cell_id,Columba palumbus,Columba palumbus [palumbus Group],Columba palumbus casiotis
841f4c5ffffffff,2.0,0.0,0.0
841f4c7ffffffff,6.0,0.0,0.0
841f4e1ffffffff,130.0,0.0,0.0
841f4e3ffffffff,86.0,0.0,0.0
841f4e5ffffffff,6.0,0.0,0.0
841f4e7ffffffff,10.0,0.0,0.0
841f4e9ffffffff,9.0,0.0,0.0
841f4ebffffffff,192.0,1.0,0.0
841f4edffffffff,5.0,0.0,0.0
841f501ffffffff,2.0,0.0,0.0
841f503ffffffff,2.0,0.0,0.0
841f507ffffffff,4.0,0.0,0.0
841f50bffffffff,3.0,0.0,0.0
841f50dffffffff,2.0,0.0,0.0
841f511ffffffff,50.0,0.0,0.0
841f513ffffffff,34.0,0.0,0.0
841f515ffffffff,6.0,0.0,0.0
841f517ffffffff,4.0,0.0,0.0
841f519ffffffff,135.0,4.0,0.0
841f51bffffffff,12.0,0.0,0.0
841f51dffffffff,43.0,4.0,0.0
841f521ffffffff,18.0,0.0,0.0
841f523ffffffff,36.0,0.0,0.0
841f525ffffffff,26.0,0.0,0.0
841f527ffffffff,1.0,0.0,0.0
841f52bffffffff,18.0,1.0,0.0
841f52dffffffff,1.0,1.0,0.0
841f533ffffffff,4.0,0.0,0.0
841f535ffffffff,214.0,0.0,0.0
841f539ffffffff,16.0,8.0,0.0
841f53bffffffff,2.0,0.0,0.0
841f53dffffffff,143.0,0.0,0.0
841f543ffffffff,3.0,0.0,0.0
841f545ffffffff,1.0,0.0,0.0
841f547ffffffff,6.0,0.0,0.0
841f549ffffffff,8.0,0.0,0.0
841f54bffffffff,2.0,0.0,0.0
841f54dffffffff,4.0,0.0,0.0
841f551ffffffff,11.0,0.0,0.0
841f553ffffffff,8.0,0.0,0.0
841f555ffffffff,17.0,0.0,0.0
841f55dffffffff,1.0,0.0,0.0
841f561ffffffff,2.0,0.0,0.0
841f565ffffffff,52.0,1.0,0.0
841f567ffffffff,8.0,2.0,0.0
841f56bffffffff,2.0,0.0,0.0
841f56dffffffff,12.0,0.0,0.0
841f581ffffffff,2.0,0.0,0.0
841f583ffffffff,2.0,0.0,0.0
841f585ffffffff,16.0,0.0,0.0
841f587ffffffff,14.0,0.0,0.0
841f58bffffffff,1.0,0.0,0.0
841f58dffffffff,4.0,0.0,0.0
841f593ffffffff,47.0,0.0,0.0
841f597ffffffff,2.0,0.0,0.0
841f59bffffffff,4.0,0.0,0.0
841f5a5ffffffff,4.0,0.0,0.0
841f5a9ffffffff,13.0,0.0,0.0
841f5abffffffff,2.0,0.0,0.0
841f5adffffffff,46.0,1.0,0.0
841f5b5ffffffff,4.0,0.0,0.0
841f5b7ffffffff,2.0,0.0,0.0
841f5b9ffffffff,4.0,0.0,0.0
841f5bbffffffff,3.0,0.0,0.0
841f5c5ffffffff,250.0,15.0,0.0
841f5c7ffffffff,18.0,0.0,0.0
841f5cdffffffff,3.0,0.0,0.0
841f5d3ffffffff,1.0,0.0,0.0
841f5d5ffffffff,4.0,0.0,0.0
841f5dbffffffff,3.0,0.0,0.0
841f5ddffffffff,7.0,0.0,0.0
841f5e1ffffffff,44.0,0.0,0.0
841f5e3ffffffff,27.0,0.0,0.0
841f5e5ffffffff,1.0,0.0,0.0
841f5e7ffffffff,5.0,0.0,0.0
841f5e9ffffffff,27.0,5.0,0.0
841f5ebffffffff,15.0,0.0,0.0
841f601ffffffff,8.0,0.0,0.0
841f603ffffffff,5.0,0.0,0.0
841f605ffffffff,22.0,0.0,0.0
841f607ffffffff,13.0,0.0,0.0
841f60bffffffff,2.0,0.0,0.0
841f60dffffffff,4.0,0.0,0.0
841f613ffffffff,2.0,0.0,0.0
841f61bffffffff,10.0,0.0,0.0
841f61dffffffff,5.0,0.0,0.0
841f621ffffffff,6.0,0.0,0.0
841f62bffffffff,4.0,0.0,0.0
841f631ffffffff,2.0,0.0,0.0
841f635ffffffff,4.0,0.0,0.0
841f639ffffffff,2.0,0.0,0.0
841f63dffffffff,5.0,0.0,0.0
841f641ffffffff,2.0,0.0,0.0
841f645ffffffff,7.0,2.0,0.0
841f649ffffffff,2.0,0.0,0.0
841f64dffffffff,10.0,0.0,0.0
841f655ffffffff,2.0,0.0,0.0
841f659ffffffff,7.0,0.0,0.0
841f65dffffffff,29.0,0.0,0.0
841f661ffffffff,2.0,0.0,0.0
841f66dffffffff,4.0,0.0,0.0
841f681ffffffff,12.0,0.0,0.0
841f687ffffffff,2.0,0.0,0.0
841f6a5ffffffff,4.0,0.0,0.0
841f6adffffffff,6.0,0.0,0.0
841f6b3ffffffff,1.0,0.0,0.0
841f6c5ffffffff,5.0,0.0,0.0
841f6c7ffffffff,1.0,0.0,0.0
841f6cdffffffff,4.0,0.0,0.0
841f6d3ffffffff,8.0,0.0,0.0
841f6e1ffffffff,2.0,0.0,0.0
841f6e9ffffffff,2.0,0.0,0.0
841f703ffffffff,21.0,0.0,0.0
841f715ffffffff,298.0,2.0,0.0
841f719ffffffff,3.0,1.0,0.0
841f71dffffffff,10.0,0.0,0.0
841f725ffffffff,767.0,1.0,0.0
841f727ffffffff,115.0,0.0,0.0
841f72bffffffff,1.0,0.0,0.0
841f72dffffffff,180.0,1.0,0.0
841f735ffffffff,2.0,0.0,0.0
841f739ffffffff,10.0,0.0,0.0
841f73dffffffff,6.0,0.0,0.0
841f751ffffffff,17.0,0.0,0.0
841f757ffffffff,8.0,2.0,0.0
841f759ffffffff,2.0,0.0,0.0
841f75bffffffff,5.0,0.0,0.0
841f801ffffffff,33.0,0.0,0.0
841f803ffffffff,231.0,6.0,0.0
841f805ffffffff,2.0,0.0,0.0
841f807ffffffff,193.0,7.0,0.0
841f809ffffffff,1.0,0.0,0.0
841f80bffffffff,173.0,2.0,0.0
841f811ffffffff,22.0,0.0,0.0
841f815ffffffff,78.0,10.0,0.0
841f817ffffffff,55.0,4.0,0.0
841f819ffffffff,16.0,0.0,0.0
841f81bffffffff,100.0,4.0,0.0
841f81dffffffff,79.0,3.0,0.0
841f821ffffffff,17.0,4.0,0.0
841f823ffffffff,168.0,4.0,0.0
841f825ffffffff,9.0,2.0,0.0
841f827ffffffff,285.0,22.0,0.0
841f829ffffffff,51.0,9.0,0.0
841f82bffffffff,9.0,0.0,0.0
841f82dffffffff,8.0,0.0,0.0
841f831ffffffff,55.0,3.0,0.0
841f833ffffffff,315.0,4.0,0.0
841f835ffffffff,123.0,2.0,0.0
841f837ffffffff,22.0,0.0,0.0
841f839ffffffff,1547.0,493.0,0.0
841f83bffffffff,524.0,13.0,0.0
841f83dffffffff,47.0,1.0,0.0
841f841ffffffff,39.0,26.0,0.0
841f843ffffffff,8.0,2.0,0.0
841f845ffffffff,4.0,0.0,0.0
841f84bffffffff,25.0,2.0,0.0
841f84dffffffff,2.0,0.0,0.0
841f851ffffffff,15.0,4.0,0.0
841f853ffffffff,113.0,0.0,0.0
841f855ffffffff,7.0,0.0,0.0
841f857ffffffff,179.0,6.0,0.0
841f859ffffffff,16.0,0.0,0.0
841f85bffffffff,26.0,0.0,0.0
841f85dffffffff,3.0,0.0,0.0
841f863ffffffff,2.0,0.0,0.0
841f865ffffffff,11.0,0.0,0.0
841f867ffffffff,2.0,0.0,0.0
841f881ffffffff,49.0,8.0,0.0
841f883ffffffff,87.0,19.0,0.0
841f885ffffffff,5.0,0.0,0.0
841f887ffffffff,102.0,50.0,0.0
841f889ffffffff,112.0,14.0,0.0
841f88bffffffff,36.0,12.0,0.0
841f88dffffffff,6.0,0.0,0.0
841f891ffffffff,28.0,10.0,0.0
841f893ffffffff,8.0,0.0,0.0
841f895ffffffff,9.0,0.0,0.0
841f897ffffffff,4.0,0.0,0.0
841f899ffffffff,66.0,8.0,0.0
841f89bffffffff,63.0,6.0,0.0
841f89dffffffff,21.0,4.0,0.0
841f8a1ffffffff,9.0,0.0,0.0
841f8a5ffffffff,2.0,0.0,0.0
841f8a9ffffffff,7.0,0.0,0.0
841f8abffffffff,6.0,0.0,0.0
841f8adffffffff,5.0,0.0,0.0
841f8b3ffffffff,3.0,0.0,0.0
841f8b5ffffffff,9.0,1.0,0.0
841f8b7ffffffff,3.0,0.0,0.0
841f8b9ffffffff,2.0,0.0,0.0
841f8bbffffffff,2.0,0.0,0.0
841f8bdffffffff,6.0,0.0,0.0
841f8c1ffffffff,84.0,0.0,0.0
841f8c3ffffffff,17.0,0.0,0.0
841f8c5ffffffff,14.0,0.0,0.0
841f8c7ffffffff,4.0,0.0,0.0
841f8c9ffffffff,3.0,0.0,0.0
841f8cbffffffff,149.0,2.0,0.0
841f8cdffffffff,3.0,0.0,0.0
841f8d1ffffffff,673.0,330.0,0.0
841f8d3ffffffff,69.0,29.0,0.0
841f8d5ffffffff,83.0,9.0,0.0
841f8d7ffffffff,217.0,81.0,0.0
841f8d9ffffffff,37.0,14.0,0.0
841f8dbffffffff,6.0,5.0,0.0
841f8ddffffffff,21.0,4.0,0.0
841f8e1ffffffff,85.0,8.0,0.0
841f8e3ffffffff,7.0,0.0,0.0
841f8e5ffffffff,70.0,0.0,0.0
841f8e7ffffffff,21.0,0.0,0.0
841f8e9ffffffff,188.0,0.0,0.0
841f8ebffffffff,96.0,6.0,0.0
841f8edffffffff,209.0,6.0,0.0
841f901ffffffff,2.0,0.0,0.0
841f903ffffffff,49.0,0.0,0.0
841f907ffffffff,40.0,0.0,0.0
841f909ffffffff,1.0,0.0,0.0
841f90bffffffff,4.0,0.0,0.0
841f90dffffffff,4.0,2.0,0.0
841f911ffffffff,58.0,42.0,0.0
841f913ffffffff,150.0,127.0,0.0
841f915ffffffff,7.0,3.0,0.0
841f917ffffffff,97.0,73.0,0.0
841f91bffffffff,399.0,67.0,0.0
841f91dffffffff,73.0,3.0,0.0
841f921ffffffff,3.0,0.0,0.0
841f923ffffffff,2.0,0.0,0.0
841f927ffffffff,18.0,0.0,0.0
841f92bffffffff,26.0,0.0,0.0
841f92dffffffff,2.0,0.0,0.0
841f931ffffffff,114.0,4.0,0.0
841f933ffffffff,13.0,0.0,0.0
841f935ffffffff,16.0,8.0,0.0
841f937ffffffff,20.0,11.0,0.0
841f939ffffffff,7.0,0.0,0.0
841f93bffffffff,15.0,4.0,0.0
841f93dffffffff,16.0,2.0,0.0
841f941ffffffff,6.0,0.0,0.0
841f943ffffffff,11.0,0.0,0.0
841f945ffffffff,5.0,0.0,0.0
841f947ffffffff,4.0,0.0,0.0
841f949ffffffff,2.0,0.0,0.0
841f94dffffffff,21.0,0.0,0.0
841f951ffffffff,17.0,0.0,0.0
841f953ffffffff,2.0,0.0,0.0
841f955ffffffff,5.0,2.0,0.0
841f957ffffffff,13.0,0.0,0.0
841f959ffffffff,5.0,0.0,0.0
841f95bffffffff,6.0,0.0,0.0
841f95dffffffff,1.0,0.0,0.0
841f961ffffffff,3.0,0.0,0.0
841f963ffffffff,21.0,0.0,0.0
841f969ffffffff,2.0,0.0,0.0
841f96bffffffff,10.0,0.0,0.0
841f981ffffffff,127.0,0.0,0.0
841f983ffffffff,16.0,0.0,0.0
841f985ffffffff,115.0,0.0,0.0
841f987ffffffff,2.0,0.0,0.0
841f989ffffffff,3.0,0.0,0.0
841f98bffffffff,47.0,0.0,0.0
841f991ffffffff,72.0,0.0,0.0
841f993ffffffff,12.0,0.0,0.0
841f995ffffffff,34.0,0.0,0.0
841f997ffffffff,5.0,0.0,0.0
841f999ffffffff,26.0,0.0,0.0
841f99bffffffff,13.0,0.0,0.0
841f99dffffffff,56.0,0.0,0.0
841f9a1ffffffff,70.0,0.0,0.0
841f9a3ffffffff,41.0,0.0,0.0
841f9a5ffffffff,2.0,0.0,0.0
841f9a7ffffffff,22.0,0.0,0.0
841f9a9ffffffff,4.0,0.0,0.0
841f9abffffffff,67.0,0.0,0.0
841f9adffffffff,1.0,0.0,0.0
841f9b1ffffffff,6.0,0.0,0.0
841f9b3ffffffff,2.0,0.0,0.0
841f9b5ffffffff,13.0,0.0,0.0
841f9b7ffffffff,5.0,0.0,0.0
841f9b9ffffffff,27.0,0.0,0.0
841f9bbffffffff,9.0,0.0,0.0
841f9bdffffffff,11.0,0.0,0.0
841f9c1ffffffff,65.0,1.0,0.0
841f9c3ffffffff,66.0,2.0,0.0
841f9c5ffffffff,18.0,7.0,0.0
841f9c7ffffffff,5.0,0.0,0.0
841f9c9ffffffff,67.0,11.0,0.0
841f9cbffffffff,23.0,0.0,0.0
841f9cdffffffff,96.0,67.0,0.0
841f9d1ffffffff,6.0,4.0,0.0
841f9d3ffffffff,6.0,0.0,0.0
841f9d5ffffffff,4.0,0.0,0.0
841f9d7ffffffff,123.0,4.0,0.0
841f9d9ffffffff,1.0,0.0,0.0
841f9dbffffffff,5.0,0.0,0.0
841f9ddffffffff,2.0,0.0,0.0
841f9e1ffffffff,6.0,4.0,0.0
841f9e3ffffffff,8.0,0.0,0.0
841f9e5ffffffff,6.0,0.0,0.0
841f9e7ffffffff,6.0,0.0,0.0
841f9e9ffffffff,5.0,0.0,0.0
841f9ebffffffff,1.0,0.0,0.0
841f9edffffffff,16.0,10.0,0.0
841fa01ffffffff,22.0,0.0,0.0
841fa03ffffffff,70.0,4.0,0.0
841fa05ffffffff,29.0,2.0,0.0
841fa07ffffffff,12.0,0.0,0.0
841fa09ffffffff,99.0,12.0,0.0
841fa0bffffffff,123.0,3.0,0.0
841fa0dffffffff,17.0,4.0,0.0
841fa11ffffffff,285.0,1.0,0.0
841fa13ffffffff,2.0,0.0,0.0
841fa15ffffffff,19.0,0.0,0.0
841fa17ffffffff,48.0,0.0,0.0
841fa19ffffffff,104.0,5.0,0.0
841fa1bffffffff,11.0,0.0,0.0
841fa1dffffffff,49.0,0.0,0.0
841fa21ffffffff,3.0,0.0,0.0
841fa25ffffffff,4.0,0.0,0.0
841fa29ffffffff,21.0,3.0,0.0
841fa2bffffffff,15.0,4.0,0.0
841fa2dffffffff,4.0,0.0,0.0
841fa31ffffffff,43.0,2.0,0.0
841fa33ffffffff,15.0,0.0,0.0
841fa35ffffffff,78.0,4.0,0.0
841fa37ffffffff,5.0,0.0,0.0
841fa39ffffffff,6.0,0.0,0.0
841fa3bffffffff,99.0,2.0,0.0
841fa3dffffffff,52.0,0.0,0.0
841fa41ffffffff,113.0,31.0,0.0
841fa43ffffffff,20.0,2.0,0.0
841fa45ffffffff,239.0,21.0,0.0
841fa47ffffffff,227.0,12.0,0.0
841fa49ffffffff,70.0,8.0,0.0
841fa4bffffffff,235.0,0.0,0.0
841fa4dffffffff,389.0,42.0,0.0
841fa51ffffffff,46.0,2.0,0.0
841fa53ffffffff,229.0,9.0,0.0
841fa55ffffffff,78.0,5.0,0.0
841fa57ffffffff,57.0,7.0,0.0
841fa59ffffffff,257.0,0.0,0.0
841fa5bffffffff,70.0,1.0,0.0
841fa5dffffffff,177.0,0.0,0.0
841fa61ffffffff,8.0,6.0,0.0
841fa63ffffffff,37.0,9.0,0.0
841fa65ffffffff,4.0,0.0,0.0
841fa67ffffffff,5.0,1.0,0.0
841fa69ffffffff,22.0,3.0,0.0
841fa6bffffffff,12.0,0.0,0.0
841fa6dffffffff,29.0,2.0,0.0
841fa81ffffffff,49.0,0.0,0.0
841fa83ffffffff,229.0,5.0,0.0
841fa85ffffffff,51.0,0.0,0.0
841fa87ffffffff,52.0,1.0,0.0
841fa89ffffffff,24.0,0.0,0.0
841fa8bffffffff,15.0,2.0,0.0
841fa8dffffffff,265.0,2.0,0.0
841fa91ffffffff,3.0,0.0,0.0
841fa93ffffffff,50.0,2.0,0.0
841fa95ffffffff,354.0,0.0,0.0
841fa97ffffffff,27.0,1.0,0.0
841fa99ffffffff,17.0,0.0,0.0
841fa9bffffffff,11.0,0.0,0.0
841fa9dffffffff,11.0,0.0,0.0
841faa1ffffffff,15.0,7.0,0.0
841faa3ffffffff,2.0,0.0,0.0
841faa5ffffffff,73.0,0.0,0.0
841faa7ffffffff,367.0,6.0,0.0
841faa9ffffffff,70.0,2.0,0.0
841faabffffffff,11.0,0.0,0.0
841faadffffffff,392.0,10.0,0.0
841fab1ffffffff,56.0,0.0,0.0
841fab3ffffffff,10.0,4.0,0.0
841fab5ffffffff,17.0,0.0,0.0
841fab7ffffffff,34.0,2.0,0.0
841fab9ffffffff,89.0,2.0,0.0
841fabbffffffff,101.0,2.0,0.0
841fabdffffffff,17.0,0.0,0.0
841fac1ffffffff,9.0,0.0,0.0
841fac3ffffffff,1.0,0.0,0.0
841fac5ffffffff,19.0,0.0,0.0
841fac7ffffffff,458.0,4.0,0.0
841fac9ffffffff,10.0,0.0,0.0
841facbffffffff,29.0,1.0,0.0
841facdffffffff,2.0,0.0,0.0
841fad1ffffffff,7.0,0.0,0.0
841fad3ffffffff,143.0,0.0,0.0
841fad5ffffffff,11.0,0.0,0.0
841fad7ffffffff,1.0,0.0,0.0
841fad9ffffffff,2.0,0.0,0.0
841fadbffffffff,72.0,0.0,0.0
841faddffffffff,112.0,0.0,0.0
841fae1ffffffff,588.0,0.0,0.0
841fae3ffffffff,841.0,4.0,0.0
841fae5ffffffff,57.0,0.0,0.0
841fae7ffffffff,449.0,2.0,0.0
841fae9ffffffff,13.0,0.0,0.0
841faebffffffff,675.0,1.0,0.0
841faedffffffff,138.0,1.0,0.0
841fb01ffffffff,98.0,38.0,0.0
841fb03ffffffff,4.0,0.0,0.0
841fb05ffffffff,65.0,0.0,0.0
841fb09ffffffff,99.0,16.0,0.0
841fb0bffffffff,10.0,5.0,0.0
841fb0dffffffff,113.0,15.0,0.0
841fb11ffffffff,84.0,8.0,0.0
841fb13ffffffff,37.0,0.0,0.0
841fb15ffffffff,10.0,2.0,0.0
841fb17ffffffff,21.0,2.0,0.0
841fb19ffffffff,11.0,4.0,0.0
841fb1bffffffff,4.0,0.0,0.0
841fb21ffffffff,23.0,0.0,0.0
841fb25ffffffff,7.0,0.0,0.0
841fb27ffffffff,8.0,0.0,0.0
841fb29ffffffff,16.0,0.0,0.0
841fb2bffffffff,6.0,0.0,0.0
841fb2dffffffff,89.0,1.0,0.0
841fb31ffffffff,6.0,4.0,0.0
841fb33ffffffff,1.0,1.0,0.0
841fb35ffffffff,1.0,1.0,0.0
841fb39ffffffff,1.0,0.0,0.0
841fb3bffffffff,2.0,0.0,0.0
841fb41ffffffff,22.0,0.0,0.0
841fb43ffffffff,212.0,45.0,0.0
841fb45ffffffff,76.0,21.0,0.0
841fb47ffffffff,1443.0,231.0,0.0
841fb4dffffffff,16.0,0.0,0.0
841fb51ffffffff,7.0,0.0,0.0
841fb53ffffffff,22.0,3.0,0.0
841fb55ffffffff,51.0,13.0,0.0
841fb57ffffffff,7.0,0.0,0.0
841fb59ffffffff,5.0,0.0,0.0
841fb5bffffffff,12.0,0.0,0.0
841fb5dffffffff,16.0,3.0,0.0
841fb61ffffffff,10.0,0.0,0.0
841fb63ffffffff,2.0,1.0,0.0
841fb65ffffffff,4.0,2.0,0.0
841fb67ffffffff,100.0,0.0,0.0
841fb69ffffffff,2.0,0.0,0.0
841fb6bffffffff,46.0,0.0,0.0
841fb6dffffffff,22.0,0.0,0.0
84200a5ffffffff,1.0,0.0,0.0
84200a7ffffffff,4.0,0.0,4.0
84200adffffffff,3.0,0.0,0.0
8420101ffffffff,15.0,0.0,3.0
8420103ffffffff,2.0,0.0,1.0
8420107ffffffff,2.0,0.0,2.0
842010dffffffff,8.0,0.0,0.0
8420123ffffffff,4.0,0.0,3.0
8420125ffffffff,4.0,0.0,0.0
8420127ffffffff,3.0,0.0,0.0
8420129ffffffff,6.0,0.0,2.0
842013dffffffff,23.0,1.0,18.0
8420147ffffffff,2.0,0.0,2.0
8420185ffffffff,3.0,0.0,0.0
8420199ffffffff,5.0,0.0,2.0
84201a1ffffffff,4.0,0.0,0.0
84201a3ffffffff,4.0,0.0,0.0
84201a7ffffffff,4.0,0.0,0.0
84201abffffffff,11.0,0.0,3.0
84201b1ffffffff,2.0,0.0,0.0
84201b5ffffffff,5.0,0.0,0.0
84201b7ffffffff,3.0,0.0,0.0
84201b9ffffffff,3.0,0.0,3.0
84201bdffffffff,5.0,0.0,0.0
84202ddffffffff,1.0,0.0,0.0
84204a5ffffffff,2.0,0.0,0.0
8420803ffffffff,3.0,0.0,0.0
8420807ffffffff,9.0,0.0,6.0
8420809ffffffff,4.0,0.0,0.0
8420847ffffffff,6.0,0.0,6.0
84209a5ffffffff,12.0,0.0,0.0
84209b7ffffffff,4.0,0.0,0.0
8420a05ffffffff,3.0,0.0,0.0
8420a0dffffffff,1.0,0.0,0.0
8420a19ffffffff,3.0,0.0,0.0
8420a21ffffffff,2.0,0.0,2.0
8420a27ffffffff,35.0,0.0,4.0
8420a2bffffffff,5.0,0.0,2.0
8420a53ffffffff,16.0,0.0,8.0
8420a5bffffffff,2.0,0.0,2.0
8420a61ffffffff,19.0,0.0,2.0
8420a65ffffffff,14.0,0.0,0.0
8420a85ffffffff,1.0,0.0,0.0
8420a9bffffffff,3.0,0.0,0.0
8420b11ffffffff,3.0,0.0,3.0
8420b1bffffffff,3.0,0.0,0.0
8420e05ffffffff,38.0,0.0,20.0
8420e07ffffffff,6.0,0.0,4.0
8420e0dffffffff,8.0,0.0,3.0
8420e15ffffffff,2.0,0.0,0.0
8420e21ffffffff,3.0,0.0,0.0
8420e23ffffffff,2.0,0.0,0.0
8420e27ffffffff,2.0,0.0,0.0
8420e2bffffffff,6.0,0.0,4.0
8420e2dffffffff,1.0,0.0,0.0
8420e39ffffffff,5.0,0.0,0.0
8420e3dffffffff,2.0,0.0,2.0
8420e5dffffffff,6.0,0.0,0.0
8420e61ffffffff,11.0,2.0,2.0
8420e63ffffffff,6.0,0.0,0.0
8420e65ffffffff,13.0,0.0,2.0
8420e69ffffffff,23.0,0.0,6.0
8420e6dffffffff,4.0,0.0,0.0
8420e85ffffffff,2.0,0.0,0.0
8420ee9ffffffff,8.0,0.0,0.0
8420f09ffffffff,1.0,0.0,0.0
8420f51ffffffff,2.0,0.0,0.0
8420f53ffffffff,5.0,0.0,0.0
8421229ffffffff,3.0,0.0,0.0
8421231ffffffff,6.0,0.0,0.0
8421237ffffffff,5.0,0.0,0.0
842123dffffffff,5.0,0.0,0.0
842124bffffffff,2.0,0.0,0.0
8421253ffffffff,1.0,0.0,0.0
84212b9ffffffff,1.0,0.0,0.0
84212d9ffffffff,2.0,0.0,0.0
8421487ffffffff,1.0,0.0,0.0
842151dffffffff,1.0,0.0,0.0
8421529ffffffff,4.0,0.0,0.0
842152bffffffff,2.0,0.0,0.0
8421539ffffffff,4.0,0.0,0.0
842153dffffffff,4.0,0.0,0.0
8421711ffffffff,2.0,0.0,0.0
84218bbffffffff,2.0,0.0,2.0
8421983ffffffff,2.0,0.0,0.0
842199dffffffff,2.0,0.0,0.0
84219c1ffffffff,2.0,0.0,0.0
842466bffffffff,3.0,0.0,0.0
8425ac9ffffffff,2.0,0.0,0.0
8425b47ffffffff,8.0,0.0,0.0
842c001ffffffff,17.0,0.0,0.0
842c003ffffffff,12.0,0.0,0.0
842c009ffffffff,5.0,0.0,0.0
842c00bffffffff,27.0,0.0,0.0
842c00dffffffff,5.0,0.0,0.0
842c011ffffffff,16.0,0.0,0.0
842c013ffffffff,1.0,0.0,0.0
842c015ffffffff,12.0,0.0,0.0
842c019ffffffff,3.0,0.0,0.0
842c01bffffffff,12.0,0.0,0.0
842c01dffffffff,21.0,0.0,0.0
842c021ffffffff,2.0,0.0,0.0
842c031ffffffff,9.0,0.0,0.0
842c035ffffffff,13.0,0.0,0.0
842c039ffffffff,11.0,0.0,0.0
842c03bffffffff,3.0,0.0,0.0
842c041ffffffff,4.0,0.0,0.0
842c043ffffffff,784.0,60.0,0.0
842c045ffffffff,4.0,0.0,0.0
842c047ffffffff,2.0,0.0,0.0
842c049ffffffff,34.0,0.0,0.0
842c04bffffffff,29.0,0.0,0.0
842c051ffffffff,2.0,0.0,0.0
842c055ffffffff,9.0,0.0,0.0
842c057ffffffff,3.0,0.0,0.0
842c059ffffffff,7.0,0.0,0.0
842c05bffffffff,5.0,0.0,0.0
842c05dffffffff,2.0,0.0,0.0
842c061ffffffff,8.0,0.0,0.0
842c065ffffffff,11.0,0.0,0.0
842c067ffffffff,3.0,0.0,0.0
842c085ffffffff,2.0,0.0,0.0
842c091ffffffff,6.0,0.0,0.0
842c09bffffffff,4.0,0.0,0.0
842c0a3ffffffff,2.0,0.0,0.0
842c0a9ffffffff,2.0,0.0,0.0
842c0c1ffffffff,38.0,0.0,0.0
842c0c3ffffffff,3.0,0.0,0.0
842c0c7ffffffff,6.0,0.0,0.0
842c0c9ffffffff,13.0,0.0,0.0
842c0cbffffffff,10.0,0.0,0.0
842c0e9ffffffff,2.0,0.0,0.0
842c103ffffffff,6.0,0.0,0.0
842c107ffffffff,2.0,0.0,0.0
842c10bffffffff,7.0,0.0,0.0
842c10dffffffff,2.0,0.0,0.0
842c11dffffffff,4.0,0.0,0.0
842c123ffffffff,1.0,0.0,0.0
842c129ffffffff,7.0,0.0,0.0
842c12dffffffff,2.0,0.0,0.0
842c131ffffffff,2.0,0.0,0.0
842c133ffffffff,3.0,0.0,0.0
842c135ffffffff,6.0,0.0,0.0
842c139ffffffff,3.0,0.0,0.0
842c13bffffffff,11.0,0.0,0.0
842c13dffffffff,3.0,0.0,0.0
842c143ffffffff,2.0,0.0,0.0
842c145ffffffff,1.0,0.0,0.0
842c151ffffffff,2.0,0.0,0.0
842c157ffffffff,2.0,0.0,0.0
842c159ffffffff,4.0,0.0,0.0
842c163ffffffff,4.0,0.0,0.0
842c185ffffffff,2.0,0.0,0.0
842c18dffffffff,9.0,0.0,0.0
842c191ffffffff,14.0,0.0,0.0
842c193ffffffff,7.0,0.0,0.0
842c197ffffffff,4.0,0.0,0.0
842c19dffffffff,5.0,0.0,0.0
842c1a7ffffffff,3.0,0.0,0.0
842c1b3ffffffff,2.0,0.0,0.0
842c1b7ffffffff,2.0,0.0,0.0
842c1bdffffffff,1.0,0.0,0.0
842c1c7ffffffff,2.0,0.0,0.0
842c1d1ffffffff,2.0,0.0,0.0
842c1d7ffffffff,3.0,0.0,0.0
842c1ddffffffff,11.0,0.0,0.0
842c1edffffffff,18.0,0.0,0.0
842c203ffffffff,2.0,0.0,0.0
842c207ffffffff,1.0,0.0,0.0
842c213ffffffff,1.0,0.0,0.0
842c215ffffffff,41.0,0.0,0.0
842c21dffffffff,1.0,0.0,0.0
842c223ffffffff,4.0,0.0,0.0
842c227ffffffff,1.0,0.0,0.0
842c229ffffffff,2.0,0.0,0.0
842c22dffffffff,5.0,0.0,0.0
842c231ffffffff,4.0,0.0,0.0
842c233ffffffff,2.0,0.0,0.0
842c235ffffffff,77.0,0.0,0.0
842c237ffffffff,5.0,0.0,0.0
842c23bffffffff,3.0,0.0,0.0
842c261ffffffff,2.0,0.0,0.0
842c26dffffffff,2.0,0.0,0.0
842c281ffffffff,3.0,0.0,0.0
842c283ffffffff,6.0,0.0,0.0
842c287ffffffff,5.0,0.0,0.0
842c2a1ffffffff,135.0,0.0,0.0
842c2a3ffffffff,73.0,0.0,0.0
842c2a9ffffffff,9.0,0.0,0.0
842c2abffffffff,55.0,0.0,0.0
842c2bdffffffff,1.0,0.0,0.0
842c2e5ffffffff,6.0,0.0,0.0
842c2e7ffffffff,1.0,0.0,0.0
842c2e9ffffffff,5.0,0.0,0.0
842c2edffffffff,5.0,0.0,0.0
842c313ffffffff,2.0,0.0,0.0
842c317ffffffff,7.0,0.0,0.0
842c31dffffffff,2.0,0.0,0.0
842c32dffffffff,3.0,0.0,0.0
842c333ffffffff,32.0,0.0,0.0
842c33bffffffff,8.0,0.0,0.0
842c341ffffffff,2.0,0.0,0.0
842c345ffffffff,2.0,0.0,0.0
842c355ffffffff,5.0,0.0,0.0
842c359ffffffff,2.0,0.0,0.0
