cell_id,Sitta europaea,Sitta europaea [europaea Group],Sitta europaea [asiatica Group],Sitta europaea [roseilia Group],Sitta europaea sinensis/formosana
841ec31ffffffff,20.0,0.0,0.0,0.0,0.0
841ec33ffffffff,3.0,0.0,0.0,0.0,0.0
841ec35ffffffff,5.0,0.0,0.0,0.0,0.0
841ec39ffffffff,60.0,8.0,0.0,0.0,0.0
841ec3bffffffff,7.0,0.0,0.0,0.0,0.0
841ec3dffffffff,18.0,0.0,0.0,0.0,0.0
841ec41ffffffff,5.0,2.0,0.0,0.0,0.0
841ec43ffffffff,46.0,15.0,0.0,0.0,0.0
841ec45ffffffff,7.0,0.0,0.0,0.0,0.0
841ec47ffffffff,310.0,9.0,0.0,0.0,0.0
841ec4bffffffff,6.0,0.0,0.0,0.0,0.0
841ec53ffffffff,1.0,0.0,0.0,0.0,0.0
841ec55ffffffff,10.0,0.0,0.0,0.0,0.0
841ec57ffffffff,23.0,0.0,0.0,0.0,0.0
841ec59ffffffff,2.0,0.0,0.0,0.0,0.0
841ec5bffffffff,2.0,0.0,0.0,0.0,0.0
841ec5dffffffff,2.0,0.0,0.0,0.0,0.0
841ec63ffffffff,1.0,0.0,0.0,0.0,0.0
841ec6bffffffff,25.0,0.0,0.0,0.0,0.0
841ec89ffffffff,2.0,0.0,0.0,0.0,0.0
841ec8bffffffff,7.0,0.0,0.0,0.0,0.0
841ec91ffffffff,23.0,2.0,0.0,0.0,0.0
841ec93ffffffff,8.0,0.0,0.0,0.0,0.0
841ec97ffffffff,41.0,0.0,0.0,0.0,0.0
841ec99ffffffff,122.0,0.0,0.0,0.0,0.0
841ec9bffffffff,4.0,0.0,0.0,0.0,0.0
841eca1ffffffff,86.0,0.0,0.0,0.0,0.0
841eca3ffffffff,38.0,0.0,0.0,0.0,0.0
841eca5ffffffff,4.0,0.0,0.0,0.0,0.0
841eca7ffffffff,19.0,0.0,0.0,0.0,0.0
841ecb5ffffffff,20.0,0.0,0.0,0.0,0.0
841ecbbffffffff,16.0,0.0,0.0,0.0,0.0
841ecbdffffffff,2.0,0.0,0.0,0.0,0.0
841ecc1ffffffff,7.0,2.0,0.0,0.0,0.0
841ecc3ffffffff,8.0,0.0,0.0,0.0,0.0
841ecc9ffffffff,3.0,0.0,0.0,0.0,0.0
841eccbffffffff,8.0,0.0,0.0,0.0,0.0
841eccdffffffff,5.0,2.0,0.0,0.0,0.0
841ecd5ffffffff,110.0,0.0,0.0,0.0,0.0
841ecd7ffffffff,9.0,0.0,0.0,0.0,0.0
841ecddffffffff,48.0,5.0,0.0,0.0,0.0
841ece1ffffffff,7.0,0.0,0.0,0.0,0.0
841ece7ffffffff,2.0,0.0,0.0,0.0,0.0
841ece9ffffffff,33.0,11.0,0.0,0.0,0.0
841ecedffffffff,2.0,0.0,0.0,0.0,0.0
841ed01ffffffff,3.0,0.0,0.0,0.0,0.0
841ed03ffffffff,3.0,0.0,0.0,0.0,0.0
841ed07ffffffff,13.0,0.0,0.0,0.0,0.0
841ed0bffffffff,19.0,0.0,0.0,0.0,0.0
841ed13ffffffff,13.0,0.0,0.0,0.0,0.0
841ed15ffffffff,4.0,0.0,0.0,0.0,0.0
841ed19ffffffff,5.0,0.0,0.0,0.0,0.0
841ed1dffffffff,2.0,0.0,0.0,0.0,0.0
841ed2bffffffff,2.0,0.0,0.0,0.0,0.0
841ed31ffffffff,3.0,0.0,0.0,0.0,0.0
841ed37ffffffff,3.0,0.0,0.0,0.0,0.0
841ed39ffffffff,4.0,0.0,0.0,0.0,0.0
841ed3bffffffff,29.0,0.0,0.0,0.0,0.0
841ed41ffffffff,12.0,0.0,0.0,0.0,0.0
841ed43ffffffff,3.0,0.0,0.0,0.0,0.0
841ed45ffffffff,2.0,0.0,0.0,0.0,0.0
841ed55ffffffff,5.0,0.0,0.0,0.0,0.0
841ed57ffffffff,9.0,0.0,0.0,0.0,0.0
841ed63ffffffff,2.0,0.0,0.0,0.0,0.0
841ed6bffffffff,2.0,0.0,0.0,0.0,0.0
841ed91ffffffff,9.0,2.0,0.0,0.0,0.0
841ed93ffffffff,7.0,0.0,0.0,0.0,0.0
841ed9bffffffff,13.0,0.0,0.0,0.0,0.0
841edc9ffffffff,20.0,0.0,0.0,0.0,0.0
841edcdffffffff,2.0,0.0,0.0,0.0,0.0
841ede1ffffffff,12.0,0.0,0.0,0.0,0.0
841ede5ffffffff,4.0,0.0,0.0,0.0,0.0
841ede9ffffffff,19.0,0.0,0.0,0.0,0.0
841edebffffffff,9.0,0.0,0.0,0.0,0.0
841ee1dffffffff,1.0,0.0,0.0,0.0,0.0
841ee27ffffffff,3.0,0.0,0.0,0.0,0.0
841ee29ffffffff,19.0,0.0,0.0,0.0,0.0
841ee37ffffffff,1.0,0.0,0.0,0.0,0.0
841ee43ffffffff,1.0,0.0,0.0,0.0,0.0
841ee55ffffffff,2.0,0.0,0.0,0.0,0.0
841ee57ffffffff,2.0,0.0,0.0,0.0,0.0
841ee59ffffffff,2.0,0.0,0.0,0.0,0.0
841ee5bffffffff,1.0,0.0,0.0,0.0,0.0
841ee61ffffffff,18.0,0.0,0.0,0.0,0.0
841ee63ffffffff,2.0,0.0,0.0,0.0,0.0
841ee65ffffffff,4.0,0.0,0.0,0.0,0.0
841ee67ffffffff,5.0,0.0,0.0,0.0,0.0
841ee81ffffffff,20.0,5.0,0.0,0.0,0.0
841ee91ffffffff,7.0,0.0,0.0,0.0,0.0
841ee97ffffffff,1.0,0.0,0.0,0.0,0.0
841eea3ffffffff,23.0,0.0,0.0,0.0,0.0
841eea9ffffffff,3.0,0.0,0.0,0.0,0.0
841eeadffffffff,2.0,0.0,0.0,0.0,0.0
841eeb1ffffffff,42.0,10.0,0.0,0.0,0.0
841eeb7ffffffff,22.0,0.0,0.0,0.0,0.0
841eebbffffffff,20.0,14.0,0.0,0.0,0.0
841eebdffffffff,3.0,0.0,0.0,0.0,0.0
841eec1ffffffff,1.0,0.0,0.0,0.0,0.0
841eec7ffffffff,3.0,0.0,0.0,0.0,0.0
841eecdffffffff,1.0,0.0,0.0,0.0,0.0
841eed3ffffffff,2.0,0.0,0.0,0.0,0.0
841eedbffffffff,17.0,0.0,0.0,0.0,0.0
841eee3ffffffff,19.0,0.0,0.0,0.0,0.0
841eeebffffffff,8.0,0.0,0.0,0.0,0.0
841ef01ffffffff,6.0,0.0,0.0,0.0,0.0
841ef05ffffffff,6.0,0.0,0.0,0.0,0.0
841ef09ffffffff,8.0,0.0,0.0,0.0,0.0
841ef0dffffffff,15.0,0.0,0.0,0.0,0.0
841ef19ffffffff,8.0,0.0,0.0,0.0,0.0
841ef1bffffffff,13.0,0.0,0.0,0.0,0.0
841ef1dffffffff,2.0,0.0,0.0,0.0,0.0
841ef21ffffffff,2.0,0.0,0.0,0.0,0.0
841ef27ffffffff,6.0,0.0,0.0,0.0,0.0
841ef29ffffffff,3.0,0.0,0.0,0.0,0.0
841ef2dffffffff,3.0,0.0,0.0,0.0,0.0
841ef33ffffffff,1.0,0.0,0.0,0.0,0.0
841ef37ffffffff,1.0,0.0,0.0,0.0,0.0
841ef3bffffffff,1.0,0.0,0.0,0.0,0.0
841ef41ffffffff,1.0,0.0,0.0,0.0,0.0
841ef43ffffffff,16.0,0.0,0.0,0.0,0.0
841ef45ffffffff,11.0,0.0,0.0,0.0,0.0
841ef47ffffffff,8.0,0.0,0.0,0.0,0.0
841ef51ffffffff,3.0,0.0,0.0,0.0,0.0
841ef55ffffffff,10.0,0.0,0.0,0.0,0.0
841ef57ffffffff,2.0,0.0,0.0,0.0,0.0
841ef59ffffffff,74.0,0.0,0.0,0.0,0.0
841ef5bffffffff,2.0,0.0,0.0,0.0,0.0
841ef5dffffffff,21.0,0.0,0.0,0.0,0.0
841ef61ffffffff,2.0,0.0,0.0,0.0,0.0
841ef63ffffffff,7.0,0.0,0.0,0.0,0.0
841ef65ffffffff,3.0,0.0,0.0,0.0,0.0
841ef69ffffffff,11.0,0.0,0.0,0.0,0.0
841ef6bffffffff,1.0,0.0,0.0,0.0,0.0
841f001ffffffff,43.0,32.0,0.0,0.0,0.0
841f003ffffffff,19.0,0.0,0.0,0.0,0.0
841f007ffffffff,5.0,0.0,0.0,0.0,0.0
841f009ffffffff,12.0,8.0,0.0,0.0,0.0
841f00dffffffff,2.0,0.0,0.0,0.0,0.0
841f011ffffffff,9.0,0.0,0.0,0.0,0.0
841f015ffffffff,8.0,0.0,0.0,0.0,0.0
841f017ffffffff,3.0,0.0,0.0,0.0,0.0
841f021ffffffff,1.0,0.0,0.0,0.0,0.0
841f025ffffffff,279.0,0.0,0.0,0.0,0.0
841f027ffffffff,4.0,0.0,0.0,0.0,0.0
841f029ffffffff,45.0,1.0,0.0,0.0,0.0
841f02bffffffff,2.0,0.0,0.0,0.0,0.0
841f02dffffffff,6.0,2.0,0.0,0.0,0.0
841f033ffffffff,1.0,0.0,0.0,0.0,0.0
841f035ffffffff,7.0,0.0,0.0,0.0,0.0
841f037ffffffff,24.0,0.0,0.0,0.0,0.0
841f03bffffffff,32.0,0.0,0.0,0.0,0.0
841f041ffffffff,4.0,1.0,0.0,0.0,0.0
841f043ffffffff,7.0,2.0,0.0,0.0,0.0
841f045ffffffff,4.0,0.0,0.0,0.0,0.0
841f04bffffffff,1.0,0.0,0.0,0.0,0.0
841f04dffffffff,1.0,0.0,0.0,0.0,0.0
841f051ffffffff,18.0,0.0,0.0,0.0,0.0
841f053ffffffff,3.0,0.0,0.0,0.0,0.0
841f055ffffffff,11.0,0.0,0.0,0.0,0.0
841f059ffffffff,63.0,20.0,0.0,0.0,0.0
841f05bffffffff,200.0,0.0,0.0,0.0,0.0
841f05dffffffff,8.0,4.0,0.0,0.0,0.0
841f061ffffffff,97.0,2.0,0.0,0.0,0.0
841f063ffffffff,1.0,0.0,0.0,0.0,0.0
841f065ffffffff,16.0,0.0,0.0,0.0,0.0
841f067ffffffff,14.0,0.0,0.0,0.0,0.0
841f069ffffffff,22.0,2.0,0.0,0.0,0.0
841f06dffffffff,2.0,0.0,0.0,0.0,0.0
841f091ffffffff,1.0,0.0,0.0,0.0,0.0
841f097ffffffff,3.0,0.0,0.0,0.0,0.0
841f09bffffffff,19.0,0.0,0.0,0.0,0.0
841f09dffffffff,2.0,0.0,0.0,0.0,0.0
841f0a1ffffffff,2.0,0.0,0.0,0.0,0.0
841f0abffffffff,2.0,0.0,0.0,0.0,0.0
841f0b3ffffffff,3.0,0.0,0.0,0.0,0.0
841f0b5ffffffff,6.0,0.0,0.0,0.0,0.0
841f0bbffffffff,8.0,0.0,0.0,0.0,0.0
841f0c7ffffffff,4.0,0.0,0.0,0.0,0.0
841f0d1ffffffff,4.0,0.0,0.0,0.0,0.0
841f0d3ffffffff,7.0,0.0,0.0,0.0,0.0
841f0d5ffffffff,1.0,0.0,0.0,0.0,0.0
841f0d7ffffffff,5.0,0.0,0.0,0.0,0.0
841f0e7ffffffff,4.0,0.0,0.0,0.0,0.0
841f0e9ffffffff,1.0,0.0,0.0,0.0,0.0
841f0ebffffffff,1.0,0.0,0.0,0.0,0.0
841f0edffffffff,4.0,0.0,0.0,0.0,0.0
841f101ffffffff,3.0,0.0,0.0,0.0,0.0
841f103ffffffff,164.0,0.0,0.0,0.0,0.0
841f105ffffffff,6.0,0.0,0.0,0.0,0.0
841f107ffffffff,5.0,3.0,0.0,0.0,0.0
841f10dffffffff,7.0,0.0,0.0,0.0,0.0
841f111ffffffff,2.0,0.0,0.0,0.0,0.0
841f115ffffffff,11.0,0.0,0.0,0.0,0.0
841f117ffffffff,18.0,0.0,0.0,0.0,0.0
841f11bffffffff,2.0,0.0,0.0,0.0,0.0
841f11dffffffff,21.0,0.0,0.0,0.0,0.0
841f121ffffffff,22.0,0.0,0.0,0.0,0.0
841f123ffffffff,2.0,0.0,0.0,0.0,0.0
841f125ffffffff,45.0,0.0,0.0,0.0,0.0
841f129ffffffff,15.0,0.0,0.0,0.0,0.0
841f12bffffffff,12.0,2.0,0.0,0.0,0.0
841f12dffffffff,144.0,0.0,0.0,0.0,0.0
841f131ffffffff,21.0,0.0,0.0,0.0,0.0
841f133ffffffff,39.0,0.0,0.0,0.0,0.0
841f135ffffffff,4.0,0.0,0.0,0.0,0.0
841f137ffffffff,184.0,3.0,0.0,0.0,0.0
841f139ffffffff,3.0,0.0,0.0,0.0,0.0
841f13bffffffff,7.0,0.0,0.0,0.0,0.0
841f141ffffffff,2.0,0.0,0.0,0.0,0.0
841f143ffffffff,21.0,0.0,0.0,0.0,0.0
841f145ffffffff,14.0,0.0,0.0,0.0,0.0
841f147ffffffff,4.0,0.0,0.0,0.0,0.0
841f14bffffffff,5.0,0.0,0.0,0.0,0.0
841f153ffffffff,19.0,5.0,0.0,0.0,0.0
841f155ffffffff,13.0,0.0,0.0,0.0,0.0
841f157ffffffff,8.0,0.0,0.0,0.0,0.0
841f15bffffffff,49.0,8.0,0.0,0.0,0.0
841f161ffffffff,14.0,0.0,0.0,0.0,0.0
841f163ffffffff,4.0,0.0,0.0,0.0,0.0
841f165ffffffff,34.0,0.0,0.0,0.0,0.0
841f167ffffffff,6.0,0.0,0.0,0.0,0.0
841f169ffffffff,4.0,0.0,0.0,0.0,0.0
841f16bffffffff,4.0,0.0,0.0,0.0,0.0
841f16dffffffff,34.0,0.0,0.0,0.0,0.0
841f181ffffffff,6.0,0.0,0.0,0.0,0.0
841f183ffffffff,30.0,0.0,0.0,0.0,0.0
841f185ffffffff,5.0,3.0,0.0,0.0,0.0
841f189ffffffff,87.0,1.0,0.0,0.0,0.0
841f18bffffffff,75.0,4.0,0.0,0.0,0.0
841f18dffffffff,1.0,0.0,0.0,0.0,0.0
841f191ffffffff,2.0,0.0,0.0,0.0,0.0
841f193ffffffff,10.0,0.0,0.0,0.0,0.0
841f195ffffffff,307.0,0.0,0.0,0.0,0.0
841f199ffffffff,10.0,0.0,0.0,0.0,0.0
841f19dffffffff,1.0,0.0,0.0,0.0,0.0
841f1a1ffffffff,111.0,5.0,0.0,0.0,0.0
841f1a3ffffffff,25.0,0.0,0.0,0.0,0.0
841f1a5ffffffff,355.0,0.0,0.0,0.0,0.0
841f1a7ffffffff,3.0,0.0,0.0,0.0,0.0
841f1a9ffffffff,21.0,4.0,0.0,0.0,0.0
841f1abffffffff,15.0,2.0,0.0,0.0,0.0
841f1adffffffff,2.0,0.0,0.0,0.0,0.0
841f1b1ffffffff,48.0,0.0,0.0,0.0,0.0
841f1b3ffffffff,82.0,23.0,0.0,0.0,0.0
841f1b5ffffffff,18.0,1.0,0.0,0.0,0.0
841f1b7ffffffff,45.0,0.0,0.0,0.0,0.0
841f1bbffffffff,58.0,10.0,0.0,0.0,0.0
841f1bdffffffff,1.0,0.0,0.0,0.0,0.0
841f1c1ffffffff,12.0,0.0,0.0,0.0,0.0
841f1c3ffffffff,2.0,0.0,0.0,0.0,0.0
841f1c7ffffffff,9.0,0.0,0.0,0.0,0.0
841f1cdffffffff,11.0,0.0,0.0,0.0,0.0
841f1d1ffffffff,43.0,1.0,0.0,0.0,0.0
841f1d5ffffffff,312.0,4.0,0.0,0.0,0.0
841f1d7ffffffff,7.0,0.0,0.0,0.0,0.0
841f1d9ffffffff,10.0,0.0,0.0,0.0,0.0
841f1dbffffffff,34.0,0.0,0.0,0.0,0.0
841f1ddffffffff,5.0,0.0,0.0,0.0,0.0
841f1e1ffffffff,7.0,0.0,0.0,0.0,0.0
841f1e5ffffffff,19.0,6.0,0.0,0.0,0.0
841f1e9ffffffff,3.0,0.0,0.0,0.0,0.0
841f1ebffffffff,6.0,0.0,0.0,0.0,0.0
841f1edffffffff,10.0,3.0,0.0,0.0,0.0
841f205ffffffff,4.0,0.0,0.0,0.0,0.0
841f207ffffffff,5.0,2.0,0.0,0.0,0.0
841f20dffffffff,2.0,0.0,0.0,0.0,0.0
841f211ffffffff,4.0,0.0,0.0,0.0,0.0
841f217ffffffff,4.0,0.0,0.0,0.0,0.0
841f219ffffffff,9.0,0.0,0.0,0.0,0.0
841f21dffffffff,4.0,0.0,0.0,0.0,0.0
841f221ffffffff,3.0,0.0,0.0,0.0,0.0
841f223ffffffff,2.0,0.0,0.0,0.0,0.0
841f225ffffffff,4.0,0.0,0.0,0.0,0.0
841f229ffffffff,18.0,0.0,0.0,0.0,0.0
841f22bffffffff,35.0,0.0,0.0,0.0,0.0
841f22dffffffff,19.0,0.0,0.0,0.0,0.0
841f231ffffffff,11.0,3.0,0.0,0.0,0.0
841f233ffffffff,69.0,39.0,0.0,0.0,0.0
841f237ffffffff,38.0,14.0,0.0,0.0,0.0
841f23bffffffff,9.0,0.0,0.0,0.0,0.0
841f251ffffffff,38.0,0.0,0.0,0.0,0.0
841f253ffffffff,5.0,0.0,0.0,0.0,0.0
841f257ffffffff,9.0,0.0,0.0,0.0,0.0
841f259ffffffff,6.0,0.0,0.0,0.0,0.0
841f25bffffffff,9.0,0.0,0.0,0.0,0.0
841f25dffffffff,1.0,0.0,0.0,0.0,0.0
841f261ffffffff,4.0,0.0,0.0,0.0,0.0
841f265ffffffff,1.0,0.0,0.0,0.0,0.0
841f267ffffffff,2.0,0.0,0.0,0.0,0.0
841f269ffffffff,4.0,0.0,0.0,0.0,0.0
841f26dffffffff,2.0,0.0,0.0,0.0,0.0
841f281ffffffff,3.0,0.0,0.0,0.0,0.0
841f283ffffffff,94.0,0.0,0.0,0.0,0.0
841f29dffffffff,17.0,0.0,0.0,0.0,0.0
841f2a1ffffffff,8.0,0.0,0.0,0.0,0.0
841f2a9ffffffff,119.0,2.0,0.0,0.0,0.0
841f2adffffffff,28.0,2.0,0.0,0.0,0.0
841f2c3ffffffff,4.0,0.0,0.0,0.0,0.0
841f2c7ffffffff,9.0,0.0,0.0,0.0,0.0
841f2c9ffffffff,21.0,0.0,0.0,0.0,0.0
841f2cbffffffff,2.0,0.0,0.0,0.0,0.0
841f2cdffffffff,8.0,0.0,0.0,0.0,0.0
841f2d3ffffffff,3.0,0.0,0.0,0.0,0.0
841f2d7ffffffff,40.0,0.0,0.0,0.0,0.0
841f2dbffffffff,16.0,0.0,0.0,0.0,0.0
841f2e1ffffffff,4.0,0.0,0.0,0.0,0.0
841f2e5ffffffff,12.0,1.0,0.0,0.0,0.0
841f2e7ffffffff,18.0,0.0,0.0,0.0,0.0
841f2ebffffffff,6.0,0.0,0.0,0.0,0.0
841f2edffffffff,4.0,0.0,0.0,0.0,0.0
841f311ffffffff,16.0,8.0,0.0,0.0,0.0
841f313ffffffff,7.0,1.0,0.0,0.0,0.0
841f317ffffffff,7.0,2.0,0.0,0.0,0.0
841f319ffffffff,7.0,2.0,0.0,0.0,0.0
841f31bffffffff,7.0,4.0,0.0,0.0,0.0
841f31dffffffff,2.0,0.0,0.0,0.0,0.0
841f331ffffffff,2.0,0.0,0.0,0.0,0.0
841f337ffffffff,13.0,2.0,0.0,0.0,0.0
841f33bffffffff,6.0,4.0,0.0,0.0,0.0
841f357ffffffff,1.0,0.0,0.0,0.0,0.0
841f401ffffffff,3.0,0.0,0.0,0.0,0.0
841f403ffffffff,51.0,0.0,0.0,0.0,0.0
841f407ffffffff,7.0,0.0,0.0,0.0,0.0
841f40bffffffff,1.0,0.0,0.0,0.0,0.0
841f40dffffffff,1.0,0.0,0.0,0.0,0.0
841f413ffffffff,2.0,0.0,0.0,0.0,0.0
841f41dffffffff,1.0,0.0,0.0,0.0,0.0
841f421ffffffff,8.0,0.0,0.0,0.0,0.0
841f425ffffffff,4.0,0.0,0.0,0.0,0.0
841f427ffffffff,5.0,0.0,0.0,0.0,0.0
841f42dffffffff,4.0,0.0,0.0,0.0,0.0
841f441ffffffff,2.0,0.0,0.0,0.0,0.0
841f451ffffffff,8.0,0.0,0.0,0.0,0.0
841f467ffffffff,2.0,0.0,0.0,0.0,0.0
841f46bffffffff,2.0,0.0,0.0,0.0,0.0
841f485ffffffff,1.0,0.0,0.0,0.0,0.0
841f4b9ffffffff,1.0,0.0,0.0,0.0,0.0
841f4c1ffffffff,3.0,0.0,0.0,0.0,0.0
841f4c9ffffffff,2.0,0.0,0.0,0.0,0.0
841f4cbffffffff,4.0,0.0,0.0,0.0,0.0
841f4e1ffffffff,26.0,0.0,0.0,0.0,0.0
841f4e3ffffffff,7.0,0.0,0.0,0.0,0.0
841f4e7ffffffff,2.0,0.0,0.0,0.0,0.0
841f4ebffffffff,47.0,0.0,0.0,0.0,0.0
841f4edffffffff,7.0,0.0,0.0,0.0,0.0
841f507ffffffff,1.0,0.0,0.0,0.0,0.0
841f511ffffffff,7.0,0.0,0.0,0.0,0.0
841f513ffffffff,5.0,0.0,0.0,0.0,0.0
841f519ffffffff,14.0,0.0,0.0,0.0,0.0
841f51bffffffff,1.0,0.0,0.0,0.0,0.0
841f521ffffffff,2.0,0.0,0.0,0.0,0.0
841f523ffffffff,14.0,0.0,0.0,0.0,0.0
841f525ffffffff,4.0,0.0,0.0,0.0,0.0
841f52bffffffff,4.0,0.0,0.0,0.0,0.0
841f52dffffffff,3.0,0.0,0.0,0.0,0.0
841f535ffffffff,124.0,0.0,0.0,0.0,0.0
841f53dffffffff,43.0,0.0,0.0,0.0,0.0
841f543ffffffff,1.0,0.0,0.0,0.0,0.0
841f545ffffffff,1.0,0.0,0.0,0.0,0.0
841f547ffffffff,2.0,0.0,0.0,0.0,0.0
841f549ffffffff,5.0,0.0,0.0,0.0,0.0
841f551ffffffff,4.0,0.0,0.0,0.0,0.0
841f553ffffffff,2.0,0.0,0.0,0.0,0.0
841f555ffffffff,3.0,0.0,0.0,0.0,0.0
841f55bffffffff,2.0,0.0,0.0,0.0,0.0
841f55dffffffff,1.0,0.0,0.0,0.0,0.0
841f565ffffffff,17.0,0.0,0.0,0.0,0.0
841f56dffffffff,1.0,0.0,0.0,0.0,0.0
841f58bffffffff,1.0,0.0,0.0,0.0,0.0
841f58dffffffff,3.0,0.0,0.0,0.0,0.0
841f593ffffffff,6.0,0.0,0.0,0.0,0.0
841f5a7ffffffff,2.0,0.0,0.0,0.0,0.0
841f5a9ffffffff,13.0,0.0,0.0,0.0,0.0
841f5adffffffff,24.0,0.0,0.0,0.0,0.0
841f5c5ffffffff,192.0,18.0,0.0,0.0,0.0
841f5c7ffffffff,11.0,0.0,0.0,0.0,0.0
841f5d1ffffffff,1.0,0.0,0.0,0.0,0.0
841f5d5ffffffff,2.0,0.0,0.0,0.0,0.0
841f5e1ffffffff,7.0,0.0,0.0,0.0,0.0
841f5e3ffffffff,3.0,0.0,0.0,0.0,0.0
841f5e7ffffffff,9.0,0.0,0.0,0.0,0.0
841f5e9ffffffff,20.0,8.0,0.0,0.0,0.0
841f5ebffffffff,5.0,0.0,0.0,0.0,0.0
841f5edffffffff,2.0,0.0,0.0,0.0,0.0
841f601ffffffff,9.0,0.0,0.0,0.0,0.0
841f603ffffffff,10.0,0.0,0.0,0.0,0.0
841f605ffffffff,16.0,0.0,0.0,0.0,0.0
841f607ffffffff,13.0,0.0,0.0,0.0,0.0
841f60bffffffff,10.0,2.0,0.0,0.0,0.0
841f60dffffffff,4.0,0.0,0.0,0.0,0.0
841f611ffffffff,2.0,0.0,0.0,0.0,0.0
841f61bffffffff,26.0,0.0,0.0,0.0,0.0
841f61dffffffff,5.0,0.0,0.0,0.0,0.0
841f631ffffffff,1.0,0.0,0.0,0.0,0.0
841f635ffffffff,3.0,0.0,0.0,0.0,0.0
841f639ffffffff,1.0,0.0,0.0,0.0,0.0
841f645ffffffff,5.0,0.0,0.0,0.0,0.0
841f653ffffffff,2.0,0.0,0.0,0.0,0.0
841f655ffffffff,2.0,0.0,0.0,0.0,0.0
841f659ffffffff,2.0,0.0,0.0,0.0,0.0
841f65dffffffff,22.0,0.0,0.0,0.0,0.0
841f661ffffffff,8.0,2.0,0.0,0.0,0.0
841f665ffffffff,1.0,0.0,0.0,0.0,0.0
841f681ffffffff,9.0,0.0,0.0,0.0,0.0
841f68dffffffff,4.0,0.0,0.0,0.0,0.0
841f6adffffffff,5.0,0.0,0.0,0.0,0.0
841f6cdffffffff,3.0,0.0,0.0,0.0,0.0
841f6d3ffffffff,3.0,0.0,0.0,0.0,0.0
841f6e3ffffffff,4.0,0.0,0.0,0.0,0.0
841f6e7ffffffff,4.0,0.0,0.0,0.0,0.0
841f6e9ffffffff,4.0,0.0,0.0,0.0,0.0
841f703ffffffff,8.0,2.0,0.0,0.0,0.0
841f715ffffffff,50.0,0.0,0.0,0.0,0.0
841f717ffffffff,2.0,0.0,0.0,0.0,0.0
841f71dffffffff,8.0,2.0,0.0,0.0,0.0
841f725ffffffff,94.0,0.0,0.0,0.0,0.0
841f727ffffffff,23.0,0.0,0.0,0.0,0.0
841f72dffffffff,8.0,0.0,0.0,0.0,0.0
841f735ffffffff,2.0,0.0,0.0,0.0,0.0
841f739ffffffff,1.0,0.0,0.0,0.0,0.0
841f73dffffffff,2.0,0.0,0.0,0.0,0.0
841f757ffffffff,4.0,0.0,0.0,0.0,0.0
841f75bffffffff,3.0,0.0,0.0,0.0,0.0
841f801ffffffff,8.0,0.0,0.0,0.0,0.0
841f803ffffffff,28.0,0.0,0.0,0.0,0.0
841f805ffffffff,1.0,0.0,0.0,0.0,0.0
841f807ffffffff,144.0,3.0,0.0,0.0,0.0
841f80bffffffff,37.0,0.0,0.0,0.0,0.0
841f80dffffffff,2.0,0.0,0.0,0.0,0.0
841f811ffffffff,19.0,0.0,0.0,0.0,0.0
841f813ffffffff,3.0,0.0,0.0,0.0,0.0
841f815ffffffff,66.0,0.0,0.0,0.0,0.0
841f817ffffffff,64.0,0.0,0.0,0.0,0.0
841f819ffffffff,5.0,0.0,0.0,0.0,0.0
841f81bffffffff,55.0,0.0,0.0,0.0,0.0
841f81dffffffff,21.0,0.0,0.0,0.0,0.0
841f821ffffffff,2.0,0.0,0.0,0.0,0.0
841f823ffffffff,141.0,3.0,0.0,0.0,0.0
841f825ffffffff,9.0,0.0,0.0,0.0,0.0
841f827ffffffff,109.0,8.0,0.0,0.0,0.0
841f829ffffffff,28.0,0.0,0.0,0.0,0.0
841f82bffffffff,3.0,0.0,0.0,0.0,0.0
841f82dffffffff,1.0,0.0,0.0,0.0,0.0
841f831ffffffff,7.0,1.0,0.0,0.0,0.0
841f833ffffffff,74.0,3.0,0.0,0.0,0.0
841f835ffffffff,26.0,1.0,0.0,0.0,0.0
841f837ffffffff,15.0,0.0,0.0,0.0,0.0
841f839ffffffff,669.0,114.0,0.0,0.0,0.0
841f83bffffffff,240.0,0.0,0.0,0.0,0.0
841f83dffffffff,26.0,0.0,0.0,0.0,0.0
841f841ffffffff,15.0,11.0,0.0,0.0,0.0
841f845ffffffff,7.0,0.0,0.0,0.0,0.0
841f84bffffffff,4.0,0.0,0.0,0.0,0.0
841f84dffffffff,2.0,0.0,0.0,0.0,0.0
841f851ffffffff,19.0,4.0,0.0,0.0,0.0
841f853ffffffff,77.0,0.0,0.0,0.0,0.0
841f855ffffffff,2.0,0.0,0.0,0.0,0.0
841f857ffffffff,34.0,0.0,0.0,0.0,0.0
841f859ffffffff,9.0,0.0,0.0,0.0,0.0
841f85bffffffff,8.0,0.0,0.0,0.0,0.0
841f865ffffffff,4.0,0.0,0.0,0.0,0.0
841f867ffffffff,1.0,0.0,0.0,0.0,0.0
841f869ffffffff,2.0,0.0,0.0,0.0,0.0
841f881ffffffff,55.0,15.0,0.0,0.0,0.0
841f883ffffffff,82.0,25.0,0.0,0.0,0.0
841f885ffffffff,6.0,0.0,0.0,0.0,0.0
841f887ffffffff,189.0,118.0,0.0,0.0,0.0
841f889ffffffff,118.0,8.0,0.0,0.0,0.0
841f88bffffffff,54.0,18.0,0.0,0.0,0.0
841f88dffffffff,3.0,0.0,0.0,0.0,0.0
841f891ffffffff,23.0,4.0,0.0,0.0,0.0
