cell_id,Ramphastos vitellinus,Ramphastos vitellinus citreolaemus,Ramphastos vitellinus culminatus/pintoi,Ramphastos vitellinus vitellinus,Ramphastos vitellinus ariel,Ramphastos vitellinus citreolaemus x culminatus,Ramphastos vitellinus culminatus x vitellinus,Ramphastos vitellinus culminatus x ariel
84a8849ffffffff,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84a884dffffffff,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
84a8857ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8863ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84a8867ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8911ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8917ffffffff,153.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
84a8919ffffffff,113.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
84a8953ffffffff,46.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
84a8a03ffffffff,55.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
84a8a07ffffffff,592.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
84a8a11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a13ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a15ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a19ffffffff,236.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
84a8a1dffffffff,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84a8a21ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a23ffffffff,457.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0
84a8a27ffffffff,94.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
84a8a35ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8a39ffffffff,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
84a8a3dffffffff,182.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
84a8a53ffffffff,401.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0
84a8a57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8b13ffffffff,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84a8b1bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c03ffffffff,33.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84a8c05ffffffff,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84a8c07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c1dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c23ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c25ffffffff,30.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
84a8c2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c83ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8c97ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8cadffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8cebffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84a8d1bffffffff,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84a8d53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8dd7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8de3ffffffff,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84a8de7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8debffffffff,18.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
84a8e19ffffffff,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84a8ec9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ecdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8ee5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a91b5ffffffff,131.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
84a91b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a91b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a91bdffffffff,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84b324bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3253ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3259ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b325bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
