cell_id,Thryomanes bewickii,Thryomanes bewickii bewickii,Thryomanes bewickii [mexicanus Group],Thryomanes bewickii [spilurus Group]
8449953ffffffff,428.0,0.0,17.0,0.0
8449955ffffffff,8.0,0.0,0.0,0.0
8449957ffffffff,261.0,0.0,4.0,0.0
8449959ffffffff,7112.0,0.0,832.0,0.0
844995bffffffff,3043.0,0.0,330.0,0.0
844995dffffffff,97.0,0.0,6.0,0.0
8449963ffffffff,2.0,0.0,0.0,0.0
844996bffffffff,43.0,0.0,11.0,0.0
8449983ffffffff,2.0,0.0,0.0,0.0
8449987ffffffff,3.0,0.0,0.0,0.0
844998bffffffff,2.0,0.0,0.0,0.0
8449993ffffffff,3.0,0.0,0.0,0.0
844999dffffffff,2.0,0.0,0.0,0.0
84499b1ffffffff,1.0,0.0,0.0,0.0
84499b3ffffffff,2.0,0.0,0.0,0.0
84499b5ffffffff,6.0,0.0,0.0,0.0
84499b9ffffffff,2.0,0.0,0.0,0.0
84499bbffffffff,8.0,0.0,0.0,0.0
84499bdffffffff,1.0,0.0,0.0,0.0
84499c1ffffffff,11.0,0.0,0.0,0.0
84499c9ffffffff,18.0,0.0,0.0,0.0
84499cbffffffff,4.0,0.0,0.0,0.0
84499cdffffffff,15.0,0.0,0.0,0.0
84499d1ffffffff,26.0,0.0,0.0,0.0
84499d5ffffffff,4.0,0.0,0.0,0.0
84499d9ffffffff,4.0,0.0,0.0,0.0
84499dbffffffff,113.0,0.0,0.0,0.0
84499ddffffffff,6.0,0.0,0.0,0.0
8449a81ffffffff,1.0,0.0,0.0,0.0
8449a83ffffffff,8.0,0.0,2.0,0.0
8449a85ffffffff,34.0,0.0,0.0,0.0
8449a87ffffffff,4.0,0.0,0.0,0.0
8449a95ffffffff,1.0,0.0,0.0,0.0
8449aa1ffffffff,169.0,0.0,4.0,0.0
8449aa3ffffffff,693.0,0.0,39.0,0.0
8449aa5ffffffff,34.0,0.0,5.0,0.0
8449aa7ffffffff,38.0,0.0,5.0,0.0
8449aa9ffffffff,13.0,0.0,2.0,0.0
8449aabffffffff,108.0,0.0,2.0,0.0
8449ab1ffffffff,33.0,0.0,0.0,0.0
8449ab5ffffffff,163.0,0.0,3.0,0.0
8449abdffffffff,47.0,0.0,3.0,0.0
8449b0bffffffff,1.0,0.0,0.0,0.0
8449b21ffffffff,4.0,0.0,0.0,0.0
8449b25ffffffff,10.0,0.0,0.0,0.0
8449b27ffffffff,2.0,0.0,2.0,0.0
8449b2bffffffff,4.0,0.0,0.0,0.0
8449b2dffffffff,355.0,0.0,6.0,0.0
8449b31ffffffff,1.0,0.0,0.0,0.0
8449b33ffffffff,408.0,0.0,0.0,0.0
8449b35ffffffff,2.0,0.0,2.0,0.0
8449b37ffffffff,180.0,0.0,22.0,0.0
8449b3bffffffff,4.0,0.0,0.0,0.0
8449b65ffffffff,1.0,0.0,0.0,0.0
8449b67ffffffff,4.0,0.0,0.0,0.0
846d305ffffffff,4.0,0.0,2.0,0.0
846d321ffffffff,5.0,0.0,2.0,0.0
846d323ffffffff,10.0,0.0,0.0,0.0
846d325ffffffff,10.0,0.0,7.0,0.0
846d329ffffffff,8.0,0.0,0.0,0.0
846d32bffffffff,2611.0,0.0,368.0,0.0
846d32dffffffff,10.0,0.0,1.0,0.0
846d335ffffffff,4.0,0.0,0.0,0.0
846d339ffffffff,1.0,0.0,0.0,0.0
846d33dffffffff,261.0,0.0,27.0,0.0
846d365ffffffff,62.0,0.0,26.0,0.0
846d367ffffffff,3.0,0.0,0.0,0.0
846d36dffffffff,75.0,0.0,14.0,0.0
