cell_id,Corvus frugilegus,Corvus frugilegus frugilegus,Corvus frugilegus pastinator
842ec83ffffffff,3.0,0.0,0.0
842ec95ffffffff,4.0,0.0,0.0
842ec99ffffffff,3.0,0.0,0.0
842ecb9ffffffff,6.0,0.0,0.0
842edb7ffffffff,2.0,0.0,0.0
842edbbffffffff,2.0,0.0,0.0
842f5a1ffffffff,3.0,0.0,0.0
842f5a3ffffffff,4.0,0.0,0.0
842f5adffffffff,2.0,0.0,0.0
843015bffffffff,2.0,0.0,0.0
8430259ffffffff,2.0,0.0,0.0
843025dffffffff,7.0,0.0,0.0
84302b7ffffffff,1.0,0.0,0.0
8430305ffffffff,17.0,0.0,0.0
843084bffffffff,2.0,0.0,0.0
8430905ffffffff,1.0,0.0,0.0
8430929ffffffff,1.0,0.0,0.0
8430985ffffffff,2.0,0.0,0.0
8430991ffffffff,6.0,0.0,0.0
84309adffffffff,3.0,0.0,0.0
84309e7ffffffff,1.0,0.0,0.0
8430c05ffffffff,5.0,0.0,0.0
8430c13ffffffff,13.0,0.0,0.0
8430c15ffffffff,3.0,0.0,0.0
8430c1bffffffff,2.0,0.0,0.0
8430c3bffffffff,1.0,0.0,0.0
8430c41ffffffff,22.0,0.0,0.0
8430d03ffffffff,2.0,0.0,0.0
8430d11ffffffff,3.0,0.0,0.0
8430d1dffffffff,11.0,0.0,0.0
8430d81ffffffff,1.0,0.0,0.0
8430d97ffffffff,14.0,0.0,0.0
8430dbbffffffff,2.0,0.0,0.0
8430e03ffffffff,4.0,0.0,0.0
8430e07ffffffff,22.0,0.0,0.0
8430e0bffffffff,6.0,0.0,0.0
8430e2bffffffff,1.0,0.0,0.0
8430e39ffffffff,2.0,0.0,0.0
8430e3dffffffff,2.0,0.0,0.0
8430e43ffffffff,4.0,0.0,0.0
8430e53ffffffff,6.0,0.0,0.0
8430e55ffffffff,2.0,0.0,0.0
8430e57ffffffff,2.0,0.0,0.0
8431053ffffffff,3.0,0.0,0.0
8431105ffffffff,4.0,0.0,0.0
843110bffffffff,1.0,0.0,0.0
8431135ffffffff,2.0,0.0,0.0
843113dffffffff,2.0,0.0,0.0
8431265ffffffff,5.0,0.0,0.0
8431267ffffffff,6.0,0.0,0.0
843126dffffffff,1.0,0.0,0.0
84312adffffffff,3.0,0.0,0.0
84312c5ffffffff,1.0,0.0,0.0
84312c7ffffffff,3.0,0.0,0.0
84315b7ffffffff,16.0,0.0,0.0
84316e5ffffffff,8.0,0.0,0.0
8431819ffffffff,6.0,0.0,0.0
8431851ffffffff,9.0,0.0,0.0
8431853ffffffff,7.0,0.0,0.0
8431857ffffffff,4.0,0.0,0.0
8431859ffffffff,11.0,0.0,0.0
843185bffffffff,24.0,0.0,0.0
8431889ffffffff,3.0,0.0,0.0
84318c3ffffffff,1.0,0.0,0.0
84318c7ffffffff,14.0,0.0,0.0
84318d1ffffffff,2.0,0.0,0.0
84318d7ffffffff,2.0,0.0,0.0
8431a07ffffffff,2.0,0.0,0.0
8431a11ffffffff,1.0,0.0,0.0
8431a1bffffffff,2.0,0.0,0.0
8431a85ffffffff,12.0,0.0,0.0
8431aa1ffffffff,3.0,0.0,0.0
8431aa5ffffffff,60.0,0.0,0.0
8431aa7ffffffff,1.0,0.0,0.0
8431aa9ffffffff,2.0,0.0,0.0
8431aabffffffff,2.0,0.0,0.0
8431aadffffffff,13.0,0.0,0.0
8439213ffffffff,2.0,0.0,0.0
84392c1ffffffff,2.0,0.0,0.0
84392c5ffffffff,490.0,0.0,0.0
84392c7ffffffff,42.0,0.0,0.0
84392cdffffffff,2.0,0.0,0.0
84392e9ffffffff,13.0,0.0,0.0
84392ebffffffff,3.0,0.0,0.0
8439459ffffffff,12.0,0.0,0.0
8439611ffffffff,2.0,0.0,0.0
8439617ffffffff,2.0,0.0,0.0
843963bffffffff,2.0,0.0,0.0
8439641ffffffff,2.0,0.0,0.0
8439643ffffffff,2.0,0.0,0.0
843964bffffffff,4.0,0.0,0.0
8439689ffffffff,2.0,0.0,0.0
84396c1ffffffff,2.0,0.0,0.0
84396c3ffffffff,4.0,0.0,0.0
84396c5ffffffff,11.0,0.0,0.0
84396c7ffffffff,99.0,0.0,0.0
84396e9ffffffff,7.0,0.0,0.0
84396ebffffffff,4.0,0.0,0.0
843d349ffffffff,1.0,0.0,0.0
843d363ffffffff,71.0,0.0,0.0
843f605ffffffff,1.0,0.0,0.0
843f60dffffffff,6.0,0.0,0.0
843f613ffffffff,12.0,0.0,0.0
843f615ffffffff,8.0,0.0,0.0
843f61bffffffff,36.0,0.0,0.0
843f66bffffffff,2.0,0.0,0.0
843f681ffffffff,3.0,0.0,0.0
843f68bffffffff,2.0,0.0,0.0
843f6c9ffffffff,2.0,0.0,0.0
843f6d5ffffffff,3.0,0.0,0.0
843f6dbffffffff,12.0,0.0,0.0
843f6ddffffffff,14.0,0.0,0.0
844090bffffffff,2.0,0.0,0.0
8440a45ffffffff,4.0,0.0,0.0
8440a6bffffffff,1.0,0.0,0.0
8440c6dffffffff,3.0,0.0,0.0
84418a1ffffffff,1.0,0.0,0.0
844192dffffffff,5.0,0.0,2.0
844198dffffffff,2.0,0.0,0.0
84419a7ffffffff,4.0,0.0,0.0
84419bbffffffff,2.0,0.0,0.0
84419d1ffffffff,2.0,0.0,0.0
84419d9ffffffff,10.0,0.0,0.0
84419ddffffffff,21.0,0.0,1.0
84419e1ffffffff,2.0,0.0,0.0
8441a43ffffffff,29.0,0.0,0.0
8441a55ffffffff,42.0,0.0,0.0
8441b43ffffffff,6.0,0.0,0.0
844269bffffffff,13.0,0.0,0.0
84426dbffffffff,5.0,0.0,0.0
8443017ffffffff,2.0,0.0,0.0
8443145ffffffff,2.0,0.0,0.0
8443241ffffffff,18.0,0.0,0.0
844324dffffffff,9.0,0.0,0.0
8443257ffffffff,2.0,0.0,0.0
8443259ffffffff,7.0,0.0,0.0
844325dffffffff,3.0,0.0,0.0
8443265ffffffff,2.0,0.0,0.0
8443319ffffffff,6.0,0.0,0.0
844331dffffffff,3.0,0.0,0.0
8443357ffffffff,4.0,0.0,0.0
8443545ffffffff,2.0,0.0,0.0
8443601ffffffff,4.0,0.0,0.0
8443603ffffffff,49.0,0.0,0.0
8443605ffffffff,2.0,0.0,0.0
8443609ffffffff,43.0,0.0,0.0
844360bffffffff,54.0,0.0,0.0
844360dffffffff,1.0,0.0,0.0
8443611ffffffff,7.0,0.0,0.0
844361dffffffff,10.0,0.0,0.0
8443621ffffffff,7.0,0.0,0.0
8443629ffffffff,5.0,0.0,0.0
844363dffffffff,2.0,0.0,0.0
8443641ffffffff,4.0,0.0,0.0
8443643ffffffff,12.0,0.0,0.0
8443647ffffffff,9.0,0.0,0.0
8443655ffffffff,14.0,0.0,0.0
8443657ffffffff,1.0,0.0,0.0
844365dffffffff,4.0,0.0,0.0
844b265ffffffff,2.0,0.0,0.0
844b26dffffffff,14.0,0.0,0.0
844b34dffffffff,3.0,0.0,0.0
844b60bffffffff,2.0,0.0,0.0
844b61dffffffff,2.0,0.0,0.0
844b621ffffffff,4.0,0.0,0.0
844b665ffffffff,28.0,0.0,0.0
844b667ffffffff,2.0,0.0,0.0
844b66dffffffff,4.0,0.0,0.0
844b751ffffffff,5.0,0.0,0.0
844b753ffffffff,10.0,0.0,0.0
844b759ffffffff,216.0,0.0,0.0
844b75bffffffff,4.0,0.0,0.0
844b847ffffffff,2.0,0.0,0.0
844b86dffffffff,2.0,0.0,0.0
844ba01ffffffff,2.0,0.0,0.0
844ba05ffffffff,4.0,0.0,0.0
844ba0bffffffff,5.0,0.0,0.0
844ba11ffffffff,2.0,0.0,0.0
844ba15ffffffff,10.0,0.0,0.0
844ba1dffffffff,19.0,0.0,0.0
844ba29ffffffff,11.0,0.0,0.0
844ba2dffffffff,26.0,0.0,0.0
844ba35ffffffff,7.0,0.0,0.0
844ba39ffffffff,10.0,0.0,0.0
844ba57ffffffff,5.0,0.0,0.0
844bb11ffffffff,10.0,0.0,0.0
844bb19ffffffff,3.0,0.0,0.0
844bb53ffffffff,12.0,0.0,0.0
84bb081ffffffff,9.0,0.0,0.0
84bb087ffffffff,1.0,0.0,0.0
84bb089ffffffff,14.0,0.0,0.0
84bb08bffffffff,2.0,0.0,0.0
84bb091ffffffff,2.0,0.0,0.0
84bb095ffffffff,1.0,0.0,0.0
84bb097ffffffff,2.0,0.0,0.0
84bb099ffffffff,2.0,0.0,0.0
84bb09bffffffff,1.0,0.0,0.0
84bb0c1ffffffff,12.0,0.0,0.0
84bb0c3ffffffff,2.0,0.0,0.0
84bb0cbffffffff,14.0,0.0,0.0
84bb0d1ffffffff,6.0,0.0,0.0
84bb0d3ffffffff,2.0,0.0,0.0
84bb0d5ffffffff,2.0,0.0,0.0
84bb0d7ffffffff,2.0,0.0,0.0
84bb0d9ffffffff,13.0,0.0,0.0
84bb0ddffffffff,5.0,0.0,0.0
84bb283ffffffff,1.0,0.0,0.0
84bb295ffffffff,3.0,0.0,0.0
84bb2b1ffffffff,4.0,0.0,0.0
84bb2b5ffffffff,8.0,0.0,0.0
84bb2b7ffffffff,29.0,0.0,0.0
84bb2bdffffffff,2.0,0.0,0.0
84bb50dffffffff,1.0,0.0,0.0
84bb545ffffffff,2.0,0.0,0.0
84bb563ffffffff,2.0,0.0,0.0
84bb569ffffffff,12.0,0.0,0.0
84bb56bffffffff,2.0,0.0,0.0
