cell_id,Corvus macrorhynchos,Corvus macrorhynchos [macrorhynchos Group],Corvus macrorhynchos culminatus,Corvus macrorhynchos levaillantii
843d96bffffffff,5.0,0.0,0.0,0.0
843d981ffffffff,11.0,0.0,3.0,0.0
843d983ffffffff,30.0,0.0,0.0,0.0
843d985ffffffff,4.0,0.0,2.0,0.0
843d987ffffffff,72.0,0.0,0.0,0.0
843d98bffffffff,3.0,0.0,0.0,0.0
843d98dffffffff,101.0,0.0,4.0,0.0
843d991ffffffff,4.0,0.0,0.0,0.0
843d993ffffffff,290.0,0.0,85.0,0.0
843d997ffffffff,42.0,0.0,4.0,0.0
843d99bffffffff,1.0,0.0,0.0,0.0
843d99dffffffff,5.0,0.0,0.0,0.0
843d9a1ffffffff,2.0,0.0,0.0,0.0
843d9a3ffffffff,17.0,0.0,0.0,0.0
843d9a5ffffffff,11.0,0.0,0.0,0.0
843d9a7ffffffff,49.0,0.0,6.0,0.0
843d9a9ffffffff,2.0,0.0,0.0,0.0
843d9abffffffff,17.0,0.0,2.0,0.0
843d9adffffffff,40.0,0.0,0.0,0.0
843d9b1ffffffff,73.0,0.0,8.0,0.0
843d9b3ffffffff,2.0,0.0,0.0,0.0
843d9b5ffffffff,16.0,0.0,2.0,0.0
843d9b7ffffffff,2266.0,0.0,249.0,0.0
843d9b9ffffffff,196.0,0.0,10.0,0.0
843d9bbffffffff,6.0,0.0,2.0,0.0
843d9bdffffffff,7.0,0.0,0.0,0.0
843d9c1ffffffff,4.0,0.0,0.0,0.0
843d9c7ffffffff,4.0,0.0,0.0,0.0
843d9c9ffffffff,8.0,0.0,0.0,0.0
843d9d1ffffffff,119.0,0.0,18.0,0.0
843d9d3ffffffff,141.0,0.0,10.0,0.0
843d9d7ffffffff,9.0,0.0,0.0,0.0
843d9dbffffffff,128.0,0.0,11.0,0.0
843d9e3ffffffff,2.0,0.0,0.0,0.0
843d9e5ffffffff,1066.0,0.0,59.0,0.0
843d9e7ffffffff,149.0,0.0,21.0,0.0
843d9edffffffff,35.0,0.0,0.0,0.0
843da03ffffffff,2.0,0.0,2.0,0.0
843da09ffffffff,2.0,0.0,0.0,0.0
843da0bffffffff,6.0,0.0,2.0,0.0
843da11ffffffff,773.0,0.0,78.0,0.0
843da13ffffffff,175.0,0.0,9.0,0.0
843da15ffffffff,4.0,0.0,0.0,0.0
843da17ffffffff,22.0,0.0,9.0,0.0
843da19ffffffff,45.0,0.0,6.0,0.0
843da1bffffffff,107.0,0.0,9.0,0.0
843da1dffffffff,305.0,0.0,39.0,0.0
843da21ffffffff,28.0,0.0,4.0,0.0
843da23ffffffff,2.0,0.0,0.0,0.0
843da25ffffffff,6.0,0.0,0.0,0.0
843da27ffffffff,1.0,0.0,0.0,0.0
843da29ffffffff,1.0,0.0,1.0,0.0
843da33ffffffff,63.0,0.0,4.0,0.0
843da35ffffffff,7.0,0.0,0.0,0.0
843da37ffffffff,1108.0,0.0,0.0,0.0
843da3bffffffff,1.0,0.0,0.0,0.0
843da3dffffffff,14.0,0.0,4.0,0.0
843da53ffffffff,8.0,0.0,4.0,0.0
843da57ffffffff,35.0,0.0,4.0,0.0
843da6bffffffff,3.0,0.0,0.0,0.0
843da81ffffffff,58.0,0.0,0.0,0.0
843da85ffffffff,20.0,0.0,0.0,0.0
843da87ffffffff,2.0,0.0,0.0,0.0
843da89ffffffff,13.0,0.0,0.0,0.0
843da8bffffffff,6.0,0.0,0.0,0.0
843da8dffffffff,16.0,0.0,0.0,0.0
843da91ffffffff,19.0,0.0,6.0,0.0
843da93ffffffff,16.0,0.0,8.0,0.0
843da95ffffffff,32.0,0.0,9.0,0.0
843da97ffffffff,95.0,0.0,19.0,0.0
843da99ffffffff,80.0,0.0,22.0,0.0
843da9dffffffff,55.0,0.0,9.0,0.0
843daa1ffffffff,7.0,0.0,3.0,0.0
843daa3ffffffff,3.0,0.0,0.0,0.0
843daa5ffffffff,33.0,0.0,9.0,0.0
843daa7ffffffff,11.0,0.0,6.0,0.0
843dab3ffffffff,7.0,0.0,0.0,0.0
843dab5ffffffff,15.0,0.0,0.0,0.0
843dab7ffffffff,2.0,0.0,0.0,0.0
843dab9ffffffff,2.0,0.0,0.0,0.0
843dabbffffffff,11.0,0.0,0.0,0.0
843dac1ffffffff,13.0,0.0,0.0,0.0
843dac3ffffffff,25.0,0.0,5.0,0.0
843dac5ffffffff,13.0,0.0,0.0,0.0
843dac7ffffffff,8.0,0.0,0.0,0.0
843dac9ffffffff,499.0,0.0,67.0,0.0
843dacbffffffff,19.0,0.0,11.0,0.0
843dacdffffffff,19.0,0.0,2.0,0.0
843dad1ffffffff,2232.0,0.0,0.0,0.0
843dad3ffffffff,18.0,0.0,0.0,0.0
843dad5ffffffff,150.0,0.0,0.0,0.0
843dad7ffffffff,75.0,0.0,0.0,0.0
843dad9ffffffff,443.0,0.0,0.0,0.0
843dadbffffffff,78.0,0.0,0.0,0.0
843daddffffffff,1012.0,0.0,0.0,0.0
843dae1ffffffff,27.0,0.0,0.0,0.0
843dae3ffffffff,2.0,0.0,0.0,0.0
843dae5ffffffff,3.0,0.0,0.0,0.0
843dae7ffffffff,12.0,0.0,0.0,0.0
843daebffffffff,8.0,0.0,0.0,0.0
843daedffffffff,5.0,0.0,0.0,0.0
843db01ffffffff,4.0,0.0,0.0,0.0
843db03ffffffff,38.0,0.0,4.0,0.0
843db07ffffffff,96.0,0.0,5.0,0.0
843db09ffffffff,30.0,0.0,0.0,0.0
843db0bffffffff,2.0,0.0,0.0,0.0
843db0dffffffff,4.0,0.0,0.0,0.0
843db13ffffffff,189.0,0.0,17.0,0.0
843db23ffffffff,10.0,0.0,0.0,0.0
843db25ffffffff,11.0,0.0,0.0,0.0
843db27ffffffff,9.0,0.0,0.0,0.0
843db29ffffffff,47.0,0.0,4.0,0.0
843db2bffffffff,2.0,0.0,0.0,0.0
843db2dffffffff,107.0,0.0,21.0,0.0
843db31ffffffff,24.0,0.0,2.0,0.0
843db35ffffffff,273.0,0.0,38.0,0.0
843db37ffffffff,146.0,0.0,28.0,0.0
843db39ffffffff,68.0,0.0,0.0,0.0
843db3bffffffff,3.0,0.0,3.0,0.0
843db3dffffffff,11.0,0.0,4.0,0.0
843db43ffffffff,1.0,0.0,0.0,0.0
843db47ffffffff,2.0,0.0,1.0,0.0
843db51ffffffff,1.0,0.0,0.0,0.0
843db53ffffffff,12.0,0.0,10.0,0.0
843db55ffffffff,10.0,0.0,0.0,0.0
843db57ffffffff,8.0,0.0,2.0,0.0
843db5bffffffff,2.0,0.0,0.0,0.0
843db61ffffffff,19.0,0.0,1.0,0.0
843db63ffffffff,5.0,0.0,0.0,0.0
843db65ffffffff,32.0,0.0,0.0,0.0
843db67ffffffff,138.0,0.0,20.0,0.0
843db6dffffffff,11.0,0.0,2.0,0.0
844004dffffffff,9.0,2.0,0.0,0.0
84400a5ffffffff,16.0,15.0,0.0,0.0
8440133ffffffff,4.0,4.0,0.0,0.0
8440135ffffffff,4.0,4.0,0.0,0.0
844013bffffffff,2.0,2.0,0.0,0.0
84401dbffffffff,14.0,0.0,0.0,0.0
844020bffffffff,2.0,0.0,0.0,0.0
8440223ffffffff,2.0,0.0,0.0,0.0
844022bffffffff,4.0,0.0,0.0,0.0
8440269ffffffff,3.0,1.0,0.0,0.0
84402d7ffffffff,37.0,0.0,0.0,0.0
84402e5ffffffff,2.0,2.0,0.0,0.0
8440349ffffffff,2.0,0.0,0.0,0.0
8440369ffffffff,3.0,0.0,0.0,0.0
844036dffffffff,6.0,0.0,0.0,0.0
8440403ffffffff,4.0,4.0,0.0,0.0
8440413ffffffff,6.0,6.0,0.0,0.0
8440435ffffffff,2.0,0.0,0.0,0.0
8440437ffffffff,2.0,2.0,0.0,0.0
8440439ffffffff,1.0,0.0,0.0,0.0
8440483ffffffff,4.0,0.0,0.0,0.0
8440491ffffffff,4.0,0.0,0.0,0.0
8440499ffffffff,13.0,0.0,0.0,0.0
844049bffffffff,2.0,0.0,0.0,0.0
844049dffffffff,7.0,0.0,0.0,0.0
84404a7ffffffff,1.0,0.0,0.0,0.0
84404b9ffffffff,4.0,0.0,0.0,0.0
84404c1ffffffff,26.0,4.0,0.0,4.0
84404c3ffffffff,24.0,1.0,0.0,2.0
84404c5ffffffff,30.0,12.0,0.0,2.0
84404c7ffffffff,6.0,0.0,0.0,0.0
84404cbffffffff,42.0,10.0,0.0,6.0
84404cdffffffff,6.0,6.0,0.0,0.0
84404ddffffffff,167.0,14.0,0.0,43.0
84404e1ffffffff,6.0,2.0,0.0,0.0
84404e7ffffffff,2.0,0.0,0.0,0.0
84404edffffffff,2.0,2.0,0.0,0.0
844052dffffffff,6.0,4.0,0.0,0.0
8440567ffffffff,2.0,0.0,0.0,0.0
8440585ffffffff,1.0,0.0,0.0,0.0
8440587ffffffff,2.0,0.0,0.0,0.0
844058dffffffff,26.0,8.0,0.0,0.0
8440591ffffffff,46.0,25.0,0.0,0.0
844059dffffffff,2.0,0.0,0.0,0.0
84405b9ffffffff,11.0,0.0,0.0,0.0
84405c1ffffffff,11.0,2.0,0.0,0.0
84405c3ffffffff,2.0,0.0,0.0,0.0
84405c9ffffffff,7.0,6.0,0.0,0.0
84405cbffffffff,2.0,0.0,0.0,0.0
84405e7ffffffff,2.0,2.0,0.0,0.0
8440613ffffffff,4.0,0.0,0.0,0.0
8440695ffffffff,2.0,0.0,0.0,0.0
8440699ffffffff,1.0,0.0,0.0,0.0
84406b7ffffffff,43.0,2.0,0.0,3.0
8440711ffffffff,1.0,0.0,0.0,0.0
8440717ffffffff,8.0,0.0,0.0,0.0
844071dffffffff,2.0,0.0,0.0,0.0
8440733ffffffff,1.0,1.0,0.0,0.0
8440881ffffffff,1.0,0.0,0.0,0.0
8440883ffffffff,2.0,1.0,0.0,0.0
844088bffffffff,2.0,1.0,0.0,0.0
844088dffffffff,5.0,0.0,0.0,0.0
8440899ffffffff,24.0,19.0,0.0,0.0
844089dffffffff,18.0,16.0,0.0,0.0
8440a8dffffffff,5.0,3.0,0.0,0.0
8440ac5ffffffff,9.0,2.0,0.0,0.0
8440b53ffffffff,7.0,4.0,0.0,0.0
8440c05ffffffff,12.0,8.0,0.0,0.0
8440c0dffffffff,4.0,2.0,0.0,0.0
8440c15ffffffff,3.0,1.0,0.0,0.0
8440c19ffffffff,49.0,38.0,0.0,0.0
8440c21ffffffff,4.0,2.0,0.0,0.0
8440c25ffffffff,4.0,2.0,0.0,0.0
8440c27ffffffff,40.0,23.0,0.0,0.0
8440c29ffffffff,40.0,22.0,0.0,0.0
8440c2bffffffff,6.0,2.0,0.0,0.0
8440c2dffffffff,13.0,12.0,0.0,0.0
8440c35ffffffff,3.0,0.0,0.0,0.0
8440c41ffffffff,2.0,2.0,0.0,0.0
8440c43ffffffff,2.0,1.0,0.0,0.0
8440c59ffffffff,61.0,38.0,0.0,0.0
8440c5bffffffff,2.0,0.0,0.0,0.0
8440c5dffffffff,3.0,3.0,0.0,0.0
8440c61ffffffff,11.0,9.0,0.0,0.0
8440c63ffffffff,34.0,11.0,0.0,0.0
8440c67ffffffff,5.0,3.0,0.0,0.0
8440c69ffffffff,2.0,2.0,0.0,0.0
8440c6bffffffff,6.0,4.0,0.0,0.0
8440c6dffffffff,120.0,77.0,0.0,0.0
8440c93ffffffff,1.0,0.0,0.0,0.0
8440ce7ffffffff,2.0,0.0,0.0,0.0
8440da9ffffffff,2.0,2.0,0.0,0.0
8440dc1ffffffff,4.0,1.0,0.0,0.0
8440dc9ffffffff,8.0,6.0,0.0,0.0
8440dcdffffffff,9.0,3.0,0.0,0.0
8440dedffffffff,5.0,3.0,0.0,0.0
8440e11ffffffff,34.0,14.0,0.0,0.0
8440e13ffffffff,97.0,79.0,0.0,0.0
8440e33ffffffff,13.0,0.0,0.0,0.0
8440e37ffffffff,11.0,0.0,0.0,0.0
8440e3dffffffff,2.0,0.0,0.0,0.0
8440e5bffffffff,5.0,0.0,0.0,0.0
8440e81ffffffff,6.0,6.0,0.0,0.0
8440e89ffffffff,4.0,4.0,0.0,0.0
8440ea9ffffffff,1.0,1.0,0.0,0.0
8440ec1ffffffff,6.0,6.0,0.0,0.0
8440ec5ffffffff,45.0,34.0,0.0,0.0
8440ec7ffffffff,2.0,0.0,0.0,0.0
8440ee5ffffffff,177.0,115.0,0.0,0.0
8440eebffffffff,55.0,41.0,0.0,0.0
8441035ffffffff,271.0,42.0,0.0,0.0
8441037ffffffff,304.0,17.0,0.0,0.0
8441081ffffffff,3.0,0.0,0.0,0.0
84410a5ffffffff,2.0,0.0,0.0,0.0
84410e7ffffffff,1.0,0.0,0.0,0.0
8441185ffffffff,3.0,0.0,0.0,0.0
8441189ffffffff,4.0,4.0,0.0,0.0
844118bffffffff,12.0,4.0,0.0,0.0
844118dffffffff,1.0,0.0,0.0,0.0
8441193ffffffff,2.0,0.0,0.0,0.0
8441199ffffffff,14.0,6.0,0.0,0.0
84411b5ffffffff,4.0,1.0,0.0,0.0
84411c1ffffffff,10.0,5.0,0.0,0.0
84411c3ffffffff,6.0,2.0,0.0,0.0
84411c9ffffffff,278.0,27.0,0.0,0.0
84411cbffffffff,1977.0,448.0,0.0,0.0
84411ddffffffff,20.0,13.0,0.0,0.0
84411e3ffffffff,2.0,0.0,0.0,0.0
8441421ffffffff,18.0,0.0,0.0,0.0
8441425ffffffff,53.0,0.0,0.0,0.0
844148bffffffff,4.0,0.0,0.0,0.0
84414c3ffffffff,22.0,0.0,0.0,0.0
84414cbffffffff,2.0,0.0,0.0,0.0
84414d3ffffffff,1.0,0.0,0.0,0.0
84414d9ffffffff,39.0,0.0,0.0,0.0
84414dbffffffff,4.0,0.0,0.0,0.0
844153bffffffff,2.0,0.0,0.0,0.0
8441585ffffffff,3.0,0.0,0.0,0.0
844159bffffffff,5.0,0.0,0.0,0.0
84415a9ffffffff,2.0,2.0,0.0,0.0
84415e1ffffffff,13.0,6.0,0.0,0.0
84415e7ffffffff,6.0,0.0,0.0,0.0
84415edffffffff,28.0,19.0,0.0,0.0
8441609ffffffff,2.0,0.0,0.0,0.0
844160bffffffff,8.0,0.0,0.0,0.0
8441615ffffffff,1.0,0.0,0.0,0.0
8441617ffffffff,3.0,0.0,0.0,0.0
8441653ffffffff,2.0,0.0,0.0,0.0
8441655ffffffff,5.0,0.0,0.0,0.0
8441659ffffffff,25.0,0.0,0.0,0.0
844165dffffffff,5.0,0.0,0.0,0.0
8441681ffffffff,3.0,0.0,0.0,0.0
8441683ffffffff,2.0,0.0,0.0,0.0
8441685ffffffff,13.0,0.0,0.0,0.0
8441687ffffffff,4.0,0.0,0.0,0.0
844168bffffffff,2.0,0.0,0.0,0.0
8441699ffffffff,3.0,0.0,0.0,0.0
844169bffffffff,6.0,0.0,0.0,2.0
844169dffffffff,7.0,0.0,0.0,0.0
84416a3ffffffff,2.0,0.0,0.0,0.0
84416abffffffff,1.0,0.0,0.0,0.0
84416adffffffff,2.0,0.0,0.0,0.0
84416b1ffffffff,6.0,0.0,0.0,2.0
84416b7ffffffff,9.0,0.0,0.0,2.0
84416b9ffffffff,15.0,0.0,0.0,0.0
84416bbffffffff,1.0,0.0,0.0,0.0
84416c1ffffffff,6.0,0.0,0.0,0.0
84416c3ffffffff,9.0,0.0,0.0,0.0
84416cbffffffff,3.0,0.0,0.0,0.0
84416cdffffffff,2.0,0.0,0.0,0.0
84416d1ffffffff,8.0,0.0,0.0,0.0
84416d3ffffffff,7.0,0.0,0.0,0.0
84416d5ffffffff,13.0,0.0,0.0,0.0
84416d7ffffffff,15.0,0.0,0.0,0.0
84416d9ffffffff,6.0,0.0,0.0,0.0
84416dbffffffff,22.0,0.0,0.0,0.0
84416ddffffffff,9.0,0.0,0.0,0.0
84416e5ffffffff,2.0,0.0,0.0,0.0
84416e7ffffffff,4.0,0.0,0.0,0.0
84416edffffffff,4.0,0.0,0.0,0.0
8441701ffffffff,1.0,0.0,0.0,0.0
8441707ffffffff,1.0,0.0,0.0,0.0
8441855ffffffff,2.0,0.0,0.0,0.0
8441925ffffffff,2.0,2.0,0.0,0.0
844192bffffffff,2.0,2.0,0.0,0.0
844192dffffffff,5.0,5.0,0.0,0.0
84419d5ffffffff,2.0,2.0,0.0,0.0
84419d9ffffffff,2.0,0.0,0.0,0.0
84419dbffffffff,3.0,0.0,0.0,0.0
84419ddffffffff,9.0,6.0,0.0,0.0
8441a09ffffffff,12.0,0.0,0.0,0.0
8441a43ffffffff,107.0,36.0,0.0,0.0
8441a55ffffffff,37.0,5.0,0.0,0.0
8441ab3ffffffff,2.0,0.0,0.0,0.0
8441b65ffffffff,3.0,3.0,0.0,0.0
8442493ffffffff,26.0,0.0,2.0,0.0
8442499ffffffff,17.0,0.0,3.0,0.0
84425b7ffffffff,2.0,0.0,0.0,0.0
844269bffffffff,42.0,0.0,0.0,0.0
8442c01ffffffff,23.0,0.0,3.0,0.0
8442c05ffffffff,5.0,0.0,2.0,0.0
8442c07ffffffff,8.0,0.0,3.0,0.0
8442c0dffffffff,22.0,0.0,2.0,0.0
8442c13ffffffff,44.0,0.0,14.0,0.0
8442c23ffffffff,8.0,0.0,2.0,0.0
8442c25ffffffff,9.0,0.0,7.0,0.0
8442c27ffffffff,272.0,0.0,107.0,0.0
8442c2dffffffff,8.0,0.0,2.0,0.0
8442c31ffffffff,13.0,0.0,0.0,0.0
8442c39ffffffff,3.0,0.0,0.0,0.0
8442c3bffffffff,2.0,0.0,2.0,0.0
8442c61ffffffff,2.0,0.0,0.0,0.0
8442c69ffffffff,37.0,0.0,9.0,0.0
8442c6dffffffff,2.0,0.0,0.0,0.0
8442c81ffffffff,7.0,0.0,0.0,0.0
8442c83ffffffff,25.0,0.0,6.0,0.0
8442c85ffffffff,8.0,0.0,0.0,0.0
8442c87ffffffff,5.0,0.0,0.0,0.0
8442c89ffffffff,1.0,0.0,1.0,0.0
8442c8bffffffff,18.0,0.0,5.0,0.0
8442c8dffffffff,6.0,0.0,0.0,0.0
8442c91ffffffff,7.0,0.0,0.0,0.0
8442c93ffffffff,8.0,0.0,0.0,0.0
8442c95ffffffff,2.0,0.0,0.0,0.0
8442c9dffffffff,6.0,0.0,0.0,0.0
8442ca1ffffffff,16.0,0.0,0.0,0.0
8442ca5ffffffff,19.0,0.0,4.0,0.0
8442ca7ffffffff,21.0,0.0,5.0,0.0
8442ca9ffffffff,141.0,0.0,66.0,0.0
8442cabffffffff,229.0,0.0,48.0,0.0
8442cb9ffffffff,42.0,0.0,5.0,0.0
8442cbdffffffff,24.0,0.0,4.0,0.0
8442cc3ffffffff,2.0,0.0,0.0,0.0
8442cc5ffffffff,113.0,0.0,26.0,0.0
8442cc7ffffffff,526.0,0.0,114.0,0.0
8442cc9ffffffff,2.0,0.0,0.0,0.0
8442ccbffffffff,3.0,0.0,0.0,0.0
8442cd1ffffffff,29.0,0.0,6.0,0.0
8442cd3ffffffff,7.0,0.0,1.0,0.0
8442cd5ffffffff,3.0,0.0,0.0,0.0
8442cd7ffffffff,2.0,0.0,0.0,0.0
8442cd9ffffffff,6.0,0.0,0.0,0.0
8442cdbffffffff,48.0,0.0,4.0,0.0
8442cddffffffff,17.0,0.0,4.0,0.0
8442ce1ffffffff,38.0,0.0,9.0,0.0
8442ce3ffffffff,455.0,0.0,68.0,0.0
8442ce5ffffffff,6.0,0.0,0.0,0.0
8442ce7ffffffff,158.0,0.0,34.0,0.0
8442ce9ffffffff,163.0,0.0,35.0,0.0
8442cebffffffff,412.0,0.0,211.0,0.0
8442cedffffffff,3.0,0.0,2.0,0.0
8442d13ffffffff,11.0,0.0,0.0,0.0
8442d1bffffffff,26.0,0.0,8.0,0.0
8442d5bffffffff,2.0,0.0,0.0,0.0
8442d89ffffffff,9.0,0.0,5.0,0.0
8442d91ffffffff,8.0,0.0,1.0,0.0
8442d93ffffffff,380.0,0.0,110.0,0.0
8442d95ffffffff,60.0,0.0,7.0,0.0
8442d97ffffffff,250.0,0.0,30.0,0.0
8442d99ffffffff,66.0,0.0,48.0,0.0
8442d9bffffffff,34.0,0.0,19.0,0.0
8442d9dffffffff,47.0,0.0,24.0,0.0
8442db1ffffffff,4.0,0.0,0.0,0.0
8442db3ffffffff,78.0,0.0,51.0,0.0
8442db5ffffffff,1010.0,0.0,147.0,0.0
8442db7ffffffff,342.0,0.0,115.0,0.0
8442db9ffffffff,13.0,0.0,2.0,0.0
8442dbbffffffff,56.0,0.0,2.0,0.0
8442dbdffffffff,10.0,0.0,3.0,0.0
8442dc1ffffffff,13.0,0.0,11.0,0.0
8442dc3ffffffff,50.0,0.0,25.0,0.0
8442dc5ffffffff,7.0,0.0,1.0,0.0
8442dcdffffffff,269.0,0.0,101.0,0.0
8442dd1ffffffff,23.0,0.0,15.0,0.0
8442dd3ffffffff,5.0,0.0,0.0,0.0
8442dd5ffffffff,5.0,0.0,3.0,0.0
8442dd7ffffffff,1.0,0.0,1.0,0.0
8442dd9ffffffff,51.0,0.0,16.0,0.0
8442ddbffffffff,1.0,0.0,0.0,0.0
8442dddffffffff,2.0,0.0,1.0,0.0
8442ea5ffffffff,11.0,0.0,7.0,0.0
8442ea7ffffffff,3.0,0.0,3.0,0.0
8442eabffffffff,1.0,0.0,0.0,0.0
8442eb1ffffffff,32.0,0.0,9.0,0.0
8442eb3ffffffff,162.0,0.0,0.0,0.0
8442eb5ffffffff,10.0,0.0,4.0,0.0
8442eb7ffffffff,24.0,0.0,4.0,0.0
844a247ffffffff,45.0,4.0,0.0,0.0
844a261ffffffff,138.0,20.0,0.0,0.0
844a265ffffffff,22.0,7.0,0.0,0.0
844a269ffffffff,18.0,3.0,0.0,0.0
844a26bffffffff,351.0,76.0,0.0,0.0
844a26dffffffff,4.0,1.0,0.0,0.0
844b0b3ffffffff,15.0,7.0,0.0,0.0
844b1b9ffffffff,7.0,7.0,0.0,0.0
844b265ffffffff,1.0,1.0,0.0,0.0
844b307ffffffff,1.0,1.0,0.0,0.0
844b561ffffffff,16.0,7.0,0.0,0.0
844b56dffffffff,139.0,54.0,0.0,0.0
844b609ffffffff,1.0,0.0,0.0,0.0
844b60bffffffff,11.0,0.0,0.0,0.0
844b60dffffffff,2.0,0.0,0.0,0.0
844b61dffffffff,2.0,0.0,0.0,0.0
844b621ffffffff,58.0,28.0,0.0,0.0
844b625ffffffff,8.0,3.0,0.0,0.0
844b629ffffffff,2.0,1.0,0.0,0.0
844b62bffffffff,38.0,21.0,0.0,0.0
844b641ffffffff,4.0,2.0,0.0,0.0
844b643ffffffff,2.0,0.0,0.0,0.0
844b645ffffffff,4.0,0.0,0.0,0.0
844b647ffffffff,43.0,0.0,0.0,0.0
844b649ffffffff,3.0,0.0,0.0,0.0
844b653ffffffff,17.0,0.0,0.0,0.0
844b655ffffffff,1.0,0.0,0.0,0.0
844b657ffffffff,13.0,0.0,0.0,0.0
844b659ffffffff,30.0,4.0,0.0,0.0
844b65bffffffff,5.0,1.0,0.0,0.0
844b661ffffffff,47.0,8.0,0.0,0.0
844b663ffffffff,2.0,0.0,0.0,0.0
844b665ffffffff,58.0,23.0,0.0,0.0
844b66bffffffff,10.0,1.0,0.0,0.0
844b66dffffffff,5.0,0.0,0.0,0.0
844b6d1ffffffff,6.0,0.0,0.0,0.0
844b6d3ffffffff,16.0,2.0,0.0,0.0
844b6d9ffffffff,8.0,0.0,0.0,0.0
844b6dbffffffff,4.0,0.0,0.0,0.0
844b70bffffffff,2.0,0.0,0.0,0.0
844b73dffffffff,2.0,0.0,0.0,0.0
844b751ffffffff,112.0,62.0,0.0,0.0
844b753ffffffff,115.0,55.0,0.0,0.0
844b757ffffffff,44.0,0.0,0.0,0.0
844b759ffffffff,226.0,92.0,0.0,0.0
844b75bffffffff,10.0,0.0,0.0,0.0
844b845ffffffff,4.0,2.0,0.0,0.0
844b849ffffffff,250.0,4.0,0.0,0.0
844b84dffffffff,25.0,0.0,0.0,0.0
844b869ffffffff,12.0,0.0,0.0,0.0
844b86dffffffff,3.0,0.0,0.0,0.0
844ba01ffffffff,465.0,52.0,0.0,0.0
844ba03ffffffff,1251.0,66.0,0.0,0.0
844ba05ffffffff,1172.0,246.0,0.0,0.0
844ba07ffffffff,1332.0,125.0,0.0,0.0
844ba09ffffffff,2.0,0.0,0.0,0.0
844ba0bffffffff,935.0,83.0,0.0,0.0
844ba11ffffffff,4.0,0.0,0.0,0.0
844ba15ffffffff,18.0,0.0,0.0,0.0
844ba1dffffffff,885.0,72.0,0.0,0.0
844ba21ffffffff,815.0,68.0,0.0,0.0
844ba23ffffffff,109.0,0.0,0.0,0.0
844ba25ffffffff,367.0,9.0,0.0,0.0
844ba27ffffffff,2998.0,194.0,0.0,0.0
844ba29ffffffff,185.0,0.0,0.0,0.0
844ba2bffffffff,2132.0,108.0,0.0,0.0
844ba31ffffffff,10.0,0.0,0.0,0.0
844ba35ffffffff,449.0,2.0,0.0,0.0
844ba39ffffffff,1179.0,33.0,0.0,0.0
844ba3dffffffff,1061.0,79.0,0.0,0.0
844ba57ffffffff,8.0,0.0,0.0,0.0
844ba63ffffffff,2.0,0.0,0.0,0.0
844ba81ffffffff,116.0,10.0,0.0,0.0
844ba83ffffffff,6.0,0.0,0.0,0.0
844ba85ffffffff,14.0,5.0,0.0,0.0
844ba87ffffffff,55.0,0.0,0.0,0.0
844ba8dffffffff,2.0,0.0,0.0,0.0
844ba91ffffffff,12.0,0.0,0.0,0.0
844baebffffffff,1.0,0.0,0.0,0.0
844bb11ffffffff,2.0,0.0,0.0,0.0
844bb13ffffffff,30.0,5.0,0.0,0.0
844bb17ffffffff,21.0,0.0,0.0,0.0
844bb19ffffffff,3.0,0.0,0.0,0.0
844bb1bffffffff,142.0,2.0,0.0,0.0
8460021ffffffff,173.0,0.0,62.0,0.0
8460025ffffffff,2714.0,0.0,807.0,0.0
8460027ffffffff,452.0,0.0,23.0,0.0
846002dffffffff,5374.0,0.0,1634.0,0.0
8460045ffffffff,190.0,0.0,78.0,0.0
846004dffffffff,816.0,0.0,226.0,0.0
8460061ffffffff,1375.0,0.0,275.0,0.0
8460065ffffffff,2324.0,0.0,497.0,0.0
8460067ffffffff,1121.0,0.0,184.0,0.0
8460069ffffffff,2256.0,0.0,447.0,0.0
846006bffffffff,37.0,0.0,16.0,0.0
846006dffffffff,1484.0,0.0,436.0,0.0
8460101ffffffff,15.0,0.0,0.0,0.0
8460103ffffffff,39.0,0.0,1.0,0.0
8460105ffffffff,16.0,0.0,0.0,0.0
8460107ffffffff,19.0,0.0,0.0,0.0
8460109ffffffff,37.0,0.0,0.0,0.0
846010bffffffff,50.0,0.0,0.0,0.0
846010dffffffff,14.0,0.0,0.0,0.0
8460111ffffffff,98.0,0.0,7.0,0.0
8460113ffffffff,332.0,0.0,28.0,0.0
8460115ffffffff,187.0,0.0,7.0,0.0
8460117ffffffff,534.0,0.0,82.0,0.0
8460119ffffffff,185.0,0.0,22.0,0.0
846011bffffffff,949.0,0.0,140.0,0.0
846011dffffffff,548.0,0.0,15.0,0.0
8460121ffffffff,18.0,0.0,0.0,0.0
8460125ffffffff,2.0,0.0,0.0,0.0
8460127ffffffff,2.0,0.0,0.0,0.0
8460129ffffffff,7.0,0.0,0.0,0.0
846012bffffffff,23.0,0.0,0.0,0.0
8460131ffffffff,40.0,0.0,2.0,0.0
8460133ffffffff,39.0,0.0,6.0,0.0
8460135ffffffff,11.0,0.0,0.0,0.0
8460139ffffffff,123.0,0.0,30.0,0.0
846013bffffffff,49.0,0.0,1.0,0.0
846013dffffffff,4.0,0.0,0.0,0.0
8460141ffffffff,216.0,0.0,0.0,0.0
8460143ffffffff,459.0,0.0,0.0,0.0
8460145ffffffff,7236.0,0.0,183.0,0.0
8460147ffffffff,211.0,0.0,0.0,0.0
8460149ffffffff,367.0,0.0,25.0,0.0
