cell_id,Rupornis magnirostris,Rupornis magnirostris gracilis,Rupornis magnirostris [magnirostris Group],Rupornis magnirostris [pucherani Group]
848adbdffffffff,2.0,0.0,0.0,0.0
848adc5ffffffff,26.0,0.0,0.0,0.0
848adcdffffffff,5.0,0.0,0.0,0.0
848ade3ffffffff,3.0,0.0,0.0,0.0
848adebffffffff,1.0,0.0,0.0,0.0
848ae53ffffffff,1.0,0.0,0.0,0.0
848ae5bffffffff,48.0,0.0,0.0,0.0
848af03ffffffff,1.0,0.0,0.0,0.0
848af09ffffffff,117.0,0.0,6.0,0.0
848af0bffffffff,13.0,0.0,4.0,0.0
848af0dffffffff,4.0,0.0,0.0,0.0
848af11ffffffff,15.0,0.0,0.0,0.0
848af1dffffffff,7.0,0.0,0.0,0.0
848af29ffffffff,97.0,0.0,4.0,0.0
848af2bffffffff,19.0,0.0,0.0,0.0
848af2dffffffff,5.0,0.0,0.0,0.0
848af41ffffffff,25.0,0.0,8.0,0.0
848af43ffffffff,4.0,0.0,0.0,0.0
848af45ffffffff,121.0,0.0,14.0,0.0
848af47ffffffff,9.0,0.0,0.0,0.0
848af4dffffffff,4.0,0.0,0.0,0.0
848af61ffffffff,81.0,0.0,8.0,0.0
848af63ffffffff,17.0,0.0,4.0,0.0
848af69ffffffff,270.0,0.0,20.0,0.0
848af6bffffffff,78.0,0.0,5.0,0.0
848af6dffffffff,6.0,0.0,1.0,0.0
848b001ffffffff,6.0,0.0,0.0,0.0
848b009ffffffff,9.0,0.0,0.0,0.0
848b00bffffffff,1.0,0.0,0.0,0.0
848b00dffffffff,2.0,0.0,0.0,0.0
848b01bffffffff,15.0,0.0,0.0,0.0
848b01dffffffff,2.0,0.0,0.0,0.0
848b043ffffffff,2.0,0.0,0.0,0.0
848b045ffffffff,20.0,0.0,0.0,5.0
848b047ffffffff,2.0,0.0,0.0,0.0
848b05dffffffff,16.0,0.0,0.0,2.0
848b061ffffffff,2.0,0.0,0.0,0.0
848b065ffffffff,3.0,0.0,0.0,0.0
848b085ffffffff,5.0,0.0,0.0,0.0
848b089ffffffff,1.0,0.0,0.0,0.0
848b08bffffffff,5.0,0.0,0.0,0.0
848b0a3ffffffff,2.0,0.0,0.0,0.0
848b0a5ffffffff,2.0,0.0,0.0,0.0
848b0b5ffffffff,6.0,0.0,0.0,0.0
848b0bdffffffff,7.0,0.0,0.0,0.0
848b0c1ffffffff,10.0,0.0,0.0,0.0
848b0c3ffffffff,10.0,0.0,0.0,0.0
848b0c7ffffffff,2.0,0.0,0.0,0.0
848b0c9ffffffff,94.0,0.0,0.0,10.0
848b0cbffffffff,3.0,0.0,0.0,0.0
848b0cdffffffff,29.0,0.0,0.0,18.0
848b0d1ffffffff,122.0,0.0,0.0,5.0
848b0d3ffffffff,14.0,0.0,0.0,0.0
848b0d5ffffffff,12.0,0.0,0.0,0.0
848b0d9ffffffff,7.0,0.0,0.0,0.0
848b0dbffffffff,4.0,0.0,0.0,0.0
848b0ddffffffff,4.0,0.0,0.0,0.0
848b0e5ffffffff,3.0,0.0,0.0,0.0
848b0e7ffffffff,7.0,0.0,0.0,0.0
848b105ffffffff,10.0,0.0,0.0,0.0
848b10dffffffff,10.0,0.0,0.0,0.0
848b11bffffffff,4.0,0.0,0.0,0.0
848b11dffffffff,2.0,0.0,0.0,0.0
848b129ffffffff,6.0,0.0,0.0,0.0
848b131ffffffff,2.0,0.0,0.0,0.0
848b1a5ffffffff,1.0,0.0,0.0,0.0
848b1c5ffffffff,2.0,0.0,0.0,0.0
848b1e1ffffffff,13.0,0.0,0.0,0.0
848b1edffffffff,3.0,0.0,0.0,0.0
848b201ffffffff,32.0,0.0,0.0,0.0
848b203ffffffff,119.0,0.0,0.0,9.0
848b205ffffffff,69.0,0.0,0.0,7.0
848b207ffffffff,6.0,0.0,0.0,0.0
848b20bffffffff,63.0,0.0,0.0,10.0
848b20dffffffff,14.0,0.0,0.0,2.0
848b211ffffffff,32.0,0.0,0.0,0.0
848b213ffffffff,12.0,0.0,0.0,0.0
848b217ffffffff,1.0,0.0,0.0,0.0
848b21bffffffff,2.0,0.0,0.0,0.0
848b21dffffffff,31.0,0.0,0.0,4.0
848b221ffffffff,199.0,0.0,0.0,4.0
848b223ffffffff,358.0,0.0,0.0,4.0
848b225ffffffff,21.0,0.0,0.0,0.0
848b227ffffffff,17.0,0.0,0.0,0.0
848b229ffffffff,90.0,0.0,0.0,11.0
848b22bffffffff,7.0,0.0,0.0,0.0
848b22dffffffff,272.0,0.0,0.0,9.0
848b231ffffffff,4.0,0.0,0.0,0.0
848b235ffffffff,19.0,0.0,0.0,0.0
848b239ffffffff,3.0,0.0,0.0,0.0
848b23bffffffff,13.0,0.0,0.0,0.0
848b23dffffffff,58.0,0.0,0.0,0.0
848b241ffffffff,2.0,0.0,0.0,0.0
848b247ffffffff,8.0,0.0,0.0,0.0
848b24bffffffff,1.0,0.0,0.0,0.0
848b251ffffffff,11.0,0.0,0.0,0.0
848b259ffffffff,23.0,0.0,0.0,0.0
848b25dffffffff,13.0,0.0,0.0,0.0
848b261ffffffff,7.0,0.0,0.0,0.0
848b267ffffffff,12.0,0.0,0.0,0.0
848b269ffffffff,44.0,0.0,0.0,0.0
848b26bffffffff,2.0,0.0,0.0,0.0
848b281ffffffff,1.0,0.0,0.0,1.0
848b28bffffffff,2.0,0.0,0.0,0.0
848b297ffffffff,4.0,0.0,0.0,0.0
848b29bffffffff,7.0,0.0,0.0,0.0
848b2a1ffffffff,1.0,0.0,0.0,0.0
848b2a5ffffffff,46.0,0.0,0.0,3.0
848b2a7ffffffff,116.0,0.0,0.0,5.0
848b2b1ffffffff,1.0,0.0,0.0,0.0
848b2b3ffffffff,4.0,0.0,0.0,0.0
848b2b5ffffffff,7.0,0.0,0.0,0.0
848b2bbffffffff,2.0,0.0,0.0,0.0
848b2c1ffffffff,8.0,0.0,0.0,0.0
848b2c3ffffffff,2.0,0.0,0.0,0.0
848b2c5ffffffff,70.0,0.0,0.0,2.0
848b2c7ffffffff,2.0,0.0,0.0,0.0
848b2c9ffffffff,198.0,0.0,0.0,3.0
848b2cdffffffff,127.0,0.0,0.0,2.0
848b2d9ffffffff,4.0,0.0,0.0,0.0
848b2dbffffffff,4.0,0.0,0.0,0.0
848b2e9ffffffff,38.0,0.0,0.0,0.0
848b2ebffffffff,4.0,0.0,0.0,0.0
848b2edffffffff,5.0,0.0,0.0,0.0
848b311ffffffff,2.0,0.0,0.0,0.0
848b313ffffffff,6.0,0.0,0.0,0.0
848b315ffffffff,54.0,0.0,0.0,0.0
848b319ffffffff,4.0,0.0,0.0,0.0
848b31bffffffff,13.0,0.0,0.0,1.0
848b323ffffffff,2.0,0.0,0.0,0.0
848b335ffffffff,2.0,0.0,0.0,0.0
848b345ffffffff,4.0,0.0,0.0,0.0
848b363ffffffff,20.0,0.0,0.0,2.0
848b365ffffffff,4.0,0.0,0.0,0.0
848b369ffffffff,3.0,0.0,0.0,0.0
848b36dffffffff,2.0,0.0,0.0,0.0
848b401ffffffff,49.0,0.0,0.0,0.0
848b405ffffffff,2.0,0.0,0.0,0.0
848b407ffffffff,4.0,0.0,0.0,0.0
848b40bffffffff,2.0,0.0,0.0,0.0
848b40dffffffff,61.0,0.0,0.0,0.0
848b429ffffffff,36.0,0.0,0.0,0.0
848b42dffffffff,2.0,0.0,0.0,0.0
848b445ffffffff,61.0,0.0,0.0,0.0
848b447ffffffff,16.0,0.0,0.0,0.0
848b449ffffffff,64.0,0.0,0.0,0.0
848b44bffffffff,204.0,0.0,0.0,0.0
848b44dffffffff,305.0,0.0,0.0,0.0
848b459ffffffff,168.0,0.0,0.0,0.0
848b461ffffffff,6.0,0.0,0.0,0.0
848b463ffffffff,4.0,0.0,0.0,0.0
848b469ffffffff,32.0,0.0,0.0,0.0
848b46bffffffff,2.0,0.0,0.0,0.0
848b481ffffffff,2.0,0.0,0.0,0.0
848b483ffffffff,8.0,0.0,0.0,0.0
848b493ffffffff,5.0,0.0,0.0,0.0
848b4e5ffffffff,10.0,0.0,0.0,0.0
848b4e9ffffffff,5.0,0.0,0.0,0.0
848b50dffffffff,1.0,0.0,0.0,0.0
848b511ffffffff,22.0,0.0,0.0,0.0
848b513ffffffff,57.0,0.0,0.0,0.0
848b51dffffffff,2.0,0.0,0.0,0.0
848b525ffffffff,2.0,0.0,0.0,0.0
848b529ffffffff,26.0,0.0,0.0,0.0
848b52bffffffff,2.0,0.0,0.0,0.0
848b52dffffffff,7.0,0.0,0.0,0.0
848b561ffffffff,3.0,0.0,0.0,0.0
848b563ffffffff,37.0,0.0,0.0,2.0
848b567ffffffff,19.0,0.0,0.0,0.0
848b56bffffffff,7.0,0.0,0.0,0.0
848b5c3ffffffff,3.0,0.0,0.0,0.0
848b5cdffffffff,105.0,0.0,0.0,0.0
848b5d1ffffffff,4.0,0.0,0.0,0.0
848b5e9ffffffff,1.0,0.0,0.0,0.0
848b603ffffffff,2.0,0.0,0.0,0.0
848b605ffffffff,2.0,0.0,0.0,0.0
848b611ffffffff,5.0,0.0,0.0,0.0
848b613ffffffff,9.0,0.0,0.0,0.0
848b617ffffffff,1212.0,0.0,0.0,0.0
848b61bffffffff,13.0,0.0,0.0,0.0
848b623ffffffff,23.0,0.0,0.0,0.0
848b625ffffffff,1.0,0.0,0.0,0.0
848b627ffffffff,144.0,0.0,0.0,0.0
848b62bffffffff,10.0,0.0,0.0,0.0
848b631ffffffff,8.0,0.0,0.0,0.0
848b633ffffffff,92.0,0.0,0.0,0.0
848b635ffffffff,34.0,0.0,0.0,0.0
848b637ffffffff,603.0,0.0,0.0,0.0
848b639ffffffff,11.0,0.0,0.0,0.0
848b63bffffffff,333.0,0.0,0.0,0.0
848b63dffffffff,17.0,0.0,0.0,0.0
848b68bffffffff,2.0,0.0,0.0,0.0
848b691ffffffff,12.0,0.0,0.0,0.0
848b693ffffffff,33.0,0.0,0.0,0.0
848b695ffffffff,2.0,0.0,0.0,0.0
848b697ffffffff,4.0,0.0,0.0,0.0
848b699ffffffff,19.0,0.0,0.0,0.0
848b69bffffffff,4.0,0.0,0.0,0.0
848b6c1ffffffff,43.0,0.0,0.0,0.0
848b6c3ffffffff,11.0,0.0,0.0,0.0
848b6c5ffffffff,14.0,0.0,0.0,0.0
848b6c9ffffffff,11.0,0.0,0.0,0.0
848b6cbffffffff,9.0,0.0,0.0,0.0
848b6cdffffffff,513.0,0.0,0.0,0.0
848b6d9ffffffff,2.0,0.0,0.0,0.0
848b6e1ffffffff,4.0,0.0,0.0,0.0
848b6e5ffffffff,95.0,0.0,0.0,0.0
848b6e7ffffffff,60.0,0.0,0.0,0.0
848b6edffffffff,153.0,0.0,0.0,0.0
848b709ffffffff,38.0,0.0,0.0,0.0
848b70bffffffff,2.0,0.0,0.0,2.0
848b70dffffffff,1.0,0.0,0.0,0.0
848b711ffffffff,11.0,0.0,0.0,0.0
848b713ffffffff,855.0,0.0,0.0,0.0
848b717ffffffff,54.0,0.0,0.0,0.0
848b71bffffffff,26.0,0.0,0.0,0.0
848b72dffffffff,9.0,0.0,0.0,0.0
848b743ffffffff,1.0,0.0,0.0,0.0
848b745ffffffff,23.0,0.0,0.0,0.0
848b747ffffffff,43.0,0.0,0.0,0.0
848b74bffffffff,24.0,0.0,0.0,0.0
848b751ffffffff,12.0,0.0,0.0,0.0
848b755ffffffff,3.0,0.0,0.0,0.0
848b757ffffffff,8.0,0.0,0.0,6.0
848b75bffffffff,34.0,0.0,0.0,0.0
848b75dffffffff,38.0,0.0,0.0,0.0
848b761ffffffff,17.0,0.0,0.0,0.0
848b763ffffffff,1.0,0.0,0.0,0.0
848b765ffffffff,4.0,0.0,0.0,0.0
848b767ffffffff,3.0,0.0,0.0,0.0
848b76bffffffff,51.0,0.0,0.0,0.0
848b76dffffffff,2.0,0.0,0.0,0.0
848b829ffffffff,2.0,0.0,0.0,0.0
848b82bffffffff,4.0,0.0,0.0,0.0
848b833ffffffff,1.0,0.0,0.0,0.0
848b835ffffffff,3.0,0.0,0.0,0.0
848b849ffffffff,19.0,0.0,0.0,0.0
848b881ffffffff,21.0,0.0,0.0,0.0
848b889ffffffff,6.0,0.0,0.0,0.0
848b98bffffffff,2.0,0.0,0.0,0.0
848b999ffffffff,9.0,0.0,0.0,0.0
848b99dffffffff,46.0,0.0,0.0,0.0
848b9cdffffffff,2.0,0.0,0.0,0.0
848b9d1ffffffff,22.0,0.0,0.0,0.0
848b9d3ffffffff,2.0,0.0,0.0,0.0
848b9d5ffffffff,100.0,0.0,0.0,0.0
848b9d7ffffffff,10.0,0.0,0.0,0.0
848b9dbffffffff,2.0,0.0,0.0,0.0
848ba09ffffffff,11.0,0.0,0.0,0.0
848ba0dffffffff,9.0,0.0,0.0,0.0
848ba21ffffffff,6.0,0.0,0.0,0.0
848ba25ffffffff,4.0,0.0,0.0,0.0
848ba2bffffffff,1.0,0.0,0.0,0.0
848ba45ffffffff,3.0,0.0,0.0,0.0
848ba47ffffffff,2.0,0.0,0.0,0.0
848ba49ffffffff,2.0,0.0,0.0,0.0
848ba4bffffffff,2.0,0.0,0.0,0.0
848ba55ffffffff,16.0,0.0,0.0,0.0
848ba5dffffffff,4.0,0.0,0.0,0.0
848ba63ffffffff,44.0,0.0,0.0,0.0
848ba65ffffffff,40.0,0.0,0.0,0.0
848ba67ffffffff,4.0,0.0,0.0,0.0
848ba6dffffffff,54.0,0.0,0.0,0.0
848bb43ffffffff,2.0,0.0,0.0,0.0
848bb53ffffffff,10.0,0.0,0.0,0.0
848bb59ffffffff,483.0,0.0,0.0,0.0
848bb6dffffffff,2.0,0.0,0.0,0.0
848e619ffffffff,2.0,0.0,0.0,0.0
848e641ffffffff,118.0,0.0,0.0,0.0
848e643ffffffff,73.0,0.0,0.0,0.0
848e649ffffffff,118.0,0.0,0.0,0.0
848e64bffffffff,178.0,0.0,0.0,0.0
848e651ffffffff,141.0,0.0,0.0,0.0
848e655ffffffff,4.0,0.0,0.0,0.0
848e657ffffffff,9.0,0.0,0.0,0.0
848e659ffffffff,12.0,0.0,0.0,0.0
848e65bffffffff,4.0,0.0,0.0,0.0
848e65dffffffff,7.0,0.0,0.0,0.0
848e6c1ffffffff,1.0,0.0,0.0,0.0
848e6c9ffffffff,16.0,0.0,0.0,0.0
848e6cbffffffff,8.0,0.0,0.0,0.0
848e6d1ffffffff,2.0,0.0,0.0,0.0
848e6d9ffffffff,3.0,0.0,0.0,0.0
848e6ddffffffff,9.0,0.0,0.0,0.0
848f0d1ffffffff,50.0,0.0,0.0,0.0
848f0d3ffffffff,75.0,0.0,9.0,0.0
848f0d9ffffffff,15.0,0.0,0.0,0.0
848f0dbffffffff,590.0,0.0,49.0,0.0
848f0ddffffffff,3.0,0.0,0.0,0.0
848f281ffffffff,1.0,0.0,0.0,0.0
848f285ffffffff,6.0,0.0,4.0,0.0
848f287ffffffff,6.0,0.0,0.0,0.0
848f289ffffffff,6.0,0.0,3.0,0.0
848f28dffffffff,3.0,0.0,0.0,0.0
848f291ffffffff,79.0,0.0,0.0,0.0
848f293ffffffff,2.0,0.0,0.0,0.0
848f295ffffffff,228.0,0.0,2.0,0.0
848f297ffffffff,13.0,0.0,0.0,0.0
848f29bffffffff,4.0,0.0,0.0,0.0
848f2a1ffffffff,1.0,0.0,0.0,0.0
848f2a9ffffffff,23.0,0.0,0.0,0.0
848f2abffffffff,14.0,0.0,1.0,0.0
848f2b3ffffffff,9.0,0.0,0.0,0.0
848f2b9ffffffff,111.0,0.0,24.0,0.0
848f2bbffffffff,159.0,0.0,13.0,0.0
848f2bdffffffff,6.0,0.0,0.0,0.0
848f2c1ffffffff,4.0,0.0,0.0,0.0
848f2c3ffffffff,40.0,0.0,0.0,0.0
848f2c7ffffffff,4.0,0.0,4.0,0.0
848f2c9ffffffff,34.0,0.0,7.0,0.0
848f2cbffffffff,124.0,0.0,0.0,0.0
848f2cdffffffff,65.0,0.0,2.0,0.0
848f2d1ffffffff,3.0,0.0,0.0,0.0
848f2d3ffffffff,8.0,0.0,0.0,0.0
848f2d5ffffffff,6.0,0.0,0.0,0.0
848f2e3ffffffff,6.0,0.0,1.0,0.0
848f2ebffffffff,9.0,0.0,0.0,0.0
848f401ffffffff,514.0,0.0,7.0,0.0
848f405ffffffff,7.0,0.0,0.0,0.0
848f407ffffffff,52.0,0.0,0.0,0.0
848f409ffffffff,13.0,0.0,0.0,0.0
848f40bffffffff,2.0,0.0,0.0,0.0
848f40dffffffff,22.0,0.0,0.0,0.0
848f411ffffffff,1.0,0.0,0.0,0.0
848f421ffffffff,57.0,0.0,0.0,0.0
848f423ffffffff,2.0,0.0,0.0,0.0
848f425ffffffff,17.0,0.0,0.0,0.0
848f427ffffffff,2.0,0.0,0.0,0.0
848f429ffffffff,7.0,0.0,0.0,0.0
848f42dffffffff,13.0,0.0,0.0,0.0
848f435ffffffff,2.0,0.0,0.0,0.0
848f437ffffffff,6.0,0.0,0.0,0.0
848f439ffffffff,38.0,0.0,1.0,0.0
848f447ffffffff,2.0,0.0,0.0,0.0
848f44bffffffff,27.0,0.0,0.0,0.0
848f44dffffffff,6.0,0.0,0.0,0.0
848f455ffffffff,9.0,0.0,0.0,0.0
848f461ffffffff,304.0,0.0,1.0,0.0
848f463ffffffff,359.0,0.0,5.0,0.0
848f465ffffffff,70.0,0.0,0.0,0.0
848f467ffffffff,44.0,0.0,0.0,0.0
848f46bffffffff,2.0,0.0,0.0,0.0
848f46dffffffff,5.0,0.0,0.0,0.0
848f485ffffffff,5.0,0.0,0.0,0.0
848f487ffffffff,1.0,0.0,0.0,0.0
848f489ffffffff,18.0,0.0,0.0,0.0
848f48dffffffff,31.0,0.0,0.0,0.0
848f495ffffffff,2.0,0.0,0.0,0.0
848f4a1ffffffff,4.0,0.0,0.0,0.0
848f4a5ffffffff,99.0,0.0,0.0,0.0
848f4a7ffffffff,10.0,0.0,0.0,0.0
848f4abffffffff,6.0,0.0,0.0,0.0
848f4adffffffff,40.0,0.0,0.0,0.0
848f4b3ffffffff,21.0,0.0,0.0,0.0
848f4b5ffffffff,17.0,0.0,0.0,0.0
848f4c1ffffffff,4.0,0.0,0.0,0.0
848f4c7ffffffff,93.0,0.0,0.0,0.0
848f4ebffffffff,3.0,0.0,0.0,0.0
848f509ffffffff,13.0,0.0,0.0,0.0
848f50bffffffff,11.0,0.0,0.0,0.0
848f50dffffffff,2.0,0.0,0.0,0.0
848f519ffffffff,1.0,0.0,0.0,0.0
848f541ffffffff,4.0,0.0,0.0,0.0
848f543ffffffff,2.0,0.0,0.0,0.0
848f545ffffffff,3.0,0.0,0.0,0.0
848f547ffffffff,3.0,0.0,0.0,0.0
848f549ffffffff,64.0,0.0,0.0,0.0
848f54bffffffff,185.0,0.0,0.0,0.0
848f54dffffffff,5.0,0.0,0.0,0.0
848f553ffffffff,13.0,0.0,0.0,0.0
848f555ffffffff,2.0,0.0,0.0,0.0
848f559ffffffff,184.0,0.0,4.0,0.0
848f55bffffffff,16.0,0.0,0.0,0.0
848f55dffffffff,34.0,0.0,0.0,0.0
848f59bffffffff,2.0,0.0,0.0,0.0
848f5d3ffffffff,73.0,0.0,0.0,0.0
848f5d7ffffffff,8.0,0.0,0.0,0.0
848f5d9ffffffff,15.0,0.0,0.0,0.0
848f5dbffffffff,3.0,0.0,0.0,0.0
848f5ddffffffff,47.0,0.0,0.0,0.0
848f611ffffffff,18.0,0.0,0.0,0.0
848f613ffffffff,104.0,0.0,0.0,0.0
848f617ffffffff,5.0,0.0,0.0,0.0
848f61bffffffff,230.0,0.0,0.0,0.0
848f625ffffffff,2.0,0.0,0.0,0.0
848f631ffffffff,3.0,0.0,0.0,0.0
848f633ffffffff,1.0,0.0,0.0,0.0
848f655ffffffff,16.0,0.0,0.0,0.0
848f657ffffffff,11.0,0.0,0.0,0.0
848f6b1ffffffff,7.0,0.0,0.0,0.0
848f6b5ffffffff,15.0,0.0,0.0,0.0
848f6bbffffffff,12.0,0.0,0.0,0.0
848f6c9ffffffff,10.0,0.0,0.0,0.0
848f6cdffffffff,6.0,0.0,0.0,0.0
848f6e1ffffffff,1.0,0.0,0.0,0.0
848f6e9ffffffff,62.0,0.0,0.0,0.0
848f6ebffffffff,4.0,0.0,0.0,0.0
848f6edffffffff,18.0,0.0,0.0,0.0
848f705ffffffff,203.0,0.0,28.0,0.0
848f70dffffffff,23.0,0.0,0.0,0.0
848f719ffffffff,8.0,0.0,0.0,0.0
848f71bffffffff,25.0,0.0,0.0,0.0
848f71dffffffff,7.0,0.0,0.0,0.0
848f721ffffffff,188.0,0.0,26.0,0.0
848f727ffffffff,14.0,0.0,2.0,0.0
848f729ffffffff,351.0,0.0,25.0,0.0
848f72bffffffff,317.0,0.0,46.0,0.0
848f72dffffffff,10.0,0.0,0.0,0.0
848f731ffffffff,6.0,0.0,0.0,0.0
848f733ffffffff,239.0,0.0,8.0,0.0
848f735ffffffff,8.0,0.0,0.0,0.0
848f737ffffffff,41.0,0.0,0.0,0.0
848f73dffffffff,2.0,0.0,0.0,0.0
848f741ffffffff,7.0,0.0,0.0,0.0
848f745ffffffff,87.0,0.0,4.0,0.0
848f747ffffffff,2.0,0.0,0.0,0.0
848f74bffffffff,34.0,0.0,0.0,0.0
848f74dffffffff,73.0,0.0,3.0,0.0
848f757ffffffff,4.0,0.0,0.0,0.0
848f763ffffffff,103.0,0.0,5.0,0.0
848f765ffffffff,48.0,0.0,6.0,0.0
848f767ffffffff,1.0,0.0,0.0,0.0
848f76bffffffff,210.0,0.0,1.0,0.0
848f76dffffffff,5.0,0.0,0.0,0.0
84a5961ffffffff,30.0,0.0,0.0,0.0
84a5965ffffffff,1.0,0.0,0.0,0.0
84a5969ffffffff,232.0,0.0,0.0,0.0
84a596dffffffff,4.0,0.0,0.0,0.0
84a8001ffffffff,15.0,0.0,0.0,0.0
84a8005ffffffff,4.0,0.0,0.0,4.0
84a8009ffffffff,8.0,0.0,0.0,0.0
84a800dffffffff,7.0,0.0,0.0,0.0
84a8011ffffffff,9.0,0.0,0.0,0.0
84a8013ffffffff,14.0,0.0,0.0,0.0
84a8019ffffffff,33.0,0.0,0.0,0.0
84a801bffffffff,138.0,0.0,0.0,0.0
84a8021ffffffff,2.0,0.0,0.0,0.0
84a8025ffffffff,8.0,0.0,0.0,0.0
84a802dffffffff,28.0,0.0,0.0,0.0
84a8033ffffffff,2.0,0.0,0.0,0.0
84a8035ffffffff,2.0,0.0,0.0,0.0
84a803dffffffff,7.0,0.0,0.0,0.0
84a8041ffffffff,3.0,0.0,0.0,0.0
84a8043ffffffff,2.0,0.0,0.0,0.0
84a8049ffffffff,31.0,0.0,0.0,0.0
84a804bffffffff,6.0,0.0,0.0,0.0
84a804dffffffff,74.0,0.0,0.0,0.0
84a8055ffffffff,6.0,0.0,0.0,0.0
84a8057ffffffff,9.0,0.0,0.0,0.0
84a805dffffffff,38.0,0.0,0.0,0.0
84a8061ffffffff,26.0,0.0,0.0,0.0
84a8063ffffffff,18.0,0.0,0.0,6.0
84a8065ffffffff,10.0,0.0,0.0,0.0
84a8067ffffffff,214.0,0.0,0.0,25.0
84a8069ffffffff,23.0,0.0,0.0,0.0
84a806bffffffff,3.0,0.0,0.0,0.0
84a806dffffffff,5.0,0.0,0.0,1.0
84a808dffffffff,22.0,0.0,0.0,0.0
84a80a5ffffffff,8.0,0.0,0.0,0.0
84a80a9ffffffff,1.0,0.0,0.0,0.0
84a80b1ffffffff,7.0,0.0,0.0,0.0
84a80bbffffffff,5.0,0.0,0.0,0.0
84a80c3ffffffff,24.0,0.0,0.0,0.0
84a80c9ffffffff,5.0,0.0,0.0,0.0
84a80d3ffffffff,1.0,0.0,0.0,0.0
84a80d5ffffffff,4.0,0.0,0.0,0.0
84a80d9ffffffff,7.0,0.0,0.0,0.0
84a80e1ffffffff,4.0,0.0,0.0,0.0
84a80e3ffffffff,18.0,0.0,0.0,0.0
84a8101ffffffff,915.0,0.0,0.0,16.0
84a8103ffffffff,401.0,0.0,0.0,14.0
84a8105ffffffff,699.0,0.0,0.0,8.0
84a8107ffffffff,491.0,0.0,0.0,4.0
84a8109ffffffff,281.0,0.0,0.0,3.0
84a810bffffffff,140.0,0.0,0.0,0.0
84a810dffffffff,193.0,0.0,0.0,2.0
84a8113ffffffff,44.0,0.0,0.0,0.0
84a8115ffffffff,277.0,0.0,0.0,41.0
84a8117ffffffff,74.0,0.0,0.0,0.0
84a8119ffffffff,27.0,0.0,0.0,4.0
84a811bffffffff,12.0,0.0,0.0,0.0
84a811dffffffff,46.0,0.0,0.0,2.0
84a8121ffffffff,32.0,0.0,0.0,0.0
84a8123ffffffff,221.0,0.0,0.0,2.0
84a8125ffffffff,104.0,0.0,0.0,11.0
84a8127ffffffff,335.0,0.0,0.0,29.0
84a8129ffffffff,173.0,0.0,0.0,7.0
84a812bffffffff,237.0,0.0,0.0,0.0
84a812dffffffff,185.0,0.0,0.0,11.0
84a8131ffffffff,353.0,0.0,0.0,17.0
84a8133ffffffff,12.0,0.0,0.0,0.0
84a8135ffffffff,2.0,0.0,0.0,0.0
84a8137ffffffff,3.0,0.0,0.0,0.0
84a8139ffffffff,277.0,0.0,0.0,82.0
84a813bffffffff,214.0,0.0,0.0,9.0
84a813dffffffff,53.0,0.0,0.0,0.0
84a8143ffffffff,358.0,0.0,0.0,4.0
84a8151ffffffff,14.0,0.0,0.0,0.0
84a8153ffffffff,155.0,0.0,0.0,7.0
84a8155ffffffff,198.0,0.0,0.0,9.0
84a8157ffffffff,188.0,0.0,0.0,13.0
84a8159ffffffff,12.0,0.0,0.0,0.0
84a815bffffffff,265.0,0.0,0.0,33.0
84a815dffffffff,5.0,0.0,0.0,3.0
84a8161ffffffff,8.0,0.0,0.0,0.0
84a8163ffffffff,21.0,0.0,0.0,0.0
84a8167ffffffff,46.0,0.0,0.0,2.0
84a8181ffffffff,13.0,0.0,0.0,0.0
84a8185ffffffff,81.0,0.0,0.0,0.0
84a8187ffffffff,44.0,0.0,0.0,0.0
84a8189ffffffff,5.0,0.0,0.0,0.0
84a818bffffffff,6.0,0.0,0.0,0.0
84a818dffffffff,94.0,0.0,0.0,3.0
84a8191ffffffff,4.0,0.0,0.0,0.0
84a8195ffffffff,94.0,0.0,0.0,11.0
84a8197ffffffff,11.0,0.0,0.0,0.0
84a8199ffffffff,7.0,0.0,0.0,0.0
84a81a1ffffffff,14.0,0.0,0.0,0.0
84a81a5ffffffff,10.0,0.0,0.0,0.0
84a81a7ffffffff,9.0,0.0,0.0,0.0
84a81a9ffffffff,16.0,0.0,0.0,0.0
84a81abffffffff,43.0,0.0,0.0,0.0
84a81adffffffff,19.0,0.0,0.0,0.0
84a81b1ffffffff,20.0,0.0,0.0,0.0
84a81b3ffffffff,5.0,0.0,0.0,0.0
84a81b5ffffffff,2.0,0.0,0.0,0.0
84a81b7ffffffff,3.0,0.0,0.0,0.0
84a81b9ffffffff,7.0,0.0,0.0,0.0
84a81bbffffffff,68.0,0.0,0.0,3.0
84a81bdffffffff,7.0,0.0,0.0,0.0
84a81c1ffffffff,2.0,0.0,0.0,0.0
84a81c3ffffffff,27.0,0.0,0.0,0.0
84a81c5ffffffff,7.0,0.0,0.0,0.0
84a81c7ffffffff,37.0,0.0,0.0,3.0
84a81cbffffffff,2.0,0.0,0.0,0.0
84a81cdffffffff,382.0,0.0,0.0,0.0
84a81d1ffffffff,10.0,0.0,0.0,0.0
84a81d5ffffffff,2.0,0.0,0.0,0.0
84a81d9ffffffff,43.0,0.0,0.0,0.0
84a81ddffffffff,5.0,0.0,0.0,0.0
84a81e1ffffffff,206.0,0.0,0.0,0.0
84a81e3ffffffff,83.0,0.0,0.0,0.0
84a81e5ffffffff,2.0,0.0,0.0,0.0
