cell_id,Pygochelidon cyanoleuca,Pygochelidon cyanoleuca cyanoleuca,Pygochelidon cyanoleuca peruviana,Pygochelidon cyanoleuca patagonica
84ce9c3ffffffff,37.0,0.0,0.0,0.0
84ce9c7ffffffff,63.0,0.0,0.0,0.0
84ce9c9ffffffff,1.0,0.0,0.0,0.0
84ce9cbffffffff,2.0,0.0,0.0,0.0
84ce9cdffffffff,2.0,0.0,0.0,0.0
84ce9d1ffffffff,106.0,0.0,0.0,1.0
84ce9d3ffffffff,72.0,0.0,0.0,0.0
84ce9d5ffffffff,26.0,0.0,0.0,0.0
84ce9d7ffffffff,36.0,0.0,0.0,0.0
84ce9d9ffffffff,14.0,0.0,0.0,0.0
84ce9dbffffffff,34.0,0.0,0.0,4.0
84ce9ddffffffff,54.0,0.0,0.0,0.0
84ce9e1ffffffff,6.0,0.0,0.0,0.0
84ce9e3ffffffff,6.0,0.0,0.0,0.0
84ce9ebffffffff,3.0,0.0,0.0,0.0
84ce9edffffffff,9.0,0.0,0.0,0.0
84cea03ffffffff,14.0,0.0,0.0,4.0
84cea05ffffffff,6.0,0.0,0.0,0.0
84cea07ffffffff,12.0,0.0,0.0,0.0
84cea0dffffffff,1.0,0.0,0.0,0.0
84cea11ffffffff,2.0,0.0,0.0,0.0
84cea15ffffffff,1.0,0.0,0.0,0.0
84cea17ffffffff,1.0,0.0,0.0,1.0
84cea1dffffffff,4.0,0.0,0.0,0.0
84cea25ffffffff,7.0,0.0,0.0,0.0
84cea29ffffffff,4.0,0.0,0.0,0.0
84cea2bffffffff,12.0,0.0,0.0,0.0
84cea31ffffffff,1.0,0.0,0.0,0.0
84cea33ffffffff,2.0,0.0,0.0,0.0
84cea35ffffffff,2.0,0.0,0.0,0.0
84cea37ffffffff,8.0,0.0,0.0,0.0
84cea39ffffffff,3.0,0.0,0.0,0.0
84cea3dffffffff,25.0,0.0,0.0,0.0
84cea51ffffffff,2.0,0.0,0.0,0.0
84cea53ffffffff,1.0,0.0,0.0,0.0
84cea57ffffffff,1.0,0.0,0.0,0.0
84cea59ffffffff,2.0,0.0,0.0,0.0
84cea85ffffffff,177.0,0.0,0.0,2.0
84cea89ffffffff,55.0,0.0,0.0,7.0
84cea8dffffffff,208.0,0.0,0.0,6.0
84ceaa1ffffffff,29.0,0.0,0.0,0.0
84ceaa5ffffffff,4.0,0.0,0.0,0.0
84ceaa7ffffffff,79.0,0.0,0.0,6.0
84ceaa9ffffffff,585.0,0.0,0.0,16.0
84ceaadffffffff,39.0,0.0,0.0,0.0
84ceab5ffffffff,2.0,0.0,0.0,0.0
84ceac1ffffffff,95.0,0.0,0.0,29.0
84ceac5ffffffff,89.0,0.0,0.0,7.0
84ceac7ffffffff,24.0,0.0,0.0,0.0
84ceacdffffffff,32.0,0.0,0.0,4.0
84ceae1ffffffff,15.0,0.0,0.0,0.0
84ceae3ffffffff,36.0,0.0,0.0,0.0
84ceae5ffffffff,56.0,0.0,0.0,3.0
84ceae7ffffffff,283.0,0.0,0.0,2.0
84ceaebffffffff,20.0,0.0,0.0,0.0
84ceb01ffffffff,1.0,0.0,0.0,0.0
84ceb31ffffffff,2.0,0.0,0.0,0.0
84ceb33ffffffff,6.0,0.0,0.0,0.0
84ceb37ffffffff,3.0,0.0,0.0,0.0
84cf121ffffffff,4.0,0.0,0.0,0.0
84cf123ffffffff,138.0,0.0,0.0,3.0
84cf127ffffffff,85.0,0.0,0.0,3.0
84cf129ffffffff,47.0,0.0,0.0,0.0
84cf12bffffffff,19.0,0.0,0.0,4.0
84cf135ffffffff,15.0,0.0,0.0,0.0
84cf13dffffffff,39.0,0.0,0.0,9.0
84cf163ffffffff,2.0,0.0,0.0,0.0
84cf165ffffffff,32.0,0.0,0.0,0.0
84cf167ffffffff,8.0,0.0,0.0,0.0
84cf16dffffffff,9.0,0.0,0.0,7.0
84cf813ffffffff,4.0,0.0,0.0,0.0
84cf833ffffffff,4.0,0.0,0.0,0.0
84cf851ffffffff,4.0,0.0,0.0,0.0
84cf853ffffffff,49.0,0.0,0.0,0.0
84cf859ffffffff,1.0,0.0,0.0,0.0
84cf881ffffffff,1.0,0.0,0.0,0.0
84cf885ffffffff,10.0,0.0,0.0,4.0
84cf887ffffffff,8.0,0.0,0.0,0.0
84cf88dffffffff,37.0,0.0,0.0,9.0
84cf899ffffffff,3.0,0.0,0.0,0.0
84cf8a3ffffffff,5.0,0.0,0.0,3.0
84cf8b5ffffffff,3.0,0.0,0.0,3.0
84cf8b9ffffffff,5.0,0.0,0.0,0.0
84cf8bbffffffff,8.0,0.0,0.0,0.0
84cf8bdffffffff,12.0,0.0,0.0,3.0
84cf8c1ffffffff,20.0,0.0,0.0,0.0
84cf8c3ffffffff,18.0,0.0,0.0,0.0
84cf8c5ffffffff,48.0,0.0,0.0,0.0
84cf8c7ffffffff,15.0,0.0,0.0,0.0
84cf8c9ffffffff,5.0,0.0,0.0,0.0
84cf8cbffffffff,6.0,0.0,0.0,0.0
84cf8cdffffffff,1.0,0.0,0.0,0.0
84cf8d5ffffffff,8.0,0.0,0.0,0.0
84cf8ddffffffff,9.0,0.0,0.0,0.0
84cf8e1ffffffff,17.0,0.0,0.0,0.0
84cf8e3ffffffff,2.0,0.0,0.0,0.0
84cf8e9ffffffff,110.0,0.0,0.0,0.0
84cf8ebffffffff,79.0,0.0,0.0,0.0
84cf8edffffffff,28.0,0.0,0.0,0.0
84cf911ffffffff,2.0,0.0,0.0,0.0
84cf913ffffffff,19.0,0.0,0.0,0.0
84cf943ffffffff,49.0,0.0,0.0,0.0
84cf955ffffffff,2.0,0.0,0.0,0.0
84cf989ffffffff,4.0,0.0,0.0,0.0
84cf98bffffffff,7.0,0.0,0.0,0.0
84cf9cbffffffff,2.0,0.0,0.0,0.0
84cf9d3ffffffff,2.0,0.0,0.0,0.0
84cf9e1ffffffff,18.0,0.0,0.0,0.0
84cf9e9ffffffff,10.0,0.0,0.0,0.0
84cf9ebffffffff,7.0,0.0,0.0,0.0
84cfa0dffffffff,73.0,0.0,0.0,0.0
84cfa13ffffffff,4.0,0.0,0.0,0.0
84cfa17ffffffff,1.0,0.0,0.0,0.0
84cfa21ffffffff,65.0,0.0,0.0,0.0
84cfa27ffffffff,20.0,0.0,0.0,0.0
84cfa2bffffffff,29.0,0.0,0.0,0.0
84cfa35ffffffff,9.0,0.0,0.0,0.0
84cfa41ffffffff,2.0,0.0,0.0,0.0
84cfa43ffffffff,12.0,0.0,0.0,0.0
84cfa45ffffffff,104.0,0.0,0.0,0.0
84cfa47ffffffff,368.0,0.0,0.0,0.0
84cfa49ffffffff,10.0,0.0,0.0,4.0
84cfa4dffffffff,2.0,0.0,0.0,0.0
84cfa57ffffffff,2.0,0.0,0.0,0.0
84cfa5bffffffff,4.0,0.0,0.0,0.0
84cfa5dffffffff,2.0,0.0,0.0,0.0
84cfa81ffffffff,6.0,0.0,0.0,0.0
84cfa89ffffffff,22.0,0.0,0.0,0.0
84cfa91ffffffff,1.0,0.0,0.0,0.0
84cfaa1ffffffff,3.0,0.0,0.0,0.0
84cfaadffffffff,6.0,0.0,0.0,0.0
84cfabbffffffff,1.0,0.0,0.0,0.0
84cfabdffffffff,2.0,0.0,0.0,0.0
84cfac5ffffffff,6.0,0.0,0.0,0.0
84cfac9ffffffff,46.0,0.0,0.0,0.0
84cfacdffffffff,224.0,0.0,0.0,0.0
84cfae1ffffffff,4.0,0.0,0.0,0.0
84cfae7ffffffff,3.0,0.0,0.0,0.0
84cfb13ffffffff,35.0,0.0,0.0,0.0
84cfb17ffffffff,4.0,0.0,0.0,0.0
84df409ffffffff,1.0,0.0,0.0,0.0
84df419ffffffff,15.0,0.0,0.0,2.0
84df41bffffffff,4.0,0.0,0.0,0.0
84df41dffffffff,44.0,0.0,0.0,9.0
84df451ffffffff,37.0,0.0,0.0,0.0
84df455ffffffff,3.0,0.0,0.0,0.0
84df459ffffffff,26.0,0.0,0.0,0.0
84df4d9ffffffff,10.0,0.0,0.0,0.0
84df683ffffffff,68.0,0.0,0.0,2.0
84df687ffffffff,14.0,0.0,0.0,2.0
84df689ffffffff,10.0,0.0,0.0,2.0
84df68bffffffff,11.0,0.0,0.0,0.0
84df691ffffffff,20.0,0.0,0.0,4.0
84df693ffffffff,1.0,0.0,0.0,0.0
84df695ffffffff,1.0,0.0,0.0,0.0
84df697ffffffff,20.0,0.0,0.0,2.0
84df699ffffffff,74.0,0.0,0.0,19.0
84df69dffffffff,45.0,0.0,0.0,7.0
84df6a1ffffffff,2.0,0.0,0.0,0.0
84df6a7ffffffff,8.0,0.0,0.0,0.0
84df6b1ffffffff,2.0,0.0,0.0,0.0
84df6b3ffffffff,2.0,0.0,0.0,0.0
84df6b5ffffffff,3.0,0.0,0.0,0.0
84df6b7ffffffff,7.0,0.0,0.0,2.0
84df6bbffffffff,7.0,0.0,0.0,0.0
84df6d3ffffffff,4.0,0.0,0.0,0.0
84df6d7ffffffff,12.0,0.0,0.0,0.0
