cell_id,Spilopelia chinensis,Spilopelia chinensis suratensis/ceylonensis,Spilopelia chinensis chinensis/tigrina
84951a7ffffffff,44.0,0.0,9.0
84951abffffffff,13.0,0.0,0.0
84951bdffffffff,5.0,0.0,3.0
84951d1ffffffff,4.0,0.0,1.0
84951ddffffffff,7.0,0.0,0.0
84951e3ffffffff,34.0,0.0,11.0
84951e5ffffffff,50.0,0.0,4.0
84951e7ffffffff,22.0,0.0,0.0
8495419ffffffff,10.0,0.0,0.0
8495449ffffffff,6.0,0.0,4.0
849545bffffffff,23.0,0.0,0.0
849545dffffffff,17.0,0.0,0.0
8495533ffffffff,15.0,0.0,3.0
8495537ffffffff,8.0,0.0,0.0
84955a1ffffffff,6.0,0.0,2.0
8495613ffffffff,4.0,0.0,0.0
84956a3ffffffff,1.0,0.0,1.0
84956a5ffffffff,36.0,0.0,0.0
84956abffffffff,8.0,0.0,0.0
84956adffffffff,8.0,0.0,0.0
84956b3ffffffff,2.0,0.0,0.0
84956bdffffffff,6.0,0.0,0.0
84956c5ffffffff,2.0,0.0,0.0
8495725ffffffff,8.0,0.0,8.0
8495a41ffffffff,46.0,0.0,1.0
8495a49ffffffff,133.0,0.0,54.0
8495a4bffffffff,1.0,0.0,0.0
8495a4dffffffff,698.0,0.0,88.0
8495a53ffffffff,2.0,0.0,0.0
8495a55ffffffff,13.0,0.0,2.0
8495a5dffffffff,4.0,0.0,1.0
8495a99ffffffff,15.0,0.0,4.0
849b411ffffffff,1.0,0.0,0.0
849b413ffffffff,3.0,0.0,0.0
849b41bffffffff,25.0,0.0,0.0
849b437ffffffff,30.0,0.0,0.0
849b4c1ffffffff,5.0,0.0,0.0
849b4c5ffffffff,2.0,0.0,0.0
849b4cbffffffff,10.0,0.0,0.0
849b4d1ffffffff,2.0,0.0,0.0
849b4d5ffffffff,1.0,0.0,0.0
849b4d9ffffffff,1.0,0.0,0.0
849b4e5ffffffff,3.0,0.0,0.0
849b5cbffffffff,16.0,0.0,0.0
849b5d9ffffffff,1.0,0.0,0.0
849b5ddffffffff,11.0,0.0,0.0
849b6a7ffffffff,9.0,0.0,0.0
849b6b1ffffffff,6.0,0.0,0.0
849b6b5ffffffff,55.0,0.0,0.0
849b6b7ffffffff,25.0,0.0,0.0
849b6bdffffffff,4.0,0.0,0.0
849c00bffffffff,2.0,0.0,0.0
849c059ffffffff,11.0,0.0,0.0
849c05dffffffff,34.0,0.0,0.0
849c203ffffffff,185.0,0.0,0.0
849c20bffffffff,28.0,0.0,0.0
849c215ffffffff,3.0,0.0,0.0
849c217ffffffff,1.0,0.0,0.0
849c231ffffffff,1193.0,0.0,0.0
849c233ffffffff,8.0,0.0,0.0
849c235ffffffff,2.0,0.0,0.0
849c237ffffffff,202.0,0.0,0.0
849c239ffffffff,148.0,0.0,0.0
849c23bffffffff,57.0,0.0,0.0
849c23dffffffff,6.0,0.0,0.0
849c251ffffffff,53.0,0.0,0.0
849c255ffffffff,48.0,0.0,0.0
849c257ffffffff,3.0,0.0,0.0
849c25dffffffff,2.0,0.0,0.0
849ce47ffffffff,1.0,0.0,0.0
849d013ffffffff,4.0,0.0,0.0
849d01bffffffff,47.0,0.0,0.0
849d097ffffffff,5.0,0.0,0.0
849d0abffffffff,13.0,0.0,0.0
849d0b1ffffffff,16.0,0.0,0.0
849d0b5ffffffff,29.0,0.0,0.0
849d0b7ffffffff,20.0,0.0,0.0
849d0bdffffffff,2.0,0.0,0.0
849d0cdffffffff,2.0,0.0,0.0
849d0e1ffffffff,4.0,0.0,0.0
849d0e3ffffffff,11.0,0.0,0.0
849d0e9ffffffff,2.0,0.0,0.0
849d217ffffffff,54.0,0.0,0.0
849d21dffffffff,2.0,0.0,0.0
849d23bffffffff,9.0,0.0,0.0
849d24bffffffff,105.0,0.0,0.0
849d257ffffffff,18.0,0.0,0.0
849d259ffffffff,2.0,0.0,0.0
849d28bffffffff,2.0,0.0,0.0
849d295ffffffff,2.0,0.0,0.0
849d2adffffffff,2.0,0.0,0.0
849d2d9ffffffff,2.0,0.0,0.0
849e2dbffffffff,2.0,0.0,0.0
849f50bffffffff,21.0,0.0,0.0
849f515ffffffff,49.0,0.0,0.0
849f517ffffffff,25.0,0.0,0.0
849f51dffffffff,7.0,0.0,0.0
849f523ffffffff,1.0,0.0,0.0
849f529ffffffff,2.0,0.0,0.0
849f533ffffffff,2.0,0.0,0.0
849f54bffffffff,2.0,0.0,0.0
849f555ffffffff,6.0,0.0,0.0
849f557ffffffff,67.0,0.0,0.0
849f5a5ffffffff,2.0,0.0,0.0
849f5e5ffffffff,4.0,0.0,0.0
84a2407ffffffff,2.0,0.0,0.0
84a2421ffffffff,8.0,0.0,0.0
84a2423ffffffff,55.0,0.0,0.0
84a242bffffffff,23.0,0.0,0.0
84a243dffffffff,14.0,0.0,0.0
84a6a61ffffffff,10.0,0.0,0.0
84a7007ffffffff,3.0,0.0,0.0
84a7221ffffffff,2.0,0.0,0.0
84a7261ffffffff,4.0,0.0,0.0
84a7265ffffffff,188.0,0.0,0.0
84a7267ffffffff,4.0,0.0,0.0
84a7269ffffffff,35.0,0.0,0.0
84a726dffffffff,1698.0,0.0,0.0
84b8803ffffffff,1.0,0.0,0.0
84b8809ffffffff,7.0,0.0,0.0
84b880bffffffff,3.0,0.0,0.0
84b8819ffffffff,1.0,0.0,0.0
84b8855ffffffff,160.0,0.0,0.0
84b8857ffffffff,3.0,0.0,0.0
84b9105ffffffff,3.0,0.0,0.0
84b910dffffffff,2.0,0.0,0.0
84b9111ffffffff,4.0,0.0,0.0
84b9113ffffffff,2.0,0.0,0.0
84b9115ffffffff,3.0,0.0,0.0
84b9119ffffffff,1.0,0.0,0.0
84b9125ffffffff,3.0,0.0,0.0
84b9127ffffffff,3.0,0.0,0.0
84b9129ffffffff,5.0,0.0,0.0
84b9139ffffffff,8.0,0.0,0.0
84b9143ffffffff,2.0,0.0,0.0
84b9145ffffffff,164.0,0.0,0.0
84b914dffffffff,24.0,0.0,0.0
84b9155ffffffff,4.0,0.0,0.0
84b915dffffffff,1.0,0.0,0.0
84b9161ffffffff,86.0,0.0,4.0
84b9163ffffffff,20.0,0.0,0.0
84b9165ffffffff,2.0,0.0,0.0
84b9167ffffffff,16.0,0.0,0.0
84b9169ffffffff,817.0,0.0,16.0
84b916dffffffff,26.0,0.0,0.0
84b91abffffffff,2.0,0.0,0.0
84b9365ffffffff,4.0,0.0,0.0
84b9a13ffffffff,116.0,0.0,0.0
84b9a3bffffffff,2.0,0.0,0.0
84b9a49ffffffff,1.0,0.0,0.0
84b9a59ffffffff,4.0,0.0,4.0
84b9a5bffffffff,4.0,0.0,0.0
84ba241ffffffff,2.0,0.0,0.0
84ba249ffffffff,2.0,0.0,0.0
84ba24dffffffff,3.0,0.0,0.0
84bb085ffffffff,2.0,0.0,0.0
84bb095ffffffff,2.0,0.0,0.0
84bb097ffffffff,19.0,0.0,0.0
84bb0a9ffffffff,2.0,0.0,0.0
84bb0abffffffff,3.0,0.0,0.0
84bb0b1ffffffff,8.0,0.0,0.0
84bb0b3ffffffff,13.0,0.0,0.0
84bb0bbffffffff,19.0,0.0,0.0
84bb501ffffffff,1017.0,0.0,0.0
84bb503ffffffff,211.0,0.0,0.0
84bb505ffffffff,79.0,0.0,0.0
84bb507ffffffff,146.0,0.0,0.0
84bb509ffffffff,66.0,0.0,0.0
84bb50bffffffff,78.0,0.0,0.0
84bb50dffffffff,136.0,0.0,0.0
84bb515ffffffff,12.0,0.0,0.0
84bb517ffffffff,5.0,0.0,0.0
84bb51dffffffff,3.0,0.0,0.0
84bb529ffffffff,36.0,0.0,0.0
84bb52bffffffff,3.0,0.0,0.0
84bb539ffffffff,117.0,0.0,0.0
84bb53bffffffff,117.0,0.0,0.0
84bb545ffffffff,179.0,0.0,0.0
84bb547ffffffff,13.0,0.0,0.0
84bb54dffffffff,2.0,0.0,0.0
84bb561ffffffff,25.0,0.0,0.0
84bb563ffffffff,47.0,0.0,0.0
84bb567ffffffff,2.0,0.0,0.0
84bb569ffffffff,8.0,0.0,0.0
84bb56bffffffff,43.0,0.0,0.0
84bb56dffffffff,36.0,0.0,0.0
84bb5e1ffffffff,9.0,0.0,0.0
84bb5edffffffff,4.0,0.0,0.0
84bb727ffffffff,1.0,0.0,0.0
84be081ffffffff,36.0,0.0,0.0
84be083ffffffff,1.0,0.0,0.0
84be085ffffffff,914.0,0.0,22.0
84be087ffffffff,14.0,0.0,0.0
84be089ffffffff,5653.0,0.0,4.0
84be08bffffffff,20.0,0.0,0.0
84be08dffffffff,925.0,0.0,6.0
84be093ffffffff,1.0,0.0,0.0
84be0a3ffffffff,4.0,0.0,0.0
84be0a5ffffffff,17.0,0.0,0.0
84be0a9ffffffff,7.0,0.0,0.0
84be0abffffffff,2.0,0.0,0.0
84be0adffffffff,248.0,0.0,4.0
84be0b3ffffffff,21.0,0.0,0.0
84be0bbffffffff,5.0,0.0,0.0
84be0bdffffffff,12.0,0.0,0.0
84be0c3ffffffff,1045.0,0.0,23.0
84be0c7ffffffff,366.0,0.0,0.0
84be0d3ffffffff,7.0,0.0,0.0
84be0d5ffffffff,11.0,0.0,0.0
84be0d7ffffffff,3.0,0.0,0.0
84be0d9ffffffff,11.0,0.0,0.0
84be0ddffffffff,113.0,0.0,0.0
84be0e3ffffffff,1006.0,0.0,41.0
84be0e7ffffffff,127.0,0.0,0.0
84be0ebffffffff,2.0,0.0,0.0
84be181ffffffff,198.0,0.0,0.0
84be183ffffffff,2.0,0.0,0.0
84be185ffffffff,81.0,0.0,0.0
84be189ffffffff,52.0,0.0,0.0
84be18bffffffff,61.0,0.0,0.0
84be18dffffffff,10.0,0.0,0.0
84be193ffffffff,3.0,0.0,0.0
84be19bffffffff,10.0,0.0,0.0
84be19dffffffff,8.0,0.0,0.0
84be1a1ffffffff,107.0,0.0,4.0
84be1a3ffffffff,3.0,0.0,0.0
84be1a5ffffffff,16.0,0.0,1.0
84be1a9ffffffff,43.0,0.0,0.0
84be1abffffffff,16.0,0.0,0.0
84be1b1ffffffff,16.0,0.0,0.0
84be1bbffffffff,3.0,0.0,0.0
84be1d1ffffffff,64.0,0.0,0.0
84be1d3ffffffff,131.0,0.0,4.0
84be1d5ffffffff,16.0,0.0,0.0
84be1d7ffffffff,25.0,0.0,0.0
84be1dbffffffff,250.0,0.0,6.0
84be293ffffffff,88.0,0.0,0.0
84be2b3ffffffff,3.0,0.0,0.0
84be403ffffffff,6.0,0.0,0.0
84be40dffffffff,2.0,0.0,0.0
84be441ffffffff,8.0,0.0,0.0
84be443ffffffff,4.0,0.0,0.0
84be445ffffffff,9.0,0.0,0.0
84be447ffffffff,26.0,0.0,1.0
84be449ffffffff,1.0,0.0,0.0
84be455ffffffff,117.0,0.0,3.0
84be459ffffffff,14.0,0.0,0.0
84be45dffffffff,2.0,0.0,0.0
84be469ffffffff,5.0,0.0,0.0
84be46bffffffff,11.0,0.0,1.0
84be46dffffffff,1.0,0.0,0.0
84be491ffffffff,20.0,0.0,4.0
84be493ffffffff,44.0,0.0,0.0
84be495ffffffff,5.0,0.0,0.0
84be497ffffffff,134.0,0.0,13.0
84be499ffffffff,10.0,0.0,0.0
84be49bffffffff,30.0,0.0,0.0
84be49dffffffff,2.0,0.0,0.0
84be4a3ffffffff,10.0,0.0,0.0
84be4b1ffffffff,22.0,0.0,0.0
84be4b3ffffffff,1.0,0.0,0.0
84be4b5ffffffff,23.0,0.0,0.0
84be4b7ffffffff,5.0,0.0,0.0
84be4bdffffffff,11.0,0.0,0.0
84be4d3ffffffff,38.0,0.0,0.0
84be4dbffffffff,2.0,0.0,0.0
84be54bffffffff,1.0,0.0,0.0
84be601ffffffff,16.0,0.0,1.0
84be605ffffffff,91.0,0.0,3.0
84be607ffffffff,408.0,0.0,23.0
84be60dffffffff,39.0,0.0,3.0
84be613ffffffff,11.0,0.0,2.0
84be617ffffffff,33.0,0.0,0.0
84be623ffffffff,198.0,0.0,21.0
84be629ffffffff,154.0,0.0,1.0
84be62bffffffff,72.0,0.0,0.0
84be62dffffffff,4.0,0.0,0.0
84be631ffffffff,2469.0,0.0,60.0
84be633ffffffff,21.0,0.0,0.0
84be635ffffffff,2260.0,0.0,131.0
84be637ffffffff,21.0,0.0,0.0
84be639ffffffff,486.0,0.0,3.0
84be63bffffffff,1672.0,0.0,12.0
84be63dffffffff,2671.0,0.0,339.0
84be661ffffffff,22.0,0.0,2.0
84be663ffffffff,48.0,0.0,0.0
84be665ffffffff,16.0,0.0,0.0
84be667ffffffff,20.0,0.0,0.0
84be681ffffffff,6.0,0.0,0.0
84be68dffffffff,30.0,0.0,0.0
84be695ffffffff,6.0,0.0,0.0
84be697ffffffff,1.0,0.0,0.0
84be6a7ffffffff,4.0,0.0,0.0
84be6edffffffff,54.0,0.0,3.0
84be709ffffffff,2.0,0.0,0.0
84be713ffffffff,22.0,0.0,4.0
84be715ffffffff,1.0,0.0,0.0
84be717ffffffff,27.0,0.0,4.0
84be71bffffffff,2.0,0.0,0.0
84be725ffffffff,84.0,0.0,0.0
84be727ffffffff,3.0,0.0,0.0
84be72dffffffff,1342.0,0.0,0.0
84be731ffffffff,6.0,0.0,0.0
84be735ffffffff,2.0,0.0,0.0
84be73bffffffff,56.0,0.0,0.0
84be741ffffffff,6.0,0.0,4.0
84be745ffffffff,4.0,0.0,0.0
84be749ffffffff,9.0,0.0,0.0
84be74bffffffff,17.0,0.0,0.0
84be74dffffffff,155.0,0.0,0.0
84be751ffffffff,95.0,0.0,0.0
84be755ffffffff,2.0,0.0,0.0
84be759ffffffff,149.0,0.0,8.0
84be75bffffffff,44.0,0.0,2.0
84be75dffffffff,36.0,0.0,5.0
84be763ffffffff,2.0,0.0,0.0
84be769ffffffff,35.0,0.0,0.0
84be76dffffffff,19.0,0.0,0.0
84be883ffffffff,87.0,0.0,0.0
84be887ffffffff,84.0,0.0,0.0
84be88bffffffff,329.0,0.0,0.0
84be891ffffffff,18.0,0.0,0.0
84be895ffffffff,9.0,0.0,0.0
84be897ffffffff,2.0,0.0,0.0
84be899ffffffff,11.0,0.0,0.0
84be89bffffffff,3.0,0.0,0.0
84be89dffffffff,13.0,0.0,0.0
84be8a3ffffffff,3.0,0.0,0.0
84be8b1ffffffff,7.0,0.0,0.0
84be8b5ffffffff,8.0,0.0,0.0
84be8b7ffffffff,103.0,0.0,0.0
84be8b9ffffffff,7.0,0.0,0.0
84be8bdffffffff,92.0,0.0,0.0
84be8d1ffffffff,2609.0,0.0,0.0
84be8d3ffffffff,39.0,0.0,0.0
84be8d5ffffffff,449.0,0.0,0.0
84be8d7ffffffff,38.0,0.0,0.0
84be8d9ffffffff,2370.0,0.0,0.0
84be8dbffffffff,476.0,0.0,0.0
84be8ddffffffff,485.0,0.0,0.0
84bea91ffffffff,78.0,0.0,6.0
84bea95ffffffff,229.0,0.0,1.0
84bea97ffffffff,84.0,0.0,0.0
84bea9bffffffff,28.0,0.0,3.0
84beab1ffffffff,4.0,0.0,0.0
84beab3ffffffff,769.0,0.0,83.0
84beab7ffffffff,11.0,0.0,0.0
84beabbffffffff,265.0,0.0,15.0
84bec0dffffffff,2.0,0.0,0.0
84bec63ffffffff,26.0,0.0,0.0
84bec69ffffffff,3.0,0.0,0.0
84bece9ffffffff,1.0,0.0,0.0
84bed07ffffffff,2.0,0.0,0.0
84bed17ffffffff,3.0,0.0,0.0
84bed19ffffffff,24.0,0.0,0.0
84bed25ffffffff,1.0,0.0,0.0
84bed2bffffffff,1.0,0.0,0.0
84bed41ffffffff,16.0,0.0,0.0
84bed43ffffffff,3.0,0.0,0.0
84bed4bffffffff,2.0,0.0,0.0
84bed5bffffffff,3.0,0.0,0.0
84bed67ffffffff,2.0,0.0,0.0
84bed6dffffffff,2.0,0.0,0.0
84bedc1ffffffff,1.0,0.0,0.0
84bee01ffffffff,5.0,0.0,0.0
84bee1bffffffff,1.0,0.0,0.0
84bee25ffffffff,7.0,0.0,0.0
84bee29ffffffff,76.0,0.0,0.0
84bee4bffffffff,2.0,0.0,0.0
84bee51ffffffff,5.0,0.0,0.0
84bee61ffffffff,7.0,0.0,0.0
84bee63ffffffff,1.0,0.0,0.0
84bee65ffffffff,7.0,0.0,0.0
84bee67ffffffff,1.0,0.0,0.0
84bee69ffffffff,1.0,0.0,0.0
84bee6dffffffff,52.0,0.0,0.0
84beeb3ffffffff,2.0,0.0,0.0
84bef01ffffffff,2.0,0.0,0.0
84bef03ffffffff,29.0,0.0,0.0
84bef05ffffffff,1.0,0.0,0.0
84bef07ffffffff,6.0,0.0,0.0
84bef09ffffffff,2.0,0.0,0.0
84bef0bffffffff,4.0,0.0,0.0
84bef0dffffffff,36.0,0.0,0.0
84bef15ffffffff,54.0,0.0,0.0
84bef17ffffffff,3.0,0.0,0.0
84bef1bffffffff,2.0,0.0,0.0
84bef21ffffffff,117.0,0.0,0.0
84bef23ffffffff,6.0,0.0,0.0
84bef25ffffffff,44.0,0.0,0.0
84bef27ffffffff,47.0,0.0,0.0
84bef29ffffffff,11.0,0.0,0.0
84bef2bffffffff,5.0,0.0,0.0
84bef2dffffffff,370.0,0.0,0.0
84bef33ffffffff,3.0,0.0,0.0
84bef39ffffffff,1.0,0.0,0.0
84bef51ffffffff,6.0,0.0,0.0
84bef59ffffffff,4.0,0.0,0.0
84bef5dffffffff,55.0,0.0,0.0
84bef61ffffffff,6.0,0.0,0.0
84bef63ffffffff,47.0,0.0,0.0
84bef65ffffffff,127.0,0.0,2.0
84bef67ffffffff,6.0,0.0,0.0
84bef69ffffffff,6.0,0.0,0.0
84bef6dffffffff,28.0,0.0,2.0
84bf481ffffffff,4.0,0.0,0.0
84bf485ffffffff,191.0,0.0,0.0
84bf487ffffffff,33.0,0.0,0.0
84bf489ffffffff,7.0,0.0,0.0
84bf4b1ffffffff,2.0,0.0,0.0
84bf4b3ffffffff,4.0,0.0,0.0
84bf4bdffffffff,8.0,0.0,0.0
84bf4c1ffffffff,3.0,0.0,0.0
84bf4c3ffffffff,165.0,0.0,0.0
84bf4c9ffffffff,2.0,0.0,0.0
84bf4cbffffffff,100.0,0.0,0.0
84bf4d5ffffffff,5.0,0.0,0.0
84bf4ddffffffff,157.0,0.0,0.0
84bf4e1ffffffff,3.0,0.0,0.0
84bf4e7ffffffff,1.0,0.0,0.0
84bf4ebffffffff,3.0,0.0,0.0
84bf6b7ffffffff,1.0,0.0,0.0
84c9901ffffffff,2.0,0.0,0.0
84c9905ffffffff,2.0,0.0,0.0
84c9917ffffffff,3.0,0.0,0.0
84c9923ffffffff,7.0,0.0,0.0
84c9925ffffffff,2.0,0.0,0.0
84c9927ffffffff,2.0,0.0,0.0
84c992bffffffff,3.0,0.0,0.0
84c9931ffffffff,9.0,0.0,0.0
84c9935ffffffff,44.0,0.0,0.0
84c993bffffffff,2.0,0.0,0.0
84da95dffffffff,2.0,0.0,0.0
