cell_id,Lanius borealis,Lanius borealis [mollis Group],Lanius borealis borealis
842b9b1ffffffff,12.0,0.0,0.0
842b9b3ffffffff,88.0,0.0,0.0
842b9b5ffffffff,289.0,0.0,0.0
842b9b7ffffffff,203.0,0.0,0.0
842b9b9ffffffff,91.0,0.0,0.0
842b9bbffffffff,45.0,0.0,0.0
842b9bdffffffff,391.0,0.0,0.0
842b9c1ffffffff,11.0,0.0,0.0
842b9c3ffffffff,2.0,0.0,0.0
842b9c5ffffffff,99.0,0.0,0.0
842b9c7ffffffff,12.0,0.0,0.0
842b9c9ffffffff,11.0,0.0,0.0
842b9cdffffffff,28.0,0.0,0.0
842b9d1ffffffff,64.0,0.0,0.0
842b9d3ffffffff,556.0,0.0,26.0
842b9d5ffffffff,10.0,0.0,0.0
842b9d7ffffffff,133.0,0.0,2.0
842b9d9ffffffff,32.0,0.0,0.0
842b9dbffffffff,612.0,0.0,0.0
842b9e1ffffffff,41.0,0.0,0.0
842b9e3ffffffff,75.0,0.0,0.0
842b9e5ffffffff,8.0,0.0,0.0
842b9e7ffffffff,8.0,0.0,0.0
842b9e9ffffffff,21.0,0.0,0.0
842b9ebffffffff,91.0,0.0,0.0
842b9edffffffff,4.0,0.0,0.0
842ba01ffffffff,20.0,0.0,0.0
842ba03ffffffff,2.0,0.0,0.0
842ba09ffffffff,7.0,0.0,0.0
842ba0bffffffff,153.0,0.0,0.0
842ba0dffffffff,49.0,0.0,0.0
842ba11ffffffff,1.0,0.0,0.0
842ba13ffffffff,226.0,0.0,0.0
842ba1bffffffff,15.0,0.0,0.0
842ba31ffffffff,2.0,0.0,0.0
842ba43ffffffff,2.0,0.0,0.0
842ba51ffffffff,336.0,0.0,0.0
842ba55ffffffff,252.0,0.0,0.0
842ba57ffffffff,190.0,0.0,0.0
842ba5bffffffff,46.0,0.0,0.0
842ba5dffffffff,4.0,0.0,0.0
842ba63ffffffff,2.0,0.0,0.0
842ba6bffffffff,3.0,0.0,0.0
842ba81ffffffff,4.0,0.0,0.0
842ba83ffffffff,12.0,0.0,0.0
842ba85ffffffff,33.0,0.0,0.0
842ba87ffffffff,129.0,0.0,0.0
842ba89ffffffff,18.0,0.0,0.0
842ba8bffffffff,7.0,0.0,0.0
842ba8dffffffff,34.0,0.0,0.0
842ba91ffffffff,2.0,0.0,0.0
842ba95ffffffff,41.0,0.0,0.0
842ba97ffffffff,11.0,0.0,0.0
842ba99ffffffff,3.0,0.0,0.0
842ba9bffffffff,2.0,0.0,0.0
842ba9dffffffff,6.0,0.0,0.0
842baa1ffffffff,394.0,0.0,0.0
842baa3ffffffff,203.0,0.0,0.0
842baa5ffffffff,1144.0,0.0,0.0
842baa7ffffffff,385.0,0.0,0.0
842baa9ffffffff,41.0,0.0,0.0
842baabffffffff,255.0,0.0,0.0
842baadffffffff,154.0,0.0,0.0
842bab1ffffffff,12.0,0.0,0.0
842bab3ffffffff,12.0,0.0,0.0
842bab5ffffffff,29.0,0.0,0.0
842bab7ffffffff,103.0,0.0,0.0
842bab9ffffffff,16.0,0.0,0.0
842babbffffffff,47.0,0.0,0.0
842babdffffffff,18.0,0.0,0.0
842bac1ffffffff,23.0,0.0,0.0
842bac3ffffffff,124.0,0.0,0.0
842bac5ffffffff,1171.0,0.0,0.0
842bac7ffffffff,88.0,0.0,0.0
842bacdffffffff,448.0,0.0,0.0
842bad1ffffffff,2.0,0.0,0.0
842bad3ffffffff,2.0,0.0,0.0
842bad5ffffffff,5.0,0.0,0.0
842bad9ffffffff,3.0,0.0,0.0
842badbffffffff,4.0,0.0,0.0
842bae1ffffffff,49.0,0.0,0.0
842bae3ffffffff,25.0,0.0,0.0
842bae5ffffffff,6.0,0.0,0.0
842bae7ffffffff,274.0,0.0,0.0
842bae9ffffffff,120.0,0.0,0.0
842baebffffffff,44.0,0.0,0.0
842baedffffffff,5.0,0.0,0.0
842bb01ffffffff,2.0,0.0,0.0
842bb23ffffffff,2.0,0.0,0.0
842bb27ffffffff,33.0,0.0,0.0
842bb31ffffffff,49.0,0.0,0.0
842bb35ffffffff,27.0,0.0,0.0
842bb37ffffffff,132.0,0.0,0.0
842bb3dffffffff,2.0,0.0,0.0
842bb59ffffffff,10.0,0.0,0.0
842ea89ffffffff,2.0,2.0,0.0
842eac3ffffffff,2.0,0.0,0.0
8431135ffffffff,2.0,0.0,0.0
843113dffffffff,2.0,0.0,0.0
84316e5ffffffff,4.0,0.0,0.0
8431921ffffffff,1.0,0.0,0.0
8448d81ffffffff,5.0,0.0,0.0
8448d85ffffffff,4.0,0.0,0.0
8448d87ffffffff,16.0,0.0,0.0
8448d8dffffffff,4.0,0.0,0.0
8448d91ffffffff,1.0,0.0,0.0
8448da1ffffffff,2.0,0.0,0.0
8448da5ffffffff,10.0,0.0,0.0
8448da7ffffffff,10.0,0.0,0.0
8448da9ffffffff,25.0,0.0,0.0
8448dadffffffff,3.0,0.0,0.0
8448db1ffffffff,1.0,0.0,0.0
8448db7ffffffff,1.0,0.0,0.0
8448dbbffffffff,6.0,0.0,0.0
8448dbdffffffff,2.0,0.0,0.0
8448dc7ffffffff,8.0,0.0,0.0
8448de5ffffffff,7.0,0.0,0.0
