cell_id,Zonotrichia capensis,Zonotrichia capensis [capensis Group],Zonotrichia capensis australis
84c2e99ffffffff,148.0,0.0,0.0
84c2e9bffffffff,31.0,0.0,0.0
84c2ea1ffffffff,160.0,0.0,0.0
84c2ea3ffffffff,7.0,0.0,0.0
84c2ea5ffffffff,8.0,0.0,0.0
84c2ea7ffffffff,6.0,0.0,0.0
84c2ea9ffffffff,24.0,0.0,0.0
84c2eadffffffff,115.0,0.0,0.0
84c2eb1ffffffff,3.0,0.0,0.0
84c2eb5ffffffff,15.0,0.0,0.0
84c2eb7ffffffff,11.0,0.0,0.0
84c2eb9ffffffff,12.0,0.0,0.0
84c2ebbffffffff,80.0,0.0,0.0
84c2ec1ffffffff,2.0,0.0,0.0
84c2ec5ffffffff,14.0,0.0,0.0
84c2ec9ffffffff,2.0,0.0,0.0
84c2ecdffffffff,72.0,0.0,0.0
84c2ed7ffffffff,2.0,0.0,0.0
84c2eddffffffff,5.0,0.0,0.0
84c2ee1ffffffff,69.0,0.0,0.0
84c2ee3ffffffff,45.0,0.0,0.0
84c2ee5ffffffff,117.0,0.0,0.0
84c2ee7ffffffff,37.0,0.0,0.0
84c2ee9ffffffff,5.0,0.0,0.0
84c2eedffffffff,41.0,0.0,0.0
84c2f07ffffffff,28.0,0.0,0.0
84c2f11ffffffff,1309.0,4.0,0.0
84c2f13ffffffff,28.0,0.0,0.0
84c2f15ffffffff,1082.0,0.0,0.0
84c2f17ffffffff,141.0,0.0,0.0
84c2f1bffffffff,1.0,0.0,0.0
84c2f1dffffffff,324.0,2.0,0.0
84c2f23ffffffff,416.0,0.0,0.0
84c2f27ffffffff,546.0,24.0,0.0
84c2f2bffffffff,524.0,6.0,0.0
84c2f31ffffffff,159.0,0.0,0.0
84c2f33ffffffff,54.0,0.0,0.0
84c2f35ffffffff,122.0,1.0,0.0
84c2f37ffffffff,297.0,0.0,0.0
84c2f39ffffffff,782.0,0.0,0.0
84c2f3bffffffff,77.0,0.0,0.0
84c2f3dffffffff,1224.0,2.0,0.0
84c3053ffffffff,32.0,0.0,0.0
84c305bffffffff,4.0,0.0,0.0
84c3083ffffffff,32.0,0.0,0.0
84c3089ffffffff,16.0,0.0,0.0
84c308bffffffff,17.0,0.0,0.0
84c3093ffffffff,25.0,0.0,0.0
84c3095ffffffff,8.0,0.0,0.0
84c3097ffffffff,9.0,0.0,0.0
84c30b9ffffffff,11.0,0.0,0.0
84c30c3ffffffff,4.0,0.0,0.0
84c30d1ffffffff,22.0,0.0,0.0
84c30d3ffffffff,2.0,0.0,0.0
84c30d5ffffffff,2.0,0.0,0.0
84c30d9ffffffff,6.0,0.0,0.0
84c30dbffffffff,5.0,0.0,0.0
84c3201ffffffff,42.0,0.0,0.0
84c3203ffffffff,40.0,0.0,0.0
84c3207ffffffff,20.0,0.0,0.0
84c3209ffffffff,14.0,0.0,0.0
84c320dffffffff,98.0,0.0,0.0
84c3215ffffffff,72.0,0.0,0.0
84c3217ffffffff,124.0,0.0,0.0
84c3219ffffffff,14.0,0.0,0.0
84c3239ffffffff,144.0,0.0,0.0
84c323bffffffff,1.0,0.0,0.0
84c3241ffffffff,195.0,0.0,0.0
84c3243ffffffff,283.0,0.0,0.0
84c3247ffffffff,46.0,0.0,0.0
84c324bffffffff,4.0,0.0,0.0
84c3255ffffffff,205.0,0.0,0.0
84c325bffffffff,7.0,0.0,0.0
84c326bffffffff,11.0,0.0,0.0
84c3281ffffffff,13.0,0.0,0.0
84c3283ffffffff,11.0,0.0,5.0
84c3287ffffffff,15.0,0.0,0.0
84c328dffffffff,12.0,0.0,0.0
84c3295ffffffff,3.0,0.0,0.0
84c3297ffffffff,625.0,0.0,13.0
84c3299ffffffff,6.0,0.0,0.0
84c329bffffffff,38.0,0.0,0.0
84c329dffffffff,1.0,0.0,0.0
84c32a1ffffffff,2.0,0.0,0.0
84c32a5ffffffff,120.0,0.0,0.0
84c32a7ffffffff,61.0,0.0,0.0
84c32a9ffffffff,83.0,0.0,0.0
84c32adffffffff,149.0,0.0,0.0
84c32b3ffffffff,12.0,0.0,0.0
84c32b7ffffffff,28.0,0.0,0.0
84c32b9ffffffff,3.0,0.0,0.0
84c32bbffffffff,33.0,0.0,0.0
84c32c5ffffffff,3.0,0.0,0.0
84c32d3ffffffff,2.0,0.0,0.0
84c32dbffffffff,13.0,0.0,0.0
84c32e1ffffffff,387.0,0.0,0.0
84c32e3ffffffff,74.0,0.0,0.0
84c32e7ffffffff,17.0,0.0,0.0
84c32edffffffff,63.0,0.0,0.0
84c331dffffffff,6.0,0.0,0.0
84c3401ffffffff,199.0,0.0,0.0
84c3403ffffffff,137.0,0.0,0.0
84c3405ffffffff,14.0,0.0,0.0
84c3407ffffffff,2.0,0.0,0.0
84c3409ffffffff,44.0,0.0,0.0
84c340bffffffff,6.0,0.0,0.0
84c340dffffffff,44.0,0.0,0.0
84c3411ffffffff,13.0,0.0,0.0
84c3415ffffffff,14.0,0.0,0.0
84c3417ffffffff,4.0,0.0,0.0
84c3419ffffffff,6.0,0.0,0.0
84c341dffffffff,7.0,0.0,0.0
84c3421ffffffff,3.0,0.0,0.0
84c3427ffffffff,17.0,0.0,0.0
84c342dffffffff,2.0,0.0,0.0
84c3431ffffffff,1.0,0.0,0.0
84c3437ffffffff,2.0,0.0,0.0
84c3439ffffffff,12.0,0.0,0.0
84c343bffffffff,39.0,0.0,0.0
84c343dffffffff,2.0,0.0,0.0
84c3441ffffffff,6.0,0.0,0.0
84c3443ffffffff,7.0,0.0,0.0
84c3445ffffffff,5.0,0.0,0.0
84c3447ffffffff,2.0,0.0,0.0
84c344bffffffff,5.0,0.0,0.0
84c344dffffffff,3.0,0.0,0.0
84c3451ffffffff,4.0,0.0,0.0
84c3453ffffffff,14.0,0.0,0.0
84c3455ffffffff,2.0,0.0,0.0
84c3457ffffffff,3.0,0.0,0.0
84c3459ffffffff,22.0,0.0,0.0
84c345bffffffff,8.0,0.0,0.0
84c345dffffffff,24.0,0.0,0.0
84c3461ffffffff,2.0,0.0,0.0
84c3465ffffffff,7.0,0.0,0.0
84c3467ffffffff,25.0,0.0,0.0
84c3469ffffffff,5.0,0.0,0.0
84c346bffffffff,16.0,0.0,0.0
84c3481ffffffff,13.0,0.0,0.0
84c3483ffffffff,5.0,0.0,0.0
84c3485ffffffff,9.0,0.0,0.0
84c3487ffffffff,6.0,0.0,0.0
84c3489ffffffff,23.0,0.0,0.0
84c348bffffffff,9.0,0.0,0.0
84c3491ffffffff,25.0,0.0,0.0
84c3493ffffffff,30.0,0.0,0.0
84c3495ffffffff,2.0,0.0,0.0
84c3497ffffffff,27.0,0.0,0.0
84c349bffffffff,71.0,0.0,0.0
84c349dffffffff,10.0,0.0,0.0
84c34a1ffffffff,1.0,0.0,0.0
84c34a3ffffffff,3.0,0.0,0.0
84c34a9ffffffff,2.0,0.0,0.0
84c34adffffffff,2.0,0.0,0.0
84c34b1ffffffff,2.0,0.0,0.0
84c34b3ffffffff,1.0,0.0,0.0
84c34b7ffffffff,1.0,0.0,0.0
84c34bbffffffff,162.0,0.0,0.0
84c34bdffffffff,6.0,0.0,0.0
84c34c1ffffffff,10.0,0.0,0.0
84c34c5ffffffff,4.0,0.0,0.0
84c34c7ffffffff,5.0,0.0,0.0
84c34c9ffffffff,8.0,0.0,0.0
84c34cbffffffff,14.0,0.0,0.0
84c34cdffffffff,2.0,0.0,0.0
84c34d1ffffffff,2.0,0.0,0.0
84c34d3ffffffff,5.0,0.0,0.0
84c34d5ffffffff,2.0,0.0,0.0
84c34dbffffffff,2.0,0.0,0.0
84c34ddffffffff,2.0,0.0,0.0
84c34e3ffffffff,22.0,0.0,0.0
84c34e7ffffffff,10.0,0.0,0.0
84c34e9ffffffff,53.0,0.0,0.0
84c34ebffffffff,6.0,0.0,0.0
84c34edffffffff,2.0,0.0,0.0
84c3501ffffffff,49.0,0.0,0.0
84c3503ffffffff,36.0,0.0,0.0
84c3505ffffffff,60.0,0.0,0.0
84c3507ffffffff,14.0,0.0,0.0
84c3509ffffffff,54.0,3.0,0.0
84c350bffffffff,6.0,0.0,0.0
84c350dffffffff,57.0,0.0,0.0
84c3511ffffffff,8.0,0.0,0.0
84c3515ffffffff,6.0,0.0,0.0
84c3519ffffffff,16.0,0.0,0.0
84c351bffffffff,6.0,0.0,0.0
84c351dffffffff,22.0,0.0,0.0
84c3521ffffffff,15.0,0.0,0.0
84c3527ffffffff,2.0,0.0,0.0
84c3529ffffffff,2.0,0.0,0.0
84c352bffffffff,2.0,0.0,0.0
84c352dffffffff,12.0,0.0,0.0
84c3531ffffffff,4.0,0.0,0.0
84c3533ffffffff,8.0,0.0,0.0
84c3539ffffffff,101.0,4.0,0.0
84c353bffffffff,2.0,0.0,0.0
84c353dffffffff,38.0,0.0,0.0
84c3541ffffffff,10.0,0.0,0.0
84c3543ffffffff,38.0,0.0,0.0
84c3545ffffffff,13.0,0.0,0.0
84c3547ffffffff,32.0,0.0,0.0
84c3553ffffffff,21.0,0.0,0.0
84c3555ffffffff,25.0,0.0,0.0
84c3557ffffffff,7.0,0.0,0.0
84c3559ffffffff,3.0,0.0,0.0
84c355bffffffff,9.0,0.0,0.0
84c355dffffffff,2.0,0.0,0.0
84c3563ffffffff,16.0,0.0,0.0
84c3567ffffffff,2.0,0.0,0.0
84c3569ffffffff,40.0,0.0,0.0
84c356bffffffff,212.0,0.0,0.0
84c356dffffffff,39.0,0.0,0.0
84c3585ffffffff,2.0,0.0,0.0
84c358bffffffff,4.0,0.0,0.0
84c358dffffffff,2.0,0.0,0.0
84c3595ffffffff,4.0,0.0,0.0
84c359dffffffff,14.0,0.0,0.0
84c35a5ffffffff,3.0,0.0,0.0
84c35adffffffff,27.0,0.0,0.0
84c35b1ffffffff,2.0,0.0,0.0
84c35b3ffffffff,2.0,0.0,0.0
84c35b5ffffffff,1.0,0.0,0.0
84c35b7ffffffff,6.0,0.0,0.0
84c35c5ffffffff,2.0,0.0,0.0
84c35c9ffffffff,2.0,0.0,0.0
84c35cbffffffff,2.0,0.0,0.0
84c35cdffffffff,9.0,0.0,0.0
84c35d1ffffffff,11.0,0.0,0.0
84c35d7ffffffff,9.0,0.0,0.0
84c35d9ffffffff,9.0,0.0,0.0
84c35edffffffff,4.0,0.0,0.0
84c3601ffffffff,3.0,0.0,0.0
84c3603ffffffff,37.0,0.0,0.0
84c3605ffffffff,3.0,0.0,0.0
84c3607ffffffff,36.0,0.0,0.0
84c3609ffffffff,85.0,0.0,0.0
84c360bffffffff,13.0,0.0,0.0
84c360dffffffff,181.0,0.0,0.0
84c3611ffffffff,3.0,0.0,0.0
84c3615ffffffff,2.0,0.0,0.0
84c3617ffffffff,2.0,0.0,0.0
84c3623ffffffff,2.0,0.0,0.0
84c3625ffffffff,4.0,0.0,0.0
84c362bffffffff,2.0,0.0,0.0
84c3633ffffffff,2.0,0.0,0.0
84c3637ffffffff,6.0,0.0,0.0
84c3639ffffffff,1.0,0.0,0.0
84c363bffffffff,4.0,0.0,0.0
84c3641ffffffff,2.0,0.0,0.0
84c3643ffffffff,13.0,0.0,0.0
84c3645ffffffff,1.0,0.0,0.0
84c3647ffffffff,20.0,0.0,0.0
84c3649ffffffff,4.0,0.0,0.0
84c364bffffffff,7.0,0.0,0.0
84c364dffffffff,15.0,0.0,0.0
84c3651ffffffff,1.0,0.0,0.0
84c3655ffffffff,2.0,0.0,0.0
84c3659ffffffff,24.0,0.0,0.0
84c365dffffffff,2.0,0.0,0.0
84c3661ffffffff,2.0,0.0,0.0
84c3663ffffffff,55.0,0.0,0.0
84c3667ffffffff,5.0,0.0,0.0
84c3669ffffffff,1.0,0.0,0.0
84c366bffffffff,4.0,0.0,0.0
84c366dffffffff,3.0,0.0,0.0
84c3681ffffffff,3.0,0.0,0.0
84c3687ffffffff,2.0,0.0,0.0
84c36a3ffffffff,13.0,0.0,0.0
84c36a5ffffffff,3.0,0.0,0.0
84c36a7ffffffff,6.0,0.0,0.0
84c36abffffffff,11.0,0.0,0.0
84c36b1ffffffff,2.0,0.0,0.0
84c36b5ffffffff,6.0,0.0,0.0
84c36bbffffffff,5.0,0.0,0.0
84c36c1ffffffff,9.0,0.0,0.0
84c36c7ffffffff,4.0,0.0,0.0
84c36d7ffffffff,1.0,0.0,0.0
84c36d9ffffffff,6.0,0.0,0.0
84c36dbffffffff,6.0,0.0,0.0
84c36ddffffffff,14.0,0.0,0.0
84c36e1ffffffff,2.0,0.0,0.0
84c36e9ffffffff,3.0,0.0,0.0
84c36edffffffff,5.0,0.0,0.0
84c3703ffffffff,4.0,0.0,0.0
84c3709ffffffff,111.0,0.0,0.0
84c3711ffffffff,3.0,0.0,0.0
84c3713ffffffff,4.0,0.0,0.0
84c3719ffffffff,2.0,0.0,0.0
84c371bffffffff,198.0,0.0,0.0
84c371dffffffff,11.0,0.0,0.0
84c3729ffffffff,10.0,0.0,0.0
84c3731ffffffff,2.0,0.0,0.0
84c3733ffffffff,25.0,0.0,0.0
84c3735ffffffff,51.0,0.0,0.0
84c3737ffffffff,2.0,0.0,0.0
84c3739ffffffff,27.0,0.0,0.0
84c373bffffffff,4.0,0.0,0.0
84c373dffffffff,5.0,0.0,0.0
84c3743ffffffff,3.0,0.0,0.0
84c3747ffffffff,4.0,0.0,0.0
84c3755ffffffff,16.0,0.0,0.0
84c3759ffffffff,15.0,0.0,0.0
84c375bffffffff,2.0,0.0,0.0
84c375dffffffff,50.0,0.0,0.0
84c3761ffffffff,2.0,0.0,0.0
84c3765ffffffff,8.0,0.0,0.0
84c3767ffffffff,69.0,0.0,0.0
84c376bffffffff,2.0,0.0,0.0
84c376dffffffff,171.0,0.0,0.0
84ce121ffffffff,2.0,0.0,0.0
84ce123ffffffff,2.0,0.0,0.0
84ce127ffffffff,70.0,0.0,0.0
84ce147ffffffff,2.0,0.0,0.0
84ce169ffffffff,2.0,0.0,0.0
84ce32dffffffff,2.0,0.0,0.0
84ce801ffffffff,50.0,0.0,0.0
84ce803ffffffff,58.0,0.0,0.0
84ce805ffffffff,21.0,0.0,0.0
84ce807ffffffff,39.0,0.0,0.0
84ce809ffffffff,393.0,0.0,0.0
84ce80bffffffff,390.0,0.0,0.0
84ce80dffffffff,52.0,0.0,0.0
84ce811ffffffff,10.0,0.0,0.0
84ce813ffffffff,36.0,0.0,0.0
84ce815ffffffff,57.0,0.0,0.0
84ce817ffffffff,40.0,0.0,0.0
84ce819ffffffff,50.0,0.0,0.0
84ce81bffffffff,14.0,0.0,0.0
84ce81dffffffff,65.0,0.0,0.0
84ce823ffffffff,14.0,0.0,0.0
84ce827ffffffff,11.0,0.0,0.0
84ce82bffffffff,12.0,0.0,0.0
84ce831ffffffff,100.0,0.0,0.0
84ce833ffffffff,31.0,0.0,0.0
84ce835ffffffff,13.0,0.0,0.0
84ce837ffffffff,15.0,0.0,0.0
84ce839ffffffff,399.0,0.0,0.0
84ce83bffffffff,13.0,0.0,0.0
84ce83dffffffff,59.0,0.0,0.0
84ce843ffffffff,15.0,0.0,0.0
84ce847ffffffff,39.0,0.0,0.0
84ce849ffffffff,4.0,0.0,0.0
84ce84bffffffff,4.0,0.0,0.0
84ce851ffffffff,7.0,0.0,0.0
84ce853ffffffff,48.0,0.0,0.0
84ce855ffffffff,107.0,0.0,0.0
84ce857ffffffff,19.0,0.0,0.0
84ce859ffffffff,19.0,0.0,0.0
84ce85bffffffff,58.0,0.0,0.0
84ce85dffffffff,25.0,0.0,0.0
84ce861ffffffff,16.0,0.0,0.0
84ce863ffffffff,20.0,0.0,0.0
84ce865ffffffff,12.0,0.0,0.0
84ce86bffffffff,1.0,0.0,0.0
84ce86dffffffff,2.0,0.0,0.0
84ce881ffffffff,241.0,0.0,0.0
84ce885ffffffff,37.0,0.0,0.0
84ce887ffffffff,45.0,0.0,0.0
84ce88dffffffff,73.0,0.0,0.0
84ce895ffffffff,38.0,0.0,0.0
84ce8a1ffffffff,35.0,0.0,0.0
84ce8a3ffffffff,31.0,0.0,0.0
84ce8a5ffffffff,4.0,0.0,0.0
84ce8a7ffffffff,4.0,0.0,0.0
84ce8a9ffffffff,188.0,0.0,0.0
84ce8abffffffff,8.0,0.0,0.0
84ce8adffffffff,8.0,0.0,0.0
84ce8b1ffffffff,3.0,0.0,0.0
84ce8b5ffffffff,21.0,0.0,0.0
84ce8b7ffffffff,7.0,0.0,0.0
84ce8b9ffffffff,6.0,0.0,0.0
84ce8c1ffffffff,658.0,0.0,0.0
84ce8c3ffffffff,69.0,0.0,0.0
84ce8c5ffffffff,4.0,0.0,0.0
84ce8c7ffffffff,192.0,0.0,0.0
84ce8c9ffffffff,433.0,0.0,0.0
84ce8cbffffffff,45.0,0.0,0.0
84ce8cdffffffff,28.0,0.0,0.0
84ce8e1ffffffff,71.0,0.0,0.0
84ce8e3ffffffff,19.0,0.0,0.0
84ce8e5ffffffff,69.0,0.0,0.0
84ce8e7ffffffff,4.0,0.0,0.0
84ce8e9ffffffff,5.0,0.0,0.0
84ce8ebffffffff,2.0,0.0,0.0
84ce8edffffffff,16.0,0.0,0.0
84ce903ffffffff,2.0,0.0,0.0
84ce909ffffffff,12.0,0.0,0.0
84ce90bffffffff,17.0,0.0,0.0
84ce911ffffffff,2.0,0.0,0.0
84ce913ffffffff,24.0,0.0,0.0
84ce917ffffffff,14.0,0.0,0.0
84ce923ffffffff,45.0,0.0,0.0
84ce927ffffffff,17.0,0.0,0.0
84ce931ffffffff,395.0,0.0,0.0
84ce933ffffffff,44.0,0.0,0.0
84ce935ffffffff,525.0,0.0,0.0
84ce937ffffffff,226.0,0.0,0.0
84ce93bffffffff,41.0,0.0,0.0
84ce93dffffffff,12.0,0.0,0.0
84ce943ffffffff,2.0,0.0,0.0
84ce947ffffffff,4.0,0.0,0.0
84ce955ffffffff,19.0,0.0,0.0
84ce95dffffffff,5.0,0.0,0.0
84ce961ffffffff,26.0,0.0,0.0
84ce967ffffffff,2.0,0.0,0.0
84ce969ffffffff,26.0,0.0,0.0
84ce96bffffffff,14.0,0.0,0.0
84ce96dffffffff,19.0,0.0,0.0
84ce981ffffffff,19.0,0.0,0.0
84ce983ffffffff,56.0,0.0,0.0
84ce985ffffffff,7.0,0.0,0.0
84ce989ffffffff,342.0,0.0,0.0
84ce98bffffffff,2.0,0.0,0.0
84ce98dffffffff,94.0,0.0,0.0
84ce991ffffffff,5.0,0.0,0.0
84ce993ffffffff,25.0,0.0,0.0
84ce995ffffffff,12.0,0.0,0.0
84ce997ffffffff,56.0,0.0,0.0
84ce999ffffffff,22.0,0.0,0.0
84ce99bffffffff,20.0,0.0,0.0
84ce9a1ffffffff,2.0,0.0,0.0
84ce9a9ffffffff,2.0,0.0,0.0
84ce9abffffffff,3.0,0.0,0.0
84ce9adffffffff,6.0,0.0,0.0
84ce9b1ffffffff,9.0,0.0,0.0
84ce9b3ffffffff,46.0,0.0,0.0
84ce9b5ffffffff,43.0,0.0,0.0
84ce9b7ffffffff,40.0,0.0,0.0
84ce9b9ffffffff,2.0,0.0,0.0
84ce9bbffffffff,1.0,0.0,0.0
84ce9bdffffffff,19.0,0.0,0.0
84ce9c1ffffffff,15.0,0.0,0.0
84ce9c3ffffffff,96.0,0.0,0.0
84ce9c7ffffffff,261.0,0.0,0.0
84ce9c9ffffffff,2.0,0.0,0.0
84ce9cbffffffff,4.0,0.0,0.0
84ce9cdffffffff,1.0,0.0,0.0
84ce9d1ffffffff,172.0,0.0,0.0
84ce9d3ffffffff,111.0,0.0,0.0
84ce9d5ffffffff,41.0,0.0,0.0
84ce9d7ffffffff,50.0,0.0,0.0
84ce9d9ffffffff,12.0,0.0,0.0
84ce9dbffffffff,34.0,0.0,0.0
84ce9ddffffffff,45.0,0.0,0.0
84ce9e1ffffffff,12.0,0.0,0.0
84ce9e3ffffffff,32.0,0.0,0.0
84ce9e5ffffffff,11.0,0.0,0.0
84ce9e9ffffffff,12.0,0.0,0.0
84ce9ebffffffff,15.0,0.0,0.0
84ce9edffffffff,88.0,0.0,0.0
84cea03ffffffff,31.0,0.0,0.0
84cea05ffffffff,17.0,0.0,0.0
84cea07ffffffff,46.0,0.0,0.0
84cea0bffffffff,7.0,0.0,0.0
84cea0dffffffff,2.0,0.0,0.0
84cea11ffffffff,1056.0,0.0,0.0
84cea13ffffffff,28.0,0.0,0.0
84cea15ffffffff,9.0,0.0,0.0
84cea17ffffffff,156.0,0.0,0.0
84cea1dffffffff,25.0,0.0,0.0
84cea21ffffffff,9.0,0.0,0.0
84cea23ffffffff,3.0,0.0,0.0
84cea25ffffffff,20.0,0.0,0.0
84cea27ffffffff,6.0,0.0,0.0
84cea29ffffffff,4.0,0.0,0.0
84cea2bffffffff,25.0,0.0,0.0
84cea31ffffffff,4.0,0.0,0.0
84cea33ffffffff,3.0,0.0,0.0
84cea35ffffffff,5.0,0.0,0.0
84cea37ffffffff,42.0,0.0,0.0
84cea39ffffffff,7.0,0.0,0.0
84cea3bffffffff,1.0,0.0,0.0
84cea3dffffffff,55.0,0.0,0.0
84cea41ffffffff,3.0,0.0,0.0
84cea4bffffffff,6.0,0.0,0.0
84cea51ffffffff,20.0,0.0,0.0
84cea53ffffffff,23.0,0.0,0.0
84cea57ffffffff,5.0,0.0,0.0
84cea59ffffffff,1.0,0.0,0.0
84cea61ffffffff,1.0,0.0,0.0
84cea81ffffffff,2.0,0.0,0.0
84cea85ffffffff,435.0,0.0,0.0
84cea87ffffffff,9.0,0.0,0.0
84cea89ffffffff,144.0,0.0,0.0
84cea8dffffffff,384.0,0.0,0.0
84ceaa1ffffffff,36.0,0.0,0.0
84ceaa3ffffffff,2.0,0.0,0.0
84ceaa5ffffffff,17.0,0.0,0.0
84ceaa7ffffffff,411.0,0.0,0.0
84ceaa9ffffffff,1067.0,0.0,0.0
84ceaabffffffff,44.0,0.0,0.0
84ceaadffffffff,112.0,0.0,0.0
84ceab5ffffffff,49.0,0.0,0.0
84ceabdffffffff,14.0,0.0,0.0
84ceac1ffffffff,230.0,0.0,0.0
84ceac3ffffffff,3.0,0.0,0.0
84ceac5ffffffff,188.0,0.0,0.0
84ceac7ffffffff,82.0,0.0,0.0
84ceac9ffffffff,4.0,0.0,0.0
84ceacdffffffff,37.0,0.0,0.0
84ceae1ffffffff,34.0,0.0,0.0
84ceae3ffffffff,255.0,0.0,0.0
84ceae5ffffffff,50.0,0.0,0.0
84ceae7ffffffff,597.0,0.0,0.0
84ceae9ffffffff,5.0,0.0,0.0
84ceaebffffffff,38.0,0.0,0.0
84ceaedffffffff,5.0,0.0,0.0
84ceb01ffffffff,1.0,0.0,0.0
84ceb19ffffffff,1.0,0.0,0.0
84ceb2dffffffff,1.0,0.0,0.0
84ceb31ffffffff,6.0,0.0,0.0
84ceb33ffffffff,14.0,0.0,0.0
84ceb37ffffffff,16.0,0.0,0.0
84ceb4bffffffff,5.0,0.0,0.0
84ceb51ffffffff,1.0,0.0,0.0
84cf101ffffffff,2.0,0.0,0.0
84cf105ffffffff,3.0,0.0,2.0
84cf121ffffffff,77.0,0.0,7.0
84cf123ffffffff,766.0,5.0,111.0
84cf125ffffffff,5.0,0.0,0.0
84cf127ffffffff,316.0,2.0,88.0
84cf129ffffffff,330.0,0.0,67.0
84cf12bffffffff,348.0,0.0,90.0
84cf131ffffffff,2.0,0.0,0.0
84cf135ffffffff,180.0,0.0,7.0
84cf13dffffffff,286.0,1.0,78.0
84cf151ffffffff,1.0,0.0,0.0
84cf161ffffffff,12.0,0.0,2.0
84cf163ffffffff,7.0,0.0,2.0
84cf165ffffffff,159.0,0.0,4.0
84cf167ffffffff,55.0,0.0,13.0
84cf169ffffffff,1.0,0.0,0.0
84cf16bffffffff,2.0,0.0,0.0
84cf16dffffffff,55.0,0.0,12.0
84cf325ffffffff,21.0,0.0,0.0
84cf32dffffffff,2.0,0.0,0.0
84cf813ffffffff,17.0,0.0,8.0
84cf829ffffffff,17.0,0.0,0.0
84cf831ffffffff,2.0,0.0,0.0
84cf833ffffffff,6.0,0.0,0.0
84cf851ffffffff,9.0,0.0,1.0
84cf853ffffffff,111.0,0.0,18.0
84cf855ffffffff,4.0,0.0,0.0
84cf859ffffffff,1.0,0.0,0.0
84cf85bffffffff,8.0,0.0,0.0
84cf85dffffffff,2.0,0.0,0.0
84cf865ffffffff,2.0,0.0,0.0
84cf881ffffffff,27.0,0.0,0.0
84cf885ffffffff,21.0,0.0,0.0
84cf887ffffffff,48.0,0.0,0.0
84cf889ffffffff,2.0,0.0,0.0
84cf88dffffffff,93.0,0.0,10.0
84cf895ffffffff,4.0,0.0,0.0
84cf897ffffffff,4.0,0.0,0.0
84cf8a3ffffffff,66.0,0.0,0.0
84cf8a7ffffffff,3.0,0.0,0.0
84cf8b3ffffffff,10.0,0.0,0.0
84cf8b5ffffffff,10.0,0.0,0.0
84cf8b9ffffffff,14.0,0.0,0.0
84cf8bbffffffff,21.0,0.0,0.0
84cf8bdffffffff,51.0,0.0,0.0
84cf8c1ffffffff,52.0,0.0,9.0
84cf8c3ffffffff,31.0,0.0,0.0
84cf8c5ffffffff,564.0,0.0,108.0
84cf8c7ffffffff,31.0,0.0,2.0
84cf8c9ffffffff,47.0,0.0,22.0
84cf8cbffffffff,14.0,0.0,0.0
84cf8cdffffffff,9.0,0.0,1.0
84cf8d1ffffffff,1.0,0.0,0.0
84cf8d3ffffffff,4.0,0.0,0.0
84cf8d5ffffffff,5.0,0.0,0.0
84cf8d7ffffffff,1.0,0.0,0.0
84cf8ddffffffff,14.0,0.0,0.0
84cf8e1ffffffff,20.0,0.0,9.0
84cf8e3ffffffff,4.0,0.0,0.0
84cf8e9ffffffff,288.0,0.0,50.0
84cf8ebffffffff,82.0,0.0,8.0
84cf8edffffffff,112.0,0.0,21.0
84cf901ffffffff,35.0,0.0,0.0
84cf909ffffffff,17.0,0.0,0.0
84cf913ffffffff,59.0,0.0,5.0
84cf919ffffffff,3.0,0.0,0.0
84cf943ffffffff,434.0,0.0,3.0
84cf94bffffffff,4.0,0.0,0.0
84cf955ffffffff,6.0,0.0,0.0
84cf959ffffffff,20.0,0.0,0.0
84cf95dffffffff,11.0,0.0,0.0
84cf989ffffffff,7.0,0.0,0.0
84cf98bffffffff,62.0,0.0,0.0
84cf98dffffffff,80.0,0.0,0.0
84cf993ffffffff,2.0,0.0,0.0
84cf999ffffffff,2.0,0.0,0.0
84cf9adffffffff,2.0,0.0,0.0
84cf9c7ffffffff,19.0,0.0,0.0
84cf9cbffffffff,6.0,0.0,0.0
84cf9d3ffffffff,9.0,0.0,0.0
84cf9d5ffffffff,5.0,0.0,0.0
84cf9e1ffffffff,109.0,0.0,0.0
84cf9e3ffffffff,13.0,0.0,0.0
84cf9e7ffffffff,3.0,0.0,0.0
84cf9e9ffffffff,43.0,0.0,0.0
84cf9ebffffffff,59.0,0.0,0.0
84cfa01ffffffff,56.0,0.0,0.0
84cfa05ffffffff,90.0,0.0,0.0
84cfa07ffffffff,27.0,0.0,0.0
84cfa09ffffffff,62.0,0.0,3.0
84cfa0dffffffff,207.0,0.0,0.0
84cfa13ffffffff,17.0,0.0,2.0
84cfa17ffffffff,32.0,0.0,2.0
84cfa19ffffffff,9.0,0.0,0.0
84cfa1bffffffff,11.0,0.0,0.0
84cfa21ffffffff,343.0,0.0,15.0
84cfa23ffffffff,21.0,0.0,2.0
84cfa27ffffffff,96.0,0.0,2.0
84cfa2bffffffff,187.0,0.0,23.0
84cfa35ffffffff,21.0,0.0,1.0
84cfa41ffffffff,95.0,0.0,9.0
84cfa43ffffffff,30.0,0.0,1.0
84cfa45ffffffff,910.0,0.0,53.0
84cfa47ffffffff,4276.0,0.0,182.0
84cfa49ffffffff,646.0,12.0,191.0
84cfa4bffffffff,130.0,1.0,37.0
84cfa4dffffffff,64.0,0.0,16.0
