cell_id,Galerida cristata,Galerida cristata [cristata Group],Galerida cristata macrorhyncha/randonii
8442515ffffffff,50.0,0.0,0.0
8442517ffffffff,2.0,0.0,0.0
8442531ffffffff,165.0,0.0,0.0
8442533ffffffff,53.0,0.0,0.0
8442537ffffffff,6.0,0.0,0.0
8442539ffffffff,3.0,0.0,0.0
844253bffffffff,11.0,0.0,0.0
8442545ffffffff,7.0,0.0,0.0
8442581ffffffff,3.0,0.0,0.0
8442585ffffffff,4.0,0.0,0.0
844258bffffffff,1.0,0.0,0.0
8442599ffffffff,9.0,0.0,0.0
844259dffffffff,27.0,0.0,0.0
84425a7ffffffff,4.0,0.0,0.0
84425a9ffffffff,9.0,0.0,0.0
84425c9ffffffff,1.0,0.0,0.0
84425d3ffffffff,2.0,0.0,0.0
84425e1ffffffff,1.0,0.0,0.0
84425e7ffffffff,16.0,0.0,0.0
8442689ffffffff,2.0,0.0,0.0
8442693ffffffff,3.0,0.0,0.0
8442695ffffffff,16.0,0.0,0.0
8442697ffffffff,33.0,0.0,0.0
8442699ffffffff,8.0,0.0,0.0
844269bffffffff,9.0,0.0,0.0
844269dffffffff,2.0,0.0,0.0
8442c01ffffffff,207.0,0.0,0.0
8442c03ffffffff,3.0,0.0,0.0
8442c05ffffffff,29.0,0.0,0.0
8442c07ffffffff,19.0,0.0,0.0
8442c09ffffffff,11.0,0.0,0.0
8442c0dffffffff,187.0,0.0,0.0
8442c11ffffffff,20.0,0.0,0.0
8442c13ffffffff,481.0,0.0,0.0
8442c19ffffffff,27.0,0.0,0.0
8442c1bffffffff,93.0,0.0,0.0
8442c1dffffffff,16.0,0.0,0.0
8442c21ffffffff,6.0,0.0,0.0
8442c23ffffffff,6.0,0.0,0.0
8442c25ffffffff,3.0,0.0,0.0
8442c27ffffffff,2.0,0.0,0.0
8442c2bffffffff,2.0,0.0,0.0
8442c2dffffffff,109.0,0.0,0.0
8442c31ffffffff,13.0,0.0,0.0
8442c33ffffffff,5.0,0.0,0.0
8442c35ffffffff,1.0,0.0,0.0
8442c39ffffffff,8.0,0.0,0.0
8442c3dffffffff,2.0,0.0,0.0
8442c41ffffffff,35.0,0.0,0.0
8442c43ffffffff,11.0,0.0,0.0
8442c45ffffffff,2.0,0.0,0.0
8442c47ffffffff,11.0,0.0,0.0
8442c49ffffffff,2.0,0.0,0.0
8442c4bffffffff,447.0,0.0,0.0
8442c4dffffffff,13.0,0.0,0.0
8442c51ffffffff,11.0,0.0,0.0
8442c53ffffffff,8.0,0.0,0.0
8442c55ffffffff,13.0,0.0,0.0
8442c57ffffffff,14.0,0.0,0.0
8442c59ffffffff,13.0,0.0,0.0
8442c5bffffffff,6.0,0.0,0.0
8442c5dffffffff,461.0,0.0,0.0
8442c61ffffffff,33.0,0.0,0.0
8442c63ffffffff,4.0,0.0,0.0
8442c67ffffffff,16.0,0.0,0.0
8442c69ffffffff,80.0,0.0,0.0
8442c6dffffffff,28.0,0.0,0.0
8442c83ffffffff,1.0,0.0,0.0
8442c91ffffffff,4.0,0.0,0.0
8442c95ffffffff,2.0,0.0,0.0
8442ca9ffffffff,2.0,0.0,0.0
8442cabffffffff,17.0,0.0,0.0
8442cb9ffffffff,15.0,0.0,0.0
8442cbbffffffff,1.0,0.0,0.0
8442cc3ffffffff,3.0,0.0,0.0
8442cc5ffffffff,20.0,0.0,0.0
8442cc7ffffffff,23.0,0.0,0.0
8442ccdffffffff,2.0,0.0,0.0
8442cddffffffff,8.0,0.0,0.0
8442ce1ffffffff,37.0,0.0,0.0
8442ce3ffffffff,365.0,0.0,0.0
8442ce5ffffffff,19.0,0.0,0.0
8442ce7ffffffff,138.0,0.0,0.0
8442ce9ffffffff,677.0,0.0,0.0
8442cebffffffff,58.0,0.0,0.0
8442cedffffffff,3.0,0.0,0.0
8442d1bffffffff,2.0,0.0,0.0
8442d5bffffffff,2.0,0.0,0.0
8442d95ffffffff,18.0,0.0,0.0
8442d9dffffffff,11.0,0.0,0.0
8442dc3ffffffff,17.0,0.0,0.0
8442dc5ffffffff,1.0,0.0,0.0
8442dc7ffffffff,5.0,0.0,0.0
8442dc9ffffffff,5.0,0.0,0.0
8442dd1ffffffff,111.0,0.0,0.0
8442dd9ffffffff,294.0,0.0,0.0
8442ddbffffffff,3.0,0.0,0.0
8442dddffffffff,3.0,0.0,0.0
8442e05ffffffff,1.0,0.0,0.0
8442e09ffffffff,16.0,0.0,0.0
8442e0dffffffff,6.0,0.0,0.0
8442e23ffffffff,25.0,0.0,0.0
8442e27ffffffff,28.0,0.0,0.0
8442e31ffffffff,12.0,0.0,0.0
8442e35ffffffff,22.0,0.0,0.0
8442e37ffffffff,115.0,0.0,0.0
8442e41ffffffff,12.0,0.0,0.0
8442e45ffffffff,16.0,2.0,0.0
8442e6bffffffff,10.0,0.0,0.0
8442ea1ffffffff,11.0,0.0,0.0
8442ea5ffffffff,16.0,0.0,0.0
8442ea7ffffffff,3.0,0.0,0.0
8442ea9ffffffff,21.0,0.0,0.0
8442eabffffffff,4.0,0.0,0.0
844300bffffffff,2.0,0.0,0.0
844300dffffffff,3.0,0.0,0.0
8443017ffffffff,2.0,0.0,0.0
844303dffffffff,2.0,0.0,0.0
8443047ffffffff,4.0,0.0,0.0
8443055ffffffff,3.0,0.0,0.0
8443057ffffffff,3.0,0.0,0.0
844305bffffffff,1.0,0.0,0.0
844305dffffffff,2.0,0.0,0.0
844306bffffffff,2.0,0.0,0.0
844308dffffffff,1.0,0.0,0.0
84430adffffffff,6.0,0.0,0.0
84430ebffffffff,1.0,0.0,0.0
8443101ffffffff,2.0,0.0,0.0
8443107ffffffff,34.0,0.0,0.0
8443133ffffffff,17.0,0.0,0.0
8443139ffffffff,6.0,0.0,0.0
844313bffffffff,25.0,0.0,0.0
8443145ffffffff,8.0,0.0,0.0
8443147ffffffff,2.0,0.0,0.0
844315bffffffff,1.0,0.0,0.0
844315dffffffff,6.0,0.0,0.0
8443163ffffffff,53.0,0.0,0.0
844318dffffffff,2.0,0.0,0.0
84431a9ffffffff,8.0,0.0,0.0
84431adffffffff,39.0,0.0,0.0
84431c5ffffffff,2.0,0.0,0.0
84431d7ffffffff,2.0,0.0,0.0
84431e1ffffffff,18.0,0.0,0.0
84431e3ffffffff,61.0,0.0,0.0
84431e5ffffffff,1.0,0.0,0.0
84431e7ffffffff,5.0,0.0,0.0
84431e9ffffffff,76.0,0.0,0.0
84431ebffffffff,13.0,0.0,0.0
84431edffffffff,2.0,0.0,0.0
8443217ffffffff,2.0,0.0,0.0
8443219ffffffff,1.0,0.0,0.0
844321bffffffff,2.0,0.0,0.0
8443227ffffffff,2.0,0.0,0.0
8443233ffffffff,11.0,0.0,0.0
8443241ffffffff,14.0,0.0,0.0
8443249ffffffff,3.0,0.0,0.0
844324dffffffff,5.0,0.0,0.0
8443257ffffffff,2.0,0.0,0.0
8443259ffffffff,5.0,0.0,0.0
8443267ffffffff,2.0,0.0,0.0
84432c5ffffffff,2.0,0.0,0.0
84432e5ffffffff,4.0,0.0,0.0
84432e7ffffffff,2.0,0.0,0.0
84432e9ffffffff,2.0,0.0,0.0
8443309ffffffff,3.0,0.0,0.0
8443311ffffffff,4.0,0.0,0.0
8443313ffffffff,1.0,0.0,0.0
8443319ffffffff,10.0,0.0,0.0
844331bffffffff,3.0,0.0,0.0
844331dffffffff,1.0,0.0,0.0
8443327ffffffff,12.0,0.0,0.0
8443329ffffffff,1.0,0.0,0.0
8443337ffffffff,2.0,0.0,0.0
844333bffffffff,9.0,0.0,0.0
8443341ffffffff,7.0,0.0,0.0
8443343ffffffff,7.0,0.0,0.0
8443347ffffffff,5.0,0.0,0.0
8443351ffffffff,2.0,0.0,0.0
8443357ffffffff,5.0,0.0,0.0
8443361ffffffff,1.0,0.0,0.0
8443363ffffffff,2.0,0.0,0.0
8443367ffffffff,1.0,0.0,0.0
8443501ffffffff,30.0,0.0,0.0
844350dffffffff,1.0,0.0,0.0
8443541ffffffff,5.0,0.0,0.0
8443549ffffffff,7.0,0.0,0.0
84435b7ffffffff,1.0,0.0,0.0
8443601ffffffff,21.0,0.0,0.0
8443603ffffffff,148.0,0.0,0.0
8443605ffffffff,2.0,0.0,0.0
8443609ffffffff,50.0,0.0,0.0
844360bffffffff,159.0,0.0,0.0
8443611ffffffff,23.0,0.0,0.0
844361dffffffff,30.0,0.0,0.0
8443621ffffffff,9.0,0.0,0.0
8443629ffffffff,8.0,0.0,0.0
8443635ffffffff,4.0,0.0,0.0
844363dffffffff,8.0,0.0,0.0
8443641ffffffff,14.0,0.0,0.0
8443643ffffffff,20.0,0.0,0.0
8443647ffffffff,23.0,0.0,0.0
844364bffffffff,2.0,0.0,0.0
8443655ffffffff,21.0,0.0,0.0
8443657ffffffff,1.0,0.0,0.0
8443659ffffffff,1.0,0.0,0.0
844365dffffffff,15.0,0.0,0.0
844366bffffffff,5.0,0.0,0.0
8443707ffffffff,2.0,0.0,0.0
844371dffffffff,1.0,0.0,0.0
844372bffffffff,2.0,0.0,0.0
8443735ffffffff,5.0,0.0,0.0
844373bffffffff,3.0,0.0,0.0
8443745ffffffff,2.0,0.0,0.0
844374bffffffff,3.0,0.0,0.0
844374dffffffff,2.0,0.0,0.0
8443813ffffffff,7.0,0.0,0.0
8443881ffffffff,4.0,0.0,0.0
8443889ffffffff,11.0,0.0,0.0
84438a3ffffffff,2.0,0.0,0.0
84438a7ffffffff,1.0,0.0,0.0
84438abffffffff,1.0,0.0,0.0
84438bdffffffff,22.0,0.0,0.0
84438c1ffffffff,23.0,0.0,0.0
84438c3ffffffff,73.0,10.0,0.0
84438c9ffffffff,16.0,0.0,0.0
8443933ffffffff,3.0,0.0,0.0
8443939ffffffff,2.0,0.0,0.0
844396dffffffff,1.0,0.0,0.0
8443981ffffffff,8.0,0.0,0.0
8443983ffffffff,19.0,2.0,0.0
8443987ffffffff,11.0,0.0,0.0
8443989ffffffff,3.0,0.0,0.0
844398dffffffff,2.0,0.0,0.0
8443999ffffffff,3.0,0.0,0.0
844399bffffffff,4.0,0.0,0.0
84439d5ffffffff,1.0,0.0,0.0
8443a01ffffffff,1.0,0.0,0.0
8443a03ffffffff,280.0,2.0,0.0
8443a0dffffffff,8.0,0.0,0.0
8443a11ffffffff,17.0,0.0,0.0
8443a13ffffffff,764.0,19.0,0.0
8443a15ffffffff,141.0,4.0,0.0
8443a17ffffffff,347.0,12.0,0.0
8443a1dffffffff,1.0,0.0,0.0
8443a21ffffffff,1.0,0.0,0.0
8443a25ffffffff,2.0,0.0,0.0
8443a29ffffffff,1.0,0.0,0.0
8443a33ffffffff,169.0,11.0,0.0
8443a37ffffffff,28.0,0.0,0.0
8443a39ffffffff,121.0,2.0,0.0
8443a3bffffffff,3.0,2.0,0.0
8443a45ffffffff,5.0,0.0,0.0
8443a57ffffffff,3.0,0.0,0.0
8443a63ffffffff,11.0,0.0,0.0
8443a69ffffffff,15.0,0.0,0.0
8443a6bffffffff,3.0,0.0,0.0
8443a89ffffffff,25.0,0.0,0.0
8443a8dffffffff,209.0,5.0,0.0
8443a91ffffffff,6.0,0.0,0.0
8443a93ffffffff,11.0,0.0,0.0
8443a99ffffffff,3.0,0.0,0.0
8443a9bffffffff,2.0,0.0,0.0
8443aa7ffffffff,2.0,0.0,0.0
8443aa9ffffffff,47.0,0.0,0.0
8443ac1ffffffff,207.0,14.0,0.0
8443ac3ffffffff,416.0,12.0,0.0
8443ac5ffffffff,17.0,0.0,0.0
8443ac7ffffffff,29.0,1.0,0.0
8443ac9ffffffff,8.0,2.0,0.0
8443acbffffffff,100.0,4.0,0.0
8443acdffffffff,493.0,7.0,0.0
8443ad3ffffffff,12.0,0.0,0.0
8443ae1ffffffff,8.0,0.0,0.0
8443ae3ffffffff,62.0,0.0,0.0
8443ae5ffffffff,1209.0,7.0,0.0
8443ae9ffffffff,2.0,0.0,0.0
8443aebffffffff,12.0,0.0,0.0
8443aedffffffff,167.0,0.0,0.0
8443b53ffffffff,3.0,0.0,0.0
8443b5bffffffff,1.0,0.0,0.0
8452021ffffffff,26.0,1.0,0.0
8452025ffffffff,10.0,0.0,0.0
8452027ffffffff,10.0,0.0,0.0
845202dffffffff,34.0,0.0,0.0
8452065ffffffff,49.0,3.0,0.0
8452111ffffffff,8.0,3.0,0.0
8452113ffffffff,26.0,2.0,0.0
8452119ffffffff,1.0,0.0,0.0
845211bffffffff,1.0,0.0,0.0
845213bffffffff,6.0,0.0,0.0
8452153ffffffff,1.0,0.0,0.0
8452155ffffffff,14.0,0.0,0.0
8452157ffffffff,4.0,0.0,0.0
845215bffffffff,9.0,0.0,0.0
84521b3ffffffff,1.0,0.0,0.0
84521b9ffffffff,1.0,0.0,0.0
84521c5ffffffff,58.0,4.0,0.0
84521e9ffffffff,33.0,1.0,0.0
84521edffffffff,6.0,3.0,0.0
84522adffffffff,2.0,0.0,0.0
8452303ffffffff,2.0,0.0,0.0
8452329ffffffff,6.0,0.0,0.0
8452335ffffffff,4.0,0.0,0.0
845233bffffffff,2.0,0.0,0.0
8452345ffffffff,9.0,0.0,0.0
8452347ffffffff,2.0,0.0,0.0
845248bffffffff,2.0,0.0,0.0
84524c9ffffffff,2.0,0.0,0.0
84524d3ffffffff,76.0,5.0,0.0
84524d7ffffffff,6.0,0.0,0.0
84524dbffffffff,2.0,0.0,0.0
84524ddffffffff,15.0,1.0,0.0
8452697ffffffff,6.0,0.0,0.0
84526bbffffffff,13.0,0.0,0.0
8452d41ffffffff,16.0,0.0,0.0
8452d45ffffffff,13.0,0.0,0.0
8452d69ffffffff,3.0,0.0,0.0
8452d6bffffffff,7.0,0.0,0.0
8453059ffffffff,2.0,0.0,0.0
84530c9ffffffff,2.0,0.0,0.0
84530cbffffffff,3.0,0.0,0.0
845312bffffffff,7.0,0.0,0.0
845313dffffffff,1.0,0.0,0.0
8453161ffffffff,1.0,0.0,0.0
8453245ffffffff,3.0,0.0,0.0
8453261ffffffff,2.0,0.0,0.0
845326bffffffff,2.0,0.0,0.0
8453291ffffffff,4.0,0.0,0.0
8453295ffffffff,2.0,0.0,0.0
8453369ffffffff,4.0,0.0,0.0
845336dffffffff,3.0,0.0,0.0
845343dffffffff,6.0,0.0,0.0
8453441ffffffff,10.0,0.0,0.0
8453451ffffffff,61.0,0.0,0.0
8453457ffffffff,5.0,0.0,0.0
8453459ffffffff,1.0,0.0,0.0
845345bffffffff,9.0,0.0,0.0
845345dffffffff,2.0,0.0,0.0
84534c9ffffffff,2.0,0.0,0.0
84534cdffffffff,7.0,0.0,0.0
84534d3ffffffff,2.0,0.0,0.0
84534d5ffffffff,81.0,0.0,0.0
84534d9ffffffff,9.0,0.0,0.0
84534dbffffffff,18.0,0.0,0.0
84534ddffffffff,3.0,0.0,0.0
8453549ffffffff,4.0,0.0,0.0
845354bffffffff,4.0,0.0,0.0
8453551ffffffff,26.0,0.0,0.0
8453553ffffffff,2.0,0.0,0.0
845355dffffffff,8.0,0.0,0.0
8453623ffffffff,2.0,0.0,0.0
8453629ffffffff,3.0,0.0,0.0
8453631ffffffff,40.0,0.0,0.0
8453633ffffffff,2.0,0.0,0.0
8453639ffffffff,4.0,0.0,0.0
845363bffffffff,8.0,0.0,0.0
845363dffffffff,3.0,0.0,0.0
8453645ffffffff,71.0,0.0,0.0
8453669ffffffff,4.0,0.0,0.0
8453685ffffffff,42.0,0.0,0.0
8453687ffffffff,15.0,0.0,0.0
84536a3ffffffff,231.0,7.0,0.0
84536a9ffffffff,1.0,0.0,0.0
84536b5ffffffff,10.0,1.0,0.0
84536bdffffffff,29.0,3.0,0.0
84536e1ffffffff,8.0,0.0,0.0
84536e5ffffffff,117.0,0.0,0.0
84536e7ffffffff,12.0,0.0,0.0
84536edffffffff,11.0,0.0,0.0
8453725ffffffff,3.0,0.0,0.0
8453727ffffffff,2.0,0.0,0.0
845372bffffffff,16.0,2.0,0.0
8453735ffffffff,3.0,0.0,0.0
845373dffffffff,5.0,0.0,0.0
8453765ffffffff,6.0,0.0,0.0
8453a91ffffffff,2.0,0.0,0.0
8453a95ffffffff,6.0,0.0,0.0
8453a97ffffffff,2.0,0.0,0.0
8453a9dffffffff,2.0,0.0,0.0
8453abbffffffff,3.0,0.0,0.0
8453ad7ffffffff,17.0,0.0,0.0
8453adbffffffff,2.0,0.0,0.0
8453addffffffff,4.0,0.0,0.0
8453b4dffffffff,4.0,0.0,0.0
8454101ffffffff,10.0,8.0,0.0
8454103ffffffff,283.0,5.0,0.0
8454107ffffffff,5.0,4.0,0.0
8454115ffffffff,2.0,0.0,0.0
8454117ffffffff,2.0,0.0,0.0
8454119ffffffff,5.0,0.0,0.0
845411dffffffff,43.0,2.0,0.0
8454131ffffffff,5.0,0.0,0.0
8454139ffffffff,165.0,4.0,0.0
845413bffffffff,11.0,0.0,0.0
8454141ffffffff,2.0,2.0,0.0
8454143ffffffff,2.0,2.0,0.0
8454149ffffffff,14.0,13.0,0.0
8454153ffffffff,21.0,0.0,0.0
8454157ffffffff,7.0,0.0,0.0
8454185ffffffff,3.0,0.0,0.0
84541a3ffffffff,2.0,0.0,0.0
84541a5ffffffff,19.0,0.0,0.0
84541a9ffffffff,2.0,0.0,0.0
84541adffffffff,74.0,0.0,0.0
84541b9ffffffff,1.0,0.0,0.0
84541bdffffffff,2.0,0.0,0.0
84541e3ffffffff,2.0,0.0,0.0
84541e5ffffffff,9.0,0.0,0.0
84541e7ffffffff,26.0,0.0,0.0
84541edffffffff,3.0,0.0,0.0
8454327ffffffff,4.0,4.0,0.0
8454343ffffffff,2.0,2.0,0.0
845440dffffffff,12.0,0.0,0.0
8454443ffffffff,8.0,0.0,0.0
8454447ffffffff,4.0,0.0,0.0
8454a93ffffffff,56.0,0.0,0.0
8454a99ffffffff,8.0,0.0,0.0
8454a9bffffffff,17.0,0.0,0.0
8454ac3ffffffff,86.0,0.0,0.0
8454ad1ffffffff,1.0,0.0,0.0
8454ad3ffffffff,18.0,0.0,0.0
8454ad5ffffffff,64.0,0.0,0.0
8454ad7ffffffff,7.0,0.0,0.0
8454adbffffffff,9.0,0.0,0.0
8454addffffffff,42.0,1.0,0.0
8454e05ffffffff,2.0,0.0,0.0
8454f0dffffffff,1.0,0.0,0.0
8454f11ffffffff,2.0,0.0,0.0
8454f45ffffffff,2.0,0.0,0.0
8454f4dffffffff,38.0,0.0,0.0
8454f57ffffffff,2.0,0.0,0.0
8454f6bffffffff,8.0,0.0,0.0
8455103ffffffff,4.0,0.0,4.0
8455121ffffffff,2.0,0.0,2.0
8455123ffffffff,6.0,6.0,0.0
8455131ffffffff,2.0,2.0,0.0
84551b7ffffffff,3.0,3.0,0.0
84551bbffffffff,2.0,2.0,0.0
84551edffffffff,5.0,0.0,5.0
845524dffffffff,2.0,0.0,2.0
8455305ffffffff,2.0,2.0,0.0
845530dffffffff,8.0,5.0,3.0
845534bffffffff,2.0,2.0,0.0
84580bdffffffff,4.0,0.0,0.0
8458581ffffffff,2.0,0.0,0.0
8458c8bffffffff,2.0,0.0,0.0
8458e2dffffffff,26.0,0.0,0.0
8458e49ffffffff,5.0,0.0,0.0
8458f5bffffffff,6.0,0.0,0.0
846322dffffffff,11.0,0.0,0.0
8463241ffffffff,2.0,0.0,0.0
8463247ffffffff,1.0,0.0,0.0
8463249ffffffff,2.0,0.0,0.0
846324dffffffff,2.0,0.0,0.0
8463265ffffffff,15.0,0.0,0.0
846326bffffffff,28.0,0.0,0.0
8463307ffffffff,2.0,0.0,0.0
846330bffffffff,9.0,0.0,0.0
8463321ffffffff,83.0,1.0,0.0
8463323ffffffff,10.0,1.0,0.0
8463325ffffffff,188.0,16.0,0.0
846332dffffffff,35.0,3.0,0.0
8463365ffffffff,1.0,0.0,0.0
846336dffffffff,36.0,2.0,0.0
846a581ffffffff,14.0,0.0,0.0
846a5b3ffffffff,9.0,0.0,0.0
846b303ffffffff,5.0,0.0,0.0
846b339ffffffff,1.0,0.0,0.0
846b6e3ffffffff,2.0,0.0,0.0
847a58dffffffff,2.0,0.0,0.0
847a593ffffffff,25.0,0.0,0.0
847a59bffffffff,5.0,0.0,0.0
847a5c5ffffffff,5.0,0.0,0.0
847a5d7ffffffff,1.0,0.0,0.0
847a5ebffffffff,2.0,0.0,0.0
