cell_id,Phylloscopus collybita,Phylloscopus collybita [collybita Group],Phylloscopus collybita tristis
841f687ffffffff,2.0,0.0,0.0
841f68dffffffff,8.0,0.0,0.0
841f6adffffffff,21.0,0.0,0.0
841f6b3ffffffff,1.0,0.0,0.0
841f6b5ffffffff,2.0,0.0,0.0
841f6c5ffffffff,8.0,0.0,0.0
841f6cdffffffff,7.0,0.0,0.0
841f6d3ffffffff,15.0,0.0,0.0
841f6e1ffffffff,2.0,0.0,0.0
841f6e5ffffffff,2.0,0.0,0.0
841f6e9ffffffff,2.0,0.0,0.0
841f6ebffffffff,4.0,0.0,0.0
841f703ffffffff,23.0,0.0,0.0
841f715ffffffff,204.0,0.0,0.0
841f71dffffffff,8.0,0.0,0.0
841f725ffffffff,561.0,13.0,0.0
841f727ffffffff,57.0,0.0,0.0
841f72bffffffff,1.0,0.0,0.0
841f72dffffffff,82.0,0.0,0.0
841f739ffffffff,2.0,0.0,0.0
841f751ffffffff,16.0,6.0,0.0
841f757ffffffff,9.0,0.0,0.0
841f75bffffffff,3.0,0.0,0.0
841f801ffffffff,26.0,0.0,0.0
841f803ffffffff,95.0,6.0,0.0
841f805ffffffff,2.0,0.0,0.0
841f807ffffffff,105.0,3.0,0.0
841f80bffffffff,83.0,2.0,0.0
841f811ffffffff,13.0,0.0,0.0
841f813ffffffff,2.0,0.0,0.0
841f815ffffffff,95.0,12.0,0.0
841f817ffffffff,57.0,3.0,0.0
841f819ffffffff,5.0,0.0,0.0
841f81bffffffff,84.0,5.0,0.0
841f81dffffffff,54.0,4.0,0.0
841f821ffffffff,18.0,5.0,0.0
841f823ffffffff,194.0,15.0,0.0
841f825ffffffff,3.0,0.0,0.0
841f827ffffffff,185.0,25.0,0.0
841f829ffffffff,18.0,0.0,0.0
841f82bffffffff,10.0,0.0,0.0
841f82dffffffff,10.0,1.0,0.0
841f831ffffffff,14.0,0.0,0.0
841f833ffffffff,182.0,15.0,0.0
841f835ffffffff,42.0,3.0,0.0
841f837ffffffff,44.0,3.0,0.0
841f839ffffffff,436.0,98.0,0.0
841f83bffffffff,433.0,12.0,0.0
841f83dffffffff,28.0,0.0,0.0
841f841ffffffff,21.0,16.0,0.0
841f843ffffffff,2.0,0.0,0.0
841f845ffffffff,8.0,0.0,0.0
841f84bffffffff,2.0,0.0,0.0
841f851ffffffff,7.0,4.0,0.0
841f853ffffffff,26.0,0.0,0.0
841f855ffffffff,8.0,0.0,0.0
841f857ffffffff,82.0,0.0,0.0
841f859ffffffff,8.0,0.0,0.0
841f85bffffffff,11.0,0.0,0.0
841f85dffffffff,2.0,0.0,0.0
841f861ffffffff,3.0,0.0,0.0
841f863ffffffff,3.0,0.0,0.0
841f865ffffffff,3.0,0.0,0.0
841f867ffffffff,3.0,0.0,0.0
841f881ffffffff,108.0,7.0,0.0
841f883ffffffff,164.0,44.0,0.0
841f885ffffffff,18.0,0.0,0.0
841f887ffffffff,202.0,82.0,0.0
841f889ffffffff,140.0,7.0,0.0
841f88bffffffff,37.0,9.0,0.0
841f88dffffffff,31.0,0.0,0.0
841f891ffffffff,70.0,20.0,0.0
841f893ffffffff,24.0,0.0,0.0
841f895ffffffff,25.0,7.0,0.0
841f897ffffffff,28.0,2.0,0.0
841f899ffffffff,90.0,9.0,0.0
841f89bffffffff,42.0,2.0,0.0
841f89dffffffff,35.0,11.0,0.0
841f8a1ffffffff,17.0,0.0,0.0
841f8a3ffffffff,3.0,0.0,0.0
841f8a5ffffffff,8.0,0.0,0.0
841f8a9ffffffff,14.0,0.0,0.0
841f8abffffffff,12.0,2.0,0.0
841f8adffffffff,15.0,0.0,0.0
841f8b1ffffffff,18.0,0.0,0.0
841f8b3ffffffff,11.0,0.0,0.0
841f8b5ffffffff,22.0,3.0,0.0
841f8b7ffffffff,2.0,0.0,0.0
841f8b9ffffffff,27.0,2.0,0.0
841f8bbffffffff,4.0,2.0,0.0
841f8bdffffffff,10.0,0.0,0.0
841f8c1ffffffff,94.0,0.0,0.0
841f8c3ffffffff,18.0,0.0,0.0
841f8c5ffffffff,20.0,0.0,0.0
841f8c7ffffffff,5.0,0.0,0.0
841f8c9ffffffff,2.0,0.0,0.0
841f8cbffffffff,170.0,4.0,0.0
841f8cdffffffff,3.0,0.0,0.0
841f8d1ffffffff,765.0,354.0,0.0
841f8d3ffffffff,73.0,31.0,0.0
841f8d5ffffffff,85.0,1.0,0.0
841f8d7ffffffff,201.0,81.0,0.0
841f8d9ffffffff,32.0,21.0,0.0
841f8dbffffffff,4.0,4.0,0.0
841f8ddffffffff,13.0,1.0,0.0
841f8e1ffffffff,81.0,8.0,0.0
841f8e3ffffffff,17.0,0.0,0.0
841f8e5ffffffff,94.0,10.0,0.0
841f8e7ffffffff,20.0,0.0,0.0
841f8e9ffffffff,166.0,0.0,0.0
841f8ebffffffff,107.0,3.0,0.0
841f8edffffffff,122.0,0.0,0.0
841f901ffffffff,2.0,0.0,0.0
841f903ffffffff,13.0,0.0,0.0
841f907ffffffff,6.0,0.0,0.0
841f909ffffffff,2.0,0.0,0.0
841f90bffffffff,2.0,0.0,0.0
841f90dffffffff,4.0,2.0,0.0
841f911ffffffff,38.0,28.0,0.0
841f913ffffffff,73.0,64.0,0.0
841f917ffffffff,58.0,50.0,0.0
841f91bffffffff,136.0,36.0,0.0
841f91dffffffff,10.0,1.0,0.0
841f921ffffffff,3.0,0.0,0.0
841f923ffffffff,3.0,2.0,0.0
841f927ffffffff,14.0,0.0,0.0
841f92bffffffff,7.0,0.0,0.0
841f92dffffffff,5.0,0.0,0.0
841f931ffffffff,24.0,2.0,0.0
841f933ffffffff,31.0,2.0,0.0
841f935ffffffff,6.0,4.0,0.0
841f937ffffffff,7.0,4.0,0.0
841f93bffffffff,9.0,2.0,0.0
841f93dffffffff,6.0,2.0,0.0
841f941ffffffff,7.0,0.0,0.0
841f943ffffffff,12.0,0.0,0.0
841f945ffffffff,2.0,0.0,0.0
841f949ffffffff,1.0,0.0,0.0
841f94dffffffff,9.0,0.0,0.0
841f951ffffffff,4.0,0.0,0.0
841f953ffffffff,3.0,1.0,0.0
841f955ffffffff,2.0,2.0,0.0
841f957ffffffff,2.0,0.0,0.0
841f959ffffffff,5.0,1.0,0.0
841f95bffffffff,2.0,0.0,0.0
841f961ffffffff,8.0,0.0,0.0
841f963ffffffff,12.0,0.0,0.0
841f965ffffffff,2.0,0.0,0.0
841f96bffffffff,5.0,0.0,0.0
841f981ffffffff,54.0,0.0,0.0
841f983ffffffff,4.0,0.0,0.0
841f985ffffffff,51.0,0.0,0.0
841f989ffffffff,5.0,0.0,0.0
841f98bffffffff,26.0,0.0,0.0
841f98dffffffff,7.0,0.0,0.0
841f991ffffffff,11.0,0.0,0.0
841f995ffffffff,17.0,0.0,0.0
841f999ffffffff,21.0,0.0,0.0
841f99bffffffff,10.0,0.0,0.0
841f99dffffffff,15.0,2.0,0.0
841f9a1ffffffff,17.0,0.0,0.0
841f9a3ffffffff,21.0,0.0,0.0
841f9a5ffffffff,6.0,0.0,0.0
841f9a7ffffffff,48.0,4.0,0.0
841f9a9ffffffff,6.0,0.0,0.0
841f9abffffffff,21.0,0.0,0.0
841f9adffffffff,13.0,0.0,0.0
841f9b1ffffffff,7.0,0.0,0.0
841f9b3ffffffff,2.0,0.0,0.0
841f9b5ffffffff,11.0,0.0,0.0
841f9b7ffffffff,4.0,0.0,0.0
841f9b9ffffffff,7.0,0.0,0.0
841f9bbffffffff,1.0,0.0,0.0
841f9bdffffffff,10.0,0.0,0.0
841f9c1ffffffff,51.0,0.0,0.0
841f9c3ffffffff,63.0,2.0,0.0
841f9c5ffffffff,31.0,0.0,0.0
841f9c7ffffffff,23.0,0.0,0.0
841f9c9ffffffff,62.0,13.0,0.0
841f9cbffffffff,36.0,0.0,0.0
841f9cdffffffff,72.0,34.0,0.0
841f9d1ffffffff,11.0,1.0,0.0
841f9d3ffffffff,9.0,0.0,0.0
841f9d5ffffffff,5.0,0.0,0.0
841f9d7ffffffff,53.0,0.0,0.0
841f9d9ffffffff,15.0,2.0,0.0
841f9dbffffffff,9.0,0.0,0.0
841f9ddffffffff,21.0,0.0,0.0
841f9e1ffffffff,25.0,3.0,0.0
841f9e3ffffffff,16.0,0.0,0.0
841f9e5ffffffff,25.0,3.0,0.0
841f9e7ffffffff,30.0,0.0,0.0
841f9ebffffffff,14.0,0.0,0.0
841f9edffffffff,9.0,8.0,0.0
841fa01ffffffff,23.0,0.0,0.0
841fa03ffffffff,79.0,4.0,0.0
841fa05ffffffff,22.0,8.0,0.0
841fa07ffffffff,5.0,0.0,0.0
841fa09ffffffff,60.0,2.0,0.0
841fa0bffffffff,103.0,0.0,0.0
841fa0dffffffff,6.0,0.0,0.0
841fa11ffffffff,195.0,2.0,0.0
841fa15ffffffff,22.0,0.0,0.0
841fa17ffffffff,24.0,0.0,0.0
841fa19ffffffff,54.0,0.0,0.0
841fa1bffffffff,4.0,0.0,0.0
841fa1dffffffff,19.0,0.0,0.0
841fa21ffffffff,2.0,0.0,0.0
841fa27ffffffff,2.0,0.0,0.0
841fa29ffffffff,22.0,0.0,0.0
841fa2bffffffff,8.0,0.0,0.0
841fa2dffffffff,3.0,0.0,0.0
841fa31ffffffff,14.0,0.0,0.0
841fa33ffffffff,18.0,0.0,0.0
841fa35ffffffff,42.0,0.0,0.0
841fa37ffffffff,9.0,0.0,0.0
841fa39ffffffff,5.0,0.0,0.0
841fa3bffffffff,59.0,2.0,0.0
841fa3dffffffff,16.0,0.0,0.0
841fa41ffffffff,54.0,15.0,0.0
841fa43ffffffff,14.0,0.0,0.0
841fa45ffffffff,71.0,0.0,0.0
841fa47ffffffff,122.0,3.0,0.0
841fa49ffffffff,39.0,5.0,0.0
841fa4bffffffff,105.0,0.0,0.0
841fa4dffffffff,164.0,15.0,0.0
841fa51ffffffff,15.0,0.0,0.0
841fa53ffffffff,59.0,2.0,0.0
841fa55ffffffff,79.0,2.0,0.0
841fa57ffffffff,23.0,5.0,0.0
841fa59ffffffff,145.0,0.0,0.0
841fa5bffffffff,44.0,0.0,0.0
841fa5dffffffff,117.0,0.0,0.0
841fa61ffffffff,4.0,4.0,0.0
841fa63ffffffff,32.0,6.0,0.0
841fa65ffffffff,2.0,0.0,0.0
841fa67ffffffff,9.0,3.0,0.0
841fa69ffffffff,14.0,5.0,0.0
841fa6bffffffff,7.0,1.0,0.0
841fa6dffffffff,23.0,2.0,0.0
841fa81ffffffff,37.0,0.0,0.0
841fa83ffffffff,164.0,6.0,0.0
841fa85ffffffff,28.0,2.0,0.0
841fa87ffffffff,19.0,0.0,0.0
841fa89ffffffff,27.0,0.0,0.0
841fa8bffffffff,21.0,2.0,0.0
841fa8dffffffff,124.0,0.0,0.0
841fa91ffffffff,6.0,2.0,0.0
841fa93ffffffff,44.0,2.0,0.0
841fa95ffffffff,239.0,1.0,0.0
841fa97ffffffff,10.0,0.0,0.0
841fa99ffffffff,5.0,0.0,0.0
841fa9bffffffff,10.0,2.0,0.0
841fa9dffffffff,6.0,0.0,0.0
841faa1ffffffff,8.0,2.0,0.0
841faa3ffffffff,2.0,0.0,0.0
841faa5ffffffff,27.0,0.0,0.0
841faa7ffffffff,300.0,5.0,0.0
841faa9ffffffff,22.0,0.0,0.0
841faabffffffff,3.0,0.0,0.0
841faadffffffff,249.0,13.0,0.0
841fab1ffffffff,41.0,3.0,0.0
841fab3ffffffff,7.0,0.0,0.0
841fab5ffffffff,9.0,0.0,0.0
841fab7ffffffff,49.0,0.0,0.0
841fab9ffffffff,75.0,8.0,0.0
841fabbffffffff,50.0,12.0,0.0
841fabdffffffff,10.0,0.0,0.0
841fac1ffffffff,3.0,0.0,0.0
841fac3ffffffff,4.0,0.0,0.0
841fac5ffffffff,6.0,0.0,0.0
841fac7ffffffff,256.0,0.0,0.0
841fac9ffffffff,8.0,0.0,0.0
841facbffffffff,15.0,0.0,0.0
841facdffffffff,2.0,0.0,0.0
841fad1ffffffff,10.0,0.0,0.0
841fad3ffffffff,81.0,0.0,0.0
841fad5ffffffff,13.0,0.0,0.0
841fad7ffffffff,2.0,0.0,0.0
841fad9ffffffff,1.0,0.0,0.0
841fadbffffffff,60.0,1.0,0.0
841faddffffffff,108.0,0.0,0.0
841fae1ffffffff,244.0,0.0,0.0
841fae3ffffffff,364.0,0.0,0.0
841fae5ffffffff,55.0,2.0,0.0
841fae7ffffffff,121.0,0.0,0.0
841fae9ffffffff,6.0,0.0,0.0
841faebffffffff,222.0,0.0,0.0
841faedffffffff,60.0,0.0,0.0
841fb01ffffffff,63.0,22.0,0.0
841fb05ffffffff,19.0,0.0,0.0
841fb07ffffffff,6.0,0.0,0.0
841fb09ffffffff,41.0,2.0,0.0
841fb0bffffffff,2.0,0.0,0.0
841fb0dffffffff,56.0,10.0,0.0
841fb11ffffffff,27.0,1.0,0.0
841fb13ffffffff,10.0,0.0,0.0
841fb17ffffffff,5.0,0.0,0.0
841fb19ffffffff,2.0,0.0,0.0
841fb1bffffffff,6.0,0.0,0.0
841fb21ffffffff,15.0,0.0,0.0
841fb25ffffffff,2.0,0.0,0.0
841fb29ffffffff,8.0,0.0,0.0
841fb2bffffffff,3.0,0.0,0.0
841fb2dffffffff,50.0,0.0,0.0
841fb31ffffffff,2.0,2.0,0.0
841fb37ffffffff,2.0,0.0,0.0
841fb3dffffffff,2.0,0.0,0.0
841fb41ffffffff,2.0,0.0,0.0
841fb43ffffffff,62.0,11.0,0.0
841fb45ffffffff,33.0,15.0,0.0
841fb47ffffffff,364.0,23.0,0.0
841fb49ffffffff,1.0,0.0,0.0
841fb4dffffffff,4.0,0.0,0.0
841fb53ffffffff,10.0,0.0,0.0
841fb55ffffffff,43.0,8.0,0.0
841fb57ffffffff,2.0,1.0,0.0
841fb59ffffffff,2.0,2.0,0.0
841fb5bffffffff,9.0,0.0,0.0
841fb5dffffffff,9.0,6.0,0.0
841fb65ffffffff,2.0,0.0,0.0
841fb67ffffffff,67.0,0.0,0.0
841fb6bffffffff,31.0,4.0,0.0
841fb6dffffffff,13.0,0.0,0.0
84200a5ffffffff,5.0,0.0,3.0
84200a9ffffffff,3.0,0.0,2.0
84200adffffffff,15.0,0.0,11.0
84200e1ffffffff,5.0,0.0,5.0
84200e3ffffffff,8.0,0.0,7.0
84200e7ffffffff,2.0,0.0,2.0
8420101ffffffff,7.0,0.0,7.0
8420105ffffffff,1.0,0.0,1.0
842010dffffffff,4.0,0.0,2.0
8420123ffffffff,8.0,0.0,8.0
8420125ffffffff,2.0,0.0,0.0
8420139ffffffff,2.0,0.0,2.0
842013dffffffff,11.0,0.0,10.0
842016bffffffff,13.0,0.0,11.0
8420185ffffffff,12.0,0.0,8.0
8420187ffffffff,17.0,0.0,5.0
8420193ffffffff,2.0,0.0,0.0
8420199ffffffff,20.0,0.0,14.0
84201a1ffffffff,2.0,0.0,2.0
84201a3ffffffff,3.0,0.0,1.0
84201a7ffffffff,2.0,0.0,0.0
84201a9ffffffff,1.0,0.0,0.0
84201abffffffff,11.0,0.0,0.0
84201b1ffffffff,4.0,0.0,4.0
84201b7ffffffff,2.0,0.0,0.0
84201bdffffffff,3.0,0.0,0.0
8420339ffffffff,2.0,0.0,0.0
8420361ffffffff,2.0,0.0,0.0
8420369ffffffff,2.0,0.0,2.0
8420455ffffffff,1.0,0.0,1.0
8420485ffffffff,4.0,0.0,0.0
84204a5ffffffff,3.0,0.0,0.0
84204a9ffffffff,1.0,0.0,0.0
84204abffffffff,6.0,0.0,0.0
84204b3ffffffff,14.0,0.0,0.0
84204b7ffffffff,8.0,0.0,0.0
84204d1ffffffff,2.0,0.0,2.0
84204d3ffffffff,6.0,0.0,6.0
84204d9ffffffff,2.0,0.0,2.0
8420591ffffffff,4.0,0.0,0.0
84205e9ffffffff,1.0,0.0,0.0
8420683ffffffff,4.0,0.0,2.0
8420809ffffffff,2.0,0.0,2.0
8420841ffffffff,4.0,0.0,0.0
84208a7ffffffff,3.0,0.0,0.0
8420999ffffffff,3.0,0.0,0.0
842099bffffffff,15.0,0.0,0.0
84209a1ffffffff,1.0,0.0,0.0
84209a5ffffffff,184.0,0.0,1.0
84209a7ffffffff,3.0,0.0,0.0
84209a9ffffffff,1.0,0.0,0.0
84209b7ffffffff,6.0,0.0,0.0
84209e7ffffffff,3.0,0.0,3.0
8420a05ffffffff,1.0,0.0,1.0
8420a19ffffffff,3.0,0.0,0.0
8420a27ffffffff,33.0,0.0,10.0
8420a53ffffffff,3.0,0.0,0.0
8420a61ffffffff,3.0,0.0,0.0
8420a65ffffffff,1.0,0.0,0.0
8420a9bffffffff,7.0,0.0,0.0
8420ad1ffffffff,29.0,0.0,0.0
8420ad3ffffffff,3.0,0.0,0.0
8420b11ffffffff,3.0,0.0,0.0
8420b13ffffffff,2.0,0.0,1.0
8420b15ffffffff,1.0,0.0,0.0
8420b17ffffffff,6.0,0.0,3.0
8420b1bffffffff,11.0,0.0,0.0
8420b39ffffffff,1.0,0.0,0.0
8420b3bffffffff,15.0,0.0,4.0
8420e05ffffffff,1.0,0.0,1.0
8420e07ffffffff,9.0,0.0,7.0
8420e0bffffffff,2.0,0.0,0.0
8420e21ffffffff,4.0,0.0,3.0
8420e39ffffffff,5.0,0.0,2.0
8420e3dffffffff,5.0,0.0,2.0
8420e45ffffffff,5.0,0.0,5.0
8420e5dffffffff,2.0,0.0,0.0
8420e61ffffffff,5.0,0.0,0.0
8420e63ffffffff,1.0,0.0,1.0
8420e65ffffffff,16.0,0.0,9.0
8420e69ffffffff,14.0,0.0,11.0
8420e6bffffffff,3.0,0.0,3.0
8420f53ffffffff,12.0,0.0,0.0
8420f59ffffffff,3.0,0.0,1.0
8420f5dffffffff,2.0,0.0,0.0
84210cbffffffff,4.0,0.0,0.0
8421253ffffffff,4.0,0.0,4.0
84212b9ffffffff,1.0,0.0,0.0
84212cbffffffff,2.0,0.0,0.0
84214a3ffffffff,2.0,0.0,0.0
84214abffffffff,1.0,0.0,0.0
8421529ffffffff,6.0,0.0,4.0
842152bffffffff,3.0,0.0,3.0
8421539ffffffff,8.0,0.0,7.0
842153dffffffff,1.0,0.0,0.0
8421711ffffffff,1.0,0.0,0.0
8421823ffffffff,2.0,0.0,0.0
8421847ffffffff,1.0,0.0,0.0
8421981ffffffff,7.0,0.0,4.0
8421983ffffffff,23.0,0.0,0.0
842199dffffffff,2.0,0.0,2.0
84219bdffffffff,2.0,0.0,2.0
84219c1ffffffff,4.0,0.0,4.0
84219c3ffffffff,2.0,0.0,1.0
84219c9ffffffff,11.0,0.0,7.0
84219cbffffffff,2.0,0.0,0.0
84219d3ffffffff,4.0,0.0,0.0
84219e5ffffffff,2.0,0.0,0.0
8421a27ffffffff,3.0,0.0,2.0
8424001ffffffff,2.0,0.0,0.0
8424047ffffffff,3.0,0.0,0.0
8424049ffffffff,1.0,0.0,1.0
842405bffffffff,1.0,0.0,1.0
84240a9ffffffff,2.0,0.0,0.0
84240e3ffffffff,2.0,0.0,0.0
8424251ffffffff,14.0,0.0,0.0
8424265ffffffff,2.0,0.0,0.0
84242c3ffffffff,5.0,0.0,0.0
8424311ffffffff,3.0,0.0,1.0
842451dffffffff,6.0,0.0,6.0
8424567ffffffff,1.0,0.0,0.0
842460dffffffff,10.0,0.0,1.0
842469bffffffff,1.0,0.0,1.0
84246a5ffffffff,2.0,0.0,2.0
8424759ffffffff,3.0,0.0,3.0
8424761ffffffff,1.0,0.0,0.0
8425001ffffffff,4.0,0.0,0.0
8425009ffffffff,1.0,0.0,1.0
842502bffffffff,2.0,0.0,2.0
8425105ffffffff,6.0,0.0,2.0
842510dffffffff,2.0,0.0,2.0
8425123ffffffff,3.0,0.0,3.0
842512bffffffff,42.0,0.0,26.0
8425135ffffffff,2.0,0.0,2.0
8425161ffffffff,6.0,0.0,6.0
8425169ffffffff,2.0,0.0,2.0
842535dffffffff,1.0,0.0,0.0
8425409ffffffff,5.0,0.0,5.0
8425463ffffffff,5.0,0.0,5.0
8425465ffffffff,6.0,0.0,6.0
8425467ffffffff,4.0,0.0,4.0
8425469ffffffff,12.0,0.0,12.0
84255a5ffffffff,3.0,0.0,3.0
84255b5ffffffff,2.0,0.0,0.0
8425717ffffffff,13.0,0.0,13.0
8425733ffffffff,3.0,0.0,3.0
8425a1dffffffff,1.0,0.0,0.0
8425a49ffffffff,2.0,0.0,0.0
8425ac9ffffffff,92.0,0.0,76.0
8425acbffffffff,5.0,0.0,5.0
8425ae7ffffffff,1.0,0.0,1.0
8425ae9ffffffff,1.0,0.0,1.0
8425b07ffffffff,4.0,0.0,0.0
8425b47ffffffff,2.0,0.0,0.0
8425b4bffffffff,2.0,0.0,0.0
842c001ffffffff,6.0,0.0,0.0
842c003ffffffff,19.0,0.0,0.0
842c009ffffffff,1.0,0.0,0.0
842c00bffffffff,8.0,0.0,0.0
842c011ffffffff,8.0,0.0,0.0
842c019ffffffff,9.0,0.0,0.0
842c01bffffffff,10.0,0.0,0.0
842c01dffffffff,11.0,0.0,0.0
842c033ffffffff,2.0,0.0,0.0
842c035ffffffff,3.0,0.0,0.0
842c03bffffffff,6.0,0.0,0.0
842c043ffffffff,881.0,4.0,0.0
842c047ffffffff,1.0,0.0,0.0
842c049ffffffff,7.0,0.0,0.0
842c053ffffffff,1.0,0.0,0.0
842c055ffffffff,2.0,0.0,0.0
842c057ffffffff,9.0,0.0,0.0
842c059ffffffff,24.0,1.0,0.0
842c05bffffffff,9.0,0.0,0.0
842c05dffffffff,5.0,0.0,0.0
842c061ffffffff,6.0,0.0,0.0
842c063ffffffff,10.0,2.0,0.0
842c065ffffffff,6.0,0.0,0.0
842c067ffffffff,6.0,0.0,0.0
842c06dffffffff,1.0,0.0,0.0
842c091ffffffff,1.0,0.0,0.0
842c095ffffffff,6.0,0.0,0.0
842c09bffffffff,9.0,0.0,0.0
842c09dffffffff,2.0,0.0,0.0
842c0a9ffffffff,4.0,0.0,0.0
842c0b3ffffffff,3.0,0.0,0.0
842c0b7ffffffff,6.0,0.0,0.0
842c0bbffffffff,8.0,0.0,0.0
842c0c1ffffffff,4.0,0.0,0.0
842c0c9ffffffff,6.0,0.0,0.0
842c0cbffffffff,5.0,0.0,0.0
842c101ffffffff,1.0,0.0,0.0
842c10bffffffff,6.0,0.0,0.0
842c11dffffffff,2.0,0.0,0.0
842c123ffffffff,7.0,0.0,0.0
842c129ffffffff,7.0,0.0,0.0
842c12bffffffff,1.0,0.0,0.0
842c133ffffffff,1.0,0.0,0.0
842c135ffffffff,4.0,0.0,0.0
842c139ffffffff,3.0,0.0,0.0
842c13bffffffff,3.0,0.0,0.0
842c13dffffffff,3.0,0.0,0.0
842c143ffffffff,2.0,0.0,0.0
842c149ffffffff,3.0,0.0,0.0
842c157ffffffff,7.0,0.0,0.0
842c15bffffffff,5.0,0.0,0.0
842c187ffffffff,2.0,0.0,0.0
842c18dffffffff,7.0,0.0,0.0
842c191ffffffff,30.0,0.0,0.0
842c193ffffffff,49.0,0.0,0.0
842c195ffffffff,2.0,0.0,0.0
842c197ffffffff,6.0,0.0,0.0
842c19dffffffff,3.0,0.0,0.0
842c1a7ffffffff,1.0,0.0,0.0
842c1b3ffffffff,7.0,0.0,0.0
842c1b7ffffffff,7.0,0.0,0.0
842c1bbffffffff,4.0,0.0,0.0
842c1bdffffffff,6.0,0.0,0.0
842c1cbffffffff,1.0,0.0,0.0
842c1d1ffffffff,6.0,0.0,0.0
842c1d5ffffffff,2.0,0.0,0.0
842c1d9ffffffff,3.0,0.0,0.0
842c1ddffffffff,7.0,0.0,0.0
842c1edffffffff,11.0,0.0,0.0
842c203ffffffff,96.0,0.0,3.0
842c20dffffffff,1.0,0.0,0.0
842c211ffffffff,1.0,0.0,0.0
842c215ffffffff,104.0,0.0,2.0
842c219ffffffff,10.0,0.0,0.0
842c21dffffffff,41.0,0.0,0.0
842c229ffffffff,2.0,0.0,0.0
842c22dffffffff,2.0,0.0,0.0
842c235ffffffff,5.0,0.0,0.0
842c237ffffffff,43.0,0.0,0.0
842c239ffffffff,3.0,0.0,0.0
842c23bffffffff,2.0,0.0,0.0
842c245ffffffff,2.0,0.0,0.0
842c261ffffffff,2.0,0.0,0.0
842c263ffffffff,4.0,0.0,0.0
842c269ffffffff,2.0,0.0,0.0
842c26bffffffff,2.0,0.0,0.0
842c26dffffffff,3.0,0.0,0.0
842c281ffffffff,8.0,0.0,0.0
842c283ffffffff,97.0,0.0,5.0
842c285ffffffff,1.0,0.0,1.0
842c287ffffffff,11.0,0.0,0.0
842c2a1ffffffff,96.0,0.0,18.0
842c2a3ffffffff,39.0,0.0,0.0
842c2a7ffffffff,1.0,0.0,0.0
842c2a9ffffffff,5.0,0.0,0.0
842c2abffffffff,58.0,0.0,5.0
842c2b7ffffffff,6.0,0.0,0.0
842c2b9ffffffff,2.0,0.0,0.0
842c2c1ffffffff,4.0,0.0,0.0
842c2c9ffffffff,19.0,0.0,0.0
842c2cbffffffff,16.0,0.0,0.0
842c2e1ffffffff,2.0,0.0,0.0
842c2e5ffffffff,30.0,0.0,2.0
842c2e7ffffffff,7.0,0.0,3.0
842c2e9ffffffff,3.0,0.0,0.0
842c2edffffffff,15.0,0.0,0.0
842c313ffffffff,1.0,0.0,0.0
842c317ffffffff,4.0,0.0,0.0
842c31dffffffff,2.0,0.0,0.0
842c333ffffffff,17.0,0.0,0.0
842c335ffffffff,3.0,0.0,0.0
842c365ffffffff,2.0,0.0,0.0
842c42dffffffff,2.0,0.0,0.0
842c4b9ffffffff,2.0,0.0,0.0
842c4cdffffffff,3.0,0.0,0.0
842c56dffffffff,161.0,0.0,0.0
842c725ffffffff,8.0,0.0,0.0
842c729ffffffff,1.0,0.0,0.0
842c763ffffffff,11.0,0.0,0.0
842c823ffffffff,4.0,0.0,0.0
842c831ffffffff,2.0,0.0,0.0
842c833ffffffff,31.0,0.0,0.0
842c835ffffffff,17.0,0.0,0.0
842c83bffffffff,1.0,0.0,0.0
842c853ffffffff,4.0,0.0,0.0
842c85bffffffff,5.0,0.0,0.0
842c887ffffffff,2.0,0.0,0.0
842c899ffffffff,1.0,0.0,0.0
842c89bffffffff,1.0,0.0,0.0
842c8a5ffffffff,4.0,0.0,0.0
842c8b7ffffffff,3.0,0.0,0.0
842c8b9ffffffff,2.0,0.0,0.0
842c8d7ffffffff,7.0,0.0,0.0
842c8e1ffffffff,2.0,0.0,0.0
842c8e5ffffffff,4.0,0.0,0.0
842c8edffffffff,26.0,0.0,0.0
842c901ffffffff,2.0,0.0,0.0
842c903ffffffff,350.0,26.0,0.0
842c911ffffffff,2.0,0.0,0.0
842c915ffffffff,68.0,1.0,0.0
842c917ffffffff,21.0,2.0,0.0
842c931ffffffff,49.0,0.0,0.0
842c933ffffffff,195.0,6.0,0.0
842c935ffffffff,183.0,0.0,0.0
842c937ffffffff,48.0,11.0,0.0
842c93bffffffff,996.0,93.0,0.0
842c93dffffffff,1.0,0.0,0.0
842c9bbffffffff,2.0,0.0,0.0
842c9c5ffffffff,4.0,0.0,0.0
842c9c9ffffffff,17.0,0.0,0.0
842c9d9ffffffff,8.0,0.0,0.0
842c9ddffffffff,6.0,0.0,0.0
842c9e9ffffffff,11.0,2.0,0.0
842ca4dffffffff,4.0,0.0,0.0
842ca81ffffffff,5.0,0.0,0.0
842ca85ffffffff,2.0,0.0,0.0
842caadffffffff,2.0,0.0,0.0
842cab1ffffffff,3.0,0.0,0.0
842cac3ffffffff,36.0,0.0,0.0
842cac5ffffffff,1.0,0.0,0.0
842cac7ffffffff,6.0,0.0,0.0
842cac9ffffffff,4.0,0.0,0.0
842cacbffffffff,3.0,0.0,0.0
842cacdffffffff,5.0,0.0,0.0
842cad9ffffffff,1.0,0.0,0.0
842cadbffffffff,8.0,0.0,0.0
