cell_id,Camptostoma obsoletum,Camptostoma obsoletum [pusillum Group],Camptostoma obsoletum [obsoletum Group]
84b34bdffffffff,18.0,0.0,0.0
84b34c1ffffffff,3.0,0.0,0.0
84b34c3ffffffff,3.0,0.0,0.0
84b34c5ffffffff,2.0,0.0,0.0
84b34c7ffffffff,19.0,0.0,0.0
84b34d3ffffffff,7.0,0.0,0.0
84b34d7ffffffff,8.0,0.0,0.0
84b34d9ffffffff,9.0,0.0,0.0
84b34dbffffffff,35.0,0.0,0.0
84b34e9ffffffff,4.0,0.0,0.0
84b34edffffffff,4.0,0.0,0.0
84b3511ffffffff,61.0,0.0,0.0
84b3513ffffffff,124.0,0.0,0.0
84b3515ffffffff,1.0,0.0,0.0
84b3519ffffffff,30.0,0.0,0.0
84b351bffffffff,22.0,0.0,0.0
84b3553ffffffff,2.0,0.0,0.0
84b3583ffffffff,2.0,0.0,0.0
84b3585ffffffff,19.0,0.0,0.0
84b3587ffffffff,7.0,0.0,0.0
84b3589ffffffff,115.0,0.0,0.0
84b358dffffffff,5.0,0.0,0.0
84b35a3ffffffff,4.0,0.0,0.0
84b35a7ffffffff,2.0,0.0,0.0
84b35a9ffffffff,8.0,0.0,0.0
84b35abffffffff,4.0,0.0,0.0
84b35adffffffff,3.0,0.0,0.0
84b35b1ffffffff,5.0,0.0,0.0
84b35b3ffffffff,2.0,0.0,0.0
84b35bdffffffff,8.0,0.0,0.0
84b35c1ffffffff,12.0,0.0,0.0
84b35c3ffffffff,7.0,0.0,0.0
84b35c5ffffffff,138.0,0.0,0.0
84b35c7ffffffff,54.0,0.0,0.0
84b35c9ffffffff,87.0,0.0,0.0
84b35cdffffffff,69.0,0.0,0.0
84b35d3ffffffff,1.0,0.0,0.0
84b35d5ffffffff,7.0,0.0,0.0
84b35d9ffffffff,5.0,0.0,0.0
84b35ddffffffff,1.0,0.0,0.0
84b35e1ffffffff,52.0,0.0,0.0
84b35e3ffffffff,39.0,0.0,0.0
84b35e7ffffffff,9.0,0.0,0.0
84b35e9ffffffff,173.0,0.0,0.0
84b35ebffffffff,40.0,0.0,0.0
84b35edffffffff,1.0,0.0,0.0
84b3605ffffffff,1.0,0.0,0.0
84b3611ffffffff,2.0,0.0,0.0
84b3615ffffffff,3.0,0.0,0.0
84b3617ffffffff,10.0,0.0,0.0
84b3623ffffffff,1.0,0.0,0.0
84b3627ffffffff,1.0,0.0,0.0
84b3629ffffffff,24.0,0.0,0.0
84b3633ffffffff,5.0,0.0,0.0
84b3635ffffffff,1.0,0.0,0.0
84b365dffffffff,3.0,0.0,0.0
84b3661ffffffff,5.0,0.0,0.0
84b3663ffffffff,1.0,0.0,0.0
84b3665ffffffff,4.0,0.0,0.0
84b3667ffffffff,9.0,0.0,0.0
84b366dffffffff,27.0,0.0,0.0
84b3683ffffffff,2.0,0.0,0.0
84b3689ffffffff,3.0,0.0,0.0
84b368bffffffff,18.0,0.0,0.0
84b3699ffffffff,61.0,0.0,0.0
84b369bffffffff,6.0,0.0,0.0
84b369dffffffff,6.0,0.0,0.0
84b36c3ffffffff,4.0,0.0,0.0
84b36d3ffffffff,5.0,0.0,0.0
84b36d5ffffffff,35.0,0.0,0.0
84b36d7ffffffff,4.0,0.0,0.0
84b36dbffffffff,2.0,0.0,0.0
84b3715ffffffff,1.0,0.0,0.0
84c2893ffffffff,5.0,0.0,0.0
84c2c05ffffffff,2.0,0.0,0.0
84c2c11ffffffff,2.0,0.0,0.0
84c2c15ffffffff,5.0,0.0,0.0
84c2c17ffffffff,102.0,0.0,0.0
84c2c19ffffffff,75.0,0.0,0.0
84c2c1bffffffff,2.0,0.0,0.0
84c2c1dffffffff,25.0,0.0,0.0
84c2c23ffffffff,13.0,0.0,0.0
84c2c37ffffffff,2.0,0.0,0.0
84c2c41ffffffff,2.0,0.0,0.0
84c2c45ffffffff,2.0,0.0,0.0
84c2c49ffffffff,2.0,0.0,0.0
84c2c53ffffffff,88.0,0.0,0.0
84c2c57ffffffff,3.0,0.0,0.0
84c2c59ffffffff,4.0,0.0,0.0
84c2c5bffffffff,91.0,0.0,0.0
84c2c5dffffffff,2.0,0.0,0.0
84c2c63ffffffff,2.0,0.0,0.0
84c2c69ffffffff,10.0,0.0,0.0
84c2c6dffffffff,7.0,0.0,0.0
84c2c85ffffffff,3.0,0.0,0.0
84c2c87ffffffff,18.0,0.0,0.0
84c2c89ffffffff,4.0,0.0,0.0
84c2c8dffffffff,6.0,0.0,0.0
84c2c95ffffffff,7.0,0.0,0.0
84c2c97ffffffff,40.0,0.0,0.0
84c2ca1ffffffff,2.0,0.0,0.0
84c2ca3ffffffff,4.0,0.0,0.0
84c2ca5ffffffff,14.0,0.0,0.0
84c2ca7ffffffff,48.0,0.0,0.0
84c2ca9ffffffff,16.0,0.0,0.0
84c2cabffffffff,25.0,0.0,0.0
84c2cadffffffff,36.0,0.0,0.0
84c2cb1ffffffff,118.0,0.0,0.0
84c2cb3ffffffff,6.0,0.0,0.0
84c2cb5ffffffff,11.0,0.0,0.0
84c2cb7ffffffff,1.0,0.0,0.0
84c2cb9ffffffff,15.0,0.0,0.0
84c2cbbffffffff,1.0,0.0,0.0
84c2cbdffffffff,120.0,0.0,0.0
84c2cc1ffffffff,7.0,0.0,0.0
84c2cc3ffffffff,4.0,0.0,0.0
84c2cc5ffffffff,3.0,0.0,0.0
84c2cc7ffffffff,13.0,0.0,0.0
84c2ccbffffffff,2.0,0.0,0.0
84c2ccdffffffff,6.0,0.0,0.0
84c2cd3ffffffff,72.0,0.0,0.0
84c2cd7ffffffff,4.0,0.0,0.0
84c2cdbffffffff,109.0,0.0,0.0
84c2ce1ffffffff,122.0,0.0,0.0
84c2ce5ffffffff,1.0,0.0,0.0
84c2ce7ffffffff,18.0,0.0,0.0
84c2ce9ffffffff,11.0,0.0,0.0
84c2cedffffffff,2.0,0.0,0.0
84c2d01ffffffff,1.0,0.0,0.0
84c2d03ffffffff,24.0,0.0,0.0
84c2d05ffffffff,9.0,0.0,0.0
84c2d09ffffffff,6.0,0.0,0.0
84c2d0dffffffff,8.0,0.0,0.0
84c2d17ffffffff,2.0,0.0,0.0
84c2d1dffffffff,3.0,0.0,0.0
84c2d2bffffffff,2.0,0.0,0.0
84c2d31ffffffff,2.0,0.0,0.0
84c2d35ffffffff,4.0,0.0,0.0
84c2d37ffffffff,4.0,0.0,0.0
84c2d3dffffffff,2.0,0.0,0.0
84c2d43ffffffff,26.0,0.0,0.0
84c2d45ffffffff,30.0,0.0,0.0
84c2d49ffffffff,5.0,0.0,0.0
84c2d4bffffffff,11.0,0.0,0.0
84c2d4dffffffff,6.0,0.0,1.0
84c2d55ffffffff,3.0,0.0,0.0
84c2d59ffffffff,1.0,0.0,0.0
84c2d5dffffffff,2.0,0.0,0.0
84c2d63ffffffff,6.0,0.0,0.0
84c2d69ffffffff,9.0,0.0,0.0
84c2d6bffffffff,24.0,0.0,0.0
84c2d81ffffffff,1.0,0.0,0.0
84c2d85ffffffff,32.0,0.0,0.0
84c2d8dffffffff,14.0,0.0,0.0
84c2d93ffffffff,167.0,0.0,2.0
84c2d97ffffffff,4.0,0.0,0.0
84c2d9bffffffff,40.0,0.0,0.0
84c2dabffffffff,4.0,0.0,0.0
84c2db1ffffffff,9.0,0.0,0.0
84c2db3ffffffff,4.0,0.0,0.0
84c2db9ffffffff,2.0,0.0,0.0
84c2dbbffffffff,3.0,0.0,0.0
84c2dd1ffffffff,2.0,0.0,0.0
84c2ddbffffffff,3.0,0.0,0.0
84c2de9ffffffff,1.0,0.0,0.0
84c2debffffffff,2.0,0.0,0.0
84c2e07ffffffff,2.0,0.0,0.0
84c2e17ffffffff,3.0,0.0,0.0
84c2e1dffffffff,1.0,0.0,0.0
84c2e21ffffffff,3.0,0.0,0.0
84c2e23ffffffff,42.0,0.0,0.0
84c2e2bffffffff,4.0,0.0,0.0
84c2e31ffffffff,374.0,0.0,13.0
84c2e33ffffffff,81.0,0.0,0.0
84c2e35ffffffff,4.0,0.0,0.0
84c2e37ffffffff,5.0,0.0,0.0
84c2e39ffffffff,29.0,0.0,0.0
84c2e3bffffffff,16.0,0.0,0.0
84c2e3dffffffff,15.0,0.0,0.0
84c2e85ffffffff,9.0,0.0,0.0
84c2e87ffffffff,10.0,0.0,0.0
84c2ea1ffffffff,10.0,0.0,0.0
84c2ea3ffffffff,4.0,0.0,0.0
84c2ea5ffffffff,2.0,0.0,0.0
84c2ea7ffffffff,2.0,0.0,0.0
84c2eadffffffff,1.0,0.0,0.0
84c2eb5ffffffff,3.0,0.0,0.0
84c2ebbffffffff,17.0,0.0,0.0
84c2ee5ffffffff,6.0,0.0,0.0
84c2ee7ffffffff,2.0,0.0,0.0
84c2f11ffffffff,71.0,0.0,0.0
84c2f15ffffffff,82.0,0.0,0.0
84c2f17ffffffff,3.0,0.0,0.0
84c2f23ffffffff,30.0,0.0,0.0
84c2f27ffffffff,34.0,0.0,4.0
84c2f2bffffffff,75.0,0.0,0.0
84c2f31ffffffff,14.0,0.0,0.0
84c2f35ffffffff,12.0,0.0,0.0
84c2f37ffffffff,21.0,0.0,0.0
84c2f39ffffffff,49.0,0.0,0.0
84c2f3bffffffff,4.0,0.0,0.0
84c2f3dffffffff,178.0,0.0,1.0
84c36a3ffffffff,4.0,0.0,0.0
84c36b1ffffffff,2.0,0.0,0.0
