cell_id,Lanius cristatus,Lanius cristatus cristatus/confusus,Lanius cristatus superciliosus,Lanius cristatus lucionensis
8465b33ffffffff,58.0,9.0,0.0,0.0
8465b39ffffffff,20.0,2.0,0.0,0.0
8465b3dffffffff,52.0,2.0,0.0,2.0
8465b45ffffffff,3.0,0.0,0.0,0.0
8465b51ffffffff,8.0,0.0,0.0,2.0
8465b53ffffffff,2.0,0.0,0.0,0.0
8465b57ffffffff,34.0,2.0,0.0,0.0
8465b5bffffffff,9.0,0.0,0.0,0.0
8465b61ffffffff,51.0,5.0,1.0,0.0
8465b65ffffffff,8.0,0.0,0.0,0.0
8465b67ffffffff,6.0,0.0,0.0,0.0
8465b6bffffffff,31.0,0.0,0.0,6.0
8468025ffffffff,8.0,0.0,0.0,0.0
8468029ffffffff,9.0,0.0,0.0,4.0
846802dffffffff,47.0,0.0,0.0,0.0
8468101ffffffff,5.0,0.0,0.0,0.0
8468111ffffffff,1.0,0.0,0.0,0.0
8468119ffffffff,1.0,0.0,0.0,0.0
846811bffffffff,5.0,0.0,0.0,0.0
8468153ffffffff,6.0,0.0,0.0,0.0
8468157ffffffff,11.0,0.0,0.0,0.0
8468181ffffffff,2.0,0.0,0.0,0.0
8468189ffffffff,2.0,0.0,0.0,0.0
846818dffffffff,5.0,0.0,0.0,0.0
846819dffffffff,2.0,0.0,0.0,0.0
84681b9ffffffff,1.0,0.0,0.0,0.0
84681c3ffffffff,5.0,0.0,0.0,0.0
84681d5ffffffff,2.0,0.0,0.0,0.0
8468281ffffffff,77.0,0.0,0.0,20.0
8468285ffffffff,116.0,0.0,0.0,37.0
84682a9ffffffff,2.0,0.0,0.0,0.0
84682d1ffffffff,11.0,0.0,0.0,0.0
8468401ffffffff,15.0,0.0,0.0,2.0
8468407ffffffff,2.0,0.0,0.0,0.0
8468415ffffffff,2.0,0.0,0.0,0.0
8468423ffffffff,11.0,0.0,0.0,1.0
846842bffffffff,4.0,0.0,0.0,1.0
8468433ffffffff,20.0,0.0,0.0,2.0
8468435ffffffff,154.0,0.0,0.0,59.0
846843dffffffff,2.0,0.0,0.0,1.0
8468441ffffffff,19.0,0.0,0.0,3.0
8468445ffffffff,3.0,0.0,0.0,0.0
8468447ffffffff,95.0,0.0,0.0,16.0
8468449ffffffff,12.0,0.0,0.0,5.0
8468459ffffffff,5.0,0.0,0.0,0.0
8468469ffffffff,21.0,0.0,0.0,0.0
846846bffffffff,18.0,0.0,0.0,0.0
846846dffffffff,87.0,0.0,0.0,8.0
84684e5ffffffff,123.0,0.0,0.0,34.0
846856bffffffff,32.0,0.0,0.0,8.0
8468583ffffffff,11.0,0.0,0.0,0.0
8468589ffffffff,51.0,0.0,0.0,2.0
846858bffffffff,16.0,0.0,0.0,0.0
846858dffffffff,15.0,0.0,0.0,0.0
846859dffffffff,2.0,0.0,0.0,0.0
84685c3ffffffff,102.0,0.0,0.0,8.0
84685c5ffffffff,2.0,0.0,0.0,0.0
84685c7ffffffff,130.0,0.0,0.0,20.0
84685c9ffffffff,2.0,0.0,0.0,0.0
84685cbffffffff,3.0,0.0,0.0,3.0
84685d1ffffffff,50.0,0.0,0.0,2.0
84685d5ffffffff,38.0,0.0,0.0,2.0
84685d7ffffffff,4.0,0.0,0.0,0.0
84685dbffffffff,3.0,0.0,0.0,3.0
84685ddffffffff,4.0,0.0,0.0,4.0
84685e1ffffffff,6.0,0.0,0.0,0.0
84685e3ffffffff,50.0,0.0,0.0,2.0
84685e7ffffffff,69.0,0.0,0.0,0.0
84685e9ffffffff,12.0,0.0,0.0,0.0
84685ebffffffff,3.0,0.0,0.0,0.0
84685edffffffff,1.0,0.0,0.0,0.0
8468619ffffffff,2.0,0.0,0.0,0.0
8468621ffffffff,4.0,0.0,0.0,1.0
8468625ffffffff,11.0,0.0,0.0,2.0
8468631ffffffff,2.0,0.0,0.0,0.0
8468633ffffffff,1.0,0.0,0.0,0.0
846863dffffffff,2.0,0.0,0.0,0.0
8468651ffffffff,14.0,0.0,0.0,14.0
8468655ffffffff,1.0,0.0,0.0,0.0
8468657ffffffff,11.0,0.0,0.0,0.0
846865bffffffff,5.0,0.0,0.0,0.0
846865dffffffff,7.0,0.0,0.0,0.0
8468665ffffffff,4.0,0.0,0.0,0.0
846866dffffffff,6.0,0.0,0.0,0.0
84686e5ffffffff,2.0,0.0,0.0,0.0
8468719ffffffff,5.0,0.0,0.0,3.0
846871bffffffff,14.0,0.0,0.0,3.0
846871dffffffff,9.0,0.0,0.0,6.0
8468751ffffffff,14.0,0.0,0.0,2.0
8468753ffffffff,3.0,0.0,0.0,0.0
846914dffffffff,1.0,0.0,0.0,0.0
8469301ffffffff,2.0,0.0,0.0,0.0
8469345ffffffff,11.0,0.0,0.0,0.0
8469347ffffffff,2.0,0.0,0.0,0.0
8469349ffffffff,1.0,1.0,0.0,0.0
846934dffffffff,2.0,0.0,0.0,0.0
846940bffffffff,4.0,0.0,0.0,0.0
8469411ffffffff,25.0,0.0,0.0,0.0
8469415ffffffff,20.0,0.0,0.0,2.0
8469417ffffffff,426.0,0.0,0.0,32.0
8469419ffffffff,58.0,0.0,0.0,0.0
846941bffffffff,1.0,0.0,0.0,0.0
846941dffffffff,2.0,0.0,0.0,0.0
8469431ffffffff,1.0,0.0,0.0,0.0
8469433ffffffff,203.0,0.0,0.0,8.0
8469437ffffffff,2.0,0.0,0.0,0.0
8469439ffffffff,450.0,0.0,0.0,69.0
846943bffffffff,134.0,0.0,0.0,2.0
8469451ffffffff,18.0,0.0,0.0,0.0
8469453ffffffff,20.0,0.0,0.0,0.0
8469457ffffffff,4.0,0.0,0.0,0.0
846945bffffffff,1.0,0.0,0.0,0.0
846945dffffffff,2.0,0.0,0.0,0.0
84694a9ffffffff,6.0,0.0,0.0,0.0
84694adffffffff,9.0,0.0,0.0,1.0
84694b5ffffffff,9.0,0.0,0.0,0.0
84694b7ffffffff,6.0,0.0,0.0,0.0
84694c9ffffffff,4.0,0.0,0.0,0.0
84694cdffffffff,9.0,0.0,0.0,4.0
84694e1ffffffff,503.0,0.0,0.0,40.0
84694e5ffffffff,353.0,0.0,0.0,42.0
84694e7ffffffff,21.0,0.0,0.0,0.0
84694e9ffffffff,4.0,0.0,0.0,1.0
84694ebffffffff,9.0,0.0,0.0,0.0
84694edffffffff,1972.0,0.0,0.0,97.0
8469583ffffffff,5.0,0.0,0.0,2.0
8469585ffffffff,2.0,0.0,0.0,0.0
8469589ffffffff,8.0,0.0,0.0,0.0
846958bffffffff,26.0,0.0,0.0,7.0
8469593ffffffff,6.0,0.0,0.0,6.0
846959dffffffff,14.0,0.0,0.0,0.0
84695a9ffffffff,2.0,0.0,0.0,0.0
84695d1ffffffff,14.0,0.0,0.0,0.0
84695d7ffffffff,7.0,0.0,0.0,2.0
84695d9ffffffff,10.0,0.0,0.0,2.0
84695dbffffffff,15.0,0.0,0.0,1.0
84695ddffffffff,1.0,0.0,0.0,0.0
84695e3ffffffff,7.0,0.0,0.0,1.0
8469683ffffffff,8.0,0.0,0.0,3.0
8469685ffffffff,56.0,0.0,0.0,9.0
846968bffffffff,2.0,0.0,0.0,0.0
846969dffffffff,3.0,0.0,0.0,0.0
84696a1ffffffff,1.0,0.0,0.0,1.0
84696a3ffffffff,7.0,0.0,0.0,0.0
84696a5ffffffff,19.0,0.0,0.0,2.0
84696a9ffffffff,2.0,0.0,0.0,0.0
84696adffffffff,60.0,0.0,0.0,4.0
84696b9ffffffff,1.0,0.0,0.0,0.0
84696c1ffffffff,91.0,0.0,0.0,4.0
84696c3ffffffff,1.0,0.0,0.0,0.0
84696c9ffffffff,6.0,0.0,0.0,0.0
84696cbffffffff,14.0,0.0,0.0,0.0
84696d7ffffffff,25.0,0.0,0.0,13.0
84696ddffffffff,1.0,0.0,0.0,1.0
84696e3ffffffff,4.0,0.0,0.0,0.0
84696e7ffffffff,5.0,0.0,0.0,0.0
848c107ffffffff,5.0,0.0,0.0,0.0
848c895ffffffff,2.0,0.0,0.0,0.0
848cad5ffffffff,9.0,0.0,0.0,0.0
848caddffffffff,6.0,1.0,0.0,0.0
848cd25ffffffff,2.0,0.0,0.0,0.0
848cd27ffffffff,2.0,0.0,0.0,0.0
848cd33ffffffff,2.0,0.0,0.0,0.0
848cd35ffffffff,1.0,0.0,0.0,0.0
848db53ffffffff,4.0,0.0,0.0,0.0
8495a4dffffffff,1.0,0.0,0.0,0.0
