cell_id,Larus dominicanus,Larus dominicanus dominicanus,Larus dominicanus austrinus,Larus dominicanus judithae,Larus dominicanus vetula,Larus dominicanus melisandae
84de957ffffffff,109.0,3.0,0.0,0.0,0.0,0.0
84de95dffffffff,80.0,1.0,0.0,0.0,0.0,0.0
84dea67ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84dea85ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84deaa5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84deabdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84deb55ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84deb5dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84df007ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84df00dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84df011ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84df025ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84df029ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84df02dffffffff,34.0,0.0,2.0,0.0,0.0,0.0
84df045ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84df061ffffffff,163.0,0.0,31.0,0.0,0.0,0.0
84df063ffffffff,12.0,0.0,3.0,0.0,0.0,0.0
84df067ffffffff,20.0,0.0,3.0,0.0,0.0,0.0
84df069ffffffff,187.0,0.0,34.0,0.0,0.0,0.0
84df06bffffffff,42.0,0.0,17.0,0.0,0.0,0.0
84df06dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84df11dffffffff,3.0,0.0,3.0,0.0,0.0,0.0
84df141ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84df143ffffffff,38.0,0.0,19.0,0.0,0.0,0.0
84df147ffffffff,74.0,0.0,18.0,0.0,0.0,0.0
84df149ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84df14bffffffff,130.0,0.0,17.0,0.0,0.0,0.0
84df151ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84df15dffffffff,24.0,0.0,6.0,0.0,0.0,0.0
84df16bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84df191ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84df1c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84df1e5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84df1edffffffff,45.0,0.0,15.0,0.0,0.0,0.0
84df287ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84df2a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84df2bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84df303ffffffff,45.0,0.0,7.0,0.0,0.0,0.0
84df30bffffffff,74.0,0.0,21.0,0.0,0.0,0.0
84df311ffffffff,5.0,0.0,3.0,0.0,0.0,0.0
84df313ffffffff,4.0,0.0,4.0,0.0,0.0,0.0
84df315ffffffff,69.0,0.0,9.0,0.0,0.0,0.0
84df31dffffffff,69.0,0.0,8.0,0.0,0.0,0.0
84df321ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84df323ffffffff,2.0,0.0,1.0,0.0,0.0,0.0
84df327ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84df329ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84df333ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84df339ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84df33dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84df351ffffffff,121.0,0.0,52.0,0.0,0.0,0.0
84df353ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84df355ffffffff,278.0,0.0,58.0,0.0,0.0,0.0
84df357ffffffff,76.0,0.0,39.0,0.0,0.0,0.0
84df359ffffffff,167.0,0.0,72.0,0.0,0.0,0.0
84df35dffffffff,173.0,0.0,45.0,0.0,0.0,0.0
84df363ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84df401ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84df409ffffffff,58.0,4.0,0.0,0.0,0.0,0.0
84df40bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84df40dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84df419ffffffff,144.0,35.0,0.0,0.0,0.0,0.0
84df41bffffffff,181.0,4.0,0.0,0.0,0.0,0.0
84df41dffffffff,55.0,2.0,0.0,0.0,0.0,0.0
84df421ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84df423ffffffff,14.0,2.0,0.0,0.0,0.0,0.0
84df427ffffffff,17.0,2.0,0.0,0.0,0.0,0.0
84df42bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84df445ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84df447ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84df44dffffffff,22.0,2.0,0.0,0.0,0.0,0.0
84df451ffffffff,2272.0,174.0,0.0,0.0,0.0,0.0
84df455ffffffff,374.0,41.0,0.0,0.0,0.0,0.0
84df457ffffffff,57.0,2.0,0.0,0.0,0.0,0.0
84df459ffffffff,641.0,66.0,0.0,0.0,0.0,0.0
84df45bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84df45dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84df4c9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84df4d9ffffffff,134.0,9.0,0.0,0.0,0.0,0.0
84df5abffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84df5b3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84df5d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84df621ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84df633ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84df681ffffffff,45.0,4.0,0.0,0.0,0.0,0.0
84df683ffffffff,681.0,72.0,0.0,0.0,0.0,0.0
84df685ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84df687ffffffff,297.0,40.0,0.0,0.0,0.0,0.0
84df689ffffffff,312.0,64.0,0.0,0.0,0.0,0.0
84df68bffffffff,715.0,80.0,0.0,0.0,0.0,0.0
84df68dffffffff,32.0,8.0,0.0,0.0,0.0,0.0
84df691ffffffff,119.0,27.0,0.0,0.0,0.0,0.0
84df693ffffffff,24.0,11.0,0.0,0.0,0.0,0.0
84df695ffffffff,20.0,2.0,0.0,0.0,0.0,0.0
84df697ffffffff,233.0,35.0,0.0,0.0,0.0,0.0
84df699ffffffff,630.0,120.0,0.0,0.0,0.0,0.0
84df69bffffffff,17.0,5.0,0.0,0.0,0.0,0.0
84df69dffffffff,1255.0,215.0,0.0,0.0,0.0,0.0
84df6a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84df6a3ffffffff,36.0,2.0,0.0,0.0,0.0,0.0
84df6a5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84df6a7ffffffff,511.0,37.0,0.0,0.0,0.0,0.0
84df6a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84df6abffffffff,7.0,2.0,0.0,0.0,0.0,0.0
84df6adffffffff,9.0,2.0,0.0,0.0,0.0,0.0
84df6b1ffffffff,18.0,2.0,0.0,0.0,0.0,0.0
84df6b3ffffffff,27.0,10.0,0.0,0.0,0.0,0.0
84df6b5ffffffff,91.0,0.0,0.0,0.0,0.0,0.0
84df6b7ffffffff,34.0,10.0,0.0,0.0,0.0,0.0
84df6b9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84df6bbffffffff,91.0,11.0,0.0,0.0,0.0,0.0
84df6bdffffffff,44.0,7.0,0.0,0.0,0.0,0.0
84df6c1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84df6c3ffffffff,34.0,25.0,0.0,0.0,0.0,0.0
84df6c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84df6c7ffffffff,14.0,8.0,0.0,0.0,0.0,0.0
84df6c9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84df6cbffffffff,6.0,4.0,0.0,0.0,0.0,0.0
84df6cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84df6d3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84df6d7ffffffff,774.0,93.0,0.0,0.0,0.0,0.0
84df6d9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84df6ddffffffff,17.0,6.0,0.0,0.0,0.0,0.0
84df6e1ffffffff,26.0,3.0,0.0,0.0,0.0,0.0
84df6e3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84df6e5ffffffff,24.0,5.0,0.0,0.0,0.0,0.0
84df6e7ffffffff,26.0,3.0,0.0,0.0,0.0,0.0
84df6e9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84df6ebffffffff,17.0,11.0,0.0,0.0,0.0,0.0
84df6edffffffff,7.0,1.0,0.0,0.0,0.0,0.0
84df707ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84df713ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84df803ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84df811ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84df83bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84dfadbffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84e0923ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84e0935ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84e0939ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84e093dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84e8911ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84e8913ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84e8981ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84e8987ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84e8989ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84e898dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84e89b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84e89b3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84e89b7ffffffff,155.0,0.0,12.0,0.0,0.0,0.0
84e89c5ffffffff,4.0,0.0,1.0,0.0,0.0,0.0
84e89c7ffffffff,6.0,0.0,1.0,0.0,0.0,0.0
84e89cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ee693ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
