cell_id,Colinus virginianus,Colinus virginianus [virginianus Group],Colinus virginianus graysoni/nigripectus,Colinus virginianus [pectoralis Group],Colinus virginianus [coyoleos Group]
8445923ffffffff,3.0,0.0,0.0,0.0,0.0
844592bffffffff,1.0,0.0,0.0,0.0,0.0
84459c3ffffffff,2.0,0.0,0.0,0.0,0.0
84459d9ffffffff,17.0,0.0,0.0,0.0,0.0
84459dbffffffff,3.0,0.0,0.0,0.0,0.0
8448803ffffffff,84.0,1.0,0.0,0.0,0.0
8448805ffffffff,27.0,0.0,0.0,0.0,0.0
8448807ffffffff,2.0,0.0,0.0,0.0,0.0
844880dffffffff,193.0,7.0,0.0,0.0,0.0
8448815ffffffff,16.0,0.0,0.0,0.0,0.0
8448817ffffffff,5.0,0.0,0.0,0.0,0.0
8448821ffffffff,6.0,0.0,0.0,0.0,0.0
8448823ffffffff,4.0,0.0,0.0,0.0,0.0
8448825ffffffff,409.0,0.0,0.0,0.0,0.0
8448827ffffffff,66.0,0.0,0.0,0.0,0.0
8448829ffffffff,10.0,0.0,0.0,0.0,0.0
844882bffffffff,109.0,0.0,0.0,0.0,0.0
844882dffffffff,293.0,0.0,0.0,0.0,0.0
8448831ffffffff,76.0,0.0,0.0,0.0,0.0
8448833ffffffff,126.0,0.0,0.0,0.0,0.0
8448835ffffffff,36.0,0.0,0.0,0.0,0.0
8448837ffffffff,63.0,0.0,0.0,0.0,0.0
8448839ffffffff,38.0,0.0,0.0,0.0,0.0
844883bffffffff,19.0,0.0,0.0,0.0,0.0
844883dffffffff,19.0,0.0,0.0,0.0,0.0
8448841ffffffff,7.0,0.0,0.0,0.0,0.0
8448843ffffffff,1.0,0.0,0.0,0.0,0.0
8448845ffffffff,17.0,0.0,0.0,0.0,0.0
8448847ffffffff,2.0,0.0,0.0,0.0,0.0
8448849ffffffff,5.0,0.0,0.0,0.0,0.0
844884dffffffff,6.0,0.0,0.0,0.0,0.0
8448853ffffffff,3.0,0.0,0.0,0.0,0.0
8448855ffffffff,7.0,0.0,0.0,0.0,0.0
8448861ffffffff,78.0,0.0,0.0,0.0,0.0
8448863ffffffff,39.0,9.0,0.0,0.0,0.0
8448865ffffffff,27.0,0.0,0.0,0.0,0.0
8448867ffffffff,147.0,0.0,0.0,0.0,0.0
8448869ffffffff,78.0,3.0,0.0,0.0,0.0
844886bffffffff,127.0,2.0,0.0,0.0,0.0
844886dffffffff,76.0,0.0,0.0,0.0,0.0
8448881ffffffff,77.0,0.0,0.0,0.0,0.0
8448885ffffffff,2.0,0.0,0.0,0.0,0.0
8448887ffffffff,19.0,0.0,0.0,0.0,0.0
8448889ffffffff,3.0,0.0,0.0,0.0,0.0
844888dffffffff,1.0,0.0,0.0,0.0,0.0
8448897ffffffff,4.0,0.0,0.0,0.0,0.0
84488a1ffffffff,27.0,0.0,0.0,0.0,0.0
84488a3ffffffff,10.0,0.0,0.0,0.0,0.0
84488a7ffffffff,211.0,0.0,0.0,0.0,0.0
84488a9ffffffff,21.0,0.0,0.0,0.0,0.0
84488adffffffff,1.0,0.0,0.0,0.0,0.0
84488b1ffffffff,37.0,0.0,0.0,0.0,0.0
84488b3ffffffff,85.0,0.0,0.0,0.0,0.0
84488b5ffffffff,4.0,0.0,0.0,0.0,0.0
84488b7ffffffff,17.0,0.0,0.0,0.0,0.0
84488b9ffffffff,4.0,0.0,0.0,0.0,0.0
84488bbffffffff,13.0,0.0,0.0,0.0,0.0
84488bdffffffff,9.0,0.0,0.0,0.0,0.0
84488d5ffffffff,8.0,0.0,0.0,0.0,0.0
84488e1ffffffff,90.0,0.0,0.0,0.0,0.0
84488e3ffffffff,6.0,0.0,0.0,0.0,0.0
84488e5ffffffff,20.0,0.0,0.0,0.0,0.0
84488e9ffffffff,60.0,0.0,0.0,0.0,0.0
84488ebffffffff,74.0,0.0,0.0,0.0,0.0
84488edffffffff,207.0,0.0,0.0,0.0,0.0
8448901ffffffff,13.0,0.0,0.0,0.0,0.0
8448903ffffffff,89.0,0.0,0.0,0.0,0.0
8448907ffffffff,705.0,0.0,0.0,0.0,0.0
844890bffffffff,52.0,0.0,0.0,0.0,0.0
8448911ffffffff,25.0,0.0,0.0,0.0,0.0
8448913ffffffff,26.0,0.0,0.0,0.0,0.0
8448915ffffffff,58.0,0.0,0.0,0.0,0.0
8448917ffffffff,6.0,0.0,0.0,0.0,0.0
8448919ffffffff,70.0,0.0,0.0,0.0,0.0
844891bffffffff,147.0,0.0,0.0,0.0,0.0
844891dffffffff,75.0,0.0,0.0,0.0,0.0
8448923ffffffff,122.0,0.0,0.0,0.0,0.0
8448927ffffffff,2.0,0.0,0.0,0.0,0.0
8448931ffffffff,30.0,0.0,0.0,0.0,0.0
8448933ffffffff,50.0,0.0,0.0,0.0,0.0
8448935ffffffff,32.0,0.0,0.0,0.0,0.0
8448937ffffffff,844.0,3.0,0.0,0.0,0.0
8448939ffffffff,95.0,0.0,0.0,0.0,0.0
844893bffffffff,7.0,0.0,0.0,0.0,0.0
844893dffffffff,167.0,0.0,0.0,0.0,0.0
8448951ffffffff,102.0,0.0,0.0,0.0,0.0
8448953ffffffff,77.0,0.0,0.0,0.0,0.0
8448955ffffffff,45.0,0.0,0.0,0.0,0.0
8448957ffffffff,68.0,0.0,0.0,0.0,0.0
8448959ffffffff,730.0,31.0,0.0,0.0,0.0
844895bffffffff,29.0,0.0,0.0,0.0,0.0
844895dffffffff,25.0,2.0,0.0,0.0,0.0
8448981ffffffff,38.0,0.0,0.0,0.0,0.0
8448983ffffffff,66.0,0.0,0.0,0.0,0.0
8448985ffffffff,404.0,0.0,0.0,0.0,0.0
8448987ffffffff,16.0,0.0,0.0,0.0,0.0
8448989ffffffff,66.0,0.0,0.0,0.0,0.0
844898bffffffff,22.0,0.0,0.0,0.0,0.0
844898dffffffff,621.0,0.0,0.0,0.0,0.0
8448991ffffffff,154.0,0.0,0.0,0.0,0.0
8448993ffffffff,75.0,0.0,0.0,0.0,0.0
8448995ffffffff,11.0,0.0,0.0,0.0,0.0
8448997ffffffff,293.0,0.0,0.0,0.0,0.0
8448999ffffffff,50.0,0.0,0.0,0.0,0.0
844899bffffffff,25.0,0.0,0.0,0.0,0.0
844899dffffffff,43.0,0.0,0.0,0.0,0.0
84489a3ffffffff,7.0,0.0,0.0,0.0,0.0
84489a7ffffffff,2.0,0.0,0.0,0.0,0.0
84489a9ffffffff,32.0,0.0,0.0,0.0,0.0
84489abffffffff,159.0,0.0,0.0,0.0,0.0
84489b1ffffffff,7.0,0.0,0.0,0.0,0.0
84489b3ffffffff,2.0,0.0,0.0,0.0,0.0
84489b5ffffffff,4.0,0.0,0.0,0.0,0.0
84489b7ffffffff,24.0,0.0,0.0,0.0,0.0
84489b9ffffffff,10.0,0.0,0.0,0.0,0.0
84489bbffffffff,15.0,0.0,0.0,0.0,0.0
84489bdffffffff,39.0,0.0,0.0,0.0,0.0
84489c1ffffffff,205.0,0.0,0.0,0.0,0.0
84489c3ffffffff,93.0,0.0,0.0,0.0,0.0
84489c5ffffffff,244.0,0.0,0.0,0.0,0.0
84489c7ffffffff,117.0,0.0,0.0,0.0,0.0
84489c9ffffffff,137.0,0.0,0.0,0.0,0.0
84489cbffffffff,31.0,0.0,0.0,0.0,0.0
84489cdffffffff,147.0,0.0,0.0,0.0,0.0
84489d1ffffffff,93.0,0.0,0.0,0.0,0.0
84489d3ffffffff,196.0,0.0,0.0,0.0,0.0
84489d5ffffffff,1.0,0.0,0.0,0.0,0.0
84489d7ffffffff,19.0,0.0,0.0,0.0,0.0
84489d9ffffffff,35.0,0.0,0.0,0.0,0.0
84489ddffffffff,29.0,0.0,0.0,0.0,0.0
84489e1ffffffff,3.0,0.0,0.0,0.0,0.0
84489e3ffffffff,34.0,0.0,0.0,0.0,0.0
84489e9ffffffff,4.0,0.0,0.0,0.0,0.0
84489ebffffffff,131.0,0.0,0.0,0.0,0.0
8448a01ffffffff,2.0,0.0,0.0,0.0,0.0
8448a21ffffffff,17.0,0.0,0.0,0.0,0.0
8448a23ffffffff,7.0,0.0,0.0,0.0,0.0
8448a25ffffffff,5.0,0.0,0.0,0.0,0.0
8448a27ffffffff,133.0,0.0,0.0,0.0,0.0
8448a2dffffffff,2.0,0.0,0.0,0.0,0.0
8448a35ffffffff,5.0,0.0,0.0,0.0,0.0
8448a67ffffffff,2.0,0.0,0.0,0.0,0.0
8448b09ffffffff,1.0,0.0,0.0,0.0,0.0
8448b13ffffffff,1745.0,117.0,0.0,0.0,0.0
8448b15ffffffff,354.0,31.0,0.0,0.0,0.0
8448b17ffffffff,127.0,16.0,0.0,0.0,0.0
8448b19ffffffff,16.0,0.0,0.0,0.0,0.0
8448b1bffffffff,7.0,0.0,0.0,0.0,0.0
8448b1dffffffff,121.0,0.0,0.0,0.0,0.0
8448b23ffffffff,394.0,23.0,0.0,0.0,0.0
8448b2bffffffff,224.0,4.0,0.0,0.0,0.0
8448b31ffffffff,685.0,40.0,0.0,0.0,0.0
8448b33ffffffff,28.0,0.0,0.0,0.0,0.0
8448b35ffffffff,108.0,2.0,0.0,0.0,0.0
8448b37ffffffff,881.0,30.0,0.0,0.0,0.0
8448b39ffffffff,309.0,14.0,0.0,0.0,0.0
8448b3bffffffff,236.0,3.0,0.0,0.0,0.0
8448b3dffffffff,1884.0,82.0,0.0,0.0,0.0
8448b49ffffffff,4.0,0.0,0.0,0.0,0.0
8448b4bffffffff,1.0,0.0,0.0,0.0,0.0
8448b4dffffffff,8.0,0.0,0.0,0.0,0.0
8448b51ffffffff,10.0,0.0,0.0,0.0,0.0
8448b53ffffffff,4.0,0.0,0.0,0.0,0.0
8448b59ffffffff,10.0,0.0,0.0,0.0,0.0
8448b5bffffffff,24.0,0.0,0.0,0.0,0.0
8448d03ffffffff,10.0,0.0,0.0,0.0,0.0
8448d07ffffffff,7.0,0.0,0.0,0.0,0.0
8448d21ffffffff,20.0,0.0,0.0,0.0,0.0
8448d23ffffffff,6.0,0.0,0.0,0.0,0.0
8448d25ffffffff,13.0,0.0,0.0,0.0,0.0
8448d27ffffffff,82.0,0.0,0.0,0.0,0.0
8448d29ffffffff,9.0,0.0,0.0,0.0,0.0
8448d2bffffffff,21.0,0.0,0.0,0.0,0.0
8448d2dffffffff,4.0,0.0,0.0,0.0,0.0
8448d31ffffffff,3.0,0.0,0.0,0.0,0.0
8448d33ffffffff,26.0,0.0,0.0,0.0,0.0
8448d35ffffffff,163.0,0.0,0.0,0.0,0.0
8448d37ffffffff,57.0,0.0,0.0,0.0,0.0
8448d3dffffffff,7.0,0.0,0.0,0.0,0.0
8448d43ffffffff,1.0,0.0,0.0,0.0,0.0
8448d61ffffffff,3.0,0.0,0.0,0.0,0.0
8448d65ffffffff,1.0,0.0,0.0,0.0,0.0
8448d67ffffffff,6.0,0.0,0.0,0.0,0.0
8448d6dffffffff,4.0,0.0,0.0,0.0,0.0
8448da9ffffffff,1.0,0.0,0.0,0.0,0.0
8448eebffffffff,68.0,0.0,0.0,0.0,0.0
8449811ffffffff,2.0,0.0,0.0,0.0,0.0
8449813ffffffff,2.0,0.0,0.0,0.0,0.0
8449815ffffffff,2.0,0.0,0.0,0.0,0.0
8449819ffffffff,1.0,0.0,0.0,0.0,0.0
8449823ffffffff,38.0,0.0,0.0,0.0,0.0
8449829ffffffff,2.0,0.0,0.0,0.0,0.0
844982bffffffff,12.0,0.0,0.0,0.0,0.0
8449831ffffffff,5.0,0.0,0.0,0.0,0.0
844983bffffffff,14.0,0.0,0.0,0.0,0.0
844983dffffffff,11.0,0.0,0.0,0.0,0.0
8449843ffffffff,2.0,0.0,0.0,0.0,0.0
844986dffffffff,2.0,0.0,0.0,0.0,0.0
8449885ffffffff,5.0,0.0,0.0,0.0,0.0
8449889ffffffff,2.0,0.0,0.0,0.0,0.0
844988dffffffff,7.0,0.0,0.0,0.0,0.0
84498bdffffffff,10.0,0.0,0.0,0.0,0.0
84498c1ffffffff,2.0,0.0,0.0,0.0,0.0
84498c5ffffffff,2.0,0.0,0.0,0.0,0.0
84498c7ffffffff,5.0,0.0,0.0,0.0,0.0
84498c9ffffffff,12.0,0.0,0.0,0.0,0.0
84498cdffffffff,4.0,0.0,0.0,0.0,0.0
84498e3ffffffff,15.0,0.0,0.0,0.0,0.0
84498ebffffffff,14.0,0.0,0.0,0.0,0.0
8449907ffffffff,4.0,0.0,0.0,0.0,0.0
844991dffffffff,2.0,0.0,0.0,0.0,0.0
844992bffffffff,4.0,0.0,0.0,0.0,0.0
8449937ffffffff,6.0,0.0,0.0,0.0,0.0
844993bffffffff,1.0,0.0,0.0,0.0,0.0
844993dffffffff,1.0,0.0,0.0,0.0,0.0
8449941ffffffff,3.0,0.0,0.0,0.0,0.0
8449949ffffffff,5.0,0.0,0.0,0.0,0.0
844994bffffffff,2.0,0.0,0.0,0.0,0.0
844994dffffffff,2.0,0.0,0.0,0.0,0.0
8449957ffffffff,1.0,0.0,0.0,0.0,0.0
8449961ffffffff,141.0,0.0,0.0,0.0,0.0
8449965ffffffff,821.0,0.0,0.0,0.0,0.0
8449967ffffffff,75.0,0.0,0.0,0.0,0.0
844996dffffffff,40.0,0.0,0.0,0.0,0.0
8449981ffffffff,9.0,0.0,0.0,0.0,0.0
8449985ffffffff,1.0,0.0,0.0,0.0,0.0
8449987ffffffff,101.0,0.0,0.0,0.0,0.0
84499a3ffffffff,2.0,0.0,0.0,0.0,0.0
84499abffffffff,10.0,0.0,0.0,0.0,0.0
84499b1ffffffff,22.0,0.0,0.0,0.0,0.0
84499b5ffffffff,6.0,0.0,0.0,0.0,0.0
84499c7ffffffff,3.0,0.0,0.0,0.0,0.0
84499cdffffffff,2.0,0.0,0.0,0.0,0.0
84499d1ffffffff,2.0,0.0,0.0,0.0,0.0
84499e1ffffffff,1.0,0.0,0.0,0.0,0.0
84499e3ffffffff,14.0,0.0,0.0,0.0,0.0
84499e7ffffffff,2.0,0.0,0.0,0.0,0.0
84499ebffffffff,9.0,0.0,0.0,0.0,0.0
8449a83ffffffff,3.0,0.0,2.0,0.0,0.0
8449a87ffffffff,3.0,0.0,1.0,0.0,0.0
8449aa1ffffffff,16.0,0.0,0.0,0.0,0.0
8449aa3ffffffff,78.0,0.0,0.0,0.0,0.0
8449aa7ffffffff,1.0,0.0,0.0,0.0,0.0
8449aa9ffffffff,1.0,0.0,0.0,0.0,0.0
8449ab1ffffffff,81.0,0.0,0.0,0.0,0.0
8449ab5ffffffff,28.0,0.0,1.0,0.0,0.0
8449ab7ffffffff,2.0,0.0,0.0,0.0,0.0
8449abbffffffff,2.0,0.0,0.0,0.0,0.0
8449abdffffffff,4.0,0.0,0.0,0.0,0.0
8449ad7ffffffff,1.0,0.0,0.0,0.0,0.0
8449b03ffffffff,3.0,0.0,0.0,0.0,0.0
8449b33ffffffff,12.0,0.0,0.0,0.0,0.0
8449b35ffffffff,10.0,0.0,0.0,0.0,0.0
8449b37ffffffff,1.0,0.0,0.0,0.0,0.0
8449b47ffffffff,2.0,0.0,0.0,0.0,0.0
8449b57ffffffff,2.0,0.0,0.0,0.0,2.0
8449b65ffffffff,1.0,0.0,0.0,0.0,0.0
8449b67ffffffff,1.0,0.0,0.0,0.0,0.0
844c893ffffffff,5.0,0.0,0.0,0.0,0.0
844c937ffffffff,1.0,0.0,0.0,0.0,0.0
844cc61ffffffff,3.0,0.0,0.0,0.0,0.0
844cd2dffffffff,22.0,0.0,0.0,0.0,0.0
844cd43ffffffff,3.0,0.0,0.0,0.0,0.0
844cd4bffffffff,3.0,0.0,0.0,0.0,0.0
844cd4dffffffff,20.0,0.0,0.0,0.0,0.0
844cf27ffffffff,2.0,0.0,0.0,0.0,0.0
846725bffffffff,41.0,0.0,0.0,0.0,0.0
846d041ffffffff,18.0,0.0,0.0,0.0,0.0
846d043ffffffff,6.0,0.0,0.0,0.0,0.0
846d045ffffffff,1.0,0.0,0.0,0.0,0.0
846d049ffffffff,4.0,0.0,0.0,0.0,0.0
846d04bffffffff,16.0,0.0,0.0,0.0,0.0
846d04dffffffff,4.0,0.0,0.0,0.0,0.0
846d059ffffffff,12.0,0.0,0.0,0.0,0.0
846d05dffffffff,3.0,0.0,0.0,0.0,0.0
846d069ffffffff,19.0,0.0,0.0,0.0,0.0
846d141ffffffff,6.0,0.0,0.0,0.0,0.0
846d207ffffffff,1.0,0.0,0.0,0.0,0.0
846d217ffffffff,4.0,0.0,0.0,0.0,0.0
846d21bffffffff,6.0,0.0,0.0,0.0,0.0
846d223ffffffff,2.0,0.0,0.0,0.0,0.0
846d231ffffffff,25.0,0.0,0.0,0.0,0.0
846d233ffffffff,6.0,0.0,0.0,0.0,0.0
846d235ffffffff,3.0,0.0,0.0,0.0,0.0
846d237ffffffff,5.0,0.0,0.0,0.0,0.0
846d239ffffffff,12.0,0.0,0.0,0.0,0.0
846d23bffffffff,12.0,0.0,0.0,0.0,0.0
846d23dffffffff,81.0,0.0,0.0,0.0,0.0
846d2c9ffffffff,2.0,0.0,0.0,0.0,0.0
846d2e3ffffffff,1.0,0.0,0.0,0.0,0.0
846d2e5ffffffff,34.0,0.0,0.0,0.0,0.0
846d2e9ffffffff,20.0,0.0,0.0,0.0,0.0
846d2ebffffffff,51.0,0.0,0.0,0.0,0.0
846d311ffffffff,4.0,0.0,0.0,0.0,0.0
846d313ffffffff,233.0,0.0,0.0,0.0,0.0
846d317ffffffff,47.0,0.0,0.0,0.0,0.0
846d31bffffffff,3.0,0.0,0.0,0.0,0.0
846d34bffffffff,3.0,0.0,0.0,0.0,0.0
846d34dffffffff,318.0,0.0,0.0,0.0,0.0
846d35dffffffff,3.0,0.0,0.0,0.0,0.0
