cell_id,Setophaga pitiayumi,Setophaga pitiayumi nigrilora,Setophaga pitiayumi pulchra,Setophaga pitiayumi insularis,Setophaga pitiayumi graysoni,Setophaga pitiayumi inornata,Setophaga pitiayumi cirrha,Setophaga pitiayumi [pitiayumi Group]
84a9659ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a965bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9661ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9663ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9667ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9669ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9683ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9685ffffffff,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9687ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a969bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a969dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96a1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96a3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96a5ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96a7ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96a9ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96abffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96adffffffff,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96b1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96b3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96b5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96b9ffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96c5ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96e1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96e3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96e5ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96e7ffffffff,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a96e9ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9711ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9715ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9717ffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9719ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a971bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9723ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a972bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9733ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9737ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a973bffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a973dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9745ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a974dffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9753ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a975bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a975dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9761ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9765ffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a976dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b209bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2401ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2405ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2413ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b242bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2431ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2435ffffffff,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2437ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b243dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b245dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2463ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b249bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24d3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24dbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24e5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b250dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2525ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2557ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2581ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2589ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b258bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2591ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25c3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25c7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25cbffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25cdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25d1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25d5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25ddffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25e3ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2603ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2613ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2619ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2625ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b262bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b262dffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2633ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b263dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2655ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2657ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2659ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b265dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b268bffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b268dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2691ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2695ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2699ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b26d1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b26d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b26d7ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b26d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2701ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2703ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2707ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2709ffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b270bffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2715ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2719ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b271dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2723ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2725ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2727ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b272bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2741ffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2745ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2747ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2749ffffffff,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b274bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2753ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2757ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b275bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b275dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b276bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b276dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2eebffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3243ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b324bffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3253ffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3257ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3259ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b325bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b32c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3405ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3407ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b340dffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3415ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3421ffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3423ffffffff,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3425ffffffff,933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3427ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3429ffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b342bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b342dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3435ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3437ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3439ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b343bffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b343dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3441ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3445ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3447ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3457ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b345dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3461ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3463ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3467ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3469ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b346bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b346dffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3481ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3487ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b348bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3491ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3493ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3499ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b349dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34a5ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34b1ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34b9ffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34bdffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34c7ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34d1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34d7ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34d9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34dbffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b34edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3511ffffffff,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3513ffffffff,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3519ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b351bffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3553ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3583ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3585ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3589ffffffff,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b358dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35a1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35a3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35a9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35abffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35b5ffffffff,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35b9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35bdffffffff,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35c1ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35c3ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35c5ffffffff,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35c7ffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35c9ffffffff,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35cbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35cdffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35d3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35d5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35d9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35e1ffffffff,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35e3ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35e7ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35e9ffffffff,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35ebffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35edffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3605ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3615ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3617ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3623ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3627ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3629ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b362dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3633ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3635ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3661ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3663ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3665ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3667ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3669ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b366dffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3683ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b368bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3691ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3695ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3699ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b369bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b369dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b36a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b36b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b36b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b36c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b36d5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b36d7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3711ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3713ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3733ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2031ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2037ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c203bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2053ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c205bffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2183ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c218bffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c219dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21b1ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21b3ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
84c21b9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
84c21bbffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21d1ffffffff,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21d9ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21ddffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2213ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22a7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22adffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22b9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22c5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22e5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2893ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c03ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c05ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c13ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c15ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c17ffffffff,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c19ffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c1dffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c23ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c29ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c33ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c37ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c39ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c3bffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c41ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c49ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c4bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c4dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c53ffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c57ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c5bffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c61ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c63ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c69ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c6dffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c87ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c89ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c8dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c91ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c95ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c97ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c99ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2ca5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84c2ca7ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2ca9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2cabffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2cadffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2cb1ffffffff,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2cb3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2cb5ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2cb9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2cbdffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2cc1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2cc3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2cc7ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2ccbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
