cell_id,Tachyspiza badia,Tachyspiza badia sphenura/polyzonoides,Tachyspiza badia [badia Group]
847a669ffffffff,1.0,0.0,0.0
847a681ffffffff,3.0,0.0,0.0
847a683ffffffff,4.0,0.0,0.0
847a68bffffffff,6.0,0.0,0.0
847a6a1ffffffff,2.0,0.0,0.0
847a6a7ffffffff,1.0,0.0,0.0
847a6b5ffffffff,1.0,0.0,0.0
847a6b7ffffffff,29.0,0.0,0.0
847a6d1ffffffff,7.0,0.0,0.0
847a6d9ffffffff,3.0,0.0,0.0
847a6ebffffffff,1.0,0.0,0.0
847a73bffffffff,3.0,0.0,0.0
847ac15ffffffff,2.0,0.0,0.0
847ac81ffffffff,6.0,0.0,0.0
847ac87ffffffff,2.0,0.0,0.0
847ac8bffffffff,2.0,0.0,0.0
847acc5ffffffff,5.0,0.0,0.0
847acd5ffffffff,2.0,0.0,0.0
847ad93ffffffff,1.0,0.0,0.0
847ad97ffffffff,2.0,0.0,0.0
847ad99ffffffff,41.0,0.0,0.0
847ad9dffffffff,1.0,0.0,0.0
847ae81ffffffff,6.0,0.0,0.0
847ae85ffffffff,2.0,0.0,0.0
847ae8bffffffff,4.0,0.0,0.0
847ae91ffffffff,2.0,0.0,0.0
847ae9bffffffff,4.0,0.0,0.0
847aea3ffffffff,4.0,0.0,0.0
847aea7ffffffff,2.0,0.0,0.0
847aeabffffffff,7.0,0.0,0.0
847aedbffffffff,3.0,0.0,0.0
847b4cbffffffff,2.0,0.0,0.0
847b6bbffffffff,3.0,0.0,0.0
8482d29ffffffff,3.0,0.0,0.0
8482d8dffffffff,2.0,0.0,0.0
8483109ffffffff,1.0,0.0,0.0
84831e5ffffffff,1.0,0.0,0.0
84831ebffffffff,2.0,0.0,0.0
848320dffffffff,2.0,0.0,0.0
8483305ffffffff,1.0,0.0,0.0
848332bffffffff,2.0,0.0,0.0
8483337ffffffff,1.0,0.0,0.0
84960b5ffffffff,2.0,0.0,0.0
84960edffffffff,2.0,0.0,0.0
8496149ffffffff,2.0,0.0,0.0
8496201ffffffff,7.0,0.0,0.0
8496207ffffffff,7.0,0.0,0.0
849620bffffffff,1.0,0.0,0.0
8496233ffffffff,7.0,0.0,0.0
849623bffffffff,8.0,0.0,0.0
8496263ffffffff,4.0,0.0,0.0
8496283ffffffff,4.0,0.0,0.0
8496287ffffffff,2.0,0.0,0.0
849629dffffffff,2.0,0.0,0.0
84962c9ffffffff,9.0,4.0,0.0
84962d1ffffffff,2.0,0.0,0.0
84962d9ffffffff,2.0,0.0,0.0
84962e5ffffffff,4.0,0.0,0.0
84962edffffffff,5.0,0.0,0.0
8496335ffffffff,26.0,0.0,0.0
8496365ffffffff,9.0,0.0,0.0
8496703ffffffff,2.0,0.0,0.0
849673bffffffff,2.0,0.0,0.0
8496757ffffffff,2.0,0.0,0.0
8496907ffffffff,6.0,0.0,0.0
8496909ffffffff,2.0,0.0,0.0
8496925ffffffff,6.0,0.0,0.0
8496933ffffffff,3.0,0.0,0.0
84969a1ffffffff,1.0,0.0,0.0
84969a5ffffffff,2.0,0.0,0.0
8496a59ffffffff,8.0,0.0,0.0
8496a89ffffffff,2.0,0.0,0.0
8496a8bffffffff,2.0,0.0,0.0
8496a9dffffffff,1.0,0.0,0.0
8496b0bffffffff,2.0,0.0,0.0
8496b13ffffffff,11.0,0.0,0.0
8496b19ffffffff,21.0,0.0,0.0
8496b1bffffffff,13.0,0.0,0.0
8496b57ffffffff,1.0,0.0,0.0
8496b63ffffffff,2.0,0.0,0.0
8496b69ffffffff,3.0,0.0,0.0
8496e49ffffffff,1.0,0.0,0.0
8497019ffffffff,1.0,0.0,0.0
8497119ffffffff,20.0,0.0,0.0
8497199ffffffff,4.0,0.0,0.0
849719bffffffff,1.0,0.0,0.0
84971d7ffffffff,2.0,0.0,0.0
8497245ffffffff,7.0,0.0,0.0
849728dffffffff,9.0,2.0,0.0
8497291ffffffff,3.0,0.0,0.0
84972c9ffffffff,4.0,0.0,0.0
84972cbffffffff,2.0,0.0,0.0
84972cdffffffff,4.0,0.0,0.0
84972e3ffffffff,11.0,0.0,0.0
8497405ffffffff,2.0,0.0,0.0
8497417ffffffff,7.0,0.0,0.0
849741dffffffff,1.0,0.0,0.0
8497423ffffffff,1.0,0.0,0.0
8497431ffffffff,9.0,0.0,0.0
8497435ffffffff,3.0,0.0,0.0
8497437ffffffff,12.0,0.0,0.0
849743bffffffff,2.0,0.0,0.0
8497459ffffffff,4.0,0.0,0.0
8497485ffffffff,2.0,0.0,0.0
84974a9ffffffff,7.0,0.0,0.0
84974abffffffff,36.0,0.0,0.0
84974b9ffffffff,15.0,0.0,0.0
84974bdffffffff,3.0,0.0,0.0
84974e3ffffffff,5.0,0.0,0.0
84974e9ffffffff,2.0,0.0,0.0
8497509ffffffff,3.0,0.0,0.0
8497513ffffffff,20.0,0.0,0.0
8497515ffffffff,20.0,0.0,0.0
8497517ffffffff,3.0,0.0,0.0
8497529ffffffff,1.0,0.0,0.0
8497543ffffffff,3.0,0.0,0.0
8497555ffffffff,1.0,0.0,0.0
8497557ffffffff,2.0,0.0,0.0
8497559ffffffff,4.0,4.0,0.0
84975c3ffffffff,8.0,0.0,0.0
84975c5ffffffff,10.0,0.0,0.0
84975c7ffffffff,1.0,0.0,0.0
84975c9ffffffff,1.0,0.0,0.0
84975cbffffffff,1.0,0.0,0.0
84975d1ffffffff,5.0,0.0,0.0
84975ddffffffff,3.0,0.0,0.0
84975e1ffffffff,4.0,0.0,0.0
84975ebffffffff,5.0,0.0,0.0
8497751ffffffff,2.0,0.0,0.0
84978d9ffffffff,2.0,0.0,0.0
8497a85ffffffff,1.0,0.0,0.0
8497a8bffffffff,4.0,0.0,0.0
8497aabffffffff,6.0,0.0,0.0
8497ad5ffffffff,1.0,0.0,0.0
84ac801ffffffff,28.0,7.0,0.0
84ac805ffffffff,10.0,0.0,0.0
84ac80dffffffff,1.0,0.0,0.0
84ac819ffffffff,4.0,0.0,0.0
84ac81bffffffff,1.0,0.0,0.0
84ac81dffffffff,2.0,0.0,0.0
84ac82dffffffff,4.0,0.0,0.0
84ac843ffffffff,1.0,0.0,0.0
84ac84dffffffff,6.0,0.0,0.0
84ac853ffffffff,5.0,0.0,0.0
84ac863ffffffff,42.0,0.0,0.0
84ac867ffffffff,15.0,0.0,0.0
84ac8a9ffffffff,14.0,0.0,0.0
84ac8e7ffffffff,1.0,0.0,0.0
84ac94dffffffff,4.0,0.0,0.0
84ac95bffffffff,7.0,0.0,0.0
84ac969ffffffff,10.0,0.0,0.0
84ac96dffffffff,9.0,0.0,0.0
84ac995ffffffff,4.0,0.0,0.0
84ac9dbffffffff,4.0,0.0,0.0
84aca07ffffffff,2.0,0.0,0.0
84aca27ffffffff,1.0,0.0,0.0
84aca39ffffffff,1.0,0.0,0.0
84aca3dffffffff,24.0,0.0,0.0
84aca6bffffffff,4.0,0.0,0.0
84acb11ffffffff,4.0,0.0,0.0
84acb15ffffffff,5.0,0.0,0.0
84acb1bffffffff,2.0,0.0,0.0
84acb33ffffffff,2.0,0.0,0.0
84acb35ffffffff,4.0,0.0,0.0
84ad825ffffffff,2.0,0.0,0.0
84ad82dffffffff,2.0,0.0,0.0
84ad861ffffffff,1.0,0.0,0.0
84ad945ffffffff,1.0,0.0,0.0
84adb2bffffffff,2.0,0.0,0.0
84bc993ffffffff,3.0,0.0,0.0
84bcc35ffffffff,3.0,0.0,0.0
84bcd05ffffffff,4.0,2.0,0.0
84bcd0dffffffff,4.0,2.0,0.0
84bcd21ffffffff,11.0,0.0,0.0
84bcd23ffffffff,14.0,1.0,0.0
84bcd27ffffffff,21.0,1.0,0.0
84bcd29ffffffff,35.0,2.0,0.0
84bcd2dffffffff,3.0,1.0,0.0
84bcd35ffffffff,3.0,0.0,0.0
84bcd45ffffffff,2.0,0.0,0.0
84bcd63ffffffff,4.0,0.0,0.0
84bcd67ffffffff,6.0,3.0,0.0
84bcd85ffffffff,2.0,0.0,0.0
84bcda5ffffffff,1.0,0.0,0.0
84bcdc1ffffffff,10.0,0.0,0.0
84bcdc7ffffffff,3.0,0.0,0.0
84bcdd5ffffffff,2.0,2.0,0.0
84bcdddffffffff,2.0,2.0,0.0
84bcf25ffffffff,2.0,2.0,0.0
84bcf29ffffffff,19.0,0.0,0.0
84bcf61ffffffff,2.0,0.0,0.0
