cell_id,Icterus spurius,Icterus spurius spurius,Icterus spurius fuertesi
84488a3ffffffff,30.0,0.0,0.0
84488a5ffffffff,2.0,0.0,0.0
84488a7ffffffff,47.0,0.0,0.0
84488a9ffffffff,64.0,0.0,0.0
84488abffffffff,7.0,0.0,0.0
84488adffffffff,7.0,0.0,0.0
84488b1ffffffff,15.0,0.0,0.0
84488b3ffffffff,78.0,0.0,0.0
84488b5ffffffff,3.0,0.0,0.0
84488b7ffffffff,5.0,0.0,0.0
84488b9ffffffff,20.0,0.0,0.0
84488bdffffffff,17.0,0.0,0.0
84488c7ffffffff,2.0,0.0,0.0
84488d1ffffffff,557.0,0.0,0.0
84488d3ffffffff,31.0,0.0,0.0
84488d5ffffffff,33.0,0.0,0.0
84488d7ffffffff,7.0,0.0,0.0
84488d9ffffffff,47.0,0.0,0.0
84488dbffffffff,43.0,0.0,0.0
84488e1ffffffff,148.0,0.0,0.0
84488e3ffffffff,33.0,0.0,0.0
84488e5ffffffff,24.0,0.0,0.0
84488e7ffffffff,8.0,0.0,0.0
84488e9ffffffff,305.0,0.0,0.0
84488ebffffffff,73.0,0.0,0.0
84488edffffffff,465.0,0.0,0.0
8448901ffffffff,16.0,0.0,0.0
8448903ffffffff,132.0,0.0,0.0
8448907ffffffff,418.0,0.0,0.0
844890bffffffff,412.0,1.0,0.0
8448911ffffffff,15.0,0.0,0.0
8448913ffffffff,16.0,0.0,0.0
8448915ffffffff,86.0,0.0,0.0
8448917ffffffff,2.0,0.0,0.0
8448919ffffffff,14.0,0.0,0.0
844891bffffffff,8.0,0.0,0.0
844891dffffffff,41.0,0.0,0.0
8448923ffffffff,690.0,0.0,0.0
8448927ffffffff,23.0,0.0,0.0
844892bffffffff,7.0,0.0,0.0
8448931ffffffff,11.0,0.0,0.0
8448933ffffffff,4.0,0.0,0.0
8448935ffffffff,34.0,0.0,0.0
8448937ffffffff,82.0,0.0,0.0
8448939ffffffff,42.0,0.0,0.0
844893bffffffff,3.0,0.0,0.0
844893dffffffff,91.0,0.0,0.0
8448951ffffffff,364.0,0.0,0.0
8448953ffffffff,20.0,0.0,0.0
8448955ffffffff,2424.0,10.0,0.0
8448957ffffffff,37.0,0.0,0.0
8448959ffffffff,53.0,0.0,0.0
844895bffffffff,13.0,0.0,0.0
844895dffffffff,18.0,0.0,0.0
8448981ffffffff,290.0,0.0,0.0
8448983ffffffff,91.0,0.0,0.0
8448985ffffffff,314.0,0.0,0.0
8448987ffffffff,76.0,0.0,0.0
8448989ffffffff,98.0,0.0,0.0
844898bffffffff,100.0,0.0,0.0
844898dffffffff,810.0,0.0,0.0
8448991ffffffff,18.0,0.0,0.0
8448993ffffffff,28.0,0.0,0.0
8448995ffffffff,9.0,0.0,0.0
8448997ffffffff,25.0,0.0,0.0
8448999ffffffff,48.0,0.0,0.0
844899bffffffff,14.0,0.0,0.0
844899dffffffff,38.0,0.0,0.0
84489a1ffffffff,1.0,0.0,0.0
84489a3ffffffff,50.0,0.0,0.0
84489a5ffffffff,7.0,0.0,0.0
84489a7ffffffff,2.0,0.0,0.0
84489a9ffffffff,56.0,0.0,0.0
84489abffffffff,76.0,0.0,0.0
84489adffffffff,3.0,0.0,0.0
84489b1ffffffff,16.0,0.0,0.0
84489b3ffffffff,16.0,0.0,0.0
84489b5ffffffff,1.0,0.0,0.0
84489b7ffffffff,16.0,0.0,0.0
84489b9ffffffff,10.0,0.0,0.0
84489bbffffffff,19.0,0.0,0.0
84489bdffffffff,7.0,0.0,0.0
84489c1ffffffff,714.0,0.0,0.0
84489c3ffffffff,455.0,0.0,0.0
84489c5ffffffff,155.0,0.0,0.0
84489c7ffffffff,169.0,0.0,0.0
84489c9ffffffff,68.0,0.0,0.0
84489cbffffffff,10.0,0.0,0.0
84489cdffffffff,40.0,0.0,0.0
84489d1ffffffff,128.0,0.0,0.0
84489d3ffffffff,943.0,0.0,0.0
84489d5ffffffff,22.0,0.0,0.0
84489d7ffffffff,48.0,0.0,0.0
84489d9ffffffff,78.0,0.0,0.0
84489dbffffffff,2.0,0.0,0.0
84489ddffffffff,36.0,0.0,0.0
84489e1ffffffff,75.0,0.0,0.0
84489e3ffffffff,837.0,0.0,0.0
84489e5ffffffff,2.0,0.0,0.0
84489e7ffffffff,1.0,0.0,0.0
84489e9ffffffff,17.0,0.0,0.0
84489ebffffffff,144.0,0.0,0.0
8448a05ffffffff,3.0,0.0,0.0
8448a07ffffffff,7.0,0.0,0.0
8448a21ffffffff,57.0,0.0,0.0
8448a23ffffffff,1.0,0.0,0.0
8448a27ffffffff,29.0,0.0,0.0
8448a29ffffffff,10.0,0.0,0.0
8448a2dffffffff,6.0,0.0,0.0
8448a39ffffffff,2.0,0.0,0.0
8448a63ffffffff,5.0,0.0,0.0
8448a69ffffffff,3.0,0.0,0.0
8448ab1ffffffff,4.0,0.0,0.0
8448ab3ffffffff,279.0,0.0,0.0
8448ab7ffffffff,241.0,0.0,0.0
8448b13ffffffff,189.0,0.0,0.0
8448b15ffffffff,243.0,0.0,0.0
8448b17ffffffff,8.0,0.0,0.0
8448b19ffffffff,8.0,0.0,0.0
8448b1dffffffff,1.0,0.0,0.0
8448b23ffffffff,3666.0,0.0,0.0
8448b2bffffffff,97.0,0.0,0.0
8448b31ffffffff,45.0,0.0,0.0
8448b33ffffffff,12.0,0.0,0.0
8448b35ffffffff,24.0,0.0,0.0
8448b37ffffffff,128.0,0.0,0.0
8448b39ffffffff,672.0,0.0,0.0
8448b3bffffffff,16.0,0.0,0.0
8448b3dffffffff,231.0,0.0,0.0
8448b4dffffffff,2.0,0.0,0.0
8448b51ffffffff,6.0,0.0,0.0
8448b5bffffffff,12.0,0.0,0.0
8448c61ffffffff,2.0,0.0,0.0
8448c65ffffffff,2.0,0.0,0.0
8448d03ffffffff,40.0,0.0,0.0
8448d07ffffffff,3.0,0.0,0.0
8448d09ffffffff,8.0,0.0,0.0
8448d0dffffffff,7.0,0.0,0.0
8448d15ffffffff,2.0,0.0,0.0
8448d17ffffffff,3.0,0.0,0.0
8448d19ffffffff,2.0,0.0,0.0
8448d21ffffffff,2.0,0.0,0.0
8448d25ffffffff,4.0,0.0,0.0
8448d27ffffffff,16.0,0.0,0.0
8448d2dffffffff,2.0,0.0,0.0
8448d33ffffffff,13.0,0.0,0.0
8448d35ffffffff,13.0,0.0,0.0
8448d37ffffffff,60.0,0.0,0.0
8448d3dffffffff,2.0,0.0,0.0
8448d43ffffffff,309.0,0.0,0.0
8448d4bffffffff,1.0,0.0,0.0
8448d65ffffffff,1.0,0.0,0.0
8448d67ffffffff,1.0,0.0,0.0
8448da5ffffffff,6.0,0.0,0.0
8448de5ffffffff,5.0,0.0,0.0
8448de9ffffffff,2.0,0.0,0.0
8448dedffffffff,2.0,0.0,0.0
8448e43ffffffff,1.0,0.0,0.0
8448e51ffffffff,8.0,0.0,0.0
8448e53ffffffff,2.0,0.0,0.0
8448e55ffffffff,4.0,0.0,0.0
8448e59ffffffff,9.0,0.0,0.0
8448e5bffffffff,4.0,0.0,0.0
8448f21ffffffff,45.0,0.0,0.0
8448f23ffffffff,6.0,0.0,0.0
8448f25ffffffff,114.0,0.0,0.0
8448f27ffffffff,1.0,0.0,0.0
8448f2bffffffff,56.0,0.0,0.0
8448f2dffffffff,53.0,0.0,0.0
8448f31ffffffff,2.0,0.0,0.0
8448f37ffffffff,2.0,0.0,0.0
8448f3dffffffff,2.0,0.0,0.0
8448f61ffffffff,4.0,0.0,0.0
8448f63ffffffff,6.0,0.0,0.0
8448f65ffffffff,10.0,0.0,0.0
8448f67ffffffff,91.0,0.0,0.0
8448f6dffffffff,3.0,0.0,0.0
8449801ffffffff,18.0,0.0,0.0
8449803ffffffff,5.0,0.0,0.0
8449809ffffffff,11.0,0.0,0.0
844980bffffffff,222.0,0.0,0.0
844980dffffffff,5.0,0.0,0.0
8449815ffffffff,4.0,0.0,0.0
8449819ffffffff,4.0,0.0,0.0
8449821ffffffff,2.0,0.0,0.0
8449823ffffffff,5.0,0.0,0.0
8449825ffffffff,6.0,0.0,0.0
844982bffffffff,5.0,0.0,0.0
844982dffffffff,11.0,0.0,0.0
8449831ffffffff,5.0,0.0,0.0
844983dffffffff,2.0,0.0,0.0
8449843ffffffff,8.0,0.0,0.0
8449855ffffffff,8.0,0.0,0.0
8449861ffffffff,9.0,2.0,0.0
8449865ffffffff,10.0,1.0,0.0
8449869ffffffff,14.0,0.0,0.0
844986dffffffff,29.0,9.0,0.0
8449885ffffffff,2.0,0.0,0.0
844988dffffffff,9.0,0.0,0.0
84498c7ffffffff,1.0,0.0,0.0
84498c9ffffffff,17.0,0.0,0.0
84498e3ffffffff,2.0,0.0,0.0
84498ebffffffff,6.0,0.0,0.0
84498edffffffff,2.0,0.0,0.0
8449901ffffffff,2.0,0.0,0.0
8449907ffffffff,3.0,2.0,0.0
8449919ffffffff,2.0,0.0,0.0
8449929ffffffff,11.0,0.0,0.0
844992bffffffff,59.0,24.0,8.0
8449937ffffffff,2.0,0.0,0.0
844993dffffffff,6.0,0.0,0.0
8449943ffffffff,9.0,0.0,0.0
844994bffffffff,280.0,0.0,0.0
8449951ffffffff,44.0,11.0,0.0
8449953ffffffff,36.0,3.0,0.0
8449957ffffffff,14.0,0.0,0.0
8449959ffffffff,632.0,71.0,0.0
844995bffffffff,156.0,19.0,0.0
844995dffffffff,7.0,0.0,0.0
8449961ffffffff,154.0,25.0,0.0
8449963ffffffff,186.0,22.0,0.0
8449965ffffffff,1401.0,48.0,0.0
8449967ffffffff,141.0,2.0,0.0
8449969ffffffff,52.0,4.0,0.0
844996dffffffff,24.0,1.0,0.0
8449987ffffffff,13.0,0.0,0.0
84499abffffffff,2.0,0.0,0.0
84499b1ffffffff,6.0,0.0,0.0
84499c1ffffffff,1.0,0.0,0.0
84499cdffffffff,13.0,0.0,0.0
84499dbffffffff,2.0,0.0,0.0
84499e7ffffffff,1.0,0.0,0.0
84499ebffffffff,1.0,0.0,0.0
8449a17ffffffff,1.0,0.0,0.0
8449a21ffffffff,26.0,0.0,0.0
8449a23ffffffff,10.0,0.0,0.0
8449a2bffffffff,65.0,0.0,0.0
8449a31ffffffff,5.0,0.0,0.0
8449a3dffffffff,36.0,0.0,0.0
8449a81ffffffff,20.0,0.0,0.0
8449a83ffffffff,15.0,0.0,0.0
8449a85ffffffff,46.0,0.0,0.0
8449a89ffffffff,62.0,6.0,0.0
8449a8bffffffff,34.0,0.0,0.0
8449a8dffffffff,246.0,0.0,0.0
8449a91ffffffff,93.0,6.0,0.0
8449a93ffffffff,77.0,0.0,0.0
8449a95ffffffff,4.0,0.0,0.0
8449a97ffffffff,388.0,6.0,0.0
8449a99ffffffff,2.0,0.0,0.0
8449a9bffffffff,34.0,0.0,0.0
8449aa1ffffffff,6.0,2.0,0.0
8449aa3ffffffff,163.0,2.0,0.0
8449aa5ffffffff,10.0,0.0,0.0
8449aa7ffffffff,13.0,0.0,0.0
8449aa9ffffffff,5.0,0.0,0.0
8449aabffffffff,9.0,0.0,0.0
8449ab1ffffffff,40.0,0.0,0.0
8449ab5ffffffff,44.0,3.0,0.0
8449ab7ffffffff,3.0,0.0,0.0
8449abbffffffff,6.0,0.0,0.0
8449abdffffffff,15.0,0.0,0.0
8449ac7ffffffff,7.0,0.0,0.0
8449ad5ffffffff,48.0,5.0,0.0
8449ad7ffffffff,8.0,0.0,0.0
8449ae3ffffffff,19.0,4.0,0.0
8449ae9ffffffff,2.0,0.0,0.0
8449b03ffffffff,8.0,0.0,0.0
8449b09ffffffff,1.0,0.0,0.0
8449b0bffffffff,2.0,0.0,0.0
8449b19ffffffff,5.0,0.0,0.0
8449b21ffffffff,6.0,0.0,0.0
8449b2bffffffff,20.0,0.0,0.0
8449b2dffffffff,4.0,0.0,0.0
8449b31ffffffff,60.0,0.0,0.0
8449b33ffffffff,182.0,0.0,0.0
8449b35ffffffff,22.0,0.0,0.0
8449b37ffffffff,83.0,3.0,0.0
8449b39ffffffff,2.0,0.0,0.0
8449b3bffffffff,24.0,0.0,0.0
8449b3dffffffff,3.0,0.0,0.0
8449b43ffffffff,3.0,0.0,0.0
8449b47ffffffff,15.0,0.0,0.0
8449b51ffffffff,21.0,0.0,0.0
8449b53ffffffff,24.0,0.0,0.0
8449b55ffffffff,60.0,0.0,0.0
8449b57ffffffff,4.0,0.0,0.0
8449b65ffffffff,1.0,0.0,0.0
8449b67ffffffff,7.0,0.0,0.0
8449b6bffffffff,6.0,0.0,0.0
8449b6dffffffff,3.0,0.0,0.0
8466005ffffffff,2.0,0.0,0.0
8466021ffffffff,49.0,0.0,0.0
8466023ffffffff,1.0,0.0,0.0
8466025ffffffff,3.0,0.0,0.0
8466029ffffffff,16.0,0.0,0.0
846602dffffffff,2.0,0.0,0.0
846603dffffffff,2.0,0.0,0.0
8466045ffffffff,3.0,0.0,0.0
8466063ffffffff,1.0,0.0,0.0
8466067ffffffff,6.0,0.0,0.0
8466081ffffffff,4.0,0.0,0.0
846608dffffffff,4.0,0.0,0.0
8466091ffffffff,1.0,0.0,0.0
8466105ffffffff,20.0,4.0,0.0
8466107ffffffff,116.0,6.0,0.0
8466113ffffffff,14.0,0.0,0.0
8466117ffffffff,5.0,0.0,0.0
8466119ffffffff,7.0,0.0,0.0
8466129ffffffff,5.0,0.0,0.0
8466131ffffffff,4.0,2.0,0.0
8466139ffffffff,248.0,15.0,0.0
8466153ffffffff,3.0,0.0,0.0
8466163ffffffff,128.0,14.0,0.0
8466165ffffffff,4.0,0.0,0.0
8466167ffffffff,56.0,5.0,0.0
846619dffffffff,23.0,0.0,0.0
84661b3ffffffff,2.0,0.0,0.0
84661cdffffffff,3.0,0.0,0.0
8466203ffffffff,2.0,0.0,0.0
8466205ffffffff,4.0,0.0,0.0
8466207ffffffff,2.0,2.0,0.0
8466221ffffffff,3.0,0.0,0.0
8466225ffffffff,6.0,0.0,0.0
846622bffffffff,32.0,2.0,0.0
84662e9ffffffff,4.0,0.0,0.0
8466313ffffffff,2.0,0.0,0.0
846670dffffffff,4.0,0.0,0.0
8466a03ffffffff,4.0,0.0,0.0
8466a05ffffffff,4.0,0.0,0.0
8466a0bffffffff,11.0,0.0,0.0
8466a15ffffffff,4.0,0.0,0.0
8466a1dffffffff,138.0,9.0,0.0
8466a21ffffffff,11.0,0.0,0.0
8466a25ffffffff,2.0,0.0,0.0
8466a33ffffffff,2.0,0.0,0.0
8466a51ffffffff,518.0,37.0,0.0
8466a55ffffffff,29.0,1.0,0.0
8466a57ffffffff,28.0,0.0,0.0
8466a59ffffffff,3.0,0.0,0.0
8466a5bffffffff,208.0,26.0,0.0
8466a5dffffffff,19.0,0.0,0.0
8466a65ffffffff,29.0,0.0,0.0
8466aedffffffff,3.0,0.0,0.0
8466b09ffffffff,64.0,0.0,0.0
8466b0bffffffff,6.0,0.0,0.0
8466b19ffffffff,46.0,0.0,0.0
8466b41ffffffff,44.0,0.0,0.0
8466b43ffffffff,12.0,0.0,0.0
8466b45ffffffff,83.0,0.0,0.0
8466b47ffffffff,35.0,0.0,0.0
8466b49ffffffff,10.0,0.0,0.0
8466b4dffffffff,92.0,0.0,0.0
8466b51ffffffff,12.0,2.0,0.0
8466b53ffffffff,28.0,1.0,0.0
8466b55ffffffff,34.0,0.0,0.0
8466b57ffffffff,338.0,2.0,0.0
8466b59ffffffff,30.0,0.0,0.0
8466b5bffffffff,62.0,0.0,0.0
8466b69ffffffff,62.0,0.0,0.0
8466e41ffffffff,1.0,0.0,0.0
8466e49ffffffff,1.0,0.0,0.0
8466e59ffffffff,1.0,1.0,0.0
8466e6dffffffff,2.0,0.0,0.0
8466f15ffffffff,1.0,0.0,0.0
8466f1dffffffff,3.0,0.0,0.0
8466f57ffffffff,140.0,9.0,0.0
8466f59ffffffff,7.0,0.0,0.0
8466f5bffffffff,3.0,0.0,0.0
8467903ffffffff,2.0,0.0,0.0
8467909ffffffff,8.0,0.0,0.0
846790dffffffff,6.0,0.0,0.0
8467921ffffffff,2.0,0.0,0.0
8467923ffffffff,2.0,0.0,0.0
8467925ffffffff,2.0,0.0,0.0
846792dffffffff,2.0,0.0,0.0
8467937ffffffff,2.0,0.0,0.0
8467941ffffffff,2.0,0.0,0.0
8467945ffffffff,1.0,0.0,0.0
8467949ffffffff,1.0,0.0,0.0
8467961ffffffff,9.0,0.0,0.0
8467963ffffffff,2.0,0.0,0.0
8467965ffffffff,1.0,0.0,0.0
846796bffffffff,7.0,0.0,0.0
84679a1ffffffff,16.0,0.0,0.0
84679a3ffffffff,2.0,0.0,0.0
84679a5ffffffff,139.0,0.0,0.0
84679a7ffffffff,32.0,0.0,0.0
84679adffffffff,5.0,0.0,0.0
84679b3ffffffff,42.0,0.0,0.0
84679b5ffffffff,29.0,0.0,0.0
84679b7ffffffff,88.0,4.0,0.0
846d041ffffffff,26.0,10.0,0.0
846d043ffffffff,138.0,17.0,0.0
846d045ffffffff,10.0,0.0,0.0
846d049ffffffff,12.0,0.0,0.0
846d04bffffffff,74.0,13.0,3.0
846d04dffffffff,28.0,0.0,0.0
846d051ffffffff,32.0,16.0,0.0
846d053ffffffff,154.0,35.0,0.0
846d059ffffffff,9.0,0.0,0.0
846d05bffffffff,118.0,30.0,2.0
846d05dffffffff,81.0,12.0,1.0
846d069ffffffff,142.0,0.0,0.0
846d06dffffffff,25.0,0.0,0.0
846d141ffffffff,66.0,0.0,0.0
846d143ffffffff,48.0,0.0,0.0
846d145ffffffff,2.0,0.0,0.0
846d149ffffffff,1.0,0.0,0.0
846d14bffffffff,2.0,0.0,0.0
846d159ffffffff,399.0,0.0,0.0
846d15dffffffff,40.0,0.0,0.0
846d201ffffffff,3.0,0.0,0.0
846d203ffffffff,10.0,0.0,0.0
846d207ffffffff,3.0,0.0,0.0
846d209ffffffff,13.0,0.0,0.0
846d20dffffffff,43.0,0.0,0.0
846d211ffffffff,3.0,0.0,0.0
846d213ffffffff,2.0,2.0,0.0
846d219ffffffff,14.0,0.0,0.0
846d21bffffffff,11.0,0.0,0.0
846d21dffffffff,49.0,1.0,0.0
846d223ffffffff,2.0,0.0,0.0
846d225ffffffff,2.0,0.0,0.0
846d229ffffffff,2.0,0.0,0.0
846d22bffffffff,7.0,0.0,0.0
846d231ffffffff,120.0,5.0,0.0
846d233ffffffff,69.0,24.0,0.0
846d235ffffffff,5.0,0.0,0.0
846d237ffffffff,10.0,5.0,0.0
846d239ffffffff,21.0,7.0,0.0
846d23bffffffff,15.0,6.0,0.0
846d23dffffffff,50.0,6.0,0.0
846d243ffffffff,11.0,0.0,0.0
846d247ffffffff,4.0,0.0,0.0
846d24bffffffff,4.0,0.0,0.0
846d251ffffffff,87.0,27.0,0.0
846d253ffffffff,43.0,0.0,0.0
846d255ffffffff,50.0,0.0,0.0
846d257ffffffff,50.0,5.0,0.0
846d25bffffffff,4.0,0.0,0.0
846d25dffffffff,58.0,0.0,0.0
846d267ffffffff,3.0,0.0,0.0
846d26bffffffff,4.0,0.0,0.0
846d281ffffffff,9.0,0.0,0.0
846d283ffffffff,486.0,0.0,0.0
846d285ffffffff,7.0,0.0,0.0
846d287ffffffff,29.0,0.0,0.0
846d28bffffffff,2.0,0.0,0.0
846d291ffffffff,181.0,0.0,0.0
846d293ffffffff,17.0,0.0,0.0
846d295ffffffff,737.0,0.0,0.0
846d297ffffffff,19.0,0.0,0.0
846d299ffffffff,18.0,0.0,0.0
846d29bffffffff,9.0,0.0,0.0
846d2a1ffffffff,122.0,40.0,0.0
846d2a3ffffffff,99.0,0.0,0.0
846d2a9ffffffff,20.0,0.0,0.0
846d2abffffffff,11.0,0.0,0.0
846d2adffffffff,11.0,0.0,0.0
846d2b1ffffffff,10.0,0.0,0.0
846d2b3ffffffff,34.0,0.0,0.0
846d2b9ffffffff,1119.0,0.0,0.0
846d2bbffffffff,28.0,0.0,0.0
846d2bdffffffff,15.0,0.0,0.0
846d2c1ffffffff,23.0,3.0,0.0
846d2c3ffffffff,31.0,0.0,0.0
846d2c5ffffffff,3.0,0.0,0.0
846d2c7ffffffff,13.0,0.0,0.0
846d2c9ffffffff,348.0,20.0,0.0
846d2cbffffffff,73.0,18.0,0.0
846d2cdffffffff,8.0,0.0,0.0
846d2d1ffffffff,41.0,0.0,0.0
846d2d3ffffffff,4.0,0.0,0.0
846d2d7ffffffff,126.0,0.0,0.0
846d2d9ffffffff,22.0,0.0,0.0
846d2dbffffffff,5.0,0.0,0.0
846d2ddffffffff,4.0,0.0,0.0
846d2e3ffffffff,6.0,0.0,0.0
846d2e5ffffffff,169.0,86.0,0.0
846d2e9ffffffff,19.0,0.0,0.0
846d2ebffffffff,22.0,3.0,0.0
846d303ffffffff,2.0,0.0,0.0
846d305ffffffff,5.0,0.0,0.0
846d307ffffffff,2.0,0.0,0.0
846d309ffffffff,2.0,0.0,0.0
846d30dffffffff,121.0,0.0,0.0
846d311ffffffff,21.0,0.0,0.0
846d313ffffffff,366.0,0.0,0.0
846d315ffffffff,2.0,0.0,0.0
846d317ffffffff,66.0,0.0,0.0
846d319ffffffff,59.0,7.0,0.0
846d31bffffffff,12.0,0.0,0.0
846d321ffffffff,1.0,0.0,0.0
846d323ffffffff,13.0,0.0,0.0
846d32bffffffff,450.0,0.0,0.0
846d333ffffffff,10.0,0.0,0.0
846d335ffffffff,13.0,0.0,0.0
846d337ffffffff,162.0,0.0,0.0
846d33bffffffff,4.0,0.0,0.0
846d33dffffffff,50.0,0.0,0.0
846d341ffffffff,75.0,11.0,17.0
846d343ffffffff,10.0,0.0,0.0
846d347ffffffff,24.0,0.0,0.0
846d34bffffffff,24.0,2.0,0.0
846d34dffffffff,686.0,72.0,30.0
846d357ffffffff,5.0,0.0,0.0
846d35bffffffff,1581.0,160.0,46.0
846d35dffffffff,70.0,0.0,0.0
846d365ffffffff,2.0,0.0,0.0
846d367ffffffff,3.0,0.0,0.0
846d36bffffffff,16.0,0.0,0.0
846d36dffffffff,7.0,0.0,0.0
846d601ffffffff,91.0,0.0,0.0
846d603ffffffff,4.0,0.0,0.0
846d605ffffffff,46.0,0.0,0.0
846d607ffffffff,60.0,0.0,0.0
846d609ffffffff,7.0,0.0,0.0
846d60dffffffff,273.0,0.0,0.0
846d611ffffffff,7.0,0.0,0.0
846d613ffffffff,203.0,0.0,0.0
846d615ffffffff,13.0,0.0,0.0
846d617ffffffff,185.0,0.0,0.0
846d619ffffffff,14.0,0.0,0.0
846d61bffffffff,12.0,0.0,0.0
846d61dffffffff,2.0,0.0,0.0
846d639ffffffff,39.0,0.0,0.0
846d63bffffffff,5.0,0.0,0.0
846d641ffffffff,843.0,0.0,0.0
846d643ffffffff,21.0,0.0,0.0
846d645ffffffff,138.0,0.0,0.0
846d649ffffffff,9.0,0.0,0.0
846d64bffffffff,7.0,0.0,0.0
846d64dffffffff,21.0,0.0,0.0
846d651ffffffff,43.0,0.0,0.0
846d653ffffffff,63.0,0.0,0.0
846d655ffffffff,9.0,0.0,0.0
846d657ffffffff,84.0,0.0,0.0
846d65dffffffff,2.0,0.0,0.0
846d661ffffffff,22.0,0.0,0.0
846d663ffffffff,77.0,0.0,0.0
846d665ffffffff,86.0,0.0,0.0
846d667ffffffff,40.0,0.0,0.0
846d66bffffffff,30.0,0.0,0.0
846d66dffffffff,16.0,0.0,0.0
846d681ffffffff,81.0,0.0,0.0
846d683ffffffff,59.0,0.0,0.0
846d685ffffffff,10.0,0.0,0.0
846d687ffffffff,218.0,0.0,0.0
846d689ffffffff,14.0,0.0,0.0
846d68bffffffff,405.0,0.0,0.0
846d68dffffffff,18.0,0.0,0.0
846d691ffffffff,24.0,0.0,0.0
846d693ffffffff,221.0,0.0,0.0
846d695ffffffff,140.0,0.0,0.0
846d697ffffffff,564.0,0.0,0.0
846d699ffffffff,106.0,0.0,0.0
846d69bffffffff,202.0,0.0,0.0
846d69dffffffff,433.0,0.0,0.0
846d6abffffffff,4.0,0.0,0.0
846d6b1ffffffff,4.0,0.0,0.0
846d6b9ffffffff,15.0,0.0,0.0
846d6bbffffffff,88.0,0.0,0.0
846d6bdffffffff,7.0,0.0,0.0
846d6c3ffffffff,30.0,0.0,0.0
846d6c9ffffffff,1.0,0.0,0.0
846d6cdffffffff,2.0,0.0,0.0
846d6d1ffffffff,22.0,0.0,0.0
846d6d3ffffffff,7.0,0.0,0.0
846d6d5ffffffff,409.0,0.0,0.0
846d6d7ffffffff,11.0,0.0,0.0
846d6e9ffffffff,303.0,0.0,0.0
846d6edffffffff,2.0,0.0,0.0
846d741ffffffff,117.0,0.0,0.0
846d743ffffffff,50.0,0.0,0.0
846d745ffffffff,76.0,0.0,0.0
846d747ffffffff,70.0,0.0,0.0
846d749ffffffff,53.0,0.0,0.0
846d74bffffffff,583.0,0.0,0.0
846d74dffffffff,4.0,0.0,0.0
846d751ffffffff,46.0,0.0,0.0
846d759ffffffff,9.0,0.0,0.0
846d75bffffffff,54.0,0.0,0.0
846d75dffffffff,177.0,0.0,0.0
846d769ffffffff,87.0,0.0,0.0
846d76dffffffff,48.0,0.0,0.0
