cell_id,Pipilo erythrophthalmus,Pipilo erythrophthalmus erythrophthalmus/canaster,Pipilo erythrophthalmus alleni/rileyi
8444de1ffffffff,149.0,0.0,0.0
8444de3ffffffff,86.0,0.0,0.0
8444de5ffffffff,81.0,0.0,0.0
8444de7ffffffff,304.0,0.0,0.0
8444de9ffffffff,1593.0,0.0,0.0
8444debffffffff,61.0,0.0,0.0
8444dedffffffff,190.0,0.0,0.0
8444e01ffffffff,148.0,0.0,10.0
8444e03ffffffff,170.0,0.0,2.0
8444e05ffffffff,1573.0,0.0,20.0
8444e07ffffffff,434.0,2.0,0.0
8444e09ffffffff,79.0,0.0,2.0
8444e0bffffffff,59.0,0.0,0.0
8444e0dffffffff,76.0,0.0,0.0
8444e11ffffffff,8.0,0.0,0.0
8444e13ffffffff,36.0,0.0,0.0
8444e15ffffffff,21.0,0.0,0.0
8444e17ffffffff,8.0,0.0,0.0
8444e19ffffffff,29.0,0.0,0.0
8444e1bffffffff,17.0,0.0,0.0
8444e1dffffffff,64.0,0.0,0.0
8444e21ffffffff,260.0,0.0,3.0
8444e23ffffffff,30.0,0.0,0.0
8444e25ffffffff,175.0,0.0,0.0
8444e27ffffffff,90.0,0.0,0.0
8444e29ffffffff,448.0,0.0,4.0
8444e2bffffffff,644.0,2.0,3.0
8444e2dffffffff,57.0,0.0,2.0
8444e31ffffffff,107.0,0.0,0.0
8444e33ffffffff,725.0,7.0,0.0
8444e35ffffffff,585.0,4.0,0.0
8444e37ffffffff,39.0,3.0,0.0
8444e39ffffffff,83.0,2.0,0.0
8444e3bffffffff,56.0,0.0,0.0
8444e3dffffffff,209.0,2.0,1.0
8444e41ffffffff,9.0,0.0,0.0
8444e43ffffffff,245.0,0.0,22.0
8444e47ffffffff,1046.0,0.0,16.0
8444e51ffffffff,764.0,0.0,0.0
8444e53ffffffff,133.0,0.0,0.0
8444e55ffffffff,164.0,0.0,0.0
8444e57ffffffff,95.0,0.0,0.0
8444e5bffffffff,88.0,0.0,0.0
8444e63ffffffff,4119.0,0.0,102.0
8444e65ffffffff,67.0,0.0,5.0
8444e67ffffffff,60.0,0.0,2.0
8444e6bffffffff,195.0,0.0,6.0
8444e81ffffffff,33.0,0.0,0.0
8444e83ffffffff,1228.0,0.0,0.0
8444e85ffffffff,12.0,0.0,0.0
8444e87ffffffff,47.0,0.0,0.0
8444e89ffffffff,30.0,0.0,0.0
8444e8bffffffff,397.0,0.0,0.0
8444e8dffffffff,30.0,0.0,0.0
8444e91ffffffff,52.0,0.0,0.0
8444e93ffffffff,115.0,0.0,0.0
8444e95ffffffff,54.0,0.0,0.0
8444e97ffffffff,67.0,0.0,0.0
8444e99ffffffff,21.0,0.0,0.0
8444e9bffffffff,35.0,0.0,0.0
8444e9dffffffff,20.0,0.0,0.0
8444ea1ffffffff,104.0,0.0,0.0
8444ea3ffffffff,132.0,0.0,0.0
8444ea5ffffffff,701.0,0.0,0.0
8444ea7ffffffff,173.0,0.0,0.0
8444ea9ffffffff,22.0,0.0,0.0
8444eabffffffff,75.0,0.0,0.0
8444eadffffffff,275.0,0.0,0.0
8444eb1ffffffff,76.0,0.0,0.0
8444eb3ffffffff,284.0,0.0,0.0
8444eb5ffffffff,20.0,0.0,0.0
8444eb7ffffffff,37.0,0.0,0.0
8444eb9ffffffff,21.0,0.0,0.0
8444ebbffffffff,33.0,0.0,0.0
8444ebdffffffff,125.0,0.0,0.0
8444ec1ffffffff,10.0,0.0,0.0
8444ec3ffffffff,26.0,0.0,0.0
8444ec5ffffffff,7.0,0.0,0.0
8444ec7ffffffff,224.0,0.0,0.0
8444ec9ffffffff,12.0,0.0,0.0
8444ecbffffffff,4.0,0.0,0.0
8444ecdffffffff,19.0,0.0,0.0
8444ed1ffffffff,234.0,0.0,0.0
8444ed3ffffffff,354.0,0.0,0.0
8444ed5ffffffff,106.0,0.0,0.0
8444ed7ffffffff,520.0,0.0,0.0
8444ed9ffffffff,91.0,0.0,0.0
8444edbffffffff,90.0,0.0,0.0
8444eddffffffff,122.0,0.0,0.0
8444ee1ffffffff,74.0,0.0,0.0
8444ee3ffffffff,443.0,0.0,0.0
8444ee5ffffffff,322.0,34.0,0.0
8444ee7ffffffff,370.0,0.0,0.0
8444ee9ffffffff,29.0,0.0,0.0
8444eebffffffff,29.0,0.0,0.0
8444eedffffffff,593.0,1.0,0.0
8444f01ffffffff,323.0,2.0,18.0
8444f03ffffffff,235.0,0.0,3.0
8444f05ffffffff,949.0,0.0,32.0
8444f07ffffffff,789.0,0.0,27.0
8444f09ffffffff,331.0,2.0,27.0
8444f0bffffffff,135.0,0.0,2.0
8444f0dffffffff,172.0,0.0,7.0
8444f11ffffffff,72.0,0.0,0.0
8444f13ffffffff,22.0,3.0,0.0
8444f15ffffffff,43.0,0.0,0.0
8444f17ffffffff,10.0,0.0,0.0
8444f19ffffffff,63.0,0.0,0.0
8444f1bffffffff,73.0,2.0,5.0
8444f1dffffffff,110.0,0.0,0.0
8444f31ffffffff,1311.0,5.0,24.0
8444f33ffffffff,25.0,0.0,0.0
8444f35ffffffff,948.0,6.0,68.0
8444f37ffffffff,1718.0,2.0,117.0
8444f39ffffffff,31.0,0.0,0.0
8444f3bffffffff,17.0,0.0,0.0
8444f3dffffffff,1215.0,12.0,17.0
8444f41ffffffff,278.0,0.0,2.0
8444f43ffffffff,3587.0,4.0,155.0
8444f45ffffffff,575.0,0.0,36.0
8444f47ffffffff,229.0,0.0,8.0
8444f49ffffffff,316.0,0.0,15.0
8444f4bffffffff,144.0,0.0,4.0
8444f4dffffffff,234.0,0.0,30.0
8444f51ffffffff,236.0,0.0,8.0
8444f53ffffffff,141.0,0.0,2.0
8444f55ffffffff,590.0,0.0,10.0
8444f57ffffffff,60.0,0.0,1.0
8444f59ffffffff,78.0,0.0,0.0
8444f5bffffffff,11.0,0.0,0.0
8444f5dffffffff,545.0,0.0,24.0
8444f61ffffffff,62.0,0.0,3.0
8444f63ffffffff,1410.0,4.0,52.0
8444f69ffffffff,63.0,0.0,1.0
8444f6bffffffff,77.0,0.0,2.0
8444f6dffffffff,43.0,0.0,0.0
8448903ffffffff,14.0,0.0,0.0
8448907ffffffff,4.0,0.0,0.0
8448913ffffffff,4.0,0.0,0.0
8448915ffffffff,8.0,0.0,0.0
844891dffffffff,3.0,0.0,0.0
8448923ffffffff,16.0,0.0,0.0
844892bffffffff,1.0,0.0,0.0
8448931ffffffff,8.0,0.0,0.0
8448933ffffffff,3.0,0.0,0.0
8448935ffffffff,3.0,0.0,0.0
8448937ffffffff,21.0,0.0,0.0
8448939ffffffff,8.0,0.0,0.0
844893dffffffff,5.0,0.0,0.0
8448985ffffffff,66.0,0.0,0.0
84489a3ffffffff,30.0,0.0,0.0
84489a7ffffffff,4.0,0.0,0.0
84489a9ffffffff,33.0,0.0,0.0
84489abffffffff,32.0,0.0,0.0
84489adffffffff,6.0,0.0,0.0
84489b3ffffffff,3.0,0.0,0.0
84489b7ffffffff,9.0,0.0,0.0
84489bdffffffff,8.0,0.0,0.0
84489c5ffffffff,16.0,0.0,0.0
84489e1ffffffff,11.0,0.0,0.0
84489e7ffffffff,5.0,0.0,0.0
84489e9ffffffff,6.0,0.0,0.0
