cell_id,Quiscalus mexicanus,Quiscalus mexicanus [graysoni Group],Quiscalus mexicanus [mexicanus Group]
8449ae1ffffffff,1.0,0.0,0.0
8449ae3ffffffff,53.0,0.0,0.0
8449aebffffffff,4.0,0.0,0.0
8449b01ffffffff,4.0,0.0,0.0
8449b03ffffffff,53.0,0.0,0.0
8449b0bffffffff,22.0,0.0,0.0
8449b0dffffffff,4.0,0.0,0.0
8449b15ffffffff,7.0,0.0,0.0
8449b19ffffffff,4.0,0.0,0.0
8449b1dffffffff,5.0,0.0,0.0
8449b21ffffffff,18.0,0.0,2.0
8449b23ffffffff,7.0,0.0,0.0
8449b27ffffffff,3.0,0.0,0.0
8449b2bffffffff,46.0,0.0,0.0
8449b2dffffffff,261.0,0.0,0.0
8449b31ffffffff,88.0,0.0,0.0
8449b33ffffffff,1030.0,0.0,0.0
8449b35ffffffff,108.0,0.0,2.0
8449b37ffffffff,279.0,0.0,1.0
8449b39ffffffff,13.0,0.0,0.0
8449b3bffffffff,84.0,0.0,0.0
8449b3dffffffff,8.0,0.0,0.0
8449b43ffffffff,7.0,0.0,0.0
8449b47ffffffff,33.0,0.0,0.0
8449b51ffffffff,65.0,0.0,0.0
8449b53ffffffff,48.0,0.0,0.0
8449b55ffffffff,188.0,0.0,0.0
8449b57ffffffff,70.0,0.0,0.0
8449b67ffffffff,6.0,0.0,1.0
8449b69ffffffff,3.0,0.0,0.0
8449b6bffffffff,5.0,0.0,0.0
8449b6dffffffff,14.0,0.0,0.0
8466005ffffffff,3.0,0.0,0.0
8466007ffffffff,4.0,0.0,0.0
8466021ffffffff,20.0,0.0,0.0
8466027ffffffff,2.0,0.0,0.0
8466029ffffffff,3.0,0.0,0.0
8466043ffffffff,4.0,0.0,0.0
8466045ffffffff,15.0,0.0,0.0
8466047ffffffff,6.0,0.0,0.0
846604dffffffff,14.0,0.0,0.0
8466055ffffffff,12.0,0.0,0.0
8466061ffffffff,40.0,0.0,1.0
8466063ffffffff,33.0,0.0,2.0
8466067ffffffff,220.0,0.0,0.0
8466069ffffffff,10.0,0.0,0.0
846606bffffffff,1.0,0.0,0.0
846606dffffffff,5.0,0.0,0.0
84660adffffffff,21.0,0.0,0.0
84660e1ffffffff,1.0,0.0,0.0
8466103ffffffff,33.0,0.0,0.0
8466105ffffffff,98.0,0.0,0.0
8466107ffffffff,477.0,0.0,0.0
846610bffffffff,33.0,0.0,0.0
8466111ffffffff,50.0,0.0,0.0
8466113ffffffff,68.0,0.0,0.0
8466117ffffffff,9.0,0.0,0.0
8466119ffffffff,172.0,0.0,0.0
846611dffffffff,7.0,0.0,0.0
8466121ffffffff,2.0,0.0,0.0
8466123ffffffff,14.0,0.0,0.0
8466125ffffffff,7.0,0.0,0.0
8466129ffffffff,22.0,0.0,0.0
846612dffffffff,48.0,0.0,0.0
8466131ffffffff,3.0,0.0,0.0
8466135ffffffff,57.0,0.0,0.0
8466139ffffffff,669.0,0.0,0.0
846613dffffffff,16.0,0.0,0.0
8466153ffffffff,24.0,0.0,0.0
846615bffffffff,13.0,0.0,0.0
8466161ffffffff,4.0,0.0,0.0
8466163ffffffff,1159.0,0.0,0.0
8466165ffffffff,75.0,0.0,0.0
8466167ffffffff,471.0,0.0,0.0
846616bffffffff,4.0,0.0,0.0
8466181ffffffff,3.0,0.0,0.0
8466183ffffffff,18.0,0.0,0.0
8466189ffffffff,4.0,0.0,0.0
846618bffffffff,29.0,0.0,0.0
846618dffffffff,2.0,0.0,0.0
8466191ffffffff,7.0,0.0,0.0
8466193ffffffff,63.0,0.0,0.0
8466195ffffffff,2.0,0.0,0.0
8466197ffffffff,11.0,0.0,0.0
8466199ffffffff,5.0,0.0,0.0
846619bffffffff,5.0,0.0,0.0
846619dffffffff,65.0,0.0,0.0
84661a1ffffffff,2.0,0.0,0.0
84661a5ffffffff,216.0,0.0,3.0
84661a7ffffffff,46.0,0.0,0.0
84661adffffffff,93.0,0.0,1.0
84661b3ffffffff,7.0,0.0,0.0
84661b5ffffffff,2.0,0.0,0.0
84661b9ffffffff,68.0,0.0,0.0
84661bbffffffff,95.0,0.0,0.0
84661c5ffffffff,2.0,0.0,0.0
84661c9ffffffff,1.0,0.0,0.0
84661d1ffffffff,2.0,0.0,0.0
84661d3ffffffff,2.0,0.0,0.0
84661d5ffffffff,1.0,0.0,0.0
84661d7ffffffff,11.0,0.0,0.0
84661e9ffffffff,7.0,0.0,0.0
84661ebffffffff,136.0,0.0,2.0
8466201ffffffff,134.0,0.0,13.0
8466203ffffffff,21.0,0.0,0.0
8466205ffffffff,575.0,0.0,59.0
8466207ffffffff,7.0,0.0,0.0
846620bffffffff,1254.0,0.0,73.0
8466211ffffffff,5.0,0.0,0.0
8466219ffffffff,6.0,0.0,3.0
846621dffffffff,1.0,0.0,0.0
8466221ffffffff,1554.0,0.0,129.0
8466223ffffffff,21.0,0.0,3.0
8466225ffffffff,383.0,0.0,9.0
8466227ffffffff,45.0,0.0,0.0
846622bffffffff,445.0,0.0,61.0
8466235ffffffff,3.0,0.0,0.0
846623bffffffff,12.0,0.0,0.0
8466251ffffffff,8.0,0.0,0.0
8466257ffffffff,88.0,0.0,0.0
84662e5ffffffff,5.0,0.0,0.0
8466311ffffffff,166.0,0.0,5.0
8466313ffffffff,991.0,0.0,39.0
8466317ffffffff,80.0,0.0,1.0
846631bffffffff,155.0,0.0,0.0
8466841ffffffff,2.0,0.0,0.0
8466849ffffffff,86.0,0.0,0.0
846684dffffffff,1.0,0.0,0.0
8466a01ffffffff,61.0,0.0,0.0
8466a03ffffffff,257.0,0.0,0.0
8466a05ffffffff,115.0,0.0,0.0
8466a07ffffffff,32.0,0.0,0.0
8466a09ffffffff,14.0,0.0,0.0
8466a0bffffffff,1702.0,0.0,0.0
8466a15ffffffff,453.0,0.0,0.0
8466a17ffffffff,96.0,0.0,0.0
8466a19ffffffff,11.0,0.0,0.0
8466a1dffffffff,1469.0,0.0,0.0
8466a21ffffffff,128.0,0.0,0.0
8466a23ffffffff,32.0,0.0,0.0
8466a25ffffffff,75.0,0.0,0.0
8466a27ffffffff,59.0,0.0,0.0
8466a2bffffffff,7.0,0.0,0.0
8466a2dffffffff,59.0,0.0,0.0
8466a31ffffffff,108.0,0.0,0.0
8466a33ffffffff,109.0,0.0,0.0
8466a35ffffffff,15.0,0.0,0.0
8466a37ffffffff,31.0,0.0,0.0
8466a39ffffffff,364.0,0.0,0.0
8466a3bffffffff,51.0,0.0,0.0
8466a3dffffffff,111.0,0.0,0.0
8466a51ffffffff,8970.0,0.0,0.0
8466a53ffffffff,229.0,0.0,0.0
8466a55ffffffff,149.0,0.0,0.0
8466a57ffffffff,938.0,0.0,0.0
8466a59ffffffff,194.0,0.0,0.0
8466a5bffffffff,2686.0,0.0,0.0
8466a5dffffffff,552.0,0.0,0.0
8466a65ffffffff,574.0,0.0,0.0
8466a67ffffffff,7.0,0.0,0.0
8466a9bffffffff,7.0,0.0,0.0
8466ad9ffffffff,2.0,0.0,0.0
8466aedffffffff,46.0,0.0,0.0
8466b01ffffffff,271.0,0.0,0.0
8466b09ffffffff,1503.0,0.0,0.0
8466b0bffffffff,1536.0,0.0,0.0
8466b0dffffffff,2.0,0.0,0.0
8466b19ffffffff,533.0,0.0,0.0
8466b1dffffffff,51.0,0.0,0.0
8466b41ffffffff,1073.0,0.0,0.0
8466b43ffffffff,388.0,0.0,0.0
8466b45ffffffff,1840.0,0.0,0.0
8466b47ffffffff,1181.0,0.0,0.0
8466b49ffffffff,1310.0,0.0,0.0
8466b4bffffffff,11.0,0.0,0.0
8466b4dffffffff,7304.0,0.0,0.0
8466b51ffffffff,954.0,0.0,0.0
8466b53ffffffff,1196.0,0.0,0.0
8466b55ffffffff,1540.0,0.0,0.0
8466b57ffffffff,1556.0,0.0,0.0
8466b59ffffffff,594.0,0.0,0.0
8466b5bffffffff,1095.0,0.0,0.0
8466b5dffffffff,5.0,0.0,0.0
8466b69ffffffff,912.0,0.0,0.0
8466c63ffffffff,3.0,0.0,0.0
8466d05ffffffff,166.0,0.0,0.0
8466d07ffffffff,4.0,0.0,0.0
8466d0dffffffff,37.0,0.0,0.0
8466d21ffffffff,34.0,0.0,0.0
8466d23ffffffff,2.0,0.0,0.0
8466d25ffffffff,72.0,0.0,0.0
8466d27ffffffff,1.0,0.0,0.0
8466d29ffffffff,23.0,0.0,0.0
8466d2dffffffff,6.0,0.0,0.0
8466d47ffffffff,314.0,0.0,3.0
8466d49ffffffff,74.0,0.0,0.0
8466d4bffffffff,5.0,0.0,0.0
8466d6bffffffff,20.0,0.0,2.0
8466e61ffffffff,3.0,0.0,0.0
8466e63ffffffff,1.0,0.0,0.0
8466e65ffffffff,15.0,0.0,0.0
8466e67ffffffff,2.0,0.0,0.0
8466e69ffffffff,3.0,0.0,0.0
8466e6bffffffff,3.0,0.0,0.0
8466e6dffffffff,61.0,0.0,0.0
8466f01ffffffff,312.0,0.0,0.0
8466f03ffffffff,10.0,0.0,0.0
8466f0bffffffff,31.0,0.0,0.0
8466f0dffffffff,1.0,0.0,0.0
8466f11ffffffff,9.0,0.0,0.0
8466f17ffffffff,3.0,0.0,0.0
8466f19ffffffff,2.0,0.0,0.0
8466f1dffffffff,9.0,0.0,0.0
8466f35ffffffff,25.0,0.0,0.0
8466f47ffffffff,3.0,0.0,0.0
8466f57ffffffff,9.0,0.0,0.0
8466f5bffffffff,21.0,0.0,0.0
8467329ffffffff,48.0,0.0,2.0
846732dffffffff,43.0,0.0,2.0
8467431ffffffff,2.0,0.0,0.0
8467461ffffffff,39.0,0.0,0.0
846746dffffffff,1.0,0.0,0.0
8467521ffffffff,17.0,0.0,0.0
8467523ffffffff,232.0,0.0,1.0
8467525ffffffff,1.0,0.0,0.0
8467527ffffffff,4.0,0.0,0.0
846752dffffffff,124.0,0.0,0.0
8467553ffffffff,2.0,0.0,0.0
8467563ffffffff,4.0,0.0,0.0
8467565ffffffff,5.0,0.0,0.0
8467569ffffffff,3.0,0.0,0.0
846756bffffffff,2.0,0.0,0.0
8467737ffffffff,82.0,0.0,0.0
8467805ffffffff,2.0,0.0,0.0
8467823ffffffff,1.0,0.0,0.0
8467835ffffffff,376.0,0.0,0.0
846783dffffffff,197.0,0.0,0.0
84678b3ffffffff,7.0,0.0,0.0
84678b7ffffffff,5.0,0.0,0.0
8467903ffffffff,2.0,0.0,0.0
8467909ffffffff,17.0,0.0,0.0
846790dffffffff,55.0,0.0,0.0
8467913ffffffff,70.0,0.0,0.0
8467915ffffffff,9.0,0.0,0.0
8467921ffffffff,23.0,0.0,0.0
8467923ffffffff,2.0,0.0,0.0
8467925ffffffff,7.0,0.0,0.0
8467927ffffffff,10.0,0.0,0.0
8467929ffffffff,4.0,0.0,0.0
846792dffffffff,12.0,0.0,0.0
8467931ffffffff,7.0,0.0,0.0
8467933ffffffff,19.0,0.0,0.0
8467935ffffffff,5.0,0.0,0.0
8467937ffffffff,42.0,0.0,0.0
846793bffffffff,41.0,0.0,0.0
846793dffffffff,2.0,0.0,0.0
8467941ffffffff,5.0,0.0,0.0
8467945ffffffff,14.0,0.0,0.0
8467947ffffffff,26.0,0.0,0.0
8467949ffffffff,7.0,0.0,0.0
846794bffffffff,23.0,0.0,0.0
846794dffffffff,5.0,0.0,0.0
8467955ffffffff,1.0,0.0,0.0
846795dffffffff,37.0,0.0,0.0
8467961ffffffff,76.0,0.0,0.0
8467963ffffffff,30.0,0.0,0.0
8467965ffffffff,3.0,0.0,0.0
8467967ffffffff,6.0,0.0,0.0
8467969ffffffff,30.0,0.0,0.0
846796bffffffff,76.0,0.0,0.0
84679a1ffffffff,1337.0,0.0,0.0
84679a3ffffffff,160.0,0.0,0.0
84679a5ffffffff,2495.0,0.0,0.0
84679a7ffffffff,425.0,0.0,0.0
84679adffffffff,111.0,0.0,0.0
84679b3ffffffff,318.0,0.0,0.0
84679b5ffffffff,832.0,0.0,0.0
84679b7ffffffff,1390.0,0.0,0.0
84679e5ffffffff,2.0,0.0,0.0
84679edffffffff,8.0,0.0,0.0
8467b03ffffffff,1.0,0.0,0.0
8467b21ffffffff,45.0,0.0,0.0
8467b27ffffffff,9.0,0.0,0.0
8467b29ffffffff,8.0,0.0,0.0
8467b2bffffffff,13.0,0.0,0.0
846d041ffffffff,159.0,0.0,52.0
846d043ffffffff,291.0,0.0,33.0
846d045ffffffff,20.0,0.0,1.0
846d049ffffffff,35.0,0.0,8.0
846d04bffffffff,245.0,0.0,47.0
846d04dffffffff,39.0,0.0,9.0
846d051ffffffff,56.0,0.0,12.0
846d053ffffffff,366.0,0.0,101.0
846d059ffffffff,65.0,0.0,3.0
846d05bffffffff,220.0,0.0,38.0
846d05dffffffff,134.0,0.0,31.0
846d069ffffffff,274.0,0.0,45.0
846d06dffffffff,49.0,0.0,2.0
846d141ffffffff,134.0,0.0,6.0
846d143ffffffff,56.0,0.0,19.0
846d145ffffffff,10.0,0.0,0.0
846d149ffffffff,2.0,0.0,0.0
846d14bffffffff,3.0,0.0,0.0
846d159ffffffff,742.0,0.0,117.0
846d15dffffffff,206.0,0.0,23.0
846d201ffffffff,30.0,0.0,0.0
846d203ffffffff,37.0,0.0,0.0
846d205ffffffff,1.0,0.0,0.0
846d207ffffffff,69.0,0.0,4.0
846d209ffffffff,67.0,0.0,0.0
846d20bffffffff,33.0,0.0,0.0
846d20dffffffff,239.0,0.0,0.0
846d211ffffffff,18.0,0.0,1.0
846d217ffffffff,18.0,0.0,0.0
846d219ffffffff,43.0,0.0,15.0
846d21bffffffff,149.0,0.0,46.0
846d21dffffffff,218.0,0.0,21.0
846d223ffffffff,16.0,0.0,0.0
846d22bffffffff,56.0,0.0,5.0
846d22dffffffff,2.0,0.0,0.0
846d231ffffffff,759.0,0.0,56.0
846d233ffffffff,86.0,0.0,23.0
846d235ffffffff,29.0,0.0,0.0
846d237ffffffff,24.0,0.0,7.0
846d239ffffffff,73.0,0.0,16.0
846d23bffffffff,1198.0,0.0,296.0
846d23dffffffff,278.0,0.0,37.0
846d241ffffffff,18.0,0.0,0.0
846d243ffffffff,50.0,0.0,0.0
846d247ffffffff,24.0,0.0,0.0
846d24bffffffff,40.0,0.0,0.0
846d251ffffffff,301.0,0.0,59.0
846d253ffffffff,288.0,0.0,3.0
846d255ffffffff,171.0,0.0,5.0
846d257ffffffff,230.0,0.0,26.0
846d259ffffffff,3.0,0.0,1.0
846d25bffffffff,14.0,0.0,5.0
846d25dffffffff,80.0,0.0,8.0
846d261ffffffff,5.0,0.0,0.0
846d263ffffffff,9.0,0.0,0.0
846d265ffffffff,2.0,0.0,0.0
846d267ffffffff,19.0,0.0,0.0
846d26bffffffff,14.0,0.0,0.0
846d281ffffffff,209.0,0.0,45.0
846d283ffffffff,2616.0,0.0,216.0
846d285ffffffff,27.0,0.0,4.0
846d287ffffffff,247.0,0.0,46.0
846d289ffffffff,49.0,0.0,2.0
846d28bffffffff,26.0,0.0,2.0
846d28dffffffff,114.0,0.0,27.0
846d291ffffffff,3586.0,0.0,388.0
846d293ffffffff,92.0,0.0,34.0
846d295ffffffff,1981.0,0.0,231.0
846d297ffffffff,185.0,0.0,17.0
846d299ffffffff,374.0,0.0,117.0
846d29bffffffff,47.0,0.0,16.0
846d29dffffffff,7.0,0.0,2.0
846d2a1ffffffff,343.0,0.0,65.0
846d2a3ffffffff,266.0,0.0,21.0
846d2a9ffffffff,240.0,0.0,49.0
846d2abffffffff,154.0,0.0,24.0
846d2adffffffff,76.0,0.0,16.0
846d2b1ffffffff,110.0,0.0,2.0
846d2b3ffffffff,256.0,0.0,19.0
846d2b5ffffffff,16.0,0.0,0.0
846d2b9ffffffff,2950.0,0.0,230.0
846d2bbffffffff,215.0,0.0,16.0
846d2bdffffffff,66.0,0.0,10.0
846d2c1ffffffff,80.0,0.0,29.0
846d2c3ffffffff,119.0,0.0,20.0
846d2c5ffffffff,36.0,0.0,6.0
846d2c7ffffffff,65.0,0.0,2.0
846d2c9ffffffff,765.0,0.0,78.0
846d2cbffffffff,187.0,0.0,52.0
846d2d1ffffffff,1380.0,0.0,303.0
846d2d3ffffffff,1216.0,0.0,597.0
846d2d5ffffffff,8.0,0.0,0.0
846d2d7ffffffff,5290.0,0.0,2855.0
846d2d9ffffffff,71.0,0.0,39.0
846d2dbffffffff,80.0,0.0,44.0
846d2ddffffffff,56.0,0.0,30.0
846d2e3ffffffff,57.0,0.0,5.0
846d2e5ffffffff,243.0,0.0,100.0
846d2e9ffffffff,49.0,0.0,3.0
846d2ebffffffff,165.0,0.0,30.0
846d2edffffffff,13.0,0.0,7.0
846d301ffffffff,2.0,0.0,0.0
846d303ffffffff,2.0,0.0,0.0
846d305ffffffff,18.0,0.0,2.0
846d307ffffffff,11.0,0.0,2.0
846d309ffffffff,26.0,0.0,3.0
846d30bffffffff,17.0,0.0,12.0
846d30dffffffff,554.0,0.0,49.0
846d311ffffffff,126.0,0.0,22.0
846d313ffffffff,940.0,0.0,100.0
846d315ffffffff,24.0,0.0,0.0
846d317ffffffff,225.0,0.0,13.0
846d319ffffffff,164.0,0.0,58.0
846d31bffffffff,87.0,0.0,0.0
846d31dffffffff,4.0,0.0,4.0
846d323ffffffff,36.0,0.0,2.0
846d325ffffffff,4.0,0.0,0.0
846d32bffffffff,1311.0,0.0,126.0
846d331ffffffff,6.0,0.0,0.0
846d333ffffffff,27.0,0.0,10.0
846d335ffffffff,31.0,0.0,8.0
846d337ffffffff,105.0,0.0,11.0
846d339ffffffff,18.0,0.0,0.0
846d33bffffffff,24.0,0.0,0.0
846d33dffffffff,105.0,0.0,4.0
846d341ffffffff,445.0,0.0,47.0
846d343ffffffff,42.0,0.0,2.0
846d345ffffffff,21.0,0.0,7.0
846d347ffffffff,100.0,0.0,10.0
846d34bffffffff,168.0,0.0,10.0
846d34dffffffff,3959.0,0.0,154.0
846d351ffffffff,3.0,0.0,0.0
846d355ffffffff,2.0,0.0,0.0
846d357ffffffff,8.0,0.0,0.0
846d359ffffffff,2.0,0.0,0.0
846d35bffffffff,2223.0,0.0,248.0
846d35dffffffff,802.0,0.0,61.0
846d361ffffffff,2.0,0.0,0.0
846d363ffffffff,4.0,0.0,0.0
846d365ffffffff,20.0,0.0,4.0
846d367ffffffff,5.0,0.0,0.0
846d369ffffffff,27.0,0.0,3.0
846d36bffffffff,25.0,0.0,0.0
846d36dffffffff,104.0,0.0,8.0
846d601ffffffff,499.0,0.0,3.0
846d603ffffffff,24.0,0.0,0.0
846d605ffffffff,609.0,0.0,4.0
846d607ffffffff,210.0,0.0,0.0
846d609ffffffff,166.0,0.0,1.0
846d60bffffffff,10.0,0.0,0.0
846d60dffffffff,1112.0,0.0,19.0
846d611ffffffff,106.0,0.0,0.0
846d613ffffffff,1735.0,0.0,0.0
846d615ffffffff,169.0,0.0,0.0
846d617ffffffff,1469.0,0.0,0.0
846d619ffffffff,206.0,0.0,0.0
846d61bffffffff,108.0,0.0,0.0
846d61dffffffff,29.0,0.0,0.0
846d639ffffffff,689.0,0.0,0.0
846d63bffffffff,85.0,0.0,0.0
846d641ffffffff,1992.0,0.0,29.0
846d643ffffffff,159.0,0.0,0.0
846d645ffffffff,3895.0,0.0,97.0
846d647ffffffff,11.0,0.0,0.0
846d649ffffffff,123.0,0.0,0.0
846d64bffffffff,58.0,0.0,0.0
846d64dffffffff,296.0,0.0,5.0
846d651ffffffff,840.0,0.0,0.0
846d653ffffffff,886.0,0.0,0.0
846d655ffffffff,332.0,0.0,0.0
846d657ffffffff,805.0,0.0,0.0
846d659ffffffff,1.0,0.0,0.0
846d65bffffffff,63.0,0.0,0.0
846d65dffffffff,63.0,0.0,0.0
846d661ffffffff,147.0,0.0,0.0
846d663ffffffff,799.0,0.0,7.0
846d665ffffffff,275.0,0.0,0.0
846d667ffffffff,392.0,0.0,0.0
846d669ffffffff,27.0,0.0,2.0
846d66bffffffff,177.0,0.0,1.0
846d66dffffffff,939.0,0.0,0.0
846d681ffffffff,1033.0,0.0,11.0
846d683ffffffff,2021.0,0.0,59.0
846d685ffffffff,383.0,0.0,24.0
846d687ffffffff,1481.0,0.0,48.0
846d689ffffffff,96.0,0.0,0.0
846d68bffffffff,3969.0,0.0,0.0
846d68dffffffff,431.0,0.0,0.0
846d691ffffffff,2906.0,0.0,0.0
846d693ffffffff,6568.0,0.0,0.0
846d695ffffffff,3108.0,0.0,121.0
846d697ffffffff,7766.0,0.0,0.0
846d699ffffffff,1152.0,0.0,0.0
846d69bffffffff,5411.0,0.0,0.0
846d69dffffffff,8126.0,0.0,0.0
846d6abffffffff,397.0,0.0,14.0
846d6b1ffffffff,101.0,0.0,0.0
846d6b3ffffffff,2.0,0.0,0.0
846d6b9ffffffff,272.0,0.0,0.0
846d6bbffffffff,1547.0,0.0,0.0
846d6bdffffffff,201.0,0.0,3.0
846d6c3ffffffff,131.0,0.0,0.0
846d6c5ffffffff,15.0,0.0,0.0
846d6c7ffffffff,207.0,0.0,0.0
846d6c9ffffffff,135.0,0.0,0.0
846d6cbffffffff,6.0,0.0,0.0
846d6cdffffffff,72.0,0.0,0.0
846d6d1ffffffff,162.0,0.0,0.0
846d6d3ffffffff,270.0,0.0,0.0
846d6d5ffffffff,1690.0,0.0,0.0
846d6d7ffffffff,76.0,0.0,0.0
846d6dbffffffff,2.0,0.0,0.0
846d6ddffffffff,32.0,0.0,0.0
846d6e1ffffffff,32.0,0.0,0.0
846d6e9ffffffff,1323.0,0.0,0.0
846d6ebffffffff,177.0,0.0,0.0
846d6edffffffff,286.0,0.0,0.0
846d741ffffffff,783.0,0.0,0.0
846d743ffffffff,163.0,0.0,0.0
846d745ffffffff,501.0,0.0,14.0
846d747ffffffff,356.0,0.0,0.0
846d749ffffffff,195.0,0.0,4.0
846d74bffffffff,1790.0,0.0,0.0
846d74dffffffff,23.0,0.0,2.0
846d751ffffffff,230.0,0.0,0.0
846d759ffffffff,110.0,0.0,0.0
846d75bffffffff,518.0,0.0,0.0
846d75dffffffff,993.0,0.0,0.0
846d769ffffffff,480.0,0.0,39.0
846d76dffffffff,552.0,0.0,95.0
848e62dffffffff,8.0,0.0,0.0
848f0d9ffffffff,174.0,0.0,0.0
848f0dbffffffff,1.0,0.0,0.0
848f0ddffffffff,134.0,0.0,0.0
848f213ffffffff,7.0,0.0,0.0
848f21bffffffff,6.0,0.0,0.0
848f281ffffffff,2.0,0.0,0.0
848f283ffffffff,4.0,0.0,0.0
848f287ffffffff,14.0,0.0,2.0
848f2a1ffffffff,1.0,0.0,0.0
848f2a3ffffffff,5.0,0.0,0.0
848f2a7ffffffff,118.0,0.0,4.0
848f2a9ffffffff,7.0,0.0,2.0
848f2b3ffffffff,16.0,0.0,0.0
848f2b5ffffffff,62.0,0.0,3.0
848f2b7ffffffff,5.0,0.0,0.0
848f2b9ffffffff,622.0,0.0,85.0
848f2bbffffffff,84.0,0.0,4.0
848f2bdffffffff,16.0,0.0,0.0
848f2cdffffffff,4.0,0.0,0.0
848f2e1ffffffff,44.0,0.0,9.0
848f2e3ffffffff,6.0,0.0,0.0
848f2e9ffffffff,25.0,0.0,0.0
848f2ebffffffff,178.0,0.0,0.0
