cell_id,Phoenicurus phoenicurus,Phoenicurus phoenicurus phoenicurus,Phoenicurus phoenicurus samamisicus
841fabdffffffff,3.0,0.0,0.0
841fac5ffffffff,3.0,0.0,0.0
841fac7ffffffff,6.0,0.0,0.0
841facbffffffff,2.0,0.0,0.0
841fad3ffffffff,19.0,0.0,0.0
841fadbffffffff,4.0,0.0,0.0
841faddffffffff,1.0,0.0,0.0
841fae1ffffffff,14.0,0.0,0.0
841fae3ffffffff,18.0,0.0,0.0
841fae5ffffffff,4.0,0.0,0.0
841fae7ffffffff,24.0,0.0,0.0
841faebffffffff,54.0,1.0,0.0
841faedffffffff,9.0,0.0,0.0
841fb01ffffffff,15.0,6.0,0.0
841fb07ffffffff,4.0,0.0,0.0
841fb09ffffffff,2.0,0.0,0.0
841fb0dffffffff,18.0,7.0,0.0
841fb11ffffffff,3.0,0.0,0.0
841fb1bffffffff,2.0,0.0,0.0
841fb21ffffffff,7.0,0.0,0.0
841fb25ffffffff,2.0,0.0,0.0
841fb2dffffffff,7.0,0.0,0.0
841fb3dffffffff,3.0,0.0,0.0
841fb45ffffffff,2.0,0.0,0.0
841fb47ffffffff,23.0,3.0,0.0
841fb55ffffffff,1.0,0.0,0.0
841fb59ffffffff,2.0,2.0,0.0
841fb67ffffffff,2.0,0.0,0.0
84200a5ffffffff,3.0,0.0,0.0
84200a9ffffffff,2.0,0.0,0.0
84200adffffffff,5.0,1.0,0.0
8420103ffffffff,1.0,1.0,0.0
842016bffffffff,1.0,0.0,0.0
8420193ffffffff,7.0,0.0,0.0
8420199ffffffff,8.0,3.0,0.0
84201b5ffffffff,2.0,0.0,0.0
8420485ffffffff,4.0,0.0,0.0
84204a1ffffffff,2.0,0.0,0.0
84204abffffffff,4.0,0.0,0.0
84204b5ffffffff,10.0,0.0,0.0
84204b7ffffffff,2.0,0.0,0.0
84204d3ffffffff,4.0,4.0,0.0
8420591ffffffff,4.0,0.0,0.0
8420685ffffffff,2.0,2.0,0.0
84206a1ffffffff,1.0,1.0,0.0
84206a9ffffffff,1.0,1.0,0.0
84206b5ffffffff,1.0,1.0,0.0
84206bdffffffff,4.0,4.0,0.0
84208d7ffffffff,1.0,0.0,0.0
8420a21ffffffff,2.0,0.0,0.0
8420c0bffffffff,4.0,0.0,0.0
8420e23ffffffff,1.0,0.0,0.0
8420e45ffffffff,1.0,0.0,0.0
8420e63ffffffff,3.0,0.0,0.0
8420e65ffffffff,5.0,5.0,0.0
8421229ffffffff,1.0,0.0,0.0
8421253ffffffff,1.0,0.0,0.0
84214abffffffff,1.0,0.0,0.0
8421505ffffffff,3.0,0.0,0.0
8421521ffffffff,1.0,0.0,0.0
8421527ffffffff,1.0,0.0,0.0
8421529ffffffff,14.0,4.0,0.0
8421711ffffffff,2.0,0.0,0.0
842199dffffffff,2.0,0.0,0.0
84219c1ffffffff,1.0,1.0,0.0
84219c3ffffffff,1.0,0.0,0.0
84219c9ffffffff,6.0,2.0,0.0
84219d3ffffffff,2.0,0.0,0.0
84219e5ffffffff,2.0,0.0,0.0
842405bffffffff,2.0,0.0,0.0
8424213ffffffff,1.0,0.0,0.0
8424215ffffffff,3.0,0.0,0.0
8424233ffffffff,2.0,0.0,0.0
842423bffffffff,1.0,0.0,0.0
8424251ffffffff,20.0,0.0,0.0
84242adffffffff,2.0,0.0,0.0
84242e1ffffffff,3.0,0.0,0.0
842460dffffffff,9.0,0.0,0.0
8424667ffffffff,2.0,0.0,0.0
8425001ffffffff,2.0,0.0,0.0
8425009ffffffff,2.0,0.0,0.0
842502bffffffff,2.0,0.0,0.0
8425095ffffffff,1.0,0.0,0.0
842509dffffffff,2.0,0.0,0.0
842510dffffffff,2.0,0.0,0.0
8425123ffffffff,2.0,0.0,0.0
842512bffffffff,4.0,0.0,0.0
8425135ffffffff,2.0,0.0,0.0
8425145ffffffff,3.0,0.0,0.0
8425147ffffffff,2.0,0.0,0.0
8425167ffffffff,2.0,2.0,0.0
8425461ffffffff,19.0,4.0,0.0
8425467ffffffff,5.0,0.0,0.0
8425469ffffffff,6.0,0.0,0.0
8425517ffffffff,2.0,0.0,0.0
84255a3ffffffff,9.0,0.0,0.0
84255a7ffffffff,3.0,0.0,0.0
84255b1ffffffff,2.0,0.0,0.0
84255b5ffffffff,14.0,9.0,0.0
84255bdffffffff,1.0,0.0,0.0
8425713ffffffff,2.0,2.0,0.0
8425717ffffffff,17.0,0.0,0.0
8425ac9ffffffff,22.0,3.0,0.0
8425b4bffffffff,2.0,0.0,0.0
842c001ffffffff,9.0,0.0,0.0
842c003ffffffff,11.0,0.0,0.0
842c005ffffffff,1.0,0.0,0.0
842c00bffffffff,3.0,0.0,0.0
842c011ffffffff,1.0,0.0,0.0
842c013ffffffff,2.0,0.0,0.0
842c019ffffffff,11.0,0.0,0.0
842c01bffffffff,14.0,0.0,0.0
842c01dffffffff,5.0,0.0,0.0
842c037ffffffff,2.0,0.0,0.0
842c039ffffffff,3.0,0.0,0.0
842c03bffffffff,11.0,0.0,0.0
842c043ffffffff,642.0,0.0,0.0
842c047ffffffff,2.0,0.0,0.0
842c049ffffffff,16.0,0.0,0.0
842c04bffffffff,14.0,0.0,0.0
842c051ffffffff,4.0,0.0,0.0
842c053ffffffff,3.0,0.0,0.0
842c055ffffffff,6.0,0.0,0.0
842c057ffffffff,10.0,0.0,0.0
842c059ffffffff,10.0,0.0,0.0
842c05bffffffff,9.0,0.0,3.0
842c05dffffffff,2.0,0.0,0.0
842c061ffffffff,1.0,0.0,0.0
842c063ffffffff,1.0,0.0,0.0
842c065ffffffff,2.0,0.0,0.0
842c091ffffffff,4.0,0.0,0.0
842c095ffffffff,6.0,0.0,0.0
842c09bffffffff,6.0,0.0,0.0
842c09dffffffff,9.0,0.0,0.0
842c0b3ffffffff,1.0,0.0,0.0
842c0b7ffffffff,4.0,0.0,0.0
842c0bbffffffff,4.0,0.0,0.0
842c0c1ffffffff,8.0,0.0,2.0
842c0c9ffffffff,8.0,0.0,0.0
842c0cbffffffff,13.0,0.0,1.0
842c0dbffffffff,2.0,0.0,0.0
842c0e9ffffffff,1.0,0.0,0.0
842c103ffffffff,2.0,0.0,0.0
842c10bffffffff,6.0,0.0,0.0
842c123ffffffff,11.0,0.0,0.0
842c131ffffffff,2.0,0.0,0.0
842c151ffffffff,2.0,0.0,0.0
842c157ffffffff,2.0,0.0,0.0
842c159ffffffff,2.0,0.0,0.0
842c15bffffffff,3.0,0.0,0.0
842c15dffffffff,2.0,0.0,0.0
842c187ffffffff,2.0,0.0,0.0
842c18dffffffff,2.0,0.0,0.0
842c191ffffffff,14.0,0.0,0.0
842c193ffffffff,6.0,0.0,0.0
842c195ffffffff,2.0,0.0,0.0
842c197ffffffff,10.0,0.0,4.0
842c1b3ffffffff,2.0,0.0,0.0
842c1bdffffffff,2.0,0.0,0.0
842c1d1ffffffff,5.0,0.0,2.0
842c1d5ffffffff,2.0,0.0,0.0
842c1ddffffffff,16.0,0.0,0.0
842c1edffffffff,11.0,0.0,0.0
842c201ffffffff,6.0,0.0,0.0
842c203ffffffff,93.0,0.0,6.0
842c207ffffffff,5.0,0.0,0.0
842c20dffffffff,4.0,0.0,0.0
842c213ffffffff,1.0,0.0,0.0
842c215ffffffff,128.0,0.0,58.0
842c219ffffffff,7.0,0.0,5.0
842c21bffffffff,2.0,0.0,0.0
842c21dffffffff,65.0,0.0,4.0
842c229ffffffff,1.0,0.0,0.0
842c22dffffffff,6.0,0.0,0.0
842c233ffffffff,1.0,0.0,0.0
842c235ffffffff,51.0,0.0,0.0
842c237ffffffff,18.0,0.0,0.0
842c239ffffffff,6.0,0.0,0.0
842c23bffffffff,8.0,0.0,0.0
842c245ffffffff,1.0,0.0,0.0
842c261ffffffff,2.0,0.0,0.0
842c263ffffffff,12.0,0.0,0.0
842c26bffffffff,2.0,0.0,0.0
842c26dffffffff,5.0,0.0,0.0
842c281ffffffff,12.0,0.0,0.0
842c283ffffffff,109.0,0.0,11.0
842c285ffffffff,5.0,0.0,4.0
842c287ffffffff,54.0,0.0,11.0
842c2a1ffffffff,60.0,0.0,14.0
842c2a3ffffffff,18.0,0.0,0.0
842c2a5ffffffff,11.0,0.0,0.0
842c2a9ffffffff,5.0,0.0,0.0
842c2abffffffff,53.0,0.0,11.0
842c2b1ffffffff,4.0,0.0,0.0
842c2b7ffffffff,1.0,0.0,0.0
842c2b9ffffffff,2.0,0.0,2.0
842c2bdffffffff,4.0,0.0,0.0
842c2c1ffffffff,9.0,0.0,6.0
842c2c9ffffffff,32.0,0.0,9.0
842c2cbffffffff,15.0,0.0,8.0
842c2cdffffffff,3.0,0.0,1.0
842c2dbffffffff,1.0,0.0,0.0
842c2e1ffffffff,14.0,0.0,6.0
842c2e5ffffffff,31.0,0.0,4.0
842c2e7ffffffff,1.0,0.0,1.0
842c2e9ffffffff,22.0,0.0,13.0
842c2ebffffffff,3.0,0.0,0.0
842c2edffffffff,5.0,0.0,0.0
842c333ffffffff,10.0,0.0,0.0
842c33bffffffff,5.0,0.0,0.0
842c365ffffffff,2.0,0.0,0.0
842c425ffffffff,1.0,0.0,0.0
842c42dffffffff,6.0,1.0,0.0
842c4b9ffffffff,2.0,0.0,0.0
842c4cdffffffff,2.0,0.0,0.0
842c553ffffffff,4.0,0.0,0.0
842c56dffffffff,81.0,0.0,0.0
842c6abffffffff,1.0,0.0,0.0
842c725ffffffff,6.0,0.0,0.0
842c729ffffffff,1.0,0.0,0.0
842c763ffffffff,7.0,0.0,0.0
842c765ffffffff,10.0,0.0,0.0
842c767ffffffff,4.0,0.0,0.0
842c833ffffffff,10.0,0.0,0.0
842c835ffffffff,3.0,0.0,0.0
842c887ffffffff,3.0,0.0,0.0
842c899ffffffff,1.0,0.0,0.0
842c89bffffffff,2.0,0.0,0.0
842c8a5ffffffff,4.0,0.0,0.0
842c903ffffffff,255.0,26.0,9.0
842c911ffffffff,2.0,0.0,0.0
842c915ffffffff,81.0,4.0,1.0
842c917ffffffff,15.0,1.0,4.0
842c91bffffffff,4.0,0.0,0.0
842c931ffffffff,83.0,1.0,2.0
842c933ffffffff,137.0,2.0,6.0
842c935ffffffff,165.0,0.0,0.0
842c937ffffffff,12.0,2.0,0.0
842c93bffffffff,592.0,45.0,14.0
842c93dffffffff,3.0,0.0,0.0
842c9c9ffffffff,10.0,0.0,0.0
842c9e9ffffffff,9.0,2.0,0.0
842c9ebffffffff,1.0,0.0,0.0
842c9edffffffff,1.0,0.0,0.0
842ca4dffffffff,13.0,0.0,0.0
842caadffffffff,6.0,0.0,0.0
842cab1ffffffff,4.0,0.0,0.0
842cab3ffffffff,2.0,0.0,0.0
842cabdffffffff,2.0,0.0,0.0
842cac3ffffffff,51.0,0.0,4.0
842cac7ffffffff,8.0,0.0,0.0
842cac9ffffffff,10.0,0.0,0.0
842cacbffffffff,1.0,0.0,0.0
842cacdffffffff,5.0,0.0,0.0
842cad9ffffffff,4.0,0.0,0.0
842cc03ffffffff,3.0,0.0,0.0
842cc05ffffffff,11.0,0.0,0.0
842cc07ffffffff,24.0,0.0,5.0
842cc15ffffffff,2.0,0.0,0.0
842cc21ffffffff,11.0,0.0,0.0
842cc29ffffffff,3.0,0.0,0.0
842cc2bffffffff,5.0,0.0,0.0
842cc2dffffffff,9.0,0.0,0.0
842cc33ffffffff,14.0,0.0,4.0
842cc35ffffffff,3.0,0.0,0.0
842cc37ffffffff,4.0,0.0,0.0
842cc3dffffffff,13.0,0.0,1.0
842cc65ffffffff,3.0,0.0,0.0
842cc67ffffffff,2.0,0.0,0.0
842ccb1ffffffff,6.0,0.0,0.0
842ccb7ffffffff,2.0,0.0,0.0
842ccb9ffffffff,1.0,0.0,0.0
842cce1ffffffff,6.0,0.0,0.0
842cce3ffffffff,2.0,0.0,0.0
842ccedffffffff,4.0,0.0,0.0
842cd33ffffffff,2.0,0.0,0.0
842cd37ffffffff,2.0,0.0,0.0
842cd49ffffffff,3.0,0.0,0.0
842cd4bffffffff,21.0,0.0,0.0
842cd53ffffffff,2.0,0.0,0.0
842cd59ffffffff,2.0,0.0,0.0
842cd5bffffffff,24.0,0.0,0.0
842cd5dffffffff,6.0,0.0,2.0
842cd93ffffffff,4.0,0.0,0.0
842cdcbffffffff,5.0,0.0,0.0
842cdd5ffffffff,38.0,0.0,0.0
842cdd7ffffffff,2.0,0.0,0.0
842ce4bffffffff,5.0,0.0,0.0
842ce4dffffffff,2.0,0.0,0.0
842ce51ffffffff,3.0,0.0,0.0
842cf03ffffffff,4.0,0.0,0.0
842cf07ffffffff,31.0,0.0,1.0
842cf0bffffffff,2.0,0.0,0.0
842cf11ffffffff,2.0,0.0,0.0
842cf15ffffffff,11.0,0.0,0.0
842cf1dffffffff,7.0,0.0,0.0
842cf27ffffffff,2.0,0.0,0.0
842cf2bffffffff,2.0,0.0,0.0
842cf31ffffffff,97.0,0.0,6.0
842cf33ffffffff,15.0,0.0,2.0
842cf35ffffffff,36.0,0.0,0.0
842cf37ffffffff,2.0,0.0,0.0
842cf39ffffffff,1.0,0.0,0.0
842cf3bffffffff,21.0,0.0,0.0
842cf3dffffffff,10.0,0.0,0.0
842cf41ffffffff,2.0,0.0,0.0
842cf47ffffffff,6.0,0.0,0.0
842cf55ffffffff,2.0,0.0,0.0
842cf5dffffffff,2.0,0.0,0.0
842cf65ffffffff,2.0,0.0,0.0
842d003ffffffff,2.0,0.0,0.0
842d007ffffffff,2.0,0.0,0.0
842d01dffffffff,7.0,0.0,0.0
842d02bffffffff,1.0,0.0,0.0
842d033ffffffff,2.0,0.0,0.0
842d03bffffffff,65.0,0.0,0.0
842d043ffffffff,2.0,0.0,0.0
842d045ffffffff,2.0,0.0,0.0
842d065ffffffff,3.0,0.0,0.0
842d069ffffffff,2.0,0.0,0.0
842d06dffffffff,11.0,0.0,0.0
842d0edffffffff,25.0,0.0,0.0
842d101ffffffff,2.0,0.0,0.0
842d103ffffffff,11.0,0.0,0.0
842d10bffffffff,2.0,0.0,0.0
842d121ffffffff,2.0,0.0,0.0
842d123ffffffff,1.0,0.0,0.0
842d125ffffffff,17.0,0.0,0.0
842d127ffffffff,1.0,0.0,0.0
842d12bffffffff,26.0,0.0,0.0
842d12dffffffff,23.0,0.0,0.0
842d13dffffffff,6.0,0.0,0.0
842d14bffffffff,18.0,0.0,0.0
842d167ffffffff,4.0,0.0,0.0
842d16dffffffff,4.0,0.0,0.0
842d181ffffffff,3.0,0.0,0.0
842d183ffffffff,2.0,0.0,0.0
842d195ffffffff,10.0,0.0,0.0
842d197ffffffff,6.0,0.0,0.0
842d19bffffffff,2.0,0.0,0.0
842d19dffffffff,2.0,0.0,0.0
842d1abffffffff,2.0,0.0,0.0
842d1b3ffffffff,6.0,0.0,0.0
842d1bdffffffff,2.0,0.0,0.0
842d1cbffffffff,4.0,0.0,0.0
842d1d5ffffffff,4.0,0.0,0.0
842d1d7ffffffff,2.0,0.0,0.0
842d1e5ffffffff,2.0,0.0,0.0
842d227ffffffff,6.0,0.0,0.0
842d2d7ffffffff,1.0,0.0,0.0
842d307ffffffff,3.0,0.0,0.0
842d311ffffffff,16.0,0.0,0.0
842d315ffffffff,13.0,0.0,0.0
842d317ffffffff,6.0,0.0,0.0
842d31dffffffff,4.0,0.0,0.0
842d329ffffffff,5.0,0.0,0.0
842d32bffffffff,5.0,0.0,0.0
842d331ffffffff,6.0,0.0,0.0
842d333ffffffff,123.0,0.0,0.0
842d33bffffffff,17.0,0.0,0.0
842d341ffffffff,4.0,0.0,0.0
842d349ffffffff,6.0,0.0,0.0
842d34bffffffff,1.0,0.0,0.0
842d351ffffffff,1.0,0.0,0.0
842d357ffffffff,4.0,0.0,0.0
842d359ffffffff,3.0,0.0,0.0
842d35bffffffff,8.0,0.0,0.0
842d361ffffffff,3.0,0.0,0.0
842d367ffffffff,2.0,0.0,0.0
842d441ffffffff,2.0,0.0,0.0
842d527ffffffff,2.0,0.0,0.0
842d533ffffffff,2.0,0.0,0.0
842d535ffffffff,1.0,0.0,0.0
842d547ffffffff,2.0,0.0,0.0
842d549ffffffff,4.0,0.0,0.0
842d561ffffffff,2.0,0.0,0.0
842d56bffffffff,3.0,0.0,3.0
842d5c1ffffffff,7.0,0.0,0.0
842d5c3ffffffff,19.0,0.0,0.0
842d5cbffffffff,4.0,0.0,0.0
842d641ffffffff,3.0,0.0,0.0
842d64dffffffff,85.0,0.0,0.0
842d719ffffffff,2.0,0.0,0.0
842d71dffffffff,2.0,0.0,0.0
842d721ffffffff,4.0,0.0,0.0
842d763ffffffff,2.0,0.0,0.0
842d76bffffffff,5.0,0.0,0.0
842d849ffffffff,15.0,0.0,0.0
842d84dffffffff,2.0,0.0,0.0
842da09ffffffff,5.0,0.0,0.0
842da0bffffffff,3.0,0.0,0.0
842da13ffffffff,4.0,0.0,0.0
842da17ffffffff,32.0,0.0,0.0
842da19ffffffff,12.0,0.0,0.0
842da1bffffffff,4.0,0.0,0.0
842da25ffffffff,10.0,0.0,0.0
842da27ffffffff,5.0,0.0,0.0
842da5bffffffff,3.0,0.0,0.0
842da5dffffffff,8.0,0.0,0.0
842da6bffffffff,19.0,4.0,0.0
842da81ffffffff,28.0,0.0,0.0
842da89ffffffff,25.0,0.0,0.0
842da8bffffffff,4.0,0.0,0.0
842da8dffffffff,3.0,0.0,0.0
842da91ffffffff,2.0,0.0,0.0
842da9bffffffff,1.0,0.0,0.0
842dab3ffffffff,4.0,0.0,0.0
842dab9ffffffff,2.0,0.0,0.0
842dac1ffffffff,3.0,0.0,0.0
842dac5ffffffff,5.0,0.0,0.0
842dacbffffffff,4.0,0.0,0.0
842dacdffffffff,3.0,0.0,0.0
842db01ffffffff,98.0,4.0,0.0
842db03ffffffff,40.0,7.0,2.0
842db05ffffffff,913.0,157.0,78.0
842db07ffffffff,4.0,0.0,1.0
842db0bffffffff,43.0,4.0,0.0
842db0dffffffff,77.0,2.0,0.0
842db11ffffffff,36.0,7.0,0.0
842db15ffffffff,47.0,0.0,9.0
842db1bffffffff,11.0,0.0,0.0
842db1dffffffff,50.0,2.0,1.0
842db21ffffffff,8.0,2.0,3.0
842db23ffffffff,2.0,0.0,2.0
842db25ffffffff,19.0,4.0,0.0
842db29ffffffff,330.0,27.0,44.0
842db2bffffffff,61.0,12.0,2.0
842db2dffffffff,180.0,19.0,8.0
842db37ffffffff,13.0,0.0,0.0
842db3dffffffff,13.0,0.0,0.0
842db63ffffffff,3.0,0.0,0.0
842db65ffffffff,6.0,0.0,0.0
842db67ffffffff,191.0,23.0,6.0
8434695ffffffff,2.0,0.0,0.0
8434697ffffffff,24.0,0.0,0.0
8434699ffffffff,3.0,0.0,0.0
84346b5ffffffff,3.0,0.0,0.0
84346bbffffffff,2.0,0.0,0.0
84346d7ffffffff,1.0,0.0,0.0
8438161ffffffff,102.0,1.0,0.0
8438169ffffffff,14.0,0.0,0.0
843816dffffffff,35.0,0.0,0.0
8438209ffffffff,4.0,0.0,0.0
843820dffffffff,2.0,0.0,0.0
8438241ffffffff,5.0,0.0,0.0
8438243ffffffff,2.0,0.0,0.0
8438245ffffffff,4.0,0.0,0.0
8438247ffffffff,54.0,7.0,0.0
8438249ffffffff,2.0,0.0,0.0
8438251ffffffff,19.0,0.0,0.0
8438255ffffffff,2.0,0.0,0.0
8438259ffffffff,6.0,0.0,0.0
843825bffffffff,13.0,0.0,0.0
843826bffffffff,9.0,1.0,0.0
843830dffffffff,2.0,0.0,0.0
8438353ffffffff,2.0,0.0,0.0
8438365ffffffff,21.0,3.0,0.0
8438367ffffffff,36.0,3.0,0.0
843836dffffffff,1.0,0.0,0.0
8438405ffffffff,2.0,0.0,0.0
8438407ffffffff,2.0,0.0,0.0
8438419ffffffff,2.0,0.0,0.0
8438421ffffffff,2.0,0.0,0.0
843842bffffffff,1.0,0.0,0.0
8438437ffffffff,2.0,0.0,0.0
84384a1ffffffff,10.0,0.0,0.0
84384d9ffffffff,2.0,0.0,0.0
84384e5ffffffff,2.0,0.0,0.0
84385c9ffffffff,1.0,0.0,0.0
84385d9ffffffff,7.0,0.0,0.0
84385ddffffffff,1.0,0.0,0.0
8438659ffffffff,2.0,0.0,0.0
8438681ffffffff,1.0,0.0,0.0
8438685ffffffff,2.0,0.0,0.0
8438695ffffffff,2.0,0.0,0.0
8439001ffffffff,1.0,0.0,0.0
8439003ffffffff,6.0,0.0,0.0
8439005ffffffff,5.0,0.0,0.0
8439007ffffffff,6.0,0.0,0.0
8439009ffffffff,26.0,0.0,0.0
843900bffffffff,12.0,0.0,0.0
843900dffffffff,7.0,0.0,0.0
8439011ffffffff,6.0,0.0,0.0
8439015ffffffff,2.0,0.0,0.0
8439017ffffffff,3.0,0.0,0.0
8439019ffffffff,9.0,0.0,0.0
843901bffffffff,20.0,0.0,0.0
843901dffffffff,23.0,0.0,0.0
8439023ffffffff,1.0,0.0,0.0
8439025ffffffff,3.0,0.0,0.0
8439027ffffffff,2.0,0.0,0.0
8439029ffffffff,7.0,0.0,0.0
843902bffffffff,2.0,0.0,0.0
843902dffffffff,7.0,0.0,0.0
8439033ffffffff,3.0,0.0,0.0
8439035ffffffff,8.0,0.0,0.0
8439039ffffffff,6.0,0.0,0.0
843903dffffffff,4.0,0.0,0.0
8439041ffffffff,33.0,0.0,0.0
8439043ffffffff,7.0,0.0,0.0
8439047ffffffff,26.0,0.0,0.0
843904bffffffff,4.0,0.0,0.0
8439051ffffffff,31.0,0.0,0.0
8439053ffffffff,13.0,0.0,0.0
8439055ffffffff,39.0,0.0,0.0
8439057ffffffff,53.0,0.0,0.0
8439059ffffffff,1.0,0.0,0.0
843905bffffffff,12.0,0.0,0.0
843905dffffffff,26.0,0.0,0.0
8439061ffffffff,6.0,0.0,0.0
8439063ffffffff,21.0,0.0,0.0
8439065ffffffff,27.0,0.0,0.0
8439067ffffffff,12.0,0.0,0.0
8439069ffffffff,8.0,0.0,0.0
843906bffffffff,32.0,0.0,0.0
843906dffffffff,2.0,0.0,0.0
8439081ffffffff,2.0,0.0,0.0
8439087ffffffff,4.0,0.0,0.0
8439089ffffffff,8.0,0.0,0.0
843908bffffffff,5.0,0.0,0.0
843908dffffffff,62.0,0.0,0.0
8439095ffffffff,4.0,0.0,0.0
8439097ffffffff,7.0,0.0,0.0
84390a1ffffffff,4.0,0.0,0.0
84390a5ffffffff,2.0,0.0,0.0
84390a9ffffffff,7.0,0.0,0.0
84390abffffffff,1.0,0.0,0.0
84390adffffffff,15.0,2.0,0.0
84390b1ffffffff,1.0,0.0,0.0
84390b5ffffffff,4.0,0.0,0.0
84390b9ffffffff,2.0,0.0,0.0
84390bdffffffff,6.0,0.0,0.0
84390c1ffffffff,6.0,0.0,0.0
84390c3ffffffff,10.0,0.0,0.0
84390c5ffffffff,2.0,0.0,0.0
84390c7ffffffff,12.0,0.0,0.0
84390c9ffffffff,20.0,0.0,0.0
84390cbffffffff,282.0,2.0,0.0
84390cdffffffff,4.0,0.0,0.0
84390d3ffffffff,8.0,0.0,0.0
84390d7ffffffff,1.0,0.0,0.0
84390d9ffffffff,3.0,0.0,0.0
84390ddffffffff,4.0,0.0,0.0
84390e1ffffffff,4.0,0.0,0.0
84390e3ffffffff,6.0,0.0,0.0
84390e7ffffffff,116.0,0.0,0.0
84390e9ffffffff,4.0,0.0,0.0
8439101ffffffff,554.0,2.0,0.0
8439103ffffffff,23.0,0.0,0.0
843910bffffffff,21.0,4.0,0.0
8439111ffffffff,8.0,0.0,0.0
8439113ffffffff,15.0,0.0,0.0
8439115ffffffff,87.0,0.0,0.0
8439117ffffffff,3.0,0.0,0.0
8439119ffffffff,28.0,0.0,0.0
843911dffffffff,9.0,0.0,0.0
8439151ffffffff,4.0,0.0,0.0
8439153ffffffff,2.0,0.0,0.0
8439155ffffffff,9.0,0.0,0.0
8439157ffffffff,8.0,0.0,0.0
8439159ffffffff,74.0,0.0,0.0
843915bffffffff,36.0,0.0,0.0
843915dffffffff,33.0,0.0,0.0
8439181ffffffff,284.0,0.0,0.0
8439183ffffffff,70.0,0.0,0.0
8439185ffffffff,73.0,2.0,0.0
8439187ffffffff,17.0,0.0,0.0
8439189ffffffff,9.0,0.0,0.0
843918bffffffff,37.0,0.0,0.0
8439191ffffffff,7.0,0.0,0.0
8439193ffffffff,21.0,0.0,0.0
8439195ffffffff,76.0,0.0,0.0
8439197ffffffff,6.0,0.0,0.0
8439199ffffffff,1.0,0.0,0.0
843919bffffffff,20.0,0.0,0.0
843919dffffffff,18.0,0.0,0.0
84391a1ffffffff,6.0,0.0,0.0
84391a7ffffffff,1.0,0.0,0.0
84391a9ffffffff,213.0,10.0,0.0
84391abffffffff,194.0,10.0,0.0
84391c1ffffffff,7.0,0.0,0.0
84391c5ffffffff,46.0,1.0,0.0
84391c7ffffffff,32.0,4.0,0.0
84391cdffffffff,14.0,0.0,0.0
84391d1ffffffff,2.0,0.0,0.0
84391dbffffffff,4.0,0.0,0.0
84391ddffffffff,2.0,0.0,0.0
84391e1ffffffff,15.0,0.0,0.0
84391e3ffffffff,54.0,2.0,0.0
84391e7ffffffff,4.0,0.0,0.0
84391e9ffffffff,30.0,0.0,0.0
84391ebffffffff,73.0,2.0,0.0
8439211ffffffff,3.0,0.0,0.0
8439213ffffffff,2.0,0.0,0.0
8439215ffffffff,2.0,0.0,0.0
8439217ffffffff,16.0,0.0,0.0
843921bffffffff,7.0,0.0,0.0
8439231ffffffff,2.0,0.0,0.0
8439233ffffffff,52.0,0.0,0.0
8439237ffffffff,7.0,0.0,0.0
843923bffffffff,40.0,0.0,0.0
843923dffffffff,4.0,0.0,0.0
8439259ffffffff,2.0,0.0,0.0
843925bffffffff,8.0,0.0,0.0
843925dffffffff,2.0,0.0,0.0
8439281ffffffff,6.0,0.0,0.0
8439283ffffffff,4.0,0.0,0.0
8439287ffffffff,2.0,0.0,0.0
8439289ffffffff,2.0,0.0,0.0
843928bffffffff,6.0,0.0,0.0
843928dffffffff,24.0,0.0,0.0
8439291ffffffff,3.0,0.0,0.0
8439293ffffffff,36.0,0.0,0.0
8439295ffffffff,9.0,0.0,0.0
8439297ffffffff,71.0,0.0,0.0
8439299ffffffff,13.0,0.0,0.0
843929bffffffff,4.0,0.0,0.0
843929dffffffff,51.0,0.0,0.0
84392a1ffffffff,35.0,0.0,0.0
84392a3ffffffff,22.0,0.0,0.0
84392a5ffffffff,16.0,0.0,0.0
84392a7ffffffff,48.0,0.0,0.0
84392a9ffffffff,4.0,0.0,0.0
84392adffffffff,43.0,0.0,0.0
84392b1ffffffff,17.0,0.0,0.0
84392b3ffffffff,1.0,0.0,0.0
84392b5ffffffff,161.0,0.0,0.0
84392b7ffffffff,27.0,0.0,0.0
84392bbffffffff,5.0,0.0,0.0
84392bdffffffff,5.0,2.0,0.0
84392c1ffffffff,14.0,0.0,0.0
84392c3ffffffff,10.0,0.0,0.0
84392c5ffffffff,10.0,0.0,0.0
84392c7ffffffff,2.0,0.0,0.0
84392c9ffffffff,28.0,0.0,0.0
84392cbffffffff,51.0,3.0,0.0
84392cdffffffff,8.0,0.0,0.0
84392d1ffffffff,22.0,0.0,0.0
84392d3ffffffff,19.0,0.0,0.0
84392d5ffffffff,10.0,0.0,0.0
84392d9ffffffff,2.0,0.0,0.0
84392dbffffffff,23.0,0.0,0.0
84392ddffffffff,151.0,2.0,0.0
84392e1ffffffff,30.0,1.0,0.0
84392e5ffffffff,8.0,0.0,0.0
84392e7ffffffff,10.0,0.0,0.0
84392e9ffffffff,6.0,0.0,0.0
84392ebffffffff,55.0,1.0,0.0
84392edffffffff,17.0,0.0,0.0
8439331ffffffff,4.0,0.0,0.0
8439333ffffffff,8.0,0.0,0.0
8439337ffffffff,16.0,0.0,0.0
8439339ffffffff,2.0,0.0,0.0
843933bffffffff,2.0,0.0,0.0
