cell_id,Jacana jacana,Jacana jacana hypomelaena,Jacana jacana [jacana Group]
84c2c0bffffffff,3.0,0.0,0.0
84c2c11ffffffff,4.0,0.0,0.0
84c2c13ffffffff,6.0,0.0,0.0
84c2c15ffffffff,28.0,0.0,0.0
84c2c17ffffffff,88.0,0.0,0.0
84c2c19ffffffff,70.0,0.0,0.0
84c2c1bffffffff,1.0,0.0,0.0
84c2c1dffffffff,16.0,0.0,0.0
84c2c23ffffffff,48.0,0.0,0.0
84c2c25ffffffff,2.0,0.0,0.0
84c2c29ffffffff,5.0,0.0,0.0
84c2c33ffffffff,3.0,0.0,0.0
84c2c39ffffffff,2.0,0.0,0.0
84c2c3bffffffff,8.0,0.0,0.0
84c2c41ffffffff,3.0,0.0,0.0
84c2c45ffffffff,4.0,0.0,0.0
84c2c49ffffffff,8.0,0.0,0.0
84c2c4bffffffff,10.0,0.0,0.0
84c2c4dffffffff,6.0,0.0,0.0
84c2c53ffffffff,1041.0,0.0,0.0
84c2c57ffffffff,25.0,0.0,0.0
84c2c59ffffffff,6.0,0.0,0.0
84c2c5bffffffff,544.0,0.0,0.0
84c2c5dffffffff,2.0,0.0,0.0
84c2c61ffffffff,4.0,0.0,0.0
84c2c63ffffffff,8.0,0.0,0.0
84c2c69ffffffff,11.0,0.0,0.0
84c2c6bffffffff,2.0,0.0,0.0
84c2c6dffffffff,28.0,0.0,0.0
84c2c81ffffffff,2.0,0.0,0.0
84c2c83ffffffff,3.0,0.0,0.0
84c2c85ffffffff,4.0,0.0,0.0
84c2c87ffffffff,28.0,0.0,0.0
84c2c89ffffffff,3.0,0.0,0.0
84c2c8dffffffff,13.0,0.0,0.0
84c2c91ffffffff,39.0,0.0,0.0
84c2c95ffffffff,11.0,0.0,0.0
84c2c97ffffffff,131.0,0.0,0.0
84c2c99ffffffff,14.0,0.0,0.0
84c2ca1ffffffff,21.0,0.0,0.0
84c2ca3ffffffff,20.0,0.0,0.0
84c2ca5ffffffff,27.0,0.0,3.0
84c2ca7ffffffff,166.0,0.0,0.0
84c2ca9ffffffff,18.0,0.0,0.0
84c2cabffffffff,30.0,0.0,0.0
84c2cadffffffff,105.0,0.0,0.0
84c2cb1ffffffff,149.0,0.0,0.0
84c2cb3ffffffff,32.0,0.0,0.0
84c2cb5ffffffff,42.0,0.0,0.0
84c2cb7ffffffff,1.0,0.0,0.0
84c2cb9ffffffff,10.0,0.0,0.0
84c2cbbffffffff,9.0,0.0,0.0
84c2cbdffffffff,34.0,0.0,0.0
84c2cc1ffffffff,24.0,0.0,0.0
84c2cc3ffffffff,3.0,0.0,0.0
84c2cc5ffffffff,2.0,0.0,0.0
84c2cc7ffffffff,24.0,0.0,0.0
84c2ccbffffffff,5.0,0.0,0.0
84c2ccdffffffff,9.0,0.0,0.0
84c2cd1ffffffff,2.0,0.0,0.0
84c2cd3ffffffff,84.0,0.0,0.0
84c2cd7ffffffff,5.0,0.0,0.0
84c2cd9ffffffff,10.0,0.0,0.0
84c2cdbffffffff,255.0,0.0,0.0
84c2cddffffffff,2.0,0.0,0.0
84c2ce1ffffffff,41.0,0.0,0.0
84c2ce3ffffffff,4.0,0.0,0.0
84c2ce5ffffffff,10.0,0.0,0.0
84c2ce7ffffffff,18.0,0.0,0.0
84c2ce9ffffffff,23.0,0.0,0.0
84c2cebffffffff,1.0,0.0,0.0
84c2cedffffffff,23.0,0.0,0.0
84c2d01ffffffff,3.0,0.0,0.0
84c2d03ffffffff,2.0,0.0,0.0
84c2d05ffffffff,28.0,0.0,0.0
84c2d09ffffffff,66.0,0.0,0.0
84c2d0dffffffff,56.0,0.0,0.0
84c2d17ffffffff,30.0,0.0,0.0
84c2d1dffffffff,3.0,0.0,0.0
84c2d21ffffffff,4.0,0.0,0.0
84c2d23ffffffff,10.0,0.0,0.0
84c2d27ffffffff,22.0,0.0,0.0
84c2d2bffffffff,6.0,0.0,0.0
84c2d2dffffffff,2.0,0.0,0.0
84c2d31ffffffff,24.0,0.0,0.0
84c2d33ffffffff,16.0,0.0,0.0
84c2d35ffffffff,2.0,0.0,0.0
84c2d37ffffffff,122.0,0.0,0.0
84c2d39ffffffff,1.0,0.0,0.0
84c2d3bffffffff,8.0,0.0,0.0
84c2d43ffffffff,11.0,0.0,0.0
84c2d45ffffffff,35.0,0.0,0.0
84c2d47ffffffff,7.0,0.0,0.0
84c2d49ffffffff,25.0,0.0,0.0
84c2d4bffffffff,8.0,0.0,0.0
84c2d4dffffffff,7.0,0.0,0.0
84c2d55ffffffff,11.0,0.0,0.0
84c2d5dffffffff,3.0,0.0,0.0
84c2d63ffffffff,53.0,0.0,0.0
84c2d67ffffffff,2.0,0.0,0.0
84c2d69ffffffff,13.0,0.0,0.0
84c2d6bffffffff,96.0,0.0,0.0
84c2d85ffffffff,56.0,0.0,0.0
84c2d8dffffffff,5.0,0.0,0.0
84c2d93ffffffff,340.0,0.0,4.0
84c2d97ffffffff,8.0,0.0,0.0
84c2d99ffffffff,2.0,0.0,0.0
84c2d9bffffffff,35.0,0.0,0.0
84c2da5ffffffff,2.0,0.0,0.0
84c2dabffffffff,5.0,0.0,0.0
84c2db1ffffffff,14.0,0.0,0.0
84c2db3ffffffff,5.0,0.0,0.0
84c2db9ffffffff,4.0,0.0,0.0
84c2dbbffffffff,3.0,0.0,0.0
84c2dc3ffffffff,11.0,0.0,0.0
84c2dc7ffffffff,6.0,0.0,0.0
84c2dc9ffffffff,2.0,0.0,0.0
84c2dd3ffffffff,5.0,0.0,0.0
84c2dd5ffffffff,2.0,0.0,0.0
84c2dd9ffffffff,6.0,0.0,0.0
84c2ddbffffffff,6.0,0.0,0.0
84c2de1ffffffff,1.0,0.0,0.0
84c2debffffffff,4.0,0.0,2.0
84c2dedffffffff,2.0,0.0,0.0
84c2e01ffffffff,14.0,0.0,0.0
84c2e03ffffffff,8.0,0.0,0.0
84c2e07ffffffff,36.0,0.0,0.0
84c2e0bffffffff,46.0,0.0,2.0
84c2e0dffffffff,12.0,0.0,0.0
84c2e11ffffffff,10.0,0.0,0.0
84c2e17ffffffff,8.0,0.0,0.0
84c2e1bffffffff,5.0,0.0,0.0
84c2e21ffffffff,19.0,0.0,0.0
84c2e23ffffffff,472.0,0.0,0.0
84c2e29ffffffff,5.0,0.0,0.0
84c2e2bffffffff,10.0,0.0,0.0
84c2e2dffffffff,50.0,0.0,0.0
84c2e31ffffffff,3116.0,0.0,48.0
84c2e33ffffffff,326.0,0.0,2.0
84c2e35ffffffff,33.0,0.0,0.0
84c2e37ffffffff,4.0,0.0,0.0
84c2e39ffffffff,264.0,0.0,0.0
84c2e3bffffffff,100.0,0.0,0.0
84c2e3dffffffff,181.0,0.0,0.0
84c2e41ffffffff,4.0,0.0,0.0
84c2e47ffffffff,3.0,0.0,0.0
84c2e53ffffffff,3.0,0.0,0.0
84c2e55ffffffff,2.0,0.0,0.0
84c2e57ffffffff,3.0,0.0,0.0
84c2e5dffffffff,1.0,0.0,0.0
84c2e63ffffffff,11.0,0.0,0.0
84c2e67ffffffff,8.0,0.0,0.0
84c2e69ffffffff,1.0,0.0,0.0
84c2e6bffffffff,2.0,0.0,0.0
84c2e6dffffffff,2.0,0.0,0.0
84c2e85ffffffff,11.0,0.0,0.0
84c2e87ffffffff,56.0,0.0,0.0
84c2ea1ffffffff,69.0,0.0,0.0
84c2ea7ffffffff,1.0,0.0,0.0
84c2ea9ffffffff,19.0,0.0,0.0
84c2eadffffffff,60.0,0.0,0.0
84c2eb1ffffffff,14.0,0.0,0.0
84c2eb5ffffffff,3.0,0.0,0.0
84c2eb7ffffffff,8.0,0.0,0.0
84c2eb9ffffffff,5.0,0.0,0.0
84c2ebbffffffff,36.0,0.0,0.0
84c2ec5ffffffff,4.0,0.0,0.0
84c2ecdffffffff,2.0,0.0,0.0
84c2edbffffffff,2.0,0.0,0.0
84c2eddffffffff,3.0,0.0,0.0
84c2ee1ffffffff,21.0,0.0,0.0
84c2ee3ffffffff,40.0,0.0,0.0
84c2ee5ffffffff,17.0,0.0,2.0
84c2ee7ffffffff,33.0,0.0,0.0
84c2eedffffffff,7.0,0.0,0.0
84c2f11ffffffff,242.0,0.0,0.0
84c2f13ffffffff,8.0,0.0,0.0
84c2f15ffffffff,187.0,0.0,2.0
84c2f17ffffffff,18.0,0.0,0.0
84c2f1dffffffff,1.0,0.0,0.0
84c2f23ffffffff,26.0,0.0,0.0
84c2f27ffffffff,128.0,0.0,0.0
84c2f2bffffffff,26.0,0.0,0.0
84c2f31ffffffff,11.0,0.0,0.0
84c2f33ffffffff,4.0,0.0,0.0
84c2f35ffffffff,22.0,0.0,1.0
84c2f37ffffffff,37.0,0.0,0.0
84c2f39ffffffff,141.0,0.0,2.0
84c2f3bffffffff,7.0,0.0,0.0
84c2f3dffffffff,463.0,0.0,0.0
84c3403ffffffff,6.0,0.0,0.0
84c3427ffffffff,2.0,0.0,0.0
84c3497ffffffff,4.0,0.0,0.0
84c34a7ffffffff,2.0,0.0,0.0
84c34bdffffffff,2.0,0.0,0.0
84c34e3ffffffff,1.0,0.0,0.0
84c3503ffffffff,2.0,0.0,0.0
84c35b7ffffffff,5.0,0.0,0.0
84c35bdffffffff,2.0,0.0,0.0
