cell_id,Lonchura punctulata,Lonchura punctulata punctulata,Lonchura punctulata [nisoria Group]
8469431ffffffff,1.0,0.0,0.0
8469433ffffffff,88.0,0.0,0.0
8469437ffffffff,3.0,0.0,0.0
8469439ffffffff,4.0,0.0,0.0
846943bffffffff,53.0,0.0,0.0
8469451ffffffff,13.0,0.0,0.0
8469453ffffffff,2.0,0.0,0.0
84694adffffffff,2.0,0.0,0.0
84694b7ffffffff,2.0,0.0,0.0
84694e1ffffffff,162.0,0.0,5.0
84694e5ffffffff,137.0,0.0,1.0
84694e7ffffffff,9.0,0.0,0.0
84694e9ffffffff,2.0,0.0,0.0
84694ebffffffff,3.0,0.0,0.0
84694edffffffff,1075.0,0.0,16.0
846959dffffffff,2.0,0.0,0.0
84695d9ffffffff,4.0,0.0,0.0
84695dbffffffff,9.0,0.0,0.0
84695e3ffffffff,5.0,0.0,0.0
8469683ffffffff,2.0,0.0,0.0
8469685ffffffff,1.0,0.0,0.0
8469687ffffffff,2.0,0.0,0.0
84696a5ffffffff,4.0,0.0,0.0
84696adffffffff,5.0,0.0,0.0
84696b9ffffffff,1.0,0.0,0.0
84696c1ffffffff,46.0,0.0,3.0
84696c3ffffffff,2.0,0.0,0.0
84696e3ffffffff,2.0,0.0,0.0
84696e7ffffffff,1.0,0.0,0.0
84699a5ffffffff,7.0,0.0,0.0
8473563ffffffff,4.0,0.0,0.0
84739b5ffffffff,53.0,0.0,0.0
848c101ffffffff,107.0,0.0,10.0
848c103ffffffff,9.0,0.0,0.0
848c107ffffffff,222.0,0.0,64.0
848c10dffffffff,1.0,0.0,0.0
848c12bffffffff,11.0,0.0,4.0
848c131ffffffff,13.0,0.0,0.0
848c13bffffffff,17.0,0.0,4.0
848c13dffffffff,14.0,0.0,0.0
848c141ffffffff,2.0,0.0,0.0
848c147ffffffff,10.0,0.0,0.0
848c157ffffffff,7.0,0.0,0.0
848c163ffffffff,2.0,0.0,0.0
848c16bffffffff,1.0,0.0,0.0
848c1a7ffffffff,9.0,0.0,0.0
848c843ffffffff,1.0,0.0,0.0
848c895ffffffff,1.0,0.0,0.0
848c965ffffffff,11.0,0.0,0.0
848cad5ffffffff,19.0,0.0,3.0
848caddffffffff,18.0,0.0,1.0
848cc27ffffffff,2.0,0.0,0.0
848cd0bffffffff,1.0,0.0,0.0
848cd33ffffffff,3.0,0.0,0.0
848cd35ffffffff,1.0,0.0,0.0
848cd3bffffffff,11.0,0.0,0.0
848cd55ffffffff,12.0,0.0,5.0
848cd5dffffffff,9.0,0.0,2.0
848cd8dffffffff,2.0,0.0,0.0
848cdc7ffffffff,2.0,0.0,0.0
848cdc9ffffffff,1.0,0.0,1.0
848cf5bffffffff,5.0,0.0,0.0
848d809ffffffff,20.0,0.0,6.0
848d84bffffffff,4.0,0.0,0.0
848d855ffffffff,7.0,0.0,2.0
848d881ffffffff,3.0,0.0,1.0
848d889ffffffff,3.0,0.0,2.0
848d8c1ffffffff,6.0,0.0,0.0
848d8c3ffffffff,4.0,0.0,0.0
848d8c7ffffffff,8.0,0.0,0.0
848d8c9ffffffff,3.0,0.0,0.0
848d8cbffffffff,27.0,0.0,5.0
848d8cdffffffff,2.0,0.0,0.0
848d8d7ffffffff,2.0,0.0,0.0
848d8ddffffffff,2.0,0.0,2.0
848d921ffffffff,2.0,0.0,0.0
848da25ffffffff,8.0,0.0,3.0
848da27ffffffff,5.0,0.0,0.0
848da2dffffffff,50.0,0.0,2.0
848da35ffffffff,6.0,0.0,0.0
848da65ffffffff,8.0,0.0,0.0
848da67ffffffff,6.0,0.0,4.0
848da6dffffffff,6.0,0.0,0.0
848db01ffffffff,2.0,0.0,0.0
848db17ffffffff,2.0,0.0,0.0
848db19ffffffff,2.0,0.0,0.0
848db49ffffffff,6.0,0.0,0.0
848db4bffffffff,2.0,0.0,0.0
848db53ffffffff,212.0,0.0,71.0
848db59ffffffff,127.0,0.0,52.0
848db5bffffffff,60.0,0.0,11.0
8494049ffffffff,34.0,0.0,0.0
849404bffffffff,2.0,0.0,0.0
849404dffffffff,18.0,0.0,0.0
8494213ffffffff,12.0,0.0,0.0
849421bffffffff,2.0,0.0,0.0
849421dffffffff,6.0,0.0,1.0
8494231ffffffff,36.0,0.0,0.0
8494235ffffffff,54.0,0.0,0.0
8494237ffffffff,21.0,0.0,0.0
849423bffffffff,2.0,0.0,0.0
849426dffffffff,2.0,0.0,0.0
8494289ffffffff,3.0,0.0,0.0
84942c1ffffffff,69.0,0.0,0.0
84942c3ffffffff,2.0,0.0,0.0
84942c5ffffffff,3.0,0.0,0.0
84942c7ffffffff,1.0,0.0,0.0
84942c9ffffffff,1.0,0.0,0.0
84942cdffffffff,8.0,0.0,0.0
84942d1ffffffff,5.0,0.0,0.0
84942d3ffffffff,18.0,0.0,0.0
84942d5ffffffff,8.0,0.0,0.0
84942ddffffffff,6.0,0.0,0.0
8494313ffffffff,4.0,0.0,0.0
8494601ffffffff,52.0,0.0,0.0
849466dffffffff,5.0,0.0,0.0
8495009ffffffff,10.0,0.0,0.0
849500bffffffff,19.0,0.0,2.0
8495055ffffffff,10.0,0.0,2.0
8495185ffffffff,23.0,0.0,0.0
84951a5ffffffff,2.0,0.0,0.0
84951a7ffffffff,23.0,0.0,0.0
84951a9ffffffff,4.0,0.0,0.0
84951abffffffff,5.0,0.0,0.0
84951e3ffffffff,20.0,0.0,0.0
84951e5ffffffff,2.0,0.0,0.0
84951e7ffffffff,8.0,0.0,0.0
8495217ffffffff,6.0,0.0,0.0
8495531ffffffff,2.0,0.0,0.0
8495533ffffffff,25.0,0.0,1.0
8495537ffffffff,3.0,0.0,0.0
84955a1ffffffff,2.0,0.0,0.0
84955a3ffffffff,2.0,0.0,0.0
8495a41ffffffff,19.0,0.0,0.0
8495a49ffffffff,83.0,0.0,32.0
8495a4dffffffff,367.0,0.0,50.0
8495a55ffffffff,2.0,0.0,0.0
8495a5dffffffff,13.0,0.0,0.0
8495a91ffffffff,2.0,0.0,0.0
8495a99ffffffff,12.0,0.0,0.0
8495a9bffffffff,1.0,0.0,0.0
849c05dffffffff,8.0,0.0,0.0
849c203ffffffff,44.0,0.0,0.0
849c20bffffffff,6.0,0.0,0.0
849c215ffffffff,2.0,0.0,0.0
849c231ffffffff,1035.0,0.0,0.0
849c233ffffffff,4.0,0.0,0.0
849c237ffffffff,65.0,0.0,0.0
849c239ffffffff,53.0,0.0,0.0
849c23bffffffff,32.0,0.0,0.0
849c251ffffffff,19.0,0.0,0.0
849c255ffffffff,9.0,0.0,0.0
849c25dffffffff,10.0,0.0,0.0
849d01bffffffff,27.0,0.0,0.0
849d0abffffffff,3.0,0.0,0.0
849d0b1ffffffff,64.0,0.0,0.0
849d0b5ffffffff,168.0,0.0,0.0
849d0b7ffffffff,8.0,0.0,0.0
849d0bdffffffff,6.0,0.0,0.0
849d0cdffffffff,2.0,0.0,0.0
849d0e1ffffffff,12.0,0.0,0.0
849d0e3ffffffff,4.0,0.0,0.0
849d217ffffffff,42.0,0.0,0.0
849d21dffffffff,29.0,0.0,0.0
849d23bffffffff,3.0,0.0,0.0
849d24bffffffff,122.0,0.0,0.0
849d257ffffffff,18.0,0.0,0.0
849d2e7ffffffff,3.0,0.0,0.0
84a2421ffffffff,2.0,0.0,0.0
84a2423ffffffff,4.0,0.0,0.0
84a242bffffffff,21.0,0.0,0.0
84a243dffffffff,6.0,0.0,0.0
84a2509ffffffff,2.0,0.0,0.0
84be085ffffffff,71.0,0.0,0.0
84be08dffffffff,23.0,0.0,0.0
84be0e3ffffffff,9.0,0.0,0.0
84be88bffffffff,10.0,0.0,0.0
84be89dffffffff,2.0,0.0,0.0
84be8b7ffffffff,26.0,0.0,0.0
84be8d1ffffffff,7.0,0.0,0.0
84be8d9ffffffff,73.0,0.0,0.0
84be8dbffffffff,38.0,0.0,0.0
84beab3ffffffff,12.0,0.0,0.0
