cell_id,Sialia sialis,Sialia sialis sialis/bermudensis,Sialia sialis [guatemalae Group]
84268b3ffffffff,2.0,0.0,0.0
84268bbffffffff,6.0,0.0,0.0
84268c5ffffffff,2.0,0.0,0.0
84268c7ffffffff,19.0,0.0,0.0
84268cdffffffff,16.0,0.0,0.0
84268d3ffffffff,12.0,0.0,0.0
84268d5ffffffff,13.0,0.0,0.0
84268d7ffffffff,9.0,0.0,0.0
84268d9ffffffff,12.0,0.0,0.0
84268dbffffffff,2.0,0.0,0.0
84268e3ffffffff,4.0,0.0,0.0
8426a15ffffffff,4.0,0.0,0.0
8426a17ffffffff,13.0,0.0,0.0
8426a19ffffffff,32.0,0.0,0.0
8426a1bffffffff,10.0,0.0,0.0
8426a37ffffffff,2.0,0.0,0.0
8426a41ffffffff,3.0,0.0,0.0
8426a4bffffffff,4.0,0.0,0.0
8426a51ffffffff,13.0,0.0,0.0
8426a53ffffffff,40.0,0.0,0.0
8426a59ffffffff,14.0,0.0,0.0
8426a5bffffffff,99.0,0.0,0.0
8426a81ffffffff,3.0,0.0,0.0
8426a87ffffffff,70.0,0.0,0.0
8426a89ffffffff,1.0,0.0,0.0
8426a8bffffffff,244.0,0.0,0.0
8426a91ffffffff,26.0,0.0,0.0
8426a93ffffffff,9.0,0.0,0.0
8426a95ffffffff,202.0,0.0,0.0
8426a97ffffffff,281.0,0.0,0.0
8426a99ffffffff,33.0,0.0,0.0
8426a9bffffffff,19.0,0.0,0.0
8426a9dffffffff,8.0,0.0,0.0
8426aa5ffffffff,30.0,0.0,0.0
8426aa7ffffffff,4.0,0.0,0.0
8426aa9ffffffff,27.0,0.0,0.0
8426aabffffffff,86.0,0.0,0.0
8426aadffffffff,4.0,0.0,0.0
8426ab1ffffffff,2.0,0.0,0.0
8426ab3ffffffff,125.0,0.0,0.0
8426ab5ffffffff,6.0,0.0,0.0
8426ab7ffffffff,21.0,0.0,0.0
8426ab9ffffffff,8.0,0.0,0.0
8426abbffffffff,41.0,0.0,0.0
8426abdffffffff,13.0,0.0,0.0
8426ac1ffffffff,2.0,0.0,0.0
8426ac3ffffffff,7.0,0.0,0.0
8426ac5ffffffff,73.0,0.0,0.0
8426ac7ffffffff,7.0,0.0,0.0
8426ac9ffffffff,2.0,0.0,0.0
8426acbffffffff,6.0,0.0,0.0
8426acdffffffff,1.0,0.0,0.0
8426ad1ffffffff,22.0,0.0,0.0
8426ad5ffffffff,32.0,0.0,0.0
8426ad7ffffffff,17.0,0.0,0.0
8426adbffffffff,35.0,0.0,0.0
8426ae3ffffffff,12.0,0.0,0.0
8426ae9ffffffff,4.0,0.0,0.0
8426aebffffffff,8.0,0.0,0.0
8426c01ffffffff,13.0,0.0,0.0
8426c03ffffffff,8.0,0.0,0.0
8426c07ffffffff,38.0,0.0,0.0
8426c09ffffffff,27.0,0.0,0.0
8426c0bffffffff,13.0,0.0,0.0
8426c0dffffffff,10.0,0.0,0.0
8426c11ffffffff,1004.0,0.0,0.0
8426c13ffffffff,10.0,0.0,0.0
8426c15ffffffff,14.0,0.0,0.0
8426c17ffffffff,54.0,0.0,0.0
8426c19ffffffff,574.0,0.0,0.0
8426c1bffffffff,573.0,0.0,0.0
8426c1dffffffff,79.0,0.0,0.0
8426c21ffffffff,20.0,0.0,0.0
8426c23ffffffff,25.0,0.0,0.0
8426c25ffffffff,10.0,0.0,0.0
8426c27ffffffff,24.0,0.0,0.0
8426c29ffffffff,44.0,0.0,0.0
8426c2bffffffff,15.0,0.0,0.0
8426c2dffffffff,45.0,0.0,0.0
8426c31ffffffff,158.0,0.0,0.0
8426c33ffffffff,14.0,0.0,0.0
8426c35ffffffff,14.0,0.0,0.0
8426c37ffffffff,42.0,0.0,0.0
8426c39ffffffff,36.0,0.0,0.0
8426c3bffffffff,251.0,0.0,0.0
8426c3dffffffff,13.0,0.0,0.0
8426c41ffffffff,26.0,0.0,0.0
8426c43ffffffff,205.0,0.0,0.0
8426c45ffffffff,5.0,0.0,0.0
8426c47ffffffff,4.0,0.0,0.0
8426c49ffffffff,46.0,0.0,0.0
8426c4bffffffff,51.0,0.0,0.0
8426c4dffffffff,207.0,0.0,0.0
8426c51ffffffff,20.0,0.0,0.0
8426c53ffffffff,819.0,0.0,0.0
8426c55ffffffff,5.0,0.0,0.0
8426c57ffffffff,2.0,0.0,0.0
8426c59ffffffff,13.0,0.0,0.0
8426c5bffffffff,455.0,0.0,0.0
8426c5dffffffff,5.0,0.0,0.0
8426c61ffffffff,7.0,0.0,0.0
8426c63ffffffff,2.0,0.0,0.0
8426c65ffffffff,3.0,0.0,0.0
8426c67ffffffff,10.0,0.0,0.0
8426c69ffffffff,3.0,0.0,0.0
8426c6bffffffff,41.0,0.0,0.0
8426c81ffffffff,157.0,0.0,0.0
8426c83ffffffff,1480.0,0.0,0.0
8426c85ffffffff,342.0,0.0,0.0
8426c87ffffffff,2268.0,0.0,0.0
8426c89ffffffff,3764.0,0.0,0.0
8426c8bffffffff,80.0,0.0,0.0
8426c8dffffffff,125.0,0.0,0.0
8426c91ffffffff,312.0,0.0,0.0
8426c93ffffffff,612.0,0.0,0.0
8426c95ffffffff,75.0,0.0,0.0
8426c97ffffffff,405.0,0.0,0.0
8426c99ffffffff,125.0,0.0,0.0
8426c9bffffffff,184.0,0.0,0.0
8426c9dffffffff,786.0,0.0,0.0
8426ca1ffffffff,118.0,0.0,0.0
8426ca3ffffffff,384.0,0.0,0.0
8426ca5ffffffff,227.0,0.0,0.0
8426ca7ffffffff,94.0,0.0,0.0
8426ca9ffffffff,113.0,0.0,0.0
8426cabffffffff,396.0,0.0,0.0
8426cadffffffff,109.0,0.0,0.0
8426cb1ffffffff,202.0,0.0,0.0
8426cb3ffffffff,78.0,0.0,0.0
8426cb5ffffffff,284.0,0.0,0.0
8426cb7ffffffff,84.0,0.0,0.0
8426cb9ffffffff,1719.0,0.0,0.0
8426cbbffffffff,132.0,0.0,0.0
8426cbdffffffff,2802.0,0.0,0.0
8426cc1ffffffff,19.0,0.0,0.0
8426cc3ffffffff,27.0,0.0,0.0
8426cc5ffffffff,24.0,0.0,0.0
8426cc7ffffffff,105.0,0.0,0.0
8426cc9ffffffff,7.0,0.0,0.0
8426ccbffffffff,22.0,0.0,0.0
8426ccdffffffff,9.0,0.0,0.0
8426cd1ffffffff,151.0,0.0,0.0
8426cd3ffffffff,234.0,0.0,0.0
8426cd5ffffffff,106.0,0.0,0.0
8426cd7ffffffff,230.0,0.0,0.0
8426cd9ffffffff,17.0,0.0,0.0
8426cdbffffffff,154.0,0.0,0.0
8426cddffffffff,7.0,0.0,0.0
8426ce1ffffffff,22.0,0.0,0.0
8426ce3ffffffff,73.0,0.0,0.0
8426ce5ffffffff,29.0,0.0,0.0
8426ce7ffffffff,33.0,0.0,0.0
8426ce9ffffffff,4.0,0.0,0.0
8426cebffffffff,32.0,0.0,0.0
8426cedffffffff,22.0,0.0,0.0
8426d03ffffffff,12.0,0.0,0.0
8426d09ffffffff,14.0,0.0,0.0
8426d0dffffffff,2.0,0.0,0.0
8426d15ffffffff,70.0,0.0,0.0
8426d17ffffffff,6.0,0.0,0.0
8426d1bffffffff,59.0,0.0,0.0
8426d1dffffffff,11.0,0.0,0.0
8426d21ffffffff,6.0,0.0,0.0
8426d25ffffffff,17.0,0.0,0.0
8426d2bffffffff,5.0,0.0,0.0
8426d35ffffffff,4.0,0.0,0.0
8426d39ffffffff,9.0,0.0,0.0
8426d41ffffffff,3.0,0.0,0.0
8426d45ffffffff,92.0,0.0,0.0
8426d47ffffffff,2.0,0.0,0.0
8426d49ffffffff,29.0,0.0,0.0
8426d4bffffffff,39.0,0.0,0.0
8426d4dffffffff,4.0,0.0,0.0
8426d51ffffffff,34.0,0.0,0.0
8426d55ffffffff,2.0,0.0,0.0
8426d57ffffffff,2.0,0.0,0.0
8426d59ffffffff,2.0,0.0,0.0
8426d5bffffffff,29.0,0.0,0.0
8426d5dffffffff,8.0,0.0,0.0
8426d6bffffffff,15.0,0.0,0.0
8426d6dffffffff,2.0,0.0,0.0
8426d81ffffffff,24.0,0.0,0.0
8426d83ffffffff,14.0,0.0,0.0
8426d85ffffffff,19.0,0.0,0.0
8426d87ffffffff,15.0,0.0,0.0
8426d89ffffffff,4.0,0.0,0.0
8426d8bffffffff,6.0,0.0,0.0
8426d8dffffffff,15.0,0.0,0.0
8426d91ffffffff,61.0,0.0,0.0
8426d93ffffffff,64.0,0.0,0.0
8426d95ffffffff,165.0,0.0,0.0
8426d97ffffffff,76.0,0.0,0.0
8426d99ffffffff,174.0,0.0,0.0
8426d9bffffffff,222.0,0.0,0.0
8426d9dffffffff,52.0,0.0,0.0
8426da3ffffffff,2.0,0.0,0.0
8426da5ffffffff,5.0,0.0,0.0
8426dabffffffff,6.0,0.0,0.0
8426db1ffffffff,31.0,0.0,0.0
8426db3ffffffff,17.0,0.0,0.0
8426db5ffffffff,3.0,0.0,0.0
8426db7ffffffff,40.0,0.0,0.0
8426db9ffffffff,54.0,0.0,0.0
8426dbbffffffff,261.0,0.0,0.0
8426dbdffffffff,42.0,0.0,0.0
8426dc1ffffffff,14.0,0.0,0.0
8426dc3ffffffff,26.0,0.0,0.0
8426dc5ffffffff,5.0,0.0,0.0
8426dc7ffffffff,10.0,0.0,0.0
8426dc9ffffffff,9.0,0.0,0.0
8426dcbffffffff,46.0,0.0,0.0
8426dcdffffffff,15.0,0.0,0.0
8426dd1ffffffff,18.0,0.0,0.0
8426dd3ffffffff,211.0,0.0,0.0
8426dd5ffffffff,20.0,0.0,0.0
8426dd7ffffffff,76.0,0.0,0.0
8426dd9ffffffff,46.0,0.0,0.0
8426ddbffffffff,162.0,0.0,0.0
8426dddffffffff,32.0,0.0,0.0
8426de1ffffffff,8.0,0.0,0.0
8426de3ffffffff,32.0,0.0,0.0
8426de7ffffffff,80.0,0.0,0.0
8426de9ffffffff,5.0,0.0,0.0
8426debffffffff,25.0,0.0,0.0
8426e01ffffffff,116.0,0.0,0.0
8426e03ffffffff,51.0,0.0,0.0
8426e05ffffffff,54.0,0.0,0.0
8426e07ffffffff,290.0,0.0,0.0
8426e09ffffffff,182.0,0.0,0.0
8426e0bffffffff,276.0,0.0,0.0
8426e0dffffffff,52.0,0.0,0.0
8426e11ffffffff,172.0,0.0,0.0
8426e13ffffffff,76.0,0.0,0.0
8426e15ffffffff,16.0,0.0,0.0
8426e17ffffffff,92.0,0.0,0.0
8426e19ffffffff,268.0,0.0,0.0
8426e1bffffffff,84.0,0.0,0.0
8426e1dffffffff,25.0,0.0,0.0
8426e21ffffffff,614.0,0.0,0.0
8426e23ffffffff,359.0,0.0,0.0
8426e25ffffffff,15.0,0.0,0.0
8426e27ffffffff,43.0,0.0,0.0
8426e29ffffffff,115.0,0.0,0.0
8426e2bffffffff,47.0,0.0,0.0
8426e2dffffffff,116.0,0.0,0.0
8426e31ffffffff,114.0,0.0,0.0
8426e33ffffffff,173.0,0.0,0.0
8426e35ffffffff,26.0,0.0,0.0
8426e37ffffffff,8.0,0.0,0.0
8426e39ffffffff,156.0,0.0,0.0
8426e3bffffffff,49.0,0.0,0.0
8426e3dffffffff,243.0,0.0,0.0
8426e41ffffffff,93.0,0.0,0.0
8426e43ffffffff,1763.0,0.0,0.0
8426e45ffffffff,10.0,0.0,0.0
8426e47ffffffff,185.0,0.0,0.0
8426e49ffffffff,45.0,0.0,0.0
8426e4bffffffff,57.0,0.0,0.0
8426e4dffffffff,37.0,0.0,0.0
8426e51ffffffff,763.0,0.0,0.0
8426e53ffffffff,438.0,0.0,0.0
8426e55ffffffff,221.0,0.0,0.0
8426e57ffffffff,369.0,0.0,0.0
8426e59ffffffff,1118.0,0.0,0.0
8426e5bffffffff,3674.0,0.0,0.0
8426e5dffffffff,484.0,0.0,0.0
8426e61ffffffff,15.0,0.0,0.0
8426e63ffffffff,123.0,0.0,0.0
8426e65ffffffff,2.0,0.0,0.0
8426e67ffffffff,407.0,0.0,0.0
8426e69ffffffff,44.0,0.0,0.0
8426e6bffffffff,40.0,0.0,0.0
8426e6dffffffff,20.0,0.0,0.0
8426e81ffffffff,30.0,0.0,0.0
8426e83ffffffff,176.0,0.0,0.0
8426e85ffffffff,182.0,0.0,0.0
8426e87ffffffff,12.0,0.0,0.0
8426e89ffffffff,49.0,0.0,0.0
8426e8bffffffff,91.0,0.0,0.0
8426e8dffffffff,15.0,0.0,0.0
8426e91ffffffff,36.0,0.0,0.0
8426e93ffffffff,4.0,0.0,0.0
8426e95ffffffff,101.0,0.0,0.0
8426e97ffffffff,127.0,0.0,0.0
8426e99ffffffff,94.0,0.0,0.0
8426e9bffffffff,141.0,0.0,0.0
8426e9dffffffff,372.0,0.0,0.0
8426ea1ffffffff,12.0,0.0,0.0
8426ea3ffffffff,21.0,0.0,0.0
8426ea5ffffffff,8.0,0.0,0.0
8426ea7ffffffff,14.0,0.0,0.0
8426ea9ffffffff,155.0,0.0,0.0
8426eabffffffff,14.0,0.0,0.0
8426eadffffffff,66.0,0.0,0.0
8426eb1ffffffff,21.0,0.0,0.0
8426eb7ffffffff,27.0,0.0,0.0
8426eb9ffffffff,87.0,0.0,0.0
8426ebbffffffff,16.0,0.0,0.0
8426ebdffffffff,59.0,0.0,0.0
8426ec1ffffffff,232.0,0.0,0.0
8426ec3ffffffff,94.0,0.0,0.0
8426ec5ffffffff,9.0,0.0,0.0
8426ec7ffffffff,14.0,0.0,0.0
8426ec9ffffffff,378.0,0.0,0.0
8426ecbffffffff,1201.0,0.0,0.0
8426ecdffffffff,201.0,0.0,0.0
8426ed1ffffffff,317.0,0.0,0.0
8426ed3ffffffff,38.0,0.0,0.0
8426ed5ffffffff,766.0,0.0,0.0
8426ed7ffffffff,1379.0,0.0,0.0
8426ed9ffffffff,426.0,0.0,0.0
8426edbffffffff,76.0,0.0,0.0
8426eddffffffff,678.0,0.0,0.0
8426ee1ffffffff,78.0,0.0,0.0
8426ee3ffffffff,281.0,0.0,0.0
8426ee5ffffffff,28.0,0.0,0.0
8426ee7ffffffff,49.0,0.0,0.0
8426ee9ffffffff,110.0,0.0,0.0
8426eebffffffff,15.0,0.0,0.0
8426eedffffffff,434.0,0.0,0.0
8426f05ffffffff,4.0,0.0,0.0
8426f07ffffffff,3.0,0.0,0.0
8426f09ffffffff,6.0,0.0,0.0
8426f0bffffffff,6.0,0.0,0.0
8426f0dffffffff,122.0,0.0,0.0
8426f11ffffffff,14.0,0.0,0.0
8426f13ffffffff,79.0,0.0,0.0
8426f15ffffffff,5.0,0.0,0.0
8426f17ffffffff,35.0,0.0,0.0
8426f19ffffffff,34.0,0.0,0.0
8426f1bffffffff,49.0,0.0,0.0
8426f1dffffffff,56.0,0.0,0.0
8426f21ffffffff,4.0,0.0,0.0
8426f23ffffffff,2.0,0.0,0.0
8426f25ffffffff,88.0,0.0,0.0
8426f27ffffffff,18.0,0.0,0.0
8426f29ffffffff,4.0,0.0,0.0
8426f2bffffffff,10.0,0.0,0.0
8426f2dffffffff,17.0,0.0,0.0
8426f31ffffffff,2.0,0.0,0.0
8426f33ffffffff,39.0,0.0,0.0
8426f35ffffffff,2.0,0.0,0.0
8426f39ffffffff,5.0,0.0,0.0
8426f3bffffffff,38.0,0.0,0.0
8426f3dffffffff,4.0,0.0,0.0
8426f43ffffffff,6.0,0.0,0.0
8426f45ffffffff,7.0,0.0,0.0
8426f47ffffffff,3.0,0.0,0.0
8426f49ffffffff,2.0,0.0,0.0
8426f4bffffffff,2.0,0.0,0.0
8426f4dffffffff,2.0,0.0,0.0
8426f51ffffffff,27.0,0.0,0.0
8426f53ffffffff,18.0,0.0,0.0
8426f55ffffffff,4.0,0.0,0.0
8426f57ffffffff,8.0,0.0,0.0
8426f59ffffffff,26.0,0.0,0.0
8426f5dffffffff,2.0,0.0,0.0
8426f61ffffffff,3.0,0.0,0.0
8426f63ffffffff,7.0,0.0,0.0
8426f69ffffffff,2.0,0.0,0.0
8426f6dffffffff,64.0,0.0,0.0
8427001ffffffff,20.0,0.0,0.0
8427003ffffffff,3.0,0.0,0.0
8427017ffffffff,4.0,0.0,0.0
8427021ffffffff,63.0,0.0,0.0
8427023ffffffff,38.0,0.0,0.0
8427025ffffffff,27.0,0.0,0.0
8427027ffffffff,89.0,0.0,0.0
842702bffffffff,37.0,0.0,0.0
842702dffffffff,2.0,0.0,0.0
8427031ffffffff,21.0,0.0,0.0
8427033ffffffff,9.0,0.0,0.0
8427035ffffffff,81.0,0.0,0.0
8427037ffffffff,15.0,0.0,0.0
8427039ffffffff,7.0,0.0,0.0
842703dffffffff,16.0,0.0,0.0
8427053ffffffff,2.0,0.0,0.0
8427067ffffffff,2.0,0.0,0.0
8427081ffffffff,9.0,0.0,0.0
8427083ffffffff,2.0,0.0,0.0
8427085ffffffff,24.0,0.0,0.0
8427087ffffffff,4.0,0.0,0.0
8427089ffffffff,2.0,0.0,0.0
842708dffffffff,34.0,0.0,0.0
8427091ffffffff,2.0,0.0,0.0
8427093ffffffff,139.0,0.0,0.0
8427095ffffffff,3.0,0.0,0.0
8427097ffffffff,226.0,0.0,0.0
842709bffffffff,5.0,0.0,0.0
842709dffffffff,1.0,0.0,0.0
84270a1ffffffff,2.0,0.0,0.0
84270a3ffffffff,17.0,0.0,0.0
84270a5ffffffff,10.0,0.0,0.0
84270a7ffffffff,38.0,0.0,0.0
84270a9ffffffff,7.0,0.0,0.0
84270abffffffff,20.0,0.0,0.0
84270adffffffff,11.0,0.0,0.0
84270b1ffffffff,7.0,0.0,0.0
84270b3ffffffff,28.0,0.0,0.0
84270b5ffffffff,51.0,0.0,0.0
84270b7ffffffff,12.0,0.0,0.0
84270b9ffffffff,4.0,0.0,0.0
84270bbffffffff,24.0,0.0,0.0
84270bdffffffff,3.0,0.0,0.0
84270c9ffffffff,4.0,0.0,0.0
84270d1ffffffff,4.0,0.0,0.0
84270d5ffffffff,2.0,0.0,0.0
84270e1ffffffff,42.0,0.0,0.0
84270e3ffffffff,117.0,0.0,0.0
84270e5ffffffff,13.0,0.0,0.0
84270e7ffffffff,81.0,0.0,0.0
84270ebffffffff,5.0,0.0,0.0
8427101ffffffff,10.0,0.0,0.0
8427103ffffffff,7.0,0.0,0.0
8427109ffffffff,7.0,0.0,0.0
842710bffffffff,4.0,0.0,0.0
8427111ffffffff,1.0,0.0,0.0
8427115ffffffff,4.0,0.0,0.0
8427117ffffffff,30.0,0.0,0.0
842711bffffffff,156.0,0.0,0.0
842711dffffffff,1.0,0.0,0.0
8427125ffffffff,2.0,0.0,0.0
842712bffffffff,35.0,0.0,0.0
8427131ffffffff,156.0,0.0,0.0
8427133ffffffff,12.0,0.0,0.0
8427135ffffffff,2.0,0.0,0.0
8427137ffffffff,33.0,0.0,0.0
8427139ffffffff,7.0,0.0,0.0
842713bffffffff,67.0,0.0,0.0
842713dffffffff,2.0,0.0,0.0
8427151ffffffff,2.0,0.0,0.0
8427153ffffffff,4.0,0.0,0.0
8427155ffffffff,1.0,0.0,0.0
8427157ffffffff,8.0,0.0,0.0
8427163ffffffff,2.0,0.0,0.0
8427165ffffffff,1.0,0.0,0.0
8427181ffffffff,10.0,0.0,0.0
8427183ffffffff,44.0,0.0,0.0
8427187ffffffff,2.0,0.0,0.0
8427189ffffffff,16.0,0.0,0.0
842718bffffffff,1.0,0.0,0.0
8427191ffffffff,39.0,0.0,0.0
8427193ffffffff,38.0,0.0,0.0
8427195ffffffff,2.0,0.0,0.0
8427197ffffffff,1.0,0.0,0.0
8427199ffffffff,81.0,0.0,0.0
842719bffffffff,47.0,0.0,0.0
842719dffffffff,16.0,0.0,0.0
84271a1ffffffff,2.0,0.0,0.0
84271a3ffffffff,10.0,0.0,0.0
84271a5ffffffff,6.0,0.0,0.0
84271a7ffffffff,11.0,0.0,0.0
84271abffffffff,77.0,0.0,0.0
84271b1ffffffff,5.0,0.0,0.0
84271b3ffffffff,7.0,0.0,0.0
84271b5ffffffff,4.0,0.0,0.0
84271b7ffffffff,18.0,0.0,0.0
84271b9ffffffff,2.0,0.0,0.0
84271bbffffffff,2.0,0.0,0.0
84271bdffffffff,5.0,0.0,0.0
84271c3ffffffff,3.0,0.0,0.0
84271c5ffffffff,12.0,0.0,0.0
84271c7ffffffff,19.0,0.0,0.0
84271c9ffffffff,48.0,0.0,0.0
84271cbffffffff,14.0,0.0,0.0
84271cdffffffff,2.0,0.0,0.0
84271d1ffffffff,37.0,0.0,0.0
84271d3ffffffff,20.0,0.0,0.0
84271d5ffffffff,26.0,0.0,0.0
84271d7ffffffff,28.0,0.0,0.0
84271d9ffffffff,20.0,0.0,0.0
84271dbffffffff,32.0,0.0,0.0
84271ddffffffff,92.0,0.0,0.0
84271e5ffffffff,4.0,0.0,0.0
84271e7ffffffff,2.0,0.0,0.0
84271e9ffffffff,1.0,0.0,0.0
84271ebffffffff,38.0,0.0,0.0
84271edffffffff,22.0,0.0,0.0
84272bdffffffff,2.0,0.0,0.0
84272c3ffffffff,2.0,0.0,0.0
8427401ffffffff,369.0,0.0,0.0
8427403ffffffff,34.0,0.0,0.0
8427405ffffffff,39.0,0.0,0.0
8427407ffffffff,124.0,0.0,0.0
8427409ffffffff,119.0,0.0,0.0
842740dffffffff,29.0,0.0,0.0
8427411ffffffff,408.0,0.0,0.0
8427413ffffffff,30.0,0.0,0.0
8427415ffffffff,4.0,0.0,0.0
8427417ffffffff,112.0,0.0,0.0
8427419ffffffff,147.0,0.0,0.0
842741bffffffff,79.0,0.0,0.0
842741dffffffff,378.0,0.0,0.0
8427421ffffffff,25.0,0.0,0.0
8427423ffffffff,32.0,0.0,0.0
8427425ffffffff,44.0,0.0,0.0
8427427ffffffff,11.0,0.0,0.0
8427429ffffffff,69.0,0.0,0.0
842742bffffffff,21.0,0.0,0.0
842742dffffffff,49.0,0.0,0.0
8427431ffffffff,77.0,0.0,0.0
8427435ffffffff,203.0,0.0,0.0
8427437ffffffff,162.0,0.0,0.0
8427439ffffffff,15.0,0.0,0.0
842743dffffffff,52.0,0.0,0.0
8427441ffffffff,11.0,0.0,0.0
8427443ffffffff,5.0,0.0,0.0
8427445ffffffff,70.0,0.0,0.0
8427447ffffffff,52.0,0.0,0.0
8427449ffffffff,22.0,0.0,0.0
842744bffffffff,59.0,0.0,0.0
8427451ffffffff,63.0,0.0,0.0
8427453ffffffff,93.0,0.0,0.0
8427457ffffffff,29.0,0.0,0.0
8427459ffffffff,25.0,0.0,0.0
842745bffffffff,160.0,0.0,0.0
842745dffffffff,11.0,0.0,0.0
8427461ffffffff,3.0,0.0,0.0
8427463ffffffff,326.0,0.0,0.0
8427465ffffffff,8.0,0.0,0.0
8427467ffffffff,82.0,0.0,0.0
8427469ffffffff,28.0,0.0,0.0
842746bffffffff,42.0,0.0,0.0
842746dffffffff,49.0,0.0,0.0
8427481ffffffff,1768.0,0.0,0.0
8427483ffffffff,1496.0,0.0,0.0
8427485ffffffff,1533.0,0.0,0.0
8427487ffffffff,1089.0,0.0,0.0
8427489ffffffff,75.0,0.0,0.0
842748bffffffff,390.0,0.0,0.0
842748dffffffff,1433.0,0.0,0.0
8427491ffffffff,555.0,0.0,0.0
8427493ffffffff,70.0,0.0,0.0
8427495ffffffff,85.0,0.0,0.0
8427497ffffffff,387.0,0.0,0.0
8427499ffffffff,6534.0,0.0,0.0
842749bffffffff,396.0,0.0,0.0
842749dffffffff,1048.0,0.0,0.0
84274a3ffffffff,81.0,0.0,0.0
84274abffffffff,613.0,0.0,0.0
84274b1ffffffff,1669.0,0.0,0.0
84274b3ffffffff,954.0,0.0,0.0
84274b5ffffffff,2048.0,0.0,0.0
84274b7ffffffff,469.0,1.0,0.0
84274b9ffffffff,836.0,0.0,0.0
84274bbffffffff,352.0,1.0,0.0
84274bdffffffff,171.0,0.0,0.0
84274c1ffffffff,342.0,0.0,0.0
84274c3ffffffff,123.0,0.0,0.0
84274c5ffffffff,36.0,0.0,0.0
84274c7ffffffff,46.0,0.0,0.0
84274c9ffffffff,53.0,0.0,0.0
84274cbffffffff,467.0,0.0,0.0
84274cdffffffff,30.0,0.0,0.0
84274d1ffffffff,535.0,0.0,0.0
84274d3ffffffff,2553.0,0.0,0.0
84274d5ffffffff,750.0,0.0,0.0
84274d7ffffffff,1417.0,0.0,0.0
84274d9ffffffff,296.0,0.0,0.0
84274dbffffffff,2360.0,0.0,0.0
84274ddffffffff,165.0,0.0,0.0
84274e1ffffffff,84.0,0.0,0.0
84274e3ffffffff,1826.0,0.0,0.0
84274e9ffffffff,130.0,0.0,0.0
84274ebffffffff,96.0,0.0,0.0
84274edffffffff,11.0,0.0,0.0
8427501ffffffff,22.0,0.0,0.0
8427503ffffffff,26.0,0.0,0.0
8427505ffffffff,39.0,0.0,0.0
8427507ffffffff,30.0,0.0,0.0
8427509ffffffff,21.0,0.0,0.0
842750bffffffff,29.0,0.0,0.0
842750dffffffff,12.0,0.0,0.0
8427511ffffffff,19.0,0.0,0.0
8427513ffffffff,190.0,0.0,0.0
8427515ffffffff,9.0,0.0,0.0
8427517ffffffff,18.0,0.0,0.0
8427519ffffffff,43.0,0.0,0.0
842751bffffffff,54.0,0.0,0.0
842751dffffffff,76.0,0.0,0.0
8427521ffffffff,624.0,0.0,0.0
8427523ffffffff,226.0,0.0,0.0
8427525ffffffff,359.0,0.0,0.0
8427527ffffffff,1780.0,0.0,0.0
8427529ffffffff,328.0,0.0,0.0
842752bffffffff,29.0,0.0,0.0
842752dffffffff,114.0,0.0,0.0
8427531ffffffff,93.0,0.0,0.0
8427533ffffffff,12.0,0.0,0.0
8427535ffffffff,318.0,0.0,0.0
8427537ffffffff,167.0,0.0,0.0
8427539ffffffff,44.0,0.0,0.0
842753bffffffff,17.0,0.0,0.0
842753dffffffff,50.0,0.0,0.0
8427541ffffffff,79.0,0.0,0.0
8427543ffffffff,35.0,0.0,0.0
8427545ffffffff,104.0,0.0,0.0
8427547ffffffff,79.0,0.0,0.0
8427549ffffffff,2.0,0.0,0.0
842754dffffffff,24.0,0.0,0.0
8427551ffffffff,34.0,0.0,0.0
8427553ffffffff,36.0,0.0,0.0
8427555ffffffff,57.0,0.0,0.0
8427557ffffffff,18.0,0.0,0.0
8427559ffffffff,51.0,0.0,0.0
842755bffffffff,73.0,0.0,0.0
842755dffffffff,25.0,0.0,0.0
8427561ffffffff,36.0,0.0,0.0
8427563ffffffff,30.0,0.0,0.0
8427565ffffffff,142.0,0.0,0.0
8427567ffffffff,53.0,0.0,0.0
8427569ffffffff,584.0,0.0,0.0
842756bffffffff,89.0,0.0,0.0
842756dffffffff,25.0,0.0,0.0
8427581ffffffff,2699.0,0.0,0.0
8427583ffffffff,266.0,0.0,0.0
8427585ffffffff,953.0,0.0,0.0
8427587ffffffff,609.0,0.0,0.0
8427589ffffffff,231.0,0.0,0.0
842758bffffffff,311.0,0.0,0.0
842758dffffffff,450.0,0.0,0.0
8427591ffffffff,2874.0,0.0,0.0
8427593ffffffff,8804.0,0.0,0.0
8427595ffffffff,255.0,0.0,0.0
8427597ffffffff,203.0,0.0,0.0
8427599ffffffff,458.0,0.0,0.0
842759bffffffff,3805.0,0.0,0.0
842759dffffffff,327.0,0.0,0.0
84275a1ffffffff,359.0,0.0,0.0
84275a3ffffffff,222.0,0.0,0.0
84275a5ffffffff,12.0,0.0,0.0
84275a7ffffffff,7.0,0.0,0.0
84275a9ffffffff,153.0,0.0,0.0
84275abffffffff,211.0,0.0,0.0
84275adffffffff,89.0,0.0,0.0
84275b1ffffffff,23.0,0.0,0.0
84275b3ffffffff,257.0,0.0,0.0
84275b5ffffffff,963.0,0.0,0.0
84275b7ffffffff,184.0,0.0,0.0
84275b9ffffffff,401.0,0.0,0.0
84275bbffffffff,248.0,0.0,0.0
84275bdffffffff,97.0,0.0,0.0
