cell_id,Megaceryle torquata,Megaceryle torquata torquata/stictipennis,Megaceryle torquata stellata
84c3569ffffffff,2.0,0.0,0.0
84ce121ffffffff,2.0,0.0,0.0
84ce123ffffffff,2.0,0.0,0.0
84ce127ffffffff,17.0,0.0,0.0
84ce135ffffffff,2.0,0.0,0.0
84ce801ffffffff,41.0,0.0,0.0
84ce803ffffffff,37.0,0.0,0.0
84ce805ffffffff,7.0,0.0,0.0
84ce807ffffffff,10.0,0.0,0.0
84ce809ffffffff,94.0,0.0,0.0
84ce80bffffffff,111.0,0.0,0.0
84ce811ffffffff,19.0,0.0,0.0
84ce813ffffffff,17.0,0.0,0.0
84ce815ffffffff,9.0,0.0,0.0
84ce817ffffffff,4.0,0.0,0.0
84ce819ffffffff,14.0,0.0,0.0
84ce81bffffffff,3.0,0.0,0.0
84ce81dffffffff,5.0,0.0,0.0
84ce82bffffffff,2.0,0.0,0.0
84ce831ffffffff,87.0,0.0,0.0
84ce833ffffffff,13.0,0.0,0.0
84ce835ffffffff,9.0,0.0,0.0
84ce837ffffffff,14.0,0.0,0.0
84ce839ffffffff,53.0,0.0,0.0
84ce83bffffffff,7.0,0.0,0.0
84ce83dffffffff,20.0,0.0,0.0
84ce84bffffffff,2.0,0.0,0.0
84ce851ffffffff,14.0,0.0,0.0
84ce853ffffffff,10.0,0.0,0.0
84ce855ffffffff,54.0,0.0,0.0
84ce857ffffffff,18.0,0.0,0.0
84ce859ffffffff,9.0,0.0,0.0
84ce85bffffffff,37.0,0.0,0.0
84ce85dffffffff,23.0,0.0,0.0
84ce881ffffffff,74.0,0.0,3.0
84ce885ffffffff,3.0,0.0,0.0
84ce887ffffffff,2.0,0.0,0.0
84ce88dffffffff,10.0,0.0,0.0
84ce8a1ffffffff,10.0,0.0,0.0
84ce8a9ffffffff,11.0,0.0,0.0
84ce8c1ffffffff,256.0,0.0,0.0
84ce8c5ffffffff,6.0,0.0,0.0
84ce8c7ffffffff,115.0,0.0,0.0
84ce8c9ffffffff,57.0,0.0,0.0
84ce8cbffffffff,63.0,0.0,0.0
84ce8cdffffffff,16.0,0.0,0.0
84ce8e1ffffffff,76.0,0.0,0.0
84ce8e3ffffffff,2.0,0.0,2.0
84ce8e5ffffffff,34.0,0.0,0.0
84ce8e7ffffffff,9.0,0.0,0.0
84ce8e9ffffffff,32.0,0.0,0.0
84ce8ebffffffff,16.0,0.0,0.0
84ce8edffffffff,11.0,0.0,0.0
84ce991ffffffff,3.0,0.0,0.0
84ce993ffffffff,3.0,0.0,0.0
84ce997ffffffff,3.0,0.0,0.0
84ce999ffffffff,4.0,0.0,0.0
84ce99bffffffff,5.0,0.0,0.0
84ce9b3ffffffff,3.0,0.0,0.0
84ce9c3ffffffff,2.0,0.0,0.0
84ce9cbffffffff,7.0,0.0,0.0
84ce9d1ffffffff,48.0,0.0,0.0
84ce9d3ffffffff,5.0,0.0,0.0
84ce9d5ffffffff,3.0,0.0,0.0
84ce9d7ffffffff,3.0,0.0,0.0
84ce9d9ffffffff,9.0,0.0,0.0
84ce9dbffffffff,12.0,0.0,1.0
84ce9ddffffffff,28.0,0.0,0.0
84cea01ffffffff,2.0,0.0,0.0
84cea03ffffffff,5.0,0.0,0.0
84cea07ffffffff,19.0,0.0,0.0
84cea0bffffffff,2.0,0.0,0.0
84cea11ffffffff,78.0,0.0,3.0
84cea13ffffffff,6.0,0.0,0.0
84cea17ffffffff,73.0,0.0,0.0
84cea1dffffffff,5.0,0.0,0.0
84cea21ffffffff,2.0,0.0,0.0
84cea25ffffffff,6.0,0.0,0.0
84cea27ffffffff,3.0,0.0,0.0
84cea31ffffffff,3.0,0.0,0.0
84cea33ffffffff,2.0,0.0,0.0
84cea35ffffffff,2.0,0.0,0.0
84cea37ffffffff,17.0,0.0,0.0
84cea39ffffffff,23.0,0.0,0.0
84cea51ffffffff,16.0,0.0,5.0
84cea53ffffffff,8.0,0.0,0.0
84cea59ffffffff,5.0,0.0,0.0
84cea85ffffffff,89.0,0.0,0.0
84cea89ffffffff,68.0,0.0,0.0
84cea8dffffffff,258.0,0.0,29.0
84ceaa1ffffffff,19.0,0.0,0.0
84ceaa5ffffffff,9.0,0.0,0.0
84ceaa7ffffffff,57.0,0.0,0.0
84ceaa9ffffffff,189.0,0.0,0.0
84ceaabffffffff,8.0,0.0,0.0
84ceaadffffffff,41.0,0.0,0.0
84ceab5ffffffff,11.0,0.0,0.0
84ceabdffffffff,6.0,0.0,0.0
84ceac1ffffffff,126.0,0.0,2.0
84ceac3ffffffff,6.0,0.0,0.0
84ceac5ffffffff,14.0,0.0,0.0
84ceac7ffffffff,43.0,0.0,0.0
84ceac9ffffffff,2.0,0.0,0.0
84ceacdffffffff,26.0,0.0,0.0
84ceae1ffffffff,4.0,0.0,0.0
84ceae3ffffffff,113.0,0.0,3.0
84ceae5ffffffff,30.0,0.0,0.0
84ceae7ffffffff,237.0,0.0,5.0
84ceae9ffffffff,2.0,0.0,0.0
84ceaebffffffff,12.0,0.0,0.0
84ceaedffffffff,3.0,0.0,0.0
84cf105ffffffff,4.0,0.0,0.0
84cf10dffffffff,2.0,0.0,2.0
84cf129ffffffff,2.0,0.0,0.0
84cf12bffffffff,15.0,0.0,2.0
84cf161ffffffff,4.0,0.0,4.0
84cf167ffffffff,25.0,0.0,14.0
84cf169ffffffff,2.0,0.0,0.0
84cf16bffffffff,2.0,0.0,0.0
84cf16dffffffff,4.0,0.0,1.0
84cf325ffffffff,14.0,0.0,12.0
84cf881ffffffff,2.0,0.0,0.0
84cf887ffffffff,20.0,0.0,3.0
84cf891ffffffff,2.0,0.0,0.0
84cf893ffffffff,2.0,0.0,0.0
84cf895ffffffff,6.0,0.0,0.0
84cf897ffffffff,6.0,0.0,0.0
84cf8a3ffffffff,3.0,0.0,0.0
84cf8b1ffffffff,2.0,0.0,0.0
84cf8b3ffffffff,12.0,0.0,0.0
84cf8b5ffffffff,3.0,0.0,0.0
84cf8b9ffffffff,18.0,0.0,0.0
84cf8bbffffffff,10.0,0.0,0.0
84cf8bdffffffff,36.0,0.0,0.0
84cf8d5ffffffff,2.0,0.0,0.0
84cf8ddffffffff,2.0,0.0,0.0
84cf9d3ffffffff,2.0,0.0,0.0
84cfa91ffffffff,1.0,0.0,0.0
84cfab3ffffffff,2.0,0.0,0.0
84cfabbffffffff,14.0,0.0,0.0
84df451ffffffff,56.0,0.0,0.0
84df455ffffffff,21.0,0.0,0.0
84df459ffffffff,41.0,0.0,0.0
84df45bffffffff,2.0,0.0,0.0
84df681ffffffff,11.0,0.0,3.0
84df685ffffffff,2.0,0.0,0.0
84df689ffffffff,41.0,0.0,10.0
84df68bffffffff,32.0,0.0,13.0
84df68dffffffff,11.0,0.0,8.0
84df699ffffffff,2.0,0.0,0.0
84df69dffffffff,2.0,0.0,1.0
84df6adffffffff,2.0,0.0,0.0
84df6c3ffffffff,1.0,0.0,0.0
84df6c7ffffffff,2.0,0.0,2.0
84df6d3ffffffff,1.0,0.0,0.0
84df6d5ffffffff,2.0,0.0,0.0
84df6d7ffffffff,3.0,0.0,0.0
84df6e3ffffffff,2.0,0.0,0.0
84df6e7ffffffff,10.0,0.0,5.0
