cell_id,Falco tinnunculus,Falco tinnunculus [tinnunculus Group],Falco tinnunculus canariensis/dacotiae,Falco tinnunculus neglectus/alexandri,Falco tinnunculus rufescens
832edbfffffffff,2.0,0.0,0.0,0.0,0.0
832ef6fffffffff,2.0,0.0,0.0,0.0,0.0
832f43fffffffff,3.0,0.0,0.0,0.0,0.0
832f58fffffffff,3.0,0.0,0.0,0.0,0.0
832f5afffffffff,160.0,29.0,0.0,0.0,0.0
832f5bfffffffff,92.0,2.0,0.0,0.0,0.0
832f5dfffffffff,5.0,0.0,0.0,0.0,0.0
833000fffffffff,7.0,0.0,0.0,0.0,0.0
833005fffffffff,1.0,0.0,0.0,0.0,0.0
833006fffffffff,36.0,2.0,0.0,0.0,0.0
833010fffffffff,2.0,0.0,0.0,0.0,0.0
833011fffffffff,13.0,5.0,0.0,0.0,0.0
833012fffffffff,6.0,0.0,0.0,0.0,0.0
833015fffffffff,4.0,0.0,0.0,0.0,0.0
833016fffffffff,4.0,0.0,0.0,0.0,0.0
833019fffffffff,15.0,0.0,0.0,0.0,0.0
83301efffffffff,2.0,2.0,0.0,0.0,0.0
833020fffffffff,2.0,0.0,0.0,0.0,0.0
833025fffffffff,16.0,0.0,0.0,0.0,0.0
83302bfffffffff,2.0,0.0,0.0,0.0,0.0
83302efffffffff,2.0,0.0,0.0,0.0,0.0
833030fffffffff,38.0,24.0,0.0,0.0,0.0
833032fffffffff,32.0,4.0,0.0,0.0,0.0
833036fffffffff,1.0,0.0,0.0,0.0,0.0
833081fffffffff,34.0,2.0,0.0,0.0,0.0
833083fffffffff,52.0,7.0,0.0,0.0,0.0
833084fffffffff,19.0,0.0,0.0,0.0,0.0
83308efffffffff,31.0,2.0,0.0,0.0,0.0
833091fffffffff,7.0,0.0,0.0,0.0,0.0
833092fffffffff,3.0,3.0,0.0,0.0,0.0
833096fffffffff,1.0,0.0,0.0,0.0,0.0
833098fffffffff,32.0,2.0,0.0,0.0,0.0
833099fffffffff,82.0,8.0,0.0,0.0,0.0
83309afffffffff,34.0,31.0,0.0,0.0,0.0
83309bfffffffff,366.0,59.0,0.0,0.0,0.0
83309dfffffffff,105.0,22.0,0.0,0.0,0.0
8330a1fffffffff,2.0,0.0,0.0,0.0,0.0
8330a3fffffffff,4.0,0.0,0.0,0.0,0.0
8330a5fffffffff,4.0,0.0,0.0,0.0,0.0
8330acfffffffff,7.0,1.0,0.0,0.0,0.0
8330c0fffffffff,28.0,0.0,0.0,0.0,0.0
8330c1fffffffff,34.0,2.0,0.0,0.0,0.0
8330c2fffffffff,12.0,0.0,0.0,0.0,0.0
8330c4fffffffff,105.0,8.0,0.0,0.0,0.0
8330c5fffffffff,7.0,0.0,0.0,0.0,0.0
8330c6fffffffff,41.0,3.0,0.0,0.0,0.0
8330ccfffffffff,1.0,0.0,0.0,0.0,0.0
8330d0fffffffff,4.0,0.0,0.0,0.0,0.0
8330d1fffffffff,8.0,0.0,0.0,0.0,0.0
8330d4fffffffff,2.0,0.0,0.0,0.0,0.0
8330d5fffffffff,1.0,0.0,0.0,0.0,0.0
8330d9fffffffff,26.0,0.0,0.0,0.0,0.0
8330dafffffffff,1.0,0.0,0.0,0.0,0.0
8330dbfffffffff,6.0,0.0,0.0,0.0,0.0
8330ddfffffffff,2.0,0.0,0.0,0.0,0.0
8330e0fffffffff,243.0,12.0,0.0,0.0,0.0
8330e1fffffffff,138.0,2.0,0.0,0.0,0.0
8330e2fffffffff,139.0,8.0,0.0,0.0,0.0
8330e3fffffffff,77.0,4.0,0.0,0.0,0.0
8330e4fffffffff,4.0,0.0,0.0,0.0,0.0
8330e5fffffffff,134.0,4.0,0.0,0.0,0.0
8330e8fffffffff,11.0,0.0,0.0,0.0,0.0
8330eafffffffff,8.0,0.0,0.0,0.0,0.0
8330ecfffffffff,14.0,0.0,0.0,0.0,0.0
8330eefffffffff,8.0,0.0,0.0,0.0,0.0
8330f3fffffffff,5.0,0.0,0.0,0.0,0.0
833101fffffffff,1.0,0.0,0.0,0.0,0.0
833105fffffffff,2.0,1.0,0.0,0.0,0.0
833110fffffffff,2.0,0.0,0.0,0.0,0.0
833112fffffffff,2.0,0.0,0.0,0.0,0.0
833113fffffffff,8.0,0.0,0.0,0.0,0.0
833118fffffffff,4.0,0.0,0.0,0.0,0.0
833126fffffffff,25.0,0.0,0.0,0.0,0.0
83312afffffffff,2.0,0.0,0.0,0.0,0.0
83312efffffffff,7.0,0.0,0.0,0.0,0.0
833134fffffffff,7.0,0.0,0.0,0.0,0.0
833142fffffffff,3.0,0.0,0.0,0.0,0.0
833150fffffffff,1.0,0.0,0.0,0.0,0.0
833155fffffffff,1.0,0.0,0.0,0.0,0.0
833159fffffffff,2.0,0.0,0.0,0.0,0.0
83315bfffffffff,51.0,13.0,0.0,0.0,0.0
833163fffffffff,2.0,2.0,0.0,0.0,0.0
83316cfffffffff,25.0,0.0,0.0,0.0,0.0
83316efffffffff,30.0,6.0,0.0,0.0,0.0
833181fffffffff,70.0,2.0,0.0,0.0,0.0
833185fffffffff,596.0,50.0,0.0,0.0,0.0
833188fffffffff,51.0,0.0,0.0,0.0,0.0
83318cfffffffff,29.0,0.0,0.0,0.0,0.0
83318dfffffffff,333.0,48.0,0.0,0.0,0.0
833190fffffffff,4.0,0.0,0.0,0.0,0.0
833192fffffffff,14.0,0.0,0.0,0.0,0.0
833196fffffffff,2.0,0.0,0.0,0.0,0.0
83319dfffffffff,2.0,0.0,0.0,0.0,0.0
8331a3fffffffff,3.0,1.0,0.0,0.0,0.0
8331a5fffffffff,2.0,0.0,0.0,0.0,0.0
8331a8fffffffff,68.0,0.0,0.0,0.0,0.0
8331aafffffffff,707.0,62.0,0.0,0.0,0.0
8331abfffffffff,4.0,0.0,0.0,0.0,0.0
8331aefffffffff,20.0,2.0,0.0,0.0,0.0
833440fffffffff,6.0,0.0,2.0,0.0,0.0
833441fffffffff,715.0,0.0,472.0,0.0,0.0
833443fffffffff,45.0,0.0,24.0,0.0,0.0
83344cfffffffff,888.0,0.0,623.0,0.0,0.0
83344efffffffff,30.0,0.0,23.0,0.0,0.0
833460fffffffff,2.0,0.0,0.0,0.0,0.0
833464fffffffff,8.0,0.0,0.0,0.0,0.0
833466fffffffff,642.0,0.0,244.0,0.0,0.0
833469fffffffff,883.0,0.0,548.0,0.0,0.0
83346afffffffff,128.0,0.0,100.0,0.0,0.0
83346bfffffffff,272.0,0.0,133.0,0.0,0.0
83346dfffffffff,21.0,0.0,6.0,0.0,0.0
833816fffffffff,221.0,14.0,0.0,0.0,0.0
833820fffffffff,283.0,21.0,0.0,0.0,0.0
833824fffffffff,706.0,87.0,0.0,0.0,0.0
833825fffffffff,1976.0,9.0,0.0,0.0,0.0
833826fffffffff,137.0,22.0,0.0,0.0,0.0
833830fffffffff,1.0,0.0,0.0,0.0,0.0
833832fffffffff,27.0,2.0,0.0,0.0,0.0
833834fffffffff,14.0,0.0,0.0,0.0,0.0
833835fffffffff,6.0,0.0,0.0,0.0,0.0
833836fffffffff,130.0,18.0,0.0,0.0,0.0
833842fffffffff,5.0,0.0,0.0,0.0,0.0
833843fffffffff,16.0,0.0,0.0,0.0,0.0
833845fffffffff,6.0,0.0,0.0,0.0,0.0
83384afffffffff,24.0,0.0,0.0,0.0,0.0
83384cfffffffff,11.0,0.0,0.0,0.0,0.0
83384dfffffffff,12.0,0.0,0.0,0.0,0.0
83384efffffffff,21.0,0.0,0.0,0.0,0.0
833855fffffffff,1.0,0.0,0.0,0.0,0.0
83385cfffffffff,2.0,0.0,0.0,0.0,0.0
83385dfffffffff,3.0,0.0,0.0,0.0,0.0
833862fffffffff,169.0,5.0,0.0,0.0,0.0
833863fffffffff,12.0,0.0,0.0,0.0,0.0
833865fffffffff,2.0,2.0,0.0,0.0,0.0
833868fffffffff,45.0,0.0,0.0,0.0,0.0
833869fffffffff,30.0,0.0,0.0,0.0,0.0
83386afffffffff,20.0,0.0,0.0,0.0,0.0
83386dfffffffff,6.0,0.0,0.0,0.0,0.0
83386efffffffff,58.0,0.0,0.0,0.0,0.0
833870fffffffff,5.0,0.0,0.0,0.0,0.0
833871fffffffff,10.0,0.0,0.0,0.0,0.0
833873fffffffff,3.0,0.0,0.0,0.0,0.0
833874fffffffff,5.0,1.0,0.0,0.0,0.0
833875fffffffff,11.0,1.0,0.0,0.0,0.0
8338a4fffffffff,4.0,0.0,0.0,0.0,0.0
833900fffffffff,1667.0,4.0,0.0,0.0,0.0
833901fffffffff,1227.0,0.0,0.0,0.0,0.0
833902fffffffff,800.0,3.0,0.0,0.0,0.0
833903fffffffff,1252.0,0.0,0.0,0.0,0.0
833904fffffffff,1124.0,17.0,0.0,0.0,0.0
833905fffffffff,826.0,0.0,0.0,0.0,0.0
833906fffffffff,948.0,0.0,0.0,0.0,0.0
833908fffffffff,711.0,0.0,0.0,0.0,0.0
833909fffffffff,286.0,1.0,0.0,0.0,0.0
83390afffffffff,373.0,12.0,0.0,0.0,0.0
83390bfffffffff,291.0,2.0,0.0,0.0,0.0
83390cfffffffff,3437.0,0.0,0.0,0.0,0.0
83390dfffffffff,231.0,0.0,0.0,0.0,0.0
83390efffffffff,282.0,0.0,0.0,0.0,0.0
833910fffffffff,5186.0,96.0,0.0,0.0,0.0
833911fffffffff,2856.0,71.0,0.0,0.0,0.0
833915fffffffff,2206.0,19.0,0.0,0.0,0.0
833918fffffffff,3032.0,48.0,0.0,0.0,0.0
833919fffffffff,1954.0,20.0,0.0,0.0,0.0
83391afffffffff,5442.0,139.0,0.0,0.0,0.0
83391bfffffffff,17.0,0.0,0.0,0.0,0.0
83391cfffffffff,1876.0,41.0,0.0,0.0,0.0
83391dfffffffff,140.0,0.0,0.0,0.0,0.0
83391efffffffff,2410.0,74.0,0.0,0.0,0.0
833920fffffffff,446.0,0.0,0.0,0.0,0.0
833921fffffffff,246.0,0.0,0.0,0.0,0.0
833922fffffffff,1541.0,66.0,0.0,0.0,0.0
833923fffffffff,1075.0,0.0,0.0,0.0,0.0
833924fffffffff,59.0,0.0,0.0,0.0,0.0
833925fffffffff,489.0,0.0,0.0,0.0,0.0
833928fffffffff,1510.0,0.0,0.0,0.0,0.0
833929fffffffff,2377.0,0.0,0.0,0.0,0.0
83392afffffffff,3735.0,0.0,0.0,0.0,0.0
83392bfffffffff,1641.0,3.0,0.0,0.0,0.0
83392cfffffffff,1440.0,5.0,0.0,0.0,0.0
83392dfffffffff,1700.0,2.0,0.0,0.0,0.0
83392efffffffff,2397.0,8.0,0.0,0.0,0.0
833931fffffffff,999.0,0.0,0.0,0.0,0.0
833933fffffffff,6428.0,57.0,0.0,0.0,0.0
833942fffffffff,315.0,0.0,0.0,0.0,0.0
833943fffffffff,1100.0,0.0,0.0,0.0,0.0
833944fffffffff,1685.0,2.0,0.0,0.0,0.0
833945fffffffff,551.0,5.0,0.0,0.0,0.0
833946fffffffff,901.0,0.0,0.0,0.0,0.0
833949fffffffff,18.0,8.0,0.0,0.0,0.0
833950fffffffff,104.0,0.0,0.0,0.0,0.0
833951fffffffff,67.0,0.0,0.0,0.0,0.0
833954fffffffff,2345.0,0.0,0.0,0.0,0.0
833955fffffffff,5.0,0.0,0.0,0.0,0.0
833956fffffffff,2323.0,0.0,0.0,0.0,0.0
83395cfffffffff,910.0,0.0,0.0,0.0,0.0
83395dfffffffff,4.0,0.0,0.0,0.0,0.0
833960fffffffff,78.0,6.0,0.0,0.0,0.0
833961fffffffff,115.0,0.0,0.0,0.0,0.0
833962fffffffff,476.0,3.0,0.0,0.0,0.0
833963fffffffff,288.0,30.0,0.0,0.0,0.0
833964fffffffff,24.0,3.0,0.0,0.0,0.0
833965fffffffff,17.0,1.0,0.0,0.0,0.0
833966fffffffff,72.0,6.0,0.0,0.0,0.0
833968fffffffff,292.0,28.0,0.0,0.0,0.0
833969fffffffff,55.0,5.0,0.0,0.0,0.0
83396cfffffffff,876.0,55.0,0.0,0.0,0.0
83396dfffffffff,167.0,10.0,0.0,0.0,0.0
83396efffffffff,167.0,5.0,0.0,0.0,0.0
833970fffffffff,973.0,0.0,0.0,0.0,0.0
833971fffffffff,2322.0,9.0,0.0,0.0,0.0
833972fffffffff,195.0,0.0,0.0,0.0,0.0
833973fffffffff,1250.0,0.0,0.0,0.0,0.0
833974fffffffff,2685.0,0.0,0.0,0.0,0.0
833975fffffffff,2414.0,46.0,0.0,0.0,0.0
833976fffffffff,1306.0,0.0,0.0,0.0,0.0
833980fffffffff,27.0,3.0,0.0,0.0,0.0
833981fffffffff,191.0,28.0,0.0,0.0,0.0
833982fffffffff,274.0,48.0,0.0,0.0,0.0
833983fffffffff,403.0,73.0,0.0,0.0,0.0
833985fffffffff,39.0,10.0,0.0,0.0,0.0
833988fffffffff,294.0,40.0,0.0,0.0,0.0
833989fffffffff,60.0,7.0,0.0,0.0,0.0
83398afffffffff,22.0,2.0,0.0,0.0,0.0
83398bfffffffff,25.0,0.0,0.0,0.0,0.0
83398cfffffffff,21.0,0.0,0.0,0.0,0.0
83398dfffffffff,76.0,7.0,0.0,0.0,0.0
83398efffffffff,353.0,72.0,0.0,0.0,0.0
833991fffffffff,450.0,64.0,0.0,0.0,0.0
833992fffffffff,14.0,2.0,0.0,0.0,0.0
833993fffffffff,40.0,4.0,0.0,0.0,0.0
833998fffffffff,2.0,0.0,0.0,0.0,0.0
833999fffffffff,3.0,0.0,0.0,0.0,0.0
83399cfffffffff,36.0,18.0,0.0,0.0,0.0
83399dfffffffff,23.0,3.0,0.0,0.0,0.0
83399efffffffff,9.0,2.0,0.0,0.0,0.0
8339a8fffffffff,162.0,47.0,0.0,0.0,0.0
8339a9fffffffff,216.0,10.0,0.0,0.0,0.0
8339aafffffffff,65.0,18.0,0.0,0.0,0.0
8339abfffffffff,189.0,69.0,0.0,0.0,0.0
833c00fffffffff,23.0,0.0,0.0,0.0,0.0
833c01fffffffff,1.0,0.0,0.0,0.0,0.0
833c02fffffffff,185.0,16.0,0.0,0.0,0.0
833c03fffffffff,8.0,0.0,0.0,0.0,0.0
833c06fffffffff,64.0,2.0,0.0,0.0,0.0
833c08fffffffff,5.0,0.0,0.0,0.0,0.0
833c09fffffffff,24.0,3.0,0.0,0.0,0.0
833c0afffffffff,369.0,0.0,0.0,0.0,0.0
833c0bfffffffff,359.0,0.0,0.0,0.0,0.0
833c0cfffffffff,7.0,0.0,0.0,0.0,0.0
833c0dfffffffff,2.0,0.0,0.0,0.0,0.0
833c0efffffffff,62.0,0.0,0.0,0.0,0.0
833c11fffffffff,4.0,0.0,0.0,0.0,0.0
833c12fffffffff,1.0,0.0,0.0,0.0,0.0
833c13fffffffff,14.0,0.0,0.0,0.0,0.0
833c15fffffffff,45.0,0.0,0.0,0.0,0.0
833c16fffffffff,2.0,0.0,0.0,0.0,0.0
833c18fffffffff,10.0,0.0,0.0,0.0,0.0
833c19fffffffff,251.0,0.0,0.0,0.0,0.0
833c1afffffffff,11.0,0.0,0.0,0.0,0.0
833c1bfffffffff,72.0,0.0,0.0,0.0,0.0
833c1cfffffffff,226.0,0.0,0.0,0.0,0.0
833c1dfffffffff,157.0,0.0,0.0,0.0,0.0
833c1efffffffff,12.0,0.0,0.0,0.0,0.0
833c30fffffffff,21.0,0.0,0.0,0.0,0.0
833c31fffffffff,77.0,0.0,0.0,0.0,0.0
833c32fffffffff,3.0,0.0,0.0,0.0,0.0
833c33fffffffff,104.0,0.0,0.0,0.0,0.0
833c34fffffffff,9.0,0.0,0.0,0.0,0.0
833c36fffffffff,22.0,0.0,0.0,0.0,0.0
833c42fffffffff,2.0,0.0,0.0,0.0,0.0
833c43fffffffff,6.0,0.0,0.0,0.0,0.0
833c44fffffffff,2.0,0.0,0.0,0.0,0.0
833c45fffffffff,4.0,0.0,0.0,0.0,0.0
833c52fffffffff,146.0,0.0,0.0,0.0,0.0
833c53fffffffff,5.0,0.0,0.0,0.0,0.0
833c56fffffffff,9.0,2.0,0.0,0.0,0.0
833c58fffffffff,91.0,0.0,0.0,0.0,0.0
833c59fffffffff,44.0,0.0,0.0,0.0,0.0
833c5afffffffff,114.0,0.0,0.0,0.0,0.0
833c5bfffffffff,67.0,0.0,0.0,0.0,0.0
833c5cfffffffff,53.0,9.0,0.0,0.0,0.0
833c5dfffffffff,5.0,0.0,0.0,0.0,0.0
833c5efffffffff,7.0,0.0,0.0,0.0,0.0
833c61fffffffff,2.0,0.0,0.0,0.0,0.0
833c68fffffffff,43.0,6.0,0.0,0.0,0.0
833c69fffffffff,9.0,0.0,0.0,0.0,0.0
833c6afffffffff,10.0,1.0,0.0,0.0,0.0
833c6efffffffff,29.0,0.0,0.0,0.0,0.0
833c72fffffffff,24.0,2.0,0.0,0.0,0.0
833c73fffffffff,3.0,0.0,0.0,0.0,0.0
833c80fffffffff,19.0,0.0,0.0,0.0,0.0
833c88fffffffff,6.0,0.0,0.0,0.0,0.0
833c89fffffffff,6.0,0.0,0.0,0.0,0.0
833c8afffffffff,3.0,0.0,0.0,0.0,0.0
833c8cfffffffff,8.0,0.0,0.0,0.0,0.0
833c8dfffffffff,31.0,0.0,0.0,0.0,0.0
833c8efffffffff,10.0,0.0,0.0,0.0,0.0
833c90fffffffff,7.0,0.0,0.0,0.0,0.0
833c91fffffffff,2.0,0.0,0.0,0.0,0.0
833c92fffffffff,22.0,0.0,0.0,0.0,0.0
833c93fffffffff,20.0,0.0,0.0,0.0,0.0
833c94fffffffff,31.0,0.0,0.0,0.0,0.0
833c95fffffffff,4.0,0.0,0.0,0.0,0.0
833c96fffffffff,9.0,0.0,0.0,0.0,0.0
833c9cfffffffff,7.0,0.0,0.0,0.0,0.0
833c9dfffffffff,5.0,0.0,0.0,0.0,0.0
833c9efffffffff,22.0,0.0,0.0,0.0,0.0
833ca0fffffffff,4.0,0.0,0.0,0.0,0.0
833ca2fffffffff,5.0,0.0,0.0,0.0,0.0
833ca3fffffffff,5.0,0.0,0.0,0.0,0.0
833ca4fffffffff,13.0,0.0,0.0,0.0,0.0
833ca5fffffffff,5.0,0.0,0.0,0.0,0.0
833ca6fffffffff,5.0,0.0,0.0,0.0,0.0
833ca8fffffffff,25.0,0.0,0.0,0.0,0.0
833ca9fffffffff,49.0,0.0,0.0,0.0,0.0
833cabfffffffff,38.0,0.0,0.0,0.0,0.0
833cacfffffffff,9.0,0.0,0.0,0.0,0.0
833cadfffffffff,5.0,0.0,0.0,0.0,0.0
833caefffffffff,5.0,0.0,0.0,0.0,0.0
833cb0fffffffff,20.0,0.0,0.0,0.0,0.0
833cb1fffffffff,215.0,0.0,0.0,0.0,0.0
833cb2fffffffff,9.0,0.0,0.0,0.0,0.0
833cb3fffffffff,17.0,0.0,0.0,0.0,0.0
833cb4fffffffff,37.0,0.0,0.0,0.0,0.0
833cb5fffffffff,71.0,0.0,0.0,0.0,0.0
833cb6fffffffff,9.0,0.0,0.0,0.0,0.0
833cc0fffffffff,18.0,0.0,0.0,0.0,0.0
833cc1fffffffff,8.0,0.0,0.0,0.0,0.0
833cc3fffffffff,4.0,0.0,0.0,0.0,0.0
833cc4fffffffff,15.0,0.0,0.0,0.0,0.0
833cc5fffffffff,4.0,0.0,0.0,0.0,0.0
833cc6fffffffff,78.0,0.0,0.0,0.0,0.0
833cc8fffffffff,2.0,0.0,0.0,0.0,0.0
833cc9fffffffff,2.0,0.0,0.0,0.0,0.0
833ccafffffffff,4.0,0.0,0.0,0.0,0.0
833ccbfffffffff,5.0,0.0,0.0,0.0,0.0
833cccfffffffff,2.0,0.0,0.0,0.0,0.0
833ccdfffffffff,2.0,2.0,0.0,0.0,0.0
833cd1fffffffff,2.0,0.0,0.0,0.0,0.0
833cd4fffffffff,1.0,0.0,0.0,0.0,0.0
833cd8fffffffff,14.0,0.0,0.0,0.0,0.0
833cd9fffffffff,92.0,15.0,0.0,0.0,0.0
833cdbfffffffff,22.0,0.0,0.0,0.0,0.0
833cdcfffffffff,5.0,0.0,0.0,0.0,0.0
833cddfffffffff,1.0,0.0,0.0,0.0,0.0
833ce0fffffffff,21.0,0.0,0.0,0.0,0.0
833ce1fffffffff,179.0,0.0,0.0,0.0,0.0
833ce2fffffffff,25.0,0.0,0.0,0.0,0.0
833ce3fffffffff,30.0,0.0,0.0,0.0,0.0
833ce4fffffffff,102.0,0.0,0.0,0.0,0.0
833ce5fffffffff,252.0,0.0,0.0,0.0,0.0
833ce6fffffffff,2.0,0.0,0.0,0.0,0.0
833ce8fffffffff,59.0,0.0,0.0,0.0,0.0
833ce9fffffffff,10.0,0.0,0.0,0.0,0.0
833ceafffffffff,69.0,0.0,0.0,0.0,0.0
833cebfffffffff,15.0,0.0,0.0,0.0,0.0
833cecfffffffff,383.0,0.0,0.0,0.0,0.0
833cedfffffffff,8.0,0.0,0.0,0.0,0.0
833ceefffffffff,2.0,0.0,0.0,0.0,0.0
833cf0fffffffff,20.0,0.0,0.0,0.0,0.0
833cf1fffffffff,188.0,0.0,0.0,0.0,0.0
833cf2fffffffff,82.0,0.0,0.0,0.0,0.0
833cf4fffffffff,120.0,0.0,0.0,0.0,0.0
833cf5fffffffff,3.0,0.0,0.0,0.0,0.0
833cf6fffffffff,109.0,0.0,0.0,0.0,0.0
833d00fffffffff,297.0,0.0,0.0,0.0,0.0
833d02fffffffff,7.0,0.0,0.0,0.0,0.0
833d04fffffffff,314.0,0.0,0.0,0.0,0.0
833d06fffffffff,123.0,0.0,0.0,0.0,0.0
833d10fffffffff,200.0,0.0,0.0,0.0,0.0
833d11fffffffff,84.0,0.0,0.0,0.0,0.0
833d13fffffffff,206.0,0.0,0.0,0.0,0.0
833d14fffffffff,33.0,0.0,0.0,0.0,0.0
833d15fffffffff,149.0,0.0,0.0,0.0,0.0
833d16fffffffff,12.0,0.0,0.0,0.0,0.0
833d1afffffffff,21.0,0.0,0.0,0.0,0.0
833d1bfffffffff,2.0,0.0,0.0,0.0,0.0
833d1efffffffff,360.0,0.0,0.0,0.0,0.0
833d22fffffffff,39.0,0.0,0.0,0.0,0.0
833d30fffffffff,114.0,0.0,0.0,0.0,0.0
833d31fffffffff,31.0,0.0,0.0,0.0,0.0
833d32fffffffff,25.0,0.0,0.0,0.0,0.0
833d33fffffffff,94.0,0.0,0.0,0.0,0.0
833d34fffffffff,40.0,0.0,0.0,0.0,0.0
833d35fffffffff,64.0,0.0,0.0,0.0,0.0
833d36fffffffff,44.0,0.0,0.0,0.0,0.0
833d49fffffffff,9.0,7.0,0.0,0.0,0.0
833d59fffffffff,2.0,0.0,0.0,0.0,0.0
833d80fffffffff,5.0,0.0,0.0,0.0,0.0
833d83fffffffff,2.0,0.0,0.0,0.0,0.0
833d84fffffffff,114.0,0.0,0.0,0.0,0.0
833d85fffffffff,181.0,0.0,0.0,0.0,0.0
833d86fffffffff,12.0,0.0,0.0,0.0,0.0
833d88fffffffff,1.0,0.0,0.0,0.0,0.0
833d8bfffffffff,15.0,0.0,0.0,0.0,0.0
833d8cfffffffff,8.0,0.0,0.0,0.0,0.0
833d8dfffffffff,54.0,0.0,0.0,0.0,0.0
833d90fffffffff,3.0,0.0,0.0,0.0,0.0
833d91fffffffff,17.0,0.0,0.0,0.0,0.0
833d92fffffffff,50.0,0.0,0.0,0.0,0.0
833d93fffffffff,31.0,0.0,0.0,0.0,0.0
833d95fffffffff,1.0,0.0,0.0,0.0,0.0
833d96fffffffff,32.0,0.0,0.0,0.0,0.0
833d98fffffffff,79.0,0.0,0.0,0.0,0.0
833d99fffffffff,34.0,0.0,0.0,0.0,0.0
833d9afffffffff,20.0,0.0,0.0,0.0,0.0
833d9bfffffffff,111.0,0.0,0.0,0.0,0.0
833d9dfffffffff,82.0,0.0,0.0,0.0,0.0
833d9efffffffff,117.0,0.0,0.0,0.0,0.0
833da0fffffffff,8.0,0.0,0.0,0.0,0.0
833da1fffffffff,811.0,0.0,0.0,0.0,0.0
833da2fffffffff,22.0,0.0,0.0,0.0,0.0
833da3fffffffff,329.0,0.0,0.0,0.0,0.0
833da5fffffffff,25.0,0.0,0.0,0.0,0.0
833da6fffffffff,460.0,0.0,0.0,0.0,0.0
833da8fffffffff,4.0,0.0,0.0,0.0,0.0
833da9fffffffff,12.0,0.0,0.0,0.0,0.0
833daafffffffff,6.0,0.0,0.0,0.0,0.0
833dabfffffffff,5.0,0.0,0.0,0.0,0.0
833dacfffffffff,10.0,0.0,0.0,0.0,0.0
833dadfffffffff,571.0,0.0,0.0,0.0,0.0
833daefffffffff,22.0,0.0,0.0,0.0,0.0
833db0fffffffff,1.0,0.0,0.0,0.0,0.0
833db1fffffffff,9.0,0.0,0.0,0.0,0.0
833db2fffffffff,44.0,0.0,0.0,0.0,0.0
833db3fffffffff,135.0,0.0,0.0,0.0,0.0
833db4fffffffff,6.0,0.0,0.0,0.0,0.0
833db5fffffffff,23.0,0.0,0.0,0.0,0.0
833db6fffffffff,63.0,0.0,0.0,0.0,0.0
833e2afffffffff,3.0,0.0,0.0,0.0,0.0
833e2dfffffffff,1.0,0.0,0.0,0.0,0.0
833e41fffffffff,100.0,6.0,0.0,0.0,0.0
833e43fffffffff,4.0,0.0,0.0,0.0,0.0
833e45fffffffff,331.0,0.0,0.0,0.0,0.0
833e4afffffffff,9.0,0.0,0.0,0.0,0.0
833e4efffffffff,5.0,0.0,0.0,0.0,0.0
833e58fffffffff,99.0,0.0,0.0,0.0,0.0
833e5bfffffffff,20.0,0.0,0.0,0.0,0.0
833e5cfffffffff,36.0,0.0,0.0,0.0,0.0
833e5dfffffffff,1.0,0.0,0.0,0.0,0.0
833e60fffffffff,12.0,3.0,0.0,0.0,0.0
833e62fffffffff,101.0,5.0,0.0,0.0,0.0
833e63fffffffff,14.0,0.0,0.0,0.0,0.0
833e64fffffffff,2.0,0.0,0.0,0.0,0.0
833e65fffffffff,9.0,2.0,0.0,0.0,0.0
833e66fffffffff,7.0,0.0,0.0,0.0,0.0
833e68fffffffff,1599.0,145.0,0.0,0.0,0.0
833e6afffffffff,73.0,9.0,0.0,0.0,0.0
833e6cfffffffff,1635.0,261.0,0.0,0.0,0.0
833e6dfffffffff,39.0,0.0,0.0,0.0,0.0
833e71fffffffff,13.0,0.0,0.0,0.0,0.0
833e75fffffffff,6.0,0.0,0.0,0.0,0.0
833ee9fffffffff,16.0,0.0,0.0,0.0,0.0
833f26fffffffff,4.0,0.0,0.0,0.0,0.0
833f28fffffffff,27.0,0.0,0.0,0.0,0.0
833f29fffffffff,84.0,0.0,0.0,0.0,0.0
833f2bfffffffff,2.0,0.0,0.0,0.0,0.0
833f2cfffffffff,46.0,0.0,0.0,0.0,0.0
833f2dfffffffff,239.0,0.0,0.0,0.0,0.0
833f30fffffffff,56.0,1.0,0.0,0.0,0.0
833f34fffffffff,14.0,1.0,0.0,0.0,0.0
833f35fffffffff,60.0,0.0,0.0,0.0,0.0
833f36fffffffff,287.0,0.0,0.0,0.0,0.0
833f44fffffffff,26.0,0.0,0.0,0.0,0.0
833f45fffffffff,43.0,0.0,0.0,0.0,0.0
833f46fffffffff,2.0,0.0,0.0,0.0,0.0
833f4dfffffffff,392.0,52.0,0.0,0.0,0.0
833f59fffffffff,2.0,0.0,0.0,0.0,0.0
833f5bfffffffff,1.0,0.0,0.0,0.0,0.0
833f60fffffffff,44.0,0.0,0.0,0.0,0.0
833f61fffffffff,175.0,0.0,0.0,0.0,0.0
833f62fffffffff,65.0,2.0,0.0,0.0,0.0
833f63fffffffff,17.0,4.0,0.0,0.0,0.0
833f64fffffffff,105.0,1.0,0.0,0.0,0.0
833f65fffffffff,4.0,0.0,0.0,0.0,0.0
833f66fffffffff,164.0,0.0,0.0,0.0,0.0
833f68fffffffff,260.0,11.0,0.0,0.0,0.0
833f69fffffffff,24.0,0.0,0.0,0.0,0.0
833f6afffffffff,2.0,0.0,0.0,0.0,0.0
