cell_id,Myiozetetes similis,Myiozetetes similis [texensis Group],Myiozetetes similis [similis Group],Myiozetetes similis grandis
848f4a5ffffffff,35.0,0.0,0.0,0.0
848f4a7ffffffff,28.0,0.0,0.0,0.0
848f4abffffffff,5.0,0.0,0.0,0.0
848f4adffffffff,54.0,0.0,0.0,0.0
848f4b3ffffffff,25.0,0.0,0.0,0.0
848f4b5ffffffff,11.0,0.0,0.0,0.0
848f4c1ffffffff,4.0,0.0,0.0,0.0
848f4c7ffffffff,83.0,0.0,0.0,0.0
848f4e3ffffffff,4.0,0.0,0.0,0.0
848f4e7ffffffff,2.0,0.0,0.0,0.0
848f4ebffffffff,5.0,0.0,0.0,0.0
848f541ffffffff,13.0,0.0,0.0,0.0
848f543ffffffff,8.0,0.0,0.0,0.0
848f549ffffffff,57.0,0.0,0.0,0.0
848f54bffffffff,130.0,0.0,0.0,0.0
848f54dffffffff,2.0,0.0,0.0,0.0
848f551ffffffff,1.0,0.0,0.0,0.0
848f553ffffffff,2.0,0.0,0.0,0.0
848f555ffffffff,2.0,0.0,0.0,0.0
848f559ffffffff,134.0,0.0,6.0,0.0
848f55bffffffff,25.0,0.0,0.0,0.0
848f55dffffffff,19.0,0.0,0.0,0.0
848f5d3ffffffff,81.0,0.0,0.0,0.0
848f5d7ffffffff,17.0,0.0,0.0,0.0
848f5d9ffffffff,8.0,0.0,0.0,0.0
848f5dbffffffff,2.0,0.0,0.0,0.0
848f5ddffffffff,34.0,0.0,0.0,0.0
848f611ffffffff,43.0,0.0,0.0,0.0
848f613ffffffff,118.0,0.0,0.0,0.0
848f617ffffffff,1.0,0.0,0.0,0.0
848f61bffffffff,275.0,0.0,0.0,0.0
848f631ffffffff,1.0,0.0,0.0,0.0
848f633ffffffff,1.0,0.0,0.0,0.0
848f635ffffffff,1.0,0.0,0.0,0.0
848f657ffffffff,2.0,0.0,0.0,0.0
848f6b5ffffffff,12.0,0.0,2.0,0.0
848f6c9ffffffff,9.0,0.0,0.0,0.0
848f6cdffffffff,10.0,0.0,0.0,0.0
848f6e1ffffffff,6.0,0.0,0.0,0.0
848f6e9ffffffff,82.0,0.0,0.0,0.0
848f6edffffffff,17.0,0.0,0.0,0.0
848f705ffffffff,148.0,0.0,25.0,0.0
848f70dffffffff,11.0,0.0,0.0,0.0
848f719ffffffff,2.0,0.0,0.0,0.0
848f71bffffffff,58.0,0.0,0.0,0.0
848f721ffffffff,241.0,0.0,28.0,0.0
848f723ffffffff,2.0,0.0,0.0,0.0
848f725ffffffff,1.0,0.0,0.0,1.0
848f727ffffffff,34.0,0.0,0.0,0.0
848f729ffffffff,335.0,0.0,40.0,0.0
848f72bffffffff,167.0,0.0,16.0,0.0
848f72dffffffff,13.0,0.0,0.0,2.0
848f731ffffffff,3.0,0.0,0.0,0.0
848f733ffffffff,58.0,0.0,0.0,0.0
848f735ffffffff,2.0,0.0,0.0,0.0
848f737ffffffff,59.0,0.0,0.0,0.0
848f741ffffffff,7.0,0.0,0.0,0.0
848f745ffffffff,90.0,0.0,5.0,0.0
848f749ffffffff,5.0,0.0,0.0,0.0
848f74bffffffff,24.0,0.0,0.0,0.0
848f74dffffffff,84.0,0.0,8.0,0.0
848f763ffffffff,120.0,0.0,3.0,0.0
848f765ffffffff,26.0,0.0,0.0,0.0
848f769ffffffff,2.0,0.0,0.0,0.0
848f76bffffffff,137.0,0.0,1.0,0.0
84a5961ffffffff,53.0,0.0,0.0,0.0
84a5965ffffffff,2.0,0.0,2.0,0.0
84a5967ffffffff,1.0,0.0,1.0,0.0
84a5969ffffffff,223.0,0.0,8.0,0.0
84a596dffffffff,11.0,0.0,0.0,0.0
84a8001ffffffff,4.0,0.0,0.0,0.0
84a8011ffffffff,7.0,0.0,0.0,0.0
84a8013ffffffff,9.0,0.0,0.0,0.0
84a8019ffffffff,20.0,0.0,0.0,0.0
84a801bffffffff,38.0,0.0,0.0,0.0
84a8023ffffffff,2.0,0.0,0.0,0.0
84a8025ffffffff,1.0,0.0,0.0,0.0
84a8029ffffffff,1.0,0.0,0.0,0.0
84a802dffffffff,22.0,0.0,0.0,0.0
84a8035ffffffff,5.0,0.0,0.0,0.0
84a803dffffffff,10.0,0.0,0.0,0.0
84a8043ffffffff,8.0,0.0,2.0,0.0
84a8049ffffffff,7.0,0.0,0.0,0.0
84a804dffffffff,5.0,0.0,0.0,0.0
84a8055ffffffff,8.0,0.0,0.0,0.0
84a8057ffffffff,6.0,0.0,0.0,0.0
84a8061ffffffff,46.0,0.0,8.0,0.0
84a8063ffffffff,2.0,0.0,0.0,0.0
84a8065ffffffff,15.0,0.0,6.0,0.0
84a8067ffffffff,237.0,0.0,27.0,0.0
84a8069ffffffff,19.0,0.0,0.0,0.0
84a806bffffffff,3.0,0.0,2.0,0.0
84a806dffffffff,3.0,0.0,2.0,0.0
84a808dffffffff,6.0,0.0,0.0,0.0
84a80a5ffffffff,4.0,0.0,0.0,0.0
84a80b1ffffffff,4.0,0.0,0.0,0.0
84a80c3ffffffff,32.0,0.0,0.0,0.0
84a80c9ffffffff,2.0,0.0,0.0,0.0
84a80d9ffffffff,5.0,0.0,0.0,0.0
84a80ddffffffff,2.0,0.0,0.0,0.0
84a80e1ffffffff,4.0,0.0,0.0,0.0
84a80e3ffffffff,8.0,0.0,0.0,0.0
84a80edffffffff,2.0,0.0,0.0,0.0
84a8101ffffffff,1823.0,0.0,27.0,0.0
84a8103ffffffff,378.0,0.0,36.0,0.0
84a8105ffffffff,949.0,0.0,4.0,0.0
84a8107ffffffff,724.0,0.0,7.0,0.0
84a8109ffffffff,426.0,0.0,13.0,0.0
84a810bffffffff,113.0,0.0,6.0,0.0
84a810dffffffff,1353.0,0.0,0.0,0.0
84a8113ffffffff,36.0,0.0,0.0,0.0
84a8115ffffffff,188.0,0.0,14.0,0.0
84a8117ffffffff,61.0,0.0,0.0,0.0
84a8119ffffffff,52.0,0.0,5.0,0.0
84a811bffffffff,15.0,0.0,0.0,0.0
84a811dffffffff,26.0,0.0,2.0,0.0
84a8121ffffffff,41.0,0.0,0.0,0.0
84a8123ffffffff,423.0,0.0,8.0,0.0
84a8125ffffffff,97.0,0.0,6.0,0.0
84a8127ffffffff,318.0,0.0,32.0,0.0
84a8129ffffffff,207.0,0.0,22.0,0.0
84a812bffffffff,258.0,0.0,2.0,0.0
84a812dffffffff,372.0,0.0,28.0,0.0
84a8131ffffffff,274.0,0.0,20.0,0.0
84a8133ffffffff,16.0,0.0,2.0,0.0
84a8135ffffffff,2.0,0.0,0.0,0.0
84a8139ffffffff,228.0,0.0,94.0,0.0
84a813bffffffff,128.0,0.0,14.0,0.0
84a813dffffffff,50.0,0.0,0.0,0.0
84a8143ffffffff,568.0,0.0,12.0,0.0
84a8151ffffffff,6.0,0.0,0.0,0.0
84a8153ffffffff,95.0,0.0,0.0,0.0
84a8155ffffffff,233.0,0.0,10.0,0.0
84a8157ffffffff,217.0,0.0,7.0,0.0
84a8159ffffffff,4.0,0.0,0.0,0.0
84a815bffffffff,178.0,0.0,20.0,0.0
84a815dffffffff,18.0,0.0,3.0,0.0
84a8163ffffffff,80.0,0.0,1.0,0.0
84a8167ffffffff,72.0,0.0,9.0,0.0
84a8181ffffffff,9.0,0.0,0.0,0.0
84a8185ffffffff,82.0,0.0,0.0,0.0
84a8187ffffffff,29.0,0.0,0.0,0.0
84a8189ffffffff,2.0,0.0,0.0,0.0
84a818dffffffff,99.0,0.0,0.0,0.0
84a8195ffffffff,131.0,0.0,13.0,0.0
84a8197ffffffff,2.0,0.0,0.0,0.0
84a8199ffffffff,6.0,0.0,0.0,0.0
84a81a1ffffffff,17.0,0.0,0.0,0.0
84a81a5ffffffff,1.0,0.0,0.0,0.0
84a81a7ffffffff,3.0,0.0,0.0,0.0
84a81a9ffffffff,22.0,0.0,0.0,0.0
84a81abffffffff,40.0,0.0,0.0,0.0
84a81adffffffff,4.0,0.0,0.0,0.0
84a81b1ffffffff,10.0,0.0,0.0,0.0
84a81b3ffffffff,5.0,0.0,0.0,0.0
84a81b5ffffffff,1.0,0.0,0.0,0.0
84a81b9ffffffff,8.0,0.0,0.0,0.0
84a81bbffffffff,39.0,0.0,2.0,0.0
84a81bdffffffff,26.0,0.0,0.0,0.0
84a81c3ffffffff,64.0,0.0,0.0,0.0
84a81c7ffffffff,28.0,0.0,2.0,0.0
84a81cdffffffff,258.0,0.0,2.0,0.0
84a81d3ffffffff,2.0,0.0,0.0,0.0
84a81d5ffffffff,2.0,0.0,0.0,0.0
84a81d9ffffffff,53.0,0.0,0.0,0.0
84a81ddffffffff,4.0,0.0,0.0,0.0
84a81e1ffffffff,157.0,0.0,0.0,0.0
84a81e3ffffffff,45.0,0.0,0.0,0.0
84a81e5ffffffff,7.0,0.0,0.0,0.0
84a81e7ffffffff,50.0,0.0,0.0,0.0
84a81e9ffffffff,291.0,0.0,2.0,0.0
84a81ebffffffff,45.0,0.0,0.0,0.0
84a81edffffffff,1772.0,0.0,0.0,0.0
84a8211ffffffff,5.0,0.0,0.0,0.0
84a8213ffffffff,4.0,0.0,0.0,0.0
84a8219ffffffff,5.0,0.0,0.0,0.0
84a8235ffffffff,2.0,0.0,0.0,0.0
84a8237ffffffff,2.0,0.0,0.0,0.0
84a823dffffffff,2.0,0.0,0.0,0.0
84a8261ffffffff,2.0,0.0,0.0,0.0
84a8267ffffffff,3.0,0.0,0.0,0.0
84a826dffffffff,16.0,0.0,0.0,0.0
84a8287ffffffff,2.0,0.0,0.0,0.0
84a8291ffffffff,5.0,0.0,0.0,0.0
84a82a1ffffffff,3.0,0.0,0.0,0.0
84a82a5ffffffff,3.0,0.0,0.0,0.0
84a82a7ffffffff,5.0,0.0,0.0,0.0
84a82abffffffff,4.0,0.0,0.0,0.0
84a82b9ffffffff,8.0,0.0,0.0,0.0
84a82bdffffffff,16.0,0.0,0.0,0.0
84a82c9ffffffff,6.0,0.0,0.0,0.0
84a82cbffffffff,3.0,0.0,0.0,0.0
84a82d3ffffffff,20.0,0.0,0.0,0.0
84a82d7ffffffff,1.0,0.0,0.0,0.0
84a82dbffffffff,13.0,0.0,0.0,0.0
84a82ddffffffff,5.0,0.0,0.0,0.0
84a82e3ffffffff,2.0,0.0,0.0,0.0
84a82e7ffffffff,4.0,0.0,0.0,0.0
84a8311ffffffff,98.0,0.0,0.0,0.0
84a8313ffffffff,38.0,0.0,0.0,0.0
84a8315ffffffff,9.0,0.0,0.0,0.0
84a8317ffffffff,79.0,0.0,2.0,0.0
84a8319ffffffff,24.0,0.0,4.0,0.0
84a831bffffffff,9.0,0.0,0.0,0.0
84a831dffffffff,70.0,0.0,2.0,0.0
84a8333ffffffff,82.0,0.0,9.0,0.0
84a8337ffffffff,6.0,0.0,0.0,0.0
84a833bffffffff,84.0,0.0,0.0,0.0
84a834bffffffff,5.0,0.0,0.0,0.0
84a8351ffffffff,7.0,0.0,2.0,0.0
84a8353ffffffff,74.0,0.0,14.0,0.0
84a8357ffffffff,82.0,0.0,14.0,0.0
84a8359ffffffff,31.0,0.0,1.0,0.0
84a835bffffffff,33.0,0.0,2.0,0.0
84a835dffffffff,26.0,0.0,5.0,0.0
84a8403ffffffff,2.0,0.0,0.0,0.0
84a840dffffffff,14.0,0.0,0.0,0.0
84a8411ffffffff,8.0,0.0,0.0,0.0
84a844dffffffff,10.0,0.0,0.0,0.0
84a8463ffffffff,31.0,0.0,0.0,0.0
84a846bffffffff,1.0,0.0,0.0,0.0
84a855dffffffff,6.0,0.0,0.0,0.0
84a8601ffffffff,4.0,0.0,0.0,0.0
84a8605ffffffff,8.0,0.0,0.0,0.0
84a860dffffffff,5.0,0.0,0.0,0.0
84a862dffffffff,2.0,0.0,0.0,0.0
84a866bffffffff,6.0,0.0,0.0,0.0
84a871bffffffff,3.0,0.0,0.0,0.0
84a8737ffffffff,2.0,0.0,0.0,0.0
84a8759ffffffff,6.0,0.0,0.0,0.0
84a8765ffffffff,3.0,0.0,0.0,0.0
84a8767ffffffff,2.0,0.0,0.0,0.0
84a876dffffffff,18.0,0.0,0.0,0.0
84a8805ffffffff,152.0,0.0,4.0,0.0
84a8807ffffffff,31.0,0.0,0.0,0.0
84a8809ffffffff,1.0,0.0,0.0,0.0
84a880bffffffff,2.0,0.0,0.0,0.0
84a880dffffffff,20.0,0.0,0.0,0.0
84a8811ffffffff,154.0,0.0,1.0,0.0
84a8813ffffffff,19.0,0.0,2.0,0.0
84a8817ffffffff,5.0,0.0,0.0,0.0
84a8819ffffffff,32.0,0.0,0.0,0.0
84a881bffffffff,85.0,0.0,0.0,0.0
84a8821ffffffff,4.0,0.0,2.0,0.0
84a8823ffffffff,1.0,0.0,0.0,0.0
84a8825ffffffff,8.0,0.0,0.0,0.0
84a882bffffffff,4.0,0.0,0.0,0.0
84a882dffffffff,82.0,0.0,11.0,0.0
84a8831ffffffff,10.0,0.0,0.0,0.0
84a8839ffffffff,3.0,0.0,0.0,0.0
84a883bffffffff,25.0,0.0,4.0,0.0
84a883dffffffff,2.0,0.0,0.0,0.0
84a8841ffffffff,2.0,0.0,0.0,0.0
84a8845ffffffff,1.0,0.0,0.0,0.0
84a8847ffffffff,2.0,0.0,0.0,0.0
84a8849ffffffff,268.0,0.0,5.0,0.0
84a884bffffffff,30.0,0.0,0.0,0.0
84a884dffffffff,32.0,0.0,0.0,0.0
84a8853ffffffff,8.0,0.0,0.0,0.0
84a8857ffffffff,25.0,0.0,0.0,0.0
84a885bffffffff,11.0,0.0,0.0,0.0
84a885dffffffff,2.0,0.0,0.0,0.0
84a8863ffffffff,51.0,0.0,0.0,0.0
84a8867ffffffff,14.0,0.0,0.0,0.0
84a886bffffffff,4.0,0.0,0.0,0.0
84a8887ffffffff,1.0,0.0,0.0,0.0
84a8889ffffffff,5.0,0.0,0.0,0.0
84a8895ffffffff,9.0,0.0,0.0,0.0
84a88a1ffffffff,3.0,0.0,0.0,0.0
84a88a9ffffffff,2.0,0.0,0.0,0.0
84a88b1ffffffff,4.0,0.0,0.0,0.0
84a88bbffffffff,35.0,0.0,0.0,0.0
84a88bdffffffff,3.0,0.0,0.0,0.0
84a88c1ffffffff,9.0,0.0,0.0,0.0
84a88c3ffffffff,14.0,0.0,2.0,0.0
84a88c5ffffffff,4.0,0.0,0.0,0.0
84a88c7ffffffff,6.0,0.0,0.0,0.0
84a88c9ffffffff,2.0,0.0,0.0,0.0
84a88cbffffffff,2.0,0.0,0.0,0.0
84a88cdffffffff,50.0,0.0,4.0,0.0
84a88d1ffffffff,2.0,0.0,0.0,0.0
84a88ddffffffff,168.0,0.0,17.0,0.0
84a88e7ffffffff,2.0,0.0,0.0,0.0
84a88e9ffffffff,34.0,0.0,2.0,0.0
84a88ebffffffff,14.0,0.0,2.0,0.0
84a8911ffffffff,18.0,0.0,0.0,0.0
84a8915ffffffff,3.0,0.0,0.0,0.0
84a8917ffffffff,160.0,0.0,19.0,0.0
84a8919ffffffff,60.0,0.0,5.0,0.0
84a891bffffffff,6.0,0.0,0.0,0.0
84a891dffffffff,42.0,0.0,4.0,0.0
84a893bffffffff,2.0,0.0,0.0,0.0
84a8951ffffffff,11.0,0.0,0.0,0.0
84a8953ffffffff,11.0,0.0,0.0,0.0
84a8957ffffffff,51.0,0.0,2.0,0.0
84a895bffffffff,6.0,0.0,0.0,0.0
84a89adffffffff,2.0,0.0,0.0,0.0
84a89b3ffffffff,4.0,0.0,0.0,0.0
84a89ddffffffff,5.0,0.0,0.0,0.0
84a89e3ffffffff,2.0,0.0,0.0,0.0
84a89edffffffff,6.0,0.0,0.0,0.0
84a8a03ffffffff,73.0,0.0,0.0,0.0
84a8a07ffffffff,599.0,0.0,6.0,0.0
84a8a11ffffffff,27.0,0.0,1.0,0.0
84a8a13ffffffff,682.0,0.0,20.0,0.0
84a8a15ffffffff,69.0,0.0,0.0,0.0
84a8a17ffffffff,192.0,0.0,3.0,0.0
84a8a19ffffffff,664.0,0.0,31.0,0.0
84a8a1bffffffff,19.0,0.0,0.0,0.0
84a8a1dffffffff,144.0,0.0,7.0,0.0
84a8a21ffffffff,67.0,0.0,0.0,0.0
84a8a23ffffffff,713.0,0.0,26.0,0.0
84a8a25ffffffff,9.0,0.0,0.0,0.0
84a8a27ffffffff,142.0,0.0,4.0,0.0
84a8a2bffffffff,99.0,0.0,0.0,0.0
84a8a2dffffffff,1.0,0.0,0.0,0.0
84a8a31ffffffff,7.0,0.0,0.0,0.0
84a8a33ffffffff,14.0,0.0,0.0,0.0
84a8a35ffffffff,29.0,0.0,0.0,0.0
84a8a37ffffffff,6.0,0.0,0.0,0.0
84a8a39ffffffff,40.0,0.0,0.0,0.0
84a8a3bffffffff,12.0,0.0,0.0,0.0
84a8a3dffffffff,238.0,0.0,2.0,0.0
84a8a53ffffffff,622.0,0.0,85.0,0.0
84a8a57ffffffff,2.0,0.0,0.0,0.0
84a8a85ffffffff,6.0,0.0,0.0,0.0
84a8a89ffffffff,7.0,0.0,0.0,0.0
84a8a8bffffffff,4.0,0.0,0.0,0.0
84a8a8dffffffff,3.0,0.0,0.0,0.0
84a8a91ffffffff,116.0,0.0,11.0,0.0
84a8a93ffffffff,20.0,0.0,0.0,0.0
84a8a95ffffffff,15.0,0.0,1.0,0.0
84a8a97ffffffff,126.0,0.0,24.0,0.0
84a8a99ffffffff,8.0,0.0,0.0,0.0
84a8a9dffffffff,1.0,0.0,0.0,0.0
84a8aa1ffffffff,4.0,0.0,0.0,0.0
84a8aa5ffffffff,13.0,0.0,0.0,0.0
84a8aa7ffffffff,15.0,0.0,0.0,0.0
84a8aabffffffff,2.0,0.0,0.0,0.0
84a8aadffffffff,40.0,0.0,0.0,0.0
84a8ab1ffffffff,4.0,0.0,0.0,0.0
84a8ab5ffffffff,2.0,0.0,0.0,0.0
84a8ab9ffffffff,10.0,0.0,0.0,0.0
84a8abdffffffff,2.0,0.0,0.0,0.0
84a8ac1ffffffff,5.0,0.0,0.0,0.0
84a8ac3ffffffff,2.0,0.0,0.0,0.0
84a8ac5ffffffff,55.0,0.0,0.0,0.0
84a8ac7ffffffff,8.0,0.0,0.0,0.0
84a8ac9ffffffff,67.0,0.0,1.0,0.0
84a8acbffffffff,54.0,0.0,0.0,0.0
84a8acdffffffff,58.0,0.0,0.0,0.0
84a8ad1ffffffff,21.0,0.0,0.0,0.0
84a8ad3ffffffff,27.0,0.0,0.0,0.0
84a8ad5ffffffff,20.0,0.0,0.0,0.0
84a8ad7ffffffff,1.0,0.0,0.0,0.0
84a8ad9ffffffff,11.0,0.0,0.0,0.0
84a8adbffffffff,6.0,0.0,0.0,0.0
84a8ae1ffffffff,12.0,0.0,0.0,0.0
84a8ae3ffffffff,18.0,0.0,0.0,0.0
84a8ae5ffffffff,61.0,0.0,0.0,0.0
84a8ae7ffffffff,3.0,0.0,0.0,0.0
84a8ae9ffffffff,6.0,0.0,0.0,0.0
84a8aebffffffff,15.0,0.0,0.0,0.0
84a8b13ffffffff,10.0,0.0,0.0,0.0
84a8b17ffffffff,6.0,0.0,0.0,0.0
84a8b1bffffffff,11.0,0.0,0.0,0.0
84a8c01ffffffff,1.0,0.0,0.0,0.0
84a8c05ffffffff,3.0,0.0,0.0,0.0
84a8c09ffffffff,7.0,0.0,0.0,0.0
84a8c0dffffffff,4.0,0.0,0.0,0.0
84a8c25ffffffff,33.0,0.0,31.0,0.0
84a8cebffffffff,2.0,0.0,0.0,0.0
84a8d01ffffffff,1.0,0.0,0.0,0.0
84a8d05ffffffff,8.0,0.0,0.0,0.0
84a8d19ffffffff,14.0,0.0,0.0,0.0
84a8d1dffffffff,1.0,0.0,0.0,0.0
84a8d37ffffffff,3.0,0.0,0.0,0.0
84a8d41ffffffff,3.0,0.0,0.0,0.0
84a8d43ffffffff,32.0,0.0,0.0,0.0
84a8d45ffffffff,2.0,0.0,0.0,0.0
84a8d47ffffffff,2.0,0.0,0.0,0.0
84a8d4bffffffff,4.0,0.0,0.0,0.0
84a8d69ffffffff,4.0,0.0,0.0,0.0
84a8da1ffffffff,4.0,0.0,0.0,0.0
84a8da5ffffffff,2.0,0.0,0.0,0.0
84a8dadffffffff,1.0,0.0,0.0,0.0
84a8de1ffffffff,2.0,0.0,0.0,0.0
84a8de3ffffffff,10.0,0.0,0.0,0.0
84a8de7ffffffff,2.0,0.0,0.0,0.0
84a8debffffffff,2.0,0.0,0.0,0.0
84a8e45ffffffff,2.0,0.0,0.0,0.0
84a8e61ffffffff,2.0,0.0,0.0,0.0
84a8e65ffffffff,7.0,0.0,1.0,0.0
84a8e69ffffffff,6.0,0.0,0.0,0.0
84a8e6dffffffff,4.0,0.0,0.0,0.0
84a8ee5ffffffff,2.0,0.0,0.0,0.0
84a8f05ffffffff,2.0,0.0,0.0,0.0
84a8f09ffffffff,3.0,0.0,0.0,0.0
84a8f0bffffffff,4.0,0.0,0.0,0.0
84a8f1bffffffff,10.0,0.0,0.0,0.0
84a8f2bffffffff,2.0,0.0,0.0,0.0
84a8f41ffffffff,29.0,0.0,0.0,0.0
84a8f43ffffffff,5.0,0.0,0.0,0.0
84a8f4dffffffff,8.0,0.0,0.0,0.0
84a8f57ffffffff,14.0,0.0,0.0,0.0
84a8f59ffffffff,4.0,0.0,0.0,0.0
84a8f63ffffffff,3.0,0.0,0.0,0.0
84a8f6bffffffff,2.0,0.0,0.0,0.0
84a9033ffffffff,2.0,0.0,0.0,0.0
84a90e5ffffffff,1.0,0.0,0.0,0.0
84a9181ffffffff,3.0,0.0,1.0,0.0
84a9187ffffffff,4.0,0.0,0.0,0.0
84a918bffffffff,4.0,0.0,0.0,0.0
84a919dffffffff,4.0,0.0,0.0,0.0
84a91b1ffffffff,64.0,0.0,20.0,0.0
84a91b3ffffffff,2.0,0.0,0.0,0.0
84a91b5ffffffff,64.0,0.0,0.0,0.0
84a91b7ffffffff,122.0,0.0,44.0,0.0
84a91bdffffffff,9.0,0.0,0.0,0.0
84a91d9ffffffff,4.0,0.0,0.0,0.0
84a9403ffffffff,2.0,0.0,0.0,0.0
84a9407ffffffff,3.0,0.0,0.0,0.0
84a940dffffffff,5.0,0.0,0.0,0.0
84a9425ffffffff,90.0,0.0,0.0,0.0
84a9427ffffffff,5.0,0.0,0.0,0.0
84a9429ffffffff,10.0,0.0,0.0,0.0
84a942dffffffff,4.0,0.0,0.0,0.0
84a9431ffffffff,2.0,0.0,0.0,0.0
84a9435ffffffff,3.0,0.0,0.0,0.0
84a9437ffffffff,2.0,0.0,0.0,0.0
84a943dffffffff,203.0,0.0,0.0,0.0
84a9447ffffffff,2.0,0.0,0.0,0.0
84a9461ffffffff,20.0,0.0,0.0,0.0
84a9465ffffffff,161.0,0.0,0.0,0.0
84a9467ffffffff,28.0,0.0,0.0,0.0
84a94e5ffffffff,55.0,0.0,0.0,0.0
84a9501ffffffff,29.0,0.0,0.0,0.0
84a9503ffffffff,3.0,0.0,0.0,0.0
84a9507ffffffff,26.0,0.0,0.0,0.0
84a9509ffffffff,48.0,0.0,0.0,0.0
84a950bffffffff,12.0,0.0,0.0,0.0
84a950dffffffff,18.0,0.0,0.0,0.0
84a9511ffffffff,2.0,0.0,0.0,0.0
84a9515ffffffff,16.0,0.0,0.0,0.0
84a9517ffffffff,4.0,0.0,0.0,0.0
84a951bffffffff,4.0,0.0,0.0,0.0
84a951dffffffff,14.0,0.0,0.0,0.0
84a9527ffffffff,73.0,0.0,0.0,0.0
84a9531ffffffff,212.0,0.0,0.0,0.0
84a9533ffffffff,129.0,0.0,0.0,0.0
84a9537ffffffff,2.0,0.0,0.0,0.0
84a9539ffffffff,4.0,0.0,0.0,0.0
84a953bffffffff,1369.0,0.0,0.0,0.0
84a9543ffffffff,2.0,0.0,0.0,0.0
84a9547ffffffff,2.0,0.0,0.0,0.0
84a9551ffffffff,18.0,0.0,0.0,0.0
84a9553ffffffff,8.0,0.0,0.0,0.0
84a9555ffffffff,4.0,0.0,0.0,0.0
84a9557ffffffff,17.0,0.0,0.0,0.0
84a9559ffffffff,4.0,0.0,0.0,0.0
84a955bffffffff,48.0,0.0,0.0,0.0
84a956bffffffff,2.0,0.0,0.0,0.0
84a9587ffffffff,6.0,0.0,0.0,0.0
84a9595ffffffff,18.0,0.0,0.0,0.0
84a9597ffffffff,1.0,0.0,0.0,0.0
84a95a5ffffffff,54.0,0.0,0.0,0.0
84a95abffffffff,109.0,0.0,0.0,0.0
84a95adffffffff,9.0,0.0,0.0,0.0
84a95b3ffffffff,4.0,0.0,0.0,0.0
84a95bbffffffff,16.0,0.0,0.0,0.0
84a95c3ffffffff,3.0,0.0,0.0,0.0
84a95c5ffffffff,27.0,0.0,0.0,0.0
84a95c9ffffffff,84.0,0.0,0.0,0.0
84a95d1ffffffff,4.0,0.0,0.0,0.0
84a95d7ffffffff,2.0,0.0,0.0,0.0
84a95d9ffffffff,14.0,0.0,0.0,0.0
84a95e5ffffffff,7.0,0.0,0.0,0.0
84a95edffffffff,430.0,0.0,2.0,0.0
84a9717ffffffff,1.0,0.0,0.0,0.0
84a9737ffffffff,3.0,0.0,0.0,0.0
84a973bffffffff,16.0,0.0,0.0,0.0
84a974bffffffff,1.0,0.0,0.0,0.0
84b324bffffffff,11.0,0.0,0.0,0.0
84b3251ffffffff,5.0,0.0,0.0,0.0
84b3253ffffffff,63.0,0.0,0.0,0.0
84b3257ffffffff,4.0,0.0,0.0,0.0
84b3259ffffffff,2.0,0.0,0.0,0.0
84b325bffffffff,4.0,0.0,0.0,0.0
84b325dffffffff,1.0,0.0,0.0,0.0
84b3667ffffffff,1.0,0.0,0.0,0.0
