cell_id,Alcedo atthis,Alcedo atthis [atthis Group],Alcedo atthis [hispidoides Group]
8439069ffffffff,131.0,0.0,0.0
843906bffffffff,146.0,0.0,0.0
843906dffffffff,264.0,0.0,0.0
8439087ffffffff,10.0,0.0,0.0
8439089ffffffff,30.0,0.0,0.0
843908dffffffff,94.0,0.0,0.0
8439093ffffffff,2.0,0.0,0.0
8439095ffffffff,8.0,0.0,0.0
8439097ffffffff,1.0,0.0,0.0
843909bffffffff,2.0,0.0,0.0
843909dffffffff,2.0,0.0,0.0
84390a1ffffffff,15.0,0.0,0.0
84390a3ffffffff,2.0,0.0,0.0
84390a5ffffffff,8.0,0.0,0.0
84390abffffffff,1.0,0.0,0.0
84390adffffffff,160.0,0.0,0.0
84390b1ffffffff,1.0,0.0,0.0
84390b3ffffffff,11.0,0.0,0.0
84390bbffffffff,2.0,0.0,0.0
84390bdffffffff,6.0,0.0,0.0
84390c1ffffffff,42.0,0.0,0.0
84390c3ffffffff,66.0,0.0,0.0
84390c5ffffffff,22.0,0.0,0.0
84390c9ffffffff,60.0,0.0,0.0
84390cbffffffff,1176.0,0.0,0.0
84390cdffffffff,10.0,0.0,0.0
84390d1ffffffff,2.0,0.0,0.0
84390d3ffffffff,11.0,0.0,0.0
84390d7ffffffff,10.0,0.0,0.0
84390d9ffffffff,12.0,0.0,0.0
84390ddffffffff,11.0,0.0,0.0
84390e1ffffffff,23.0,0.0,0.0
84390e3ffffffff,124.0,0.0,0.0
84390e5ffffffff,4.0,0.0,0.0
84390e7ffffffff,6.0,0.0,0.0
84390e9ffffffff,8.0,0.0,0.0
84390ebffffffff,3.0,0.0,0.0
8439101ffffffff,686.0,11.0,0.0
8439103ffffffff,529.0,8.0,0.0
8439105ffffffff,3.0,0.0,0.0
8439109ffffffff,5.0,0.0,0.0
843910bffffffff,20.0,2.0,0.0
8439111ffffffff,272.0,1.0,0.0
8439113ffffffff,176.0,0.0,0.0
8439115ffffffff,895.0,23.0,0.0
8439117ffffffff,118.0,1.0,0.0
8439119ffffffff,420.0,9.0,0.0
843911bffffffff,2.0,0.0,0.0
843911dffffffff,50.0,0.0,0.0
8439151ffffffff,49.0,0.0,0.0
8439153ffffffff,97.0,0.0,0.0
8439155ffffffff,164.0,1.0,0.0
8439157ffffffff,224.0,1.0,0.0
8439159ffffffff,801.0,1.0,0.0
843915bffffffff,260.0,0.0,0.0
843915dffffffff,96.0,0.0,0.0
8439181ffffffff,99.0,0.0,0.0
8439183ffffffff,274.0,0.0,0.0
8439185ffffffff,63.0,0.0,0.0
8439187ffffffff,48.0,0.0,0.0
843918bffffffff,65.0,0.0,0.0
843918dffffffff,8.0,0.0,0.0
8439191ffffffff,4.0,0.0,0.0
8439193ffffffff,4.0,0.0,0.0
8439195ffffffff,354.0,0.0,0.0
8439197ffffffff,128.0,0.0,0.0
8439199ffffffff,2.0,0.0,0.0
843919bffffffff,44.0,0.0,0.0
843919dffffffff,21.0,0.0,0.0
84391a1ffffffff,6.0,0.0,0.0
84391a3ffffffff,2.0,0.0,0.0
84391a5ffffffff,3.0,0.0,0.0
84391a7ffffffff,2.0,0.0,0.0
84391a9ffffffff,1150.0,0.0,0.0
84391abffffffff,168.0,0.0,0.0
84391b9ffffffff,14.0,0.0,0.0
84391c1ffffffff,29.0,0.0,0.0
84391c3ffffffff,2.0,0.0,0.0
84391c5ffffffff,183.0,0.0,0.0
84391c7ffffffff,463.0,0.0,0.0
84391c9ffffffff,6.0,0.0,0.0
84391cbffffffff,22.0,0.0,0.0
84391cdffffffff,6.0,0.0,0.0
84391d1ffffffff,89.0,0.0,0.0
84391d3ffffffff,4.0,0.0,0.0
84391d7ffffffff,3.0,0.0,0.0
84391d9ffffffff,4.0,0.0,0.0
84391dbffffffff,2.0,0.0,0.0
84391ddffffffff,3.0,0.0,0.0
84391e1ffffffff,131.0,0.0,0.0
84391e3ffffffff,109.0,0.0,0.0
84391e7ffffffff,13.0,0.0,0.0
84391e9ffffffff,48.0,0.0,0.0
84391ebffffffff,533.0,0.0,0.0
8439201ffffffff,3.0,0.0,0.0
8439203ffffffff,38.0,0.0,0.0
8439205ffffffff,133.0,0.0,0.0
8439207ffffffff,8.0,0.0,0.0
8439209ffffffff,19.0,0.0,0.0
843920bffffffff,1.0,0.0,0.0
843920dffffffff,112.0,0.0,0.0
8439211ffffffff,5.0,0.0,0.0
8439213ffffffff,2.0,0.0,0.0
8439215ffffffff,2.0,0.0,0.0
8439217ffffffff,7.0,0.0,0.0
8439219ffffffff,2.0,0.0,0.0
843921bffffffff,4.0,0.0,0.0
843921dffffffff,2.0,0.0,0.0
8439221ffffffff,465.0,0.0,0.0
8439223ffffffff,28.0,0.0,0.0
8439227ffffffff,911.0,0.0,0.0
8439229ffffffff,169.0,2.0,0.0
843922bffffffff,12.0,0.0,0.0
8439231ffffffff,29.0,0.0,0.0
8439233ffffffff,100.0,8.0,0.0
8439235ffffffff,48.0,0.0,0.0
8439237ffffffff,56.0,0.0,0.0
8439239ffffffff,196.0,0.0,0.0
843923bffffffff,11.0,0.0,0.0
843923dffffffff,158.0,0.0,0.0
8439241ffffffff,19.0,0.0,0.0
8439243ffffffff,48.0,0.0,0.0
8439247ffffffff,20.0,0.0,0.0
8439251ffffffff,14.0,0.0,0.0
8439253ffffffff,163.0,0.0,0.0
8439255ffffffff,82.0,0.0,0.0
8439257ffffffff,114.0,0.0,0.0
8439259ffffffff,77.0,0.0,0.0
843925bffffffff,242.0,0.0,0.0
843925dffffffff,86.0,0.0,0.0
8439263ffffffff,3.0,0.0,0.0
8439281ffffffff,26.0,0.0,0.0
8439283ffffffff,9.0,0.0,0.0
8439285ffffffff,20.0,0.0,0.0
8439287ffffffff,16.0,0.0,0.0
8439289ffffffff,4.0,0.0,0.0
843928bffffffff,1.0,0.0,0.0
843928dffffffff,11.0,0.0,0.0
8439291ffffffff,9.0,0.0,0.0
8439293ffffffff,12.0,0.0,0.0
8439295ffffffff,4.0,0.0,0.0
8439297ffffffff,125.0,0.0,0.0
8439299ffffffff,24.0,0.0,0.0
843929bffffffff,54.0,0.0,0.0
843929dffffffff,249.0,0.0,0.0
84392a1ffffffff,9.0,0.0,0.0
84392a3ffffffff,33.0,0.0,0.0
84392a5ffffffff,37.0,0.0,0.0
84392a7ffffffff,143.0,0.0,0.0
84392a9ffffffff,9.0,0.0,0.0
84392abffffffff,5.0,0.0,0.0
84392adffffffff,427.0,0.0,0.0
84392b5ffffffff,436.0,0.0,0.0
84392b7ffffffff,18.0,0.0,0.0
84392b9ffffffff,11.0,0.0,0.0
84392bbffffffff,10.0,0.0,0.0
84392c5ffffffff,92.0,0.0,0.0
84392c9ffffffff,3.0,0.0,0.0
84392cbffffffff,7.0,0.0,0.0
84392cdffffffff,4.0,0.0,0.0
84392d1ffffffff,49.0,0.0,0.0
84392d3ffffffff,45.0,0.0,0.0
84392d5ffffffff,7.0,0.0,0.0
84392d9ffffffff,153.0,0.0,0.0
84392dbffffffff,1475.0,10.0,0.0
84392ddffffffff,7.0,2.0,0.0
84392e1ffffffff,70.0,0.0,0.0
84392e3ffffffff,16.0,0.0,0.0
84392e5ffffffff,56.0,0.0,0.0
84392e7ffffffff,119.0,0.0,0.0
84392e9ffffffff,11.0,0.0,0.0
84392ebffffffff,51.0,0.0,0.0
84392edffffffff,49.0,0.0,0.0
8439311ffffffff,270.0,0.0,0.0
8439313ffffffff,292.0,0.0,0.0
8439317ffffffff,319.0,0.0,0.0
843931bffffffff,481.0,0.0,0.0
8439331ffffffff,185.0,0.0,0.0
8439333ffffffff,1452.0,6.0,0.0
8439335ffffffff,1.0,0.0,0.0
8439337ffffffff,775.0,2.0,0.0
8439339ffffffff,9.0,0.0,0.0
843933bffffffff,287.0,0.0,0.0
8439423ffffffff,2.0,0.0,0.0
8439427ffffffff,14.0,0.0,0.0
8439433ffffffff,26.0,0.0,0.0
8439435ffffffff,349.0,0.0,0.0
8439441ffffffff,10.0,0.0,0.0
8439443ffffffff,20.0,0.0,0.0
8439445ffffffff,25.0,0.0,0.0
8439447ffffffff,1058.0,0.0,0.0
8439449ffffffff,9.0,0.0,0.0
843944bffffffff,18.0,0.0,0.0
843944dffffffff,3.0,0.0,0.0
8439451ffffffff,31.0,0.0,0.0
8439455ffffffff,46.0,0.0,0.0
8439459ffffffff,188.0,0.0,0.0
843945dffffffff,26.0,0.0,0.0
8439469ffffffff,12.0,0.0,0.0
843946bffffffff,26.0,0.0,0.0
843946dffffffff,1000.0,0.0,0.0
8439493ffffffff,5.0,0.0,0.0
843949bffffffff,2.0,0.0,0.0
843950dffffffff,59.0,0.0,0.0
8439515ffffffff,2.0,0.0,0.0
843951dffffffff,20.0,0.0,0.0
843952dffffffff,9.0,0.0,0.0
8439541ffffffff,618.0,0.0,0.0
8439545ffffffff,29.0,0.0,0.0
8439547ffffffff,625.0,0.0,0.0
843954bffffffff,127.0,0.0,0.0
843954dffffffff,16.0,0.0,0.0
8439561ffffffff,28.0,0.0,0.0
8439563ffffffff,56.0,0.0,0.0
8439565ffffffff,199.0,0.0,0.0
8439567ffffffff,769.0,0.0,0.0
843956bffffffff,83.0,0.0,0.0
843956dffffffff,6.0,0.0,0.0
84395c1ffffffff,40.0,0.0,0.0
84395c9ffffffff,7.0,0.0,0.0
84395cbffffffff,4.0,0.0,0.0
8439601ffffffff,36.0,0.0,0.0
8439603ffffffff,21.0,0.0,0.0
8439605ffffffff,1.0,0.0,0.0
8439607ffffffff,17.0,2.0,0.0
843960dffffffff,10.0,0.0,0.0
8439613ffffffff,2.0,0.0,0.0
8439617ffffffff,6.0,0.0,0.0
8439623ffffffff,5.0,0.0,0.0
8439625ffffffff,14.0,0.0,0.0
8439627ffffffff,8.0,0.0,0.0
8439629ffffffff,3.0,0.0,0.0
843962dffffffff,4.0,0.0,0.0
8439633ffffffff,15.0,2.0,0.0
8439635ffffffff,6.0,0.0,0.0
8439637ffffffff,9.0,0.0,0.0
8439639ffffffff,3.0,0.0,0.0
843963bffffffff,15.0,0.0,0.0
8439647ffffffff,15.0,0.0,0.0
8439649ffffffff,4.0,0.0,0.0
843964bffffffff,13.0,2.0,0.0
8439655ffffffff,2.0,0.0,0.0
8439657ffffffff,2.0,0.0,0.0
843965dffffffff,2.0,0.0,0.0
8439663ffffffff,2.0,0.0,0.0
8439665ffffffff,4.0,0.0,0.0
8439681ffffffff,3.0,0.0,0.0
8439689ffffffff,16.0,0.0,0.0
843968bffffffff,5.0,4.0,0.0
843968dffffffff,45.0,2.0,0.0
8439691ffffffff,1.0,0.0,0.0
8439695ffffffff,2.0,0.0,0.0
843969bffffffff,12.0,0.0,0.0
84396c1ffffffff,13.0,1.0,0.0
84396c3ffffffff,2.0,0.0,0.0
84396c5ffffffff,173.0,6.0,0.0
84396c7ffffffff,404.0,19.0,0.0
84396c9ffffffff,3.0,0.0,0.0
84396cbffffffff,5.0,0.0,0.0
84396cdffffffff,3.0,0.0,0.0
84396d1ffffffff,2.0,0.0,0.0
84396d7ffffffff,3.0,0.0,0.0
84396d9ffffffff,1.0,0.0,0.0
84396e9ffffffff,70.0,0.0,0.0
84396ebffffffff,97.0,6.0,0.0
84396edffffffff,9.0,0.0,0.0
8439701ffffffff,47.0,0.0,0.0
8439703ffffffff,12.0,0.0,0.0
8439709ffffffff,342.0,0.0,0.0
843970bffffffff,35.0,0.0,0.0
8439711ffffffff,158.0,0.0,0.0
8439715ffffffff,46.0,0.0,0.0
8439717ffffffff,37.0,0.0,0.0
8439719ffffffff,41.0,0.0,0.0
843971bffffffff,118.0,0.0,0.0
843971dffffffff,98.0,0.0,0.0
8439721ffffffff,19.0,0.0,0.0
8439727ffffffff,2.0,0.0,0.0
8439729ffffffff,7.0,0.0,0.0
843972dffffffff,1.0,0.0,0.0
8439731ffffffff,2.0,0.0,0.0
8439733ffffffff,810.0,0.0,0.0
8439735ffffffff,1.0,0.0,0.0
8439737ffffffff,33.0,0.0,0.0
8439739ffffffff,2.0,0.0,0.0
843973bffffffff,6.0,0.0,0.0
8439741ffffffff,181.0,0.0,0.0
8439743ffffffff,62.0,0.0,0.0
8439745ffffffff,33.0,0.0,0.0
8439747ffffffff,71.0,0.0,0.0
8439749ffffffff,43.0,0.0,0.0
843974bffffffff,82.0,0.0,0.0
843974dffffffff,58.0,0.0,0.0
8439751ffffffff,2.0,0.0,0.0
8439753ffffffff,20.0,0.0,0.0
8439755ffffffff,59.0,0.0,0.0
8439757ffffffff,13.0,0.0,0.0
8439759ffffffff,1.0,0.0,0.0
843975bffffffff,4.0,0.0,0.0
843975dffffffff,25.0,0.0,0.0
8439761ffffffff,18.0,0.0,0.0
8439769ffffffff,164.0,0.0,0.0
843976dffffffff,16.0,0.0,0.0
8439805ffffffff,2.0,0.0,0.0
843981bffffffff,2.0,0.0,0.0
8439821ffffffff,2.0,0.0,0.0
8439827ffffffff,12.0,0.0,0.0
8439833ffffffff,1.0,0.0,0.0
8439837ffffffff,5.0,0.0,0.0
8439851ffffffff,6.0,0.0,0.0
8439855ffffffff,2.0,0.0,0.0
8439883ffffffff,1.0,0.0,0.0
84398a1ffffffff,1.0,0.0,0.0
84398e5ffffffff,3.0,3.0,0.0
84398e7ffffffff,1.0,0.0,0.0
8439915ffffffff,2.0,0.0,0.0
843991bffffffff,131.0,15.0,0.0
8439a83ffffffff,22.0,2.0,0.0
8439a87ffffffff,2.0,2.0,0.0
8439a99ffffffff,74.0,1.0,0.0
8439aa9ffffffff,3.0,0.0,0.0
8439ab9ffffffff,32.0,0.0,0.0
8439abdffffffff,7.0,0.0,0.0
843c023ffffffff,2.0,0.0,0.0
843c029ffffffff,47.0,3.0,0.0
843c02dffffffff,57.0,0.0,0.0
843c063ffffffff,1.0,0.0,0.0
843c065ffffffff,14.0,0.0,0.0
843c067ffffffff,10.0,0.0,0.0
843c06dffffffff,2.0,0.0,0.0
843c0a3ffffffff,15.0,0.0,0.0
843c0a5ffffffff,8.0,0.0,0.0
843c0b5ffffffff,92.0,0.0,0.0
843c0b7ffffffff,2.0,0.0,0.0
843c0bdffffffff,1.0,0.0,0.0
843c117ffffffff,22.0,0.0,0.0
843c139ffffffff,6.0,0.0,0.0
843c13bffffffff,2.0,0.0,0.0
843c151ffffffff,3.0,0.0,0.0
843c159ffffffff,289.0,2.0,0.0
843c15bffffffff,11.0,0.0,0.0
843c15dffffffff,1.0,0.0,0.0
843c165ffffffff,4.0,0.0,0.0
843c189ffffffff,12.0,0.0,0.0
843c191ffffffff,39.0,0.0,0.0
843c199ffffffff,219.0,0.0,0.0
843c19bffffffff,12.0,0.0,0.0
843c19dffffffff,8.0,0.0,0.0
843c1a3ffffffff,6.0,2.0,0.0
843c1a9ffffffff,4.0,0.0,0.0
843c1b5ffffffff,154.0,14.0,0.0
843c1bdffffffff,3.0,0.0,0.0
843c1c3ffffffff,183.0,0.0,0.0
843c1c7ffffffff,15.0,0.0,0.0
843c1c9ffffffff,4.0,0.0,0.0
843c1d1ffffffff,2.0,0.0,0.0
843c1d3ffffffff,5.0,0.0,0.0
843c1d5ffffffff,3.0,0.0,0.0
843c1d7ffffffff,16.0,0.0,0.0
843c1e5ffffffff,2.0,0.0,0.0
843c1e9ffffffff,5.0,0.0,0.0
843c315ffffffff,4.0,0.0,0.0
843c329ffffffff,3.0,0.0,0.0
843c32bffffffff,4.0,0.0,0.0
843c333ffffffff,22.0,0.0,0.0
843c335ffffffff,11.0,0.0,0.0
843c337ffffffff,6.0,0.0,0.0
843c33bffffffff,64.0,0.0,0.0
843c33dffffffff,12.0,0.0,0.0
843c361ffffffff,3.0,0.0,0.0
843c363ffffffff,9.0,0.0,0.0
843c367ffffffff,2.0,0.0,0.0
843c369ffffffff,28.0,0.0,0.0
843c36bffffffff,19.0,0.0,0.0
843c43dffffffff,1.0,0.0,0.0
843c521ffffffff,64.0,0.0,0.0
843c525ffffffff,13.0,0.0,0.0
843c527ffffffff,46.0,0.0,0.0
843c533ffffffff,4.0,0.0,0.0
843c537ffffffff,5.0,0.0,0.0
843c581ffffffff,57.0,0.0,0.0
843c585ffffffff,41.0,0.0,0.0
843c587ffffffff,7.0,0.0,0.0
843c58dffffffff,16.0,0.0,0.0
843c5a1ffffffff,98.0,0.0,0.0
843c5a3ffffffff,2.0,0.0,0.0
843c5a9ffffffff,222.0,0.0,0.0
843c5abffffffff,3.0,0.0,0.0
843c5adffffffff,15.0,0.0,0.0
843c5b1ffffffff,5.0,0.0,0.0
843c5b3ffffffff,6.0,0.0,0.0
843c5b7ffffffff,5.0,0.0,0.0
843c5b9ffffffff,4.0,0.0,0.0
843c5bdffffffff,83.0,0.0,0.0
843c5c5ffffffff,2.0,0.0,0.0
843c5e3ffffffff,25.0,0.0,0.0
843c5e5ffffffff,4.0,0.0,0.0
843c5e7ffffffff,7.0,0.0,0.0
843c5ebffffffff,1.0,0.0,0.0
843c801ffffffff,2.0,0.0,0.0
843c805ffffffff,25.0,0.0,0.0
843c807ffffffff,8.0,0.0,0.0
843c809ffffffff,1.0,0.0,0.0
843c80bffffffff,1.0,0.0,0.0
843c80dffffffff,18.0,0.0,0.0
843c817ffffffff,8.0,0.0,0.0
843c82dffffffff,4.0,0.0,0.0
843c831ffffffff,6.0,0.0,0.0
843c839ffffffff,33.0,0.0,0.0
843c83bffffffff,4.0,0.0,0.0
843c843ffffffff,2.0,0.0,0.0
843c84bffffffff,4.0,0.0,0.0
843c84dffffffff,3.0,0.0,0.0
843c853ffffffff,2.0,0.0,0.0
843c855ffffffff,2.0,0.0,0.0
843c86dffffffff,1.0,0.0,0.0
843c885ffffffff,136.0,0.0,0.0
843c889ffffffff,2.0,0.0,0.0
843c88bffffffff,2.0,0.0,0.0
843c899ffffffff,178.0,10.0,0.0
843c89bffffffff,4.0,0.0,0.0
843c8adffffffff,5.0,0.0,0.0
843c8c3ffffffff,1.0,0.0,0.0
843c8c7ffffffff,2.0,0.0,0.0
843c8c9ffffffff,9.0,0.0,0.0
843c8cbffffffff,26.0,0.0,0.0
843c8d3ffffffff,8.0,0.0,0.0
843c8d7ffffffff,30.0,6.0,0.0
843c8d9ffffffff,16.0,0.0,0.0
843c8dbffffffff,131.0,0.0,0.0
843c8ddffffffff,2.0,0.0,0.0
843c8e1ffffffff,7.0,0.0,0.0
843c8e3ffffffff,4.0,0.0,0.0
843c8e5ffffffff,116.0,0.0,0.0
843c8e7ffffffff,11.0,0.0,0.0
843c8e9ffffffff,2.0,0.0,0.0
843c8edffffffff,43.0,0.0,0.0
843c903ffffffff,6.0,0.0,0.0
843c905ffffffff,6.0,0.0,0.0
843c909ffffffff,58.0,0.0,0.0
843c90dffffffff,1.0,0.0,0.0
843c915ffffffff,11.0,0.0,0.0
843c921ffffffff,6.0,0.0,0.0
843c923ffffffff,13.0,0.0,0.0
843c925ffffffff,12.0,0.0,0.0
843c927ffffffff,88.0,0.0,0.0
843c929ffffffff,10.0,0.0,0.0
843c92bffffffff,1.0,0.0,0.0
843c92dffffffff,48.0,0.0,0.0
843c931ffffffff,62.0,0.0,0.0
843c935ffffffff,2.0,0.0,0.0
843c939ffffffff,4.0,0.0,0.0
843c93bffffffff,18.0,0.0,0.0
843c93dffffffff,3.0,0.0,0.0
843c941ffffffff,2.0,0.0,0.0
843c943ffffffff,119.0,0.0,0.0
843c945ffffffff,14.0,0.0,0.0
843c947ffffffff,41.0,0.0,0.0
843c949ffffffff,6.0,0.0,0.0
843c94bffffffff,4.0,0.0,0.0
843c94dffffffff,6.0,0.0,0.0
843c951ffffffff,1.0,0.0,0.0
843c953ffffffff,1.0,0.0,0.0
843c955ffffffff,4.0,0.0,0.0
843c959ffffffff,31.0,0.0,0.0
843c95bffffffff,13.0,0.0,0.0
843c967ffffffff,33.0,0.0,0.0
843c9c1ffffffff,5.0,0.0,0.0
843c9c3ffffffff,10.0,0.0,0.0
843c9c5ffffffff,4.0,0.0,0.0
843c9cbffffffff,4.0,0.0,0.0
843c9d9ffffffff,233.0,0.0,0.0
843c9dbffffffff,2.0,0.0,0.0
843c9ddffffffff,12.0,0.0,0.0
843c9e9ffffffff,17.0,0.0,0.0
843ca25ffffffff,133.0,0.0,0.0
843ca27ffffffff,2.0,0.0,0.0
843ca2dffffffff,2.0,0.0,0.0
843ca3bffffffff,3.0,0.0,0.0
843ca41ffffffff,11.0,0.0,0.0
843ca45ffffffff,17.0,0.0,0.0
843ca47ffffffff,11.0,0.0,0.0
843ca49ffffffff,2.0,0.0,0.0
843ca4bffffffff,3.0,0.0,0.0
843ca4dffffffff,2.0,0.0,0.0
843ca59ffffffff,3.0,0.0,0.0
843ca5bffffffff,2.0,0.0,0.0
843ca5dffffffff,2.0,0.0,0.0
843ca67ffffffff,2.0,0.0,0.0
843ca69ffffffff,5.0,0.0,0.0
843ca6dffffffff,2.0,0.0,0.0
843ca85ffffffff,8.0,0.0,0.0
843ca87ffffffff,83.0,0.0,0.0
843ca8bffffffff,5.0,0.0,0.0
843ca8dffffffff,10.0,0.0,0.0
843ca91ffffffff,12.0,0.0,0.0
843ca93ffffffff,37.0,0.0,0.0
843ca95ffffffff,12.0,0.0,0.0
843ca97ffffffff,112.0,0.0,0.0
843ca9dffffffff,19.0,0.0,0.0
843cab1ffffffff,56.0,0.0,0.0
843cab7ffffffff,18.0,0.0,0.0
843cab9ffffffff,21.0,0.0,0.0
843cabbffffffff,8.0,0.0,0.0
843cabdffffffff,1.0,0.0,0.0
843cad3ffffffff,1.0,0.0,0.0
843caddffffffff,2.0,0.0,0.0
843cae3ffffffff,3.0,0.0,0.0
843cae5ffffffff,2.0,0.0,0.0
843cb01ffffffff,4.0,0.0,0.0
843cb03ffffffff,63.0,0.0,0.0
843cb07ffffffff,4.0,0.0,0.0
843cb09ffffffff,6.0,0.0,0.0
843cb0bffffffff,12.0,0.0,0.0
843cb0dffffffff,7.0,0.0,0.0
843cb11ffffffff,130.0,0.0,0.0
843cb13ffffffff,28.0,0.0,0.0
843cb15ffffffff,205.0,0.0,0.0
843cb17ffffffff,10.0,0.0,0.0
843cb19ffffffff,98.0,0.0,0.0
843cb1dffffffff,347.0,0.0,0.0
843cb23ffffffff,4.0,0.0,0.0
843cb29ffffffff,2.0,0.0,0.0
843cb2bffffffff,1.0,0.0,0.0
843cb31ffffffff,4.0,0.0,0.0
843cb35ffffffff,9.0,0.0,0.0
843cb39ffffffff,48.0,0.0,0.0
843cb3bffffffff,2.0,0.0,0.0
843cb41ffffffff,33.0,0.0,0.0
843cb45ffffffff,40.0,0.0,0.0
843cb47ffffffff,79.0,0.0,0.0
843cb49ffffffff,2.0,0.0,0.0
843cb4bffffffff,26.0,0.0,0.0
843cb4dffffffff,32.0,0.0,0.0
843cb51ffffffff,10.0,0.0,0.0
843cb53ffffffff,3.0,0.0,0.0
843cb57ffffffff,2.0,0.0,0.0
843cb59ffffffff,13.0,0.0,0.0
843cb5dffffffff,261.0,0.0,0.0
843cb61ffffffff,6.0,0.0,0.0
843cb65ffffffff,48.0,0.0,0.0
843cb67ffffffff,1.0,0.0,0.0
843cb69ffffffff,47.0,0.0,0.0
843cb6bffffffff,44.0,0.0,0.0
843cb6dffffffff,38.0,0.0,0.0
843cc01ffffffff,2.0,0.0,0.0
843cc03ffffffff,2.0,0.0,0.0
843cc0bffffffff,2.0,0.0,0.0
843cc0dffffffff,11.0,0.0,0.0
843cc21ffffffff,12.0,0.0,0.0
843cc27ffffffff,3.0,0.0,0.0
843cc29ffffffff,27.0,0.0,0.0
843cc2bffffffff,2.0,0.0,0.0
843cc2dffffffff,6.0,0.0,0.0
843cc41ffffffff,9.0,0.0,0.0
843cc43ffffffff,37.0,0.0,0.0
843cc45ffffffff,142.0,0.0,0.0
843cc47ffffffff,39.0,0.0,0.0
843cc4bffffffff,49.0,0.0,0.0
843cc51ffffffff,8.0,0.0,0.0
843cc55ffffffff,16.0,0.0,0.0
843cc5bffffffff,23.0,0.0,0.0
843cc5dffffffff,54.0,0.0,0.0
843cc61ffffffff,5.0,0.0,0.0
843cc65ffffffff,6.0,0.0,0.0
843cc67ffffffff,15.0,0.0,0.0
843cc6bffffffff,330.0,0.0,0.0
843cc6dffffffff,4.0,0.0,0.0
843cc83ffffffff,2.0,0.0,0.0
843cca1ffffffff,6.0,0.0,0.0
843ccb5ffffffff,2.0,0.0,0.0
843ccb7ffffffff,5.0,0.0,0.0
843ccc9ffffffff,6.0,0.0,0.0
843ccd5ffffffff,2.0,2.0,0.0
843cd13ffffffff,10.0,0.0,0.0
843cd1bffffffff,36.0,0.0,0.0
843cd41ffffffff,5.0,0.0,0.0
843cd43ffffffff,3.0,0.0,0.0
843cd49ffffffff,8.0,0.0,0.0
843cd4bffffffff,52.0,0.0,0.0
843cd51ffffffff,6.0,0.0,0.0
843cd53ffffffff,12.0,0.0,0.0
843cd55ffffffff,1.0,0.0,0.0
843cd59ffffffff,1.0,0.0,0.0
843cd5bffffffff,36.0,0.0,0.0
843cd91ffffffff,27.0,6.0,0.0
843cdb7ffffffff,2.0,0.0,0.0
843cdbbffffffff,3.0,0.0,0.0
843cdc5ffffffff,2.0,0.0,0.0
843cdcdffffffff,5.0,0.0,0.0
843cde3ffffffff,2.0,0.0,0.0
843cde7ffffffff,2.0,0.0,0.0
843ce01ffffffff,4.0,0.0,0.0
843ce03ffffffff,50.0,0.0,0.0
843ce05ffffffff,3.0,0.0,0.0
843ce09ffffffff,8.0,0.0,0.0
843ce0bffffffff,13.0,0.0,0.0
843ce11ffffffff,94.0,0.0,0.0
843ce13ffffffff,13.0,0.0,0.0
843ce15ffffffff,245.0,0.0,0.0
843ce17ffffffff,3.0,0.0,0.0
843ce19ffffffff,11.0,0.0,0.0
843ce1bffffffff,45.0,0.0,0.0
843ce1dffffffff,19.0,0.0,0.0
843ce29ffffffff,16.0,0.0,0.0
843ce2bffffffff,10.0,0.0,0.0
843ce2dffffffff,33.0,0.0,0.0
843ce31ffffffff,1.0,0.0,0.0
843ce35ffffffff,6.0,0.0,0.0
843ce37ffffffff,2.0,0.0,0.0
843ce3bffffffff,14.0,0.0,0.0
843ce3dffffffff,11.0,0.0,0.0
843ce41ffffffff,21.0,0.0,0.0
843ce43ffffffff,25.0,0.0,0.0
843ce45ffffffff,23.0,0.0,0.0
843ce47ffffffff,27.0,0.0,0.0
843ce4bffffffff,2.0,0.0,0.0
843ce4dffffffff,34.0,0.0,0.0
843ce53ffffffff,2.0,0.0,0.0
843ce55ffffffff,156.0,0.0,0.0
843ce57ffffffff,162.0,0.0,0.0
843ce5bffffffff,4.0,0.0,0.0
843ce5dffffffff,13.0,0.0,0.0
843ce61ffffffff,1.0,0.0,0.0
843ce63ffffffff,3.0,0.0,0.0
843ce81ffffffff,7.0,0.0,0.0
843ce8bffffffff,7.0,0.0,0.0
843ce8dffffffff,2.0,0.0,0.0
843cea1ffffffff,67.0,0.0,0.0
843cea5ffffffff,4.0,0.0,0.0
843cea7ffffffff,46.0,0.0,0.0
843cec1ffffffff,312.0,0.0,0.0
843cec3ffffffff,161.0,0.0,0.0
843cec5ffffffff,3.0,0.0,0.0
843cec9ffffffff,257.0,0.0,0.0
843cecbffffffff,2.0,0.0,0.0
843cecdffffffff,19.0,0.0,0.0
843ced1ffffffff,18.0,0.0,0.0
843ced5ffffffff,3.0,0.0,0.0
843ced9ffffffff,3.0,0.0,0.0
843cedbffffffff,6.0,0.0,0.0
843ceddffffffff,7.0,0.0,0.0
843cf01ffffffff,6.0,0.0,0.0
843cf05ffffffff,45.0,3.0,0.0
843cf07ffffffff,2.0,0.0,0.0
843cf0bffffffff,18.0,0.0,0.0
843cf0dffffffff,113.0,0.0,0.0
843cf11ffffffff,406.0,0.0,0.0
843cf13ffffffff,26.0,0.0,0.0
843cf15ffffffff,9.0,0.0,0.0
