cell_id,Limnodromus griseus,Limnodromus griseus griseus,Limnodromus griseus hendersoni,Limnodromus griseus caurinus
8448b23ffffffff,3434.0,0.0,79.0,0.0
8448b2bffffffff,649.0,0.0,19.0,0.0
8448b31ffffffff,4.0,0.0,0.0,0.0
8448b35ffffffff,67.0,0.0,0.0,0.0
8448b37ffffffff,12.0,0.0,0.0,0.0
8448b3dffffffff,290.0,0.0,10.0,0.0
8448e5bffffffff,1.0,0.0,0.0,0.0
8448f37ffffffff,1.0,0.0,0.0,0.0
8449929ffffffff,3.0,0.0,0.0,0.0
8449931ffffffff,1.0,0.0,0.0,0.0
8449965ffffffff,125.0,0.0,0.0,0.0
8449967ffffffff,8.0,0.0,0.0,0.0
8449a2bffffffff,2.0,0.0,0.0,0.0
8449a89ffffffff,5.0,0.0,0.0,0.0
8449a8dffffffff,19.0,0.0,0.0,0.0
8449a91ffffffff,1.0,0.0,0.0,0.0
8449a93ffffffff,2.0,0.0,0.0,0.0
8449a97ffffffff,14.0,0.0,0.0,0.0
8449a99ffffffff,7.0,0.0,0.0,0.0
8449a9bffffffff,1.0,0.0,0.0,0.0
8449aabffffffff,7.0,0.0,0.0,0.0
8449abdffffffff,4.0,0.0,0.0,0.0
8449ac7ffffffff,4.0,0.0,0.0,0.0
8449ad5ffffffff,4.0,0.0,0.0,0.0
8449ad7ffffffff,5.0,0.0,0.0,0.0
8449b51ffffffff,6.0,0.0,0.0,0.0
8449b55ffffffff,6.0,0.0,0.0,0.0
844c819ffffffff,10.0,0.0,0.0,0.0
844c837ffffffff,19.0,0.0,0.0,0.0
844c867ffffffff,2.0,0.0,0.0,0.0
844c883ffffffff,117.0,0.0,0.0,0.0
844c887ffffffff,5.0,0.0,0.0,0.0
844c8c9ffffffff,5.0,0.0,0.0,0.0
844c933ffffffff,2.0,0.0,0.0,0.0
844c937ffffffff,3.0,0.0,0.0,0.0
844c941ffffffff,2.0,0.0,0.0,0.0
844c94bffffffff,2.0,0.0,0.0,0.0
844c94dffffffff,2.0,0.0,0.0,0.0
844c985ffffffff,9.0,0.0,0.0,0.0
844c9adffffffff,7.0,0.0,0.0,0.0
844caa1ffffffff,2.0,0.0,0.0,0.0
844caa3ffffffff,50.0,0.0,0.0,0.0
844caa5ffffffff,19.0,0.0,0.0,0.0
844cabdffffffff,11.0,0.0,0.0,0.0
844cb25ffffffff,2.0,0.0,0.0,0.0
844cb3dffffffff,2.0,0.0,0.0,0.0
844cc0bffffffff,281.0,0.0,0.0,0.0
844cc53ffffffff,20.0,0.0,0.0,0.0
844cc55ffffffff,4.0,0.0,0.0,0.0
844cc57ffffffff,175.0,0.0,0.0,0.0
844cc59ffffffff,150.0,0.0,0.0,0.0
844cc5dffffffff,97.0,0.0,0.0,0.0
844cc61ffffffff,1.0,0.0,0.0,0.0
844cd09ffffffff,5.0,0.0,0.0,0.0
844cd0dffffffff,31.0,0.0,0.0,0.0
844cd21ffffffff,25.0,0.0,0.0,0.0
844cd45ffffffff,2.0,0.0,0.0,0.0
844cd4dffffffff,4.0,0.0,0.0,0.0
844cd63ffffffff,4.0,0.0,0.0,0.0
844ce85ffffffff,20.0,0.0,0.0,0.0
844ce8bffffffff,1.0,0.0,0.0,0.0
844ce95ffffffff,112.0,0.0,0.0,0.0
844cea9ffffffff,110.0,0.0,0.0,0.0
844ceadffffffff,301.0,0.0,0.0,0.0
844ceb9ffffffff,20.0,0.0,0.0,0.0
844ced5ffffffff,4.0,0.0,0.0,0.0
844cee3ffffffff,2.0,0.0,0.0,0.0
844cee5ffffffff,186.0,0.0,0.0,0.0
844cee7ffffffff,21.0,0.0,0.0,0.0
844cf23ffffffff,8.0,0.0,0.0,0.0
844cf31ffffffff,3.0,0.0,0.0,0.0
844cf35ffffffff,14.0,0.0,0.0,0.0
844d497ffffffff,58.0,0.0,0.0,0.0
844d4bbffffffff,89.0,0.0,0.0,0.0
845e433ffffffff,1.0,0.0,0.0,0.0
845e437ffffffff,14.0,0.0,0.0,0.0
845e461ffffffff,7.0,0.0,0.0,0.0
845e463ffffffff,9.0,0.0,0.0,0.0
845e467ffffffff,4.0,0.0,0.0,0.0
845e4a1ffffffff,2.0,0.0,0.0,0.0
845e4a3ffffffff,3.0,0.0,0.0,0.0
845e4adffffffff,10.0,0.0,0.0,0.0
845e4b7ffffffff,5.0,0.0,0.0,0.0
845e5cbffffffff,97.0,0.0,0.0,0.0
845e5d3ffffffff,13.0,0.0,0.0,0.0
845e5d9ffffffff,7.0,0.0,0.0,0.0
845e5ddffffffff,38.0,0.0,0.0,0.0
845e62dffffffff,21.0,0.0,0.0,0.0
845e667ffffffff,137.0,0.0,0.0,0.0
845e705ffffffff,63.0,0.0,0.0,0.0
845e717ffffffff,8.0,0.0,0.0,0.0
845e719ffffffff,9.0,0.0,0.0,0.0
845e71bffffffff,1.0,0.0,0.0,0.0
845e729ffffffff,61.0,0.0,0.0,0.0
845e72bffffffff,42.0,0.0,0.0,0.0
845f083ffffffff,2.0,0.0,0.0,0.0
845f085ffffffff,2.0,0.0,0.0,0.0
845f087ffffffff,1.0,0.0,0.0,0.0
845f095ffffffff,59.0,0.0,0.0,0.0
845f0e3ffffffff,6.0,0.0,0.0,0.0
845f0e7ffffffff,3.0,0.0,0.0,0.0
845f12bffffffff,44.0,0.0,0.0,0.0
845f13dffffffff,2.0,0.0,0.0,0.0
845f1c3ffffffff,19.0,0.0,0.0,0.0
845f1e9ffffffff,8.0,0.0,0.0,0.0
845f1edffffffff,11.0,0.0,0.0,0.0
845f295ffffffff,5.0,0.0,0.0,0.0
845f49bffffffff,1.0,0.0,0.0,0.0
845f4b3ffffffff,123.0,0.0,0.0,0.0
845f581ffffffff,2.0,0.0,0.0,0.0
845f583ffffffff,135.0,0.0,0.0,0.0
845f587ffffffff,1.0,0.0,0.0,0.0
845f58bffffffff,20.0,0.0,0.0,0.0
845f5b5ffffffff,3.0,0.0,0.0,0.0
845f5bdffffffff,25.0,0.0,0.0,0.0
8466061ffffffff,2.0,0.0,0.0,0.0
8466067ffffffff,33.0,0.0,0.0,0.0
8466119ffffffff,2.0,0.0,0.0,0.0
8466139ffffffff,10.0,0.0,0.0,0.0
84661a5ffffffff,8.0,0.0,0.0,0.0
84661a7ffffffff,1.0,0.0,0.0,0.0
84661adffffffff,13.0,0.0,0.0,0.0
84661ebffffffff,1.0,0.0,0.0,0.0
8466201ffffffff,1.0,0.0,0.0,0.0
846620bffffffff,217.0,12.0,0.0,0.0
8466221ffffffff,81.0,0.0,0.0,0.0
8466223ffffffff,5.0,0.0,0.0,0.0
8466225ffffffff,45.0,0.0,0.0,0.0
846622bffffffff,18.0,0.0,0.0,0.0
8466251ffffffff,5.0,0.0,0.0,0.0
8466257ffffffff,2.0,0.0,0.0,0.0
846625bffffffff,2.0,0.0,0.0,0.0
8466311ffffffff,61.0,0.0,0.0,0.0
8466313ffffffff,41.0,0.0,0.0,0.0
846631bffffffff,8.0,0.0,0.0,0.0
846675dffffffff,2.0,0.0,0.0,0.0
8466849ffffffff,8.0,0.0,0.0,0.0
8466a03ffffffff,64.0,0.0,0.0,0.0
8466a15ffffffff,113.0,0.0,0.0,0.0
8466a1dffffffff,23.0,0.0,0.0,0.0
8466a21ffffffff,2.0,0.0,0.0,0.0
8466a31ffffffff,4.0,0.0,0.0,0.0
8466a39ffffffff,9.0,0.0,0.0,0.0
8466a3dffffffff,2.0,0.0,0.0,0.0
8466a51ffffffff,588.0,0.0,0.0,0.0
8466a57ffffffff,115.0,0.0,0.0,0.0
8466a59ffffffff,7.0,0.0,0.0,0.0
8466a5bffffffff,527.0,0.0,0.0,0.0
8466a5dffffffff,2.0,0.0,0.0,0.0
8466aedffffffff,2.0,0.0,0.0,0.0
8466b09ffffffff,3.0,0.0,0.0,0.0
8466b0bffffffff,56.0,0.0,0.0,0.0
8466b19ffffffff,62.0,0.0,0.0,0.0
8466b45ffffffff,24.0,0.0,0.0,0.0
8466b47ffffffff,7.0,0.0,0.0,0.0
8466b53ffffffff,3.0,0.0,0.0,0.0
8466b57ffffffff,137.0,0.0,0.0,0.0
8466b59ffffffff,86.0,0.0,0.0,0.0
8466b69ffffffff,13.0,0.0,0.0,0.0
8466d05ffffffff,35.0,0.0,0.0,0.0
8466d0dffffffff,12.0,0.0,0.0,0.0
8466d21ffffffff,2.0,0.0,0.0,0.0
8466d25ffffffff,8.0,0.0,0.0,0.0
8466d47ffffffff,31.0,0.0,0.0,0.0
8466d49ffffffff,16.0,0.0,0.0,0.0
8466d6bffffffff,4.0,0.0,0.0,0.0
8466f01ffffffff,47.0,0.0,0.0,0.0
8466f19ffffffff,12.0,0.0,0.0,0.0
8466f47ffffffff,4.0,0.0,0.0,0.0
8466f57ffffffff,2.0,0.0,0.0,0.0
8467253ffffffff,50.0,0.0,0.0,0.0
8467263ffffffff,4.0,0.0,0.0,0.0
8467325ffffffff,8.0,0.0,0.0,0.0
846732dffffffff,8.0,0.0,0.0,0.0
8467407ffffffff,3.0,0.0,0.0,0.0
846740dffffffff,4.0,0.0,0.0,0.0
846742bffffffff,35.0,0.0,0.0,0.0
846742dffffffff,2.0,0.0,0.0,0.0
8467431ffffffff,1.0,0.0,0.0,0.0
846743dffffffff,44.0,0.0,0.0,0.0
8467447ffffffff,194.0,2.0,0.0,0.0
846745bffffffff,3.0,1.0,0.0,0.0
8467461ffffffff,442.0,0.0,0.0,0.0
8467463ffffffff,6.0,0.0,0.0,0.0
846746bffffffff,32.0,0.0,0.0,0.0
846746dffffffff,9.0,0.0,0.0,0.0
84674c9ffffffff,4.0,0.0,0.0,0.0
84674cbffffffff,7.0,0.0,0.0,0.0
84674d9ffffffff,35.0,0.0,0.0,0.0
8467503ffffffff,6.0,0.0,0.0,0.0
8467507ffffffff,1.0,0.0,0.0,0.0
846750bffffffff,1.0,0.0,0.0,0.0
8467521ffffffff,8.0,0.0,0.0,0.0
8467523ffffffff,86.0,0.0,0.0,0.0
846752dffffffff,27.0,0.0,0.0,0.0
846753dffffffff,1.0,0.0,0.0,0.0
8467551ffffffff,51.0,0.0,0.0,0.0
8467553ffffffff,20.0,0.0,0.0,0.0
8467557ffffffff,72.0,0.0,0.0,0.0
8467559ffffffff,31.0,0.0,0.0,0.0
846755dffffffff,1.0,0.0,0.0,0.0
84675b3ffffffff,5.0,0.0,0.0,0.0
8467693ffffffff,20.0,0.0,0.0,0.0
846769bffffffff,2.0,0.0,0.0,0.0
84676b9ffffffff,2.0,0.0,0.0,0.0
8467737ffffffff,146.0,0.0,0.0,0.0
8467801ffffffff,2.0,0.0,0.0,0.0
8467835ffffffff,22.0,0.0,0.0,0.0
846783dffffffff,35.0,0.0,0.0,0.0
84678b3ffffffff,2.0,0.0,0.0,0.0
84679a1ffffffff,7.0,0.0,0.0,0.0
84679a3ffffffff,7.0,0.0,0.0,0.0
84679adffffffff,3.0,0.0,0.0,0.0
84679b3ffffffff,28.0,0.0,0.0,0.0
84679b5ffffffff,57.0,0.0,0.0,0.0
84679b7ffffffff,31.0,0.0,0.0,0.0
846c595ffffffff,2.0,0.0,0.0,0.0
846d041ffffffff,17.0,0.0,0.0,0.0
846d043ffffffff,18.0,0.0,0.0,2.0
846d045ffffffff,41.0,0.0,0.0,0.0
846d053ffffffff,4.0,0.0,0.0,0.0
846d05dffffffff,4.0,0.0,0.0,0.0
846d069ffffffff,186.0,0.0,0.0,0.0
846d141ffffffff,3.0,0.0,0.0,0.0
846d159ffffffff,8.0,0.0,0.0,0.0
846d243ffffffff,4.0,0.0,0.0,0.0
846d251ffffffff,27.0,0.0,0.0,0.0
846d255ffffffff,4.0,0.0,0.0,0.0
846d257ffffffff,1.0,0.0,0.0,0.0
846d2a1ffffffff,1.0,0.0,0.0,0.0
846d2a3ffffffff,52.0,0.0,0.0,0.0
846d2b1ffffffff,28.0,0.0,0.0,0.0
846d2b3ffffffff,147.0,0.0,0.0,0.0
846d2b5ffffffff,1.0,0.0,0.0,0.0
846d2bbffffffff,106.0,0.0,0.0,0.0
846d313ffffffff,33.0,0.0,0.0,0.0
846d34bffffffff,2.0,0.0,0.0,0.0
846d34dffffffff,30.0,0.0,0.0,0.0
846d35bffffffff,42.0,0.0,0.0,0.0
846d601ffffffff,111.0,0.0,11.0,0.0
846d605ffffffff,356.0,0.0,3.0,0.0
846d607ffffffff,54.0,0.0,0.0,0.0
846d60dffffffff,107.0,0.0,9.0,0.0
846d611ffffffff,7.0,0.0,0.0,0.0
846d613ffffffff,93.0,0.0,0.0,0.0
846d639ffffffff,84.0,0.0,0.0,0.0
846d63bffffffff,11.0,0.0,0.0,0.0
846d661ffffffff,108.0,0.0,0.0,0.0
846d663ffffffff,167.0,0.0,8.0,0.0
846d667ffffffff,66.0,0.0,0.0,0.0
846d683ffffffff,156.0,0.0,0.0,0.0
846d687ffffffff,113.0,0.0,0.0,0.0
846d68bffffffff,66.0,0.0,0.0,0.0
846d68dffffffff,77.0,0.0,0.0,0.0
846d695ffffffff,1652.0,0.0,0.0,0.0
846d697ffffffff,288.0,0.0,0.0,0.0
846d6abffffffff,3.0,0.0,0.0,0.0
846d6b1ffffffff,2.0,0.0,0.0,0.0
846d6b9ffffffff,30.0,0.0,0.0,0.0
846d6bbffffffff,59.0,0.0,0.0,0.0
846d6edffffffff,6.0,0.0,0.0,0.0
846d745ffffffff,83.0,0.0,0.0,0.0
846d747ffffffff,7.0,0.0,0.0,0.0
846d751ffffffff,58.0,0.0,0.0,0.0
846d75bffffffff,204.0,0.0,0.0,0.0
846d75dffffffff,90.0,0.0,0.0,0.0
846d769ffffffff,45.0,0.0,0.0,0.0
846d76dffffffff,115.0,0.0,0.0,0.0
8480037ffffffff,3.0,0.0,0.0,0.0
8480089ffffffff,32.0,4.0,0.0,0.0
8480091ffffffff,26.0,0.0,0.0,0.0
8480105ffffffff,1.0,0.0,0.0,0.0
8480107ffffffff,7.0,0.0,0.0,0.0
8480139ffffffff,1.0,0.0,0.0,0.0
8480163ffffffff,2.0,0.0,0.0,0.0
8480165ffffffff,50.0,4.0,0.0,0.0
8480541ffffffff,30.0,0.0,0.0,0.0
848054bffffffff,36.0,0.0,0.0,0.0
8480559ffffffff,16.0,5.0,0.0,0.0
8480737ffffffff,2.0,0.0,0.0,0.0
84818b1ffffffff,52.0,0.0,0.0,0.0
84818b3ffffffff,125.0,6.0,0.0,0.0
84818b5ffffffff,265.0,0.0,0.0,0.0
848e45dffffffff,26.0,0.0,0.0,0.0
848f087ffffffff,3.0,0.0,0.0,0.0
848f0b3ffffffff,25.0,0.0,0.0,0.0
848f0bbffffffff,30.0,0.0,0.0,0.0
848f0ddffffffff,7.0,0.0,0.0,0.0
848f21bffffffff,5.0,0.0,0.0,0.0
848f2a1ffffffff,69.0,0.0,0.0,0.0
848f2a3ffffffff,2.0,0.0,0.0,0.0
848f2a7ffffffff,133.0,0.0,0.0,0.0
848f2b5ffffffff,2.0,0.0,0.0,0.0
848f2e3ffffffff,8.0,0.0,0.0,0.0
848f2ebffffffff,14.0,0.0,0.0,0.0
848f505ffffffff,31.0,0.0,0.0,0.0
848f56dffffffff,4.0,0.0,0.0,0.0
848fa6dffffffff,3.0,0.0,0.0,0.0
84b3313ffffffff,6.0,0.0,0.0,0.0
