cell_id,Corvus corone,Corvus corone corone,Corvus corone orientalis
843969dffffffff,8.0,3.0,0.0
84396c1ffffffff,17.0,0.0,0.0
84396c3ffffffff,88.0,0.0,0.0
84396c5ffffffff,118.0,1.0,0.0
84396c7ffffffff,877.0,2.0,0.0
84396c9ffffffff,4.0,0.0,0.0
84396cbffffffff,12.0,3.0,0.0
84396cdffffffff,5.0,0.0,0.0
84396d1ffffffff,23.0,0.0,0.0
84396d3ffffffff,10.0,0.0,0.0
84396d5ffffffff,33.0,0.0,0.0
84396d7ffffffff,31.0,0.0,0.0
84396d9ffffffff,11.0,0.0,0.0
84396dbffffffff,35.0,0.0,0.0
84396ddffffffff,110.0,3.0,0.0
84396e9ffffffff,60.0,0.0,0.0
84396ebffffffff,78.0,4.0,0.0
84396edffffffff,3.0,0.0,0.0
8439701ffffffff,197.0,0.0,0.0
8439703ffffffff,78.0,0.0,0.0
8439705ffffffff,28.0,0.0,0.0
8439707ffffffff,14.0,0.0,0.0
8439709ffffffff,264.0,0.0,0.0
843970bffffffff,88.0,0.0,0.0
843970dffffffff,25.0,0.0,0.0
8439711ffffffff,460.0,0.0,0.0
8439713ffffffff,77.0,0.0,0.0
8439715ffffffff,18.0,0.0,0.0
8439717ffffffff,13.0,0.0,0.0
8439719ffffffff,224.0,0.0,0.0
843971bffffffff,310.0,0.0,0.0
843971dffffffff,555.0,0.0,0.0
8439721ffffffff,69.0,0.0,0.0
8439723ffffffff,20.0,0.0,0.0
8439725ffffffff,28.0,0.0,0.0
8439727ffffffff,62.0,0.0,0.0
8439729ffffffff,567.0,0.0,0.0
843972bffffffff,10.0,0.0,0.0
843972dffffffff,36.0,0.0,0.0
8439731ffffffff,15.0,0.0,0.0
8439733ffffffff,4.0,0.0,0.0
8439735ffffffff,24.0,0.0,0.0
8439737ffffffff,1.0,0.0,0.0
8439739ffffffff,33.0,0.0,0.0
843973bffffffff,3.0,0.0,0.0
843973dffffffff,8.0,0.0,0.0
8439741ffffffff,655.0,0.0,0.0
8439743ffffffff,93.0,0.0,0.0
8439745ffffffff,245.0,0.0,0.0
8439747ffffffff,247.0,0.0,0.0
8439749ffffffff,953.0,0.0,0.0
843974bffffffff,571.0,0.0,0.0
843974dffffffff,194.0,0.0,0.0
8439751ffffffff,77.0,0.0,0.0
8439753ffffffff,169.0,0.0,0.0
8439755ffffffff,652.0,0.0,0.0
8439757ffffffff,94.0,0.0,0.0
8439759ffffffff,957.0,0.0,0.0
843975bffffffff,418.0,2.0,0.0
843975dffffffff,202.0,0.0,0.0
8439761ffffffff,215.0,0.0,0.0
8439763ffffffff,121.0,0.0,0.0
8439765ffffffff,92.0,0.0,0.0
8439767ffffffff,22.0,0.0,0.0
8439769ffffffff,927.0,0.0,0.0
843976bffffffff,37.0,0.0,0.0
843976dffffffff,338.0,0.0,0.0
843c683ffffffff,3.0,0.0,0.0
843c687ffffffff,2.0,0.0,0.0
843c6a3ffffffff,10.0,0.0,0.0
843c6abffffffff,2.0,0.0,0.0
843c6bdffffffff,4.0,0.0,0.0
843d005ffffffff,5.0,0.0,0.0
843d041ffffffff,7.0,0.0,0.0
843d043ffffffff,2.0,0.0,0.0
843d049ffffffff,26.0,0.0,0.0
843d04dffffffff,300.0,0.0,0.0
843d06bffffffff,4.0,0.0,0.0
843d223ffffffff,2.0,0.0,0.0
843d227ffffffff,2.0,0.0,0.0
843d259ffffffff,1.0,0.0,0.0
843d2cbffffffff,1.0,0.0,0.0
843d343ffffffff,6.0,0.0,0.0
843d34bffffffff,2.0,0.0,0.0
843d359ffffffff,4.0,0.0,0.0
843d35bffffffff,1.0,0.0,0.0
843d35dffffffff,12.0,0.0,0.0
843d61bffffffff,2.0,0.0,0.0
84400d9ffffffff,1.0,0.0,0.0
84401dbffffffff,1.0,0.0,0.0
84404c3ffffffff,2.0,0.0,0.0
84404ddffffffff,5.0,0.0,0.0
8440521ffffffff,2.0,0.0,0.0
844054dffffffff,16.0,0.0,0.0
8440585ffffffff,1.0,0.0,0.0
8440587ffffffff,3.0,0.0,0.0
844058dffffffff,37.0,0.0,0.0
84405b9ffffffff,3.0,0.0,0.0
84405c1ffffffff,5.0,0.0,0.0
84405cbffffffff,2.0,0.0,0.0
8440619ffffffff,1.0,0.0,0.0
84406b7ffffffff,2.0,0.0,0.0
8440899ffffffff,3.0,0.0,0.0
844089dffffffff,2.0,0.0,0.0
84408d3ffffffff,2.0,0.0,0.0
844090dffffffff,2.0,0.0,0.0
8440961ffffffff,2.0,0.0,0.0
84409ddffffffff,1.0,0.0,0.0
8440a69ffffffff,4.0,0.0,0.0
8440a8dffffffff,3.0,0.0,0.0
8440ac5ffffffff,5.0,0.0,0.0
8440b53ffffffff,2.0,0.0,0.0
8440c05ffffffff,5.0,0.0,0.0
8440c15ffffffff,3.0,0.0,1.0
8440c19ffffffff,8.0,0.0,0.0
8440c27ffffffff,37.0,0.0,1.0
8440c29ffffffff,7.0,0.0,0.0
8440c2bffffffff,1.0,0.0,0.0
8440c2dffffffff,3.0,0.0,0.0
8440c39ffffffff,4.0,0.0,0.0
8440c43ffffffff,2.0,0.0,0.0
8440c57ffffffff,1.0,0.0,0.0
8440c59ffffffff,4.0,0.0,0.0
8440c5bffffffff,1.0,0.0,0.0
8440c61ffffffff,1.0,0.0,0.0
8440c69ffffffff,1.0,0.0,0.0
8440c6bffffffff,1.0,0.0,0.0
8440c6dffffffff,2.0,0.0,0.0
8440ce3ffffffff,1.0,0.0,0.0
8440ce7ffffffff,1.0,0.0,0.0
8440ce9ffffffff,1.0,0.0,0.0
8440cebffffffff,2.0,0.0,0.0
8440da9ffffffff,3.0,0.0,0.0
8440dc1ffffffff,8.0,0.0,1.0
8440dc9ffffffff,1.0,0.0,0.0
8440dcdffffffff,3.0,0.0,0.0
8440e11ffffffff,2.0,0.0,0.0
8440e13ffffffff,3.0,0.0,0.0
8440e85ffffffff,3.0,0.0,0.0
8440ec1ffffffff,2.0,0.0,0.0
8440ee5ffffffff,23.0,0.0,0.0
8441919ffffffff,6.0,0.0,0.0
84419a7ffffffff,2.0,0.0,0.0
84419d9ffffffff,10.0,0.0,0.0
84419ddffffffff,13.0,0.0,0.0
84419e1ffffffff,2.0,0.0,0.0
844b26dffffffff,1.0,0.0,0.0
844b60bffffffff,9.0,0.0,0.0
844b60dffffffff,7.0,0.0,0.0
844b615ffffffff,1.0,0.0,0.0
844b61dffffffff,2.0,0.0,0.0
844b621ffffffff,49.0,0.0,0.0
844b625ffffffff,2.0,0.0,0.0
844b629ffffffff,2.0,0.0,0.0
844b62bffffffff,13.0,0.0,0.0
844b62dffffffff,1.0,0.0,0.0
844b643ffffffff,6.0,0.0,0.0
844b647ffffffff,24.0,0.0,0.0
844b649ffffffff,4.0,0.0,0.0
844b653ffffffff,22.0,0.0,0.0
844b657ffffffff,20.0,0.0,0.0
844b659ffffffff,16.0,0.0,0.0
844b661ffffffff,39.0,0.0,0.0
844b663ffffffff,1.0,0.0,0.0
844b665ffffffff,60.0,0.0,0.0
844b669ffffffff,1.0,0.0,0.0
844b66bffffffff,1.0,0.0,0.0
844b66dffffffff,4.0,0.0,0.0
844b6d1ffffffff,4.0,0.0,0.0
844b6d3ffffffff,4.0,0.0,0.0
844b6d9ffffffff,5.0,0.0,0.0
844b70bffffffff,2.0,0.0,0.0
844b71dffffffff,8.0,0.0,0.0
844b73dffffffff,1.0,0.0,0.0
844b751ffffffff,46.0,0.0,3.0
844b753ffffffff,30.0,0.0,0.0
844b757ffffffff,25.0,0.0,0.0
844b759ffffffff,236.0,0.0,6.0
844b75bffffffff,7.0,0.0,0.0
