cell_id,Caracara plancus,Caracara plancus cheriway,Caracara plancus plancus
84819d3ffffffff,22.0,0.0,9.0
84819d9ffffffff,83.0,0.0,40.0
84819dbffffffff,3.0,0.0,3.0
8481a11ffffffff,2.0,0.0,2.0
8481a13ffffffff,2.0,0.0,0.0
8481a17ffffffff,6.0,0.0,6.0
8481a1bffffffff,2.0,0.0,1.0
8481a33ffffffff,4.0,0.0,4.0
8481a8bffffffff,2.0,0.0,2.0
8481a8dffffffff,1.0,0.0,0.0
8481a91ffffffff,1.0,0.0,0.0
8481a93ffffffff,4.0,0.0,4.0
8481a99ffffffff,6.0,0.0,5.0
8481a9bffffffff,5.0,0.0,2.0
8481ac3ffffffff,9.0,0.0,8.0
8481ad1ffffffff,50.0,0.0,42.0
8481ad5ffffffff,8.0,0.0,7.0
8481ad9ffffffff,1.0,0.0,0.0
8481addffffffff,2.0,0.0,0.0
8481ae5ffffffff,1.0,0.0,0.0
8481aedffffffff,1.0,0.0,1.0
848a003ffffffff,24.0,0.0,23.0
848a00bffffffff,14.0,0.0,8.0
848a01dffffffff,4.0,0.0,2.0
848a051ffffffff,15.0,0.0,10.0
848a059ffffffff,13.0,0.0,6.0
848a05bffffffff,17.0,0.0,16.0
848a05dffffffff,5.0,0.0,1.0
848a069ffffffff,10.0,0.0,8.0
848a157ffffffff,2.0,0.0,0.0
848a1a7ffffffff,5.0,0.0,4.0
848a1abffffffff,4.0,0.0,0.0
848a1b1ffffffff,1.0,0.0,0.0
848a213ffffffff,7.0,0.0,7.0
848a21bffffffff,1.0,0.0,1.0
848a223ffffffff,2.0,0.0,0.0
848a227ffffffff,2.0,0.0,2.0
848a235ffffffff,4.0,0.0,4.0
848a23bffffffff,1.0,0.0,1.0
848a249ffffffff,5.0,0.0,0.0
848a25bffffffff,2.0,0.0,2.0
848a2edffffffff,2.0,0.0,1.0
848a317ffffffff,6.0,0.0,4.0
848a337ffffffff,2.0,0.0,2.0
848a459ffffffff,8.0,4.0,1.0
848a45bffffffff,8.0,4.0,0.0
848a45dffffffff,16.0,9.0,0.0
848a637ffffffff,2.0,0.0,0.0
848a699ffffffff,9.0,0.0,7.0
848a6d3ffffffff,45.0,0.0,13.0
848a6d7ffffffff,17.0,0.0,8.0
848a6d9ffffffff,6.0,0.0,0.0
848a6dbffffffff,10.0,0.0,0.0
848a73dffffffff,2.0,0.0,2.0
848a809ffffffff,3.0,0.0,2.0
848a827ffffffff,3.0,0.0,3.0
848a8c1ffffffff,8.0,0.0,6.0
848a8cbffffffff,2.0,0.0,0.0
848a8cdffffffff,8.0,0.0,8.0
848a8e1ffffffff,1.0,0.0,1.0
848a8edffffffff,1.0,0.0,0.0
848a927ffffffff,8.0,0.0,8.0
848a999ffffffff,3.0,0.0,0.0
848a9c1ffffffff,6.0,0.0,6.0
848a9c5ffffffff,4.0,0.0,0.0
848a9d9ffffffff,1.0,0.0,1.0
848aa93ffffffff,6.0,0.0,2.0
848aa9dffffffff,7.0,0.0,7.0
848aaa3ffffffff,6.0,0.0,6.0
848aaa5ffffffff,11.0,0.0,11.0
848aab1ffffffff,5.0,0.0,5.0
848aab3ffffffff,5.0,0.0,3.0
848aab5ffffffff,2.0,0.0,0.0
848aab9ffffffff,8.0,0.0,6.0
848aabdffffffff,2.0,0.0,0.0
848aad3ffffffff,1.0,0.0,1.0
848aadbffffffff,2.0,0.0,0.0
848ab65ffffffff,2.0,0.0,2.0
848ad13ffffffff,23.0,19.0,0.0
848ad57ffffffff,2.0,2.0,0.0
848ad85ffffffff,2.0,2.0,0.0
848ad8dffffffff,4.0,2.0,0.0
848ada3ffffffff,25.0,22.0,0.0
848ada5ffffffff,1.0,1.0,0.0
848ada9ffffffff,55.0,49.0,0.0
848adabffffffff,15.0,8.0,0.0
848adb1ffffffff,15.0,9.0,0.0
848adb5ffffffff,4.0,4.0,0.0
848adb7ffffffff,3.0,3.0,0.0
848adb9ffffffff,2.0,2.0,0.0
848adbbffffffff,3.0,2.0,0.0
848adbdffffffff,8.0,6.0,0.0
848adc5ffffffff,16.0,11.0,0.0
848ade3ffffffff,13.0,12.0,0.0
848adebffffffff,4.0,4.0,0.0
848af09ffffffff,15.0,0.0,6.0
848af11ffffffff,2.0,0.0,0.0
848af29ffffffff,19.0,0.0,8.0
848af2dffffffff,2.0,0.0,2.0
848af41ffffffff,1.0,0.0,0.0
848af43ffffffff,6.0,0.0,0.0
848af45ffffffff,21.0,0.0,9.0
848af47ffffffff,5.0,0.0,1.0
848af4dffffffff,2.0,0.0,2.0
848af61ffffffff,33.0,0.0,9.0
848af63ffffffff,11.0,0.0,5.0
848af67ffffffff,3.0,0.0,3.0
848af69ffffffff,54.0,0.0,41.0
848af6bffffffff,8.0,0.0,1.0
848af6dffffffff,5.0,0.0,0.0
848b001ffffffff,6.0,0.0,6.0
848b009ffffffff,5.0,0.0,4.0
848b01bffffffff,9.0,0.0,1.0
848b01dffffffff,2.0,0.0,2.0
848b043ffffffff,3.0,0.0,0.0
848b045ffffffff,8.0,0.0,1.0
848b047ffffffff,1.0,0.0,0.0
848b05dffffffff,17.0,0.0,7.0
848b061ffffffff,2.0,0.0,2.0
848b065ffffffff,2.0,0.0,2.0
848b06dffffffff,3.0,0.0,3.0
848b085ffffffff,5.0,0.0,0.0
848b08bffffffff,6.0,0.0,6.0
848b08dffffffff,2.0,0.0,0.0
848b093ffffffff,2.0,0.0,2.0
848b0a3ffffffff,2.0,0.0,0.0
848b0b5ffffffff,1.0,0.0,0.0
848b0bdffffffff,5.0,0.0,0.0
848b0c1ffffffff,31.0,0.0,18.0
848b0c3ffffffff,11.0,0.0,0.0
848b0c5ffffffff,1.0,0.0,1.0
848b0c7ffffffff,12.0,0.0,3.0
848b0c9ffffffff,68.0,0.0,38.0
848b0cbffffffff,3.0,0.0,0.0
848b0cdffffffff,26.0,0.0,19.0
848b0d1ffffffff,231.0,0.0,92.0
848b0d3ffffffff,11.0,0.0,11.0
848b0d5ffffffff,23.0,0.0,11.0
848b0d9ffffffff,11.0,0.0,0.0
848b0dbffffffff,15.0,0.0,10.0
848b0ddffffffff,6.0,0.0,0.0
848b0e1ffffffff,5.0,0.0,0.0
848b0e5ffffffff,4.0,0.0,0.0
848b0e7ffffffff,11.0,0.0,2.0
848b105ffffffff,13.0,0.0,12.0
848b10dffffffff,1.0,0.0,1.0
848b11dffffffff,2.0,0.0,0.0
848b129ffffffff,6.0,0.0,6.0
848b131ffffffff,2.0,0.0,2.0
848b137ffffffff,1.0,0.0,0.0
848b1c5ffffffff,2.0,0.0,0.0
848b1e1ffffffff,4.0,0.0,4.0
848b1e5ffffffff,2.0,0.0,2.0
848b1edffffffff,1.0,0.0,1.0
848b201ffffffff,43.0,0.0,17.0
848b203ffffffff,38.0,0.0,31.0
848b205ffffffff,68.0,0.0,31.0
848b207ffffffff,3.0,0.0,3.0
848b20bffffffff,77.0,0.0,50.0
848b20dffffffff,5.0,0.0,0.0
848b213ffffffff,2.0,0.0,2.0
848b215ffffffff,2.0,0.0,0.0
848b217ffffffff,3.0,0.0,3.0
848b21bffffffff,3.0,0.0,3.0
848b21dffffffff,4.0,0.0,2.0
848b221ffffffff,303.0,0.0,161.0
848b223ffffffff,193.0,0.0,146.0
848b225ffffffff,28.0,0.0,15.0
848b227ffffffff,24.0,0.0,19.0
848b229ffffffff,33.0,0.0,9.0
848b22bffffffff,2.0,0.0,2.0
848b22dffffffff,430.0,0.0,227.0
848b231ffffffff,2.0,0.0,2.0
848b235ffffffff,11.0,0.0,9.0
848b239ffffffff,2.0,0.0,2.0
848b23bffffffff,6.0,0.0,6.0
848b23dffffffff,44.0,0.0,44.0
848b241ffffffff,12.0,0.0,12.0
848b243ffffffff,4.0,0.0,4.0
848b247ffffffff,10.0,0.0,6.0
848b249ffffffff,2.0,0.0,2.0
848b24bffffffff,2.0,0.0,2.0
848b251ffffffff,16.0,0.0,11.0
848b259ffffffff,17.0,0.0,13.0
848b25dffffffff,10.0,0.0,9.0
848b261ffffffff,17.0,0.0,15.0
848b267ffffffff,5.0,0.0,2.0
848b269ffffffff,39.0,0.0,24.0
848b297ffffffff,2.0,0.0,2.0
848b2a3ffffffff,5.0,0.0,5.0
848b2a5ffffffff,67.0,0.0,30.0
848b2a7ffffffff,214.0,0.0,101.0
848b2b3ffffffff,6.0,0.0,0.0
848b2b5ffffffff,6.0,0.0,3.0
848b2c5ffffffff,3.0,0.0,3.0
848b2c9ffffffff,51.0,0.0,39.0
848b2cdffffffff,18.0,0.0,9.0
848b2e9ffffffff,7.0,0.0,4.0
848b2edffffffff,5.0,0.0,5.0
848b311ffffffff,4.0,0.0,4.0
848b313ffffffff,6.0,0.0,6.0
848b315ffffffff,41.0,0.0,23.0
848b319ffffffff,2.0,0.0,0.0
848b31bffffffff,19.0,0.0,15.0
848b329ffffffff,2.0,0.0,2.0
848b343ffffffff,3.0,0.0,0.0
848b345ffffffff,11.0,0.0,11.0
848b363ffffffff,12.0,0.0,10.0
848b369ffffffff,6.0,0.0,3.0
848b36dffffffff,1.0,0.0,0.0
848b401ffffffff,8.0,0.0,8.0
848b40dffffffff,19.0,0.0,7.0
848b429ffffffff,2.0,0.0,0.0
848b445ffffffff,18.0,0.0,2.0
848b449ffffffff,12.0,0.0,12.0
848b44bffffffff,8.0,0.0,7.0
848b44dffffffff,56.0,0.0,38.0
848b459ffffffff,22.0,0.0,18.0
848b511ffffffff,5.0,0.0,5.0
848b513ffffffff,5.0,0.0,5.0
848b51dffffffff,2.0,0.0,0.0
848b525ffffffff,2.0,0.0,2.0
848b52dffffffff,2.0,0.0,0.0
848b531ffffffff,2.0,0.0,0.0
848b535ffffffff,2.0,0.0,2.0
848b53dffffffff,2.0,0.0,0.0
848b561ffffffff,4.0,0.0,1.0
848b563ffffffff,7.0,0.0,3.0
848b567ffffffff,12.0,0.0,7.0
848b56bffffffff,6.0,0.0,5.0
848b5cdffffffff,9.0,0.0,3.0
848b5d1ffffffff,1.0,0.0,1.0
848b617ffffffff,45.0,0.0,22.0
848b619ffffffff,1.0,0.0,0.0
848b61bffffffff,11.0,0.0,5.0
848b623ffffffff,1.0,0.0,1.0
848b627ffffffff,9.0,0.0,8.0
848b633ffffffff,49.0,0.0,44.0
848b635ffffffff,9.0,0.0,4.0
848b637ffffffff,94.0,0.0,81.0
848b639ffffffff,2.0,0.0,1.0
848b63bffffffff,59.0,0.0,42.0
848b63dffffffff,6.0,0.0,4.0
848b6e5ffffffff,1.0,0.0,1.0
848b6edffffffff,33.0,0.0,31.0
848b709ffffffff,9.0,0.0,2.0
848b70dffffffff,1.0,0.0,1.0
848b713ffffffff,108.0,0.0,81.0
848b717ffffffff,3.0,0.0,2.0
848b71bffffffff,4.0,0.0,0.0
848b72dffffffff,14.0,0.0,11.0
848b745ffffffff,7.0,0.0,3.0
848b747ffffffff,4.0,0.0,2.0
848b74bffffffff,5.0,0.0,3.0
848b761ffffffff,23.0,0.0,12.0
848b765ffffffff,3.0,0.0,3.0
848b767ffffffff,4.0,0.0,4.0
848b76bffffffff,58.0,0.0,5.0
848b76dffffffff,2.0,0.0,2.0
848b821ffffffff,3.0,0.0,2.0
848b839ffffffff,2.0,0.0,2.0
848b849ffffffff,46.0,0.0,28.0
848b881ffffffff,12.0,0.0,2.0
848b889ffffffff,11.0,0.0,0.0
848b8a5ffffffff,2.0,0.0,0.0
848b999ffffffff,19.0,0.0,8.0
848b99dffffffff,19.0,0.0,13.0
848b9cdffffffff,6.0,0.0,6.0
848b9d1ffffffff,17.0,0.0,9.0
848b9d3ffffffff,2.0,0.0,1.0
848b9d5ffffffff,104.0,0.0,70.0
848b9d7ffffffff,11.0,0.0,3.0
848ba09ffffffff,12.0,0.0,12.0
848ba0dffffffff,9.0,0.0,9.0
848ba21ffffffff,6.0,0.0,6.0
848ba25ffffffff,4.0,0.0,4.0
848ba2bffffffff,4.0,0.0,4.0
848ba2dffffffff,2.0,0.0,2.0
848ba47ffffffff,4.0,0.0,4.0
848ba49ffffffff,2.0,0.0,2.0
848ba4bffffffff,1.0,0.0,1.0
848ba55ffffffff,15.0,0.0,0.0
848ba5dffffffff,2.0,0.0,2.0
848ba63ffffffff,46.0,0.0,46.0
848ba65ffffffff,65.0,0.0,54.0
848ba6dffffffff,147.0,0.0,113.0
848bacbffffffff,1.0,0.0,0.0
848bb41ffffffff,2.0,0.0,2.0
848bb4bffffffff,2.0,0.0,2.0
848bb53ffffffff,4.0,0.0,0.0
848bb59ffffffff,441.0,0.0,303.0
848f081ffffffff,16.0,11.0,0.0
848f083ffffffff,1.0,1.0,0.0
848f087ffffffff,15.0,7.0,0.0
848f089ffffffff,5.0,5.0,0.0
848f08bffffffff,3.0,2.0,0.0
848f091ffffffff,3.0,3.0,0.0
848f093ffffffff,22.0,16.0,0.0
848f095ffffffff,183.0,156.0,0.0
848f097ffffffff,2.0,2.0,0.0
848f099ffffffff,77.0,56.0,0.0
848f09dffffffff,15.0,14.0,0.0
848f0b3ffffffff,12.0,8.0,0.0
848f0b9ffffffff,23.0,17.0,0.0
848f0bbffffffff,85.0,79.0,0.0
848f0c3ffffffff,5.0,5.0,0.0
848f0d1ffffffff,26.0,19.0,0.0
848f0d3ffffffff,70.0,32.0,0.0
848f0d5ffffffff,49.0,28.0,0.0
848f0d7ffffffff,89.0,43.0,0.0
848f0d9ffffffff,22.0,12.0,0.0
848f0dbffffffff,228.0,157.0,0.0
848f0ddffffffff,47.0,29.0,0.0
848f281ffffffff,2.0,2.0,0.0
848f283ffffffff,3.0,3.0,0.0
848f285ffffffff,2.0,0.0,0.0
848f287ffffffff,12.0,10.0,0.0
848f295ffffffff,1.0,1.0,0.0
848f2a1ffffffff,48.0,22.0,0.0
848f2a3ffffffff,107.0,58.0,0.0
848f2a7ffffffff,69.0,38.0,0.0
848f2a9ffffffff,26.0,14.0,0.0
848f2abffffffff,17.0,5.0,0.0
848f2b3ffffffff,7.0,7.0,0.0
848f2b5ffffffff,42.0,24.0,0.0
848f2b9ffffffff,159.0,99.0,0.0
848f2bbffffffff,156.0,76.0,0.0
848f2bdffffffff,40.0,21.0,0.0
848f2e1ffffffff,2.0,0.0,0.0
848f2e3ffffffff,9.0,3.0,0.0
848f401ffffffff,10.0,0.0,6.0
848f407ffffffff,9.0,0.0,4.0
848f409ffffffff,1.0,0.0,1.0
848f43dffffffff,1.0,0.0,0.0
848f44bffffffff,1.0,0.0,1.0
848f461ffffffff,13.0,0.0,10.0
848f463ffffffff,6.0,0.0,3.0
848f501ffffffff,123.0,90.0,0.0
848f503ffffffff,2.0,0.0,0.0
848f505ffffffff,270.0,165.0,0.0
848f507ffffffff,11.0,9.0,0.0
848f509ffffffff,1.0,1.0,0.0
848f50dffffffff,148.0,110.0,0.0
848f543ffffffff,2.0,2.0,0.0
848f545ffffffff,21.0,19.0,0.0
848f547ffffffff,8.0,4.0,0.0
848f54bffffffff,6.0,0.0,0.0
848f54dffffffff,13.0,13.0,0.0
848f559ffffffff,3.0,0.0,3.0
848f563ffffffff,19.0,12.0,0.0
848f569ffffffff,5.0,3.0,0.0
848f56bffffffff,13.0,5.0,0.0
848f56dffffffff,3.0,3.0,0.0
848f5dbffffffff,2.0,0.0,0.0
848f61bffffffff,3.0,0.0,0.0
848f767ffffffff,6.0,6.0,0.0
84a5961ffffffff,17.0,0.0,16.0
84a5967ffffffff,1.0,0.0,1.0
84a5969ffffffff,175.0,0.0,153.0
84a596dffffffff,6.0,0.0,3.0
84a8001ffffffff,15.0,0.0,13.0
84a8005ffffffff,6.0,0.0,6.0
84a8009ffffffff,10.0,0.0,9.0
84a800dffffffff,7.0,0.0,7.0
84a8011ffffffff,5.0,0.0,3.0
84a8013ffffffff,14.0,0.0,6.0
84a8019ffffffff,32.0,0.0,27.0
84a801bffffffff,113.0,0.0,64.0
84a8025ffffffff,14.0,0.0,10.0
84a8027ffffffff,1.0,0.0,0.0
84a802dffffffff,34.0,0.0,29.0
84a8031ffffffff,1.0,0.0,0.0
84a8033ffffffff,6.0,0.0,6.0
84a8035ffffffff,3.0,0.0,0.0
84a8037ffffffff,2.0,0.0,2.0
84a803dffffffff,8.0,0.0,4.0
84a8041ffffffff,4.0,0.0,2.0
84a8043ffffffff,10.0,0.0,7.0
84a8049ffffffff,55.0,0.0,55.0
84a804bffffffff,10.0,0.0,5.0
84a804dffffffff,122.0,0.0,92.0
84a8055ffffffff,15.0,0.0,10.0
84a8057ffffffff,11.0,0.0,3.0
84a805dffffffff,55.0,0.0,53.0
84a8061ffffffff,31.0,0.0,21.0
84a8063ffffffff,9.0,0.0,7.0
84a8065ffffffff,11.0,0.0,11.0
84a8067ffffffff,165.0,0.0,83.0
84a8069ffffffff,38.0,0.0,30.0
84a806bffffffff,3.0,0.0,3.0
84a806dffffffff,7.0,0.0,7.0
84a808dffffffff,18.0,0.0,14.0
84a809dffffffff,2.0,0.0,0.0
84a80a1ffffffff,4.0,0.0,4.0
84a80a5ffffffff,13.0,0.0,13.0
84a80a7ffffffff,6.0,0.0,6.0
84a80a9ffffffff,1.0,0.0,0.0
84a80b1ffffffff,7.0,0.0,5.0
84a80b3ffffffff,2.0,0.0,2.0
84a80b5ffffffff,3.0,0.0,1.0
84a80c3ffffffff,44.0,0.0,15.0
84a80cdffffffff,5.0,0.0,2.0
84a80d3ffffffff,1.0,0.0,0.0
84a80d5ffffffff,6.0,0.0,2.0
84a80d9ffffffff,8.0,0.0,8.0
84a80dbffffffff,2.0,0.0,2.0
84a80ddffffffff,5.0,0.0,2.0
84a80e1ffffffff,7.0,0.0,5.0
84a80e3ffffffff,22.0,0.0,22.0
84a80edffffffff,1.0,0.0,0.0
84a8101ffffffff,2085.0,0.0,1432.0
84a8103ffffffff,389.0,0.0,261.0
84a8105ffffffff,838.0,0.0,460.0
84a8107ffffffff,794.0,0.0,520.0
84a8109ffffffff,290.0,0.0,205.0
84a810bffffffff,153.0,0.0,90.0
84a810dffffffff,455.0,0.0,132.0
84a8111ffffffff,5.0,0.0,2.0
84a8113ffffffff,158.0,0.0,122.0
84a8115ffffffff,374.0,0.0,277.0
84a8117ffffffff,103.0,0.0,81.0
84a8119ffffffff,43.0,0.0,21.0
84a811bffffffff,14.0,0.0,12.0
84a811dffffffff,64.0,0.0,34.0
84a8121ffffffff,68.0,0.0,52.0
84a8123ffffffff,241.0,0.0,116.0
84a8125ffffffff,133.0,0.0,91.0
84a8127ffffffff,694.0,0.0,525.0
84a8129ffffffff,218.0,0.0,115.0
84a812bffffffff,381.0,0.0,229.0
84a812dffffffff,137.0,0.0,109.0
84a8131ffffffff,331.0,0.0,257.0
84a8133ffffffff,23.0,0.0,6.0
84a8135ffffffff,8.0,0.0,2.0
84a8137ffffffff,8.0,0.0,4.0
84a8139ffffffff,350.0,0.0,275.0
84a813bffffffff,296.0,0.0,207.0
84a813dffffffff,84.0,0.0,58.0
84a8143ffffffff,620.0,0.0,334.0
84a8147ffffffff,8.0,0.0,0.0
84a8151ffffffff,4.0,0.0,1.0
84a8153ffffffff,128.0,0.0,91.0
84a8155ffffffff,241.0,0.0,123.0
84a8157ffffffff,210.0,0.0,143.0
84a8159ffffffff,2.0,0.0,2.0
84a815bffffffff,185.0,0.0,165.0
84a815dffffffff,5.0,0.0,0.0
84a8163ffffffff,82.0,0.0,57.0
84a8167ffffffff,61.0,0.0,28.0
84a8181ffffffff,11.0,0.0,6.0
84a8183ffffffff,3.0,0.0,0.0
84a8185ffffffff,98.0,0.0,54.0
84a8187ffffffff,80.0,0.0,48.0
84a8189ffffffff,8.0,0.0,8.0
84a818bffffffff,3.0,0.0,0.0
84a818dffffffff,122.0,0.0,82.0
84a8191ffffffff,5.0,0.0,5.0
84a8193ffffffff,3.0,0.0,3.0
84a8195ffffffff,111.0,0.0,77.0
84a8197ffffffff,18.0,0.0,6.0
84a8199ffffffff,10.0,0.0,8.0
84a81a1ffffffff,24.0,0.0,16.0
84a81a3ffffffff,2.0,0.0,2.0
84a81a5ffffffff,11.0,0.0,9.0
84a81a7ffffffff,11.0,0.0,11.0
84a81a9ffffffff,29.0,0.0,9.0
84a81abffffffff,59.0,0.0,32.0
84a81adffffffff,19.0,0.0,4.0
84a81b1ffffffff,30.0,0.0,17.0
84a81b3ffffffff,15.0,0.0,8.0
84a81b9ffffffff,8.0,0.0,4.0
84a81bbffffffff,69.0,0.0,38.0
84a81bdffffffff,6.0,0.0,4.0
84a81c1ffffffff,2.0,0.0,2.0
84a81c3ffffffff,58.0,0.0,4.0
84a81c5ffffffff,8.0,0.0,5.0
84a81c7ffffffff,52.0,0.0,46.0
84a81c9ffffffff,1.0,0.0,0.0
84a81cbffffffff,3.0,0.0,2.0
84a81cdffffffff,481.0,0.0,293.0
84a81d1ffffffff,12.0,0.0,6.0
84a81d5ffffffff,2.0,0.0,2.0
84a81d9ffffffff,58.0,0.0,41.0
84a81ddffffffff,13.0,0.0,7.0
84a81e1ffffffff,261.0,0.0,223.0
84a81e3ffffffff,109.0,0.0,49.0
84a81e5ffffffff,2.0,0.0,2.0
84a81e7ffffffff,29.0,0.0,26.0
84a81e9ffffffff,504.0,0.0,385.0
84a81ebffffffff,76.0,0.0,60.0
84a81edffffffff,2038.0,0.0,1660.0
84a8203ffffffff,21.0,0.0,11.0
84a8207ffffffff,6.0,0.0,4.0
84a8209ffffffff,2.0,0.0,0.0
84a8211ffffffff,9.0,0.0,5.0
84a8213ffffffff,6.0,0.0,3.0
84a8215ffffffff,4.0,0.0,4.0
84a8217ffffffff,2.0,0.0,2.0
84a8219ffffffff,13.0,0.0,11.0
84a821bffffffff,11.0,0.0,9.0
84a8221ffffffff,2.0,0.0,0.0
84a8223ffffffff,2.0,0.0,0.0
84a8225ffffffff,8.0,0.0,8.0
84a8227ffffffff,2.0,0.0,2.0
84a8229ffffffff,4.0,0.0,0.0
84a822bffffffff,23.0,0.0,14.0
84a822dffffffff,2.0,0.0,0.0
84a8231ffffffff,4.0,0.0,4.0
84a8235ffffffff,9.0,0.0,7.0
84a8237ffffffff,23.0,0.0,23.0
84a823dffffffff,2.0,0.0,2.0
84a8241ffffffff,34.0,0.0,0.0
84a8245ffffffff,61.0,0.0,2.0
84a8247ffffffff,13.0,0.0,0.0
84a8249ffffffff,1.0,0.0,0.0
84a824bffffffff,3.0,0.0,0.0
84a824dffffffff,3.0,0.0,0.0
84a8253ffffffff,2.0,0.0,2.0
84a8255ffffffff,1.0,0.0,0.0
84a8257ffffffff,46.0,0.0,24.0
84a825bffffffff,6.0,0.0,0.0
84a8261ffffffff,3.0,0.0,3.0
84a826bffffffff,6.0,0.0,0.0
84a826dffffffff,9.0,0.0,9.0
84a8287ffffffff,17.0,0.0,12.0
84a8289ffffffff,4.0,0.0,2.0
84a8291ffffffff,16.0,0.0,13.0
84a8293ffffffff,2.0,0.0,0.0
84a82a1ffffffff,3.0,0.0,3.0
84a82a5ffffffff,3.0,0.0,0.0
84a82a7ffffffff,8.0,0.0,0.0
84a82abffffffff,2.0,0.0,2.0
84a82b9ffffffff,12.0,0.0,12.0
84a82bdffffffff,19.0,0.0,17.0
84a82c3ffffffff,2.0,0.0,2.0
84a82c5ffffffff,7.0,0.0,0.0
84a82c9ffffffff,16.0,0.0,0.0
84a82cbffffffff,1.0,0.0,0.0
84a82d1ffffffff,5.0,0.0,5.0
84a82d3ffffffff,8.0,0.0,6.0
84a82d9ffffffff,1.0,0.0,1.0
84a82dbffffffff,8.0,0.0,6.0
84a82ddffffffff,14.0,0.0,12.0
84a82e1ffffffff,5.0,0.0,2.0
84a82e3ffffffff,7.0,0.0,7.0
84a82e5ffffffff,1.0,0.0,0.0
84a82e7ffffffff,6.0,0.0,4.0
84a8311ffffffff,62.0,0.0,57.0
84a8313ffffffff,107.0,0.0,79.0
84a8315ffffffff,31.0,0.0,22.0
84a8317ffffffff,49.0,0.0,40.0
84a8319ffffffff,18.0,0.0,8.0
84a831bffffffff,141.0,0.0,118.0
84a831dffffffff,34.0,0.0,23.0
84a8331ffffffff,4.0,0.0,4.0
84a8333ffffffff,101.0,0.0,71.0
84a8337ffffffff,43.0,0.0,28.0
84a833bffffffff,22.0,0.0,15.0
84a834bffffffff,11.0,0.0,0.0
84a8351ffffffff,14.0,0.0,10.0
84a8353ffffffff,41.0,0.0,36.0
84a8357ffffffff,40.0,0.0,30.0
84a8359ffffffff,10.0,0.0,6.0
84a835bffffffff,15.0,0.0,10.0
84a835dffffffff,13.0,0.0,2.0
84a8401ffffffff,2.0,0.0,2.0
84a8403ffffffff,178.0,0.0,148.0
84a8405ffffffff,29.0,0.0,3.0
84a840bffffffff,2.0,0.0,0.0
84a840dffffffff,561.0,0.0,419.0
84a8411ffffffff,60.0,0.0,34.0
84a8413ffffffff,4.0,0.0,0.0
84a8415ffffffff,1.0,0.0,0.0
84a8417ffffffff,8.0,0.0,0.0
84a841bffffffff,2.0,0.0,2.0
84a841dffffffff,2.0,0.0,2.0
84a8421ffffffff,28.0,0.0,0.0
84a8425ffffffff,3.0,0.0,0.0
84a8429ffffffff,4.0,0.0,4.0
84a842bffffffff,22.0,0.0,17.0
84a8439ffffffff,16.0,0.0,2.0
84a8441ffffffff,11.0,0.0,6.0
84a8447ffffffff,9.0,0.0,6.0
84a8449ffffffff,2.0,0.0,2.0
84a844dffffffff,61.0,0.0,46.0
84a8453ffffffff,2.0,0.0,2.0
84a845bffffffff,63.0,0.0,45.0
84a8461ffffffff,72.0,0.0,25.0
84a8463ffffffff,504.0,0.0,221.0
84a8465ffffffff,22.0,0.0,12.0
84a8469ffffffff,2.0,0.0,2.0
84a84a3ffffffff,12.0,0.0,6.0
84a84a5ffffffff,17.0,0.0,13.0
84a84b5ffffffff,2.0,0.0,2.0
84a84e1ffffffff,3.0,0.0,3.0
84a84e7ffffffff,9.0,0.0,5.0
84a84edffffffff,3.0,0.0,1.0
84a8501ffffffff,5.0,0.0,0.0
84a850bffffffff,6.0,0.0,3.0
84a8513ffffffff,1.0,0.0,0.0
84a8519ffffffff,2.0,0.0,2.0
84a851bffffffff,2.0,0.0,0.0
84a8527ffffffff,16.0,0.0,16.0
84a8535ffffffff,3.0,0.0,0.0
84a8539ffffffff,2.0,0.0,0.0
84a8559ffffffff,56.0,0.0,41.0
84a855dffffffff,39.0,0.0,20.0
84a8565ffffffff,1.0,0.0,0.0
84a856dffffffff,2.0,0.0,1.0
84a8591ffffffff,2901.0,0.0,1808.0
84a8593ffffffff,33.0,0.0,26.0
84a8597ffffffff,42.0,0.0,33.0
84a8599ffffffff,1265.0,0.0,856.0
84a859bffffffff,24.0,0.0,14.0
84a85a1ffffffff,6.0,0.0,6.0
84a85a5ffffffff,3.0,0.0,1.0
84a85a7ffffffff,1.0,0.0,0.0
84a85b3ffffffff,20.0,0.0,17.0
84a85b7ffffffff,79.0,0.0,63.0
84a85b9ffffffff,25.0,0.0,7.0
84a85bbffffffff,2.0,0.0,0.0
84a85cbffffffff,1.0,0.0,0.0
84a85d1ffffffff,2.0,0.0,2.0
84a85d3ffffffff,2380.0,0.0,1461.0
84a85d7ffffffff,243.0,0.0,167.0
84a85dbffffffff,4.0,0.0,4.0
84a8601ffffffff,24.0,0.0,13.0
84a8603ffffffff,5.0,0.0,0.0
84a8605ffffffff,52.0,0.0,31.0
84a8607ffffffff,6.0,0.0,6.0
84a860dffffffff,68.0,0.0,55.0
84a8615ffffffff,5.0,0.0,0.0
84a8617ffffffff,5.0,0.0,0.0
84a8621ffffffff,1.0,0.0,0.0
84a8623ffffffff,2.0,0.0,0.0
84a8627ffffffff,1.0,0.0,1.0
84a8629ffffffff,11.0,0.0,2.0
84a862dffffffff,14.0,0.0,2.0
84a8639ffffffff,24.0,0.0,18.0
84a863dffffffff,2.0,0.0,2.0
84a8645ffffffff,2.0,0.0,0.0
