cell_id,Piaya cayana,Piaya cayana mexicana,Piaya cayana thermophila,Piaya cayana nigricrissa,Piaya cayana [cayana Group]
84a8045ffffffff,1.0,0.0,0.0,0.0,0.0
84a8049ffffffff,16.0,0.0,0.0,0.0,0.0
84a804bffffffff,1.0,0.0,0.0,0.0,0.0
84a804dffffffff,69.0,0.0,0.0,0.0,7.0
84a8055ffffffff,8.0,0.0,0.0,0.0,0.0
84a8057ffffffff,7.0,0.0,0.0,0.0,0.0
84a805dffffffff,24.0,0.0,0.0,0.0,0.0
84a8061ffffffff,39.0,0.0,0.0,0.0,0.0
84a8063ffffffff,6.0,0.0,0.0,0.0,0.0
84a8065ffffffff,12.0,0.0,0.0,0.0,0.0
84a8067ffffffff,119.0,0.0,0.0,0.0,4.0
84a8069ffffffff,19.0,0.0,0.0,0.0,0.0
84a806bffffffff,3.0,0.0,0.0,0.0,0.0
84a806dffffffff,6.0,0.0,0.0,0.0,0.0
84a808dffffffff,12.0,0.0,0.0,0.0,0.0
84a809dffffffff,2.0,0.0,0.0,0.0,0.0
84a80b1ffffffff,1.0,0.0,0.0,0.0,0.0
84a80bbffffffff,3.0,0.0,0.0,0.0,0.0
84a80c3ffffffff,23.0,0.0,0.0,0.0,0.0
84a80c9ffffffff,5.0,0.0,0.0,0.0,0.0
84a80d5ffffffff,2.0,0.0,0.0,0.0,0.0
84a80d9ffffffff,2.0,0.0,0.0,0.0,0.0
84a80ddffffffff,2.0,0.0,0.0,0.0,0.0
84a80e1ffffffff,2.0,0.0,0.0,0.0,0.0
84a80e3ffffffff,10.0,0.0,0.0,0.0,0.0
84a8101ffffffff,2229.0,0.0,0.0,0.0,16.0
84a8103ffffffff,435.0,0.0,0.0,0.0,14.0
84a8105ffffffff,432.0,0.0,0.0,0.0,2.0
84a8107ffffffff,771.0,0.0,0.0,0.0,7.0
84a8109ffffffff,239.0,0.0,0.0,0.0,4.0
84a810bffffffff,117.0,0.0,0.0,0.0,0.0
84a810dffffffff,57.0,0.0,0.0,0.0,0.0
84a8113ffffffff,25.0,0.0,0.0,0.0,2.0
84a8115ffffffff,187.0,0.0,0.0,0.0,24.0
84a8117ffffffff,48.0,0.0,0.0,0.0,2.0
84a8119ffffffff,31.0,0.0,0.0,0.0,0.0
84a811bffffffff,3.0,0.0,0.0,0.0,0.0
84a811dffffffff,20.0,0.0,0.0,0.0,0.0
84a8121ffffffff,29.0,0.0,0.0,0.0,3.0
84a8123ffffffff,199.0,0.0,0.0,0.0,2.0
84a8125ffffffff,38.0,0.0,0.0,0.0,0.0
84a8127ffffffff,189.0,0.0,0.0,0.0,13.0
84a8129ffffffff,117.0,0.0,0.0,0.0,3.0
84a812bffffffff,196.0,0.0,0.0,0.0,0.0
84a812dffffffff,138.0,0.0,0.0,0.0,8.0
84a8131ffffffff,242.0,0.0,0.0,0.0,12.0
84a8133ffffffff,8.0,0.0,0.0,0.0,0.0
84a8137ffffffff,2.0,0.0,0.0,0.0,0.0
84a8139ffffffff,153.0,0.0,0.0,0.0,46.0
84a813bffffffff,194.0,0.0,0.0,0.0,8.0
84a813dffffffff,41.0,0.0,0.0,0.0,0.0
84a8143ffffffff,329.0,0.0,0.0,0.0,1.0
84a8151ffffffff,18.0,0.0,0.0,0.0,0.0
84a8153ffffffff,59.0,0.0,0.0,0.0,5.0
84a8155ffffffff,217.0,0.0,0.0,0.0,23.0
84a8157ffffffff,145.0,0.0,0.0,0.0,8.0
84a8159ffffffff,5.0,0.0,0.0,0.0,0.0
84a815bffffffff,290.0,0.0,0.0,0.0,15.0
84a815dffffffff,9.0,0.0,0.0,0.0,3.0
84a8163ffffffff,13.0,0.0,0.0,0.0,0.0
84a8167ffffffff,29.0,0.0,0.0,0.0,0.0
84a8181ffffffff,9.0,0.0,0.0,0.0,0.0
84a8183ffffffff,1.0,0.0,0.0,0.0,0.0
84a8185ffffffff,68.0,0.0,0.0,0.0,0.0
84a8187ffffffff,17.0,0.0,0.0,0.0,0.0
84a8189ffffffff,7.0,0.0,0.0,0.0,0.0
84a818dffffffff,68.0,0.0,0.0,0.0,0.0
84a8195ffffffff,52.0,0.0,0.0,0.0,0.0
84a8197ffffffff,6.0,0.0,0.0,0.0,0.0
84a8199ffffffff,2.0,0.0,0.0,0.0,0.0
84a81a1ffffffff,10.0,0.0,0.0,0.0,0.0
84a81a5ffffffff,5.0,0.0,0.0,0.0,0.0
84a81a7ffffffff,3.0,0.0,0.0,0.0,0.0
84a81a9ffffffff,12.0,0.0,0.0,0.0,0.0
84a81abffffffff,20.0,0.0,0.0,0.0,0.0
84a81adffffffff,5.0,0.0,0.0,0.0,0.0
84a81b1ffffffff,9.0,0.0,0.0,0.0,0.0
84a81b3ffffffff,4.0,0.0,0.0,0.0,0.0
84a81b7ffffffff,2.0,0.0,0.0,0.0,0.0
84a81b9ffffffff,4.0,0.0,0.0,0.0,0.0
84a81bbffffffff,41.0,0.0,0.0,0.0,0.0
84a81bdffffffff,3.0,0.0,0.0,0.0,0.0
84a81c1ffffffff,2.0,0.0,0.0,0.0,0.0
84a81c3ffffffff,38.0,0.0,0.0,0.0,1.0
84a81c5ffffffff,1.0,0.0,0.0,0.0,0.0
84a81c7ffffffff,12.0,0.0,0.0,0.0,0.0
84a81c9ffffffff,2.0,0.0,0.0,0.0,0.0
84a81cbffffffff,4.0,0.0,0.0,0.0,0.0
84a81cdffffffff,270.0,0.0,0.0,0.0,1.0
84a81d1ffffffff,10.0,0.0,0.0,0.0,0.0
84a81d9ffffffff,50.0,0.0,0.0,0.0,1.0
84a81ddffffffff,3.0,0.0,0.0,0.0,0.0
84a81e1ffffffff,114.0,0.0,0.0,0.0,0.0
84a81e3ffffffff,39.0,0.0,0.0,0.0,0.0
84a81e5ffffffff,2.0,0.0,0.0,0.0,0.0
84a81e7ffffffff,46.0,0.0,0.0,0.0,0.0
84a81e9ffffffff,204.0,0.0,0.0,0.0,0.0
84a81ebffffffff,35.0,0.0,0.0,0.0,1.0
84a81edffffffff,742.0,0.0,0.0,0.0,0.0
84a8203ffffffff,9.0,0.0,0.0,0.0,0.0
84a8207ffffffff,2.0,0.0,0.0,0.0,0.0
84a8211ffffffff,6.0,0.0,0.0,0.0,0.0
84a8213ffffffff,11.0,0.0,0.0,0.0,0.0
84a8215ffffffff,4.0,0.0,0.0,0.0,0.0
84a8219ffffffff,10.0,0.0,0.0,0.0,0.0
84a821bffffffff,2.0,0.0,0.0,0.0,0.0
84a8227ffffffff,2.0,0.0,0.0,0.0,0.0
84a8229ffffffff,5.0,0.0,0.0,0.0,0.0
84a822bffffffff,4.0,0.0,0.0,0.0,0.0
84a8231ffffffff,4.0,0.0,0.0,0.0,0.0
84a8233ffffffff,3.0,0.0,0.0,0.0,0.0
84a8235ffffffff,4.0,0.0,0.0,0.0,0.0
84a8237ffffffff,3.0,0.0,0.0,0.0,0.0
84a8239ffffffff,1.0,0.0,0.0,0.0,0.0
84a823bffffffff,1.0,0.0,0.0,0.0,0.0
84a8241ffffffff,16.0,0.0,0.0,0.0,0.0
84a8245ffffffff,1.0,0.0,0.0,0.0,0.0
84a824bffffffff,4.0,0.0,0.0,0.0,0.0
84a8251ffffffff,1.0,0.0,0.0,0.0,0.0
84a8253ffffffff,2.0,0.0,0.0,0.0,0.0
84a8261ffffffff,13.0,0.0,0.0,0.0,0.0
84a8265ffffffff,2.0,0.0,0.0,0.0,0.0
84a8267ffffffff,1.0,0.0,0.0,0.0,0.0
84a826dffffffff,12.0,0.0,0.0,0.0,0.0
84a8287ffffffff,27.0,0.0,0.0,0.0,0.0
84a8289ffffffff,2.0,0.0,0.0,0.0,0.0
84a8291ffffffff,8.0,0.0,0.0,0.0,0.0
84a829bffffffff,5.0,0.0,0.0,0.0,0.0
84a82a1ffffffff,5.0,0.0,0.0,0.0,0.0
84a82a3ffffffff,3.0,0.0,0.0,0.0,0.0
84a82a5ffffffff,9.0,0.0,0.0,0.0,0.0
84a82a7ffffffff,2.0,0.0,0.0,0.0,0.0
84a82abffffffff,4.0,0.0,0.0,0.0,0.0
84a82b9ffffffff,6.0,0.0,0.0,0.0,0.0
84a82bdffffffff,9.0,0.0,0.0,0.0,0.0
84a82c3ffffffff,4.0,0.0,0.0,0.0,0.0
84a82c5ffffffff,2.0,0.0,0.0,0.0,0.0
84a82c9ffffffff,19.0,0.0,0.0,0.0,0.0
84a82cbffffffff,1.0,0.0,0.0,0.0,0.0
84a82d1ffffffff,5.0,0.0,0.0,0.0,0.0
84a82d3ffffffff,12.0,0.0,0.0,0.0,0.0
84a82d9ffffffff,1.0,0.0,0.0,0.0,0.0
84a82dbffffffff,16.0,0.0,0.0,0.0,0.0
84a82ddffffffff,10.0,0.0,0.0,0.0,0.0
84a82e1ffffffff,3.0,0.0,0.0,0.0,0.0
84a82e3ffffffff,18.0,0.0,0.0,0.0,0.0
84a82e7ffffffff,6.0,0.0,0.0,0.0,0.0
84a8311ffffffff,36.0,0.0,0.0,0.0,0.0
84a8313ffffffff,46.0,0.0,0.0,0.0,2.0
84a8315ffffffff,5.0,0.0,0.0,0.0,0.0
84a8317ffffffff,25.0,0.0,0.0,0.0,0.0
84a8319ffffffff,18.0,0.0,0.0,0.0,0.0
84a831bffffffff,29.0,0.0,0.0,0.0,0.0
84a831dffffffff,50.0,0.0,0.0,0.0,4.0
84a8331ffffffff,4.0,0.0,0.0,0.0,0.0
84a8333ffffffff,12.0,0.0,0.0,0.0,0.0
84a8337ffffffff,14.0,0.0,0.0,0.0,0.0
84a833bffffffff,42.0,0.0,0.0,0.0,0.0
84a834bffffffff,1.0,0.0,0.0,0.0,0.0
84a8351ffffffff,6.0,0.0,0.0,0.0,0.0
84a8353ffffffff,100.0,0.0,0.0,0.0,1.0
84a8357ffffffff,92.0,0.0,0.0,0.0,5.0
84a8359ffffffff,51.0,0.0,0.0,0.0,1.0
84a835bffffffff,38.0,0.0,0.0,0.0,0.0
84a835dffffffff,17.0,0.0,0.0,0.0,2.0
84a8403ffffffff,36.0,0.0,0.0,0.0,0.0
84a8405ffffffff,8.0,0.0,0.0,0.0,0.0
84a840dffffffff,160.0,0.0,0.0,0.0,0.0
84a8411ffffffff,23.0,0.0,0.0,0.0,0.0
84a8413ffffffff,11.0,0.0,0.0,0.0,0.0
84a8417ffffffff,2.0,0.0,0.0,0.0,0.0
84a8421ffffffff,5.0,0.0,0.0,0.0,0.0
84a842bffffffff,4.0,0.0,0.0,0.0,0.0
84a8439ffffffff,5.0,0.0,0.0,0.0,0.0
84a8441ffffffff,23.0,0.0,0.0,0.0,0.0
84a8447ffffffff,11.0,0.0,0.0,0.0,0.0
84a8449ffffffff,2.0,0.0,0.0,0.0,0.0
84a844dffffffff,37.0,0.0,0.0,0.0,0.0
84a845bffffffff,12.0,0.0,0.0,0.0,0.0
84a8461ffffffff,6.0,0.0,0.0,0.0,0.0
84a8463ffffffff,134.0,0.0,0.0,0.0,1.0
84a8465ffffffff,10.0,0.0,0.0,0.0,0.0
84a8495ffffffff,2.0,0.0,0.0,0.0,0.0
84a84a3ffffffff,5.0,0.0,0.0,0.0,0.0
84a84a5ffffffff,11.0,0.0,0.0,0.0,2.0
84a84b5ffffffff,2.0,0.0,0.0,0.0,0.0
84a84d9ffffffff,5.0,0.0,0.0,0.0,0.0
84a84e1ffffffff,2.0,0.0,0.0,0.0,0.0
84a84e7ffffffff,5.0,0.0,0.0,0.0,0.0
84a84edffffffff,2.0,0.0,0.0,0.0,0.0
84a8501ffffffff,4.0,0.0,0.0,0.0,0.0
84a850bffffffff,4.0,0.0,0.0,0.0,0.0
84a8513ffffffff,1.0,0.0,0.0,0.0,0.0
84a8559ffffffff,7.0,0.0,0.0,0.0,0.0
84a855dffffffff,40.0,0.0,0.0,0.0,0.0
84a856dffffffff,2.0,0.0,0.0,0.0,0.0
84a8591ffffffff,716.0,0.0,0.0,0.0,25.0
84a8597ffffffff,2.0,0.0,0.0,0.0,0.0
84a8599ffffffff,277.0,0.0,0.0,0.0,5.0
84a859bffffffff,10.0,0.0,0.0,0.0,0.0
84a85a1ffffffff,2.0,0.0,0.0,0.0,0.0
84a85a7ffffffff,2.0,0.0,0.0,0.0,0.0
84a85b3ffffffff,21.0,0.0,0.0,0.0,0.0
84a85b7ffffffff,6.0,0.0,0.0,0.0,0.0
84a85b9ffffffff,10.0,0.0,0.0,0.0,0.0
84a85c1ffffffff,1.0,0.0,0.0,0.0,0.0
84a85d3ffffffff,682.0,0.0,0.0,0.0,15.0
84a85d7ffffffff,48.0,0.0,0.0,0.0,0.0
84a8605ffffffff,15.0,0.0,0.0,0.0,0.0
84a8607ffffffff,4.0,0.0,0.0,0.0,0.0
84a860dffffffff,36.0,0.0,0.0,0.0,0.0
84a8629ffffffff,10.0,0.0,0.0,0.0,0.0
84a8633ffffffff,3.0,0.0,0.0,0.0,0.0
84a8663ffffffff,2.0,0.0,0.0,0.0,0.0
84a8691ffffffff,2.0,0.0,0.0,0.0,0.0
84a86a1ffffffff,2.0,0.0,0.0,0.0,0.0
84a86d3ffffffff,3.0,0.0,0.0,0.0,0.0
84a86d5ffffffff,2.0,0.0,0.0,0.0,0.0
84a86e7ffffffff,6.0,0.0,0.0,0.0,0.0
84a8701ffffffff,8.0,0.0,0.0,0.0,0.0
84a8705ffffffff,2.0,0.0,0.0,0.0,0.0
84a870dffffffff,1.0,0.0,0.0,0.0,0.0
84a871bffffffff,17.0,0.0,0.0,0.0,0.0
84a8737ffffffff,43.0,0.0,0.0,0.0,4.0
84a8743ffffffff,1.0,0.0,0.0,0.0,0.0
84a8753ffffffff,6.0,0.0,0.0,0.0,0.0
84a8757ffffffff,1.0,0.0,0.0,0.0,0.0
84a8759ffffffff,14.0,0.0,0.0,0.0,0.0
84a8763ffffffff,1.0,0.0,0.0,0.0,0.0
84a8765ffffffff,3.0,0.0,0.0,0.0,0.0
84a8767ffffffff,4.0,0.0,0.0,0.0,0.0
84a8769ffffffff,5.0,0.0,0.0,0.0,0.0
84a876dffffffff,14.0,0.0,0.0,0.0,0.0
84a8805ffffffff,64.0,0.0,0.0,0.0,1.0
84a8807ffffffff,29.0,0.0,0.0,0.0,0.0
84a880dffffffff,8.0,0.0,0.0,0.0,0.0
84a8811ffffffff,79.0,0.0,0.0,0.0,9.0
84a8813ffffffff,7.0,0.0,0.0,0.0,0.0
84a8817ffffffff,4.0,0.0,0.0,0.0,0.0
84a8819ffffffff,10.0,0.0,0.0,0.0,0.0
84a881bffffffff,123.0,0.0,0.0,0.0,1.0
84a8821ffffffff,7.0,0.0,0.0,0.0,1.0
84a8825ffffffff,7.0,0.0,0.0,0.0,0.0
84a8829ffffffff,3.0,0.0,0.0,0.0,0.0
84a882bffffffff,4.0,0.0,0.0,0.0,0.0
84a882dffffffff,117.0,0.0,0.0,0.0,14.0
84a8831ffffffff,3.0,0.0,0.0,0.0,0.0
84a8835ffffffff,2.0,0.0,0.0,0.0,0.0
84a8839ffffffff,8.0,0.0,0.0,0.0,2.0
84a883bffffffff,31.0,0.0,0.0,0.0,4.0
84a883dffffffff,3.0,0.0,0.0,0.0,0.0
84a8841ffffffff,1.0,0.0,0.0,0.0,0.0
84a8845ffffffff,2.0,0.0,0.0,0.0,0.0
84a8847ffffffff,2.0,0.0,0.0,0.0,0.0
84a8849ffffffff,318.0,0.0,0.0,0.0,8.0
84a884bffffffff,17.0,0.0,0.0,0.0,0.0
84a884dffffffff,28.0,0.0,0.0,0.0,0.0
84a8851ffffffff,1.0,0.0,0.0,0.0,0.0
84a8853ffffffff,2.0,0.0,0.0,0.0,0.0
84a8857ffffffff,5.0,0.0,0.0,0.0,0.0
84a885bffffffff,4.0,0.0,0.0,0.0,0.0
84a885dffffffff,1.0,0.0,0.0,0.0,0.0
84a8861ffffffff,2.0,0.0,0.0,0.0,0.0
84a8863ffffffff,54.0,0.0,0.0,0.0,2.0
84a8867ffffffff,18.0,0.0,0.0,0.0,0.0
84a886dffffffff,7.0,0.0,0.0,0.0,0.0
84a8889ffffffff,4.0,0.0,0.0,0.0,0.0
84a8895ffffffff,4.0,0.0,0.0,0.0,0.0
84a88a1ffffffff,2.0,0.0,0.0,0.0,0.0
84a88a9ffffffff,8.0,0.0,0.0,0.0,0.0
84a88b1ffffffff,2.0,0.0,0.0,0.0,0.0
84a88b5ffffffff,2.0,0.0,0.0,0.0,0.0
84a88bbffffffff,29.0,0.0,0.0,0.0,0.0
84a88bdffffffff,3.0,0.0,0.0,0.0,0.0
84a88c1ffffffff,8.0,0.0,0.0,0.0,0.0
84a88c3ffffffff,5.0,0.0,0.0,0.0,0.0
84a88c7ffffffff,3.0,0.0,0.0,0.0,0.0
84a88cbffffffff,2.0,0.0,0.0,0.0,0.0
84a88cdffffffff,55.0,0.0,0.0,0.0,3.0
84a88ddffffffff,100.0,0.0,0.0,0.0,8.0
84a88e7ffffffff,2.0,0.0,0.0,0.0,0.0
84a88e9ffffffff,40.0,0.0,0.0,0.0,8.0
84a88ebffffffff,22.0,0.0,0.0,0.0,0.0
84a8911ffffffff,20.0,0.0,0.0,0.0,0.0
84a8915ffffffff,3.0,0.0,0.0,0.0,0.0
84a8917ffffffff,186.0,0.0,0.0,0.0,27.0
84a8919ffffffff,69.0,0.0,0.0,0.0,1.0
84a891bffffffff,9.0,0.0,0.0,0.0,0.0
84a891dffffffff,14.0,0.0,0.0,0.0,2.0
84a8951ffffffff,4.0,0.0,0.0,0.0,0.0
84a8953ffffffff,38.0,0.0,0.0,0.0,3.0
84a8957ffffffff,1.0,0.0,0.0,0.0,0.0
84a89adffffffff,2.0,0.0,0.0,0.0,0.0
84a89b3ffffffff,2.0,0.0,0.0,0.0,0.0
84a89ddffffffff,3.0,0.0,0.0,0.0,0.0
84a89e3ffffffff,2.0,0.0,0.0,0.0,0.0
84a89edffffffff,4.0,0.0,0.0,0.0,0.0
84a8a03ffffffff,73.0,0.0,0.0,0.0,0.0
84a8a07ffffffff,234.0,0.0,0.0,0.0,0.0
84a8a11ffffffff,24.0,0.0,0.0,0.0,0.0
84a8a13ffffffff,358.0,0.0,0.0,0.0,13.0
84a8a15ffffffff,78.0,0.0,0.0,0.0,0.0
84a8a17ffffffff,115.0,0.0,0.0,0.0,0.0
84a8a19ffffffff,245.0,0.0,0.0,0.0,14.0
84a8a1bffffffff,8.0,0.0,0.0,0.0,0.0
84a8a1dffffffff,93.0,0.0,0.0,0.0,1.0
84a8a21ffffffff,63.0,0.0,0.0,0.0,0.0
84a8a23ffffffff,529.0,0.0,0.0,0.0,11.0
84a8a25ffffffff,9.0,0.0,0.0,0.0,0.0
84a8a27ffffffff,127.0,0.0,0.0,0.0,6.0
84a8a2bffffffff,62.0,0.0,0.0,0.0,0.0
84a8a31ffffffff,13.0,0.0,0.0,0.0,0.0
84a8a33ffffffff,6.0,0.0,0.0,0.0,0.0
84a8a35ffffffff,75.0,0.0,0.0,0.0,0.0
84a8a37ffffffff,5.0,0.0,0.0,0.0,0.0
84a8a39ffffffff,28.0,0.0,0.0,0.0,0.0
84a8a3bffffffff,15.0,0.0,0.0,0.0,2.0
84a8a3dffffffff,233.0,0.0,0.0,0.0,2.0
84a8a53ffffffff,220.0,0.0,0.0,0.0,8.0
84a8a85ffffffff,10.0,0.0,0.0,0.0,0.0
84a8a89ffffffff,1.0,0.0,0.0,0.0,0.0
84a8a8bffffffff,3.0,0.0,0.0,0.0,0.0
84a8a8dffffffff,2.0,0.0,0.0,0.0,0.0
84a8a91ffffffff,82.0,0.0,0.0,0.0,10.0
84a8a93ffffffff,8.0,0.0,0.0,0.0,0.0
84a8a95ffffffff,10.0,0.0,0.0,0.0,7.0
84a8a97ffffffff,79.0,0.0,0.0,0.0,1.0
84a8a99ffffffff,4.0,0.0,0.0,0.0,0.0
84a8aa1ffffffff,3.0,0.0,0.0,0.0,0.0
84a8aa5ffffffff,9.0,0.0,0.0,0.0,0.0
84a8aa7ffffffff,15.0,0.0,0.0,0.0,0.0
84a8aadffffffff,83.0,0.0,0.0,0.0,0.0
84a8ab9ffffffff,13.0,0.0,0.0,0.0,0.0
84a8abdffffffff,2.0,0.0,0.0,0.0,0.0
84a8ac1ffffffff,6.0,0.0,0.0,0.0,0.0
84a8ac5ffffffff,32.0,0.0,0.0,0.0,0.0
84a8ac9ffffffff,44.0,0.0,0.0,0.0,1.0
84a8acbffffffff,28.0,0.0,0.0,0.0,0.0
84a8acdffffffff,44.0,0.0,0.0,0.0,0.0
84a8ad1ffffffff,15.0,0.0,0.0,0.0,0.0
84a8ad3ffffffff,15.0,0.0,0.0,0.0,0.0
84a8ad5ffffffff,14.0,0.0,0.0,0.0,0.0
84a8adbffffffff,2.0,0.0,0.0,0.0,0.0
84a8addffffffff,6.0,0.0,0.0,0.0,0.0
84a8ae1ffffffff,21.0,0.0,0.0,0.0,0.0
84a8ae3ffffffff,9.0,0.0,0.0,0.0,0.0
84a8ae5ffffffff,46.0,0.0,0.0,0.0,0.0
84a8ae7ffffffff,2.0,0.0,0.0,0.0,0.0
84a8ae9ffffffff,2.0,0.0,0.0,0.0,0.0
84a8aebffffffff,2.0,0.0,0.0,0.0,0.0
84a8aedffffffff,2.0,0.0,0.0,0.0,0.0
84a8b13ffffffff,8.0,0.0,0.0,0.0,0.0
84a8b1bffffffff,16.0,0.0,0.0,0.0,0.0
84a8c01ffffffff,13.0,0.0,0.0,0.0,0.0
84a8c03ffffffff,52.0,0.0,0.0,0.0,0.0
84a8c05ffffffff,53.0,0.0,0.0,0.0,2.0
84a8c07ffffffff,2.0,0.0,0.0,0.0,0.0
84a8c09ffffffff,11.0,0.0,0.0,0.0,0.0
84a8c0dffffffff,25.0,0.0,0.0,0.0,0.0
84a8c15ffffffff,3.0,0.0,0.0,0.0,0.0
84a8c1dffffffff,3.0,0.0,0.0,0.0,0.0
84a8c21ffffffff,1.0,0.0,0.0,0.0,0.0
84a8c23ffffffff,19.0,0.0,0.0,0.0,0.0
84a8c25ffffffff,264.0,0.0,0.0,0.0,84.0
84a8c27ffffffff,3.0,0.0,0.0,0.0,0.0
84a8c2bffffffff,13.0,0.0,0.0,0.0,0.0
84a8c31ffffffff,2.0,0.0,0.0,0.0,0.0
84a8c3dffffffff,4.0,0.0,0.0,0.0,2.0
84a8c43ffffffff,2.0,0.0,0.0,0.0,0.0
84a8c47ffffffff,13.0,0.0,0.0,0.0,0.0
84a8c63ffffffff,13.0,0.0,0.0,0.0,0.0
84a8c6dffffffff,2.0,0.0,0.0,0.0,0.0
84a8c97ffffffff,9.0,0.0,0.0,0.0,9.0
84a8c9bffffffff,4.0,0.0,0.0,0.0,4.0
84a8ca3ffffffff,4.0,0.0,0.0,0.0,0.0
84a8cadffffffff,1.0,0.0,0.0,0.0,0.0
84a8cc7ffffffff,1.0,0.0,0.0,0.0,1.0
84a8cd1ffffffff,2.0,0.0,0.0,0.0,0.0
84a8ce3ffffffff,1.0,0.0,0.0,0.0,0.0
84a8cebffffffff,9.0,0.0,0.0,0.0,2.0
84a8d01ffffffff,1.0,0.0,0.0,0.0,0.0
84a8d05ffffffff,7.0,0.0,0.0,0.0,0.0
84a8d11ffffffff,4.0,0.0,0.0,0.0,0.0
84a8d19ffffffff,89.0,0.0,0.0,0.0,3.0
84a8d1bffffffff,148.0,0.0,0.0,0.0,8.0
84a8d1dffffffff,2.0,0.0,0.0,0.0,0.0
84a8d29ffffffff,1.0,0.0,0.0,0.0,0.0
84a8d35ffffffff,23.0,0.0,0.0,0.0,0.0
84a8d37ffffffff,2.0,0.0,0.0,0.0,0.0
84a8d43ffffffff,26.0,0.0,0.0,0.0,0.0
84a8d45ffffffff,2.0,0.0,0.0,0.0,0.0
84a8d47ffffffff,1.0,0.0,0.0,0.0,0.0
84a8d4bffffffff,2.0,0.0,0.0,0.0,0.0
84a8d53ffffffff,4.0,0.0,0.0,0.0,0.0
84a8d5dffffffff,3.0,0.0,0.0,0.0,0.0
84a8d69ffffffff,2.0,0.0,0.0,0.0,0.0
84a8d9dffffffff,2.0,0.0,0.0,0.0,0.0
84a8da1ffffffff,5.0,0.0,0.0,0.0,1.0
84a8da9ffffffff,8.0,0.0,0.0,0.0,2.0
84a8dadffffffff,1.0,0.0,0.0,0.0,0.0
84a8db5ffffffff,2.0,0.0,0.0,0.0,0.0
84a8dcbffffffff,2.0,0.0,0.0,0.0,0.0
84a8dd7ffffffff,3.0,0.0,0.0,0.0,0.0
84a8dd9ffffffff,6.0,0.0,0.0,0.0,0.0
84a8de1ffffffff,22.0,0.0,0.0,0.0,1.0
84a8de3ffffffff,32.0,0.0,0.0,0.0,2.0
84a8de7ffffffff,40.0,0.0,0.0,0.0,1.0
84a8de9ffffffff,5.0,0.0,0.0,0.0,1.0
84a8debffffffff,20.0,0.0,0.0,0.0,1.0
84a8e09ffffffff,2.0,0.0,0.0,0.0,0.0
84a8e19ffffffff,6.0,0.0,0.0,0.0,0.0
84a8e61ffffffff,6.0,0.0,0.0,0.0,0.0
84a8e65ffffffff,9.0,0.0,0.0,0.0,0.0
84a8e69ffffffff,4.0,0.0,0.0,0.0,0.0
84a8e6bffffffff,4.0,0.0,0.0,0.0,0.0
84a8e6dffffffff,8.0,0.0,0.0,0.0,0.0
84a8ec9ffffffff,30.0,0.0,0.0,0.0,3.0
84a8ee5ffffffff,2.0,0.0,0.0,0.0,0.0
84a8ee9ffffffff,2.0,0.0,0.0,0.0,0.0
84a8f03ffffffff,1.0,0.0,0.0,0.0,0.0
84a8f05ffffffff,3.0,0.0,0.0,0.0,0.0
84a8f0bffffffff,3.0,0.0,0.0,0.0,0.0
84a8f2bffffffff,2.0,0.0,0.0,0.0,0.0
84a8f41ffffffff,21.0,0.0,0.0,0.0,0.0
84a8f43ffffffff,12.0,0.0,0.0,0.0,0.0
84a8f45ffffffff,6.0,0.0,0.0,0.0,0.0
84a8f47ffffffff,2.0,0.0,0.0,0.0,0.0
84a8f4dffffffff,5.0,0.0,0.0,0.0,0.0
84a8f55ffffffff,1.0,0.0,0.0,0.0,0.0
84a8f57ffffffff,15.0,0.0,0.0,0.0,0.0
84a8f59ffffffff,1.0,0.0,0.0,0.0,0.0
84a8f63ffffffff,4.0,0.0,0.0,0.0,0.0
84a8f6bffffffff,1.0,0.0,0.0,0.0,0.0
84a9011ffffffff,18.0,0.0,0.0,0.0,0.0
84a9013ffffffff,71.0,0.0,0.0,0.0,0.0
84a9015ffffffff,2.0,0.0,0.0,0.0,0.0
84a9017ffffffff,25.0,0.0,0.0,0.0,0.0
84a901dffffffff,2.0,0.0,0.0,0.0,0.0
84a9031ffffffff,1.0,0.0,0.0,0.0,0.0
84a9033ffffffff,13.0,0.0,0.0,0.0,2.0
84a9051ffffffff,20.0,0.0,0.0,0.0,4.0
84a9057ffffffff,4.0,0.0,0.0,0.0,0.0
84a9081ffffffff,6.0,0.0,0.0,0.0,0.0
84a9087ffffffff,2.0,0.0,0.0,0.0,0.0
84a908bffffffff,2.0,0.0,0.0,0.0,0.0
84a908dffffffff,10.0,0.0,0.0,0.0,0.0
84a9095ffffffff,20.0,0.0,0.0,0.0,0.0
84a9097ffffffff,2.0,0.0,0.0,0.0,0.0
84a909dffffffff,6.0,0.0,0.0,0.0,0.0
84a90a7ffffffff,1.0,0.0,0.0,0.0,0.0
84a90adffffffff,2.0,0.0,0.0,0.0,0.0
84a90b3ffffffff,2.0,0.0,0.0,0.0,0.0
84a90b9ffffffff,3.0,0.0,0.0,0.0,0.0
84a90bbffffffff,2.0,0.0,0.0,0.0,0.0
84a90c1ffffffff,2.0,0.0,0.0,0.0,0.0
84a90c3ffffffff,2.0,0.0,0.0,0.0,0.0
84a90c5ffffffff,7.0,0.0,0.0,0.0,0.0
84a90c7ffffffff,5.0,0.0,0.0,0.0,0.0
84a90c9ffffffff,2.0,0.0,0.0,0.0,0.0
