cell_id,Sturnella magna,Sturnella magna hippocrepis,Sturnella magna [magna Group]
8444ab9ffffffff,17.0,0.0,0.0
8444abbffffffff,744.0,0.0,29.0
8444ac1ffffffff,334.0,0.0,15.0
8444ac3ffffffff,175.0,0.0,8.0
8444ac5ffffffff,949.0,0.0,41.0
8444ac7ffffffff,438.0,0.0,7.0
8444ac9ffffffff,1177.0,0.0,42.0
8444acbffffffff,194.0,0.0,18.0
8444acdffffffff,975.0,0.0,7.0
8444ad1ffffffff,248.0,0.0,11.0
8444ad3ffffffff,427.0,0.0,34.0
8444ad5ffffffff,359.0,0.0,58.0
8444ad7ffffffff,599.0,0.0,34.0
8444ad9ffffffff,767.0,0.0,20.0
8444adbffffffff,375.0,0.0,13.0
8444addffffffff,511.0,0.0,29.0
8444ae9ffffffff,29.0,0.0,0.0
8444aebffffffff,210.0,0.0,5.0
8444c01ffffffff,9.0,0.0,0.0
8444c03ffffffff,8.0,0.0,0.0
8444c05ffffffff,122.0,0.0,4.0
8444c07ffffffff,8.0,0.0,0.0
8444c09ffffffff,59.0,0.0,1.0
8444c0bffffffff,165.0,0.0,7.0
8444c0dffffffff,89.0,0.0,3.0
8444c11ffffffff,663.0,0.0,93.0
8444c13ffffffff,257.0,0.0,22.0
8444c15ffffffff,665.0,0.0,104.0
8444c17ffffffff,41.0,0.0,2.0
8444c19ffffffff,488.0,0.0,61.0
8444c1bffffffff,142.0,0.0,5.0
8444c1dffffffff,45.0,0.0,2.0
8444c21ffffffff,37.0,0.0,0.0
8444c23ffffffff,20.0,0.0,3.0
8444c25ffffffff,113.0,0.0,6.0
8444c27ffffffff,309.0,0.0,23.0
8444c29ffffffff,47.0,0.0,5.0
8444c2bffffffff,18.0,0.0,0.0
8444c2dffffffff,26.0,0.0,0.0
8444c31ffffffff,14.0,0.0,0.0
8444c33ffffffff,57.0,0.0,3.0
8444c35ffffffff,26.0,0.0,5.0
8444c37ffffffff,65.0,0.0,11.0
8444c39ffffffff,184.0,0.0,25.0
8444c3bffffffff,770.0,0.0,66.0
8444c3dffffffff,5.0,0.0,0.0
8444c41ffffffff,18.0,0.0,0.0
8444c43ffffffff,200.0,0.0,34.0
8444c47ffffffff,9.0,0.0,0.0
8444c49ffffffff,15.0,0.0,5.0
8444c4bffffffff,199.0,0.0,10.0
8444c4dffffffff,14.0,0.0,0.0
8444c51ffffffff,44.0,0.0,4.0
8444c53ffffffff,23.0,0.0,2.0
8444c55ffffffff,227.0,0.0,14.0
8444c57ffffffff,145.0,0.0,2.0
8444c59ffffffff,14.0,0.0,0.0
8444c5bffffffff,18.0,0.0,4.0
8444c5dffffffff,81.0,0.0,4.0
8444c61ffffffff,8.0,0.0,0.0
8444c63ffffffff,10.0,0.0,0.0
8444c65ffffffff,38.0,0.0,2.0
8444c67ffffffff,7.0,0.0,2.0
8444c69ffffffff,4.0,0.0,1.0
8444c6bffffffff,1.0,0.0,0.0
8444c6dffffffff,3.0,0.0,0.0
8444c81ffffffff,143.0,0.0,0.0
8444c83ffffffff,70.0,0.0,0.0
8444c85ffffffff,75.0,0.0,0.0
8444c87ffffffff,324.0,0.0,0.0
8444c89ffffffff,262.0,0.0,0.0
8444c8bffffffff,337.0,0.0,0.0
8444c8dffffffff,75.0,0.0,2.0
8444c91ffffffff,66.0,0.0,0.0
8444c93ffffffff,30.0,0.0,3.0
8444c95ffffffff,29.0,0.0,0.0
8444c97ffffffff,31.0,0.0,0.0
8444c99ffffffff,95.0,0.0,0.0
8444c9bffffffff,107.0,0.0,0.0
8444c9dffffffff,94.0,0.0,0.0
8444ca1ffffffff,75.0,0.0,0.0
8444ca3ffffffff,580.0,0.0,0.0
8444ca5ffffffff,183.0,0.0,21.0
8444ca7ffffffff,154.0,0.0,0.0
8444cabffffffff,1058.0,0.0,0.0
8444cadffffffff,45.0,0.0,4.0
8444cb1ffffffff,4.0,0.0,0.0
8444cb3ffffffff,76.0,0.0,44.0
8444cb5ffffffff,27.0,0.0,0.0
8444cb7ffffffff,5.0,0.0,0.0
8444cb9ffffffff,78.0,0.0,0.0
8444cbbffffffff,8.0,0.0,0.0
8444cbdffffffff,383.0,0.0,0.0
8444cc1ffffffff,385.0,0.0,24.0
8444cc3ffffffff,129.0,0.0,2.0
8444cc5ffffffff,84.0,0.0,2.0
8444cc7ffffffff,90.0,0.0,10.0
8444cc9ffffffff,122.0,0.0,31.0
8444ccbffffffff,76.0,0.0,2.0
8444ccdffffffff,1985.0,0.0,133.0
8444cd1ffffffff,179.0,0.0,0.0
8444cd3ffffffff,302.0,0.0,0.0
8444cd5ffffffff,284.0,0.0,0.0
8444cd7ffffffff,362.0,0.0,0.0
8444cd9ffffffff,57.0,0.0,0.0
8444cdbffffffff,63.0,0.0,0.0
8444cddffffffff,75.0,0.0,0.0
8444ce1ffffffff,28.0,0.0,0.0
8444ce3ffffffff,76.0,0.0,1.0
8444ce5ffffffff,39.0,0.0,2.0
8444ce7ffffffff,140.0,0.0,7.0
8444ce9ffffffff,63.0,0.0,1.0
8444cebffffffff,144.0,0.0,59.0
8444cedffffffff,9.0,0.0,0.0
8444d01ffffffff,272.0,0.0,0.0
8444d03ffffffff,90.0,0.0,0.0
8444d07ffffffff,286.0,0.0,14.0
8444d09ffffffff,2.0,0.0,0.0
8444d0bffffffff,909.0,0.0,27.0
8444d11ffffffff,4.0,0.0,0.0
8444d13ffffffff,5.0,0.0,0.0
8444d15ffffffff,69.0,0.0,0.0
8444d17ffffffff,446.0,0.0,2.0
8444d19ffffffff,28.0,0.0,0.0
8444d1bffffffff,3.0,0.0,0.0
8444d23ffffffff,199.0,0.0,0.0
8444d2bffffffff,79.0,0.0,0.0
8444d31ffffffff,45.0,0.0,0.0
8444d33ffffffff,10.0,0.0,0.0
8444d35ffffffff,137.0,0.0,8.0
8444d37ffffffff,59.0,0.0,0.0
8444d39ffffffff,21.0,0.0,0.0
8444d3bffffffff,733.0,0.0,5.0
8444d3dffffffff,3.0,0.0,0.0
8444d51ffffffff,225.0,0.0,13.0
8444d53ffffffff,13.0,0.0,0.0
8444d55ffffffff,46.0,0.0,0.0
8444d57ffffffff,12.0,0.0,0.0
8444d59ffffffff,58.0,0.0,7.0
8444d5bffffffff,106.0,0.0,0.0
8444d5dffffffff,976.0,0.0,31.0
8444d81ffffffff,1338.0,0.0,13.0
8444d83ffffffff,180.0,0.0,20.0
8444d85ffffffff,249.0,0.0,0.0
8444d87ffffffff,242.0,0.0,0.0
8444d89ffffffff,62.0,0.0,2.0
8444d8bffffffff,225.0,0.0,1.0
8444d8dffffffff,31.0,0.0,0.0
8444d91ffffffff,96.0,0.0,0.0
8444d93ffffffff,1172.0,0.0,0.0
8444d95ffffffff,7.0,0.0,0.0
8444d97ffffffff,181.0,0.0,11.0
8444d99ffffffff,503.0,0.0,118.0
8444d9bffffffff,58.0,0.0,0.0
8444d9dffffffff,14.0,0.0,0.0
8444da1ffffffff,110.0,0.0,0.0
8444da3ffffffff,30.0,0.0,0.0
8444da5ffffffff,87.0,0.0,0.0
8444da7ffffffff,22.0,0.0,0.0
8444da9ffffffff,121.0,0.0,0.0
8444dabffffffff,447.0,0.0,0.0
8444dadffffffff,58.0,0.0,0.0
8444db1ffffffff,69.0,0.0,5.0
8444db3ffffffff,75.0,0.0,5.0
8444db5ffffffff,284.0,0.0,0.0
8444db7ffffffff,81.0,0.0,4.0
8444db9ffffffff,223.0,0.0,0.0
8444dbbffffffff,142.0,0.0,3.0
8444dbdffffffff,69.0,0.0,0.0
8444dc1ffffffff,15.0,0.0,0.0
8444dc3ffffffff,21.0,0.0,2.0
8444dc5ffffffff,9.0,0.0,2.0
8444dc7ffffffff,14.0,0.0,0.0
8444dc9ffffffff,11.0,0.0,3.0
8444dcbffffffff,28.0,0.0,2.0
8444dcdffffffff,12.0,0.0,0.0
8444dd1ffffffff,122.0,0.0,0.0
8444dd3ffffffff,881.0,0.0,5.0
8444dd5ffffffff,153.0,0.0,12.0
8444dd7ffffffff,626.0,0.0,68.0
8444dd9ffffffff,1232.0,0.0,26.0
8444ddbffffffff,3.0,0.0,0.0
8444dddffffffff,117.0,0.0,0.0
8444de1ffffffff,69.0,0.0,0.0
8444de3ffffffff,41.0,0.0,0.0
8444de5ffffffff,7.0,0.0,0.0
8444de7ffffffff,59.0,0.0,0.0
8444de9ffffffff,76.0,0.0,3.0
8444debffffffff,3.0,0.0,0.0
8444dedffffffff,15.0,0.0,0.0
8444e01ffffffff,19.0,0.0,0.0
8444e03ffffffff,52.0,0.0,0.0
8444e05ffffffff,54.0,0.0,0.0
8444e07ffffffff,71.0,0.0,3.0
8444e09ffffffff,45.0,0.0,5.0
8444e0dffffffff,9.0,0.0,0.0
8444e11ffffffff,10.0,0.0,4.0
8444e13ffffffff,3.0,0.0,3.0
8444e15ffffffff,8.0,0.0,0.0
8444e19ffffffff,12.0,0.0,0.0
8444e1bffffffff,10.0,0.0,4.0
8444e1dffffffff,2.0,0.0,0.0
8444e21ffffffff,12.0,0.0,1.0
8444e23ffffffff,24.0,0.0,2.0
8444e25ffffffff,19.0,0.0,3.0
8444e27ffffffff,5.0,0.0,0.0
8444e29ffffffff,85.0,0.0,0.0
8444e2bffffffff,6.0,0.0,0.0
8444e2dffffffff,5.0,0.0,0.0
8444e31ffffffff,11.0,0.0,2.0
8444e33ffffffff,206.0,0.0,24.0
8444e35ffffffff,90.0,0.0,0.0
8444e37ffffffff,23.0,0.0,1.0
8444e39ffffffff,296.0,0.0,54.0
8444e3bffffffff,13.0,0.0,0.0
8444e3dffffffff,138.0,0.0,12.0
8444e41ffffffff,2.0,0.0,0.0
8444e43ffffffff,27.0,0.0,0.0
8444e47ffffffff,82.0,0.0,0.0
8444e51ffffffff,7.0,0.0,0.0
8444e53ffffffff,2.0,0.0,0.0
8444e55ffffffff,14.0,0.0,0.0
8444e57ffffffff,14.0,0.0,0.0
8444e5bffffffff,3.0,0.0,0.0
8444e63ffffffff,385.0,0.0,0.0
8444e65ffffffff,4.0,0.0,0.0
8444e67ffffffff,7.0,0.0,0.0
8444e6bffffffff,6.0,0.0,0.0
8444e81ffffffff,38.0,0.0,0.0
8444e83ffffffff,16.0,0.0,0.0
8444e87ffffffff,17.0,0.0,0.0
8444e89ffffffff,50.0,0.0,0.0
8444e8bffffffff,116.0,0.0,0.0
8444e91ffffffff,4.0,0.0,0.0
8444e93ffffffff,21.0,0.0,0.0
8444e95ffffffff,2.0,0.0,0.0
8444e97ffffffff,24.0,0.0,0.0
8444e9bffffffff,8.0,0.0,0.0
8444ea1ffffffff,26.0,0.0,0.0
8444ea3ffffffff,9.0,0.0,0.0
8444ea5ffffffff,305.0,0.0,0.0
8444ea7ffffffff,19.0,0.0,0.0
8444ea9ffffffff,8.0,0.0,0.0
8444eabffffffff,51.0,0.0,0.0
8444eadffffffff,79.0,0.0,19.0
8444eb1ffffffff,7.0,0.0,0.0
8444eb3ffffffff,59.0,0.0,0.0
8444eb5ffffffff,15.0,0.0,0.0
8444eb7ffffffff,9.0,0.0,0.0
8444ebbffffffff,27.0,0.0,0.0
8444ebdffffffff,14.0,0.0,0.0
8444ec1ffffffff,11.0,0.0,0.0
8444ec3ffffffff,39.0,0.0,0.0
8444ec5ffffffff,7.0,0.0,0.0
8444ec7ffffffff,209.0,0.0,1.0
8444ecbffffffff,4.0,0.0,3.0
8444ecdffffffff,7.0,0.0,0.0
8444ed1ffffffff,244.0,0.0,2.0
8444ed3ffffffff,532.0,0.0,14.0
8444ed5ffffffff,45.0,0.0,3.0
8444ed7ffffffff,25.0,0.0,3.0
8444ed9ffffffff,248.0,0.0,6.0
8444edbffffffff,137.0,0.0,4.0
8444eddffffffff,386.0,0.0,11.0
8444ee1ffffffff,46.0,0.0,0.0
8444ee3ffffffff,21.0,0.0,0.0
8444ee5ffffffff,204.0,0.0,50.0
8444ee7ffffffff,44.0,0.0,0.0
8444ee9ffffffff,5.0,0.0,0.0
8444eebffffffff,35.0,0.0,5.0
8444eedffffffff,101.0,0.0,6.0
8444f01ffffffff,56.0,0.0,18.0
8444f03ffffffff,5.0,0.0,0.0
8444f05ffffffff,31.0,0.0,2.0
8444f07ffffffff,88.0,0.0,2.0
8444f09ffffffff,27.0,0.0,0.0
8444f0bffffffff,4.0,0.0,0.0
8444f0dffffffff,124.0,0.0,4.0
8444f11ffffffff,1.0,0.0,0.0
8444f17ffffffff,2.0,0.0,2.0
8444f19ffffffff,3.0,0.0,0.0
8444f1bffffffff,3.0,0.0,0.0
8444f1dffffffff,6.0,0.0,0.0
8444f31ffffffff,143.0,0.0,3.0
8444f35ffffffff,81.0,0.0,14.0
8444f37ffffffff,199.0,0.0,15.0
8444f39ffffffff,1.0,0.0,0.0
8444f3bffffffff,3.0,0.0,2.0
8444f3dffffffff,27.0,0.0,0.0
8444f41ffffffff,192.0,0.0,0.0
8444f43ffffffff,644.0,0.0,0.0
8444f45ffffffff,14.0,0.0,0.0
8444f47ffffffff,19.0,0.0,0.0
8444f49ffffffff,134.0,0.0,0.0
8444f4bffffffff,140.0,0.0,0.0
8444f4dffffffff,207.0,0.0,3.0
8444f51ffffffff,21.0,0.0,0.0
8444f53ffffffff,7.0,0.0,0.0
8444f55ffffffff,52.0,0.0,0.0
8444f57ffffffff,22.0,0.0,0.0
8444f59ffffffff,7.0,0.0,0.0
8444f5bffffffff,1.0,0.0,0.0
8444f5dffffffff,435.0,0.0,0.0
8444f61ffffffff,9.0,0.0,0.0
8444f63ffffffff,30.0,0.0,0.0
8444f69ffffffff,50.0,0.0,0.0
8444f6bffffffff,144.0,0.0,0.0
8444f6dffffffff,7.0,0.0,0.0
8445053ffffffff,5.0,0.0,0.0
8445059ffffffff,31.0,0.0,4.0
844505bffffffff,128.0,0.0,9.0
8445095ffffffff,3.0,0.0,0.0
844509bffffffff,7.0,0.0,2.0
84450b1ffffffff,32.0,0.0,0.0
84450b5ffffffff,72.0,0.0,0.0
84450bdffffffff,4.0,0.0,0.0
84450c9ffffffff,2.0,0.0,0.0
84450cdffffffff,4.0,0.0,0.0
84450d5ffffffff,134.0,0.0,37.0
844519bffffffff,1.0,0.0,0.0
84451b7ffffffff,2.0,0.0,0.0
8445201ffffffff,5.0,0.0,0.0
8445203ffffffff,36.0,0.0,0.0
8445205ffffffff,53.0,0.0,0.0
8445207ffffffff,75.0,0.0,0.0
8445209ffffffff,18.0,0.0,0.0
844520dffffffff,5.0,0.0,0.0
8445211ffffffff,10.0,0.0,0.0
8445213ffffffff,29.0,0.0,0.0
8445215ffffffff,260.0,0.0,1.0
8445217ffffffff,107.0,0.0,8.0
8445219ffffffff,14.0,0.0,4.0
844521bffffffff,4.0,0.0,0.0
844521dffffffff,11.0,0.0,0.0
8445229ffffffff,3.0,0.0,0.0
844522bffffffff,4.0,0.0,0.0
8445233ffffffff,207.0,0.0,11.0
844523bffffffff,187.0,0.0,15.0
8445241ffffffff,5.0,0.0,0.0
8445243ffffffff,32.0,0.0,0.0
8445245ffffffff,58.0,0.0,0.0
8445247ffffffff,190.0,0.0,0.0
844524bffffffff,17.0,0.0,0.0
8445251ffffffff,52.0,0.0,0.0
8445253ffffffff,7.0,0.0,0.0
8445255ffffffff,19.0,0.0,0.0
8445257ffffffff,2.0,0.0,0.0
844525bffffffff,21.0,0.0,0.0
8445261ffffffff,3.0,0.0,0.0
8445263ffffffff,40.0,0.0,0.0
8445267ffffffff,5.0,0.0,0.0
8445269ffffffff,47.0,0.0,0.0
844526bffffffff,129.0,0.0,0.0
844526dffffffff,11.0,0.0,0.0
8445287ffffffff,2.0,0.0,0.0
8445289ffffffff,42.0,0.0,0.0
8445291ffffffff,2.0,0.0,0.0
8445295ffffffff,5.0,0.0,0.0
8445297ffffffff,5.0,0.0,0.0
84452a1ffffffff,19.0,0.0,0.0
84452a3ffffffff,51.0,0.0,0.0
84452a5ffffffff,93.0,0.0,0.0
84452a7ffffffff,4.0,0.0,0.0
84452a9ffffffff,334.0,0.0,18.0
84452abffffffff,8.0,0.0,0.0
84452adffffffff,1187.0,0.0,36.0
84452bdffffffff,4.0,0.0,0.0
84452c1ffffffff,77.0,0.0,21.0
84452c3ffffffff,180.0,0.0,12.0
84452c5ffffffff,88.0,0.0,9.0
84452c7ffffffff,242.0,0.0,0.0
84452c9ffffffff,17.0,0.0,0.0
84452cbffffffff,37.0,0.0,6.0
84452cdffffffff,6.0,0.0,0.0
84452d7ffffffff,2.0,0.0,0.0
84452d9ffffffff,7.0,0.0,0.0
84452dbffffffff,10.0,0.0,0.0
84452ddffffffff,4.0,0.0,0.0
84452e1ffffffff,2597.0,0.0,55.0
84452e3ffffffff,1017.0,0.0,29.0
84452e5ffffffff,364.0,0.0,41.0
84452e7ffffffff,105.0,0.0,4.0
84452ebffffffff,55.0,0.0,0.0
84452edffffffff,37.0,0.0,0.0
8445303ffffffff,5.0,0.0,0.0
8445309ffffffff,21.0,0.0,0.0
844530dffffffff,3.0,0.0,0.0
8445321ffffffff,15.0,0.0,0.0
844532bffffffff,8.0,0.0,0.0
8445343ffffffff,25.0,0.0,0.0
8445347ffffffff,5.0,0.0,0.0
8445349ffffffff,7.0,0.0,0.0
844534bffffffff,1.0,0.0,0.0
8445351ffffffff,8.0,0.0,0.0
8445353ffffffff,128.0,0.0,0.0
8445355ffffffff,7.0,0.0,0.0
8445357ffffffff,13.0,0.0,0.0
8445359ffffffff,4.0,0.0,0.0
844535bffffffff,1.0,0.0,0.0
844535dffffffff,15.0,0.0,0.0
8445365ffffffff,87.0,0.0,0.0
8445367ffffffff,5.0,0.0,0.0
8445649ffffffff,12.0,0.0,3.0
84456dbffffffff,8.0,0.0,0.0
8445721ffffffff,6.0,0.0,0.0
8445745ffffffff,7.0,0.0,0.0
844574dffffffff,18.0,0.0,0.0
8445769ffffffff,2.0,0.0,0.0
8445833ffffffff,101.0,88.0,0.0
8445837ffffffff,1.0,0.0,0.0
8445883ffffffff,5.0,0.0,0.0
8445889ffffffff,115.0,77.0,0.0
844588bffffffff,6.0,0.0,0.0
844588dffffffff,5.0,3.0,0.0
8445899ffffffff,4.0,2.0,0.0
844589dffffffff,2.0,0.0,0.0
84458adffffffff,3.0,0.0,0.0
84458c3ffffffff,12.0,2.0,0.0
84458c7ffffffff,201.0,152.0,0.0
84458d3ffffffff,19.0,15.0,0.0
84458d5ffffffff,12.0,10.0,0.0
84458d7ffffffff,3.0,0.0,0.0
84458e1ffffffff,26.0,18.0,0.0
84458e3ffffffff,9.0,7.0,0.0
84458e5ffffffff,31.0,13.0,0.0
84458e7ffffffff,25.0,7.0,0.0
84458ebffffffff,49.0,31.0,0.0
84458edffffffff,9.0,8.0,0.0
8445905ffffffff,3.0,0.0,0.0
8445907ffffffff,7.0,0.0,0.0
8445911ffffffff,174.0,111.0,0.0
8445913ffffffff,40.0,32.0,0.0
8445917ffffffff,85.0,57.0,0.0
8445923ffffffff,6.0,0.0,0.0
8445927ffffffff,4.0,0.0,0.0
844592bffffffff,1.0,0.0,0.0
8445933ffffffff,1.0,0.0,0.0
8445981ffffffff,3.0,3.0,0.0
8445989ffffffff,39.0,22.0,0.0
844598bffffffff,2.0,0.0,0.0
844598dffffffff,1.0,1.0,0.0
84459c1ffffffff,6.0,2.0,0.0
84459c3ffffffff,82.0,55.0,0.0
84459c5ffffffff,4.0,0.0,0.0
84459c7ffffffff,8.0,6.0,0.0
84459d1ffffffff,1.0,0.0,0.0
84459d5ffffffff,1.0,0.0,0.0
84459d7ffffffff,4.0,0.0,0.0
84459d9ffffffff,22.0,19.0,0.0
84459dbffffffff,9.0,1.0,0.0
84459ddffffffff,10.0,10.0,0.0
84459e1ffffffff,4.0,0.0,0.0
84459e9ffffffff,13.0,11.0,0.0
84459ebffffffff,7.0,4.0,0.0
84459edffffffff,3.0,0.0,0.0
8448803ffffffff,55.0,0.0,0.0
8448805ffffffff,35.0,0.0,0.0
8448807ffffffff,9.0,0.0,0.0
844880dffffffff,148.0,0.0,0.0
8448815ffffffff,14.0,0.0,0.0
8448817ffffffff,8.0,0.0,0.0
8448821ffffffff,10.0,0.0,0.0
8448823ffffffff,29.0,0.0,0.0
8448825ffffffff,391.0,0.0,0.0
8448827ffffffff,71.0,0.0,0.0
8448829ffffffff,8.0,0.0,0.0
844882bffffffff,34.0,0.0,0.0
844882dffffffff,47.0,0.0,0.0
8448831ffffffff,90.0,0.0,0.0
8448833ffffffff,37.0,0.0,0.0
8448835ffffffff,53.0,0.0,0.0
8448837ffffffff,60.0,0.0,0.0
8448839ffffffff,26.0,0.0,0.0
844883bffffffff,2.0,0.0,0.0
844883dffffffff,11.0,0.0,0.0
8448841ffffffff,6.0,0.0,0.0
8448843ffffffff,2.0,0.0,0.0
8448845ffffffff,6.0,0.0,0.0
8448849ffffffff,4.0,0.0,0.0
844884bffffffff,2.0,0.0,0.0
844884dffffffff,10.0,0.0,0.0
8448855ffffffff,2.0,0.0,0.0
8448861ffffffff,53.0,0.0,0.0
8448863ffffffff,40.0,0.0,0.0
8448865ffffffff,36.0,0.0,0.0
8448867ffffffff,92.0,0.0,0.0
8448869ffffffff,80.0,0.0,0.0
844886bffffffff,108.0,0.0,0.0
844886dffffffff,29.0,0.0,0.0
84488a1ffffffff,6.0,0.0,0.0
84488a3ffffffff,11.0,0.0,0.0
84488a5ffffffff,1.0,0.0,0.0
84488a7ffffffff,57.0,0.0,0.0
84488a9ffffffff,1.0,0.0,0.0
84488adffffffff,5.0,0.0,0.0
84488b3ffffffff,1.0,0.0,0.0
84488b5ffffffff,5.0,0.0,0.0
84488b7ffffffff,9.0,0.0,0.0
84488bdffffffff,1.0,0.0,0.0
84488e5ffffffff,9.0,0.0,0.0
84488e7ffffffff,3.0,0.0,0.0
84488e9ffffffff,1.0,0.0,0.0
84488edffffffff,71.0,0.0,0.0
8448901ffffffff,24.0,0.0,1.0
8448903ffffffff,840.0,0.0,7.0
8448907ffffffff,1074.0,0.0,4.0
844890bffffffff,1112.0,0.0,15.0
8448911ffffffff,104.0,0.0,0.0
8448913ffffffff,94.0,0.0,0.0
8448915ffffffff,541.0,0.0,0.0
8448917ffffffff,37.0,0.0,0.0
8448919ffffffff,101.0,0.0,0.0
844891bffffffff,334.0,0.0,0.0
844891dffffffff,270.0,0.0,0.0
8448923ffffffff,963.0,0.0,0.0
8448927ffffffff,235.0,0.0,5.0
844892bffffffff,131.0,0.0,0.0
8448931ffffffff,178.0,0.0,8.0
8448933ffffffff,188.0,0.0,0.0
8448935ffffffff,576.0,0.0,10.0
8448937ffffffff,1886.0,0.0,6.0
8448939ffffffff,453.0,0.0,2.0
844893bffffffff,127.0,0.0,0.0
844893dffffffff,789.0,0.0,0.0
8448951ffffffff,397.0,0.0,11.0
8448953ffffffff,219.0,0.0,4.0
8448955ffffffff,712.0,0.0,2.0
8448957ffffffff,210.0,0.0,2.0
8448959ffffffff,991.0,0.0,13.0
844895bffffffff,68.0,0.0,2.0
844895dffffffff,288.0,0.0,12.0
8448981ffffffff,142.0,0.0,0.0
8448983ffffffff,81.0,0.0,0.0
8448985ffffffff,226.0,0.0,0.0
8448987ffffffff,14.0,0.0,0.0
8448989ffffffff,80.0,0.0,0.0
844898bffffffff,31.0,0.0,0.0
844898dffffffff,201.0,0.0,0.0
8448991ffffffff,48.0,0.0,0.0
8448993ffffffff,35.0,0.0,0.0
8448995ffffffff,18.0,0.0,0.0
8448997ffffffff,79.0,0.0,0.0
8448999ffffffff,16.0,0.0,0.0
844899bffffffff,44.0,0.0,0.0
844899dffffffff,71.0,0.0,0.0
84489a1ffffffff,30.0,0.0,0.0
84489a3ffffffff,74.0,0.0,0.0
84489a5ffffffff,113.0,0.0,0.0
84489a7ffffffff,133.0,0.0,0.0
84489a9ffffffff,1089.0,0.0,0.0
84489abffffffff,293.0,0.0,0.0
84489adffffffff,135.0,0.0,0.0
84489b1ffffffff,43.0,0.0,0.0
84489b3ffffffff,67.0,0.0,0.0
84489b5ffffffff,35.0,0.0,0.0
84489b7ffffffff,60.0,0.0,0.0
84489b9ffffffff,46.0,0.0,0.0
84489bbffffffff,4.0,0.0,0.0
84489bdffffffff,30.0,0.0,0.0
84489c1ffffffff,365.0,0.0,0.0
84489c3ffffffff,268.0,0.0,0.0
84489c5ffffffff,274.0,0.0,0.0
84489c7ffffffff,90.0,0.0,0.0
84489c9ffffffff,274.0,0.0,0.0
84489cbffffffff,28.0,0.0,0.0
84489cdffffffff,285.0,0.0,0.0
84489d1ffffffff,41.0,0.0,0.0
84489d3ffffffff,37.0,0.0,0.0
84489d5ffffffff,18.0,0.0,0.0
84489d7ffffffff,27.0,0.0,0.0
84489d9ffffffff,32.0,0.0,0.0
84489ddffffffff,13.0,0.0,0.0
84489e1ffffffff,255.0,0.0,0.0
84489e3ffffffff,704.0,0.0,0.0
84489e5ffffffff,56.0,0.0,0.0
84489e7ffffffff,57.0,0.0,0.0
84489e9ffffffff,152.0,0.0,0.0
84489ebffffffff,212.0,0.0,0.0
84489edffffffff,82.0,0.0,0.0
8448a01ffffffff,6.0,0.0,0.0
8448a05ffffffff,62.0,0.0,0.0
8448a21ffffffff,18.0,0.0,0.0
8448a23ffffffff,5.0,0.0,0.0
8448a25ffffffff,2.0,0.0,0.0
8448a27ffffffff,64.0,0.0,0.0
8448a29ffffffff,15.0,0.0,0.0
8448a2bffffffff,1.0,0.0,0.0
8448a2dffffffff,9.0,0.0,0.0
8448a63ffffffff,80.0,0.0,0.0
8448b01ffffffff,2.0,0.0,0.0
8448b03ffffffff,2.0,0.0,0.0
8448b09ffffffff,1.0,0.0,0.0
8448b13ffffffff,756.0,0.0,0.0
8448b15ffffffff,958.0,0.0,0.0
8448b17ffffffff,40.0,0.0,0.0
8448b19ffffffff,35.0,0.0,0.0
8448b1bffffffff,42.0,0.0,0.0
8448b1dffffffff,19.0,0.0,0.0
8448b23ffffffff,3104.0,0.0,0.0
8448b2bffffffff,955.0,0.0,0.0
8448b31ffffffff,599.0,0.0,0.0
8448b33ffffffff,48.0,0.0,0.0
8448b35ffffffff,243.0,0.0,0.0
8448b37ffffffff,1045.0,0.0,0.0
8448b39ffffffff,1606.0,0.0,0.0
8448b3bffffffff,197.0,0.0,0.0
8448b3dffffffff,5104.0,0.0,0.0
8448b41ffffffff,3.0,0.0,0.0
8448b47ffffffff,2.0,0.0,0.0
8448b4dffffffff,24.0,0.0,0.0
8448b51ffffffff,34.0,0.0,0.0
8448b53ffffffff,7.0,0.0,0.0
8448b57ffffffff,1.0,0.0,0.0
8448b59ffffffff,12.0,0.0,0.0
8448b5bffffffff,104.0,0.0,0.0
8448d21ffffffff,1.0,0.0,0.0
8449907ffffffff,4.0,0.0,0.0
844991dffffffff,1.0,0.0,0.0
8449929ffffffff,16.0,0.0,0.0
844992bffffffff,39.0,0.0,1.0
8449931ffffffff,2.0,0.0,0.0
8449933ffffffff,2.0,0.0,0.0
8449937ffffffff,4.0,0.0,4.0
8449961ffffffff,76.0,0.0,24.0
8449963ffffffff,1.0,0.0,0.0
8449965ffffffff,45.0,0.0,0.0
8449967ffffffff,14.0,0.0,0.0
844996bffffffff,11.0,0.0,0.0
844996dffffffff,9.0,0.0,0.0
8449981ffffffff,5.0,0.0,0.0
8449983ffffffff,1.0,0.0,0.0
8449985ffffffff,4.0,0.0,0.0
8449987ffffffff,124.0,0.0,0.0
844998dffffffff,1.0,0.0,0.0
84499a1ffffffff,1.0,0.0,0.0
84499abffffffff,19.0,0.0,0.0
84499b1ffffffff,13.0,0.0,0.0
84499b5ffffffff,11.0,0.0,0.0
84499b7ffffffff,3.0,0.0,0.0
84499bdffffffff,4.0,0.0,0.0
84499d1ffffffff,3.0,0.0,0.0
84499e3ffffffff,2.0,0.0,0.0
84499e7ffffffff,7.0,0.0,0.0
84499ebffffffff,7.0,0.0,0.0
