cell_id,Pyrocephalus rubinus,Pyrocephalus rubinus [mexicanus Group],Pyrocephalus rubinus saturatus,Pyrocephalus rubinus [obscurus Group],Pyrocephalus rubinus rubinus
8449b35ffffffff,112.0,6.0,0.0,0.0,0.0
8449b37ffffffff,292.0,44.0,0.0,0.0,0.0
8449b39ffffffff,1.0,0.0,0.0,0.0,0.0
8449b3bffffffff,28.0,0.0,0.0,0.0,0.0
8449b43ffffffff,2.0,0.0,0.0,0.0,0.0
8449b47ffffffff,7.0,0.0,0.0,0.0,0.0
8449b51ffffffff,6.0,0.0,0.0,0.0,0.0
8449b55ffffffff,17.0,0.0,0.0,0.0,0.0
8449b65ffffffff,1.0,0.0,0.0,0.0,0.0
8449b67ffffffff,7.0,0.0,0.0,0.0,0.0
8449b69ffffffff,3.0,0.0,0.0,0.0,0.0
8449b6bffffffff,4.0,0.0,0.0,0.0,0.0
8449b6dffffffff,4.0,0.0,0.0,0.0,0.0
845f291ffffffff,76.0,0.0,0.0,0.0,0.0
845f295ffffffff,142.0,0.0,0.0,0.0,0.0
845f299ffffffff,108.0,0.0,0.0,0.0,0.0
845f29dffffffff,59.0,0.0,0.0,0.0,0.0
845f2b1ffffffff,2.0,0.0,0.0,0.0,0.0
845f2b3ffffffff,4.0,0.0,0.0,0.0,0.0
845f2b9ffffffff,2.0,0.0,0.0,0.0,0.0
845f2bbffffffff,13.0,0.0,0.0,0.0,0.0
845f2d1ffffffff,111.0,0.0,0.0,0.0,0.0
845f2d3ffffffff,11.0,0.0,0.0,0.0,0.0
845f2d5ffffffff,7.0,0.0,0.0,0.0,0.0
845f2d7ffffffff,30.0,0.0,0.0,0.0,0.0
845f403ffffffff,3.0,0.0,0.0,0.0,0.0
845f407ffffffff,3.0,0.0,0.0,0.0,0.0
845f415ffffffff,1.0,0.0,0.0,0.0,0.0
845f42bffffffff,10.0,0.0,0.0,0.0,0.0
845f445ffffffff,4.0,0.0,0.0,0.0,0.0
845f463ffffffff,2.0,0.0,0.0,0.0,0.0
845f4e7ffffffff,2.0,0.0,0.0,0.0,0.0
845f683ffffffff,3.0,0.0,0.0,0.0,0.0
845f689ffffffff,2.0,0.0,0.0,0.0,0.0
845f68bffffffff,2.0,0.0,0.0,0.0,0.0
845f711ffffffff,1.0,0.0,0.0,0.0,0.0
845f74bffffffff,3.0,0.0,0.0,0.0,0.0
8466005ffffffff,43.0,0.0,0.0,0.0,0.0
846601bffffffff,6.0,0.0,0.0,0.0,0.0
8466043ffffffff,2.0,0.0,0.0,0.0,0.0
846604dffffffff,2.0,0.0,0.0,0.0,0.0
8466053ffffffff,3.0,0.0,0.0,0.0,0.0
8466055ffffffff,3.0,0.0,0.0,0.0,0.0
8466059ffffffff,4.0,0.0,0.0,0.0,0.0
8466069ffffffff,2.0,0.0,0.0,0.0,0.0
8466081ffffffff,167.0,0.0,0.0,0.0,0.0
8466083ffffffff,19.0,0.0,0.0,0.0,0.0
8466085ffffffff,17.0,0.0,0.0,0.0,0.0
8466087ffffffff,104.0,0.0,0.0,0.0,0.0
8466089ffffffff,179.0,0.0,0.0,2.0,0.0
846608bffffffff,5.0,0.0,0.0,0.0,0.0
846608dffffffff,1171.0,0.0,0.0,24.0,0.0
8466095ffffffff,9.0,0.0,0.0,0.0,0.0
8466097ffffffff,1.0,0.0,0.0,0.0,0.0
846609bffffffff,8.0,0.0,0.0,0.0,0.0
846609dffffffff,10.0,0.0,0.0,0.0,0.0
84660a3ffffffff,3.0,0.0,0.0,0.0,0.0
84660a5ffffffff,8.0,0.0,0.0,0.0,0.0
84660a7ffffffff,10.0,0.0,0.0,0.0,0.0
84660a9ffffffff,2.0,0.0,0.0,0.0,0.0
84660abffffffff,2.0,0.0,0.0,0.0,0.0
84660b1ffffffff,1.0,0.0,0.0,1.0,0.0
84660b3ffffffff,5.0,0.0,0.0,0.0,0.0
84660b5ffffffff,13.0,0.0,0.0,0.0,0.0
84660b9ffffffff,1.0,0.0,0.0,1.0,0.0
84660bdffffffff,90.0,0.0,0.0,0.0,0.0
84660c3ffffffff,12.0,0.0,0.0,0.0,0.0
84660c5ffffffff,17.0,0.0,0.0,0.0,0.0
84660c7ffffffff,68.0,0.0,0.0,0.0,0.0
84660cbffffffff,67.0,0.0,0.0,0.0,0.0
84660cdffffffff,26.0,0.0,0.0,0.0,0.0
84660ddffffffff,18.0,0.0,0.0,0.0,0.0
84660e1ffffffff,1.0,0.0,0.0,0.0,0.0
84660e3ffffffff,6.0,0.0,0.0,0.0,0.0
8466153ffffffff,2.0,0.0,0.0,0.0,0.0
8466181ffffffff,17.0,0.0,0.0,0.0,0.0
8466183ffffffff,250.0,0.0,0.0,7.0,0.0
8466185ffffffff,1.0,0.0,0.0,0.0,0.0
8466187ffffffff,2.0,0.0,0.0,0.0,0.0
8466189ffffffff,3.0,0.0,0.0,0.0,0.0
846618bffffffff,107.0,0.0,0.0,0.0,0.0
846618dffffffff,5.0,0.0,0.0,0.0,0.0
8466191ffffffff,4.0,0.0,0.0,0.0,0.0
8466193ffffffff,194.0,0.0,0.0,3.0,0.0
8466195ffffffff,50.0,0.0,0.0,0.0,0.0
8466197ffffffff,2.0,0.0,0.0,0.0,0.0
8466199ffffffff,36.0,0.0,0.0,0.0,0.0
846619bffffffff,71.0,0.0,0.0,3.0,0.0
846619dffffffff,812.0,0.0,0.0,13.0,0.0
84661a5ffffffff,6.0,0.0,0.0,0.0,0.0
84661a7ffffffff,2.0,0.0,0.0,0.0,0.0
84661b1ffffffff,8.0,0.0,0.0,0.0,0.0
84661b3ffffffff,506.0,0.0,0.0,9.0,0.0
84661b9ffffffff,78.0,0.0,0.0,0.0,0.0
84661bbffffffff,89.0,0.0,0.0,4.0,0.0
84661bdffffffff,2.0,0.0,0.0,0.0,0.0
84661d1ffffffff,9.0,0.0,0.0,0.0,0.0
84661d3ffffffff,5.0,0.0,0.0,0.0,0.0
84661d7ffffffff,40.0,0.0,0.0,0.0,0.0
84661ebffffffff,4.0,0.0,0.0,0.0,0.0
8466201ffffffff,24.0,0.0,0.0,0.0,0.0
8466203ffffffff,15.0,0.0,2.0,0.0,0.0
8466205ffffffff,32.0,0.0,0.0,0.0,0.0
8466207ffffffff,1.0,0.0,0.0,0.0,0.0
846620bffffffff,1421.0,0.0,174.0,0.0,0.0
8466211ffffffff,2.0,0.0,0.0,0.0,0.0
8466213ffffffff,20.0,0.0,0.0,0.0,0.0
8466215ffffffff,1.0,0.0,0.0,0.0,0.0
8466217ffffffff,6.0,0.0,0.0,0.0,0.0
8466219ffffffff,33.0,0.0,7.0,0.0,0.0
846621bffffffff,16.0,0.0,0.0,0.0,0.0
846621dffffffff,2.0,0.0,0.0,0.0,0.0
8466221ffffffff,65.0,0.0,3.0,0.0,0.0
8466225ffffffff,30.0,0.0,0.0,0.0,0.0
8466227ffffffff,3.0,0.0,0.0,0.0,0.0
846622bffffffff,27.0,0.0,2.0,0.0,0.0
8466233ffffffff,5.0,0.0,0.0,0.0,0.0
8466235ffffffff,1.0,0.0,0.0,0.0,0.0
846623bffffffff,46.0,0.0,10.0,0.0,0.0
8466251ffffffff,4.0,0.0,0.0,0.0,0.0
8466257ffffffff,77.0,0.0,0.0,0.0,0.0
846625bffffffff,8.0,0.0,0.0,0.0,0.0
8466283ffffffff,6.0,0.0,0.0,0.0,0.0
8466285ffffffff,25.0,0.0,1.0,0.0,0.0
846628bffffffff,4.0,0.0,0.0,0.0,0.0
8466291ffffffff,10.0,0.0,0.0,0.0,0.0
8466295ffffffff,8.0,0.0,0.0,0.0,0.0
846629dffffffff,6.0,0.0,0.0,0.0,0.0
84662a7ffffffff,4.0,0.0,0.0,0.0,0.0
84662b1ffffffff,2.0,0.0,0.0,0.0,0.0
84662b3ffffffff,1.0,0.0,0.0,0.0,0.0
84662b5ffffffff,111.0,0.0,0.0,0.0,0.0
84662bdffffffff,2.0,0.0,0.0,0.0,0.0
84662c1ffffffff,3.0,0.0,0.0,0.0,0.0
84662c5ffffffff,2.0,0.0,0.0,0.0,0.0
84662c9ffffffff,5.0,0.0,0.0,0.0,0.0
84662cdffffffff,37.0,0.0,0.0,0.0,0.0
84662e1ffffffff,17.0,0.0,0.0,0.0,0.0
84662e5ffffffff,1.0,0.0,0.0,0.0,0.0
84662e9ffffffff,30.0,0.0,0.0,0.0,0.0
84662ebffffffff,3.0,0.0,0.0,0.0,0.0
84662edffffffff,3.0,0.0,0.0,0.0,0.0
8466311ffffffff,6.0,0.0,0.0,0.0,0.0
8466313ffffffff,23.0,0.0,0.0,0.0,0.0
846631bffffffff,15.0,0.0,0.0,0.0,0.0
8466505ffffffff,11.0,0.0,0.0,0.0,0.0
8466529ffffffff,104.0,0.0,0.0,0.0,0.0
846652dffffffff,5.0,0.0,0.0,0.0,0.0
8466541ffffffff,2.0,0.0,0.0,0.0,0.0
8466545ffffffff,13.0,0.0,0.0,0.0,0.0
8466547ffffffff,8.0,0.0,0.0,0.0,0.0
8466549ffffffff,18.0,0.0,0.0,0.0,0.0
846654bffffffff,50.0,0.0,0.0,0.0,0.0
8466561ffffffff,7.0,0.0,0.0,0.0,0.0
8466563ffffffff,1.0,0.0,0.0,0.0,0.0
8466565ffffffff,15.0,0.0,0.0,0.0,0.0
8466567ffffffff,4.0,0.0,0.0,0.0,0.0
8466569ffffffff,5.0,0.0,0.0,0.0,0.0
846656bffffffff,2.0,0.0,0.0,0.0,0.0
846656dffffffff,67.0,0.0,0.0,0.0,0.0
84665abffffffff,1.0,0.0,0.0,0.0,0.0
8466601ffffffff,4.0,0.0,0.0,0.0,0.0
8466603ffffffff,16.0,0.0,0.0,0.0,0.0
846660dffffffff,8.0,0.0,0.0,0.0,0.0
8466629ffffffff,2.0,0.0,0.0,0.0,0.0
8466635ffffffff,2.0,0.0,0.0,0.0,0.0
8466639ffffffff,16.0,0.0,0.0,0.0,0.0
846663dffffffff,13.0,0.0,0.0,0.0,0.0
8466641ffffffff,3.0,0.0,0.0,0.0,0.0
8466647ffffffff,12.0,0.0,0.0,0.0,0.0
846664dffffffff,48.0,0.0,0.0,0.0,0.0
8466705ffffffff,9.0,0.0,0.0,0.0,0.0
8466707ffffffff,1.0,0.0,0.0,0.0,0.0
8466709ffffffff,1.0,0.0,0.0,0.0,0.0
846670dffffffff,10.0,0.0,0.0,0.0,0.0
8466727ffffffff,3.0,0.0,0.0,0.0,0.0
8466735ffffffff,12.0,0.0,0.0,0.0,0.0
8466737ffffffff,14.0,0.0,0.0,0.0,0.0
846674bffffffff,6.0,0.0,0.0,0.0,0.0
846675dffffffff,147.0,0.0,0.0,0.0,0.0
8466763ffffffff,2.0,0.0,0.0,0.0,0.0
8466c01ffffffff,18.0,0.0,0.0,0.0,0.0
8466c05ffffffff,9.0,0.0,0.0,0.0,0.0
8466c09ffffffff,1.0,0.0,0.0,0.0,0.0
8466c0bffffffff,1.0,0.0,0.0,0.0,0.0
8466c0dffffffff,22.0,0.0,0.0,0.0,0.0
8466c19ffffffff,4.0,0.0,0.0,0.0,0.0
8466c1dffffffff,21.0,0.0,0.0,0.0,0.0
8466c21ffffffff,26.0,0.0,0.0,0.0,0.0
8466c23ffffffff,37.0,0.0,0.0,0.0,0.0
8466c25ffffffff,10.0,0.0,0.0,0.0,0.0
8466c29ffffffff,7.0,0.0,0.0,0.0,0.0
8466c41ffffffff,51.0,0.0,0.0,2.0,0.0
8466c45ffffffff,66.0,0.0,0.0,0.0,0.0
8466c47ffffffff,371.0,0.0,0.0,0.0,0.0
8466c49ffffffff,103.0,0.0,0.0,0.0,0.0
8466c4bffffffff,7.0,0.0,0.0,0.0,0.0
8466c4dffffffff,21.0,0.0,0.0,0.0,0.0
8466c53ffffffff,3.0,0.0,0.0,0.0,0.0
8466c57ffffffff,33.0,0.0,0.0,0.0,0.0
8466c59ffffffff,2.0,0.0,0.0,0.0,0.0
8466c5dffffffff,127.0,0.0,0.0,0.0,0.0
8466c61ffffffff,2.0,0.0,0.0,0.0,0.0
8466c63ffffffff,308.0,0.0,0.0,3.0,0.0
8466c65ffffffff,57.0,0.0,0.0,3.0,0.0
8466c67ffffffff,24.0,0.0,0.0,0.0,0.0
8466c69ffffffff,5.0,0.0,0.0,0.0,0.0
8466c6bffffffff,45.0,0.0,0.0,0.0,0.0
8466c6dffffffff,181.0,0.0,0.0,0.0,0.0
8466d01ffffffff,7.0,0.0,0.0,0.0,0.0
8466d05ffffffff,122.0,0.0,0.0,2.0,0.0
8466d0dffffffff,278.0,0.0,0.0,4.0,0.0
8466d15ffffffff,171.0,0.0,0.0,7.0,0.0
8466d17ffffffff,2.0,0.0,0.0,0.0,0.0
8466d19ffffffff,2.0,0.0,0.0,0.0,0.0
8466d1dffffffff,1.0,0.0,0.0,0.0,0.0
8466d21ffffffff,11.0,0.0,0.0,0.0,0.0
8466d23ffffffff,2.0,0.0,0.0,0.0,0.0
8466d25ffffffff,33.0,0.0,0.0,0.0,0.0
8466d27ffffffff,2.0,0.0,0.0,0.0,0.0
8466d29ffffffff,9.0,0.0,0.0,0.0,0.0
8466d31ffffffff,235.0,0.0,0.0,19.0,0.0
8466d33ffffffff,2601.0,0.0,0.0,186.0,0.0
8466d35ffffffff,4.0,0.0,0.0,0.0,0.0
8466d39ffffffff,21.0,0.0,0.0,0.0,0.0
8466d3bffffffff,382.0,0.0,0.0,8.0,0.0
8466d47ffffffff,230.0,0.0,0.0,0.0,0.0
8466d49ffffffff,3.0,0.0,0.0,0.0,0.0
8466d51ffffffff,37.0,0.0,0.0,0.0,0.0
8466d53ffffffff,50.0,0.0,0.0,0.0,0.0
8466d57ffffffff,1.0,0.0,0.0,0.0,0.0
8466d59ffffffff,10.0,0.0,0.0,0.0,0.0
8466d5bffffffff,7.0,0.0,0.0,0.0,0.0
8466d6bffffffff,14.0,0.0,0.0,2.0,0.0
8466da7ffffffff,2.0,0.0,0.0,0.0,0.0
8466dc1ffffffff,1.0,0.0,0.0,0.0,0.0
8466dc3ffffffff,4.0,0.0,0.0,0.0,0.0
8466dc7ffffffff,7.0,0.0,0.0,0.0,0.0
8466dc9ffffffff,5.0,0.0,0.0,0.0,0.0
8466dcdffffffff,1.0,0.0,0.0,0.0,0.0
8466de1ffffffff,144.0,0.0,0.0,15.0,0.0
8466de3ffffffff,4.0,0.0,0.0,0.0,0.0
8466de5ffffffff,10.0,0.0,0.0,0.0,0.0
8466de7ffffffff,16.0,0.0,0.0,0.0,0.0
8466dedffffffff,22.0,0.0,0.0,0.0,0.0
8466e01ffffffff,15.0,0.0,0.0,0.0,0.0
8466e03ffffffff,3.0,0.0,0.0,0.0,0.0
8466e05ffffffff,35.0,0.0,0.0,0.0,0.0
8466e09ffffffff,421.0,0.0,0.0,4.0,0.0
8466e0bffffffff,50.0,0.0,0.0,0.0,0.0
8466e0dffffffff,297.0,0.0,2.0,1.0,0.0
8466e11ffffffff,4.0,0.0,0.0,0.0,0.0
8466e15ffffffff,39.0,0.0,0.0,0.0,0.0
8466e19ffffffff,2.0,0.0,0.0,0.0,0.0
8466e1dffffffff,83.0,0.0,0.0,0.0,0.0
8466e21ffffffff,18.0,0.0,0.0,0.0,0.0
8466e23ffffffff,117.0,0.0,0.0,0.0,0.0
8466e25ffffffff,1.0,0.0,0.0,0.0,0.0
8466e27ffffffff,21.0,0.0,0.0,0.0,0.0
8466e29ffffffff,12.0,0.0,0.0,0.0,0.0
8466e2dffffffff,19.0,0.0,0.0,0.0,0.0
8466e3dffffffff,4.0,0.0,0.0,0.0,0.0
8466e41ffffffff,277.0,0.0,0.0,11.0,0.0
8466e43ffffffff,543.0,0.0,0.0,3.0,0.0
8466e45ffffffff,297.0,0.0,2.0,0.0,0.0
8466e47ffffffff,408.0,0.0,0.0,9.0,0.0
8466e49ffffffff,58.0,0.0,0.0,0.0,0.0
8466e4bffffffff,1.0,0.0,0.0,0.0,0.0
8466e4dffffffff,39.0,0.0,0.0,0.0,0.0
8466e51ffffffff,2.0,0.0,0.0,0.0,0.0
8466e53ffffffff,1.0,0.0,0.0,0.0,0.0
8466e55ffffffff,32.0,0.0,0.0,0.0,0.0
8466e57ffffffff,140.0,0.0,0.0,0.0,0.0
8466e59ffffffff,11.0,0.0,0.0,0.0,0.0
8466e61ffffffff,6.0,0.0,0.0,0.0,0.0
8466e63ffffffff,761.0,0.0,0.0,7.0,0.0
8466e65ffffffff,1958.0,0.0,0.0,51.0,0.0
8466e67ffffffff,275.0,0.0,0.0,0.0,0.0
8466e69ffffffff,1010.0,0.0,0.0,3.0,0.0
8466e6bffffffff,115.0,0.0,0.0,0.0,0.0
8466e6dffffffff,1958.0,0.0,0.0,23.0,0.0
8466ec7ffffffff,5.0,0.0,0.0,0.0,0.0
8466ee5ffffffff,99.0,0.0,0.0,0.0,2.0
8466ee7ffffffff,4.0,0.0,0.0,0.0,0.0
8466f03ffffffff,25.0,0.0,0.0,0.0,0.0
8466f0bffffffff,28.0,0.0,0.0,0.0,0.0
8466f11ffffffff,475.0,0.0,0.0,0.0,0.0
8466f13ffffffff,2.0,0.0,0.0,0.0,0.0
8466f15ffffffff,238.0,0.0,0.0,0.0,0.0
8466f17ffffffff,205.0,0.0,0.0,0.0,0.0
8466f19ffffffff,636.0,0.0,0.0,6.0,0.0
8466f1dffffffff,1659.0,0.0,0.0,6.0,0.0
8466f33ffffffff,8.0,0.0,0.0,0.0,0.0
8466f35ffffffff,4.0,0.0,0.0,0.0,0.0
8466f3bffffffff,2.0,0.0,0.0,0.0,0.0
8466f51ffffffff,138.0,0.0,0.0,3.0,0.0
8466f53ffffffff,196.0,0.0,0.0,0.0,0.0
8466f57ffffffff,1274.0,0.0,0.0,10.0,0.0
8466f59ffffffff,974.0,0.0,0.0,2.0,0.0
8466f5bffffffff,845.0,0.0,0.0,2.0,0.0
8466f5dffffffff,1.0,0.0,0.0,0.0,0.0
8467413ffffffff,8.0,0.0,0.0,0.0,0.0
8467421ffffffff,9.0,0.0,0.0,0.0,0.0
8467423ffffffff,8.0,0.0,0.0,0.0,0.0
8467425ffffffff,98.0,0.0,0.0,0.0,0.0
8467427ffffffff,34.0,0.0,0.0,0.0,0.0
8467429ffffffff,4.0,0.0,0.0,0.0,0.0
846742bffffffff,15.0,0.0,0.0,0.0,0.0
846742dffffffff,66.0,0.0,1.0,0.0,0.0
8467431ffffffff,6.0,0.0,0.0,0.0,0.0
8467433ffffffff,2.0,0.0,0.0,0.0,0.0
8467435ffffffff,7.0,0.0,0.0,0.0,0.0
8467437ffffffff,13.0,0.0,0.0,0.0,0.0
846743bffffffff,2.0,0.0,0.0,0.0,0.0
846743dffffffff,130.0,0.0,13.0,0.0,0.0
84674a1ffffffff,5.0,0.0,1.0,0.0,0.0
84674a5ffffffff,4.0,0.0,0.0,0.0,0.0
84674a7ffffffff,55.0,0.0,10.0,0.0,0.0
84674adffffffff,4.0,0.0,0.0,0.0,0.0
84674b1ffffffff,4.0,0.0,0.0,0.0,0.0
84674c5ffffffff,2.0,0.0,0.0,0.0,0.0
84674d9ffffffff,49.0,0.0,0.0,0.0,0.0
84674ddffffffff,1.0,0.0,0.0,0.0,0.0
84674e3ffffffff,2.0,0.0,0.0,0.0,0.0
84674ebffffffff,2.0,0.0,0.0,0.0,0.0
84674edffffffff,3.0,0.0,0.0,0.0,0.0
8467503ffffffff,6.0,0.0,0.0,0.0,0.0
8467507ffffffff,4.0,0.0,0.0,0.0,0.0
8467513ffffffff,7.0,0.0,0.0,0.0,0.0
8467519ffffffff,61.0,0.0,0.0,0.0,0.0
846751bffffffff,4.0,0.0,0.0,0.0,0.0
8467521ffffffff,8.0,0.0,0.0,0.0,0.0
8467523ffffffff,471.0,0.0,0.0,0.0,0.0
8467525ffffffff,8.0,0.0,0.0,0.0,0.0
8467527ffffffff,7.0,0.0,0.0,0.0,0.0
846752dffffffff,6.0,0.0,0.0,0.0,0.0
8467531ffffffff,26.0,0.0,0.0,0.0,0.0
8467535ffffffff,234.0,0.0,4.0,0.0,0.0
8467537ffffffff,47.0,0.0,0.0,0.0,0.0
8467539ffffffff,105.0,0.0,0.0,0.0,0.0
846753bffffffff,1.0,0.0,0.0,0.0,0.0
846753dffffffff,43.0,0.0,0.0,0.0,0.0
8467551ffffffff,3.0,0.0,0.0,0.0,0.0
8467553ffffffff,675.0,0.0,8.0,0.0,0.0
8467555ffffffff,2.0,0.0,0.0,0.0,0.0
8467557ffffffff,11.0,0.0,0.0,0.0,0.0
8467559ffffffff,1.0,0.0,0.0,0.0,0.0
8467561ffffffff,2.0,0.0,0.0,0.0,0.0
8467563ffffffff,2.0,0.0,0.0,0.0,0.0
8467565ffffffff,2.0,0.0,0.0,0.0,0.0
8467569ffffffff,2.0,0.0,0.0,0.0,0.0
846756bffffffff,55.0,0.0,0.0,0.0,0.0
8467585ffffffff,3.0,0.0,0.0,0.0,0.0
846758bffffffff,1.0,0.0,0.0,0.0,0.0
8467595ffffffff,2.0,0.0,0.0,0.0,0.0
8467599ffffffff,73.0,0.0,3.0,0.0,0.0
846759bffffffff,6.0,0.0,0.0,0.0,0.0
84675a3ffffffff,2.0,0.0,0.0,0.0,0.0
84675abffffffff,19.0,0.0,0.0,0.0,0.0
84675b1ffffffff,3.0,0.0,0.0,0.0,0.0
84675b3ffffffff,18.0,0.0,0.0,0.0,0.0
84675b7ffffffff,2.0,0.0,0.0,0.0,0.0
84675c1ffffffff,27.0,0.0,0.0,0.0,0.0
84675c5ffffffff,141.0,0.0,0.0,0.0,0.0
84675c7ffffffff,18.0,0.0,0.0,0.0,0.0
84675c9ffffffff,5.0,0.0,0.0,0.0,0.0
84675cbffffffff,83.0,0.0,0.0,0.0,0.0
84675cdffffffff,4.0,0.0,0.0,0.0,0.0
84675d3ffffffff,14.0,0.0,0.0,0.0,0.0
84675d9ffffffff,1.0,0.0,0.0,0.0,0.0
84675e1ffffffff,9.0,0.0,0.0,0.0,0.0
84675e9ffffffff,15.0,0.0,0.0,0.0,0.0
84675edffffffff,1.0,0.0,0.0,0.0,0.0
84676b7ffffffff,1.0,0.0,0.0,0.0,0.0
8467909ffffffff,2.0,0.0,0.0,0.0,0.0
846790bffffffff,2.0,0.0,0.0,0.0,0.0
846790dffffffff,80.0,0.0,0.0,0.0,0.0
8467945ffffffff,1.0,0.0,0.0,0.0,0.0
8467949ffffffff,4.0,0.0,0.0,0.0,0.0
846794bffffffff,10.0,0.0,0.0,0.0,0.0
8467b21ffffffff,1.0,0.0,0.0,0.0,0.0
8467b25ffffffff,8.0,0.0,0.0,0.0,0.0
8467b27ffffffff,19.0,0.0,0.0,0.0,0.0
846d041ffffffff,2.0,0.0,0.0,0.0,0.0
846d043ffffffff,8.0,0.0,0.0,0.0,0.0
846d049ffffffff,2.0,0.0,0.0,0.0,0.0
846d04bffffffff,5.0,0.0,0.0,0.0,0.0
846d059ffffffff,17.0,0.0,0.0,0.0,0.0
846d05dffffffff,3.0,0.0,0.0,0.0,0.0
846d069ffffffff,25.0,16.0,0.0,0.0,0.0
846d06dffffffff,5.0,0.0,0.0,0.0,0.0
846d141ffffffff,16.0,3.0,0.0,0.0,0.0
846d143ffffffff,41.0,3.0,0.0,0.0,0.0
846d14dffffffff,1.0,0.0,0.0,0.0,0.0
846d159ffffffff,193.0,8.0,0.0,0.0,0.0
846d15dffffffff,23.0,2.0,0.0,0.0,0.0
846d201ffffffff,5.0,0.0,0.0,0.0,0.0
846d209ffffffff,10.0,0.0,0.0,0.0,0.0
846d20bffffffff,7.0,0.0,0.0,0.0,0.0
846d20dffffffff,2.0,0.0,0.0,0.0,0.0
846d211ffffffff,2.0,0.0,0.0,0.0,0.0
846d217ffffffff,11.0,0.0,0.0,0.0,0.0
846d219ffffffff,11.0,2.0,0.0,0.0,0.0
846d21bffffffff,37.0,2.0,0.0,0.0,0.0
846d21dffffffff,37.0,1.0,0.0,0.0,0.0
846d223ffffffff,2.0,0.0,0.0,0.0,0.0
846d231ffffffff,8.0,0.0,0.0,0.0,0.0
846d233ffffffff,12.0,0.0,0.0,0.0,0.0
846d235ffffffff,10.0,1.0,0.0,0.0,0.0
846d237ffffffff,8.0,1.0,0.0,0.0,0.0
846d23bffffffff,115.0,7.0,0.0,0.0,0.0
846d23dffffffff,38.0,0.0,0.0,0.0,0.0
846d241ffffffff,4.0,0.0,0.0,0.0,0.0
846d243ffffffff,31.0,0.0,0.0,0.0,0.0
846d247ffffffff,2.0,0.0,0.0,0.0,0.0
846d24bffffffff,31.0,0.0,0.0,0.0,0.0
846d251ffffffff,266.0,76.0,0.0,0.0,0.0
846d253ffffffff,163.0,4.0,0.0,0.0,0.0
846d255ffffffff,62.0,0.0,0.0,0.0,0.0
846d257ffffffff,150.0,32.0,0.0,0.0,0.0
846d259ffffffff,1.0,1.0,0.0,0.0,0.0
846d25bffffffff,13.0,5.0,0.0,0.0,0.0
846d25dffffffff,20.0,0.0,0.0,0.0,0.0
846d26bffffffff,8.0,0.0,0.0,0.0,0.0
846d281ffffffff,49.0,4.0,0.0,0.0,0.0
846d285ffffffff,6.0,0.0,0.0,0.0,0.0
846d299ffffffff,35.0,0.0,0.0,0.0,0.0
846d2c1ffffffff,2.0,0.0,0.0,0.0,0.0
846d2c3ffffffff,6.0,0.0,0.0,0.0,0.0
846d2c5ffffffff,4.0,0.0,0.0,0.0,0.0
846d2c9ffffffff,123.0,7.0,0.0,0.0,0.0
846d2cbffffffff,29.0,7.0,0.0,0.0,0.0
846d2cdffffffff,2.0,0.0,0.0,0.0,0.0
846d2d1ffffffff,4.0,0.0,0.0,0.0,0.0
846d2d7ffffffff,27.0,7.0,0.0,0.0,0.0
846d2d9ffffffff,4.0,3.0,0.0,0.0,0.0
846d2ddffffffff,6.0,2.0,0.0,0.0,0.0
846d2e3ffffffff,9.0,0.0,0.0,0.0,0.0
846d2e5ffffffff,143.0,54.0,0.0,0.0,0.0
846d2e9ffffffff,49.0,9.0,0.0,0.0,0.0
846d2ebffffffff,36.0,0.0,0.0,0.0,0.0
846d2edffffffff,6.0,0.0,0.0,0.0,0.0
846d301ffffffff,2.0,0.0,0.0,0.0,0.0
846d305ffffffff,205.0,20.0,0.0,0.0,0.0
846d307ffffffff,5.0,0.0,0.0,0.0,0.0
846d309ffffffff,2.0,0.0,0.0,0.0,0.0
846d30bffffffff,3.0,2.0,0.0,0.0,0.0
846d30dffffffff,120.0,3.0,0.0,0.0,0.0
846d311ffffffff,11.0,7.0,0.0,0.0,0.0
846d313ffffffff,84.0,4.0,0.0,0.0,0.0
846d317ffffffff,10.0,0.0,0.0,0.0,0.0
846d319ffffffff,63.0,21.0,0.0,0.0,0.0
846d31bffffffff,8.0,0.0,0.0,0.0,0.0
846d321ffffffff,5.0,0.0,0.0,0.0,0.0
846d323ffffffff,80.0,4.0,0.0,0.0,0.0
846d325ffffffff,12.0,0.0,0.0,0.0,0.0
846d329ffffffff,6.0,0.0,0.0,0.0,0.0
846d32bffffffff,3841.0,325.0,0.0,0.0,0.0
846d32dffffffff,27.0,1.0,0.0,0.0,0.0
846d333ffffffff,8.0,0.0,0.0,0.0,0.0
846d335ffffffff,16.0,2.0,0.0,0.0,0.0
846d337ffffffff,1.0,0.0,0.0,0.0,0.0
846d33dffffffff,600.0,40.0,0.0,0.0,0.0
846d341ffffffff,127.0,28.0,0.0,0.0,0.0
846d343ffffffff,26.0,0.0,0.0,0.0,0.0
846d345ffffffff,5.0,0.0,0.0,0.0,0.0
846d347ffffffff,11.0,0.0,0.0,0.0,0.0
846d34bffffffff,9.0,0.0,0.0,0.0,0.0
846d34dffffffff,789.0,56.0,0.0,0.0,0.0
846d357ffffffff,5.0,0.0,0.0,0.0,0.0
846d35bffffffff,1789.0,0.0,0.0,0.0,0.0
846d35dffffffff,9.0,3.0,0.0,0.0,0.0
