cell_id,Haemorhous mexicanus,Haemorhous mexicanus [mexicanus Group],Haemorhous mexicanus mcgregori
8428155ffffffff,40.0,0.0,0.0
8428157ffffffff,374.0,0.0,0.0
8428159ffffffff,237.0,0.0,0.0
842815bffffffff,4.0,0.0,0.0
842815dffffffff,545.0,0.0,0.0
8428161ffffffff,19.0,0.0,0.0
8428163ffffffff,12.0,0.0,0.0
8428165ffffffff,7.0,0.0,0.0
8428167ffffffff,2.0,0.0,0.0
8428169ffffffff,9.0,0.0,0.0
842816bffffffff,263.0,0.0,0.0
842816dffffffff,17.0,0.0,0.0
8428181ffffffff,2.0,0.0,0.0
8428183ffffffff,280.0,171.0,0.0
8428185ffffffff,29.0,0.0,0.0
8428187ffffffff,179.0,0.0,0.0
842818bffffffff,66.0,0.0,0.0
842818dffffffff,230.0,0.0,0.0
8428195ffffffff,209.0,22.0,0.0
842819dffffffff,269.0,116.0,0.0
84281a1ffffffff,1.0,0.0,0.0
84281a3ffffffff,167.0,0.0,0.0
84281a5ffffffff,6.0,0.0,0.0
84281a7ffffffff,47.0,0.0,0.0
84281abffffffff,62.0,0.0,0.0
84281adffffffff,2.0,0.0,0.0
84281b1ffffffff,347.0,0.0,0.0
84281b3ffffffff,545.0,0.0,0.0
84281b5ffffffff,7868.0,0.0,0.0
84281b7ffffffff,16.0,0.0,0.0
84281b9ffffffff,126.0,12.0,0.0
84281bbffffffff,85.0,0.0,0.0
84281bdffffffff,19.0,0.0,0.0
84281c3ffffffff,325.0,8.0,0.0
84281c7ffffffff,75.0,0.0,0.0
84281c9ffffffff,24.0,0.0,0.0
84281cbffffffff,372.0,0.0,0.0
84281d5ffffffff,153.0,0.0,0.0
84281ddffffffff,2.0,0.0,0.0
84281e1ffffffff,13.0,0.0,0.0
84281e3ffffffff,47.0,0.0,0.0
84281e5ffffffff,328.0,0.0,0.0
84281e7ffffffff,15.0,0.0,0.0
84281e9ffffffff,1309.0,0.0,0.0
84281ebffffffff,2175.0,0.0,0.0
84281edffffffff,659.0,0.0,0.0
8428301ffffffff,6664.0,31.0,0.0
8428303ffffffff,3240.0,22.0,0.0
8428305ffffffff,6018.0,42.0,0.0
8428307ffffffff,4298.0,26.0,0.0
8428309ffffffff,40207.0,494.0,0.0
842830bffffffff,10368.0,462.0,0.0
842830dffffffff,6520.0,328.0,0.0
8428311ffffffff,161.0,2.0,0.0
8428313ffffffff,204.0,0.0,0.0
8428315ffffffff,410.0,26.0,0.0
8428317ffffffff,662.0,0.0,0.0
842831dffffffff,3457.0,89.0,0.0
8428321ffffffff,3407.0,0.0,0.0
8428323ffffffff,3102.0,8.0,0.0
8428325ffffffff,22.0,0.0,0.0
8428327ffffffff,4271.0,0.0,0.0
8428329ffffffff,3613.0,0.0,0.0
842832bffffffff,15010.0,64.0,0.0
842832dffffffff,244.0,0.0,0.0
8428331ffffffff,2327.0,12.0,0.0
8428333ffffffff,104.0,6.0,0.0
8428335ffffffff,1838.0,20.0,0.0
8428337ffffffff,876.0,24.0,0.0
8428339ffffffff,524.0,2.0,0.0
842833bffffffff,450.0,0.0,0.0
842833dffffffff,682.0,3.0,0.0
8428341ffffffff,14894.0,28.0,0.0
8428343ffffffff,9962.0,266.0,0.0
8428345ffffffff,5838.0,27.0,0.0
8428347ffffffff,25425.0,371.0,0.0
842834dffffffff,20984.0,0.0,0.0
8428355ffffffff,448.0,0.0,0.0
8428357ffffffff,2268.0,0.0,0.0
8428361ffffffff,1484.0,0.0,0.0
8428363ffffffff,140.0,2.0,0.0
8428365ffffffff,1566.0,0.0,0.0
8428367ffffffff,952.0,0.0,0.0
8428369ffffffff,1331.0,0.0,0.0
842836bffffffff,2373.0,19.0,0.0
842836dffffffff,463.0,2.0,0.0
8428801ffffffff,14.0,0.0,0.0
8428803ffffffff,18.0,0.0,0.0
8428807ffffffff,6.0,0.0,0.0
8428809ffffffff,190.0,0.0,0.0
842880bffffffff,35.0,0.0,0.0
842880dffffffff,26.0,0.0,0.0
8428811ffffffff,29.0,0.0,0.0
8428813ffffffff,418.0,0.0,0.0
8428815ffffffff,24.0,0.0,0.0
8428817ffffffff,583.0,0.0,0.0
8428819ffffffff,21.0,0.0,0.0
842881bffffffff,92.0,0.0,0.0
842881dffffffff,65.0,0.0,0.0
8428825ffffffff,17.0,0.0,0.0
842882dffffffff,7.0,0.0,0.0
8428831ffffffff,14.0,0.0,0.0
8428833ffffffff,10.0,0.0,0.0
8428837ffffffff,2.0,0.0,0.0
8428839ffffffff,17.0,0.0,0.0
842883bffffffff,3.0,0.0,0.0
8428841ffffffff,2543.0,0.0,0.0
8428843ffffffff,10503.0,0.0,0.0
8428845ffffffff,11.0,0.0,0.0
8428847ffffffff,177.0,0.0,0.0
8428849ffffffff,469.0,0.0,0.0
842884bffffffff,413.0,0.0,0.0
842884dffffffff,469.0,0.0,0.0
8428851ffffffff,32.0,0.0,0.0
8428853ffffffff,2.0,0.0,0.0
8428855ffffffff,739.0,0.0,0.0
8428857ffffffff,79.0,0.0,0.0
842885bffffffff,10.0,0.0,0.0
842885dffffffff,944.0,0.0,0.0
8428861ffffffff,12.0,0.0,0.0
8428863ffffffff,5.0,0.0,0.0
8428867ffffffff,1.0,0.0,0.0
8428869ffffffff,16.0,0.0,0.0
842886dffffffff,521.0,0.0,0.0
8428881ffffffff,370.0,0.0,0.0
8428883ffffffff,129.0,0.0,0.0
8428885ffffffff,376.0,0.0,0.0
8428887ffffffff,407.0,0.0,0.0
8428889ffffffff,735.0,0.0,0.0
842888bffffffff,2644.0,0.0,0.0
842888dffffffff,1408.0,0.0,0.0
8428891ffffffff,749.0,0.0,0.0
8428893ffffffff,1687.0,0.0,0.0
8428895ffffffff,665.0,0.0,0.0
8428897ffffffff,1079.0,0.0,0.0
8428899ffffffff,784.0,0.0,0.0
842889bffffffff,3172.0,0.0,0.0
842889dffffffff,175.0,0.0,0.0
84288a1ffffffff,353.0,0.0,0.0
84288a3ffffffff,168.0,0.0,0.0
84288a5ffffffff,125.0,0.0,0.0
84288a7ffffffff,39.0,0.0,0.0
84288a9ffffffff,236.0,0.0,0.0
84288abffffffff,117.0,0.0,0.0
84288adffffffff,3777.0,0.0,0.0
84288b1ffffffff,50.0,0.0,0.0
84288b3ffffffff,204.0,0.0,0.0
84288b5ffffffff,103.0,0.0,0.0
84288b7ffffffff,36.0,0.0,0.0
84288b9ffffffff,124.0,0.0,0.0
84288bbffffffff,219.0,0.0,0.0
84288bdffffffff,27.0,0.0,0.0
84288c1ffffffff,7.0,0.0,0.0
84288c3ffffffff,45.0,0.0,0.0
84288c5ffffffff,1087.0,0.0,0.0
84288c7ffffffff,63.0,0.0,0.0
84288c9ffffffff,5.0,0.0,0.0
84288cbffffffff,9.0,0.0,0.0
84288d1ffffffff,411.0,0.0,0.0
84288d3ffffffff,94.0,0.0,0.0
84288d5ffffffff,489.0,0.0,0.0
84288d7ffffffff,205.0,0.0,0.0
84288d9ffffffff,80.0,0.0,0.0
84288dbffffffff,600.0,0.0,0.0
84288ddffffffff,50.0,0.0,0.0
84288e1ffffffff,3.0,0.0,0.0
84288e3ffffffff,103.0,0.0,0.0
84288e5ffffffff,6.0,0.0,0.0
84288e7ffffffff,651.0,0.0,0.0
84288e9ffffffff,94.0,0.0,0.0
84288ebffffffff,7.0,0.0,0.0
84288edffffffff,8.0,0.0,0.0
8428903ffffffff,50.0,0.0,0.0
8428907ffffffff,352.0,0.0,0.0
842890dffffffff,12.0,0.0,0.0
8428911ffffffff,2.0,0.0,0.0
8428913ffffffff,7.0,0.0,0.0
8428915ffffffff,7.0,0.0,0.0
8428919ffffffff,8.0,0.0,0.0
842891bffffffff,8.0,0.0,0.0
842891dffffffff,4.0,0.0,0.0
8428921ffffffff,162.0,0.0,0.0
8428923ffffffff,2178.0,0.0,0.0
8428925ffffffff,11.0,0.0,0.0
8428927ffffffff,75.0,0.0,0.0
8428929ffffffff,152.0,0.0,0.0
842892bffffffff,37.0,0.0,0.0
8428931ffffffff,15.0,0.0,0.0
8428935ffffffff,180.0,0.0,0.0
8428937ffffffff,120.0,0.0,0.0
8428939ffffffff,73.0,0.0,0.0
842893bffffffff,64.0,0.0,0.0
842893dffffffff,388.0,0.0,0.0
8428941ffffffff,168.0,0.0,0.0
8428943ffffffff,4.0,0.0,0.0
8428945ffffffff,43.0,0.0,0.0
8428949ffffffff,446.0,0.0,0.0
842894bffffffff,10.0,0.0,0.0
842894dffffffff,46.0,0.0,0.0
8428953ffffffff,3.0,0.0,0.0
8428957ffffffff,1.0,0.0,0.0
8428959ffffffff,3.0,0.0,0.0
8428961ffffffff,22.0,0.0,0.0
8428963ffffffff,17.0,0.0,0.0
8428965ffffffff,2.0,0.0,0.0
8428967ffffffff,22.0,0.0,0.0
8428969ffffffff,2.0,0.0,0.0
842896bffffffff,2.0,0.0,0.0
8428981ffffffff,214.0,2.0,0.0
8428983ffffffff,40.0,0.0,0.0
8428985ffffffff,782.0,5.0,0.0
8428987ffffffff,121.0,0.0,0.0
842898dffffffff,1586.0,1.0,0.0
8428991ffffffff,6.0,0.0,0.0
8428993ffffffff,24.0,0.0,0.0
8428995ffffffff,11.0,0.0,0.0
8428999ffffffff,1.0,0.0,0.0
842899bffffffff,26.0,0.0,0.0
84289a9ffffffff,6.0,0.0,0.0
84289abffffffff,148.0,1.0,0.0
84289b1ffffffff,31.0,0.0,0.0
84289b3ffffffff,3.0,0.0,0.0
84289b5ffffffff,481.0,0.0,0.0
84289b7ffffffff,469.0,0.0,0.0
84289b9ffffffff,16.0,0.0,0.0
84289bdffffffff,237.0,0.0,0.0
84289c3ffffffff,4.0,0.0,0.0
84289c5ffffffff,65.0,0.0,0.0
84289c7ffffffff,16.0,0.0,0.0
84289cdffffffff,2.0,0.0,0.0
84289d1ffffffff,9.0,0.0,0.0
84289d3ffffffff,226.0,0.0,0.0
84289d9ffffffff,68.0,0.0,0.0
84289dbffffffff,143.0,0.0,0.0
84289e1ffffffff,13.0,0.0,0.0
84289e3ffffffff,804.0,3.0,0.0
84289e5ffffffff,76.0,0.0,0.0
84289e7ffffffff,16.0,0.0,0.0
84289e9ffffffff,4.0,0.0,0.0
84289ebffffffff,546.0,0.0,0.0
84289edffffffff,169.0,0.0,0.0
8428a01ffffffff,2.0,0.0,0.0
8428a03ffffffff,14.0,0.0,0.0
8428a09ffffffff,4.0,0.0,0.0
8428a0dffffffff,2.0,0.0,0.0
8428a11ffffffff,387.0,34.0,0.0
8428a13ffffffff,52.0,0.0,0.0
8428a15ffffffff,6.0,0.0,0.0
8428a17ffffffff,22.0,8.0,0.0
8428a19ffffffff,27.0,0.0,0.0
8428a21ffffffff,10.0,0.0,0.0
8428a23ffffffff,5.0,0.0,0.0
8428a27ffffffff,25.0,0.0,0.0
8428a29ffffffff,17.0,0.0,0.0
8428a31ffffffff,23.0,0.0,0.0
8428a33ffffffff,6.0,0.0,0.0
8428a35ffffffff,3.0,0.0,0.0
8428a37ffffffff,47.0,0.0,0.0
8428a3bffffffff,6.0,0.0,0.0
8428a3dffffffff,4.0,0.0,0.0
8428a41ffffffff,4.0,0.0,0.0
8428a43ffffffff,48.0,0.0,0.0
8428a45ffffffff,16.0,0.0,0.0
8428a51ffffffff,2.0,0.0,0.0
8428a57ffffffff,6.0,0.0,0.0
8428a5bffffffff,3.0,0.0,0.0
8428a5dffffffff,10.0,0.0,0.0
8428a61ffffffff,4.0,0.0,0.0
8428a63ffffffff,2.0,0.0,0.0
8428a67ffffffff,6.0,0.0,0.0
8428a69ffffffff,13.0,0.0,0.0
8428a6dffffffff,113.0,0.0,0.0
8428a81ffffffff,21.0,0.0,0.0
8428a83ffffffff,7.0,0.0,0.0
8428a87ffffffff,12.0,0.0,0.0
8428a8dffffffff,54.0,0.0,0.0
8428a91ffffffff,3444.0,0.0,0.0
8428a93ffffffff,627.0,0.0,0.0
8428a95ffffffff,250.0,0.0,0.0
8428a97ffffffff,620.0,0.0,0.0
8428a99ffffffff,579.0,0.0,0.0
8428a9bffffffff,8.0,0.0,0.0
8428a9dffffffff,48.0,0.0,0.0
8428aa1ffffffff,62.0,0.0,0.0
8428aa3ffffffff,40.0,2.0,0.0
8428aa5ffffffff,19.0,0.0,0.0
8428aa7ffffffff,2.0,0.0,0.0
8428aa9ffffffff,37.0,2.0,0.0
8428aabffffffff,9.0,0.0,0.0
8428aadffffffff,10.0,0.0,0.0
8428ab1ffffffff,38.0,0.0,0.0
8428ab3ffffffff,28.0,0.0,0.0
8428ab5ffffffff,8.0,0.0,0.0
8428ab7ffffffff,6.0,0.0,0.0
8428ab9ffffffff,5.0,0.0,0.0
8428abbffffffff,5.0,0.0,0.0
8428abdffffffff,27.0,0.0,0.0
8428ac1ffffffff,4.0,0.0,0.0
8428ac3ffffffff,8.0,0.0,0.0
8428ac5ffffffff,1.0,0.0,0.0
8428ac9ffffffff,34.0,0.0,0.0
8428acbffffffff,27.0,0.0,0.0
8428acdffffffff,2.0,0.0,0.0
8428ad1ffffffff,71.0,0.0,0.0
8428ad3ffffffff,9.0,0.0,0.0
8428ad5ffffffff,11.0,0.0,0.0
8428ad7ffffffff,34.0,0.0,0.0
8428adbffffffff,1.0,0.0,0.0
8428addffffffff,141.0,0.0,0.0
8428ae1ffffffff,241.0,4.0,0.0
8428ae3ffffffff,1164.0,6.0,0.0
8428ae7ffffffff,2.0,2.0,0.0
8428ae9ffffffff,365.0,3.0,0.0
8428aebffffffff,84.0,2.0,0.0
8428aedffffffff,4.0,2.0,0.0
8428b01ffffffff,33.0,0.0,0.0
8428b03ffffffff,58.0,0.0,0.0
8428b05ffffffff,7.0,0.0,0.0
8428b07ffffffff,133.0,0.0,0.0
8428b09ffffffff,68.0,0.0,0.0
8428b0bffffffff,73.0,0.0,0.0
8428b0dffffffff,118.0,0.0,0.0
8428b11ffffffff,490.0,0.0,0.0
8428b13ffffffff,28.0,0.0,0.0
8428b15ffffffff,21.0,0.0,0.0
8428b17ffffffff,35.0,0.0,0.0
8428b19ffffffff,33.0,0.0,0.0
8428b1bffffffff,33.0,0.0,0.0
8428b1dffffffff,1096.0,0.0,0.0
8428b21ffffffff,32.0,0.0,0.0
8428b23ffffffff,24.0,0.0,0.0
8428b25ffffffff,4.0,0.0,0.0
8428b27ffffffff,126.0,0.0,0.0
8428b29ffffffff,10.0,0.0,0.0
8428b2bffffffff,336.0,0.0,0.0
8428b2dffffffff,24.0,0.0,0.0
8428b31ffffffff,4.0,0.0,0.0
8428b35ffffffff,2.0,0.0,0.0
8428b37ffffffff,48.0,0.0,0.0
8428b3bffffffff,315.0,0.0,0.0
8428b43ffffffff,3.0,0.0,0.0
8428b4bffffffff,19.0,0.0,0.0
8428b51ffffffff,10.0,0.0,0.0
8428b53ffffffff,5.0,0.0,0.0
8428b57ffffffff,95.0,0.0,0.0
8428b59ffffffff,2.0,0.0,0.0
8428b61ffffffff,885.0,0.0,0.0
8428b63ffffffff,47.0,0.0,0.0
8428b65ffffffff,723.0,0.0,0.0
8428b67ffffffff,12.0,0.0,0.0
8428b69ffffffff,412.0,0.0,0.0
8428b6bffffffff,142.0,0.0,0.0
8428b6dffffffff,1013.0,0.0,0.0
8428c21ffffffff,12.0,0.0,0.0
8428c23ffffffff,75.0,0.0,0.0
8428c25ffffffff,849.0,0.0,0.0
8428c27ffffffff,65.0,0.0,0.0
8428c29ffffffff,2.0,0.0,0.0
8428c2bffffffff,8.0,0.0,0.0
8428c2dffffffff,5.0,0.0,0.0
8428c35ffffffff,4.0,0.0,0.0
8428c61ffffffff,1430.0,0.0,0.0
8428c63ffffffff,80.0,0.0,0.0
8428c65ffffffff,223.0,0.0,0.0
8428c67ffffffff,22.0,0.0,0.0
8428c69ffffffff,49.0,0.0,0.0
8428c6dffffffff,361.0,0.0,0.0
8428ca7ffffffff,2.0,0.0,0.0
8428d01ffffffff,45.0,0.0,0.0
8428d03ffffffff,86.0,0.0,0.0
8428d07ffffffff,53.0,0.0,0.0
8428d09ffffffff,179.0,0.0,0.0
8428d0bffffffff,1723.0,0.0,0.0
8428d0dffffffff,50.0,0.0,0.0
8428d11ffffffff,1350.0,0.0,0.0
8428d13ffffffff,5868.0,0.0,0.0
8428d15ffffffff,1614.0,0.0,0.0
8428d17ffffffff,1788.0,0.0,0.0
8428d19ffffffff,5899.0,0.0,0.0
8428d1bffffffff,14223.0,0.0,0.0
8428d1dffffffff,3384.0,0.0,0.0
8428d21ffffffff,7.0,0.0,0.0
8428d23ffffffff,2.0,0.0,0.0
8428d25ffffffff,351.0,0.0,0.0
8428d27ffffffff,56.0,0.0,0.0
8428d29ffffffff,202.0,0.0,0.0
8428d2bffffffff,2.0,0.0,0.0
8428d2dffffffff,346.0,0.0,0.0
8428d31ffffffff,102.0,0.0,0.0
8428d33ffffffff,414.0,0.0,0.0
8428d35ffffffff,3.0,0.0,0.0
8428d37ffffffff,178.0,0.0,0.0
8428d3bffffffff,1735.0,0.0,0.0
8428d3dffffffff,8.0,0.0,0.0
8428d41ffffffff,9.0,0.0,0.0
8428d43ffffffff,273.0,0.0,0.0
8428d45ffffffff,575.0,0.0,0.0
8428d47ffffffff,27.0,0.0,0.0
8428d49ffffffff,51.0,0.0,0.0
8428d4bffffffff,244.0,0.0,0.0
8428d4dffffffff,151.0,0.0,0.0
8428d51ffffffff,1203.0,0.0,0.0
8428d55ffffffff,20946.0,0.0,0.0
8428d57ffffffff,2221.0,0.0,0.0
8428d59ffffffff,1203.0,0.0,0.0
8428d5bffffffff,136.0,0.0,0.0
8428d5dffffffff,8470.0,0.0,0.0
8428d61ffffffff,348.0,0.0,0.0
8428d63ffffffff,21.0,0.0,0.0
8428d65ffffffff,655.0,0.0,0.0
8428d67ffffffff,590.0,0.0,0.0
8428d69ffffffff,1526.0,0.0,0.0
8428d6bffffffff,538.0,0.0,0.0
8428d6dffffffff,161.0,0.0,0.0
8428d81ffffffff,123.0,0.0,0.0
8428d83ffffffff,11.0,0.0,0.0
8428d89ffffffff,1118.0,0.0,0.0
8428d8bffffffff,1156.0,0.0,0.0
8428d8dffffffff,161.0,0.0,0.0
8428d95ffffffff,4.0,0.0,0.0
8428d9dffffffff,164.0,0.0,0.0
8428da5ffffffff,32.0,0.0,0.0
8428da9ffffffff,2.0,0.0,0.0
8428dadffffffff,133.0,0.0,0.0
8428dc1ffffffff,10.0,0.0,0.0
8428dc3ffffffff,11.0,0.0,0.0
8428dc5ffffffff,675.0,0.0,0.0
8428dc7ffffffff,4691.0,0.0,0.0
8428dc9ffffffff,887.0,0.0,0.0
8428dcdffffffff,355.0,0.0,0.0
8428dd1ffffffff,46.0,0.0,0.0
8428dd5ffffffff,162.0,0.0,0.0
8428dd7ffffffff,1.0,0.0,0.0
8428dd9ffffffff,8.0,0.0,0.0
8428dddffffffff,33.0,0.0,0.0
8428de1ffffffff,1787.0,0.0,0.0
8428de3ffffffff,98.0,0.0,0.0
8428de9ffffffff,14461.0,0.0,0.0
8428debffffffff,459.0,0.0,0.0
8428dedffffffff,2235.0,0.0,0.0
8428f01ffffffff,19941.0,0.0,0.0
8428f03ffffffff,1900.0,0.0,0.0
8428f05ffffffff,891.0,0.0,0.0
8428f07ffffffff,3243.0,0.0,0.0
8428f09ffffffff,1132.0,0.0,0.0
8428f0bffffffff,2541.0,0.0,0.0
8428f0dffffffff,105.0,0.0,0.0
8428f11ffffffff,516.0,0.0,0.0
8428f15ffffffff,312.0,0.0,0.0
8428f17ffffffff,404.0,0.0,0.0
8428f19ffffffff,464.0,0.0,0.0
8428f1dffffffff,144.0,0.0,0.0
8428f21ffffffff,88.0,0.0,0.0
8428f23ffffffff,39.0,0.0,0.0
8428f25ffffffff,57.0,0.0,0.0
8428f27ffffffff,30.0,0.0,0.0
8428f29ffffffff,491.0,0.0,0.0
8428f2bffffffff,2.0,0.0,0.0
8428f2dffffffff,309.0,0.0,0.0
8428f31ffffffff,37.0,0.0,0.0
8428f33ffffffff,276.0,0.0,0.0
8428f35ffffffff,39.0,0.0,0.0
8428f37ffffffff,2357.0,0.0,0.0
8428f39ffffffff,376.0,0.0,0.0
8428f3bffffffff,25.0,0.0,0.0
8428f3dffffffff,3.0,0.0,0.0
8428f41ffffffff,181.0,0.0,0.0
8428f43ffffffff,2958.0,17.0,0.0
8428f45ffffffff,11.0,0.0,0.0
8428f47ffffffff,20.0,0.0,0.0
8428f49ffffffff,274.0,0.0,0.0
8428f4bffffffff,5168.0,6.0,0.0
8428f51ffffffff,697.0,0.0,0.0
8428f55ffffffff,1130.0,0.0,0.0
8428f57ffffffff,503.0,0.0,0.0
8428f59ffffffff,2357.0,0.0,0.0
8428f5dffffffff,1442.0,0.0,0.0
8428f61ffffffff,245.0,0.0,0.0
8428f63ffffffff,17.0,0.0,0.0
8428f65ffffffff,30.0,0.0,0.0
8428f67ffffffff,1420.0,0.0,0.0
8428f69ffffffff,30.0,0.0,0.0
8428f6bffffffff,7.0,0.0,0.0
8428f6dffffffff,33.0,0.0,0.0
8429121ffffffff,1312.0,0.0,0.0
8429123ffffffff,23.0,0.0,0.0
8429125ffffffff,5663.0,0.0,0.0
8429127ffffffff,9898.0,0.0,0.0
842912bffffffff,9.0,0.0,0.0
842912dffffffff,22.0,0.0,0.0
8429135ffffffff,1285.0,0.0,0.0
8429137ffffffff,1039.0,0.0,0.0
842913dffffffff,24.0,0.0,0.0
8429167ffffffff,243.0,0.0,0.0
84291a5ffffffff,176.0,0.0,0.0
84291a7ffffffff,8165.0,0.0,0.0
8429801ffffffff,2.0,0.0,0.0
8429809ffffffff,65.0,0.0,0.0
842980bffffffff,63.0,0.0,0.0
842980dffffffff,134.0,0.0,0.0
8429811ffffffff,43.0,0.0,0.0
8429813ffffffff,2.0,0.0,0.0
8429817ffffffff,1.0,0.0,0.0
8429819ffffffff,141.0,0.0,0.0
842981bffffffff,439.0,0.0,0.0
842981dffffffff,56.0,0.0,0.0
8429821ffffffff,15.0,0.0,0.0
8429823ffffffff,15.0,0.0,0.0
8429825ffffffff,9.0,0.0,0.0
8429827ffffffff,24.0,0.0,0.0
8429829ffffffff,16.0,0.0,0.0
842982bffffffff,141.0,0.0,0.0
842982dffffffff,4.0,0.0,0.0
8429831ffffffff,2.0,0.0,0.0
8429833ffffffff,6.0,0.0,0.0
8429835ffffffff,3.0,0.0,0.0
842983dffffffff,3.0,0.0,0.0
8429841ffffffff,438.0,0.0,0.0
8429843ffffffff,312.0,0.0,0.0
8429845ffffffff,224.0,0.0,0.0
8429847ffffffff,153.0,0.0,0.0
8429849ffffffff,796.0,0.0,0.0
842984bffffffff,17.0,0.0,0.0
842984dffffffff,124.0,0.0,0.0
8429851ffffffff,108.0,0.0,0.0
8429853ffffffff,238.0,0.0,0.0
8429855ffffffff,652.0,0.0,0.0
8429857ffffffff,57.0,0.0,0.0
8429859ffffffff,148.0,0.0,0.0
842985bffffffff,176.0,0.0,0.0
842985dffffffff,20.0,0.0,0.0
8429861ffffffff,281.0,0.0,0.0
8429863ffffffff,1164.0,0.0,0.0
8429865ffffffff,247.0,0.0,0.0
8429867ffffffff,254.0,0.0,0.0
8429869ffffffff,2643.0,0.0,0.0
842986bffffffff,1966.0,0.0,0.0
842986dffffffff,112.0,0.0,0.0
8429883ffffffff,67.0,0.0,0.0
8429885ffffffff,2.0,0.0,0.0
8429889ffffffff,103.0,0.0,0.0
842988bffffffff,26.0,0.0,0.0
842988dffffffff,1.0,0.0,0.0
8429891ffffffff,3080.0,0.0,0.0
8429893ffffffff,664.0,0.0,0.0
8429895ffffffff,117.0,0.0,0.0
8429897ffffffff,123.0,0.0,0.0
8429899ffffffff,770.0,0.0,0.0
842989bffffffff,170.0,0.0,0.0
842989dffffffff,431.0,0.0,0.0
84298a1ffffffff,8.0,0.0,0.0
84298a7ffffffff,2.0,0.0,0.0
84298abffffffff,11.0,0.0,0.0
84298adffffffff,10.0,0.0,0.0
84298b1ffffffff,4.0,0.0,0.0
84298b3ffffffff,2.0,0.0,0.0
84298b7ffffffff,79.0,0.0,0.0
84298b9ffffffff,173.0,0.0,0.0
84298c1ffffffff,176.0,0.0,0.0
84298c3ffffffff,117.0,0.0,0.0
84298c5ffffffff,23.0,0.0,0.0
84298c7ffffffff,9.0,0.0,0.0
84298c9ffffffff,3753.0,0.0,0.0
84298cbffffffff,312.0,0.0,0.0
84298cdffffffff,1007.0,0.0,0.0
84298d1ffffffff,8.0,0.0,0.0
84298d3ffffffff,13.0,0.0,0.0
84298d5ffffffff,203.0,0.0,0.0
84298d7ffffffff,897.0,0.0,0.0
84298d9ffffffff,42.0,0.0,0.0
84298dbffffffff,119.0,0.0,0.0
84298ddffffffff,160.0,0.0,0.0
84298e1ffffffff,44.0,0.0,0.0
84298e5ffffffff,1.0,0.0,0.0
84298e7ffffffff,19.0,0.0,0.0
84298e9ffffffff,353.0,0.0,0.0
84298edffffffff,17.0,0.0,0.0
8429901ffffffff,5.0,0.0,0.0
8429903ffffffff,55.0,0.0,0.0
8429905ffffffff,30.0,0.0,0.0
8429907ffffffff,82.0,0.0,0.0
8429909ffffffff,216.0,0.0,0.0
842990bffffffff,1908.0,0.0,0.0
842990dffffffff,57.0,0.0,0.0
8429915ffffffff,43.0,0.0,0.0
8429919ffffffff,42.0,0.0,0.0
842991bffffffff,9.0,0.0,0.0
842991dffffffff,131.0,0.0,0.0
8429921ffffffff,13.0,0.0,0.0
8429923ffffffff,210.0,0.0,0.0
8429925ffffffff,44.0,0.0,0.0
8429927ffffffff,7.0,0.0,0.0
8429929ffffffff,30.0,0.0,0.0
842992bffffffff,187.0,0.0,0.0
842992dffffffff,19.0,0.0,0.0
8429931ffffffff,39.0,0.0,0.0
8429933ffffffff,60.0,0.0,0.0
8429935ffffffff,16.0,0.0,0.0
8429937ffffffff,52.0,0.0,0.0
8429939ffffffff,24.0,0.0,0.0
842993bffffffff,25.0,0.0,0.0
842993dffffffff,10.0,0.0,0.0
8429941ffffffff,4.0,0.0,0.0
8429945ffffffff,42.0,0.0,0.0
8429947ffffffff,36.0,0.0,0.0
8429949ffffffff,3.0,0.0,0.0
842994bffffffff,13.0,0.0,0.0
842994dffffffff,235.0,0.0,0.0
8429951ffffffff,549.0,0.0,0.0
8429953ffffffff,1485.0,0.0,0.0
8429955ffffffff,83.0,0.0,0.0
8429957ffffffff,2198.0,0.0,0.0
8429959ffffffff,2.0,0.0,0.0
842995bffffffff,107.0,0.0,0.0
842995dffffffff,3.0,0.0,0.0
8429961ffffffff,2.0,0.0,0.0
8429963ffffffff,154.0,0.0,0.0
8429965ffffffff,13.0,0.0,0.0
8429967ffffffff,3.0,0.0,0.0
8429969ffffffff,5.0,0.0,0.0
842996bffffffff,573.0,0.0,0.0
842996dffffffff,13.0,0.0,0.0
8429981ffffffff,4.0,0.0,0.0
8429989ffffffff,6.0,0.0,0.0
8429993ffffffff,4.0,0.0,0.0
8429995ffffffff,22.0,0.0,0.0
8429997ffffffff,58.0,0.0,0.0
84299a5ffffffff,13.0,0.0,0.0
84299a9ffffffff,8.0,0.0,0.0
84299adffffffff,67.0,0.0,0.0
84299b3ffffffff,11.0,0.0,0.0
84299b5ffffffff,33.0,0.0,0.0
84299b7ffffffff,11.0,0.0,0.0
84299b9ffffffff,3.0,0.0,0.0
84299bbffffffff,24.0,0.0,0.0
84299bdffffffff,3.0,0.0,0.0
84299c1ffffffff,1.0,0.0,0.0
84299c7ffffffff,2.0,0.0,0.0
84299c9ffffffff,2.0,0.0,0.0
84299cdffffffff,2.0,0.0,0.0
84299d7ffffffff,6.0,0.0,0.0
84299d9ffffffff,3.0,0.0,0.0
84299dbffffffff,6.0,0.0,0.0
84299ebffffffff,55.0,0.0,0.0
84299edffffffff,2.0,0.0,0.0
8429a01ffffffff,6501.0,0.0,0.0
8429a03ffffffff,4569.0,0.0,0.0
