cell_id,Aegithalos caudatus,Aegithalos caudatus caudatus,Aegithalos caudatus [europaeus Group],Aegithalos caudatus [alpinus Group]
841fb31ffffffff,2.0,0.0,0.0,0.0
841fb3dffffffff,2.0,0.0,0.0,0.0
841fb41ffffffff,5.0,0.0,0.0,0.0
841fb43ffffffff,43.0,0.0,4.0,0.0
841fb45ffffffff,9.0,0.0,0.0,0.0
841fb47ffffffff,270.0,0.0,19.0,0.0
841fb4dffffffff,3.0,0.0,0.0,0.0
841fb53ffffffff,6.0,0.0,0.0,0.0
841fb55ffffffff,23.0,0.0,4.0,0.0
841fb57ffffffff,3.0,0.0,0.0,0.0
841fb5dffffffff,4.0,0.0,0.0,0.0
841fb67ffffffff,25.0,0.0,0.0,0.0
841fb6bffffffff,16.0,0.0,0.0,0.0
841fb6dffffffff,4.0,0.0,0.0,0.0
8420485ffffffff,4.0,0.0,0.0,0.0
84204abffffffff,2.0,1.0,0.0,0.0
84204adffffffff,4.0,1.0,0.0,0.0
84204b5ffffffff,7.0,0.0,0.0,0.0
84204b7ffffffff,2.0,0.0,0.0,0.0
8420683ffffffff,2.0,0.0,0.0,0.0
8420685ffffffff,1.0,1.0,0.0,0.0
84206b5ffffffff,1.0,1.0,0.0,0.0
84206bdffffffff,2.0,2.0,0.0,0.0
8420e39ffffffff,5.0,3.0,0.0,0.0
8420e65ffffffff,2.0,0.0,0.0,0.0
8421253ffffffff,1.0,0.0,0.0,0.0
8424051ffffffff,6.0,0.0,0.0,0.0
84240a9ffffffff,1.0,0.0,0.0,0.0
8424251ffffffff,6.0,0.0,0.0,0.0
842428bffffffff,7.0,0.0,0.0,0.0
84242e3ffffffff,2.0,0.0,0.0,0.0
8424609ffffffff,2.0,0.0,0.0,0.0
842460dffffffff,4.0,0.0,0.0,0.0
8424631ffffffff,3.0,0.0,0.0,0.0
8424665ffffffff,1.0,0.0,0.0,0.0
8425039ffffffff,2.0,0.0,0.0,0.0
842512bffffffff,7.0,0.0,0.0,0.0
842535dffffffff,3.0,0.0,0.0,0.0
8425409ffffffff,8.0,4.0,0.0,0.0
8425461ffffffff,5.0,5.0,0.0,0.0
8425463ffffffff,7.0,4.0,0.0,0.0
8425465ffffffff,9.0,4.0,0.0,0.0
8425467ffffffff,3.0,0.0,0.0,0.0
8425469ffffffff,12.0,12.0,0.0,0.0
842546dffffffff,2.0,0.0,0.0,0.0
8425597ffffffff,1.0,0.0,0.0,0.0
84255a3ffffffff,53.0,0.0,0.0,0.0
84255a7ffffffff,56.0,0.0,0.0,0.0
84255abffffffff,31.0,0.0,0.0,0.0
84255b5ffffffff,16.0,0.0,0.0,0.0
84255bdffffffff,2.0,0.0,0.0,0.0
8425713ffffffff,2.0,2.0,0.0,0.0
8425717ffffffff,20.0,0.0,0.0,0.0
8425ac9ffffffff,2.0,0.0,0.0,0.0
8425acbffffffff,6.0,0.0,0.0,0.0
8425b47ffffffff,3.0,0.0,0.0,0.0
8425b6bffffffff,1.0,0.0,0.0,0.0
842c015ffffffff,4.0,0.0,0.0,0.0
842c019ffffffff,8.0,0.0,0.0,0.0
842c01bffffffff,7.0,0.0,0.0,0.0
842c01dffffffff,3.0,0.0,0.0,0.0
842c033ffffffff,2.0,0.0,0.0,0.0
842c039ffffffff,9.0,0.0,0.0,0.0
842c03bffffffff,3.0,0.0,0.0,0.0
842c043ffffffff,128.0,0.0,0.0,42.0
842c053ffffffff,4.0,0.0,0.0,0.0
842c063ffffffff,2.0,0.0,0.0,0.0
842c091ffffffff,3.0,0.0,0.0,0.0
842c095ffffffff,2.0,0.0,0.0,0.0
842c09bffffffff,12.0,0.0,0.0,0.0
842c0bbffffffff,3.0,0.0,0.0,0.0
842c0c1ffffffff,4.0,0.0,0.0,0.0
842c0c3ffffffff,2.0,0.0,0.0,0.0
842c0c7ffffffff,3.0,0.0,0.0,0.0
842c0c9ffffffff,6.0,0.0,0.0,0.0
842c0cbffffffff,7.0,0.0,0.0,0.0
842c0dbffffffff,7.0,0.0,0.0,0.0
842c101ffffffff,3.0,0.0,0.0,0.0
842c12bffffffff,2.0,0.0,0.0,0.0
842c143ffffffff,2.0,0.0,0.0,0.0
842c157ffffffff,2.0,0.0,0.0,0.0
842c191ffffffff,17.0,0.0,0.0,0.0
842c193ffffffff,13.0,0.0,0.0,0.0
842c197ffffffff,8.0,0.0,0.0,0.0
842c1b1ffffffff,2.0,0.0,0.0,0.0
842c1b3ffffffff,7.0,0.0,0.0,0.0
842c1b7ffffffff,3.0,0.0,0.0,0.0
842c1cbffffffff,2.0,0.0,0.0,0.0
842c1d1ffffffff,2.0,0.0,0.0,0.0
842c1d5ffffffff,2.0,0.0,0.0,0.0
842c1d9ffffffff,3.0,0.0,0.0,0.0
842c1ddffffffff,6.0,0.0,0.0,0.0
842c201ffffffff,1.0,0.0,0.0,0.0
842c203ffffffff,14.0,0.0,0.0,0.0
842c207ffffffff,2.0,0.0,0.0,0.0
842c215ffffffff,136.0,0.0,0.0,5.0
842c219ffffffff,9.0,0.0,0.0,0.0
842c21dffffffff,28.0,0.0,0.0,1.0
842c229ffffffff,1.0,0.0,0.0,0.0
842c22dffffffff,4.0,0.0,0.0,1.0
842c235ffffffff,1.0,0.0,0.0,0.0
842c239ffffffff,3.0,0.0,0.0,0.0
842c23bffffffff,2.0,0.0,0.0,0.0
842c23dffffffff,2.0,0.0,0.0,0.0
842c261ffffffff,2.0,0.0,0.0,0.0
842c263ffffffff,1.0,0.0,0.0,0.0
842c26bffffffff,1.0,0.0,0.0,0.0
842c26dffffffff,2.0,0.0,0.0,0.0
842c281ffffffff,2.0,0.0,0.0,0.0
842c283ffffffff,92.0,0.0,0.0,0.0
842c285ffffffff,2.0,0.0,0.0,0.0
842c287ffffffff,20.0,0.0,0.0,0.0
842c289ffffffff,2.0,0.0,0.0,0.0
842c2a1ffffffff,62.0,0.0,0.0,5.0
842c2a3ffffffff,1.0,0.0,0.0,0.0
842c2a5ffffffff,3.0,0.0,0.0,0.0
842c2abffffffff,82.0,0.0,0.0,0.0
842c2b5ffffffff,4.0,0.0,0.0,0.0
842c2b7ffffffff,6.0,0.0,0.0,0.0
842c2bdffffffff,5.0,0.0,0.0,0.0
842c2c1ffffffff,2.0,0.0,0.0,0.0
842c2c5ffffffff,1.0,0.0,0.0,0.0
842c2c9ffffffff,12.0,0.0,0.0,0.0
842c2cbffffffff,7.0,0.0,0.0,0.0
842c2cdffffffff,2.0,0.0,0.0,0.0
842c2e1ffffffff,10.0,0.0,0.0,0.0
842c2e3ffffffff,1.0,0.0,0.0,0.0
842c2e5ffffffff,6.0,0.0,0.0,0.0
842c2e9ffffffff,2.0,0.0,0.0,0.0
842c2ebffffffff,4.0,0.0,0.0,0.0
842c2edffffffff,9.0,0.0,0.0,2.0
842c311ffffffff,1.0,0.0,0.0,0.0
842c355ffffffff,2.0,0.0,0.0,0.0
842c56dffffffff,2.0,0.0,0.0,0.0
842c629ffffffff,6.0,0.0,0.0,0.0
842c62dffffffff,5.0,0.0,0.0,0.0
842c761ffffffff,4.0,0.0,0.0,0.0
842c763ffffffff,2.0,0.0,0.0,0.0
842c765ffffffff,5.0,0.0,0.0,0.0
842ca8dffffffff,8.0,0.0,0.0,0.0
842cac3ffffffff,41.0,0.0,0.0,0.0
842cac7ffffffff,5.0,0.0,0.0,0.0
842cac9ffffffff,6.0,0.0,0.0,0.0
842cacbffffffff,4.0,0.0,0.0,0.0
842cacdffffffff,2.0,0.0,0.0,0.0
842caddffffffff,2.0,0.0,0.0,0.0
842cc05ffffffff,37.0,0.0,0.0,0.0
842cc07ffffffff,255.0,0.0,0.0,0.0
842cc21ffffffff,6.0,0.0,0.0,0.0
842cc29ffffffff,8.0,0.0,0.0,0.0
842cc2bffffffff,9.0,0.0,0.0,0.0
842cc2dffffffff,4.0,0.0,0.0,0.0
842cc31ffffffff,2.0,0.0,0.0,0.0
842cc33ffffffff,2.0,0.0,0.0,0.0
842cc3dffffffff,4.0,0.0,0.0,0.0
842cc61ffffffff,4.0,0.0,0.0,0.0
842cc63ffffffff,2.0,0.0,0.0,0.0
842cc65ffffffff,7.0,0.0,0.0,0.0
842cc67ffffffff,36.0,0.0,0.0,0.0
842cc6bffffffff,6.0,0.0,0.0,0.0
842cc6dffffffff,3.0,0.0,0.0,0.0
842cce5ffffffff,4.0,0.0,0.0,0.0
842ccedffffffff,7.0,0.0,0.0,0.0
842ce6dffffffff,8.0,0.0,0.0,0.0
842cf11ffffffff,3.0,0.0,0.0,0.0
842cf15ffffffff,2.0,0.0,0.0,0.0
842cf17ffffffff,11.0,0.0,0.0,0.0
842cf1dffffffff,8.0,0.0,0.0,0.0
842cf51ffffffff,16.0,0.0,0.0,0.0
842cf57ffffffff,2.0,0.0,0.0,0.0
842cf59ffffffff,8.0,0.0,0.0,0.0
842cf5bffffffff,5.0,0.0,0.0,0.0
842cf5dffffffff,3.0,0.0,0.0,0.0
842d003ffffffff,6.0,0.0,0.0,0.0
842d007ffffffff,3.0,0.0,0.0,0.0
842d00bffffffff,4.0,0.0,0.0,0.0
842d00dffffffff,3.0,0.0,0.0,0.0
842d01dffffffff,14.0,0.0,0.0,0.0
842d021ffffffff,6.0,0.0,0.0,0.0
842d027ffffffff,3.0,0.0,0.0,0.0
842d029ffffffff,1.0,0.0,0.0,0.0
842d033ffffffff,18.0,0.0,0.0,0.0
842d035ffffffff,2.0,0.0,0.0,0.0
842d03bffffffff,75.0,0.0,0.0,2.0
842d03dffffffff,2.0,0.0,0.0,0.0
842d043ffffffff,6.0,0.0,0.0,0.0
842d045ffffffff,6.0,0.0,0.0,0.0
842d049ffffffff,4.0,0.0,0.0,0.0
842d065ffffffff,1.0,0.0,0.0,0.0
842d069ffffffff,4.0,0.0,0.0,0.0
842d06dffffffff,10.0,0.0,0.0,0.0
842d0edffffffff,51.0,0.0,0.0,0.0
842d103ffffffff,5.0,0.0,0.0,0.0
842d10dffffffff,15.0,0.0,0.0,2.0
842d121ffffffff,6.0,0.0,0.0,0.0
842d123ffffffff,2.0,0.0,0.0,0.0
842d125ffffffff,4.0,0.0,0.0,0.0
842d127ffffffff,1.0,0.0,0.0,0.0
842d129ffffffff,3.0,0.0,0.0,0.0
842d12bffffffff,2.0,0.0,0.0,0.0
842d12dffffffff,24.0,0.0,0.0,0.0
842d13dffffffff,7.0,0.0,0.0,0.0
842d14bffffffff,4.0,0.0,0.0,0.0
842d151ffffffff,3.0,0.0,0.0,0.0
842d159ffffffff,2.0,0.0,0.0,0.0
842d16dffffffff,3.0,0.0,0.0,0.0
842d19bffffffff,4.0,0.0,0.0,0.0
842d19dffffffff,2.0,0.0,0.0,0.0
842d1a7ffffffff,4.0,0.0,0.0,0.0
842d1abffffffff,2.0,0.0,0.0,0.0
842d1b3ffffffff,1.0,0.0,0.0,0.0
842d1b5ffffffff,2.0,0.0,0.0,0.0
842d1b7ffffffff,5.0,0.0,0.0,5.0
842d1c3ffffffff,5.0,0.0,0.0,0.0
842d1c9ffffffff,2.0,0.0,0.0,0.0
842d1cdffffffff,2.0,0.0,0.0,0.0
842d1d5ffffffff,2.0,0.0,0.0,0.0
842d1d7ffffffff,4.0,0.0,0.0,0.0
842d1d9ffffffff,7.0,0.0,0.0,0.0
842d1ddffffffff,2.0,0.0,0.0,0.0
842d227ffffffff,47.0,0.0,0.0,0.0
842d303ffffffff,5.0,0.0,0.0,0.0
842d307ffffffff,3.0,0.0,0.0,0.0
842d309ffffffff,2.0,0.0,0.0,0.0
842d30dffffffff,6.0,0.0,0.0,0.0
842d311ffffffff,8.0,0.0,0.0,0.0
842d313ffffffff,1.0,0.0,0.0,0.0
842d315ffffffff,24.0,0.0,0.0,0.0
842d317ffffffff,9.0,0.0,0.0,3.0
842d31bffffffff,4.0,0.0,0.0,0.0
842d31dffffffff,2.0,0.0,0.0,0.0
842d325ffffffff,3.0,0.0,0.0,0.0
842d329ffffffff,6.0,0.0,0.0,0.0
842d32dffffffff,8.0,0.0,0.0,0.0
842d333ffffffff,291.0,0.0,0.0,0.0
842d339ffffffff,4.0,0.0,0.0,0.0
842d33bffffffff,111.0,0.0,0.0,10.0
842d341ffffffff,4.0,0.0,0.0,0.0
842d343ffffffff,2.0,0.0,0.0,0.0
842d345ffffffff,1.0,0.0,0.0,0.0
842d347ffffffff,2.0,0.0,0.0,0.0
842d349ffffffff,3.0,0.0,0.0,0.0
842d351ffffffff,6.0,0.0,0.0,0.0
842d353ffffffff,2.0,0.0,0.0,0.0
842d357ffffffff,5.0,0.0,0.0,0.0
842d359ffffffff,24.0,0.0,0.0,0.0
842d35bffffffff,15.0,0.0,0.0,0.0
842d35dffffffff,9.0,0.0,0.0,0.0
842d363ffffffff,6.0,0.0,0.0,0.0
842d367ffffffff,2.0,0.0,0.0,0.0
842d36bffffffff,3.0,0.0,0.0,0.0
842d36dffffffff,3.0,0.0,0.0,0.0
842d511ffffffff,2.0,0.0,0.0,0.0
842d547ffffffff,2.0,0.0,0.0,0.0
842d549ffffffff,2.0,0.0,0.0,0.0
842d569ffffffff,6.0,0.0,0.0,0.0
842d641ffffffff,8.0,0.0,0.0,0.0
842d649ffffffff,6.0,0.0,0.0,0.0
842d64dffffffff,18.0,0.0,0.0,0.0
842d721ffffffff,4.0,0.0,0.0,0.0
842d729ffffffff,3.0,0.0,0.0,0.0
842d735ffffffff,3.0,0.0,0.0,0.0
842da13ffffffff,7.0,0.0,0.0,0.0
842da59ffffffff,18.0,0.0,0.0,2.0
842da5bffffffff,1.0,0.0,0.0,0.0
842da5dffffffff,2.0,0.0,0.0,0.0
842da89ffffffff,31.0,0.0,0.0,5.0
842da99ffffffff,1.0,0.0,0.0,0.0
842da9bffffffff,1.0,0.0,0.0,0.0
842dac5ffffffff,2.0,0.0,0.0,0.0
842dac9ffffffff,7.0,0.0,0.0,2.0
842dacbffffffff,2.0,0.0,0.0,0.0
842dacdffffffff,5.0,0.0,0.0,0.0
842e08dffffffff,2.0,0.0,0.0,0.0
842e0c9ffffffff,8.0,0.0,0.0,0.0
842e0d7ffffffff,5.0,0.0,0.0,0.0
842e0e7ffffffff,1.0,0.0,0.0,0.0
842e135ffffffff,12.0,9.0,0.0,0.0
842e137ffffffff,16.0,4.0,0.0,0.0
842e195ffffffff,1.0,0.0,0.0,0.0
842e1a5ffffffff,2.0,0.0,0.0,0.0
842e1b1ffffffff,16.0,0.0,0.0,0.0
842e1b5ffffffff,4.0,0.0,0.0,0.0
842e1b9ffffffff,2.0,1.0,0.0,0.0
842e1bdffffffff,14.0,1.0,0.0,0.0
842e1dbffffffff,1.0,0.0,1.0,0.0
842e1e7ffffffff,5.0,1.0,0.0,0.0
842e293ffffffff,2.0,0.0,0.0,0.0
842e299ffffffff,18.0,0.0,10.0,0.0
842e29bffffffff,2.0,0.0,0.0,0.0
842e2b5ffffffff,3.0,0.0,0.0,0.0
842e2dbffffffff,3.0,0.0,0.0,0.0
842e449ffffffff,4.0,0.0,0.0,0.0
842e44dffffffff,3.0,0.0,0.0,0.0
842e603ffffffff,1.0,0.0,0.0,0.0
842e605ffffffff,7.0,0.0,0.0,0.0
842e607ffffffff,1.0,0.0,0.0,0.0
842e609ffffffff,2.0,0.0,0.0,0.0
842e60bffffffff,4.0,0.0,0.0,0.0
842e60dffffffff,3.0,0.0,0.0,0.0
842e611ffffffff,71.0,0.0,4.0,0.0
842e613ffffffff,4.0,0.0,0.0,0.0
842e615ffffffff,139.0,0.0,6.0,0.0
842e617ffffffff,5.0,0.0,1.0,0.0
842e619ffffffff,32.0,0.0,0.0,0.0
842e61bffffffff,2.0,0.0,0.0,0.0
842e627ffffffff,3.0,0.0,0.0,0.0
842e62dffffffff,6.0,0.0,0.0,0.0
842e635ffffffff,1.0,0.0,0.0,0.0
842e639ffffffff,13.0,0.0,2.0,0.0
842e63dffffffff,1.0,0.0,0.0,0.0
842e645ffffffff,2.0,0.0,0.0,0.0
842e647ffffffff,3.0,0.0,0.0,0.0
842e653ffffffff,1.0,0.0,0.0,0.0
842e663ffffffff,2.0,0.0,0.0,0.0
842e667ffffffff,1.0,0.0,0.0,0.0
842e681ffffffff,3.0,0.0,0.0,0.0
842e683ffffffff,2.0,0.0,0.0,0.0
842e685ffffffff,4.0,0.0,0.0,0.0
842e687ffffffff,4.0,0.0,0.0,0.0
842e689ffffffff,360.0,0.0,0.0,0.0
842e68bffffffff,6.0,0.0,0.0,0.0
842e68dffffffff,4.0,0.0,0.0,0.0
842e699ffffffff,5.0,0.0,0.0,0.0
842e69bffffffff,8.0,0.0,0.0,0.0
842e6c3ffffffff,2.0,0.0,0.0,0.0
842e6c5ffffffff,7.0,0.0,0.0,0.0
842e6c7ffffffff,10.0,0.0,0.0,0.0
842e6d5ffffffff,93.0,0.0,0.0,0.0
842e6d7ffffffff,5.0,0.0,0.0,0.0
842e6e3ffffffff,1.0,0.0,0.0,0.0
842e6e5ffffffff,2.0,0.0,2.0,0.0
842e709ffffffff,1.0,0.0,0.0,0.0
842e743ffffffff,3.0,0.0,0.0,0.0
842e745ffffffff,61.0,0.0,1.0,0.0
842e747ffffffff,2.0,0.0,0.0,0.0
842e749ffffffff,7.0,0.0,1.0,0.0
842e751ffffffff,7.0,0.0,0.0,0.0
842e753ffffffff,14.0,0.0,0.0,0.0
842e755ffffffff,13.0,0.0,0.0,0.0
842e757ffffffff,11.0,0.0,0.0,0.0
842e759ffffffff,33.0,0.0,0.0,0.0
842e75bffffffff,3.0,0.0,0.0,0.0
842e75dffffffff,313.0,0.0,39.0,0.0
842e881ffffffff,2.0,0.0,0.0,0.0
842eac1ffffffff,2.0,0.0,0.0,0.0
842eac3ffffffff,2.0,2.0,0.0,0.0
842eac7ffffffff,2.0,2.0,0.0,0.0
842eac9ffffffff,47.0,22.0,0.0,0.0
842eacbffffffff,38.0,20.0,0.0,0.0
842ead1ffffffff,2.0,0.0,0.0,0.0
842ead3ffffffff,2.0,2.0,0.0,0.0
842ead5ffffffff,10.0,1.0,0.0,0.0
842ead9ffffffff,85.0,41.0,0.0,0.0
842eaddffffffff,37.0,7.0,0.0,0.0
842ec23ffffffff,3.0,1.0,0.0,0.0
842ec25ffffffff,2.0,2.0,0.0,0.0
842ec99ffffffff,6.0,0.0,0.0,0.0
842ecb9ffffffff,15.0,0.0,0.0,0.0
842ecdbffffffff,9.0,0.0,0.0,0.0
842ed53ffffffff,2.0,2.0,0.0,0.0
842ed95ffffffff,2.0,2.0,0.0,0.0
842ef61ffffffff,2.0,0.0,0.0,0.0
842ef67ffffffff,2.0,0.0,0.0,0.0
842ef6dffffffff,2.0,0.0,0.0,0.0
842f585ffffffff,3.0,0.0,0.0,0.0
842f587ffffffff,13.0,0.0,0.0,0.0
842f595ffffffff,2.0,0.0,0.0,0.0
842f5a1ffffffff,28.0,0.0,1.0,0.0
842f5a3ffffffff,157.0,0.0,19.0,0.0
842f5a7ffffffff,4.0,0.0,0.0,0.0
842f5a9ffffffff,2.0,0.0,0.0,0.0
842f5abffffffff,38.0,0.0,0.0,0.0
842f5adffffffff,4.0,0.0,0.0,0.0
842f5b1ffffffff,26.0,0.0,2.0,0.0
842f5b3ffffffff,15.0,0.0,0.0,0.0
842f5b5ffffffff,14.0,0.0,0.0,0.0
842f5b9ffffffff,42.0,0.0,20.0,0.0
842f5bbffffffff,9.0,0.0,0.0,0.0
842f5bdffffffff,145.0,0.0,61.0,0.0
8430067ffffffff,1.0,0.0,0.0,0.0
8430217ffffffff,1.0,0.0,0.0,0.0
8430259ffffffff,2.0,2.0,0.0,0.0
843025dffffffff,12.0,4.0,0.0,0.0
84302b7ffffffff,47.0,5.0,1.0,0.0
84302ebffffffff,2.0,0.0,0.0,0.0
8430c01ffffffff,2.0,0.0,0.0,0.0
8430c05ffffffff,11.0,0.0,2.0,0.0
8430c07ffffffff,2.0,0.0,0.0,0.0
8430c09ffffffff,2.0,0.0,0.0,0.0
8430c0dffffffff,6.0,0.0,0.0,0.0
8430c13ffffffff,13.0,0.0,1.0,0.0
8430c15ffffffff,16.0,0.0,0.0,0.0
8430c17ffffffff,13.0,0.0,0.0,0.0
8430c19ffffffff,2.0,0.0,0.0,0.0
8430c1bffffffff,4.0,0.0,0.0,0.0
8430c1dffffffff,18.0,0.0,0.0,0.0
8430c2dffffffff,3.0,0.0,0.0,0.0
8430c31ffffffff,1.0,0.0,0.0,0.0
8430c3bffffffff,2.0,0.0,0.0,0.0
8430c41ffffffff,9.0,0.0,0.0,0.0
8430c45ffffffff,3.0,0.0,1.0,0.0
8430c49ffffffff,12.0,0.0,0.0,0.0
8430c4bffffffff,1.0,0.0,0.0,0.0
8430c4dffffffff,7.0,0.0,0.0,0.0
8430c5dffffffff,4.0,0.0,0.0,0.0
8430c61ffffffff,4.0,0.0,0.0,0.0
8430c63ffffffff,32.0,0.0,0.0,0.0
8430c6bffffffff,2.0,0.0,0.0,0.0
8430cedffffffff,5.0,0.0,0.0,0.0
8430d11ffffffff,7.0,0.0,0.0,0.0
8430d15ffffffff,6.0,0.0,0.0,0.0
8430d1dffffffff,4.0,0.0,0.0,0.0
8430d53ffffffff,2.0,0.0,0.0,0.0
8430d5bffffffff,2.0,0.0,0.0,0.0
8430d9bffffffff,6.0,0.0,0.0,0.0
8430e01ffffffff,11.0,0.0,0.0,0.0
8430e03ffffffff,59.0,0.0,2.0,0.0
8430e09ffffffff,29.0,5.0,0.0,0.0
8430e0bffffffff,96.0,1.0,2.0,0.0
8430e0dffffffff,5.0,0.0,0.0,0.0
8430e11ffffffff,12.0,0.0,0.0,0.0
8430e15ffffffff,19.0,0.0,2.0,0.0
8430e17ffffffff,5.0,0.0,0.0,0.0
8430e1dffffffff,339.0,1.0,10.0,0.0
8430e21ffffffff,2.0,0.0,0.0,0.0
8430e25ffffffff,2.0,0.0,0.0,0.0
8430e29ffffffff,12.0,0.0,0.0,0.0
8430e2bffffffff,14.0,0.0,4.0,0.0
8430e31ffffffff,177.0,0.0,0.0,0.0
8430e35ffffffff,8.0,0.0,0.0,0.0
8430e37ffffffff,26.0,0.0,0.0,0.0
8430e39ffffffff,4.0,0.0,0.0,0.0
8430e43ffffffff,2.0,0.0,0.0,0.0
8430e53ffffffff,16.0,1.0,6.0,0.0
8430e55ffffffff,5.0,0.0,0.0,0.0
8430e57ffffffff,24.0,0.0,0.0,0.0
8430e85ffffffff,7.0,0.0,0.0,0.0
8430e89ffffffff,5.0,0.0,0.0,0.0
8430e8dffffffff,1.0,0.0,0.0,0.0
8430ea7ffffffff,3.0,0.0,0.0,0.0
8430eadffffffff,2.0,0.0,0.0,0.0
8430ec1ffffffff,3.0,0.0,0.0,0.0
8430ec3ffffffff,1.0,0.0,0.0,0.0
8430ecbffffffff,6.0,0.0,0.0,0.0
8430ee3ffffffff,2.0,0.0,0.0,0.0
8430ee7ffffffff,4.0,0.0,0.0,0.0
8430ee9ffffffff,1.0,0.0,0.0,0.0
8430eebffffffff,2.0,0.0,0.0,0.0
8430eedffffffff,4.0,0.0,0.0,0.0
8430f31ffffffff,2.0,0.0,0.0,0.0
8431193ffffffff,2.0,2.0,0.0,0.0
8431265ffffffff,5.0,0.0,0.0,0.0
8431267ffffffff,11.0,0.0,0.0,0.0
84312edffffffff,2.0,0.0,0.0,0.0
8431347ffffffff,1.0,0.0,0.0,0.0
8431429ffffffff,1.0,0.0,0.0,0.0
8431467ffffffff,2.0,0.0,0.0,0.0
8431503ffffffff,1.0,0.0,0.0,0.0
843155bffffffff,2.0,0.0,0.0,0.0
8431565ffffffff,4.0,2.0,0.0,0.0
8431597ffffffff,7.0,0.0,4.0,0.0
84315b7ffffffff,7.0,0.0,0.0,0.0
8431633ffffffff,5.0,5.0,0.0,0.0
8431649ffffffff,7.0,3.0,0.0,0.0
84316c1ffffffff,15.0,8.0,0.0,0.0
84316c5ffffffff,3.0,0.0,0.0,0.0
84316cdffffffff,19.0,12.0,0.0,0.0
84316e1ffffffff,6.0,0.0,0.0,0.0
84316e5ffffffff,24.0,6.0,0.0,0.0
8431767ffffffff,2.0,0.0,0.0,0.0
84318d1ffffffff,1.0,1.0,0.0,0.0
8431aa1ffffffff,1.0,1.0,0.0,0.0
8431aa5ffffffff,14.0,6.0,0.0,0.0
8431aa7ffffffff,1.0,0.0,0.0,0.0
8431aadffffffff,3.0,0.0,0.0,0.0
8438241ffffffff,15.0,0.0,2.0,0.0
8438243ffffffff,4.0,0.0,0.0,0.0
8438245ffffffff,76.0,0.0,0.0,0.0
8438249ffffffff,21.0,0.0,0.0,0.0
843824bffffffff,33.0,0.0,2.0,0.0
843824dffffffff,6.0,0.0,0.0,0.0
8438251ffffffff,9.0,0.0,0.0,0.0
8438253ffffffff,2.0,0.0,0.0,0.0
8438259ffffffff,114.0,0.0,0.0,0.0
843825bffffffff,283.0,0.0,0.0,0.0
843825dffffffff,11.0,0.0,0.0,0.0
8439001ffffffff,26.0,0.0,0.0,0.0
8439003ffffffff,132.0,0.0,0.0,0.0
8439005ffffffff,42.0,0.0,0.0,0.0
8439007ffffffff,74.0,0.0,0.0,0.0
8439009ffffffff,172.0,0.0,2.0,0.0
843900bffffffff,120.0,0.0,0.0,0.0
843900dffffffff,86.0,0.0,4.0,0.0
8439011ffffffff,13.0,0.0,0.0,0.0
8439013ffffffff,2.0,0.0,0.0,0.0
8439015ffffffff,99.0,0.0,0.0,0.0
8439017ffffffff,4.0,0.0,0.0,0.0
8439019ffffffff,186.0,0.0,0.0,0.0
843901bffffffff,207.0,0.0,0.0,0.0
843901dffffffff,1281.0,0.0,0.0,0.0
8439021ffffffff,5.0,0.0,0.0,0.0
8439023ffffffff,11.0,0.0,0.0,0.0
8439025ffffffff,24.0,0.0,0.0,0.0
8439027ffffffff,33.0,0.0,0.0,0.0
8439029ffffffff,61.0,0.0,0.0,0.0
843902bffffffff,96.0,0.0,0.0,0.0
843902dffffffff,26.0,0.0,0.0,0.0
8439031ffffffff,2.0,0.0,0.0,0.0
8439035ffffffff,72.0,0.0,0.0,0.0
8439037ffffffff,2.0,0.0,0.0,0.0
8439039ffffffff,108.0,0.0,0.0,0.0
843903bffffffff,50.0,0.0,0.0,0.0
843903dffffffff,297.0,0.0,0.0,0.0
8439041ffffffff,610.0,0.0,0.0,0.0
8439043ffffffff,124.0,0.0,0.0,0.0
8439045ffffffff,48.0,0.0,0.0,0.0
8439047ffffffff,341.0,0.0,0.0,0.0
8439049ffffffff,94.0,0.0,0.0,0.0
843904bffffffff,284.0,0.0,0.0,0.0
843904dffffffff,96.0,0.0,0.0,0.0
8439051ffffffff,52.0,0.0,0.0,0.0
8439053ffffffff,87.0,0.0,0.0,0.0
8439055ffffffff,75.0,0.0,0.0,0.0
8439057ffffffff,424.0,0.0,0.0,0.0
8439059ffffffff,103.0,0.0,0.0,0.0
843905bffffffff,88.0,0.0,0.0,0.0
843905dffffffff,130.0,0.0,0.0,0.0
8439061ffffffff,175.0,0.0,0.0,0.0
8439063ffffffff,129.0,0.0,0.0,0.0
8439065ffffffff,37.0,0.0,0.0,0.0
8439067ffffffff,51.0,0.0,0.0,0.0
8439069ffffffff,132.0,0.0,2.0,0.0
843906bffffffff,113.0,0.0,0.0,0.0
843906dffffffff,288.0,0.0,0.0,0.0
8439087ffffffff,34.0,0.0,0.0,0.0
8439089ffffffff,7.0,0.0,0.0,0.0
843908dffffffff,3.0,0.0,0.0,0.0
8439091ffffffff,3.0,0.0,0.0,0.0
8439093ffffffff,4.0,0.0,0.0,0.0
8439095ffffffff,17.0,0.0,0.0,0.0
8439097ffffffff,1.0,0.0,0.0,0.0
8439099ffffffff,4.0,0.0,0.0,0.0
843909bffffffff,22.0,0.0,0.0,0.0
843909dffffffff,1.0,0.0,0.0,0.0
84390a1ffffffff,13.0,0.0,0.0,0.0
84390a3ffffffff,77.0,0.0,0.0,0.0
