cell_id,Progne tapera,Progne tapera tapera,Progne tapera fusca
84c2ea1ffffffff,122.0,0.0,0.0
84c2ea3ffffffff,6.0,0.0,0.0
84c2ea9ffffffff,16.0,0.0,0.0
84c2eadffffffff,39.0,0.0,0.0
84c2eb1ffffffff,2.0,0.0,0.0
84c2eb5ffffffff,3.0,0.0,0.0
84c2eb7ffffffff,4.0,0.0,0.0
84c2eb9ffffffff,4.0,0.0,0.0
84c2ebbffffffff,55.0,0.0,0.0
84c2ec1ffffffff,1.0,0.0,0.0
84c2ec5ffffffff,2.0,0.0,0.0
84c2ecdffffffff,29.0,0.0,0.0
84c2ed5ffffffff,2.0,0.0,0.0
84c2eddffffffff,1.0,0.0,0.0
84c2ee1ffffffff,48.0,0.0,0.0
84c2ee3ffffffff,23.0,0.0,0.0
84c2ee5ffffffff,77.0,0.0,1.0
84c2ee7ffffffff,21.0,0.0,0.0
84c2eedffffffff,13.0,0.0,0.0
84c2f07ffffffff,14.0,0.0,0.0
84c2f11ffffffff,695.0,0.0,3.0
84c2f13ffffffff,14.0,0.0,0.0
84c2f15ffffffff,407.0,0.0,5.0
84c2f17ffffffff,68.0,0.0,0.0
84c2f1bffffffff,5.0,0.0,0.0
84c2f1dffffffff,172.0,0.0,0.0
84c2f23ffffffff,278.0,0.0,4.0
84c2f27ffffffff,327.0,0.0,18.0
84c2f2bffffffff,211.0,0.0,0.0
84c2f31ffffffff,78.0,0.0,0.0
84c2f33ffffffff,11.0,0.0,0.0
84c2f35ffffffff,44.0,0.0,0.0
84c2f37ffffffff,134.0,0.0,0.0
84c2f39ffffffff,324.0,0.0,0.0
84c2f3bffffffff,12.0,0.0,0.0
84c2f3dffffffff,523.0,0.0,0.0
84c3089ffffffff,7.0,0.0,0.0
84c308bffffffff,6.0,0.0,0.0
84c3093ffffffff,5.0,0.0,0.0
84c3097ffffffff,3.0,0.0,0.0
84c30b9ffffffff,3.0,0.0,0.0
84c30d1ffffffff,24.0,0.0,0.0
84c3217ffffffff,32.0,0.0,0.0
84c3239ffffffff,2.0,0.0,0.0
84c3283ffffffff,1.0,0.0,0.0
84c3297ffffffff,107.0,0.0,0.0
84c329bffffffff,24.0,0.0,0.0
84c32b3ffffffff,3.0,0.0,0.0
84c32b7ffffffff,9.0,0.0,0.0
84c32bbffffffff,2.0,0.0,0.0
84c32e1ffffffff,11.0,0.0,0.0
84c32edffffffff,8.0,0.0,0.0
84c3401ffffffff,7.0,0.0,0.0
84c3403ffffffff,7.0,0.0,0.0
84c340dffffffff,4.0,0.0,0.0
84c3427ffffffff,4.0,0.0,0.0
84c343bffffffff,2.0,0.0,0.0
84c343dffffffff,2.0,0.0,0.0
84c3447ffffffff,2.0,0.0,0.0
84c345dffffffff,4.0,0.0,0.0
84c3491ffffffff,5.0,0.0,0.0
84c349bffffffff,4.0,0.0,0.0
84c34bbffffffff,6.0,0.0,0.0
84c34bdffffffff,1.0,0.0,0.0
84c34d7ffffffff,2.0,0.0,0.0
84c34e9ffffffff,2.0,0.0,0.0
84c34edffffffff,1.0,0.0,0.0
84c3501ffffffff,5.0,0.0,3.0
84c3503ffffffff,17.0,0.0,0.0
84c3505ffffffff,19.0,0.0,0.0
84c3509ffffffff,11.0,0.0,0.0
84c350dffffffff,4.0,0.0,0.0
84c3519ffffffff,4.0,0.0,0.0
84c351dffffffff,20.0,0.0,0.0
84c3521ffffffff,2.0,0.0,0.0
84c3525ffffffff,2.0,0.0,0.0
84c352dffffffff,3.0,0.0,0.0
84c3531ffffffff,2.0,0.0,0.0
84c3539ffffffff,33.0,0.0,0.0
84c353dffffffff,5.0,0.0,0.0
84c3543ffffffff,7.0,0.0,0.0
84c3545ffffffff,8.0,0.0,0.0
84c3547ffffffff,3.0,0.0,0.0
84c3555ffffffff,2.0,0.0,0.0
84c3557ffffffff,1.0,0.0,0.0
84c3563ffffffff,5.0,0.0,0.0
84c3569ffffffff,20.0,0.0,0.0
84c356bffffffff,9.0,0.0,0.0
84c356dffffffff,10.0,0.0,0.0
84c35b1ffffffff,2.0,0.0,0.0
84c35b7ffffffff,2.0,0.0,0.0
84c3609ffffffff,9.0,0.0,0.0
84c360bffffffff,3.0,0.0,0.0
84c360dffffffff,26.0,0.0,0.0
84c3617ffffffff,2.0,0.0,0.0
84c3643ffffffff,2.0,0.0,0.0
84c3659ffffffff,2.0,0.0,0.0
84c3663ffffffff,16.0,0.0,0.0
84c36c1ffffffff,2.0,0.0,0.0
84c36e9ffffffff,2.0,0.0,0.0
84c3709ffffffff,29.0,0.0,0.0
84c371bffffffff,7.0,0.0,0.0
84c371dffffffff,1.0,0.0,0.0
84c3735ffffffff,3.0,0.0,0.0
84c3755ffffffff,3.0,0.0,0.0
84c375dffffffff,8.0,0.0,0.0
84c3761ffffffff,2.0,0.0,0.0
84c3767ffffffff,8.0,0.0,0.0
84c376dffffffff,46.0,0.0,0.0
84ce827ffffffff,3.0,0.0,0.0
84ce913ffffffff,2.0,0.0,0.0
84ce917ffffffff,6.0,0.0,0.0
84ce923ffffffff,6.0,0.0,0.0
84ce927ffffffff,8.0,0.0,0.0
84ce931ffffffff,144.0,0.0,0.0
84ce933ffffffff,5.0,0.0,0.0
84ce935ffffffff,83.0,0.0,0.0
84ce937ffffffff,65.0,0.0,0.0
84ce93bffffffff,5.0,0.0,0.0
84ce961ffffffff,12.0,0.0,0.0
84ce969ffffffff,6.0,0.0,0.0
84ce9cdffffffff,1.0,0.0,0.0
84ce9e9ffffffff,3.0,0.0,0.0
84ce9edffffffff,3.0,0.0,0.0
84cf9ebffffffff,1.0,0.0,0.0
