cell_id,Cardinalis cardinalis,Cardinalis cardinalis [cardinalis Group],Cardinalis cardinalis carneus
842ba99ffffffff,24.0,0.0,0.0
842ba9bffffffff,265.0,0.0,0.0
842ba9dffffffff,26.0,0.0,0.0
842baa1ffffffff,10654.0,0.0,0.0
842baa3ffffffff,6408.0,0.0,0.0
842baa5ffffffff,37615.0,0.0,0.0
842baa7ffffffff,14771.0,0.0,0.0
842baa9ffffffff,1077.0,0.0,0.0
842baabffffffff,5225.0,0.0,0.0
842baadffffffff,2827.0,0.0,0.0
842bab1ffffffff,103.0,0.0,0.0
842bab3ffffffff,508.0,0.0,0.0
842bab5ffffffff,588.0,0.0,0.0
842bab7ffffffff,2890.0,0.0,0.0
842bab9ffffffff,67.0,0.0,0.0
842babbffffffff,155.0,0.0,0.0
842babdffffffff,220.0,0.0,0.0
842bac1ffffffff,8.0,0.0,0.0
842bac3ffffffff,2100.0,0.0,0.0
842bac5ffffffff,10617.0,0.0,0.0
842bac7ffffffff,257.0,0.0,0.0
842bacdffffffff,255.0,0.0,0.0
842bad1ffffffff,8.0,0.0,0.0
842bad3ffffffff,2.0,0.0,0.0
842bad5ffffffff,9.0,0.0,0.0
842bad7ffffffff,4.0,0.0,0.0
842badbffffffff,22.0,0.0,0.0
842baddffffffff,3.0,0.0,0.0
842bae1ffffffff,124.0,0.0,0.0
842bae3ffffffff,229.0,0.0,0.0
842bae5ffffffff,22.0,0.0,0.0
842bae7ffffffff,1648.0,0.0,0.0
842bae9ffffffff,262.0,0.0,0.0
842baebffffffff,35.0,0.0,0.0
8444121ffffffff,230.0,8.0,0.0
8444123ffffffff,1045.0,18.0,0.0
8444125ffffffff,828.0,13.0,0.0
8444127ffffffff,263.0,13.0,0.0
844412bffffffff,13.0,0.0,0.0
844412dffffffff,2569.0,117.0,0.0
8444131ffffffff,13030.0,180.0,0.0
8444133ffffffff,3450.0,97.0,0.0
8444135ffffffff,3740.0,50.0,0.0
8444137ffffffff,5336.0,84.0,0.0
844413bffffffff,663.0,16.0,0.0
844413dffffffff,4034.0,48.0,0.0
8444161ffffffff,1594.0,89.0,0.0
8444165ffffffff,2469.0,651.0,0.0
844416bffffffff,1044.0,57.0,0.0
84441a1ffffffff,2976.0,82.0,0.0
84441a3ffffffff,2488.0,32.0,0.0
84441a5ffffffff,1009.0,67.0,0.0
84441a7ffffffff,3105.0,20.0,0.0
84441a9ffffffff,4414.0,184.0,0.0
84441abffffffff,3871.0,76.0,0.0
84441adffffffff,3066.0,113.0,0.0
84441b1ffffffff,2.0,0.0,0.0
84441b3ffffffff,36.0,0.0,0.0
84441b5ffffffff,687.0,13.0,0.0
84441b7ffffffff,1245.0,8.0,0.0
84441e1ffffffff,1089.0,19.0,0.0
84441e3ffffffff,4802.0,210.0,0.0
84441e5ffffffff,11080.0,1616.0,0.0
84441e7ffffffff,10834.0,330.0,0.0
84441edffffffff,852.0,0.0,0.0
8444249ffffffff,170.0,0.0,0.0
8444401ffffffff,559.0,0.0,0.0
8444403ffffffff,141.0,0.0,0.0
8444405ffffffff,339.0,0.0,0.0
8444407ffffffff,25.0,0.0,0.0
8444409ffffffff,996.0,0.0,0.0
844440bffffffff,108.0,0.0,0.0
844440dffffffff,9788.0,0.0,0.0
8444411ffffffff,137.0,0.0,0.0
8444413ffffffff,60.0,0.0,0.0
8444415ffffffff,241.0,0.0,0.0
8444417ffffffff,141.0,0.0,0.0
8444419ffffffff,502.0,0.0,0.0
844441bffffffff,147.0,0.0,0.0
844441dffffffff,142.0,0.0,0.0
8444421ffffffff,36.0,0.0,0.0
8444423ffffffff,2.0,0.0,0.0
8444425ffffffff,187.0,0.0,0.0
8444427ffffffff,17.0,0.0,0.0
8444429ffffffff,281.0,0.0,0.0
844442bffffffff,50.0,0.0,0.0
844442dffffffff,934.0,0.0,0.0
8444431ffffffff,71.0,0.0,0.0
8444433ffffffff,214.0,0.0,0.0
8444435ffffffff,10.0,0.0,0.0
8444437ffffffff,244.0,0.0,0.0
8444439ffffffff,538.0,0.0,0.0
844443bffffffff,92.0,0.0,0.0
844443dffffffff,69.0,0.0,0.0
8444441ffffffff,280.0,0.0,0.0
8444443ffffffff,1467.0,0.0,0.0
8444445ffffffff,419.0,0.0,0.0
8444447ffffffff,86.0,0.0,0.0
844444bffffffff,307.0,0.0,0.0
8444451ffffffff,200.0,0.0,0.0
8444453ffffffff,149.0,0.0,0.0
8444455ffffffff,464.0,0.0,0.0
8444457ffffffff,107.0,0.0,0.0
8444459ffffffff,3319.0,0.0,0.0
844445bffffffff,688.0,0.0,0.0
844445dffffffff,2013.0,0.0,0.0
8444461ffffffff,767.0,0.0,0.0
8444463ffffffff,540.0,0.0,0.0
8444465ffffffff,6528.0,0.0,0.0
8444467ffffffff,3374.0,0.0,0.0
8444469ffffffff,953.0,0.0,0.0
844446bffffffff,410.0,0.0,0.0
844446dffffffff,473.0,0.0,0.0
8444481ffffffff,162.0,0.0,0.0
8444483ffffffff,40.0,0.0,0.0
8444485ffffffff,16.0,0.0,0.0
8444487ffffffff,17.0,0.0,0.0
8444489ffffffff,37.0,0.0,0.0
844448bffffffff,315.0,0.0,0.0
844448dffffffff,237.0,0.0,0.0
8444491ffffffff,53.0,0.0,0.0
8444493ffffffff,45.0,0.0,0.0
8444495ffffffff,55.0,0.0,0.0
8444497ffffffff,38.0,0.0,0.0
8444499ffffffff,518.0,0.0,0.0
844449bffffffff,273.0,0.0,0.0
844449dffffffff,372.0,0.0,0.0
84444a1ffffffff,132.0,0.0,0.0
84444a3ffffffff,102.0,0.0,0.0
84444a5ffffffff,69.0,0.0,0.0
84444a7ffffffff,132.0,0.0,0.0
84444a9ffffffff,32.0,0.0,0.0
84444abffffffff,39.0,0.0,0.0
84444adffffffff,21.0,0.0,0.0
84444b1ffffffff,670.0,3.0,0.0
84444b3ffffffff,16.0,0.0,0.0
84444b5ffffffff,487.0,2.0,0.0
84444b7ffffffff,533.0,0.0,0.0
84444b9ffffffff,184.0,2.0,0.0
84444bbffffffff,58.0,1.0,0.0
84444bdffffffff,20.0,0.0,0.0
84444c1ffffffff,860.0,0.0,0.0
84444c3ffffffff,1646.0,0.0,0.0
84444c5ffffffff,57.0,0.0,0.0
84444c7ffffffff,250.0,0.0,0.0
84444c9ffffffff,131.0,0.0,0.0
84444cbffffffff,193.0,0.0,0.0
84444cdffffffff,259.0,0.0,0.0
84444d1ffffffff,399.0,0.0,0.0
84444d3ffffffff,201.0,0.0,0.0
84444d5ffffffff,270.0,0.0,0.0
84444d7ffffffff,324.0,4.0,0.0
84444d9ffffffff,788.0,0.0,0.0
84444dbffffffff,1594.0,4.0,0.0
84444ddffffffff,442.0,1.0,0.0
84444e1ffffffff,1244.0,0.0,0.0
84444e3ffffffff,30.0,0.0,0.0
84444e5ffffffff,160.0,0.0,0.0
84444e7ffffffff,205.0,2.0,0.0
84444e9ffffffff,85.0,0.0,0.0
84444ebffffffff,217.0,0.0,0.0
84444edffffffff,228.0,0.0,0.0
8444501ffffffff,3661.0,0.0,0.0
8444503ffffffff,52.0,0.0,0.0
8444505ffffffff,221.0,0.0,0.0
8444507ffffffff,393.0,0.0,0.0
8444509ffffffff,3712.0,0.0,0.0
844450bffffffff,310.0,0.0,0.0
844450dffffffff,6297.0,0.0,0.0
8444511ffffffff,377.0,0.0,0.0
8444513ffffffff,20.0,0.0,0.0
8444515ffffffff,6.0,0.0,0.0
8444517ffffffff,1.0,0.0,0.0
8444519ffffffff,203.0,0.0,0.0
844451bffffffff,375.0,0.0,0.0
844451dffffffff,51.0,0.0,0.0
8444521ffffffff,249.0,0.0,0.0
8444523ffffffff,42.0,0.0,0.0
8444525ffffffff,106.0,0.0,0.0
8444527ffffffff,37.0,0.0,0.0
8444529ffffffff,2288.0,0.0,0.0
844452bffffffff,148.0,0.0,0.0
844452dffffffff,468.0,0.0,0.0
8444531ffffffff,6.0,0.0,0.0
8444533ffffffff,4.0,0.0,0.0
8444535ffffffff,5.0,0.0,0.0
8444537ffffffff,13.0,0.0,0.0
8444539ffffffff,34.0,0.0,0.0
844453bffffffff,39.0,0.0,0.0
844453dffffffff,47.0,0.0,0.0
8444551ffffffff,1160.0,0.0,0.0
8444553ffffffff,48.0,0.0,0.0
8444555ffffffff,4888.0,0.0,0.0
8444557ffffffff,355.0,0.0,0.0
8444559ffffffff,45.0,0.0,0.0
844455bffffffff,4057.0,0.0,0.0
844455dffffffff,2.0,0.0,0.0
8444563ffffffff,1746.0,0.0,0.0
8444567ffffffff,341.0,0.0,0.0
8444581ffffffff,14.0,0.0,0.0
8444583ffffffff,58.0,0.0,0.0
8444585ffffffff,39.0,0.0,0.0
8444587ffffffff,24.0,0.0,0.0
8444589ffffffff,12.0,0.0,0.0
844458bffffffff,121.0,0.0,0.0
844458dffffffff,7.0,0.0,0.0
8444591ffffffff,39.0,0.0,0.0
8444593ffffffff,149.0,1.0,0.0
8444595ffffffff,256.0,0.0,0.0
8444597ffffffff,150.0,0.0,0.0
8444599ffffffff,105.0,0.0,0.0
844459bffffffff,133.0,0.0,0.0
844459dffffffff,24.0,0.0,0.0
84445a1ffffffff,448.0,0.0,0.0
84445a3ffffffff,30.0,0.0,0.0
84445a5ffffffff,73.0,0.0,0.0
84445a7ffffffff,21.0,0.0,0.0
84445a9ffffffff,906.0,0.0,0.0
84445abffffffff,66.0,0.0,0.0
84445adffffffff,183.0,0.0,0.0
84445b1ffffffff,3696.0,0.0,0.0
84445b3ffffffff,105.0,0.0,0.0
84445b5ffffffff,20.0,0.0,0.0
84445b7ffffffff,584.0,0.0,0.0
84445b9ffffffff,150.0,0.0,0.0
84445bbffffffff,385.0,0.0,0.0
84445bdffffffff,25.0,0.0,0.0
84445c1ffffffff,224.0,0.0,0.0
84445c3ffffffff,315.0,0.0,0.0
84445c5ffffffff,29.0,0.0,0.0
84445c7ffffffff,227.0,0.0,0.0
84445c9ffffffff,8.0,0.0,0.0
84445cbffffffff,34.0,0.0,0.0
84445cdffffffff,10.0,0.0,0.0
84445d1ffffffff,92.0,0.0,0.0
84445d3ffffffff,121.0,0.0,0.0
84445d5ffffffff,101.0,0.0,0.0
84445d7ffffffff,136.0,0.0,0.0
84445d9ffffffff,124.0,0.0,0.0
84445dbffffffff,78.0,0.0,0.0
84445ddffffffff,59.0,0.0,0.0
84445e1ffffffff,114.0,0.0,0.0
84445e3ffffffff,36.0,0.0,0.0
84445e5ffffffff,44.0,0.0,0.0
84445e7ffffffff,44.0,0.0,0.0
84445e9ffffffff,9.0,0.0,0.0
84445edffffffff,14.0,0.0,0.0
8444633ffffffff,1393.0,0.0,0.0
8444637ffffffff,310.0,0.0,0.0
8444681ffffffff,331.0,0.0,0.0
8444683ffffffff,135.0,0.0,0.0
8444685ffffffff,999.0,15.0,0.0
8444687ffffffff,183.0,0.0,0.0
8444689ffffffff,1043.0,0.0,0.0
844468bffffffff,545.0,2.0,0.0
844468dffffffff,398.0,1.0,0.0
8444691ffffffff,92.0,0.0,0.0
8444693ffffffff,878.0,0.0,0.0
8444695ffffffff,204.0,2.0,0.0
8444697ffffffff,345.0,0.0,0.0
8444699ffffffff,290.0,0.0,0.0
844469bffffffff,311.0,0.0,0.0
844469dffffffff,160.0,0.0,0.0
84446a1ffffffff,188.0,0.0,0.0
84446a3ffffffff,257.0,0.0,0.0
84446a5ffffffff,491.0,0.0,0.0
84446a7ffffffff,200.0,0.0,0.0
84446a9ffffffff,231.0,1.0,0.0
84446abffffffff,1024.0,45.0,0.0
84446adffffffff,163.0,0.0,0.0
84446b1ffffffff,126.0,0.0,0.0
84446b3ffffffff,327.0,3.0,0.0
84446b5ffffffff,252.0,0.0,0.0
84446b7ffffffff,431.0,2.0,0.0
84446b9ffffffff,629.0,0.0,0.0
84446bbffffffff,215.0,0.0,0.0
84446bdffffffff,495.0,4.0,0.0
84446c1ffffffff,5532.0,5.0,0.0
84446c3ffffffff,3647.0,46.0,0.0
84446c5ffffffff,14746.0,240.0,0.0
84446c7ffffffff,1798.0,13.0,0.0
84446c9ffffffff,852.0,3.0,0.0
84446cbffffffff,12074.0,61.0,0.0
84446cdffffffff,4593.0,42.0,0.0
84446d1ffffffff,1867.0,19.0,0.0
84446d3ffffffff,3665.0,33.0,0.0
84446d5ffffffff,2293.0,11.0,0.0
84446d7ffffffff,375.0,6.0,0.0
84446d9ffffffff,392.0,1.0,0.0
84446dbffffffff,913.0,22.0,0.0
84446ddffffffff,9225.0,41.0,0.0
84446e1ffffffff,313.0,0.0,0.0
84446e3ffffffff,602.0,8.0,0.0
84446e5ffffffff,1096.0,0.0,0.0
84446e7ffffffff,117.0,0.0,0.0
84446e9ffffffff,2608.0,33.0,0.0
84446ebffffffff,978.0,9.0,0.0
84446edffffffff,2337.0,0.0,0.0
8444713ffffffff,57.0,0.0,0.0
8444717ffffffff,364.0,0.0,0.0
8444731ffffffff,1008.0,0.0,0.0
8444733ffffffff,800.0,0.0,0.0
8444735ffffffff,34.0,0.0,0.0
844473bffffffff,2805.0,0.0,0.0
844473dffffffff,3.0,0.0,0.0
8444a11ffffffff,2868.0,88.0,0.0
8444a13ffffffff,3323.0,89.0,0.0
8444a17ffffffff,2.0,0.0,0.0
8444a19ffffffff,9552.0,209.0,0.0
8444a1bffffffff,246.0,2.0,0.0
8444a51ffffffff,437.0,9.0,0.0
8444a53ffffffff,6479.0,297.0,0.0
8444a57ffffffff,707.0,36.0,0.0
8444a5bffffffff,2173.0,433.0,0.0
8444a81ffffffff,3725.0,90.0,0.0
8444a83ffffffff,3530.0,76.0,0.0
8444a85ffffffff,55.0,4.0,0.0
8444a87ffffffff,1182.0,24.0,0.0
8444a89ffffffff,316.0,1.0,0.0
8444a8bffffffff,734.0,20.0,0.0
8444a8dffffffff,2575.0,14.0,0.0
8444a91ffffffff,3826.0,49.0,0.0
8444a93ffffffff,8362.0,478.0,0.0
8444a95ffffffff,3357.0,80.0,0.0
8444a97ffffffff,3587.0,17.0,0.0
8444a99ffffffff,2909.0,20.0,0.0
8444a9bffffffff,2712.0,294.0,0.0
8444a9dffffffff,1754.0,37.0,0.0
8444ab9ffffffff,1200.0,53.0,0.0
8444abbffffffff,5334.0,206.0,0.0
8444ac1ffffffff,539.0,33.0,0.0
8444ac3ffffffff,251.0,18.0,0.0
8444ac5ffffffff,956.0,67.0,0.0
8444ac7ffffffff,640.0,41.0,0.0
8444ac9ffffffff,812.0,21.0,0.0
8444acbffffffff,229.0,19.0,0.0
8444acdffffffff,752.0,49.0,0.0
8444ad1ffffffff,444.0,17.0,0.0
8444ad3ffffffff,2084.0,87.0,0.0
8444ad5ffffffff,387.0,49.0,0.0
8444ad7ffffffff,841.0,33.0,0.0
8444ad9ffffffff,1326.0,37.0,0.0
8444adbffffffff,447.0,35.0,0.0
8444addffffffff,779.0,30.0,0.0
8444ae1ffffffff,2.0,0.0,0.0
8444ae3ffffffff,8.0,2.0,0.0
8444ae9ffffffff,7178.0,284.0,0.0
8444aebffffffff,2521.0,127.0,0.0
8444c01ffffffff,1398.0,0.0,0.0
8444c03ffffffff,140.0,0.0,0.0
8444c05ffffffff,325.0,0.0,0.0
8444c07ffffffff,88.0,0.0,0.0
8444c09ffffffff,261.0,0.0,0.0
8444c0bffffffff,4972.0,0.0,0.0
8444c0dffffffff,827.0,0.0,0.0
8444c11ffffffff,4550.0,0.0,0.0
8444c13ffffffff,11615.0,0.0,0.0
8444c15ffffffff,998.0,0.0,0.0
8444c17ffffffff,1357.0,0.0,0.0
8444c19ffffffff,2188.0,0.0,0.0
8444c1bffffffff,6565.0,0.0,0.0
8444c1dffffffff,992.0,0.0,0.0
8444c21ffffffff,141.0,0.0,0.0
8444c23ffffffff,478.0,0.0,0.0
8444c25ffffffff,319.0,0.0,0.0
8444c27ffffffff,3897.0,0.0,0.0
8444c29ffffffff,147.0,0.0,0.0
8444c2bffffffff,47.0,0.0,0.0
8444c2dffffffff,110.0,0.0,0.0
8444c31ffffffff,61.0,0.0,0.0
8444c33ffffffff,131.0,0.0,0.0
8444c35ffffffff,241.0,0.0,0.0
8444c37ffffffff,370.0,0.0,0.0
8444c39ffffffff,1076.0,0.0,0.0
8444c3bffffffff,6376.0,0.0,0.0
8444c3dffffffff,56.0,0.0,0.0
8444c41ffffffff,261.0,0.0,0.0
8444c43ffffffff,423.0,0.0,0.0
8444c45ffffffff,99.0,0.0,0.0
8444c47ffffffff,110.0,0.0,0.0
8444c49ffffffff,129.0,0.0,0.0
8444c4bffffffff,676.0,0.0,0.0
8444c4dffffffff,291.0,0.0,0.0
8444c51ffffffff,372.0,0.0,0.0
8444c53ffffffff,302.0,0.0,0.0
8444c55ffffffff,632.0,0.0,0.0
8444c57ffffffff,620.0,0.0,0.0
8444c59ffffffff,110.0,0.0,0.0
8444c5bffffffff,561.0,0.0,0.0
8444c5dffffffff,263.0,0.0,0.0
8444c61ffffffff,111.0,0.0,0.0
8444c63ffffffff,152.0,0.0,0.0
8444c65ffffffff,259.0,0.0,0.0
8444c67ffffffff,119.0,0.0,0.0
8444c69ffffffff,59.0,0.0,0.0
8444c6bffffffff,83.0,0.0,0.0
8444c6dffffffff,44.0,0.0,0.0
8444c81ffffffff,344.0,0.0,0.0
8444c83ffffffff,328.0,0.0,0.0
8444c85ffffffff,753.0,0.0,0.0
8444c87ffffffff,1048.0,0.0,0.0
8444c89ffffffff,1863.0,0.0,0.0
8444c8bffffffff,806.0,0.0,0.0
8444c8dffffffff,407.0,0.0,0.0
8444c91ffffffff,384.0,0.0,0.0
8444c93ffffffff,65.0,0.0,0.0
8444c95ffffffff,50.0,0.0,0.0
8444c97ffffffff,101.0,0.0,0.0
8444c99ffffffff,354.0,0.0,0.0
8444c9bffffffff,201.0,0.0,0.0
8444c9dffffffff,158.0,0.0,0.0
8444ca1ffffffff,1666.0,0.0,0.0
8444ca3ffffffff,3328.0,0.0,0.0
8444ca5ffffffff,1497.0,66.0,0.0
8444ca7ffffffff,503.0,0.0,0.0
8444ca9ffffffff,627.0,111.0,0.0
8444cabffffffff,5244.0,0.0,0.0
8444cadffffffff,1279.0,46.0,0.0
8444cb1ffffffff,107.0,0.0,0.0
8444cb3ffffffff,360.0,0.0,0.0
8444cb5ffffffff,169.0,0.0,0.0
8444cb7ffffffff,124.0,0.0,0.0
8444cb9ffffffff,203.0,0.0,0.0
8444cbbffffffff,65.0,0.0,0.0
8444cbdffffffff,3083.0,0.0,0.0
8444cc1ffffffff,678.0,0.0,0.0
8444cc3ffffffff,524.0,0.0,0.0
8444cc5ffffffff,628.0,0.0,0.0
8444cc7ffffffff,705.0,0.0,0.0
8444cc9ffffffff,389.0,0.0,0.0
8444ccbffffffff,203.0,0.0,0.0
8444ccdffffffff,5640.0,0.0,0.0
8444cd1ffffffff,646.0,0.0,0.0
8444cd3ffffffff,349.0,0.0,0.0
8444cd5ffffffff,2443.0,0.0,0.0
8444cd7ffffffff,699.0,0.0,0.0
8444cd9ffffffff,115.0,0.0,0.0
8444cdbffffffff,216.0,0.0,0.0
8444cddffffffff,358.0,0.0,0.0
8444ce1ffffffff,499.0,0.0,0.0
8444ce3ffffffff,755.0,2.0,0.0
8444ce5ffffffff,330.0,0.0,0.0
8444ce7ffffffff,1128.0,2.0,0.0
8444ce9ffffffff,1068.0,0.0,0.0
8444cebffffffff,1039.0,0.0,0.0
8444cedffffffff,105.0,0.0,0.0
8444d01ffffffff,6165.0,0.0,0.0
8444d03ffffffff,5292.0,0.0,0.0
8444d07ffffffff,9585.0,0.0,0.0
8444d09ffffffff,628.0,0.0,0.0
8444d0bffffffff,4233.0,0.0,0.0
8444d11ffffffff,101.0,0.0,0.0
8444d13ffffffff,75.0,0.0,0.0
8444d15ffffffff,876.0,0.0,0.0
8444d17ffffffff,5463.0,0.0,0.0
8444d19ffffffff,121.0,0.0,0.0
8444d1bffffffff,239.0,0.0,0.0
8444d1dffffffff,175.0,0.0,0.0
8444d23ffffffff,1292.0,0.0,0.0
8444d2bffffffff,721.0,0.0,0.0
8444d31ffffffff,241.0,0.0,0.0
8444d33ffffffff,115.0,0.0,0.0
8444d35ffffffff,619.0,0.0,0.0
8444d37ffffffff,512.0,0.0,0.0
8444d39ffffffff,788.0,0.0,0.0
8444d3bffffffff,1906.0,0.0,0.0
8444d3dffffffff,794.0,0.0,0.0
8444d51ffffffff,1459.0,0.0,0.0
8444d53ffffffff,370.0,0.0,0.0
8444d55ffffffff,4437.0,0.0,0.0
8444d57ffffffff,268.0,0.0,0.0
8444d59ffffffff,831.0,0.0,0.0
8444d5bffffffff,951.0,0.0,0.0
8444d5dffffffff,6240.0,0.0,0.0
8444d81ffffffff,2085.0,60.0,0.0
8444d83ffffffff,347.0,49.0,0.0
8444d85ffffffff,5557.0,16.0,0.0
8444d87ffffffff,2257.0,49.0,0.0
8444d89ffffffff,581.0,0.0,0.0
8444d8bffffffff,407.0,0.0,0.0
8444d8dffffffff,103.0,0.0,0.0
8444d91ffffffff,975.0,19.0,0.0
8444d93ffffffff,4140.0,0.0,0.0
8444d95ffffffff,630.0,28.0,0.0
8444d97ffffffff,2050.0,112.0,0.0
8444d99ffffffff,6129.0,807.0,0.0
8444d9bffffffff,414.0,2.0,0.0
8444d9dffffffff,786.0,44.0,0.0
8444da1ffffffff,796.0,3.0,0.0
8444da3ffffffff,486.0,3.0,0.0
8444da5ffffffff,1011.0,0.0,0.0
8444da7ffffffff,172.0,0.0,0.0
8444da9ffffffff,371.0,0.0,0.0
8444dabffffffff,4206.0,60.0,0.0
8444dadffffffff,487.0,0.0,0.0
8444db1ffffffff,323.0,16.0,0.0
8444db3ffffffff,506.0,48.0,0.0
8444db5ffffffff,3279.0,11.0,0.0
8444db7ffffffff,732.0,29.0,0.0
8444db9ffffffff,1215.0,17.0,0.0
8444dbbffffffff,2562.0,123.0,0.0
8444dbdffffffff,535.0,3.0,0.0
8444dc1ffffffff,98.0,0.0,0.0
8444dc3ffffffff,148.0,0.0,0.0
8444dc5ffffffff,1639.0,0.0,0.0
8444dc7ffffffff,157.0,0.0,0.0
8444dc9ffffffff,215.0,0.0,0.0
8444dcbffffffff,452.0,0.0,0.0
8444dcdffffffff,84.0,0.0,0.0
8444dd1ffffffff,1198.0,0.0,0.0
8444dd3ffffffff,5381.0,54.0,0.0
8444dd5ffffffff,2328.0,0.0,0.0
8444dd7ffffffff,2720.0,180.0,0.0
8444dd9ffffffff,2677.0,0.0,0.0
8444ddbffffffff,781.0,2.0,0.0
8444dddffffffff,614.0,0.0,0.0
8444de1ffffffff,469.0,0.0,0.0
8444de3ffffffff,374.0,3.0,0.0
8444de5ffffffff,283.0,0.0,0.0
8444de7ffffffff,308.0,0.0,0.0
8444de9ffffffff,3624.0,0.0,0.0
8444debffffffff,127.0,0.0,0.0
8444dedffffffff,308.0,0.0,0.0
8444e01ffffffff,517.0,41.0,0.0
8444e03ffffffff,418.0,19.0,0.0
8444e05ffffffff,4526.0,257.0,0.0
8444e07ffffffff,2131.0,0.0,0.0
8444e09ffffffff,123.0,6.0,0.0
8444e0bffffffff,87.0,1.0,0.0
8444e0dffffffff,63.0,2.0,0.0
8444e11ffffffff,53.0,0.0,0.0
8444e13ffffffff,228.0,0.0,0.0
8444e15ffffffff,207.0,0.0,0.0
8444e17ffffffff,57.0,0.0,0.0
8444e19ffffffff,70.0,0.0,0.0
8444e1bffffffff,63.0,0.0,0.0
8444e1dffffffff,96.0,0.0,0.0
8444e21ffffffff,355.0,4.0,0.0
8444e23ffffffff,51.0,0.0,0.0
8444e25ffffffff,398.0,0.0,0.0
8444e27ffffffff,169.0,0.0,0.0
8444e29ffffffff,2336.0,50.0,0.0
8444e2bffffffff,783.0,9.0,0.0
8444e2dffffffff,197.0,19.0,0.0
8444e31ffffffff,147.0,0.0,0.0
8444e33ffffffff,891.0,0.0,0.0
8444e35ffffffff,1407.0,0.0,0.0
8444e37ffffffff,128.0,0.0,0.0
8444e39ffffffff,299.0,0.0,0.0
8444e3bffffffff,249.0,0.0,0.0
8444e3dffffffff,448.0,0.0,0.0
8444e41ffffffff,11.0,0.0,0.0
8444e43ffffffff,344.0,26.0,0.0
8444e47ffffffff,1266.0,2.0,0.0
8444e51ffffffff,863.0,0.0,0.0
8444e53ffffffff,265.0,0.0,0.0
8444e55ffffffff,291.0,0.0,0.0
8444e57ffffffff,209.0,0.0,0.0
8444e5bffffffff,390.0,0.0,0.0
8444e63ffffffff,5428.0,198.0,0.0
8444e65ffffffff,41.0,0.0,0.0
8444e67ffffffff,254.0,19.0,0.0
8444e6bffffffff,302.0,0.0,0.0
8444e81ffffffff,49.0,0.0,0.0
8444e83ffffffff,1589.0,0.0,0.0
8444e85ffffffff,17.0,0.0,0.0
8444e87ffffffff,70.0,0.0,0.0
8444e89ffffffff,60.0,0.0,0.0
8444e8bffffffff,623.0,0.0,0.0
8444e8dffffffff,66.0,0.0,0.0
8444e91ffffffff,65.0,0.0,0.0
8444e93ffffffff,255.0,0.0,0.0
8444e95ffffffff,98.0,0.0,0.0
8444e97ffffffff,143.0,0.0,0.0
8444e99ffffffff,41.0,0.0,0.0
8444e9bffffffff,71.0,0.0,0.0
8444e9dffffffff,39.0,0.0,0.0
8444ea1ffffffff,154.0,0.0,0.0
8444ea3ffffffff,142.0,0.0,0.0
8444ea5ffffffff,1196.0,0.0,0.0
8444ea7ffffffff,247.0,0.0,0.0
8444ea9ffffffff,36.0,0.0,0.0
8444eabffffffff,142.0,0.0,0.0
8444eadffffffff,450.0,0.0,0.0
8444eb1ffffffff,112.0,0.0,0.0
8444eb3ffffffff,516.0,0.0,0.0
8444eb5ffffffff,43.0,0.0,0.0
8444eb7ffffffff,81.0,0.0,0.0
8444eb9ffffffff,33.0,0.0,0.0
8444ebbffffffff,55.0,0.0,0.0
8444ebdffffffff,252.0,0.0,0.0
8444ec1ffffffff,20.0,0.0,0.0
8444ec3ffffffff,73.0,0.0,0.0
8444ec5ffffffff,18.0,0.0,0.0
8444ec7ffffffff,671.0,0.0,0.0
8444ec9ffffffff,11.0,0.0,0.0
8444ecbffffffff,26.0,0.0,0.0
8444ecdffffffff,47.0,0.0,0.0
8444ed1ffffffff,569.0,0.0,0.0
8444ed3ffffffff,702.0,0.0,0.0
8444ed5ffffffff,202.0,0.0,0.0
8444ed7ffffffff,895.0,0.0,0.0
8444ed9ffffffff,342.0,0.0,0.0
8444edbffffffff,176.0,0.0,0.0
8444eddffffffff,374.0,0.0,0.0
8444ee1ffffffff,192.0,0.0,0.0
8444ee3ffffffff,602.0,0.0,0.0
8444ee5ffffffff,722.0,0.0,0.0
8444ee7ffffffff,704.0,0.0,0.0
8444ee9ffffffff,52.0,0.0,0.0
8444eebffffffff,124.0,0.0,0.0
8444eedffffffff,895.0,0.0,0.0
8444f01ffffffff,1902.0,27.0,0.0
8444f03ffffffff,270.0,7.0,0.0
8444f05ffffffff,6082.0,174.0,0.0
8444f07ffffffff,3317.0,48.0,0.0
8444f09ffffffff,572.0,7.0,0.0
8444f0bffffffff,203.0,0.0,0.0
8444f0dffffffff,1667.0,23.0,0.0
8444f11ffffffff,66.0,0.0,0.0
8444f13ffffffff,44.0,0.0,0.0
8444f15ffffffff,64.0,0.0,0.0
8444f17ffffffff,32.0,0.0,0.0
8444f19ffffffff,100.0,0.0,0.0
8444f1bffffffff,113.0,0.0,0.0
8444f1dffffffff,165.0,0.0,0.0
8444f31ffffffff,3458.0,0.0,0.0
8444f33ffffffff,52.0,0.0,0.0
8444f35ffffffff,2404.0,0.0,0.0
8444f37ffffffff,3453.0,0.0,0.0
8444f39ffffffff,72.0,0.0,0.0
8444f3bffffffff,27.0,0.0,0.0
8444f3dffffffff,4151.0,0.0,0.0
8444f41ffffffff,2095.0,18.0,0.0
8444f43ffffffff,21857.0,244.0,0.0
