cell_id,Dendrocygna autumnalis,Dendrocygna autumnalis fulgens,Dendrocygna autumnalis autumnalis
84a9631ffffffff,14.0,0.0,0.0
84a9633ffffffff,2.0,0.0,0.0
84a9637ffffffff,22.0,0.0,0.0
84a9639ffffffff,2.0,0.0,0.0
84a963bffffffff,1.0,0.0,0.0
84a963dffffffff,31.0,0.0,0.0
84a9649ffffffff,4.0,0.0,0.0
84a9659ffffffff,5.0,0.0,0.0
84a9669ffffffff,8.0,0.0,0.0
84a9685ffffffff,24.0,0.0,0.0
84a9687ffffffff,2.0,0.0,0.0
84a968dffffffff,2.0,0.0,0.0
84a96a5ffffffff,25.0,0.0,0.0
84a96a7ffffffff,14.0,0.0,0.0
84a96a9ffffffff,14.0,0.0,0.0
84a96abffffffff,2.0,0.0,0.0
84a96adffffffff,99.0,0.0,0.0
84a96b1ffffffff,4.0,0.0,0.0
84a96b5ffffffff,6.0,0.0,0.0
84a96b9ffffffff,6.0,0.0,0.0
84a96bbffffffff,2.0,0.0,0.0
84a96c1ffffffff,2.0,0.0,0.0
84a96c5ffffffff,6.0,0.0,0.0
84a96c7ffffffff,5.0,0.0,0.0
84a96e1ffffffff,7.0,0.0,0.0
84a96e3ffffffff,2.0,0.0,0.0
84a96e5ffffffff,6.0,0.0,0.0
84a96e7ffffffff,54.0,0.0,0.0
84a96e9ffffffff,6.0,0.0,0.0
84a96edffffffff,1.0,0.0,0.0
84a9711ffffffff,14.0,0.0,0.0
84a9713ffffffff,1.0,0.0,0.0
84a9717ffffffff,99.0,0.0,0.0
84a9719ffffffff,12.0,0.0,0.0
84a971bffffffff,1.0,0.0,0.0
84a971dffffffff,2.0,0.0,0.0
84a9753ffffffff,7.0,0.0,0.0
84a976dffffffff,3.0,0.0,0.0
84b2683ffffffff,4.0,0.0,0.0
84b268bffffffff,3.0,0.0,0.0
84b2691ffffffff,6.0,0.0,0.0
84b2693ffffffff,5.0,0.0,0.0
84b2695ffffffff,2.0,0.0,0.0
84b269dffffffff,16.0,0.0,0.0
84b26d1ffffffff,4.0,0.0,0.0
84b26d7ffffffff,18.0,0.0,0.0
84b26ddffffffff,8.0,0.0,0.0
84b32d9ffffffff,2.0,0.0,0.0
84b3405ffffffff,2.0,0.0,0.0
84b3407ffffffff,1.0,0.0,0.0
84b340dffffffff,27.0,0.0,0.0
84b3413ffffffff,1.0,0.0,0.0
84b3423ffffffff,11.0,0.0,0.0
84b3429ffffffff,21.0,0.0,0.0
84b342bffffffff,10.0,0.0,0.0
84b3439ffffffff,18.0,0.0,0.0
84b343bffffffff,55.0,0.0,0.0
84b343dffffffff,4.0,0.0,0.0
84b3445ffffffff,11.0,0.0,0.0
84b345dffffffff,2.0,0.0,0.0
84b3467ffffffff,2.0,0.0,0.0
84b349dffffffff,4.0,0.0,0.0
84b34c3ffffffff,1.0,0.0,0.0
84b34c7ffffffff,9.0,0.0,0.0
84b34d3ffffffff,1.0,0.0,0.0
84b34d5ffffffff,1.0,0.0,0.0
84b34d7ffffffff,12.0,0.0,0.0
84b34d9ffffffff,64.0,0.0,0.0
84b34dbffffffff,54.0,0.0,0.0
84b34edffffffff,2.0,0.0,0.0
84b3513ffffffff,3.0,0.0,0.0
84b3515ffffffff,4.0,0.0,0.0
84b3589ffffffff,1.0,0.0,0.0
84b35c5ffffffff,33.0,0.0,0.0
84b35cbffffffff,2.0,0.0,0.0
84b35d3ffffffff,2.0,0.0,0.0
84b35e9ffffffff,8.0,0.0,0.0
84b3623ffffffff,9.0,0.0,0.0
84b3627ffffffff,4.0,0.0,0.0
84b3629ffffffff,3.0,0.0,0.0
84b3633ffffffff,6.0,0.0,0.0
84b366dffffffff,9.0,0.0,0.0
84b368bffffffff,4.0,0.0,0.0
84b3699ffffffff,114.0,0.0,0.0
84b369bffffffff,14.0,0.0,0.0
84b36b3ffffffff,2.0,0.0,0.0
84b36b5ffffffff,1.0,0.0,0.0
84b36d3ffffffff,4.0,0.0,0.0
84b36d5ffffffff,7.0,0.0,0.0
84b36d7ffffffff,7.0,0.0,0.0
84c2c17ffffffff,2.0,0.0,0.0
84c2c53ffffffff,38.0,0.0,0.0
84c2c5bffffffff,39.0,0.0,0.0
84c2c87ffffffff,8.0,0.0,0.0
84c2c91ffffffff,13.0,0.0,0.0
84c2c95ffffffff,2.0,0.0,0.0
84c2c97ffffffff,12.0,0.0,0.0
84c2ca3ffffffff,7.0,0.0,0.0
84c2ca7ffffffff,1.0,0.0,0.0
84c2cabffffffff,7.0,0.0,0.0
84c2cadffffffff,4.0,0.0,0.0
84c2cb1ffffffff,75.0,0.0,0.0
84c2cb3ffffffff,31.0,0.0,0.0
84c2cb5ffffffff,16.0,0.0,0.0
84c2cb9ffffffff,5.0,0.0,0.0
84c2cbbffffffff,3.0,0.0,0.0
84c2cbdffffffff,10.0,0.0,0.0
84c2cd3ffffffff,3.0,0.0,0.0
84c2cd5ffffffff,1.0,0.0,0.0
84c2cd9ffffffff,1.0,0.0,0.0
84c2cdbffffffff,11.0,0.0,0.0
84c2ce9ffffffff,2.0,0.0,0.0
84c2d93ffffffff,17.0,0.0,0.0
84c2d9bffffffff,1.0,0.0,0.0
84c2db3ffffffff,1.0,0.0,0.0
84c2e87ffffffff,4.0,0.0,0.0
84c2ea1ffffffff,31.0,0.0,0.0
84c2eadffffffff,3.0,0.0,0.0
84c2ee5ffffffff,4.0,0.0,0.0
84c2ee7ffffffff,2.0,0.0,0.0
