cell_id,Corvus cornix,Corvus cornix [cornix Group],Corvus cornix capellanus
842d647ffffffff,4.0,0.0,0.0
842d64dffffffff,1534.0,0.0,0.0
842d663ffffffff,2.0,0.0,0.0
842d667ffffffff,2.0,0.0,0.0
842d701ffffffff,8.0,0.0,0.0
842d705ffffffff,2.0,0.0,0.0
842d719ffffffff,3.0,0.0,0.0
842d71bffffffff,2.0,0.0,0.0
842d71dffffffff,4.0,0.0,0.0
842d721ffffffff,13.0,0.0,0.0
842d729ffffffff,20.0,0.0,0.0
842d735ffffffff,8.0,0.0,0.0
842d745ffffffff,2.0,0.0,0.0
842d751ffffffff,4.0,0.0,0.0
842d753ffffffff,2.0,0.0,0.0
842d763ffffffff,14.0,0.0,0.0
842d769ffffffff,5.0,0.0,0.0
842d76bffffffff,5.0,0.0,0.0
842d849ffffffff,24.0,0.0,0.0
842d84dffffffff,1.0,0.0,0.0
842d8c7ffffffff,1.0,0.0,0.0
842da09ffffffff,21.0,0.0,0.0
842da0bffffffff,4.0,0.0,0.0
842da13ffffffff,39.0,0.0,0.0
842da15ffffffff,2.0,0.0,0.0
842da17ffffffff,498.0,0.0,0.0
842da19ffffffff,68.0,0.0,0.0
842da1bffffffff,82.0,0.0,0.0
842da23ffffffff,5.0,0.0,0.0
842da25ffffffff,30.0,0.0,0.0
842da27ffffffff,11.0,0.0,0.0
842da3bffffffff,2.0,0.0,0.0
842da45ffffffff,87.0,4.0,0.0
842da47ffffffff,12.0,0.0,0.0
842da4dffffffff,4.0,0.0,0.0
842da51ffffffff,52.0,0.0,0.0
842da53ffffffff,13.0,0.0,0.0
842da59ffffffff,3.0,0.0,0.0
842da5bffffffff,2.0,0.0,0.0
842da5dffffffff,192.0,0.0,0.0
842da69ffffffff,99.0,5.0,0.0
842da6bffffffff,73.0,5.0,0.0
842da81ffffffff,386.0,0.0,0.0
842da83ffffffff,23.0,0.0,0.0
842da89ffffffff,67.0,0.0,0.0
842da8bffffffff,15.0,0.0,0.0
842da8dffffffff,46.0,0.0,0.0
842da91ffffffff,7.0,0.0,0.0
842da95ffffffff,14.0,0.0,0.0
842da99ffffffff,10.0,0.0,0.0
842da9bffffffff,4.0,0.0,0.0
842da9dffffffff,8.0,0.0,0.0
842daa9ffffffff,2.0,0.0,0.0
842dab1ffffffff,9.0,0.0,0.0
842dab3ffffffff,7.0,0.0,0.0
842dab9ffffffff,20.0,0.0,0.0
842dac1ffffffff,4.0,0.0,0.0
842dac3ffffffff,2.0,0.0,0.0
842dac5ffffffff,17.0,0.0,0.0
842dac9ffffffff,43.0,0.0,0.0
842dacbffffffff,3.0,0.0,0.0
842dacdffffffff,20.0,0.0,0.0
842dad3ffffffff,9.0,0.0,0.0
842dad5ffffffff,3.0,0.0,0.0
842dad7ffffffff,2.0,0.0,0.0
842dad9ffffffff,9.0,0.0,0.0
842daddffffffff,3.0,0.0,0.0
842dae9ffffffff,59.0,0.0,0.0
842db01ffffffff,1460.0,145.0,0.0
842db03ffffffff,1377.0,195.0,0.0
842db05ffffffff,3803.0,684.0,0.0
842db07ffffffff,45.0,3.0,0.0
842db0bffffffff,1485.0,206.0,0.0
842db0dffffffff,847.0,97.0,0.0
842db11ffffffff,820.0,171.0,0.0
842db15ffffffff,431.0,78.0,0.0
842db19ffffffff,4.0,0.0,0.0
842db1bffffffff,90.0,0.0,0.0
842db1dffffffff,986.0,161.0,0.0
842db21ffffffff,159.0,23.0,0.0
842db23ffffffff,2.0,0.0,0.0
842db25ffffffff,15.0,4.0,0.0
842db29ffffffff,415.0,52.0,0.0
842db2bffffffff,221.0,38.0,0.0
842db2dffffffff,451.0,49.0,0.0
842db31ffffffff,5.0,0.0,0.0
842db39ffffffff,22.0,0.0,0.0
842db3dffffffff,28.0,0.0,0.0
842db57ffffffff,11.0,2.0,0.0
842db63ffffffff,531.0,51.0,0.0
842db65ffffffff,21.0,4.0,0.0
842db67ffffffff,998.0,127.0,0.0
843865bffffffff,1.0,0.0,0.0
8438699ffffffff,2.0,0.0,0.0
84386d3ffffffff,16.0,0.0,0.0
8439447ffffffff,45.0,0.0,0.0
8439493ffffffff,34.0,0.0,0.0
843949bffffffff,21.0,0.0,0.0
843968dffffffff,2.0,0.0,0.0
843969bffffffff,16.0,0.0,0.0
84396c7ffffffff,1.0,0.0,0.0
84396cbffffffff,1.0,0.0,0.0
84396d7ffffffff,2.0,0.0,0.0
84396ddffffffff,1.0,0.0,0.0
843e2dbffffffff,1.0,0.0,0.0
843e411ffffffff,140.0,0.0,0.0
843e413ffffffff,32.0,0.0,0.0
843e435ffffffff,1.0,0.0,0.0
843e437ffffffff,14.0,0.0,0.0
843e451ffffffff,145.0,0.0,0.0
843e457ffffffff,897.0,0.0,0.0
843e469ffffffff,2.0,0.0,0.0
843e4a1ffffffff,1.0,0.0,0.0
843e4a3ffffffff,2.0,0.0,0.0
843e4a9ffffffff,8.0,0.0,0.0
843e4e3ffffffff,6.0,0.0,0.0
843e4e9ffffffff,5.0,0.0,0.0
843e583ffffffff,177.0,0.0,0.0
843e58bffffffff,11.0,0.0,0.0
843e5b9ffffffff,114.0,0.0,0.0
843e5c3ffffffff,9.0,0.0,0.0
843e5cbffffffff,77.0,0.0,0.0
843e5d5ffffffff,23.0,0.0,0.0
843e5ddffffffff,7.0,0.0,0.0
843e601ffffffff,1.0,0.0,0.0
843e605ffffffff,18.0,0.0,0.0
843e60bffffffff,2.0,0.0,0.0
843e621ffffffff,24.0,0.0,0.0
843e625ffffffff,56.0,0.0,0.0
843e629ffffffff,172.0,0.0,0.0
843e62bffffffff,10.0,0.0,0.0
843e62dffffffff,1.0,0.0,0.0
843e631ffffffff,1.0,0.0,0.0
843e63dffffffff,2.0,0.0,0.0
843e643ffffffff,2.0,0.0,0.0
843e645ffffffff,2.0,0.0,0.0
843e655ffffffff,23.0,0.0,0.0
843e665ffffffff,4.0,0.0,0.0
843e66bffffffff,2.0,0.0,0.0
843e685ffffffff,1.0,0.0,0.0
843e689ffffffff,151.0,0.0,0.0
843e68dffffffff,44.0,0.0,0.0
843e6a1ffffffff,5.0,0.0,0.0
843e6a7ffffffff,35.0,0.0,0.0
843e6adffffffff,1.0,0.0,0.0
843e6c3ffffffff,11.0,0.0,0.0
843e6c9ffffffff,1251.0,230.0,0.0
843e6cbffffffff,7.0,0.0,0.0
843e717ffffffff,2.0,0.0,0.0
843e719ffffffff,38.0,0.0,0.0
843e753ffffffff,14.0,0.0,0.0
843ee93ffffffff,4.0,0.0,0.0
843f0dbffffffff,2.0,0.0,0.0
843f241ffffffff,4.0,0.0,0.0
843f24bffffffff,2.0,0.0,0.0
843f269ffffffff,3.0,0.0,0.0
843f283ffffffff,30.0,0.0,0.0
843f289ffffffff,7.0,0.0,0.0
843f28bffffffff,27.0,0.0,0.0
843f291ffffffff,3.0,0.0,0.0
843f293ffffffff,8.0,0.0,0.0
843f295ffffffff,10.0,0.0,0.0
843f297ffffffff,1.0,0.0,0.0
843f299ffffffff,59.0,0.0,0.0
843f29bffffffff,44.0,0.0,0.0
843f29dffffffff,18.0,0.0,0.0
843f2b9ffffffff,34.0,0.0,0.0
843f2c1ffffffff,9.0,0.0,0.0
843f2c3ffffffff,42.0,0.0,0.0
843f2c7ffffffff,2.0,0.0,0.0
843f2c9ffffffff,6.0,0.0,0.0
843f2cbffffffff,7.0,0.0,0.0
843f2d1ffffffff,10.0,0.0,0.0
843f2d5ffffffff,55.0,0.0,0.0
843f2d7ffffffff,29.0,0.0,0.0
843f2d9ffffffff,2.0,0.0,0.0
843f2dbffffffff,149.0,0.0,0.0
843f2ddffffffff,101.0,0.0,0.0
843f309ffffffff,3.0,0.0,0.0
843f30bffffffff,5.0,0.0,0.0
843f349ffffffff,1.0,0.0,0.0
843f34bffffffff,2.0,0.0,0.0
843f34dffffffff,6.0,0.0,0.0
843f351ffffffff,2.0,0.0,0.0
843f355ffffffff,40.0,0.0,0.0
843f357ffffffff,6.0,0.0,0.0
843f359ffffffff,23.0,0.0,0.0
843f35dffffffff,6.0,0.0,0.0
843f441ffffffff,13.0,0.0,0.0
843f443ffffffff,12.0,0.0,0.0
843f449ffffffff,4.0,0.0,0.0
843f44bffffffff,56.0,0.0,0.0
843f459ffffffff,33.0,0.0,0.0
843f45bffffffff,10.0,0.0,0.0
843f4d1ffffffff,262.0,36.0,0.0
843f4d3ffffffff,199.0,16.0,0.0
843f4d9ffffffff,42.0,4.0,0.0
843f4dbffffffff,46.0,5.0,0.0
843f4ddffffffff,11.0,0.0,0.0
843f593ffffffff,5.0,0.0,0.0
843f5bbffffffff,6.0,0.0,0.0
843f601ffffffff,3.0,0.0,0.0
843f605ffffffff,49.0,0.0,0.0
843f607ffffffff,8.0,0.0,0.0
843f609ffffffff,17.0,0.0,0.0
843f60bffffffff,17.0,0.0,0.0
843f60dffffffff,5.0,0.0,0.0
843f611ffffffff,23.0,0.0,0.0
843f613ffffffff,69.0,0.0,0.0
843f615ffffffff,327.0,0.0,0.0
843f617ffffffff,10.0,0.0,0.0
843f619ffffffff,7.0,0.0,0.0
843f61bffffffff,85.0,0.0,0.0
843f61dffffffff,17.0,0.0,0.0
843f621ffffffff,15.0,0.0,0.0
843f623ffffffff,15.0,0.0,0.0
843f627ffffffff,19.0,0.0,0.0
843f629ffffffff,20.0,0.0,0.0
843f62bffffffff,64.0,0.0,0.0
843f62dffffffff,6.0,0.0,0.0
843f631ffffffff,92.0,0.0,0.0
843f633ffffffff,43.0,0.0,0.0
843f635ffffffff,3.0,0.0,0.0
843f637ffffffff,15.0,0.0,0.0
843f639ffffffff,2.0,0.0,0.0
843f641ffffffff,4.0,0.0,0.0
843f643ffffffff,8.0,0.0,0.0
843f645ffffffff,11.0,0.0,0.0
843f647ffffffff,19.0,0.0,0.0
843f649ffffffff,35.0,0.0,0.0
843f64bffffffff,5.0,0.0,0.0
843f64dffffffff,190.0,0.0,0.0
843f651ffffffff,2.0,0.0,0.0
843f655ffffffff,3.0,0.0,0.0
843f659ffffffff,4.0,0.0,0.0
843f65bffffffff,4.0,0.0,0.0
843f65dffffffff,4.0,0.0,0.0
843f661ffffffff,34.0,0.0,0.0
843f663ffffffff,34.0,0.0,0.0
843f667ffffffff,4.0,0.0,0.0
843f669ffffffff,2.0,0.0,0.0
843f66bffffffff,301.0,0.0,0.0
843f66dffffffff,2.0,0.0,0.0
843f681ffffffff,251.0,0.0,0.0
843f683ffffffff,6.0,0.0,0.0
843f689ffffffff,5.0,0.0,0.0
843f68bffffffff,32.0,0.0,0.0
843f68dffffffff,160.0,0.0,0.0
843f693ffffffff,2.0,0.0,0.0
843f695ffffffff,11.0,0.0,0.0
843f697ffffffff,4.0,0.0,0.0
843f699ffffffff,3.0,0.0,0.0
843f69bffffffff,14.0,0.0,0.0
843f69dffffffff,6.0,0.0,0.0
843f6a9ffffffff,20.0,0.0,0.0
843f6adffffffff,7.0,0.0,0.0
843f6c1ffffffff,9.0,0.0,0.0
843f6c3ffffffff,6.0,0.0,0.0
843f6c5ffffffff,27.0,0.0,0.0
843f6c7ffffffff,2.0,0.0,0.0
843f6c9ffffffff,17.0,0.0,0.0
843f6cbffffffff,2.0,0.0,0.0
843f6cdffffffff,4.0,0.0,0.0
843f6d3ffffffff,1.0,0.0,0.0
843f6d5ffffffff,13.0,0.0,0.0
843f6d7ffffffff,4.0,0.0,0.0
843f6dbffffffff,8.0,0.0,0.0
843f6ddffffffff,25.0,0.0,0.0
843f6e1ffffffff,9.0,0.0,0.0
843f6e3ffffffff,107.0,0.0,0.0
843f6e5ffffffff,14.0,0.0,0.0
843f6e7ffffffff,21.0,0.0,0.0
843f6e9ffffffff,20.0,0.0,0.0
843f6ebffffffff,17.0,0.0,0.0
843f6edffffffff,12.0,0.0,0.0
843f709ffffffff,12.0,0.0,0.0
843f70bffffffff,63.0,0.0,0.0
843f721ffffffff,44.0,0.0,0.0
843f723ffffffff,81.0,0.0,0.0
843f729ffffffff,83.0,0.0,0.0
843f72bffffffff,28.0,0.0,0.0
843f72dffffffff,15.0,0.0,0.0
843f731ffffffff,76.0,0.0,0.0
843f733ffffffff,3.0,0.0,0.0
843f735ffffffff,24.0,0.0,0.0
843f73dffffffff,47.0,0.0,0.0
843f743ffffffff,7.0,0.0,0.0
843f747ffffffff,13.0,0.0,0.0
843f749ffffffff,40.0,0.0,0.0
843f74bffffffff,3.0,0.0,0.0
843f74dffffffff,11.0,0.0,0.0
843f751ffffffff,47.0,0.0,0.0
843f755ffffffff,265.0,0.0,0.0
843f757ffffffff,2.0,0.0,0.0
843f75dffffffff,21.0,0.0,0.0
843f767ffffffff,26.0,0.0,0.0
844300bffffffff,3.0,0.0,0.0
844300dffffffff,2.0,0.0,0.0
8443017ffffffff,2.0,0.0,0.0
844304bffffffff,2.0,0.0,0.0
84430a1ffffffff,5.0,0.0,0.0
84430a7ffffffff,1.0,0.0,0.0
84430adffffffff,6.0,0.0,0.0
84430e7ffffffff,4.0,0.0,0.0
84430ebffffffff,9.0,0.0,0.0
8443163ffffffff,1.0,0.0,0.0
84431e3ffffffff,2.0,0.0,0.0
84431e9ffffffff,2.0,0.0,0.0
8443217ffffffff,2.0,0.0,0.0
8443227ffffffff,1.0,0.0,0.0
8443233ffffffff,2.0,0.0,0.0
8443241ffffffff,19.0,0.0,0.0
8443249ffffffff,1.0,0.0,0.0
844324dffffffff,10.0,0.0,0.0
8443257ffffffff,1.0,0.0,0.0
8443259ffffffff,8.0,0.0,0.0
844325dffffffff,2.0,0.0,0.0
8443261ffffffff,14.0,0.0,0.0
8443265ffffffff,10.0,0.0,0.0
8443267ffffffff,2.0,0.0,0.0
8443269ffffffff,9.0,0.0,0.0
84432c5ffffffff,5.0,0.0,0.0
84432e1ffffffff,2.0,0.0,0.0
84432e5ffffffff,2.0,0.0,0.0
84432e7ffffffff,2.0,0.0,0.0
84432e9ffffffff,5.0,0.0,0.0
84432edffffffff,2.0,0.0,0.0
8443311ffffffff,2.0,2.0,0.0
8443319ffffffff,16.0,0.0,0.0
844331bffffffff,4.0,0.0,0.0
844331dffffffff,2.0,0.0,0.0
844333bffffffff,3.0,0.0,0.0
8443357ffffffff,1.0,0.0,0.0
8443601ffffffff,20.0,0.0,0.0
8443603ffffffff,60.0,0.0,0.0
8443605ffffffff,1.0,0.0,0.0
8443609ffffffff,146.0,0.0,0.0
844360bffffffff,97.0,0.0,0.0
8443611ffffffff,6.0,0.0,0.0
8443615ffffffff,1.0,0.0,0.0
844361dffffffff,15.0,0.0,0.0
8443621ffffffff,5.0,0.0,0.0
8443629ffffffff,5.0,0.0,0.0
844363dffffffff,2.0,0.0,0.0
8443641ffffffff,17.0,0.0,0.0
8443643ffffffff,20.0,0.0,0.0
8443647ffffffff,32.0,0.0,0.0
844364bffffffff,2.0,0.0,0.0
8443655ffffffff,29.0,0.0,0.0
8443657ffffffff,1.0,0.0,0.0
844365dffffffff,18.0,0.0,0.0
8443661ffffffff,2.0,0.0,0.0
844366bffffffff,2.0,0.0,0.0
8443707ffffffff,15.0,0.0,0.0
844371dffffffff,1.0,0.0,0.0
844373bffffffff,3.0,0.0,0.0
8453a43ffffffff,10.0,0.0,0.0
8453a4bffffffff,3.0,0.0,0.0
