cell_id,Muscicapa striata,Muscicapa striata [striata Group],Muscicapa striata tyrrhenica/balearica
841f2d7ffffffff,13.0,0.0,0.0
841f2dbffffffff,18.0,0.0,0.0
841f2e3ffffffff,1.0,0.0,0.0
841f2e5ffffffff,1.0,0.0,0.0
841f311ffffffff,2.0,1.0,0.0
841f315ffffffff,9.0,0.0,0.0
841f317ffffffff,1.0,0.0,0.0
841f31bffffffff,4.0,4.0,0.0
841f31dffffffff,2.0,0.0,0.0
841f327ffffffff,1.0,0.0,0.0
841f333ffffffff,2.0,0.0,0.0
841f335ffffffff,5.0,0.0,0.0
841f33bffffffff,4.0,0.0,0.0
841f33dffffffff,35.0,0.0,0.0
841f355ffffffff,4.0,1.0,0.0
841f357ffffffff,3.0,0.0,0.0
841f359ffffffff,2.0,0.0,0.0
841f401ffffffff,1.0,0.0,0.0
841f403ffffffff,5.0,0.0,0.0
841f411ffffffff,1.0,0.0,0.0
841f413ffffffff,3.0,0.0,0.0
841f417ffffffff,2.0,0.0,0.0
841f421ffffffff,1.0,0.0,0.0
841f425ffffffff,2.0,0.0,0.0
841f42bffffffff,2.0,0.0,0.0
841f42dffffffff,2.0,0.0,0.0
841f451ffffffff,4.0,0.0,0.0
841f453ffffffff,6.0,0.0,0.0
841f457ffffffff,2.0,0.0,0.0
841f45bffffffff,2.0,0.0,0.0
841f467ffffffff,3.0,0.0,0.0
841f4b9ffffffff,1.0,0.0,0.0
841f4e1ffffffff,22.0,0.0,0.0
841f4e3ffffffff,6.0,0.0,0.0
841f4e5ffffffff,1.0,0.0,0.0
841f4e9ffffffff,1.0,0.0,0.0
841f4ebffffffff,14.0,0.0,0.0
841f501ffffffff,3.0,0.0,0.0
841f511ffffffff,9.0,0.0,0.0
841f513ffffffff,3.0,0.0,0.0
841f519ffffffff,47.0,0.0,0.0
841f521ffffffff,2.0,0.0,0.0
841f523ffffffff,4.0,0.0,0.0
841f52bffffffff,4.0,0.0,0.0
841f535ffffffff,43.0,0.0,0.0
841f539ffffffff,2.0,0.0,0.0
841f53dffffffff,9.0,0.0,0.0
841f551ffffffff,1.0,0.0,0.0
841f553ffffffff,6.0,0.0,0.0
841f555ffffffff,4.0,0.0,0.0
841f55bffffffff,2.0,0.0,0.0
841f55dffffffff,2.0,0.0,0.0
841f565ffffffff,2.0,0.0,0.0
841f567ffffffff,4.0,0.0,0.0
841f56dffffffff,2.0,0.0,0.0
841f591ffffffff,2.0,0.0,0.0
841f593ffffffff,23.0,0.0,0.0
841f5a9ffffffff,2.0,0.0,0.0
841f5adffffffff,9.0,0.0,0.0
841f5c5ffffffff,176.0,0.0,0.0
841f5c7ffffffff,3.0,0.0,0.0
841f5dbffffffff,2.0,0.0,0.0
841f5e1ffffffff,3.0,0.0,0.0
841f5e3ffffffff,2.0,0.0,0.0
841f5e7ffffffff,2.0,0.0,0.0
841f5e9ffffffff,10.0,0.0,0.0
841f5ebffffffff,3.0,0.0,0.0
841f603ffffffff,5.0,0.0,0.0
841f605ffffffff,9.0,0.0,0.0
841f607ffffffff,9.0,0.0,0.0
841f60bffffffff,6.0,0.0,0.0
841f60dffffffff,8.0,0.0,0.0
841f613ffffffff,2.0,0.0,0.0
841f61bffffffff,8.0,0.0,0.0
841f61dffffffff,2.0,0.0,0.0
841f62dffffffff,2.0,0.0,0.0
841f645ffffffff,7.0,0.0,0.0
841f659ffffffff,3.0,0.0,0.0
841f65dffffffff,13.0,0.0,0.0
841f681ffffffff,2.0,0.0,0.0
841f68dffffffff,2.0,0.0,0.0
841f6a9ffffffff,1.0,0.0,0.0
841f6adffffffff,13.0,0.0,0.0
841f6c5ffffffff,4.0,0.0,0.0
841f6cdffffffff,4.0,0.0,0.0
841f6d3ffffffff,3.0,0.0,0.0
841f703ffffffff,4.0,0.0,0.0
841f715ffffffff,25.0,0.0,0.0
841f71dffffffff,4.0,0.0,0.0
841f725ffffffff,141.0,0.0,0.0
841f727ffffffff,8.0,0.0,0.0
841f72dffffffff,7.0,0.0,0.0
841f739ffffffff,2.0,0.0,0.0
841f751ffffffff,2.0,0.0,0.0
841f757ffffffff,5.0,0.0,0.0
841f759ffffffff,3.0,0.0,0.0
841f803ffffffff,21.0,2.0,0.0
841f805ffffffff,2.0,0.0,0.0
841f807ffffffff,4.0,0.0,0.0
841f80bffffffff,8.0,0.0,0.0
841f811ffffffff,4.0,0.0,0.0
841f815ffffffff,13.0,0.0,0.0
841f817ffffffff,6.0,0.0,0.0
841f819ffffffff,2.0,0.0,0.0
841f81bffffffff,7.0,0.0,0.0
841f823ffffffff,39.0,0.0,0.0
841f827ffffffff,17.0,0.0,0.0
841f829ffffffff,3.0,0.0,0.0
841f82bffffffff,5.0,0.0,0.0
841f82dffffffff,1.0,0.0,0.0
841f831ffffffff,2.0,0.0,0.0
841f833ffffffff,25.0,0.0,0.0
841f835ffffffff,13.0,0.0,0.0
841f837ffffffff,15.0,0.0,0.0
841f839ffffffff,41.0,6.0,0.0
841f83bffffffff,60.0,6.0,0.0
841f83dffffffff,7.0,0.0,0.0
841f841ffffffff,1.0,0.0,0.0
841f851ffffffff,2.0,0.0,0.0
841f853ffffffff,2.0,0.0,0.0
841f857ffffffff,12.0,0.0,0.0
841f859ffffffff,2.0,0.0,0.0
841f85bffffffff,2.0,0.0,0.0
841f85dffffffff,2.0,0.0,0.0
841f881ffffffff,38.0,2.0,0.0
841f883ffffffff,27.0,0.0,0.0
841f887ffffffff,29.0,0.0,0.0
841f889ffffffff,48.0,0.0,0.0
841f88bffffffff,13.0,0.0,0.0
841f88dffffffff,4.0,0.0,0.0
841f891ffffffff,6.0,2.0,0.0
841f893ffffffff,3.0,0.0,0.0
841f895ffffffff,1.0,0.0,0.0
841f897ffffffff,12.0,0.0,0.0
841f899ffffffff,9.0,0.0,0.0
841f89bffffffff,11.0,0.0,0.0
841f89dffffffff,4.0,0.0,0.0
841f8a5ffffffff,1.0,0.0,0.0
841f8b1ffffffff,5.0,0.0,0.0
841f8b5ffffffff,3.0,0.0,0.0
841f8b7ffffffff,2.0,0.0,0.0
841f8b9ffffffff,4.0,0.0,0.0
841f8bdffffffff,2.0,0.0,0.0
841f8c1ffffffff,16.0,0.0,0.0
841f8c3ffffffff,6.0,0.0,0.0
841f8c5ffffffff,2.0,0.0,0.0
841f8cbffffffff,7.0,0.0,0.0
841f8cdffffffff,3.0,0.0,0.0
841f8d1ffffffff,101.0,39.0,0.0
841f8d3ffffffff,4.0,2.0,0.0
841f8d5ffffffff,6.0,0.0,0.0
841f8d7ffffffff,69.0,25.0,0.0
841f8d9ffffffff,5.0,1.0,0.0
841f8ddffffffff,2.0,0.0,0.0
841f8e1ffffffff,16.0,0.0,0.0
841f8e3ffffffff,2.0,0.0,0.0
841f8e5ffffffff,13.0,0.0,0.0
841f8e7ffffffff,2.0,0.0,0.0
841f8e9ffffffff,31.0,0.0,0.0
841f8ebffffffff,8.0,0.0,0.0
841f8edffffffff,17.0,0.0,0.0
841f911ffffffff,4.0,4.0,0.0
841f913ffffffff,8.0,4.0,0.0
841f917ffffffff,6.0,6.0,0.0
841f91bffffffff,9.0,1.0,0.0
841f927ffffffff,4.0,0.0,0.0
841f92bffffffff,2.0,0.0,0.0
841f931ffffffff,3.0,0.0,0.0
841f933ffffffff,2.0,0.0,0.0
841f935ffffffff,2.0,2.0,0.0
841f941ffffffff,3.0,0.0,0.0
841f945ffffffff,2.0,0.0,0.0
841f949ffffffff,1.0,0.0,0.0
841f981ffffffff,1.0,0.0,0.0
841f985ffffffff,2.0,0.0,0.0
841f98bffffffff,5.0,0.0,0.0
841f991ffffffff,6.0,0.0,0.0
841f993ffffffff,10.0,0.0,0.0
841f995ffffffff,6.0,0.0,0.0
841f997ffffffff,2.0,0.0,0.0
841f999ffffffff,2.0,0.0,0.0
841f99bffffffff,8.0,0.0,0.0
841f99dffffffff,5.0,0.0,0.0
841f9a1ffffffff,5.0,0.0,0.0
841f9a7ffffffff,5.0,1.0,0.0
841f9abffffffff,4.0,0.0,0.0
841f9b1ffffffff,1.0,0.0,0.0
841f9b3ffffffff,2.0,2.0,0.0
841f9b5ffffffff,1.0,0.0,0.0
841f9b7ffffffff,2.0,0.0,0.0
841f9bdffffffff,2.0,0.0,0.0
841f9c1ffffffff,7.0,0.0,0.0
841f9c3ffffffff,4.0,0.0,0.0
841f9c5ffffffff,2.0,0.0,0.0
841f9c7ffffffff,5.0,0.0,0.0
841f9c9ffffffff,6.0,2.0,0.0
841f9cbffffffff,5.0,0.0,0.0
841f9cdffffffff,11.0,4.0,0.0
841f9d1ffffffff,2.0,2.0,0.0
841f9d3ffffffff,10.0,1.0,0.0
841f9d5ffffffff,5.0,0.0,0.0
841f9d7ffffffff,36.0,1.0,0.0
841f9d9ffffffff,6.0,0.0,0.0
841f9dbffffffff,1.0,0.0,0.0
841f9ddffffffff,11.0,0.0,0.0
841f9e3ffffffff,1.0,0.0,0.0
841f9e5ffffffff,2.0,0.0,0.0
841f9e9ffffffff,2.0,0.0,0.0
841f9ebffffffff,1.0,0.0,0.0
841fa03ffffffff,1.0,0.0,0.0
841fa05ffffffff,1.0,0.0,0.0
841fa09ffffffff,4.0,0.0,0.0
841fa0bffffffff,14.0,0.0,0.0
841fa11ffffffff,23.0,0.0,0.0
841fa15ffffffff,1.0,0.0,0.0
841fa19ffffffff,9.0,0.0,0.0
841fa1dffffffff,2.0,0.0,0.0
841fa25ffffffff,2.0,0.0,0.0
841fa2bffffffff,2.0,0.0,0.0
841fa31ffffffff,2.0,0.0,0.0
841fa33ffffffff,2.0,0.0,0.0
841fa35ffffffff,3.0,0.0,0.0
841fa3bffffffff,2.0,0.0,0.0
841fa3dffffffff,2.0,0.0,0.0
841fa43ffffffff,4.0,0.0,0.0
841fa45ffffffff,5.0,0.0,0.0
841fa47ffffffff,8.0,0.0,0.0
841fa49ffffffff,7.0,0.0,0.0
841fa4bffffffff,10.0,0.0,0.0
841fa51ffffffff,2.0,0.0,0.0
841fa55ffffffff,3.0,0.0,0.0
841fa57ffffffff,2.0,0.0,0.0
841fa59ffffffff,16.0,0.0,0.0
841fa5bffffffff,6.0,0.0,0.0
841fa5dffffffff,7.0,0.0,0.0
841fa63ffffffff,9.0,0.0,0.0
841fa67ffffffff,1.0,0.0,0.0
841fa81ffffffff,2.0,0.0,0.0
841fa83ffffffff,29.0,0.0,0.0
841fa8dffffffff,4.0,0.0,0.0
841fa93ffffffff,1.0,0.0,0.0
841fa95ffffffff,46.0,0.0,0.0
841fa97ffffffff,4.0,0.0,0.0
841faa1ffffffff,4.0,0.0,0.0
841faa5ffffffff,7.0,0.0,0.0
841faa7ffffffff,17.0,0.0,0.0
841faa9ffffffff,2.0,0.0,0.0
841faadffffffff,17.0,0.0,0.0
841fab1ffffffff,2.0,0.0,0.0
841fab5ffffffff,3.0,0.0,0.0
841fab7ffffffff,4.0,0.0,0.0
841fab9ffffffff,6.0,0.0,0.0
841fabbffffffff,15.0,0.0,0.0
841fac1ffffffff,2.0,0.0,0.0
841fac5ffffffff,2.0,0.0,0.0
841fac7ffffffff,28.0,0.0,0.0
841fac9ffffffff,1.0,0.0,0.0
841facbffffffff,2.0,0.0,0.0
841fad1ffffffff,3.0,0.0,0.0
841fad3ffffffff,7.0,0.0,0.0
841fadbffffffff,2.0,0.0,0.0
841faddffffffff,6.0,0.0,0.0
841fae1ffffffff,33.0,0.0,0.0
841fae3ffffffff,34.0,0.0,0.0
841fae5ffffffff,6.0,0.0,0.0
841fae7ffffffff,18.0,0.0,0.0
841faebffffffff,11.0,3.0,0.0
841faedffffffff,6.0,0.0,0.0
841fb01ffffffff,3.0,0.0,0.0
841fb0dffffffff,6.0,0.0,0.0
841fb11ffffffff,4.0,0.0,0.0
841fb19ffffffff,2.0,0.0,0.0
841fb21ffffffff,8.0,0.0,0.0
841fb2dffffffff,9.0,0.0,0.0
841fb37ffffffff,2.0,0.0,0.0
841fb41ffffffff,2.0,0.0,0.0
841fb45ffffffff,9.0,0.0,0.0
841fb47ffffffff,14.0,0.0,0.0
841fb4dffffffff,1.0,0.0,0.0
841fb5bffffffff,2.0,0.0,0.0
841fb5dffffffff,2.0,0.0,0.0
841fb67ffffffff,8.0,0.0,0.0
841fb6bffffffff,1.0,0.0,0.0
84200a5ffffffff,4.0,0.0,0.0
84200a7ffffffff,9.0,7.0,0.0
84200a9ffffffff,1.0,0.0,0.0
84200adffffffff,24.0,5.0,0.0
84200e1ffffffff,2.0,2.0,0.0
84200e3ffffffff,4.0,4.0,0.0
8420101ffffffff,19.0,0.0,0.0
8420103ffffffff,4.0,0.0,0.0
8420107ffffffff,4.0,4.0,0.0
842010dffffffff,23.0,0.0,0.0
8420125ffffffff,8.0,0.0,0.0
8420127ffffffff,1.0,0.0,0.0
8420139ffffffff,1.0,0.0,0.0
842013dffffffff,9.0,5.0,0.0
8420147ffffffff,2.0,2.0,0.0
8420161ffffffff,1.0,1.0,0.0
8420165ffffffff,2.0,2.0,0.0
842016bffffffff,1.0,1.0,0.0
8420187ffffffff,2.0,0.0,0.0
8420191ffffffff,3.0,1.0,0.0
8420193ffffffff,6.0,0.0,0.0
8420199ffffffff,51.0,16.0,0.0
84201a7ffffffff,4.0,0.0,0.0
84201b9ffffffff,3.0,3.0,0.0
84201d3ffffffff,6.0,3.0,0.0
84202ddffffffff,1.0,0.0,0.0
8420331ffffffff,4.0,0.0,0.0
8420339ffffffff,4.0,0.0,0.0
8420485ffffffff,1.0,0.0,0.0
84204a1ffffffff,18.0,1.0,0.0
84204a5ffffffff,15.0,0.0,0.0
84204abffffffff,4.0,0.0,0.0
84204adffffffff,4.0,1.0,0.0
84204b3ffffffff,14.0,0.0,0.0
84204b5ffffffff,13.0,0.0,0.0
84204b7ffffffff,3.0,0.0,0.0
84204d1ffffffff,2.0,0.0,0.0
84204ddffffffff,2.0,2.0,0.0
8420591ffffffff,5.0,0.0,0.0
8420599ffffffff,1.0,0.0,0.0
842059dffffffff,2.0,0.0,0.0
84205b9ffffffff,10.0,0.0,0.0
84205c5ffffffff,2.0,0.0,0.0
84205e1ffffffff,1.0,0.0,0.0
8420685ffffffff,1.0,1.0,0.0
84206a9ffffffff,1.0,1.0,0.0
84206b5ffffffff,2.0,2.0,0.0
84206bdffffffff,1.0,1.0,0.0
8420809ffffffff,3.0,0.0,0.0
8420839ffffffff,2.0,0.0,0.0
8420841ffffffff,6.0,0.0,0.0
8420847ffffffff,6.0,0.0,0.0
8420a05ffffffff,5.0,0.0,0.0
8420a15ffffffff,2.0,0.0,0.0
8420a19ffffffff,2.0,0.0,0.0
8420a23ffffffff,4.0,0.0,0.0
8420a25ffffffff,3.0,0.0,0.0
8420a27ffffffff,7.0,0.0,0.0
8420a2bffffffff,4.0,1.0,0.0
8420a53ffffffff,10.0,0.0,0.0
8420a5bffffffff,2.0,2.0,0.0
8420a61ffffffff,2.0,0.0,0.0
8420a65ffffffff,8.0,0.0,0.0
8420a9bffffffff,2.0,0.0,0.0
8420c0bffffffff,2.0,0.0,0.0
8420e07ffffffff,1.0,0.0,0.0
8420e45ffffffff,9.0,3.0,0.0
8420e5dffffffff,1.0,0.0,0.0
8420e65ffffffff,2.0,0.0,0.0
8420e69ffffffff,5.0,2.0,0.0
8420e9bffffffff,2.0,0.0,0.0
8420ee9ffffffff,2.0,0.0,0.0
84212b9ffffffff,1.0,0.0,0.0
8421507ffffffff,3.0,1.0,0.0
8421529ffffffff,2.0,2.0,0.0
842152bffffffff,1.0,1.0,0.0
8421539ffffffff,2.0,0.0,0.0
842153dffffffff,1.0,0.0,0.0
8421823ffffffff,4.0,0.0,0.0
84218b3ffffffff,8.0,0.0,0.0
84218bbffffffff,2.0,2.0,0.0
84218e5ffffffff,1.0,0.0,0.0
8421981ffffffff,12.0,2.0,0.0
8421983ffffffff,9.0,0.0,0.0
8421995ffffffff,2.0,0.0,0.0
84219c1ffffffff,1.0,0.0,0.0
84219c3ffffffff,4.0,0.0,0.0
84219c9ffffffff,19.0,0.0,0.0
84219cbffffffff,1.0,0.0,0.0
84219e5ffffffff,2.0,0.0,0.0
8421a27ffffffff,2.0,0.0,0.0
8424005ffffffff,1.0,0.0,0.0
842403dffffffff,2.0,0.0,0.0
8424047ffffffff,1.0,0.0,0.0
8424049ffffffff,1.0,0.0,0.0
8424213ffffffff,7.0,0.0,0.0
8424215ffffffff,1.0,0.0,0.0
8424233ffffffff,2.0,0.0,0.0
8424251ffffffff,7.0,0.0,0.0
84242e1ffffffff,2.0,0.0,0.0
8424311ffffffff,5.0,0.0,0.0
8424319ffffffff,1.0,0.0,0.0
8424357ffffffff,1.0,0.0,0.0
8424647ffffffff,1.0,0.0,0.0
842502bffffffff,2.0,0.0,0.0
8425095ffffffff,1.0,0.0,0.0
8425105ffffffff,4.0,0.0,0.0
8425123ffffffff,2.0,0.0,0.0
842512bffffffff,12.0,0.0,0.0
8425131ffffffff,1.0,0.0,0.0
8425135ffffffff,5.0,0.0,0.0
8425145ffffffff,3.0,0.0,0.0
8425161ffffffff,2.0,0.0,0.0
8425169ffffffff,1.0,0.0,0.0
84251b7ffffffff,1.0,0.0,0.0
842535dffffffff,1.0,0.0,0.0
8425465ffffffff,4.0,0.0,0.0
84255a3ffffffff,2.0,0.0,0.0
8425717ffffffff,1.0,0.0,0.0
8425a01ffffffff,2.0,0.0,0.0
8425a15ffffffff,2.0,0.0,0.0
8425a1dffffffff,1.0,0.0,0.0
8425a37ffffffff,2.0,0.0,0.0
8425a49ffffffff,13.0,0.0,0.0
8425ac9ffffffff,48.0,0.0,0.0
8425acbffffffff,1.0,0.0,0.0
8425ae9ffffffff,6.0,0.0,0.0
8425b4bffffffff,2.0,0.0,0.0
8425b6bffffffff,1.0,0.0,0.0
842c001ffffffff,6.0,0.0,0.0
842c003ffffffff,23.0,0.0,0.0
842c007ffffffff,2.0,0.0,0.0
842c009ffffffff,2.0,0.0,0.0
842c00bffffffff,9.0,0.0,0.0
842c011ffffffff,6.0,0.0,0.0
842c019ffffffff,2.0,0.0,0.0
842c01bffffffff,17.0,0.0,0.0
842c01dffffffff,12.0,0.0,0.0
842c031ffffffff,4.0,0.0,0.0
842c033ffffffff,1.0,0.0,0.0
842c035ffffffff,8.0,0.0,0.0
842c037ffffffff,5.0,0.0,0.0
842c043ffffffff,326.0,0.0,0.0
842c051ffffffff,3.0,0.0,0.0
842c055ffffffff,2.0,0.0,0.0
842c057ffffffff,4.0,0.0,0.0
842c059ffffffff,11.0,0.0,0.0
842c05bffffffff,7.0,0.0,0.0
842c061ffffffff,9.0,0.0,0.0
842c063ffffffff,5.0,0.0,0.0
842c065ffffffff,9.0,0.0,0.0
842c067ffffffff,6.0,0.0,0.0
842c06dffffffff,7.0,0.0,0.0
842c091ffffffff,5.0,0.0,0.0
842c095ffffffff,1.0,0.0,0.0
842c09dffffffff,2.0,0.0,0.0
842c0bbffffffff,2.0,0.0,0.0
842c0c1ffffffff,12.0,0.0,0.0
842c0c9ffffffff,12.0,0.0,0.0
842c0cbffffffff,7.0,0.0,0.0
842c101ffffffff,1.0,0.0,0.0
842c109ffffffff,2.0,0.0,0.0
842c10bffffffff,2.0,0.0,0.0
842c11dffffffff,2.0,0.0,0.0
842c123ffffffff,5.0,0.0,0.0
842c129ffffffff,2.0,0.0,0.0
842c131ffffffff,2.0,0.0,0.0
842c135ffffffff,1.0,0.0,0.0
842c13bffffffff,3.0,0.0,0.0
842c141ffffffff,2.0,0.0,0.0
842c143ffffffff,6.0,0.0,0.0
842c157ffffffff,6.0,0.0,0.0
842c159ffffffff,2.0,0.0,0.0
842c15bffffffff,3.0,0.0,0.0
842c18dffffffff,2.0,0.0,0.0
842c191ffffffff,5.0,0.0,0.0
842c193ffffffff,8.0,0.0,0.0
842c195ffffffff,2.0,0.0,0.0
842c197ffffffff,8.0,0.0,0.0
842c1a3ffffffff,3.0,0.0,0.0
842c1b3ffffffff,2.0,0.0,0.0
842c1b7ffffffff,3.0,0.0,0.0
842c1d9ffffffff,4.0,0.0,0.0
842c1ddffffffff,6.0,0.0,0.0
842c1edffffffff,3.0,0.0,0.0
842c201ffffffff,4.0,0.0,0.0
842c203ffffffff,61.0,0.0,0.0
842c207ffffffff,2.0,0.0,0.0
842c20dffffffff,2.0,0.0,0.0
842c211ffffffff,2.0,0.0,0.0
842c213ffffffff,2.0,0.0,0.0
842c215ffffffff,79.0,0.0,0.0
842c219ffffffff,14.0,0.0,0.0
842c21bffffffff,2.0,0.0,0.0
842c21dffffffff,38.0,0.0,0.0
842c22dffffffff,14.0,0.0,0.0
842c233ffffffff,2.0,0.0,0.0
842c237ffffffff,11.0,0.0,0.0
842c239ffffffff,2.0,0.0,0.0
842c23bffffffff,6.0,0.0,0.0
842c23dffffffff,5.0,0.0,0.0
842c263ffffffff,7.0,0.0,0.0
842c26bffffffff,4.0,0.0,0.0
842c281ffffffff,3.0,0.0,0.0
842c283ffffffff,32.0,0.0,0.0
842c285ffffffff,1.0,0.0,0.0
842c287ffffffff,15.0,0.0,0.0
842c2a1ffffffff,35.0,0.0,0.0
842c2a3ffffffff,26.0,0.0,0.0
842c2a7ffffffff,5.0,0.0,0.0
842c2abffffffff,12.0,0.0,0.0
842c2b5ffffffff,2.0,0.0,0.0
842c2b7ffffffff,9.0,0.0,0.0
842c2bdffffffff,2.0,0.0,0.0
842c2cdffffffff,3.0,0.0,0.0
842c2e1ffffffff,5.0,0.0,0.0
842c2e5ffffffff,20.0,0.0,0.0
842c2e9ffffffff,5.0,0.0,0.0
842c2edffffffff,2.0,0.0,0.0
842c313ffffffff,6.0,0.0,0.0
842c317ffffffff,6.0,0.0,0.0
842c323ffffffff,2.0,0.0,0.0
842c32bffffffff,3.0,0.0,0.0
842c333ffffffff,25.0,0.0,0.0
842c33bffffffff,4.0,0.0,0.0
842c365ffffffff,3.0,0.0,0.0
842c425ffffffff,1.0,0.0,0.0
842c42dffffffff,4.0,0.0,0.0
842c439ffffffff,5.0,0.0,0.0
842c56dffffffff,29.0,0.0,0.0
842c629ffffffff,17.0,0.0,0.0
842c62dffffffff,8.0,0.0,0.0
842c6a9ffffffff,2.0,0.0,0.0
842c725ffffffff,9.0,0.0,0.0
842c729ffffffff,2.0,0.0,0.0
842c763ffffffff,5.0,0.0,0.0
842c833ffffffff,7.0,0.0,0.0
842c85bffffffff,3.0,0.0,0.0
842c893ffffffff,1.0,0.0,0.0
842c899ffffffff,1.0,0.0,0.0
842c89bffffffff,3.0,0.0,0.0
842c8b7ffffffff,2.0,0.0,0.0
842c8d7ffffffff,3.0,0.0,0.0
842c8edffffffff,13.0,0.0,0.0
842c903ffffffff,140.0,8.0,0.0
842c907ffffffff,2.0,2.0,0.0
842c915ffffffff,21.0,4.0,0.0
842c917ffffffff,6.0,1.0,0.0
842c91bffffffff,4.0,0.0,0.0
842c931ffffffff,46.0,2.0,0.0
842c933ffffffff,95.0,0.0,0.0
842c935ffffffff,97.0,0.0,0.0
842c937ffffffff,28.0,0.0,0.0
842c93bffffffff,594.0,41.0,0.0
842c9b9ffffffff,2.0,0.0,0.0
842c9c9ffffffff,7.0,0.0,0.0
842c9d5ffffffff,1.0,0.0,0.0
842ca4dffffffff,25.0,0.0,0.0
842ca81ffffffff,5.0,0.0,0.0
842ca8bffffffff,2.0,0.0,0.0
842ca8dffffffff,9.0,0.0,0.0
842caabffffffff,1.0,0.0,0.0
842cab1ffffffff,2.0,0.0,0.0
842cab3ffffffff,4.0,0.0,0.0
842cabdffffffff,2.0,0.0,0.0
842cac3ffffffff,57.0,0.0,0.0
842cac7ffffffff,5.0,0.0,0.0
842cac9ffffffff,9.0,0.0,0.0
842cacbffffffff,2.0,0.0,0.0
842cacdffffffff,5.0,0.0,0.0
842cad9ffffffff,1.0,0.0,0.0
842cae3ffffffff,2.0,0.0,0.0
842cc03ffffffff,3.0,0.0,0.0
842cc05ffffffff,23.0,0.0,0.0
842cc07ffffffff,162.0,0.0,0.0
842cc15ffffffff,7.0,0.0,0.0
842cc21ffffffff,8.0,0.0,0.0
842cc23ffffffff,2.0,0.0,0.0
842cc2bffffffff,9.0,0.0,0.0
842cc2dffffffff,6.0,0.0,0.0
842cc33ffffffff,7.0,0.0,0.0
842cc35ffffffff,4.0,0.0,0.0
842cc37ffffffff,6.0,0.0,0.0
842cc3dffffffff,10.0,0.0,0.0
842cc61ffffffff,1.0,0.0,0.0
842cc67ffffffff,17.0,0.0,0.0
842cc6bffffffff,2.0,0.0,0.0
842ccb1ffffffff,3.0,0.0,0.0
842ccb7ffffffff,8.0,0.0,0.0
842ccb9ffffffff,1.0,0.0,0.0
842ccbdffffffff,2.0,0.0,0.0
842cce1ffffffff,3.0,0.0,0.0
842ccedffffffff,14.0,0.0,0.0
842cd49ffffffff,6.0,0.0,0.0
842cd4bffffffff,57.0,0.0,0.0
842cd53ffffffff,2.0,0.0,0.0
842cd59ffffffff,18.0,0.0,0.0
842cd5bffffffff,31.0,0.0,0.0
842cd5dffffffff,2.0,0.0,0.0
842cd93ffffffff,2.0,0.0,0.0
842cd9bffffffff,2.0,0.0,0.0
842cd9dffffffff,4.0,0.0,0.0
842cdc1ffffffff,1.0,0.0,0.0
842cdcbffffffff,6.0,0.0,0.0
842cdd1ffffffff,2.0,0.0,0.0
842cdd5ffffffff,45.0,0.0,0.0
842ce41ffffffff,2.0,0.0,0.0
842ce45ffffffff,2.0,0.0,0.0
842ce49ffffffff,3.0,0.0,0.0
842ce4bffffffff,11.0,0.0,0.0
842ce4dffffffff,2.0,0.0,0.0
842ce51ffffffff,3.0,0.0,0.0
842ce6dffffffff,2.0,0.0,0.0
842cf01ffffffff,2.0,0.0,0.0
842cf03ffffffff,12.0,0.0,0.0
842cf07ffffffff,38.0,0.0,0.0
842cf11ffffffff,3.0,0.0,0.0
842cf17ffffffff,8.0,0.0,0.0
842cf1dffffffff,2.0,0.0,0.0
842cf27ffffffff,6.0,0.0,0.0
842cf2bffffffff,2.0,0.0,0.0
842cf31ffffffff,179.0,0.0,0.0
842cf33ffffffff,6.0,0.0,0.0
842cf35ffffffff,103.0,0.0,0.0
842cf37ffffffff,12.0,0.0,0.0
842cf39ffffffff,5.0,0.0,0.0
842cf3bffffffff,4.0,0.0,0.0
842cf3dffffffff,20.0,0.0,0.0
842cf51ffffffff,10.0,0.0,0.0
842cf59ffffffff,3.0,0.0,0.0
842cf5dffffffff,4.0,0.0,0.0
842cf65ffffffff,3.0,0.0,0.0
842d003ffffffff,1.0,0.0,0.0
842d007ffffffff,1.0,0.0,0.0
842d00dffffffff,2.0,0.0,0.0
842d01dffffffff,25.0,0.0,0.0
842d021ffffffff,5.0,0.0,0.0
842d02bffffffff,2.0,0.0,0.0
842d033ffffffff,16.0,0.0,0.0
842d03bffffffff,24.0,0.0,0.0
842d043ffffffff,3.0,0.0,0.0
842d049ffffffff,2.0,0.0,0.0
842d04bffffffff,2.0,0.0,0.0
842d065ffffffff,6.0,0.0,0.0
842d069ffffffff,2.0,0.0,0.0
842d06bffffffff,4.0,0.0,0.0
842d06dffffffff,5.0,0.0,0.0
842d0edffffffff,22.0,0.0,0.0
842d101ffffffff,4.0,0.0,0.0
842d103ffffffff,35.0,0.0,0.0
842d105ffffffff,2.0,0.0,0.0
842d107ffffffff,23.0,0.0,0.0
842d10dffffffff,11.0,0.0,0.0
842d121ffffffff,8.0,0.0,0.0
842d123ffffffff,2.0,0.0,0.0
842d125ffffffff,38.0,0.0,0.0
842d127ffffffff,1.0,0.0,0.0
842d129ffffffff,2.0,0.0,0.0
842d12bffffffff,15.0,0.0,0.0
842d12dffffffff,12.0,0.0,0.0
842d13dffffffff,8.0,0.0,0.0
842d147ffffffff,4.0,0.0,0.0
842d14bffffffff,16.0,0.0,0.0
842d155ffffffff,2.0,0.0,0.0
