cell_id,Sicalis flaveola,Sicalis flaveola [flaveola Group],Sicalis flaveola pelzelni
84b2611ffffffff,15.0,0.0,0.0
84b2613ffffffff,22.0,0.0,0.0
84b2619ffffffff,3.0,0.0,0.0
84b2623ffffffff,3.0,0.0,0.0
84b2625ffffffff,2.0,0.0,0.0
84b2627ffffffff,7.0,0.0,0.0
84b262bffffffff,5.0,0.0,0.0
84b262dffffffff,430.0,0.0,0.0
84b2631ffffffff,1.0,0.0,0.0
84b2633ffffffff,17.0,0.0,0.0
84b2635ffffffff,2.0,0.0,0.0
84b263dffffffff,18.0,0.0,0.0
84b2653ffffffff,2.0,0.0,0.0
84b2655ffffffff,4.0,0.0,0.0
84b2657ffffffff,1.0,0.0,0.0
84b2659ffffffff,1.0,0.0,0.0
84b265dffffffff,1.0,0.0,0.0
84b2661ffffffff,2.0,0.0,0.0
84b2665ffffffff,22.0,0.0,0.0
84b2667ffffffff,16.0,0.0,0.0
84b266bffffffff,4.0,0.0,0.0
84b2683ffffffff,17.0,0.0,0.0
84b2689ffffffff,17.0,0.0,0.0
84b268bffffffff,85.0,0.0,0.0
84b268dffffffff,37.0,0.0,0.0
84b2691ffffffff,55.0,0.0,0.0
84b2693ffffffff,13.0,0.0,0.0
84b2695ffffffff,25.0,0.0,0.0
84b2699ffffffff,14.0,0.0,0.0
84b269bffffffff,6.0,0.0,0.0
84b269dffffffff,31.0,0.0,0.0
84b26a9ffffffff,2.0,0.0,0.0
84b26abffffffff,2.0,0.0,0.0
84b26adffffffff,6.0,0.0,0.0
84b26cbffffffff,2.0,0.0,0.0
84b26d1ffffffff,6.0,0.0,0.0
84b26d3ffffffff,4.0,0.0,0.0
84b26d5ffffffff,10.0,0.0,0.0
84b26d7ffffffff,122.0,0.0,0.0
84b26d9ffffffff,11.0,0.0,0.0
84b26ddffffffff,8.0,0.0,0.0
84b26e3ffffffff,4.0,0.0,0.0
84b26e5ffffffff,2.0,0.0,0.0
84b26e7ffffffff,2.0,0.0,0.0
84b26ebffffffff,1.0,0.0,0.0
84b26edffffffff,7.0,0.0,0.0
84b2701ffffffff,27.0,0.0,0.0
84b2703ffffffff,8.0,0.0,0.0
84b2705ffffffff,1.0,0.0,0.0
84b2707ffffffff,3.0,0.0,0.0
84b2709ffffffff,28.0,0.0,0.0
84b270bffffffff,5.0,0.0,0.0
84b270dffffffff,12.0,0.0,0.0
84b2715ffffffff,6.0,0.0,0.0
84b2717ffffffff,6.0,0.0,0.0
84b2719ffffffff,21.0,0.0,0.0
84b271dffffffff,3.0,0.0,0.0
84b2721ffffffff,4.0,0.0,0.0
84b2723ffffffff,14.0,0.0,0.0
84b2725ffffffff,2.0,0.0,0.0
84b272bffffffff,2.0,0.0,0.0
84b272dffffffff,4.0,0.0,0.0
84b2741ffffffff,10.0,0.0,0.0
84b2743ffffffff,2.0,0.0,0.0
84b2745ffffffff,2.0,0.0,0.0
84b2747ffffffff,8.0,0.0,0.0
84b2749ffffffff,24.0,0.0,0.0
84b274bffffffff,32.0,0.0,0.0
84b274dffffffff,1.0,0.0,0.0
84b2753ffffffff,2.0,0.0,0.0
84b2757ffffffff,25.0,0.0,0.0
84b275bffffffff,328.0,0.0,0.0
84b275dffffffff,47.0,0.0,0.0
84b276bffffffff,8.0,0.0,0.0
84b276dffffffff,6.0,0.0,0.0
84b2d87ffffffff,5.0,0.0,0.0
84b2e1bffffffff,1.0,0.0,0.0
84b2e1dffffffff,2.0,0.0,0.0
84b2e57ffffffff,2.0,0.0,0.0
84b2e85ffffffff,6.0,0.0,0.0
84b2e8dffffffff,2.0,0.0,0.0
84b2e91ffffffff,54.0,0.0,0.0
84b2e99ffffffff,23.0,0.0,0.0
84b2e9dffffffff,2.0,0.0,0.0
84b2ea1ffffffff,1.0,0.0,0.0
84b2ea9ffffffff,5.0,0.0,0.0
84b2eabffffffff,1.0,0.0,0.0
84b2eb7ffffffff,1.0,0.0,0.0
84b2ebbffffffff,2.0,0.0,0.0
84b2ec5ffffffff,34.0,0.0,0.0
84b2ec7ffffffff,24.0,0.0,0.0
84b2ec9ffffffff,1.0,0.0,0.0
84b2ecdffffffff,26.0,0.0,0.0
84b2ed7ffffffff,3.0,0.0,0.0
84b2ed9ffffffff,18.0,0.0,0.0
84b2ee1ffffffff,9.0,0.0,0.0
84b2ee3ffffffff,51.0,0.0,0.0
84b2eebffffffff,94.0,0.0,0.0
84b320bffffffff,2.0,0.0,0.0
84b3219ffffffff,10.0,0.0,0.0
84b3243ffffffff,3.0,0.0,0.0
84b3253ffffffff,11.0,0.0,0.0
84b3257ffffffff,3.0,0.0,0.0
84b32c9ffffffff,8.0,0.0,0.0
84b32d9ffffffff,12.0,0.0,0.0
84b32dbffffffff,18.0,0.0,0.0
84b32ddffffffff,3.0,0.0,0.0
84b3405ffffffff,4.0,0.0,0.0
84b3407ffffffff,2.0,0.0,0.0
84b3409ffffffff,2.0,0.0,0.0
84b340dffffffff,15.0,0.0,0.0
84b3413ffffffff,3.0,0.0,0.0
84b3415ffffffff,3.0,0.0,0.0
84b3421ffffffff,83.0,0.0,0.0
84b3423ffffffff,99.0,0.0,0.0
84b3425ffffffff,130.0,0.0,0.0
84b3427ffffffff,57.0,0.0,0.0
84b3429ffffffff,55.0,0.0,0.0
84b342bffffffff,53.0,0.0,0.0
84b342dffffffff,8.0,0.0,0.0
84b3435ffffffff,12.0,0.0,0.0
84b3437ffffffff,1.0,0.0,0.0
84b3439ffffffff,20.0,0.0,0.0
84b343bffffffff,34.0,0.0,0.0
84b343dffffffff,7.0,0.0,0.0
84b3441ffffffff,23.0,0.0,0.0
84b3445ffffffff,26.0,0.0,0.0
84b3447ffffffff,16.0,0.0,0.0
84b345dffffffff,4.0,0.0,0.0
84b3463ffffffff,6.0,0.0,0.0
84b3467ffffffff,5.0,0.0,0.0
84b346dffffffff,48.0,0.0,0.0
84b3481ffffffff,2.0,0.0,0.0
84b3487ffffffff,6.0,0.0,0.0
84b348bffffffff,5.0,0.0,0.0
84b3491ffffffff,14.0,0.0,0.0
84b3493ffffffff,2.0,0.0,0.0
84b3499ffffffff,2.0,0.0,0.0
84b349dffffffff,9.0,0.0,0.0
84b34a1ffffffff,2.0,0.0,0.0
84b34a3ffffffff,2.0,0.0,0.0
84b34a5ffffffff,17.0,0.0,0.0
84b34b1ffffffff,44.0,0.0,0.0
84b34b9ffffffff,52.0,0.0,0.0
84b34bbffffffff,1.0,0.0,0.0
84b34bdffffffff,27.0,0.0,0.0
84b34c1ffffffff,4.0,0.0,0.0
84b34c3ffffffff,4.0,0.0,0.0
84b34c5ffffffff,4.0,0.0,0.0
84b34c7ffffffff,13.0,0.0,0.0
84b34cdffffffff,1.0,0.0,0.0
84b34d1ffffffff,37.0,0.0,0.0
84b34d3ffffffff,28.0,0.0,0.0
84b34d7ffffffff,17.0,0.0,0.0
84b34d9ffffffff,24.0,0.0,0.0
84b34dbffffffff,81.0,0.0,0.0
84b34e9ffffffff,2.0,0.0,0.0
84b34edffffffff,4.0,0.0,0.0
84b3511ffffffff,251.0,0.0,0.0
84b3513ffffffff,629.0,0.0,0.0
84b3515ffffffff,3.0,0.0,0.0
84b3517ffffffff,2.0,0.0,0.0
84b3519ffffffff,106.0,0.0,0.0
84b351bffffffff,93.0,0.0,0.0
84b3533ffffffff,6.0,0.0,0.0
84b353bffffffff,1.0,0.0,0.0
84b3551ffffffff,13.0,0.0,0.0
84b3553ffffffff,49.0,0.0,0.0
84b355bffffffff,3.0,0.0,0.0
84b3585ffffffff,11.0,0.0,0.0
84b3587ffffffff,10.0,0.0,0.0
84b3589ffffffff,83.0,0.0,0.0
84b358dffffffff,10.0,0.0,0.0
84b3595ffffffff,4.0,0.0,0.0
84b35a1ffffffff,6.0,0.0,0.0
84b35a3ffffffff,39.0,0.0,0.0
84b35a5ffffffff,24.0,0.0,0.0
84b35a7ffffffff,20.0,0.0,0.0
84b35a9ffffffff,17.0,0.0,0.0
84b35abffffffff,11.0,0.0,0.0
84b35adffffffff,60.0,0.0,0.0
84b35b3ffffffff,4.0,0.0,0.0
84b35b5ffffffff,124.0,0.0,0.0
84b35b9ffffffff,8.0,0.0,0.0
84b35bdffffffff,16.0,0.0,0.0
84b35c1ffffffff,14.0,0.0,0.0
84b35c3ffffffff,19.0,0.0,0.0
84b35c5ffffffff,252.0,0.0,0.0
84b35c7ffffffff,72.0,0.0,0.0
84b35c9ffffffff,152.0,0.0,0.0
84b35cdffffffff,204.0,0.0,0.0
84b35d1ffffffff,2.0,0.0,0.0
84b35d3ffffffff,6.0,0.0,0.0
84b35d5ffffffff,33.0,0.0,0.0
84b35d7ffffffff,7.0,0.0,0.0
84b35d9ffffffff,4.0,0.0,0.0
84b35ddffffffff,14.0,0.0,0.0
84b35e1ffffffff,349.0,0.0,0.0
84b35e3ffffffff,113.0,0.0,0.0
84b35e5ffffffff,29.0,0.0,0.0
84b35e7ffffffff,17.0,0.0,0.0
84b35e9ffffffff,1087.0,0.0,0.0
84b35ebffffffff,70.0,0.0,0.0
84b35edffffffff,37.0,0.0,0.0
84b3603ffffffff,2.0,0.0,0.0
84b360bffffffff,2.0,0.0,0.0
84b3611ffffffff,13.0,0.0,0.0
84b3615ffffffff,3.0,0.0,0.0
84b3617ffffffff,13.0,0.0,0.0
84b3623ffffffff,3.0,0.0,0.0
84b3627ffffffff,3.0,0.0,0.0
84b3629ffffffff,40.0,0.0,0.0
84b362dffffffff,2.0,0.0,0.0
84b3633ffffffff,32.0,0.0,0.0
84b3641ffffffff,1.0,0.0,0.0
84b3657ffffffff,1.0,0.0,0.0
84b3661ffffffff,3.0,0.0,0.0
84b3663ffffffff,2.0,0.0,0.0
84b3665ffffffff,10.0,0.0,0.0
84b3667ffffffff,8.0,0.0,0.0
84b366dffffffff,61.0,0.0,0.0
84b3683ffffffff,11.0,0.0,0.0
84b368bffffffff,76.0,0.0,0.0
84b3695ffffffff,6.0,0.0,0.0
84b3699ffffffff,208.0,0.0,0.0
84b369bffffffff,23.0,0.0,0.0
84b369dffffffff,21.0,0.0,0.0
84b36a7ffffffff,1.0,0.0,0.0
84b36a9ffffffff,6.0,0.0,0.0
84b36adffffffff,3.0,0.0,0.0
84b36b3ffffffff,11.0,0.0,0.0
84b36b5ffffffff,5.0,0.0,0.0
84b36d3ffffffff,4.0,0.0,0.0
84b36d5ffffffff,61.0,0.0,0.0
84b36d7ffffffff,33.0,0.0,0.0
84b36dbffffffff,2.0,0.0,0.0
84b36e9ffffffff,2.0,0.0,0.0
84b370dffffffff,1.0,0.0,0.0
84b3715ffffffff,6.0,0.0,0.0
84b3717ffffffff,4.0,0.0,0.0
84b371bffffffff,2.0,0.0,0.0
84b3731ffffffff,82.0,0.0,0.0
84b3733ffffffff,24.0,0.0,0.0
84b3739ffffffff,2.0,0.0,0.0
84b373bffffffff,3.0,0.0,0.0
84b3749ffffffff,1.0,0.0,0.0
84c2037ffffffff,17.0,0.0,0.0
84c203bffffffff,11.0,0.0,0.0
84c2053ffffffff,17.0,0.0,0.0
84c2055ffffffff,2.0,0.0,0.0
84c205bffffffff,52.0,0.0,0.0
84c2183ffffffff,17.0,0.0,0.0
84c218bffffffff,17.0,0.0,0.0
84c2195ffffffff,2.0,0.0,0.0
84c219dffffffff,13.0,0.0,0.0
84c21b1ffffffff,17.0,0.0,0.0
84c21b3ffffffff,72.0,0.0,0.0
84c21b9ffffffff,8.0,0.0,0.0
84c21bbffffffff,97.0,0.0,0.0
84c21d1ffffffff,171.0,0.0,0.0
84c21d5ffffffff,4.0,0.0,0.0
84c21d9ffffffff,50.0,0.0,0.0
84c21ddffffffff,81.0,0.0,1.0
84c2213ffffffff,9.0,0.0,0.0
84c2217ffffffff,2.0,0.0,0.0
84c2281ffffffff,12.0,0.0,0.0
84c2283ffffffff,2.0,0.0,0.0
84c229bffffffff,4.0,0.0,0.0
84c22a1ffffffff,12.0,0.0,0.0
84c22a3ffffffff,3.0,0.0,0.0
84c22a5ffffffff,3.0,0.0,0.0
84c22a7ffffffff,5.0,0.0,0.0
84c22a9ffffffff,4.0,0.0,0.0
84c22abffffffff,22.0,0.0,0.0
84c22adffffffff,69.0,0.0,0.0
84c22b9ffffffff,19.0,0.0,1.0
84c22bdffffffff,4.0,0.0,0.0
84c22c1ffffffff,1.0,0.0,0.0
84c22c3ffffffff,2.0,0.0,0.0
84c22c5ffffffff,52.0,0.0,0.0
84c22d3ffffffff,2.0,0.0,0.0
84c22d9ffffffff,1.0,0.0,0.0
84c22e1ffffffff,14.0,0.0,0.0
84c22e5ffffffff,2.0,0.0,0.0
84c22e7ffffffff,2.0,0.0,0.0
84c22ebffffffff,6.0,0.0,0.0
84c2893ffffffff,58.0,0.0,0.0
84c2c03ffffffff,23.0,0.0,0.0
84c2c05ffffffff,26.0,0.0,0.0
84c2c07ffffffff,11.0,0.0,0.0
84c2c0bffffffff,4.0,0.0,0.0
84c2c0dffffffff,13.0,0.0,0.0
84c2c11ffffffff,20.0,0.0,0.0
84c2c13ffffffff,14.0,0.0,0.0
84c2c15ffffffff,37.0,0.0,0.0
84c2c17ffffffff,360.0,0.0,0.0
84c2c19ffffffff,181.0,0.0,0.0
84c2c1bffffffff,8.0,0.0,0.0
84c2c1dffffffff,57.0,0.0,0.0
84c2c21ffffffff,4.0,0.0,0.0
84c2c23ffffffff,87.0,0.0,0.0
84c2c29ffffffff,22.0,0.0,0.0
84c2c2bffffffff,2.0,0.0,0.0
84c2c31ffffffff,10.0,0.0,0.0
84c2c33ffffffff,9.0,0.0,0.0
84c2c35ffffffff,3.0,0.0,0.0
84c2c37ffffffff,13.0,0.0,0.0
84c2c39ffffffff,9.0,0.0,0.0
84c2c3bffffffff,22.0,0.0,0.0
84c2c41ffffffff,39.0,0.0,0.0
84c2c45ffffffff,10.0,0.0,0.0
84c2c47ffffffff,2.0,0.0,0.0
84c2c49ffffffff,93.0,0.0,4.0
84c2c4bffffffff,35.0,0.0,0.0
84c2c4dffffffff,36.0,0.0,0.0
84c2c51ffffffff,1.0,0.0,0.0
84c2c53ffffffff,1144.0,0.0,0.0
84c2c57ffffffff,38.0,0.0,0.0
84c2c59ffffffff,10.0,0.0,0.0
84c2c5bffffffff,477.0,0.0,0.0
84c2c5dffffffff,6.0,0.0,0.0
84c2c61ffffffff,9.0,0.0,0.0
84c2c63ffffffff,47.0,0.0,0.0
84c2c69ffffffff,57.0,0.0,0.0
84c2c6bffffffff,6.0,0.0,0.0
84c2c6dffffffff,212.0,0.0,0.0
84c2c81ffffffff,2.0,0.0,0.0
84c2c85ffffffff,1.0,0.0,0.0
84c2c87ffffffff,20.0,0.0,0.0
84c2c89ffffffff,21.0,0.0,0.0
84c2c8dffffffff,10.0,0.0,0.0
84c2c91ffffffff,41.0,0.0,0.0
84c2c95ffffffff,9.0,0.0,0.0
84c2c97ffffffff,151.0,0.0,0.0
84c2c99ffffffff,22.0,0.0,0.0
84c2ca1ffffffff,23.0,0.0,0.0
84c2ca3ffffffff,50.0,0.0,0.0
84c2ca5ffffffff,33.0,0.0,0.0
84c2ca7ffffffff,162.0,0.0,0.0
84c2ca9ffffffff,31.0,0.0,0.0
84c2cabffffffff,37.0,0.0,0.0
84c2cadffffffff,130.0,0.0,0.0
84c2cb1ffffffff,218.0,0.0,0.0
84c2cb3ffffffff,24.0,0.0,0.0
84c2cb5ffffffff,39.0,0.0,0.0
84c2cb9ffffffff,16.0,0.0,0.0
84c2cbbffffffff,3.0,0.0,0.0
84c2cbdffffffff,56.0,0.0,0.0
84c2cc1ffffffff,23.0,0.0,0.0
84c2cc3ffffffff,15.0,0.0,0.0
84c2cc5ffffffff,7.0,0.0,0.0
84c2cc7ffffffff,20.0,0.0,0.0
84c2ccbffffffff,9.0,0.0,0.0
84c2ccdffffffff,17.0,0.0,0.0
84c2cd1ffffffff,6.0,0.0,0.0
84c2cd3ffffffff,137.0,0.0,0.0
84c2cd7ffffffff,6.0,0.0,0.0
84c2cd9ffffffff,29.0,0.0,0.0
84c2cdbffffffff,250.0,0.0,0.0
84c2cddffffffff,4.0,0.0,0.0
84c2ce1ffffffff,265.0,0.0,0.0
84c2ce3ffffffff,17.0,0.0,0.0
84c2ce5ffffffff,24.0,0.0,0.0
84c2ce7ffffffff,32.0,0.0,0.0
84c2ce9ffffffff,24.0,0.0,0.0
84c2cebffffffff,6.0,0.0,0.0
84c2cedffffffff,66.0,0.0,0.0
84c2d01ffffffff,1.0,0.0,0.0
84c2d03ffffffff,42.0,0.0,0.0
84c2d05ffffffff,55.0,0.0,0.0
84c2d09ffffffff,99.0,0.0,0.0
84c2d0bffffffff,2.0,0.0,0.0
84c2d0dffffffff,68.0,0.0,0.0
84c2d17ffffffff,41.0,0.0,0.0
84c2d1bffffffff,2.0,0.0,0.0
84c2d1dffffffff,19.0,0.0,0.0
84c2d21ffffffff,8.0,0.0,0.0
84c2d23ffffffff,23.0,0.0,0.0
84c2d27ffffffff,50.0,0.0,0.0
84c2d2bffffffff,5.0,0.0,0.0
84c2d2dffffffff,2.0,0.0,0.0
84c2d31ffffffff,10.0,0.0,0.0
84c2d33ffffffff,26.0,0.0,0.0
84c2d35ffffffff,2.0,0.0,0.0
84c2d37ffffffff,254.0,0.0,0.0
84c2d39ffffffff,18.0,0.0,0.0
84c2d3bffffffff,7.0,0.0,0.0
84c2d3dffffffff,5.0,0.0,0.0
84c2d43ffffffff,105.0,0.0,0.0
84c2d45ffffffff,106.0,0.0,0.0
84c2d47ffffffff,25.0,0.0,0.0
84c2d49ffffffff,94.0,0.0,0.0
84c2d4bffffffff,105.0,0.0,0.0
84c2d4dffffffff,42.0,0.0,0.0
84c2d55ffffffff,32.0,0.0,0.0
84c2d57ffffffff,1.0,0.0,0.0
84c2d59ffffffff,3.0,0.0,0.0
84c2d5dffffffff,20.0,0.0,0.0
84c2d61ffffffff,14.0,0.0,0.0
84c2d63ffffffff,76.0,0.0,0.0
84c2d67ffffffff,4.0,0.0,0.0
84c2d69ffffffff,11.0,0.0,0.0
84c2d6bffffffff,160.0,0.0,0.0
84c2d85ffffffff,130.0,0.0,0.0
84c2d87ffffffff,1.0,0.0,0.0
84c2d8dffffffff,57.0,0.0,0.0
84c2d93ffffffff,495.0,0.0,0.0
84c2d97ffffffff,6.0,0.0,0.0
84c2d99ffffffff,2.0,0.0,0.0
84c2d9bffffffff,58.0,0.0,0.0
84c2d9dffffffff,2.0,0.0,0.0
84c2da1ffffffff,2.0,0.0,0.0
84c2da5ffffffff,1.0,0.0,0.0
84c2dabffffffff,13.0,0.0,0.0
84c2db1ffffffff,19.0,0.0,0.0
84c2db3ffffffff,5.0,0.0,0.0
84c2db7ffffffff,2.0,0.0,0.0
84c2db9ffffffff,6.0,0.0,0.0
84c2dbbffffffff,16.0,0.0,0.0
84c2dc3ffffffff,6.0,0.0,0.0
84c2dc5ffffffff,1.0,0.0,0.0
84c2dc7ffffffff,7.0,0.0,0.0
84c2dc9ffffffff,9.0,0.0,0.0
84c2dd1ffffffff,1.0,0.0,0.0
84c2dd3ffffffff,2.0,0.0,0.0
84c2dd5ffffffff,25.0,0.0,0.0
84c2dd9ffffffff,2.0,0.0,0.0
84c2ddbffffffff,10.0,0.0,0.0
84c2dddffffffff,2.0,0.0,0.0
84c2de1ffffffff,2.0,0.0,0.0
84c2de9ffffffff,1.0,0.0,0.0
84c2debffffffff,10.0,0.0,0.0
84c2dedffffffff,15.0,0.0,0.0
84c2e01ffffffff,24.0,0.0,0.0
84c2e03ffffffff,10.0,0.0,0.0
84c2e05ffffffff,11.0,0.0,0.0
84c2e07ffffffff,73.0,0.0,0.0
84c2e0bffffffff,101.0,0.0,0.0
84c2e0dffffffff,31.0,0.0,0.0
84c2e11ffffffff,5.0,0.0,0.0
84c2e13ffffffff,2.0,0.0,0.0
84c2e17ffffffff,142.0,0.0,0.0
84c2e1bffffffff,41.0,0.0,0.0
84c2e1dffffffff,33.0,0.0,0.0
84c2e21ffffffff,102.0,0.0,0.0
84c2e23ffffffff,765.0,0.0,0.0
84c2e29ffffffff,90.0,0.0,0.0
84c2e2bffffffff,99.0,0.0,0.0
84c2e2dffffffff,111.0,0.0,0.0
84c2e31ffffffff,3386.0,0.0,46.0
84c2e33ffffffff,702.0,0.0,32.0
84c2e35ffffffff,152.0,0.0,4.0
84c2e37ffffffff,31.0,0.0,0.0
84c2e39ffffffff,1095.0,0.0,3.0
84c2e3bffffffff,354.0,0.0,0.0
84c2e3dffffffff,244.0,0.0,0.0
84c2e41ffffffff,2.0,0.0,0.0
84c2e43ffffffff,7.0,0.0,0.0
84c2e49ffffffff,3.0,0.0,0.0
84c2e53ffffffff,9.0,0.0,0.0
84c2e55ffffffff,2.0,0.0,0.0
84c2e57ffffffff,4.0,0.0,0.0
84c2e5dffffffff,11.0,0.0,0.0
84c2e61ffffffff,12.0,0.0,0.0
84c2e63ffffffff,37.0,0.0,0.0
84c2e67ffffffff,57.0,0.0,0.0
84c2e69ffffffff,3.0,0.0,0.0
84c2e6bffffffff,2.0,0.0,0.0
84c2e6dffffffff,3.0,0.0,0.0
84c2e85ffffffff,54.0,0.0,0.0
84c2e87ffffffff,68.0,0.0,0.0
84c2e89ffffffff,1.0,0.0,0.0
84c2e8bffffffff,1.0,0.0,0.0
84c2e91ffffffff,4.0,0.0,0.0
84c2e97ffffffff,6.0,0.0,0.0
84c2e99ffffffff,78.0,0.0,0.0
84c2e9bffffffff,4.0,0.0,0.0
84c2ea1ffffffff,119.0,0.0,0.0
84c2ea3ffffffff,6.0,0.0,0.0
84c2ea5ffffffff,6.0,0.0,0.0
84c2ea7ffffffff,5.0,0.0,0.0
84c2ea9ffffffff,8.0,0.0,0.0
84c2eadffffffff,63.0,0.0,0.0
84c2eb1ffffffff,5.0,0.0,0.0
84c2eb5ffffffff,13.0,0.0,0.0
84c2eb7ffffffff,8.0,0.0,0.0
84c2eb9ffffffff,7.0,0.0,0.0
84c2ebbffffffff,57.0,0.0,0.0
84c2ec1ffffffff,2.0,0.0,0.0
84c2ec5ffffffff,12.0,0.0,0.0
84c2ecdffffffff,45.0,0.0,0.0
84c2ee1ffffffff,47.0,0.0,0.0
84c2ee3ffffffff,43.0,0.0,0.0
84c2ee5ffffffff,46.0,0.0,0.0
84c2ee7ffffffff,19.0,0.0,0.0
84c2ee9ffffffff,5.0,0.0,0.0
84c2eedffffffff,40.0,0.0,0.0
84c2f07ffffffff,11.0,0.0,0.0
84c2f11ffffffff,852.0,0.0,5.0
84c2f13ffffffff,24.0,0.0,0.0
84c2f15ffffffff,598.0,0.0,0.0
84c2f17ffffffff,89.0,0.0,0.0
84c2f1dffffffff,117.0,0.0,0.0
84c2f23ffffffff,275.0,0.0,0.0
84c2f27ffffffff,456.0,0.0,0.0
84c2f2bffffffff,315.0,0.0,0.0
84c2f31ffffffff,102.0,0.0,0.0
84c2f33ffffffff,49.0,0.0,0.0
84c2f35ffffffff,72.0,0.0,1.0
84c2f37ffffffff,270.0,0.0,0.0
84c2f39ffffffff,558.0,0.0,0.0
84c2f3bffffffff,68.0,0.0,0.0
84c2f3dffffffff,738.0,0.0,0.0
84c3089ffffffff,6.0,0.0,0.0
84c308bffffffff,10.0,0.0,0.0
84c3093ffffffff,24.0,0.0,2.0
84c3095ffffffff,1.0,0.0,0.0
84c309dffffffff,2.0,0.0,0.0
84c30d1ffffffff,4.0,0.0,0.0
84c320dffffffff,1.0,0.0,0.0
84c3287ffffffff,2.0,0.0,0.0
84c3297ffffffff,79.0,0.0,0.0
84c329bffffffff,2.0,0.0,0.0
84c32e1ffffffff,9.0,0.0,0.0
84c32edffffffff,5.0,0.0,0.0
84c3401ffffffff,109.0,0.0,0.0
84c3403ffffffff,19.0,0.0,0.0
84c3407ffffffff,3.0,0.0,0.0
84c3409ffffffff,39.0,0.0,0.0
84c340dffffffff,17.0,0.0,0.0
84c3411ffffffff,3.0,0.0,0.0
84c3415ffffffff,2.0,0.0,0.0
84c3419ffffffff,3.0,0.0,0.0
84c341dffffffff,1.0,0.0,0.0
84c3427ffffffff,2.0,0.0,0.0
84c343bffffffff,13.0,0.0,0.0
84c343dffffffff,4.0,0.0,0.0
84c3443ffffffff,3.0,0.0,0.0
84c3447ffffffff,2.0,0.0,0.0
84c3451ffffffff,1.0,0.0,0.0
84c3453ffffffff,6.0,0.0,0.0
84c3457ffffffff,2.0,0.0,0.0
84c3459ffffffff,7.0,0.0,0.0
84c345bffffffff,9.0,0.0,0.0
84c345dffffffff,12.0,0.0,0.0
84c3465ffffffff,3.0,0.0,0.0
84c3467ffffffff,7.0,0.0,0.0
84c346bffffffff,8.0,0.0,0.0
84c3481ffffffff,5.0,0.0,0.0
84c3485ffffffff,2.0,0.0,0.0
84c3489ffffffff,5.0,0.0,0.0
84c348bffffffff,3.0,0.0,0.0
84c3491ffffffff,5.0,0.0,0.0
84c3493ffffffff,2.0,0.0,0.0
84c3497ffffffff,7.0,0.0,0.0
84c349bffffffff,24.0,0.0,0.0
84c349dffffffff,6.0,0.0,0.0
84c34b1ffffffff,2.0,0.0,0.0
84c34b7ffffffff,2.0,0.0,0.0
84c34bbffffffff,50.0,0.0,0.0
84c34bdffffffff,1.0,0.0,0.0
84c34c5ffffffff,2.0,0.0,0.0
84c34c9ffffffff,6.0,0.0,0.0
84c34cbffffffff,3.0,0.0,0.0
84c34d3ffffffff,3.0,0.0,0.0
84c34d5ffffffff,1.0,0.0,0.0
84c34e3ffffffff,3.0,0.0,0.0
84c34e9ffffffff,3.0,0.0,0.0
84c3501ffffffff,2.0,0.0,0.0
84c3503ffffffff,23.0,0.0,0.0
84c3505ffffffff,20.0,0.0,0.0
84c3507ffffffff,2.0,0.0,0.0
84c3509ffffffff,3.0,0.0,0.0
84c350dffffffff,1.0,0.0,0.0
84c3519ffffffff,2.0,0.0,0.0
84c351bffffffff,2.0,0.0,0.0
84c351dffffffff,6.0,0.0,0.0
84c352dffffffff,1.0,0.0,0.0
84c3531ffffffff,2.0,0.0,0.0
84c3533ffffffff,4.0,0.0,0.0
84c3539ffffffff,29.0,0.0,0.0
84c353dffffffff,10.0,0.0,0.0
84c3541ffffffff,8.0,0.0,0.0
84c3543ffffffff,9.0,0.0,0.0
84c3545ffffffff,9.0,0.0,0.0
84c3547ffffffff,7.0,0.0,0.0
84c3553ffffffff,12.0,0.0,0.0
84c3555ffffffff,6.0,0.0,0.0
84c3557ffffffff,3.0,0.0,0.0
84c355bffffffff,2.0,0.0,0.0
84c3563ffffffff,3.0,0.0,0.0
84c3569ffffffff,11.0,0.0,0.0
84c356bffffffff,29.0,0.0,0.0
84c356dffffffff,14.0,0.0,0.0
84c3585ffffffff,4.0,0.0,0.0
84c3595ffffffff,2.0,0.0,0.0
84c359dffffffff,2.0,0.0,0.0
84c35adffffffff,10.0,0.0,0.0
84c35b5ffffffff,1.0,0.0,0.0
84c3607ffffffff,11.0,0.0,0.0
84c3609ffffffff,8.0,0.0,0.0
84c360bffffffff,7.0,0.0,0.0
84c360dffffffff,61.0,0.0,0.0
84c3647ffffffff,2.0,0.0,0.0
84c364dffffffff,4.0,0.0,0.0
84c3659ffffffff,2.0,0.0,0.0
84c3663ffffffff,14.0,0.0,0.0
84c366bffffffff,2.0,0.0,0.0
84c366dffffffff,2.0,0.0,0.0
84c3681ffffffff,3.0,0.0,0.0
84c36a3ffffffff,2.0,0.0,0.0
84c36abffffffff,2.0,0.0,0.0
84c36b5ffffffff,2.0,0.0,0.0
84c36bbffffffff,2.0,0.0,0.0
84c36d9ffffffff,2.0,0.0,0.0
84c36dbffffffff,1.0,0.0,0.0
84c36e9ffffffff,1.0,0.0,0.0
84c3703ffffffff,4.0,0.0,0.0
84c3709ffffffff,49.0,0.0,0.0
84c371bffffffff,29.0,0.0,0.0
